Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-fab-002.txt
Log File Name:                   MED_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            485333847
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2600000	619.726685	1	-0.399481992879	0.803978965620	-0.031199567502	0.194088241146	-0.000569442603	0.000108401548	0.981617245404	N\A	0.068659702301	0.008915985286	0.032153862895	0.005308475435	23	8	
2650000	629.121788	1	-0.514404782467	0.853729879293	-0.041112532107	0.192650341387	0.005330033661	0.000044867655	0.987067387172	N\A	0.061632504035	0.007612157115	0.028954556669	0.004459510018	44	7	
2700000	624.064449	1	-0.360688205101	0.751306014376	-0.029122760117	0.231551887049	-0.001442765039	0.000085424394	0.984268118848	N\A	0.055823313463	0.007710045604	0.025206505610	0.004774575330	36	8	
2750000	610.369813	1	-0.460780800862	0.830828799759	-0.041257001457	0.206095828555	0.002792266437	0.000155345353	0.981010089589	N\A	0.065807719188	0.007759374833	0.032794356537	0.005067501642	34	7	
2800000	607.064226	1	-0.564374835144	0.893327309846	-0.048717744909	0.181707305068	0.008231643130	0.000112611115	0.979243237263	N\A	0.056000419525	0.006249474127	0.028893942139	0.004485213486	33	7	
2850000	634.806844	1	-0.232438597350	0.668549236386	-0.022359190112	0.272068097091	-0.005313622948	0.000078999027	0.987768951811	N\A	0.060047719679	0.007799934708	0.027158097774	0.004652095366	48	9	
2900000	620.686912	1	-0.727636705331	1.010665836057	-0.054075801770	0.090309984414	0.015465932146	0.000040330194	0.981002069643	N\A	0.060509039489	0.007021992384	0.030834772521	0.004743325940	42	8	
2950000	626.165635	1	-0.383596333983	0.780455515162	-0.030129932509	0.198409626326	0.000837362897	0.000067147025	0.983038543341	N\A	0.061477551696	0.007757976801	0.029536898652	0.004814722334	41	7	
3000000	623.501135	1	-0.482083741122	0.830798950302	-0.030196051605	0.157280419879	0.003471599027	0.000037585032	0.981904042938	N\A	0.070218714026	0.009977983753	0.029814602959	0.005014820751	44	8	
3050000	624.151363	1	-0.379911559085	0.768759947485	-0.022250013549	0.163691273796	0.004983799453	0.000132966256	0.980421147148	N\A	0.076373527470	0.010872797893	0.033126180680	0.006406945025	38	11	
3100000	608.128855	1	-0.353721341554	0.753919549977	-0.031972992515	0.210627658794	0.004830378071	0.000051482792	0.978589116706	N\A	0.062076380700	0.007425164651	0.031152835614	0.004973870035	41	8	
3150000	588.221069	1	-0.245103649324	0.688297564877	-0.028739504800	0.264934309926	-0.000485432488	0.000153453706	0.978016607329	N\A	0.061636120309	0.007221105416	0.031924691969	0.005056887086	38	6	
3200000	625.720789	1	-0.453335508344	0.840586203809	-0.046153111439	0.213386499913	0.004182462135	0.000041373235	0.980476655917	N\A	0.064250299540	0.007407775146	0.031412180142	0.004649872682	45	7	
3250000	617.891337	1	-0.482543927853	0.833481159957	-0.036829247808	0.190084238393	0.003332959251	0.000053339670	0.984097641781	N\A	0.061107404208	0.007513865579	0.030039970370	0.004961001502	53	8	
3300000	608.306203	1	-0.604157098981	0.961230675794	-0.056992851368	0.141477256941	0.016386511804	0.000047000393	0.980844286453	N\A	0.064552876650	0.007567605396	0.031993420718	0.005059173031	44	9	
3350000	601.126436	1	-0.584456943537	0.892236923962	-0.033063180907	0.131697486940	0.005150638370	0.000034713780	0.982684009495	N\A	0.069139085931	0.009493469089	0.031471037486	0.005566819223	38	6	
3400000	629.513100	1	-0.394240095817	0.780180442616	-0.028883377586	0.187977500606	0.003036617766	0.000065357169	0.981450324331	N\A	0.060914673458	0.007664595035	0.028443529422	0.004787895223	33	7	
3450000	624.775206	1	-0.626408201774	0.943904263203	-0.049210339776	0.140220328971	0.009810466675	0.000065082993	0.985109099657	N\A	0.054675045949	0.006069567163	0.026752190521	0.003793371915	47	8	
3500000	641.119103	1	-0.541378336672	0.909750739093	-0.044619772715	0.161748806810	0.003716870947	0.000094695258	0.985796016856	N\A	0.060274752703	0.008061440635	0.026233864174	0.005028175167	41	9	
3550000	615.262490	1	-0.256929628009	0.650399165365	-0.008587027215	0.259719456664	-0.010285998629	0.000084540775	0.980629811689	N\A	0.076499997419	0.010716426459	0.032953790072	0.005736444672	30	7	
3600000	627.130755	1	-0.489690733498	0.834404432849	-0.038628784905	0.203671240731	0.002187411460	0.000074593290	0.987103275494	N\A	0.062880211626	0.007824757620	0.029240088285	0.004375496827	42	9	
3650000	618.996399	1	-0.574712686192	0.882165222477	-0.032940396188	0.142868638109	0.002809122818	0.000085230095	0.984940272120	N\A	0.063146846697	0.007689837302	0.029477444510	0.004248038638	36	8	
3700000	617.498220	1	-0.567851871081	0.861657881876	-0.033068734316	0.148596423407	0.008983855654	0.000093754722	0.986246971058	N\A	0.049817323016	0.008402921423	0.022912871750	0.004706603908	37	7	
3750000	608.184341	1	-0.467791429598	0.819446007591	-0.043155998786	0.237910287632	0.002369940050	0.000094480477	0.986415496541	N\A	0.062863346399	0.007559362179	0.030050498499	0.004633970669	45	9	
3800000	616.511897	1	-0.605279075820	0.891050597510	-0.042010194159	0.160899651006	0.007462113180	0.000057789972	0.980060819078	N\A	0.064117778148	0.008701537550	0.030290863331	0.005387446072	35	8	
3850000	613.567631	1	-0.484716099732	0.831637294377	-0.036223538524	0.197697848442	-0.000238485189	0.000099565632	0.979957085444	N\A	0.067569450376	0.008688788862	0.031782785285	0.005148199087	34	8	
3900000	612.503277	1	-0.450947264455	0.795937035780	-0.033701797838	0.210659276638	0.002901910227	0.000055033410	0.981569757490	N\A	0.067482649741	0.008450422940	0.031310296656	0.004997577045	30	5	
3950000	613.588775	1	-0.547222412878	0.896977565177	-0.040247960033	0.139713603660	0.008761266694	0.000081820426	0.983266371773	N\A	0.058725135889	0.007688953688	0.027477608246	0.004762662424	48	6	
4000000	618.023094	1	-0.524488070047	0.874109299812	-0.046956495002	0.202442633251	0.005065763679	0.000106894782	0.982638864012	N\A	0.058332910053	0.006767543527	0.029973355941	0.004393376085	39	6	
4050000	612.010937	1	-0.531016396190	0.841890417084	-0.034772992895	0.185751882771	0.002921207576	0.000199571331	0.982116691134	N\A	0.074878416420	0.009876947251	0.034124690980	0.006035139155	39	5	
4100000	629.922021	1	-0.532104394006	0.883124430641	-0.044756910002	0.182188869383	0.003825445656	0.000104141628	0.984702679696	N\A	0.059711061132	0.007943408106	0.028002777284	0.004481568867	35	6	
4150000	638.113112	1	-0.471944350625	0.866509344749	-0.041506221104	0.146405400518	0.013984388926	0.000029884393	0.983910840266	N\A	0.063812688718	0.008772220920	0.029443100882	0.005171283713	30	10	
4200000	639.041215	1	-0.602382394287	0.941615826784	-0.050605257270	0.141802843754	0.012323518010	0.000028320069	0.984444379208	N\A	0.059024305751	0.006673864955	0.029865050659	0.004320878382	48	8	
4250000	632.219635	1	-0.527608805255	0.862246192915	-0.041584374146	0.179256207963	0.007814290529	0.000030756012	0.982658883495	N\A	0.068030508083	0.009070187722	0.031694533638	0.005525705516	43	7	
4300000	632.930704	1	-0.309564024003	0.720046773773	-0.011362163595	0.179258172646	-0.001623229945	0.000042895224	0.984082530884	N\A	0.069448129394	0.009406039055	0.030587613488	0.005150970522	48	8	
4350000	613.404072	1	-0.312456791321	0.720932978411	-0.030684154879	0.263193052764	-0.002136556961	0.000009326758	0.983413797594	N\A	0.076086192676	0.011073201180	0.032571650422	0.006252369001	52	6	
4400000	621.572882	1	-0.435903439766	0.801388611362	-0.032567817916	0.195399731804	0.003167151547	0.000036531657	0.984434015587	N\A	0.062783198658	0.007663326274	0.030565014977	0.004836809092	47	6	
4450000	609.070762	1	-0.288616637528	0.683987904864	-0.021346347562	0.254244510399	-0.003869384699	0.000061085816	0.979170951893	N\A	0.068123798584	0.008443402338	0.033545736691	0.005446171504	39	7	
4500000	619.580864	1	-0.419904758108	0.802199237052	-0.031452536486	0.206909751282	-0.001666051111	0.000061175861	0.983258491713	N\A	0.059152696153	0.007283859289	0.029251665369	0.004786281426	35	6	
4550000	608.895862	1	-0.259352557052	0.688197167388	-0.017359777996	0.220417143391	-0.003678950031	0.000067297344	0.979350042202	N\A	0.075381841757	0.010199829291	0.032969255442	0.005448070023	48	6	
4600000	635.372416	1	-0.371961593671	0.750777849133	-0.030199188940	0.245205278665	-0.005277842664	0.000063458410	0.980687400282	N\A	0.058354321974	0.006397592209	0.030658820464	0.004374917540	33	10	
4650000	615.329662	1	-0.289178373382	0.707169346792	-0.031861903890	0.270847508992	0.000250191941	0.000052335437	0.984019446648	N\A	0.059886794215	0.007027576247	0.029303267765	0.004115975621	37	9	
4700000	606.140084	1	-0.427558832972	0.747703133735	-0.024722478477	0.213728230179	-0.001850848105	0.000060407045	0.983566837071	N\A	0.066049419179	0.007817569328	0.032759930638	0.005146554348	40	7	
4750000	616.098495	1	-0.622095372785	0.927248973792	-0.046869803311	0.142061467224	0.011839007170	0.000057819659	0.984451684303	N\A	0.057993785438	0.007318463586	0.028605168438	0.004957774185	35	5	
4800000	630.979333	1	-0.615586926495	0.847236800222	-0.042791599437	0.204915373775	0.004142239696	0.000050361855	0.985057607075	N\A	0.054998843035	0.006610815262	0.026303162431	0.004086986936	39	9	
4850000	616.284607	1	-0.550838232142	0.867049169480	-0.041646409236	0.192339480956	0.002755228654	0.000054163611	0.980523321426	N\A	0.066478894238	0.007828566317	0.032499562265	0.005031655722	39	8	
4900000	609.568485	1	-0.176600816234	0.625175552263	-0.018355510594	0.305777278825	-0.013259243565	0.000042669435	0.979370695778	N\A	0.066959910028	0.007471636057	0.034055429255	0.004869714130	38	6	
4950000	617.754335	1	-0.287938785925	0.691985147597	-0.020792549211	0.248178299428	-0.002602014802	0.000043670110	0.983890978123	N\A	0.072936298449	0.010048551501	0.031558695397	0.005747131200	40	5	
5000000	631.192391	1	-0.507078194375	0.864066005710	-0.042662216603	0.171702868409	0.006421321761	0.000066306445	0.982627275826	N\A	0.055271835324	0.006221907886	0.028101940028	0.003830125495	39	8	
5050000	614.361035	1	-0.289383563791	0.704148186004	-0.023020215547	0.232516181824	-0.000577940015	0.000064362387	0.979403012401	N\A	0.062690700805	0.007507333010	0.031403251475	0.004789351954	41	7	
5100000	613.975601	1	-0.480232324881	0.795330886818	-0.032474470486	0.237425467554	-0.004648070972	0.000069914358	0.984688694929	N\A	0.057366429981	0.007000450608	0.028344259024	0.004652035405	36	6	
5150000	609.429808	1	-0.638881327270	0.921342332861	-0.045062772588	0.176688481973	0.002000572442	0.000104527024	0.988242256399	N\A	0.059490280111	0.007370044622	0.027841458590	0.004814955959	50	8	
5200000	626.025281	1	-0.594957583590	0.921286031891	-0.049775783393	0.162047035260	0.009681627849	0.000016694781	0.982744585126	N\A	0.060866067720	0.007325631094	0.029963498251	0.004740824770	38	9	
5250000	617.179217	1	-0.354038972969	0.747947894991	-0.023319067422	0.231257730670	-0.003954592773	0.000041063071	0.984542941144	N\A	0.072124552508	0.009613507339	0.032306036414	0.005562934744	41	9	
5300000	628.273452	1	-0.422269956442	0.793957947221	-0.039810806927	0.244251642174	-0.001078737378	0.000062442686	0.989830999065	N\A	0.058051857680	0.006416661520	0.030834883345	0.004314703324	44	6	
5350000	638.987739	1	-0.471217636519	0.820166607638	-0.030883252212	0.171834699424	0.002984539667	0.000066011308	0.983914615145	N\A	0.065769922050	0.009002608211	0.029425567724	0.004964964713	38	7	
5400000	626.133399	1	-0.360823982327	0.757391691570	-0.030041549430	0.218508275389	0.000517600241	0.000068822858	0.982181726742	N\A	0.064837174377	0.007557355852	0.030920794236	0.004448497218	38	5	
5450000	619.841935	1	-0.594926061274	0.895748530718	-0.044284656948	0.178146499855	0.005004805740	0.000085228563	0.987717562541	N\A	0.066636631501	0.008327406340	0.030665204857	0.004877229511	41	6	
5500000	615.064644	1	-0.441262795888	0.801719483310	-0.018797301499	0.129059927138	0.006139360716	0.000063804472	0.982623920034	N\A	0.071582971037	0.010442266312	0.030292833100	0.005968835376	53	7	
5550000	616.053417	1	-0.320536811785	0.730290034027	-0.016389357973	0.199185669100	-0.004274978934	0.000044885272	0.986897747971	N\A	0.062028888030	0.008017354169	0.029800309658	0.005533980783	49	7	
5600000	620.317318	1	-0.428753919104	0.810738102919	-0.026497282218	0.147356739206	0.006317958397	0.000045214647	0.982096891789	N\A	0.062458282309	0.008673459000	0.028599263692	0.005233382201	43	8	
5650000	616.250012	1	-0.541187375332	0.710801214718	-0.014982788962	0.212924496833	-0.004657542225	0.000075653811	0.980547082198	N\A	0.074718390527	0.011179171352	0.031720798207	0.005963083459	45	9	
5700000	629.765699	1	-0.442475044108	0.812583019236	-0.039964203873	0.214094344631	0.003495755931	0.000049093204	0.983920937286	N\A	0.054769756305	0.006843474488	0.026630316159	0.004515922071	35	9	
5750000	608.256613	1	-0.583611314703	0.898652697449	-0.044161754946	0.166915073975	0.006172597890	0.000067822024	0.980858208962	N\A	0.061244314462	0.007550533947	0.029128399156	0.004543506581	36	5	
5800000	620.790540	1	-0.412540558477	0.769328153133	-0.030849993510	0.231721226453	-0.001960460757	0.000054196299	0.980341163167	N\A	0.057075924521	0.006633163078	0.029062935190	0.004480629854	33	5	
5850000	618.247842	1	-0.358791208870	0.741283117869	-0.031038686189	0.245279803933	-0.001107377943	0.000013535652	0.982985378081	N\A	0.066593593554	0.008025177245	0.032407020269	0.005087369067	47	6	
5900000	622.848490	1	-0.566603359046	0.905658246164	-0.048728302434	0.164078195272	0.007540189505	0.000015121164	0.978967733915	N\A	0.062038017503	0.007043545684	0.032030565452	0.004730624210	31	8	
5950000	627.611530	1	-0.431157945637	0.825286262601	-0.039173828818	0.181511960510	0.007072082582	0.000008808273	0.980029652838	N\A	0.062964995210	0.007300382248	0.031549204619	0.004741984512	38	9	
6000000	620.403889	1	-0.465691493648	0.842969421207	-0.040866853425	0.190542249572	0.004925729975	0.000013856978	0.980052792717	N\A	0.073431160562	0.011093802057	0.031315184778	0.006237186971	44	7	
6050000	641.659335	1	-0.365158782840	0.749099989417	-0.025718302519	0.218225733873	-0.001847040942	0.000022846468	0.985116864801	N\A	0.072145109569	0.010243947143	0.031034889314	0.005527271339	43	9	
6100000	620.995461	1	-0.347665920787	0.719023476772	-0.022666605349	0.241480455566	-0.004041651200	0.000033855053	0.985220556581	N\A	0.062378495870	0.008370095803	0.028130555489	0.004973904108	50	7	
6150000	618.166575	1	-0.300030414040	0.725390741049	-0.025964009409	0.216095350310	0.000533266428	0.000065898117	0.979822047305	N\A	0.070791152797	0.009456368324	0.033072573026	0.006048307879	41	7	
6200000	621.415411	1	-0.548318474397	0.882876047956	-0.045376817082	0.193436799507	0.003597448019	0.000049139497	0.986634089374	N\A	0.059951348299	0.007058592292	0.028643691244	0.004163052628	43	7	
6250000	624.826086	1	-0.614278426104	0.904909206001	-0.044603737383	0.184123683259	0.002238196179	0.000056696885	0.983869811025	N\A	0.062062495554	0.007380916523	0.031023905031	0.004624051334	43	7	
6300000	643.241477	1	-0.390754861585	0.754444249080	-0.028118323281	0.228170067223	0.000322090194	0.000081390309	0.984179201009	N\A	0.062208074422	0.007730110260	0.030154175729	0.004822882422	42	10	
6350000	608.504831	1	-0.481914632444	0.855153034015	-0.032685329149	0.146040004788	0.005054094378	0.000054283577	0.979299768246	N\A	0.081125071319	0.011813311754	0.033622665676	0.006190252050	39	8	
6400000	625.595087	1	-0.422003588482	0.809753507569	-0.038553689061	0.204883656421	0.004633845965	0.000049719462	0.984409198291	N\A	0.050205933758	0.006048570986	0.024024506557	0.003913410304	44	8	
6450000	626.117273	1	-0.642712731466	0.927540916933	-0.038961816027	0.120919948100	0.006766816012	0.000084409138	0.986501089698	N\A	0.064322962589	0.007823122104	0.029129782313	0.003828859889	35	8	
6500000	626.489192	1	-0.492585138924	0.877246015806	-0.042577616647	0.162867265740	0.008162457579	0.000068752938	0.984320680059	N\A	0.062248551774	0.007033167661	0.030074966084	0.004501837755	46	7	
6550000	616.454549	1	-0.333787350490	0.742762239745	-0.032101600078	0.242196952105	-0.000817605627	0.000078804361	0.980236995040	N\A	0.073252270388	0.010616543408	0.031564551990	0.005785896541	37	7	
6600000	624.299997	1	-0.597471858391	0.907402727147	-0.044559865781	0.159995473685	0.008060894025	0.000088711806	0.983431628480	N\A	0.060850618643	0.006407511309	0.031232511860	0.004510535133	43	7	
6650000	624.388194	1	-0.815208153735	1.062061799169	-0.059412212301	0.085995179808	0.016662809160	0.000110757829	0.982119618470	N\A	0.067130464727	0.008754658174	0.031116494373	0.005220001204	40	8	
6700000	640.253370	1	-0.591365652929	0.939944250120	-0.048779441608	0.135387021919	0.012215523795	0.000074112092	0.985942134503	N\A	0.054764104273	0.006114033648	0.028099070817	0.004245385772	41	7	
6750000	624.027799	1	-0.266685126726	0.697301448171	-0.017957555375	0.223431579078	-0.001322929582	0.000096780515	0.983501517237	N\A	0.062088780491	0.007845235665	0.029638666867	0.004825653396	40	6	
6800000	630.811849	1	-0.346486316830	0.765718577034	-0.033913458811	0.208956576076	0.002850990491	0.000018300367	0.981959336667	N\A	0.055465632651	0.006452089223	0.028307060180	0.004291873618	51	7	
6850000	607.593031	1	-0.495277600338	0.856755451001	-0.043836086524	0.197944584742	0.004303881252	0.000012223273	0.981561581699	N\A	0.062602388152	0.007649051881	0.030516904425	0.004733909077	46	6	
6900000	612.442547	1	-0.476339991210	0.817879871844	-0.032322187245	0.198254326416	-0.000967825469	0.000012788809	0.981897456841	N\A	0.060944046996	0.007992536229	0.027710987446	0.004505371058	33	6	
6950000	631.341918	1	-0.480236808627	0.831105618823	-0.041700457264	0.211814637952	0.004048818608	0.000012951803	0.985818198877	N\A	0.062425548231	0.007338607150	0.030469302450	0.004750704458	36	6	
7000000	615.477011	1	-0.532529763299	0.892172368013	-0.035761471197	0.124579799244	0.008183913943	0.000069129502	0.980459397194	N\A	0.074725153834	0.009959296927	0.032823706783	0.005531946332	34	7	
7050000	624.939367	1	-0.336463779617	0.712156966047	-0.024324763494	0.256902422263	-0.004449117777	0.000052771565	0.987079566189	N\A	0.067745551694	0.009877236142	0.029463462199	0.005768827074	35	7	
7100000	623.313304	1	-0.551467817891	0.894037367697	-0.049023725633	0.189942282446	0.008561713133	0.000095784656	0.987048377655	N\A	0.065571269681	0.008620503594	0.029366328162	0.004855778126	44	5	
