Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m5-glob-001.txt
Log File Name:                   PAL_d1_m5-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1679458946
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m5-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	458.129052	1	-1.366142750086	1.300977962710	-0.057335446885	0.000254703950	0.960980156470	N\A	0.041806041079	0.006695797221	47	8	0.002025541427	Global Trend	
1550000	436.447149	1	-1.161231596963	1.274725717399	-0.057199999954	0.000291919564	0.950992614311	N\A	0.053573711384	0.008578289231	44	9	0.000784826020	Global Trend	
1600000	456.887025	1	-1.064779461475	1.243988032383	-0.049755635676	0.000150048472	0.960034027821	N\A	0.036826302758	0.005783804324	44	13	0.004049403618	Global Trend	
1650000	469.834882	1	-0.902362203895	1.128268912833	-0.031387307003	0.000125982759	0.976580342366	N\A	0.028589062264	0.004916730388	50	15	0.004898155998	Global Trend	
1700000	458.092969	1	-0.965076167747	1.102620002076	-0.031477642960	0.000261034153	0.953681986595	N\A	0.044575169295	0.007055863520	43	14	0.004149336114	Global Trend	
1750000	437.445892	1	-1.122955041794	1.223274719010	-0.047915290925	0.000227111765	0.947539526228	N\A	0.047222050472	0.007392186600	37	8	0.002358334206	Global Trend	
1800000	459.297535	1	-1.095478961307	1.212217865202	-0.045967880575	0.000184279527	0.958922299878	N\A	0.039771292340	0.006082309639	42	15	0.001154279977	Global Trend	
1850000	454.823102	1	-1.189742228439	1.274121294686	-0.054870693804	0.000229294532	0.956457078961	N\A	0.045286899505	0.007095148309	37	13	0.003946928945	Global Trend	
1900000	459.510936	1	-1.294254487222	1.288426880581	-0.057592585273	0.000229567585	0.953786704605	N\A	0.043877427917	0.006873604972	45	15	0.001663195248	Global Trend	
1950000	442.927244	1	-1.137312764590	1.169216657566	-0.037990907839	0.000316493541	0.958041311463	N\A	0.047348583281	0.007480450773	38	11	0.002437975872	Global Trend	
2000000	463.681565	1	-0.891442391413	1.359270791039	-0.064808766689	0.000230574457	0.957723247325	N\A	0.040377160106	0.006139550571	27	14	0.003990905275	Global Trend	
2050000	446.103600	1	-1.225858047341	1.220733909507	-0.046623974083	0.000195369120	0.959202469437	N\A	0.045719688844	0.007138901865	37	16	0.000877906704	Global Trend	
2100000	440.585146	1	-1.210931517755	1.221679361450	-0.043753899240	0.000115174492	0.963717765290	N\A	0.040507041246	0.006385228717	40	11	-0.000508949858	Global Trend	
2150000	472.712932	1	-1.099336650468	1.163182715039	-0.036554591622	0.000076256472	0.966043632322	N\A	0.038340065895	0.006142363138	38	17	0.002053097830	Global Trend	
2200000	471.484623	1	-1.141594118358	1.254074552235	-0.052674295202	0.000066048150	0.963804106428	N\A	0.038749599119	0.006113366080	54	14	0.001272799226	Global Trend	
2250000	450.939766	1	-1.046719419357	1.205866331488	-0.045184047481	0.000270194415	0.960253947894	N\A	0.040882011164	0.006690650970	42	11	0.007325166445	Global Trend	
2300000	464.935106	1	-0.728844591072	1.082647986762	-0.027846234309	0.000158127206	0.974391522550	N\A	0.014724443956	0.002946329694	26	17	0.022574850510	Global Trend	
2350000	451.638779	1	-1.260688385613	1.284139199182	-0.055151777499	0.000151500356	0.956411632939	N\A	0.046332579713	0.007132685839	43	12	0.001227261554	Global Trend	
2400000	462.713983	1	-1.175950470617	1.231490751129	-0.051108374052	0.000141534905	0.959486414293	N\A	0.042119809550	0.006483913360	46	12	0.001504013252	Global Trend	
2450000	445.097482	1	-1.123912273618	1.318151766348	-0.059455127764	0.000173070956	0.950381415465	N\A	0.042290616443	0.006173724433	39	12	0.003051818284	Global Trend	
2500000	439.148756	1	-1.191517393518	1.203787160529	-0.043826403480	0.000096724226	0.960211123212	N\A	0.041219136066	0.006314267484	40	14	0.001834329661	Global Trend	
2550000	429.412250	1	-1.128643307992	1.147804098807	-0.038589384637	0.000255668458	0.944732594550	N\A	0.050746132777	0.007864401146	36	9	0.001679906411	Global Trend	
2600000	441.097360	1	-1.081574534589	1.207597643415	-0.045920981395	0.000141585626	0.953725237415	N\A	0.040921559881	0.006183639443	38	9	0.003559645498	Global Trend	
2650000	440.052169	1	-1.053689895667	1.173788049193	-0.039747103265	0.000238485772	0.952356111215	N\A	0.043327534983	0.006724022626	32	9	0.003072852148	Global Trend	
2700000	465.847483	1	-1.064318102043	1.208866363353	-0.044858890559	0.000189634018	0.977928528939	N\A	0.037558243272	0.006188295861	42	11	0.004350139346	Global Trend	
2750000	454.222126	1	-1.046645582493	1.087103104795	-0.029493720309	0.000179405204	0.956775162139	N\A	0.040701269084	0.006580021795	38	15	-0.006947208695	Global Trend	
2800000	450.993158	1	-1.043164361548	1.255901192923	-0.053970617571	0.000342283446	0.960976864791	N\A	0.036604990229	0.005756580808	41	14	0.007262020240	Global Trend	
2850000	465.534809	1	-0.979472786277	1.197096391974	-0.040889756843	0.000216628007	0.962246284077	N\A	0.034479056049	0.005653216832	35	12	0.005936434206	Global Trend	
2900000	442.037873	1	-1.140680688857	1.232775143829	-0.052460821607	0.000224419613	0.947654192382	N\A	0.047227858093	0.006718495366	35	12	0.000705710272	Global Trend	
2950000	449.454694	1	-1.304406659319	1.230687108401	-0.046006471586	0.000236665638	0.952717007113	N\A	0.049250011149	0.007659217644	46	10	-0.001637088089	Global Trend	
3000000	473.242706	1	-1.189453552237	1.262817258181	-0.057229632156	0.000244453524	0.960715922487	N\A	0.041920335923	0.006557178312	24	16	0.001691196867	Global Trend	
3050000	462.629769	1	-1.026222050652	1.199783473778	-0.044866668882	0.000235910635	0.958144459346	N\A	0.042485750318	0.006900409992	46	13	0.003718424039	Global Trend	
3100000	471.792934	1	-1.163475873073	1.260288286374	-0.053634640401	0.000153143087	0.958885559439	N\A	0.046435998906	0.007267971901	36	12	0.000757819371	Global Trend	
3150000	441.960710	1	-1.419571390422	1.116669148005	-0.028485131720	0.000273238251	0.967580852973	N\A	0.037939132748	0.006264918339	31	10	-0.002128593458	Global Trend	
3200000	467.582671	1	-0.762547445207	1.091144054032	-0.028449468435	0.000064625745	0.959260840930	N\A	0.042426222359	0.006771907194	40	18	0.000552866524	Global Trend	
3250000	464.782799	1	-1.607521613801	1.288288717579	-0.054751543149	0.000382721938	0.957158084876	N\A	0.043791476151	0.006856852811	41	16	0.001497154677	Global Trend	
3300000	454.180951	1	-0.926617268204	1.209545705678	-0.045725009255	0.000253641722	0.955224575189	N\A	0.041163668819	0.006403507468	38	11	0.004050726767	Global Trend	
3350000	457.507943	1	-1.796717834350	1.217552294761	-0.043683897958	0.000166902091	0.959564607154	N\A	0.046668609016	0.007505513729	47	13	0.001466190967	Global Trend	
3400000	455.307740	1	-1.599105803904	1.198462476015	-0.046286166275	0.000200629127	0.970617811078	N\A	0.035497545078	0.005786357691	32	11	-0.004501613472	Global Trend	
3450000	453.881934	1	-1.459045673959	1.240058367962	-0.047547087029	0.000225162505	0.962558344617	N\A	0.036777236879	0.005808120718	43	14	0.003861500920	Global Trend	
3500000	458.852219	1	-1.490708950572	1.349658701877	-0.065365677519	0.000186326561	0.959164424149	N\A	0.041704065565	0.006390388038	31	15	0.000843932339	Global Trend	
3550000	463.092615	1	-1.808688539298	1.304797490716	-0.062891797741	0.000183492732	0.961937190303	N\A	0.037194641730	0.005699900685	42	15	0.002422821519	Global Trend	
3600000	441.483226	1	-1.145791662401	1.254156841218	-0.054616072734	0.000357268125	0.954458013001	N\A	0.035317685543	0.005352170551	37	10	0.007387856733	Global Trend	
3650000	439.477303	1	-1.164395064857	1.230826901301	-0.050265459365	0.000217620940	0.953154449785	N\A	0.041743044256	0.006566706407	39	11	0.004131794923	Global Trend	
3700000	447.248496	1	-1.331768161272	1.114850253314	-0.032388844194	0.000303067059	0.954545969156	N\A	0.039649500047	0.005912643589	36	14	0.005603610326	Global Trend	
3750000	448.346328	1	-1.384931087071	1.329380914334	-0.061772275073	0.000192958080	0.954599950705	N\A	0.049233319505	0.007574814922	41	12	0.000764836250	Global Trend	
3800000	426.135073	1	-1.456229311182	1.360694648322	-0.070260898238	0.000220891557	0.947876780384	N\A	0.049363930497	0.007702254844	50	9	0.002902173959	Global Trend	
3850000	471.529048	1	-1.207569671040	1.279289803000	-0.052847632271	0.000259649453	0.958760213563	N\A	0.043273563434	0.006729407751	36	15	0.000838079617	Global Trend	
3900000	457.736417	1	-1.030089122825	1.229697829671	-0.048318019951	0.000229512720	0.951662273394	N\A	0.038138094188	0.006097901810	36	15	0.007410077887	Global Trend	
3950000	480.411023	1	-1.097652846216	1.228916548520	-0.046565477093	0.000197411370	0.961710643452	N\A	0.039398236333	0.006089283582	36	15	0.002018088768	Global Trend	
4000000	472.539767	1	-1.204621883307	1.251135024506	-0.054834919180	0.000058371920	0.965530836675	N\A	0.041983080952	0.006892954364	45	12	0.000601155596	Global Trend	
4050000	467.970788	1	-1.194535303548	1.234738178397	-0.049735980762	0.000216907699	0.958179887219	N\A	0.043842353507	0.007010735134	36	15	0.000676671898	Global Trend	
4100000	452.864379	1	-1.602488082598	1.235512108145	-0.048088256211	0.000197313964	0.953160735778	N\A	0.045904614663	0.007050703062	39	16	-0.000664667755	Global Trend	
4150000	467.227180	1	-1.371623412228	1.209673270892	-0.044899103413	0.000261978672	0.960220308086	N\A	0.032406033668	0.005237752348	37	15	0.010755998923	Global Trend	
4200000	457.955681	1	-1.568350730036	1.297658466797	-0.059561091398	0.000242669649	0.952188371535	N\A	0.047874307788	0.007372184773	34	15	0.001057579181	Global Trend	
4250000	462.840826	1	-1.437344827428	1.368160168467	-0.071108056882	0.000226413081	0.954954829637	N\A	0.039562172047	0.006075124487	42	19	0.003241591850	Global Trend	
4300000	469.458809	1	-2.084939279097	1.380270169610	-0.069518209562	0.000154669977	0.959967732631	N\A	0.043652569368	0.006633874134	32	19	-0.001457111689	Global Trend	
4350000	478.613287	1	-1.423171049781	1.205520446923	-0.042878094177	0.000270479731	0.982677408889	N\A	0.032898516908	0.005878594021	31	15	0.002387422072	Global Trend	
4400000	455.684794	1	-1.493745001386	1.228597637686	-0.048072253539	0.000207325889	0.957185806522	N\A	0.042195308587	0.006792761024	44	14	0.002890136737	Global Trend	
4450000	457.403134	1	-1.562572446832	1.297325584835	-0.061768227141	0.000149887508	0.957098209852	N\A	0.037847610349	0.005557820318	36	12	0.003776997579	Global Trend	
4500000	460.209378	1	-1.853055694910	1.309316375784	-0.059358137584	0.000213651230	0.953619152792	N\A	0.040389440597	0.006200876510	38	14	0.004034764808	Global Trend	
4550000	446.739310	1	-1.625601628402	1.311245911844	-0.064071223980	0.000195461429	0.956026140022	N\A	0.050049715467	0.007803507156	34	12	0.000331981281	Global Trend	
4600000	478.038687	1	-0.926855599205	1.179885718914	-0.036095265735	0.000230105093	0.963051434901	N\A	0.036290963096	0.005680778902	28	14	0.009834805391	Global Trend	
4650000	471.014001	1	-1.148068690861	1.204250499225	-0.043238440144	0.000085736992	0.960873091422	N\A	0.037081546519	0.005602192766	40	14	0.001626468834	Global Trend	
4700000	458.119575	1	-1.505554020282	1.286389232409	-0.055634312977	0.000167838639	0.960807836999	N\A	0.037183095749	0.005721025541	33	14	-0.002136235354	Global Trend	
4750000	446.964464	1	-1.190806866322	1.283713570553	-0.058289009096	0.000238279878	0.982289065304	N\A	0.034710300765	0.006211283948	38	8	0.002216732740	Global Trend	
4800000	453.451858	1	-1.214901408291	1.225330508934	-0.048315215841	0.000160297769	0.958343413022	N\A	0.045688706694	0.006956873409	42	15	-0.001201853117	Global Trend	
4850000	450.503079	1	-0.981698987151	1.175025668581	-0.038808999435	0.000238174563	0.951212720563	N\A	0.038380815409	0.006112248976	29	13	0.008659356988	Global Trend	
4900000	468.601896	1	-0.851779891028	1.121017218390	-0.032553678171	0.000309401576	0.967026973269	N\A	0.029793826230	0.004856914957	41	12	0.012501630842	Global Trend	
4950000	445.730173	1	-1.041547243157	1.137342574474	-0.035212715035	0.000302963201	0.958821209294	N\A	0.045415329149	0.007461041885	39	11	0.004158196789	Global Trend	
5000000	438.769131	1	-1.399175558555	1.351698136786	-0.067973439420	0.000169646632	0.953301418193	N\A	0.046469298885	0.006923641904	36	11	0.000269611089	Global Trend	
5050000	458.131923	1	-1.023983698650	1.131176030381	-0.033939619647	0.000199586408	0.961320308789	N\A	0.045429066362	0.007319430599	40	11	0.001747902823	Global Trend	
5100000	453.805465	1	-1.585886581347	1.226729895469	-0.046706803346	0.000244916796	0.968064152408	N\A	0.039144123778	0.006450785188	42	14	0.000566785380	Global Trend	
5150000	453.617169	1	-1.307186867761	1.258153048878	-0.053926573521	0.000266258061	0.953168851241	N\A	0.044225185612	0.006826426403	49	11	-0.000012249382	Global Trend	
5200000	481.068213	1	-1.068598777725	1.237575504930	-0.049536124459	0.000222766280	0.969080867501	N\A	0.025848516119	0.003835600614	36	17	0.004165621350	Global Trend	
5250000	475.474220	1	-1.118500738227	1.198973992994	-0.044160469822	0.000257817416	0.963362910168	N\A	0.039155653560	0.006254999251	47	16	0.002286092832	Global Trend	
5300000	459.538286	1	-0.925101578545	1.123499244909	-0.032156850712	0.000147156954	0.962201666333	N\A	0.026093908134	0.004220489511	50	12	0.007611771651	Global Trend	
5350000	469.235666	1	-1.184553610364	1.255098626220	-0.051065378532	0.000167190518	0.963751277465	N\A	0.041362066564	0.006621997061	36	13	0.000442534333	Global Trend	
5400000	459.533739	1	-1.594920841154	1.289135696600	-0.057025417528	0.000160892238	0.958581317886	N\A	0.045752792520	0.007216828278	38	13	0.001069011455	Global Trend	
5450000	450.348206	1	-1.333007895964	1.197530452280	-0.043066502112	0.000292118687	0.957738700953	N\A	0.041327593880	0.006651377591	31	9	0.005431074754	Global Trend	
5500000	454.655722	1	-1.574184869384	1.134673054035	-0.033283281655	0.000161611333	0.960846079999	N\A	0.038461936602	0.006258791417	43	15	0.003698822194	Global Trend	
5550000	455.421770	1	-1.123192267985	1.278348698463	-0.052742786469	0.000134036217	0.965426660074	N\A	0.039977664074	0.006332462854	40	10	0.002024295562	Global Trend	
5600000	443.713479	1	-1.345963054001	1.232574704352	-0.049046867808	0.000142315748	0.947732748285	N\A	0.050358208815	0.007431358883	32	9	-0.000085134519	Global Trend	
5650000	444.347568	1	-1.057239211359	1.233394672937	-0.049561752053	0.000192113565	0.948907116175	N\A	0.039986390310	0.005927969397	31	9	0.006103643444	Global Trend	
5700000	471.984490	1	-1.284456613509	1.251329475792	-0.051160357911	0.000317828726	0.990842789775	N\A	0.040994150243	0.006986525401	32	12	0.001055227444	Global Trend	
5750000	467.516832	1	-1.153116416765	1.214571405174	-0.046791076219	0.000234430040	0.958698255353	N\A	0.040605132352	0.006170791510	32	14	-0.000990358768	Global Trend	
5800000	456.124586	1	-1.032113627338	1.183244948177	-0.039406409706	0.000119922182	0.954646895333	N\A	0.040031351002	0.006133673338	31	12	0.002612245613	Global Trend	
5850000	464.846773	1	-1.207875173695	1.258334447001	-0.048904310648	0.000177548838	0.953662620018	N\A	0.044801616123	0.006873076779	39	9	0.002405320719	Global Trend	
5900000	449.498864	1	-1.057566033482	1.162446452530	-0.041038234989	0.000216714748	0.950305390567	N\A	0.045320374027	0.007198364820	34	13	0.003998630496	Global Trend	
5950000	454.769337	1	-1.112267180275	1.185510603282	-0.042597969501	0.000234181140	0.961579488337	N\A	0.042970855571	0.007045150412	38	11	-0.001668019295	Global Trend	
6000000	458.753117	1	-1.186095379890	1.212630871295	-0.050453425099	0.000296956601	0.963383524941	N\A	0.045361141962	0.007496144406	37	12	-0.000997846062	Global Trend	
6050000	452.015788	1	-1.050195706589	1.157715060696	-0.034261594465	0.000301928158	0.955650208205	N\A	0.039436224451	0.006229285054	30	12	0.005801882678	Global Trend	
6100000	469.221536	1	-1.135451864126	1.110370820383	-0.028913210428	0.000384434964	0.959325518067	N\A	0.045016141007	0.007275667377	36	15	0.004121114426	Global Trend	
6150000	456.221854	1	-1.303438404423	1.282279385575	-0.055224436275	0.000113362869	0.960718248666	N\A	0.042521146567	0.006535052662	43	14	0.000327611758	Global Trend	
6200000	475.335930	1	-1.022684270067	1.195157096480	-0.045592106280	0.000159686476	0.960546149719	N\A	0.039191889043	0.006261846181	39	16	0.003177659541	Global Trend	
6250000	480.144272	1	-0.716306105827	1.150019078027	-0.035506443709	0.000109226384	0.970171920531	N\A	0.020393835488	0.003538076873	37	16	0.011186544887	Global Trend	
6300000	481.371803	1	-1.072879365794	1.294071671731	-0.055563847936	0.000166722480	0.974066296477	N\A	0.030109836050	0.004941464627	48	17	0.005267429565	Global Trend	
6350000	441.198749	1	-1.195701836171	1.231915478562	-0.043604576511	0.000274746169	0.956284370378	N\A	0.034929386848	0.005201007092	39	11	0.008281476476	Global Trend	
6400000	450.886239	1	-0.910129491001	1.057400102051	-0.019089197663	0.000221236716	0.970924516396	N\A	0.025413609234	0.004324066102	35	14	0.010337215525	Global Trend	
6450000	448.967463	1	-1.714379991848	1.127732032567	-0.032579445523	0.000300158158	0.955733077468	N\A	0.049613863629	0.007861187216	44	11	-0.001448256835	Global Trend	
6500000	469.288137	1	-1.139859200327	1.240268763567	-0.048079585461	0.000234952120	0.958241693405	N\A	0.042468831093	0.006496752247	34	15	0.001687989806	Global Trend	
6550000	461.583163	1	-1.356019396452	1.260731005376	-0.053437509681	0.000229504575	0.962519719442	N\A	0.037391184792	0.005995274408	30	9	0.001356653310	Global Trend	
6600000	472.664811	1	-1.119670705211	1.152074920475	-0.035949769581	0.000238670490	0.960980015864	N\A	0.038709118151	0.006213353926	33	17	0.002859038256	Global Trend	
6650000	471.971110	1	-1.092400523468	1.284614326330	-0.050743368379	0.000208263300	0.961130288055	N\A	0.038707334730	0.005989975515	43	19	0.004185463538	Global Trend	
6700000	467.591262	1	-1.106436498213	1.216347087498	-0.045663729860	0.000229647781	0.991931091195	N\A	0.034208047039	0.006510834039	42	13	0.002229125904	Global Trend	
6750000	469.881001	1	-1.100348739058	1.188574323066	-0.041732270796	0.000222210712	0.959314251889	N\A	0.037942456669	0.005919912179	36	12	0.004955460141	Global Trend	
6800000	439.791774	1	-1.189871786809	1.161802518176	-0.034462117203	0.000246376938	0.951731497723	N\A	0.049625873521	0.007903622498	36	15	0.000270986173	Global Trend	
6850000	480.135660	1	-1.297873609725	1.201839548712	-0.039698158041	0.000190908732	0.987661134357	N\A	0.030313616100	0.005564413280	41	17	-0.000526928717	Global Trend	
6900000	448.959352	1	-1.205527674971	1.288700251376	-0.061448007647	0.000189635876	0.954590995862	N\A	0.047112571309	0.007359267069	32	15	0.000186606818	Global Trend	
6950000	436.742357	1	-1.002223126996	1.138198787396	-0.034906564913	0.000128380667	0.947982710128	N\A	0.043732880956	0.006534252184	41	11	0.001009157971	Global Trend	
7000000	454.211728	1	-0.983199777807	1.185653240969	-0.041224716381	0.000234683779	0.965400755003	N\A	0.041870883075	0.006969671760	42	13	0.003055612704	Global Trend	
7050000	458.185912	1	-1.029794481496	1.114568176328	-0.030629338152	0.000220883740	0.955413285874	N\A	0.038786167135	0.005954583251	39	15	0.004204717473	Global Trend	
7100000	452.112622	1	-1.052481293996	1.207142887730	-0.048543212784	0.000178432865	0.957239866502	N\A	0.038023380628	0.005702639722	40	9	0.001831204329	Global Trend	
7150000	455.671682	1	-1.128887133361	1.225657822393	-0.044891007986	0.000108364710	0.959767507759	N\A	0.044293109495	0.006895305525	33	11	0.000326740210	Global Trend	
7200000	453.188849	1	-1.021589868493	1.157254718180	-0.037925448665	0.000334878582	0.957485461773	N\A	0.042310305876	0.006606105371	46	14	-0.000133944860	Global Trend	
7250000	437.818146	1	-0.905741715792	1.181449557696	-0.044791539401	0.000146154765	0.960035777075	N\A	0.030229744976	0.004710793108	28	14	0.005949505224	Global Trend	
7300000	456.546724	1	-1.146301441030	1.195398863760	-0.040431301509	0.000116903139	0.955015805876	N\A	0.043166647214	0.006883076706	36	11	0.002032264396	Global Trend	
7350000	463.776235	1	-1.312601244228	1.319744738759	-0.061231667572	0.000244377787	0.993235392248	N\A	0.034302416181	0.005884810751	38	11	0.003043255851	Global Trend	
7400000	468.504852	1	-1.568678406003	1.313791998064	-0.058536381879	0.000291059944	0.958424238645	N\A	0.038622397113	0.005721042078	33	17	-0.001937175576	Global Trend	
7450000	473.758442	1	-1.124134503800	1.258266874901	-0.054305436874	0.000143799799	0.968350093258	N\A	0.040146007541	0.006224115589	43	12	0.000758665283	Global Trend	
7500000	464.937778	1	-1.065871528617	1.270192754406	-0.054420110312	0.000179777080	0.959982691033	N\A	0.037728311256	0.005828231018	38	16	0.004281088073	Global Trend	
7550000	462.377873	1	-1.147919801875	1.215290972130	-0.043840743672	0.000116138677	0.957556548190	N\A	0.052151749213	0.008119663521	42	16	0.000848632049	Global Trend	
7600000	433.146113	1	-1.012120795949	1.130792891656	-0.034545416782	0.000178842564	0.948728286974	N\A	0.050634005730	0.007949209606	32	14	-0.001305188291	Global Trend	
7650000	446.190355	1	-1.585315312363	1.247383400779	-0.049267683004	0.000261881730	0.960475599767	N\A	0.042164232873	0.006897345751	34	12	0.000985072224	Global Trend	
7700000	458.650034	1	-1.560181120399	1.211693202833	-0.042242588626	0.000193786213	0.961498286649	N\A	0.045247593579	0.007516826160	47	14	0.000633989906	Global Trend	
7750000	449.768086	1	-1.162208462870	1.189286799846	-0.043100479585	0.000129052823	0.960093682365	N\A	0.040302699725	0.006534882163	51	10	0.002241747768	Global Trend	
7800000	443.910213	1	-0.909946042450	1.018771278818	-0.015059516824	0.000290147660	0.994038803519	N\A	0.005494212131	0.002162163029	43	8	0.091590076970	Global Trend	
7850000	446.834567	1	-1.093953404945	1.203670913363	-0.047723829190	0.000157621681	0.949603314125	N\A	0.052743526934	0.008436384057	34	13	0.001777806017	Global Trend	
7900000	434.609470	1	-0.866849927953	1.017416930088	-0.016142714461	0.000280168300	0.997537078307	N\A	0.003861817633	0.002261140291	23	14	-0.204866260708	Global Trend	
7950000	445.094039	1	-1.359142055199	1.199126175026	-0.043449523639	0.000419088778	0.957254724745	N\A	0.047742471853	0.007809427115	38	10	0.002863570437	Global Trend	
8000000	448.978439	1	-1.285905771711	1.225682773328	-0.046977449579	0.000340085223	0.953921625598	N\A	0.051641535834	0.008322210658	38	12	0.000119243749	Global Trend	
8050000	447.201224	1	-1.380027870513	1.416739295833	-0.079433043223	0.000196911776	0.953928324168	N\A	0.046733118151	0.007335496422	38	13	0.001878090116	Global Trend	
8100000	471.763843	1	-1.147496393966	1.243041333206	-0.048615338387	0.000149040182	0.960998472868	N\A	0.042711259959	0.006509414321	42	13	0.002083172576	Global Trend	
8150000	449.823577	1	-1.325556774833	1.253001859337	-0.051893710737	0.000246471625	0.955224884232	N\A	0.048186343797	0.007689851416	45	12	0.000903693117	Global Trend	
8200000	462.537668	1	-1.218810754490	1.365074637907	-0.069062914434	0.000307593245	0.972365161939	N\A	0.041254511989	0.006794308560	43	8	0.005164754030	Global Trend	
8250000	449.887616	1	-1.154123364069	1.248948037842	-0.053019080291	0.000255477962	0.952435495222	N\A	0.047253200884	0.007246255001	35	10	0.002253685743	Global Trend	
8300000	459.338637	1	-1.259222270838	1.304765703155	-0.059740942658	0.000334917911	0.963393730650	N\A	0.040395024146	0.006350516515	46	15	0.001649621893	Global Trend	
