Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-006.txt
Log File Name:                   NEO_d1_m9-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            807793797
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2000000	666.649603	1	-1.335825227309	1.362640982604	-0.025684929796	-0.107453036935	0.009034667494	0.000074663711	0.993079682633	N\A	0.051338585315	0.005209095987	0.027003200286	0.003562959376	36	6	
2050000	673.907504	1	-1.391714849705	1.406546779058	-0.029249022284	-0.138477088614	0.013173789678	0.000072266103	0.993831263621	N\A	0.053582237871	0.005416779370	0.027442869291	0.003643929238	36	9	
2100000	668.710914	1	-1.436193036422	1.441834542896	-0.035680027157	-0.150753069107	0.017715843359	0.000027519305	0.994078631993	N\A	0.052542018593	0.005676605130	0.025650844162	0.003598302485	38	7	
2150000	681.850109	1	-1.664307614331	1.620741042033	-0.058847734491	-0.205483796586	0.026891872755	0.000025925511	0.995180425329	N\A	0.057373564834	0.006637269909	0.027564328825	0.004196751884	55	7	
2200000	659.755693	1	-1.441352599615	1.440260617087	-0.032555911685	-0.135691537992	0.011742830772	0.000028840178	0.996245768707	N\A	0.047145512769	0.004448762266	0.025352846023	0.003114196504	32	6	
2250000	660.246518	1	-1.447479637370	1.466511415126	-0.037915664187	-0.163699542751	0.018475307862	0.000041853581	0.992355086088	N\A	0.053810681620	0.005460288053	0.027883142057	0.003714130408	37	5	
2300000	650.907999	1	-1.317697188697	1.363969309748	-0.026490514785	-0.105879412625	0.009613570180	0.000008514559	0.994032499331	N\A	0.054010395304	0.005492210631	0.027848321004	0.003706740257	46	6	
2350000	653.878513	1	-1.589816339045	1.495575282002	-0.038430911800	-0.156567987705	0.015103336735	0.000020308912	0.993264588405	N\A	0.059506998974	0.006803533653	0.028261909874	0.004315990387	47	4	
2400000	669.019218	1	-1.386711281096	1.374258762341	-0.028197911144	-0.086005250195	0.007496524726	0.000117770265	0.994970303374	N\A	0.058576406038	0.006551948406	0.027847173972	0.004105398700	40	7	
2450000	656.974211	1	-1.464566443990	1.442160219404	-0.034717799546	-0.138333140859	0.012957317761	0.000007927484	0.994681628362	N\A	0.052105405637	0.005182141466	0.027177080598	0.003513497595	50	4	
2500000	664.838991	1	-1.557430799878	1.459325737453	-0.037035245180	-0.134393503929	0.014558693101	0.000034680592	0.994030083251	N\A	0.057963621294	0.006748356233	0.027623942552	0.004363213404	46	5	
2550000	671.349561	1	-1.394239631403	1.324078542606	-0.021389236175	-0.085308054713	0.006858614439	0.000081880025	0.993430180572	N\A	0.052913593228	0.005807877050	0.025752282283	0.003755040357	40	7	
2600000	648.072950	1	-1.432508498509	1.384058385077	-0.032493616882	-0.113133927584	0.014568680755	0.000094057401	0.992519447637	N\A	0.057877198606	0.007142542699	0.027390349687	0.004461731613	41	7	
2650000	656.849549	1	-1.799414180472	1.623060216895	-0.049990598819	-0.232153104657	0.024070790017	0.000147082944	0.995174174652	N\A	0.053150273696	0.005365344374	0.027326740393	0.003625326066	41	7	
2700000	653.872702	1	-1.662893732705	1.595528798771	-0.053681463961	-0.215049716534	0.025186626136	0.000090095482	0.994530785350	N\A	0.053540372941	0.006259228502	0.024156370048	0.003919340517	30	5	
2750000	673.388965	1	-1.543183290923	1.508844722032	-0.042139226688	-0.173425729952	0.018779970119	0.000024816961	0.994349671422	N\A	0.057131186881	0.006414213281	0.026853344478	0.004120544153	45	5	
2800000	667.599474	1	-1.417576466475	1.436794281987	-0.033399577764	-0.149686045290	0.014265835331	0.000031095330	0.994485926598	N\A	0.053833823647	0.005383657061	0.027329157924	0.003579551779	36	5	
2850000	657.228715	1	-1.284042255237	1.299503270633	-0.020541274508	-0.085742314812	0.007104833608	0.000157401089	0.995433298071	N\A	0.043316210472	0.004437707984	0.018144369196	0.002480748221	29	4	
2900000	668.183169	1	-1.459364105980	1.395159018204	-0.028896064693	-0.128491161415	0.011984948170	0.000047879671	0.994078552928	N\A	0.050658815546	0.005149328643	0.025755051525	0.003497167766	52	6	
2950000	678.303610	1	-1.473038680779	1.399155305584	-0.031539913109	-0.110806555293	0.010926131382	0.000032003275	0.993766854648	N\A	0.053726397851	0.005570416068	0.027609010129	0.003731623535	40	6	
3000000	659.930284	1	-1.243443671521	1.284915976439	-0.019995469181	-0.080540646403	0.007820786033	0.000009981136	0.994098383780	N\A	0.053592796573	0.005434268772	0.026714872976	0.003637231841	37	6	
3050000	653.950528	1	-1.508498558648	1.423174159368	-0.031109161044	-0.135321035237	0.011989063110	0.000011779735	0.993449792916	N\A	0.052649829877	0.005403591656	0.026849187762	0.003597144897	39	7	
3100000	658.521289	1	-1.446191304156	1.402228707940	-0.030954237378	-0.128123189187	0.012881091435	0.000014205954	0.993938181029	N\A	0.055694333225	0.006223072743	0.026725892718	0.003967526332	41	6	
3150000	656.559304	1	-1.594951985727	1.529939361862	-0.045120127730	-0.205232833138	0.025225508203	0.000030187507	0.993373973949	N\A	0.058584890358	0.006540318052	0.029064143170	0.004291359604	44	6	
3200000	657.445674	1	-1.405167496697	1.433003261747	-0.036154498120	-0.149908582030	0.018136644681	0.000008607879	0.994941841338	N\A	0.056939929004	0.006095454079	0.028254508359	0.004003986145	50	5	
3250000	669.358551	1	-1.402287050058	1.382269947941	-0.025888848017	-0.125186628814	0.010643713837	0.000030585599	0.992875778951	N\A	0.052947066472	0.005562803334	0.026956788726	0.003784383527	54	6	
3300000	658.890478	1	-1.507880011658	1.464873616677	-0.037591268072	-0.155334440907	0.016822637710	0.000101693355	0.993280313878	N\A	0.054150191315	0.005503329658	0.028033153104	0.003761056155	26	5	
3350000	669.043270	1	-1.398652790515	1.376210095621	-0.026972654336	-0.129069774125	0.011430656755	0.000027491179	0.994926582488	N\A	0.052400573384	0.005408046761	0.026806363834	0.003638127105	41	5	
3400000	668.683995	1	-1.443613967816	1.386506177418	-0.028204009623	-0.111945252919	0.009963521497	0.000061872826	0.994773510648	N\A	0.052280434002	0.005116968327	0.027345391216	0.003484483575	47	6	
3450000	662.745941	1	-1.518274602136	1.455163676747	-0.035348688531	-0.165291382641	0.016624315364	0.000050893109	0.993608521598	N\A	0.058079783235	0.006339089883	0.027940958550	0.003962110624	41	6	
3500000	668.501925	1	-1.684107571455	1.461155970503	-0.034372446541	-0.144757395234	0.013785663142	0.000011820422	0.993022974766	N\A	0.054637516119	0.005620250591	0.027615910192	0.003697425407	39	7	
3550000	657.552246	1	-1.520475352331	1.466216134789	-0.037441040183	-0.169097343911	0.019376878489	0.000009540713	0.994345791442	N\A	0.050798618310	0.005131599829	0.026606094220	0.003517556650	37	5	
3600000	652.770024	1	-1.317616174701	1.343516165261	-0.024495935127	-0.108903244432	0.010101684511	0.000015019100	0.994049707063	N\A	0.052907108980	0.005259671624	0.027508482172	0.003564401749	42	4	
3650000	671.838361	1	-1.707000678876	1.582067857381	-0.052001196801	-0.191817008566	0.023996105754	0.000009585030	0.993136838184	N\A	0.059460421516	0.006894091049	0.028428877880	0.004374864063	45	6	
3700000	669.640276	1	-1.463782271162	1.416857297431	-0.030129413306	-0.140885032611	0.013503396336	0.000015040945	0.993712222995	N\A	0.049729129639	0.005072732642	0.025583400323	0.003422844548	37	7	
3750000	655.975157	1	-1.661578984628	1.505596367798	-0.042093573036	-0.157406403322	0.017439026739	0.000009550145	0.994264566670	N\A	0.048794525760	0.004968508413	0.025429433610	0.003374882850	42	6	
3800000	658.532833	1	-1.441273239551	1.383889894287	-0.026684550802	-0.126265803371	0.011328278838	0.000008972649	0.993305930165	N\A	0.051590823905	0.005146816198	0.026899758201	0.003516464129	31	5	
3850000	665.700448	1	-1.549865795793	1.463243976186	-0.036424879760	-0.143191501291	0.013781139134	0.000019620606	0.993881755535	N\A	0.047497363820	0.005027784139	0.020866978841	0.002990881518	29	7	
3900000	676.737832	1	-1.536329980872	1.470316783590	-0.037821835359	-0.165413305789	0.018194133285	0.000013068854	0.993657065806	N\A	0.060924181633	0.006637982121	0.029775317847	0.004160227746	50	7	
3950000	683.172611	1	-1.859068394728	1.671635813936	-0.058401789270	-0.248184885413	0.029124489998	0.000033077080	0.993693120768	N\A	0.057231805080	0.006536171717	0.028567412585	0.004270347558	29	9	
4000000	665.948806	1	-1.374355869201	1.338200132602	-0.022565524403	-0.127149880981	0.010948772844	0.000024033032	0.993138224469	N\A	0.050594908111	0.005134667180	0.025895252292	0.003490946713	33	6	
4050000	651.810773	1	-1.493513605906	1.418137961440	-0.033441958508	-0.132069418832	0.014517140484	0.000031812271	0.992574136847	N\A	0.052709923677	0.005319870308	0.027461003686	0.003687261930	40	6	
4100000	665.325199	1	-1.295151013869	1.332548984891	-0.021508056337	-0.108696821014	0.010303453546	0.000030343407	0.994266121704	N\A	0.050522693782	0.005186734555	0.024962761229	0.003405984415	38	5	
4150000	654.501853	1	-1.374216025205	1.398843641488	-0.030291435180	-0.128309040029	0.012578638886	0.000011466537	0.994516213017	N\A	0.058716504566	0.006296373857	0.029327150984	0.004179528047	30	5	
4200000	660.525516	1	-1.653633441717	1.579735638640	-0.049839499413	-0.217182453021	0.027239906930	0.000017695841	0.992713090781	N\A	0.055675380053	0.005936520149	0.028254700866	0.004042492955	39	5	
4250000	649.464389	1	-1.360890511345	1.345894141412	-0.024709583505	-0.084878920881	0.006751847875	0.000027611739	0.993850782360	N\A	0.049951630460	0.004939648307	0.025630138456	0.003387780310	37	5	
4300000	657.910722	1	-1.474086676825	1.417484302337	-0.031802762402	-0.120367775189	0.011676960438	0.000068423010	0.993346144756	N\A	0.057974988152	0.006393416826	0.027956873426	0.003937103599	36	5	
4350000	668.600927	1	-1.283300425516	1.299501133403	-0.020743249437	-0.081774388045	0.007292264109	0.000058581785	0.994238524437	N\A	0.049840092818	0.005073027427	0.025575945560	0.003452862521	36	7	
4400000	674.128438	1	-1.535691903223	1.408761876843	-0.030189426498	-0.139007676632	0.012856351411	0.000041058989	0.996102659553	N\A	0.044718096260	0.004590121231	0.022156419888	0.003153695012	49	6	
4450000	666.526453	1	-1.546765503756	1.394437256315	-0.028281035112	-0.105692774244	0.007677862434	0.000063099261	0.995227497775	N\A	0.051935436816	0.005057239968	0.026459386265	0.003393341159	43	6	
4500000	663.146127	1	-1.360420212781	1.246059117837	-0.012730344533	-0.045028638006	0.000645945081	0.000016090277	0.994354629717	N\A	0.048319164626	0.004790487603	0.024854380007	0.003259914756	55	6	
4550000	668.985247	1	-1.353797171395	1.295685179940	-0.020311713719	-0.092249383799	0.009151347084	0.000040126874	0.993451927136	N\A	0.054420733484	0.005847270275	0.027284851432	0.003824557386	39	6	
4600000	671.760769	1	-1.741997410953	1.519347328756	-0.039311931912	-0.179659637793	0.016599067976	0.000064374066	0.995393928504	N\A	0.050777912226	0.004965782648	0.025258624898	0.003232116479	40	6	
4650000	667.512835	1	-1.526641744126	1.436368941790	-0.035661762903	-0.132940793649	0.015735363574	0.000062591094	0.994402427688	N\A	0.047383416451	0.004762850512	0.024026721878	0.003105291770	30	9	
4700000	662.312466	1	-1.523539057387	1.451842559753	-0.036842358038	-0.144445679517	0.014378668880	0.000048472232	0.993988733452	N\A	0.055977035253	0.006141729856	0.028347065863	0.004156752003	42	8	
4750000	668.269763	1	-1.472609932511	1.415473323130	-0.034078852152	-0.138832115633	0.016658338387	0.000063586313	0.994129681931	N\A	0.052651845365	0.005769951003	0.026636895844	0.003798091136	39	5	
4800000	667.187266	1	-1.603843810057	1.476837133702	-0.038765652133	-0.154254515025	0.016419779357	0.000071538133	0.992815743384	N\A	0.056175852296	0.006317325482	0.027968084268	0.004138703286	37	7	
4850000	660.307022	1	-1.433562383582	1.417827227461	-0.033649502868	-0.160620318845	0.019047117675	0.000030789537	0.993732369431	N\A	0.055289678064	0.006196870747	0.027270433990	0.004068457327	34	8	
4900000	646.401747	1	-1.606070716204	1.503726575466	-0.040644909878	-0.184102165794	0.019077226220	0.000101516780	0.995417346342	N\A	0.051767243845	0.005137059743	0.027316549037	0.003569284688	30	5	
4950000	659.836575	1	-1.457646868869	1.393848510276	-0.028626276398	-0.091431974295	0.006340087153	0.000015847191	0.993106526736	N\A	0.058567776773	0.006781518948	0.027257947211	0.004103016760	40	5	
5000000	664.332961	1	-1.450814470997	1.423892855270	-0.032061427416	-0.151202843577	0.016598489998	0.000013776316	0.992897438760	N\A	0.056029612761	0.005593451652	0.029134172130	0.003836675520	38	5	
5050000	666.629351	1	-1.508201330233	1.447241360654	-0.031974555117	-0.162206140918	0.015292754920	0.000003668973	0.993116555515	N\A	0.054818464095	0.005591973858	0.027985620325	0.003736701100	42	7	
5100000	670.705745	1	-1.333492907087	1.389557199446	-0.027278019625	-0.142450386254	0.012195167143	0.000005036212	0.995424767582	N\A	0.046931786114	0.004697538233	0.024111656220	0.003190909992	48	8	
5150000	673.306661	1	-1.192328731294	1.284812750991	-0.015476650250	-0.071499677283	0.002989846485	0.000009918038	0.993939161935	N\A	0.053803932638	0.005414567021	0.027265576413	0.003610405442	35	9	
5200000	653.027971	1	-1.383091885712	1.387733888932	-0.028302552698	-0.118123141161	0.011690387630	0.000019643648	0.993726752999	N\A	0.053642916558	0.005141883819	0.027730189476	0.003410870315	43	6	
5250000	681.144453	1	-1.498060795319	1.469891482534	-0.035259527031	-0.166531694029	0.016798657247	0.000126320002	0.994995895710	N\A	0.046531604487	0.004639471204	0.025027673932	0.003319911666	41	9	
5300000	668.071000	1	-1.564138844895	1.519309408009	-0.041134977966	-0.183612755806	0.019933029679	0.000053479153	0.992924771235	N\A	0.054849534689	0.005678372041	0.027346384635	0.003750605124	34	5	
5350000	656.948017	1	-1.407980993941	1.445689166615	-0.035585242202	-0.152743653246	0.016756379392	0.000007789578	0.993864502753	N\A	0.052064533932	0.005101747469	0.027170362451	0.003415449723	41	5	
5400000	656.305368	1	-1.509022422203	1.521722813093	-0.040396469435	-0.203810157335	0.021610890717	0.000008692136	0.994144885947	N\A	0.052114306452	0.005198456341	0.026767314240	0.003487121572	36	6	
5450000	667.630846	1	-1.430907253089	1.458108444185	-0.040382606511	-0.141004068270	0.018041410707	0.000027336705	0.992427568713	N\A	0.060759346982	0.007212920423	0.029039030140	0.004575648791	50	7	
5500000	654.719818	1	-1.781392383202	1.630645600373	-0.050573121658	-0.229394299838	0.022109649673	0.000054164088	0.993376376620	N\A	0.056162502262	0.005718167582	0.029062039914	0.003894548339	32	5	
5550000	667.648773	1	-1.273178233446	1.323568804803	-0.024470364062	-0.105844378192	0.011520120367	0.000012171227	0.993539027217	N\A	0.053062379799	0.006031014709	0.025804288022	0.003914848592	52	7	
5600000	669.235693	1	-1.381092830571	1.372978303032	-0.026973771063	-0.116446974146	0.010957693484	0.000050143938	0.993518873296	N\A	0.060640343482	0.006869416954	0.028538360306	0.004265731270	45	6	
5650000	669.668031	1	-1.425481910393	1.399262280137	-0.029728782664	-0.131423849392	0.013393105458	0.000050919589	0.993654847200	N\A	0.047469074652	0.004950577577	0.021680245491	0.003033223182	32	8	
5700000	677.813336	1	-1.436361812654	1.411184684287	-0.030318479635	-0.127676706732	0.011211294210	0.000061850056	0.994809171263	N\A	0.056459725871	0.006186253997	0.026979108480	0.003776372020	43	8	
5750000	674.346104	1	-1.429680005871	1.424373782395	-0.032194069282	-0.134932281950	0.012635247885	0.000036523728	0.993610239313	N\A	0.050996934674	0.005331612563	0.025764903766	0.003557736145	47	8	
5800000	666.312607	1	-1.484328016491	1.493019039679	-0.039672340084	-0.175944220500	0.020686677572	0.000021117162	0.992432121859	N\A	0.057593358963	0.006400822092	0.028361503777	0.004127227901	41	7	
5850000	668.808965	1	-1.466394093100	1.491680008377	-0.038698723175	-0.178118787364	0.020970182148	0.000019864173	0.993524088290	N\A	0.053929698127	0.005887781433	0.025978394293	0.003797339047	37	8	
5900000	669.335494	1	-1.581569695321	1.538710714768	-0.043967849243	-0.172454028862	0.020091089459	0.000016350859	0.994040696409	N\A	0.051678210934	0.005403724795	0.026414957030	0.003679016594	45	7	
5950000	656.440160	1	-1.440465900486	1.402171866092	-0.032330944260	-0.105636593692	0.010433493884	0.000077148121	0.993902327398	N\A	0.064788246985	0.007034210990	0.031726343645	0.004516289678	33	7	
6000000	666.400430	1	-1.623964939980	1.545775823335	-0.047402482630	-0.185425408027	0.022178302354	0.000045021433	0.995997591729	N\A	0.056866694901	0.006087229587	0.028577808583	0.003895817014	43	5	
6050000	652.111658	1	-1.516715197531	1.454441998093	-0.033297153223	-0.133388394179	0.011963141274	0.000021854596	0.994250913637	N\A	0.052511858155	0.005096229987	0.027840653903	0.003557839156	40	4	
6100000	665.184174	1	-1.448957783554	1.428876828621	-0.033221238644	-0.138136988847	0.013429801455	0.000020840540	0.994817336939	N\A	0.051921632442	0.005236030288	0.025515713686	0.003380125232	41	7	
6150000	664.344131	1	-1.336136386310	1.353856510566	-0.025080354743	-0.109280822290	0.008940093922	0.000026192836	0.993843025032	N\A	0.053594190766	0.005547831240	0.026853985863	0.003672724100	47	6	
6200000	667.836336	1	-1.197509124795	1.272510319313	-0.015931870469	-0.072602870026	0.004635695629	0.000051687199	0.994199015701	N\A	0.049984396952	0.004891758063	0.025799936713	0.003318184094	43	7	
6250000	646.905626	1	-1.289312127167	1.334253004982	-0.023234094252	-0.107569083611	0.009686233901	0.000020170571	0.993549604143	N\A	0.049326867671	0.004908127604	0.025594909919	0.003347989397	33	6	
6300000	654.799568	1	-1.355068948414	1.375793353654	-0.024754409336	-0.131978703760	0.011715679767	0.000038093332	0.991966775484	N\A	0.064792392976	0.007390081767	0.031276739889	0.004643628633	41	6	
6350000	669.417269	1	-1.425985309997	1.382344808209	-0.027747268788	-0.120622779287	0.011469524793	0.000081580822	0.993100589960	N\A	0.054934548498	0.005623517329	0.027784360984	0.003726277693	33	6	
6400000	663.676357	1	-1.348609436176	1.329095764222	-0.024506834156	-0.108332653551	0.011534443064	0.000032254463	0.993619034183	N\A	0.054202795602	0.005410118851	0.028426386759	0.003709059226	43	6	
6450000	666.782233	1	-1.442834054656	1.413207239040	-0.031291728214	-0.145872401498	0.014643789754	0.000047591699	0.993822467049	N\A	0.051290331811	0.005209725342	0.026466722132	0.003542009472	36	6	
6500000	652.772213	1	-1.432502238705	1.419372977152	-0.032236115247	-0.136956212023	0.013454723756	0.000169123242	0.993399879436	N\A	0.054520465266	0.005480966085	0.028204873313	0.003720021768	42	5	
6550000	675.622517	1	-1.409306802280	1.407352731059	-0.030610125082	-0.122759837791	0.010958722327	0.000035657025	0.996315583009	N\A	0.044507179418	0.004396373296	0.022241018198	0.002976827565	38	5	
6600000	662.950623	1	-1.500698038667	1.449169251169	-0.034145742556	-0.154409199155	0.015633617488	0.000023124968	0.995053991392	N\A	0.050111346562	0.004930698005	0.025915046334	0.003350818160	42	5	
6650000	653.327593	1	-1.315703789426	1.321677735609	-0.022349830018	-0.085867177703	0.007443404312	0.000029340170	0.996269511866	N\A	0.042966098119	0.004064997129	0.022962860706	0.002883554256	43	7	
6700000	660.007262	1	-1.219898527476	1.296263005341	-0.020898864367	-0.083917276790	0.006946388673	0.000039504040	0.994250580135	N\A	0.051336677692	0.005169250255	0.026066752792	0.003448558508	46	5	
6750000	665.078133	1	-1.487728084178	1.461904842276	-0.037758891695	-0.134651271740	0.014094706195	0.000027238575	0.994526221651	N\A	0.050465387421	0.005414090747	0.021649034756	0.003086326256	40	4	
6800000	649.394263	1	-1.306810873344	1.344896878514	-0.024068883293	-0.098866839344	0.008648950855	0.000074249554	0.993123409962	N\A	0.053726195378	0.005426679589	0.027428407475	0.003716340631	40	4	
6850000	673.961890	1	-1.377291459154	1.409078250483	-0.029218441465	-0.142284192499	0.014166205474	0.000033987710	0.993129547499	N\A	0.055250475986	0.005449305312	0.028748118219	0.003707086048	43	7	
6900000	643.016126	1	-1.214052495707	1.313030764207	-0.020024287879	-0.108883160799	0.009082884539	0.000071870856	0.992794634048	N\A	0.068876033192	0.007689582638	0.032113749715	0.004687777727	41	5	
6950000	663.101594	1	-1.429808449021	1.421171081895	-0.029985215156	-0.138311246884	0.011107473219	0.000135347983	0.995455980008	N\A	0.049451625767	0.004766200498	0.025476547285	0.003194340412	44	5	
7000000	663.480800	1	-1.551824594296	1.493267908674	-0.041988307364	-0.174656678616	0.022735064921	0.000085097222	0.991890865087	N\A	0.053688383555	0.005669706289	0.027889403456	0.003909682685	37	5	
7050000	657.852208	1	-1.399860673832	1.402349097131	-0.028944531123	-0.143745706909	0.013821431000	0.000081280566	0.992953727394	N\A	0.052149512851	0.005261450901	0.027310728042	0.003659959872	33	5	
