Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-fab-003.txt
Log File Name:                   CEREB_d1_m9-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3906617446
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1600000	578.902015	1	-1.089693508877	1.160724296185	-0.030891365497	-0.007090219486	0.014410107844	0.000067449008	0.985995154773	N\A	0.089625824750	0.012108612716	0.038648424779	0.007156602087	37	3	
1650000	563.778083	1	-1.174806412420	1.165673637423	-0.024425046753	0.015171676469	0.001304168590	0.000095404142	0.982178806170	N\A	0.085901412017	0.012543409224	0.037604370483	0.007120428027	30	3	
1700000	567.581192	1	-1.173646840337	1.189209245662	-0.022697125859	-0.050449987669	0.012098014169	0.000078747870	0.984433772878	N\A	0.067908285342	0.008423069738	0.033116965222	0.005457458845	37	3	
1750000	560.197282	1	-1.256987766954	1.265773643465	-0.035994130138	-0.074755209143	0.018037787061	0.000095675214	0.983183769052	N\A	0.071353961201	0.008879025821	0.034657206319	0.005817299563	37	4	
1800000	569.087270	1	-1.118696688065	1.181856609543	-0.021128617596	-0.066154125755	0.011874432060	0.000163918080	0.984399460364	N\A	0.071083185532	0.008703681152	0.035020765563	0.005664885664	38	4	
1850000	569.352008	1	-1.274413438279	1.278649050725	-0.034669954899	-0.092882684877	0.019873745716	0.000074658439	0.982613427103	N\A	0.068816100361	0.008336614337	0.034146941156	0.005435259463	30	4	
1900000	561.143376	1	-1.305544838813	1.285711769599	-0.039453520560	-0.061549811797	0.017844961142	0.000074485348	0.984097728079	N\A	0.080008750255	0.010416316698	0.037282665506	0.006449543055	42	4	
1950000	581.048953	1	-1.175578025002	1.230673109604	-0.038051184593	-0.050796873945	0.020581897456	0.000082078604	0.983927401429	N\A	0.074593748751	0.009648712354	0.035193764648	0.006207183386	31	3	
2000000	567.907272	1	-1.214057988263	1.264475628823	-0.041162373262	-0.082995305352	0.024576634779	0.000080225727	0.981252874175	N\A	0.079025060950	0.010131765838	0.038087750485	0.006375756958	34	4	
2050000	573.754953	1	-1.188218427032	1.219554331534	-0.033721123873	-0.034253230032	0.013299574302	0.000022254864	0.982936714381	N\A	0.074544941203	0.009484425846	0.033565875927	0.005647906918	36	4	
2100000	579.713188	1	-1.079960589172	1.139223125487	-0.015748593604	-0.052698055482	0.009493867432	0.000060357706	0.984945647937	N\A	0.074065713159	0.009854384059	0.034746002930	0.006339255827	35	4	
2150000	572.689534	1	-1.195595860634	1.229404079471	-0.034139392640	-0.040446351480	0.012488498523	0.000074000739	0.984730447604	N\A	0.075733570369	0.009220452824	0.036694108119	0.005841290211	37	3	
2200000	580.567394	1	-1.231980411929	1.230623834196	-0.026892549655	-0.066173586221	0.011632509566	0.000102172172	0.987148992522	N\A	0.068450705187	0.008929296592	0.033912251639	0.005829015777	42	4	
2250000	574.398736	1	-1.272923375153	1.284720340727	-0.039572288863	-0.087186644049	0.022861363740	0.000078201687	0.983125662323	N\A	0.068596413934	0.008382182080	0.034268846852	0.005502749913	34	3	
2300000	577.028483	1	-1.115514861868	1.123565106197	-0.013660244580	-0.022335642710	0.008384604501	0.000076612248	0.983584203906	N\A	0.069912683858	0.008481683097	0.034484346147	0.005625779284	27	5	
2350000	573.823213	1	-1.259953403441	1.244647066997	-0.032276065056	-0.067762222273	0.015911757677	0.000071116180	0.982038685862	N\A	0.067421115980	0.007668184091	0.035675303480	0.005373963540	28	6	
2400000	585.116933	1	-1.268965696514	1.254048345403	-0.032295854357	-0.063792206410	0.012261780435	0.000057344806	0.986259827375	N\A	0.071841744935	0.010175541420	0.031945112695	0.006123888702	39	6	
2450000	574.858498	1	-1.161895387696	1.199606630202	-0.027875186667	-0.066220716144	0.015926313026	0.000076126351	0.983286420406	N\A	0.078872387048	0.010805861979	0.036220045547	0.006837231834	41	6	
2500000	570.865846	1	-1.385054302572	1.320875604404	-0.041324810953	-0.085509962671	0.018542840849	0.000076027752	0.986495310950	N\A	0.074568107163	0.008889885854	0.036915424829	0.005909307648	41	7	
2550000	588.244857	1	-1.134839777919	1.149483693470	-0.019087667665	-0.020356871790	0.005180587968	0.000074340967	0.984124153027	N\A	0.066310016797	0.008851194343	0.031782951896	0.005608398838	39	6	
2600000	585.125564	1	-1.152559470283	1.168124178630	-0.017298592164	-0.053988429288	0.007420364905	0.000052213313	0.986688682744	N\A	0.059871862849	0.007222039967	0.030324520629	0.004924774839	36	7	
2650000	591.289974	1	-1.337082728574	1.298295203635	-0.035106339281	-0.089744247639	0.014518298360	0.000034314458	0.988590881351	N\A	0.074125785583	0.009295149580	0.032746250020	0.005674438887	38	7	
2700000	587.536639	1	-1.142692104567	1.135868655911	-0.012778382235	-0.019415409598	0.002574374757	0.000055372726	0.986256857185	N\A	0.080869054870	0.011408017652	0.035600139056	0.006714099461	29	6	
2750000	575.967157	1	-1.253510577762	1.221205350815	-0.026276207793	-0.053098556444	0.011359079324	0.000080978202	0.983607588497	N\A	0.068465580719	0.008849453789	0.033295391135	0.005684547947	36	6	
2800000	584.249030	1	-1.261669454462	1.256839317380	-0.032725344575	-0.084461581365	0.017618592471	0.000073809191	0.985285409734	N\A	0.062947546289	0.007677890688	0.032268655980	0.005316517331	30	6	
2850000	589.331607	1	-1.144768588043	1.161060730984	-0.021621235055	-0.025295043406	0.008564863639	0.000103600764	0.984256010035	N\A	0.071058109825	0.009046160386	0.033971337687	0.005819693734	38	7	
2900000	575.779843	1	-1.285562402699	1.277728559318	-0.036897726699	-0.089484782546	0.020482465570	0.000075738009	0.982824933287	N\A	0.069253709256	0.008405937251	0.034469077923	0.005544900256	19	6	
2950000	586.989314	1	-1.297985852175	1.253415770616	-0.030805871917	-0.063402756527	0.013039071600	0.000069391129	0.984335804877	N\A	0.082346842290	0.011949653955	0.036625159010	0.007067109093	38	6	
3000000	575.749710	1	-1.037562153304	1.083244988801	-0.011559590970	0.004365293917	0.001785980248	0.000065516270	0.982322108569	N\A	0.083853722079	0.011087008637	0.038108195843	0.006595740042	36	7	
3050000	586.895282	1	-1.069014384785	1.085763110441	-0.008612274449	0.000364806746	0.001342008097	0.000052937618	0.985005208724	N\A	0.072697560229	0.009864284977	0.033989349494	0.006159398149	43	6	
3100000	571.790977	1	-1.288755377179	1.277481725949	-0.041188436856	-0.058679085497	0.017381339121	0.000081378437	0.982229320478	N\A	0.071925242923	0.009397829376	0.034150214539	0.005917282898	29	5	
3150000	577.065245	1	-1.198702729161	1.217962359613	-0.037019170806	-0.036343573022	0.018732066325	0.000074930416	0.982189796480	N\A	0.064528921308	0.008073303983	0.032671849997	0.005405110914	29	7	
3200000	582.474029	1	-1.225560716385	1.231394138046	-0.034065639118	-0.052597387641	0.016757096877	0.000067204919	0.988225032169	N\A	0.065165613000	0.008110439242	0.032206575795	0.005376379851	25	7	
3250000	575.494933	1	-1.313311344604	1.282464484752	-0.034650715918	-0.086428872862	0.016658274124	0.000044924331	0.985329927173	N\A	0.060683810803	0.007816461502	0.030234491636	0.005159570216	33	5	
3300000	583.279424	1	-1.331146393032	1.290128425650	-0.036535041098	-0.081280617859	0.016232626104	0.000069665985	0.982409933874	N\A	0.075132788506	0.009488273693	0.036058281725	0.006112210596	33	5	
3350000	581.005162	1	-1.073251669505	1.115699245021	-0.016866324283	-0.030336896472	0.012293306754	0.000039721751	0.986606123032	N\A	0.073102311573	0.009508534618	0.033145362904	0.005697862205	48	6	
3400000	587.304619	1	-1.184824408331	1.199676619720	-0.030472490616	-0.044223167846	0.016053019873	0.000068383078	0.984597310030	N\A	0.064286673392	0.007734067415	0.032138424524	0.005127667256	41	6	
3450000	570.430124	1	-1.243246387572	1.247995858133	-0.038699128992	-0.054255173870	0.020762134044	0.000069373711	0.984221327454	N\A	0.073616476749	0.009219148716	0.036146615513	0.006037672871	31	5	
3500000	582.690584	1	-1.323584380217	1.280366632725	-0.039893205767	-0.044445679818	0.015453121000	0.000094178814	0.988950484403	N\A	0.068908589048	0.008508597674	0.033196420832	0.005591824648	28	5	
3550000	563.821027	1	-1.337061177667	1.289360421941	-0.037405346483	-0.070122231334	0.017118996950	0.000048497772	0.986304022726	N\A	0.075201430508	0.010151477824	0.034647235394	0.006275051098	48	4	
3600000	575.511060	1	-1.151144542888	1.223989457420	-0.035171444311	-0.079956058324	0.022169909954	0.000029939045	0.985306872599	N\A	0.066030647237	0.009086020990	0.031342351478	0.005606737292	48	3	
3650000	567.848540	1	-1.043217367283	1.135153895877	-0.019950323240	-0.039506743683	0.011472137544	0.000086275551	0.984366109244	N\A	0.077961112574	0.010806855281	0.035775414653	0.006606372302	36	3	
3700000	568.324243	1	-1.055031908831	1.136768541026	-0.021492934497	-0.034261412854	0.013089647276	0.000118395402	0.982016710214	N\A	0.068970409685	0.008311122021	0.033706414685	0.005439968215	39	3	
3750000	579.090737	1	-1.027147036478	1.103823711605	-0.015976407387	-0.016960055378	0.008415829259	0.000006771261	0.984183691885	N\A	0.067775770388	0.008896464753	0.033146428151	0.005641677592	37	3	
3800000	581.516321	1	-1.332357264766	1.278985414532	-0.033848003922	-0.060967954025	0.010359913188	0.000006179557	0.984315822235	N\A	0.073390832958	0.009823084112	0.033717067526	0.006047040274	33	5	
3850000	571.423933	1	-1.374422298701	1.341143096323	-0.045773966996	-0.102229377492	0.023003109937	0.000007931513	0.984900526526	N\A	0.072787892762	0.008687461007	0.035336631472	0.005517082809	43	3	
3900000	581.817075	1	-1.158546042117	1.194981621166	-0.025224611738	-0.051233170434	0.010883818126	0.000030113721	0.986180817957	N\A	0.066547977626	0.008243738655	0.032612571259	0.005423474184	38	3	
3950000	573.007034	1	-1.086459784904	1.153807653756	-0.021247327885	-0.044716551476	0.012792971816	0.000095224279	0.987700709353	N\A	0.060361907091	0.007905324177	0.030652546192	0.005393204362	30	3	
4000000	565.699395	1	-1.305211569993	1.308346220957	-0.045079438127	-0.062411216233	0.017021384240	0.000083145825	0.981495778493	N\A	0.079662348238	0.011222971211	0.035573438979	0.006623358948	37	3	
4050000	567.627630	1	-1.264376881428	1.272777114432	-0.036968833045	-0.092670238931	0.024385957690	0.000079998453	0.985124461711	N\A	0.071533337527	0.009225184347	0.032729315047	0.004588065413	30	4	
4100000	571.099468	1	-1.214494989505	1.222558922192	-0.033364062824	-0.042609771204	0.016354957465	0.000037509259	0.983430176736	N\A	0.074655910699	0.010011670416	0.034991164865	0.006341101411	34	5	
4150000	571.768294	1	-1.169354138743	1.228274234909	-0.037083162064	-0.058622298325	0.021195162289	0.000081050419	0.986251290287	N\A	0.066891283755	0.008223226201	0.033354597318	0.005566132301	26	4	
4200000	574.701736	1	-1.332161960767	1.326118843706	-0.042045761722	-0.114253599464	0.024515913250	0.000096064821	0.987358163660	N\A	0.070410027225	0.008727652838	0.033537785494	0.005581493474	33	3	
4250000	561.804372	1	-1.141418194951	1.208464402560	-0.028771238171	-0.070158867652	0.017531017326	0.000083644496	0.982329948701	N\A	0.080197422055	0.010028734419	0.038813721126	0.006307356987	38	4	
4300000	569.984432	1	-1.223673280927	1.256327747753	-0.040213361709	-0.060885594988	0.019643785765	0.000050403115	0.983317992322	N\A	0.074183460918	0.009049312590	0.036168212553	0.005679619410	34	3	
4350000	564.004376	1	-1.135427519038	1.190325760170	-0.027014949590	-0.064659643469	0.019287916940	0.000038546594	0.983305273410	N\A	0.070244310476	0.008467679693	0.035432948681	0.005655147431	35	4	
4400000	578.626106	1	-1.132534978203	1.202792387492	-0.032650147037	-0.055724155073	0.019089760640	0.000078216730	0.987959658781	N\A	0.068866653034	0.009480423253	0.030445611171	0.005491002810	39	3	
4450000	582.804292	1	-1.133865023856	1.174719245189	-0.031679703670	-0.030106684415	0.018752571939	0.000090849994	0.988011920235	N\A	0.056082503565	0.008153975780	0.028710290059	0.005557601956	40	5	
4500000	576.062702	1	-1.233933355015	1.252251668010	-0.035574359381	-0.054173511113	0.014095826199	0.000082042047	0.984618523830	N\A	0.073435266503	0.008933572974	0.034921973801	0.005636434556	40	4	
4550000	578.476991	1	-1.049670553872	1.139969305597	-0.025313128218	-0.033706245877	0.017356671163	0.000083441060	0.983444507788	N\A	0.064483865576	0.008217306490	0.031891654830	0.005352658798	39	4	
4600000	574.316443	1	-1.324595052668	1.331325082795	-0.045289841072	-0.115371283057	0.026551778980	0.000084096472	0.983195256174	N\A	0.069193008610	0.008569440483	0.034324394881	0.005662467584	30	4	
4650000	579.222081	1	-0.960505849820	1.071847668541	-0.022558946555	0.042160132208	0.006232621318	0.000085808546	0.987363672268	N\A	0.070910784053	0.008473525221	0.034581852166	0.005197836406	41	5	
4700000	577.497114	1	-1.029363181201	1.085461835137	-0.014798197906	0.017126178983	0.002184058141	0.000032199591	0.983480465373	N\A	0.071727030597	0.009380254745	0.034173616289	0.005872274355	25	5	
4750000	569.072656	1	-1.073679757497	1.118595404776	-0.021151447112	0.028455852940	0.003401338752	0.000074740088	0.986097326529	N\A	0.069354360236	0.008392383519	0.033771491439	0.005413928958	30	5	
4800000	576.896051	1	-1.192697143983	1.240398725919	-0.036862163215	-0.070266882254	0.021429195499	0.000069354122	0.985976368633	N\A	0.083257481675	0.010876977734	0.037232736139	0.006304437055	44	4	
4850000	572.427870	1	-1.124445244617	1.157479216263	-0.026952153976	-0.013641215685	0.012872730856	0.000038673784	0.986436688578	N\A	0.074150146232	0.009922624559	0.033676270924	0.006002759543	41	4	
4900000	572.296449	1	-1.454643174948	1.380741931538	-0.052186820733	-0.102601756603	0.025495782753	0.000024837334	0.983836410832	N\A	0.071457646791	0.009663238836	0.033727393020	0.005886163179	34	4	
4950000	568.130858	1	-1.282271057391	1.248638602939	-0.024692677313	-0.081073789200	0.010817100957	0.000033366115	0.989907979754	N\A	0.072143583822	0.009821930025	0.034694029592	0.006090470692	47	4	
5000000	576.540718	1	-1.147227189003	1.174802210584	-0.026731742033	-0.034726952857	0.013877978234	0.000098502272	0.994812993946	N\A	0.070588841571	0.010174788515	0.033505999400	0.006192951976	37	5	
5050000	552.694957	1	-1.104289263634	1.159052969329	-0.033711722626	0.016804551982	0.013277718574	0.000074456170	0.984973683109	N\A	0.073797893251	0.008752932829	0.035724488081	0.005473340968	44	6	
5100000	573.799131	1	-1.110585123477	1.158107505838	-0.026070016069	-0.013517340202	0.011432971346	0.000075681766	0.985455173730	N\A	0.068141301509	0.009744747015	0.032147105758	0.006266543060	31	4	
5150000	588.521376	1	-1.242402067089	1.240384176082	-0.032896299723	-0.048076350600	0.012298069315	0.000073180358	0.983513030205	N\A	0.069917572789	0.009026543331	0.034145158398	0.005843447795	30	5	
5200000	569.392639	1	-1.036594444455	1.139487138875	-0.019391017922	-0.057306840984	0.012951619781	0.000104063353	0.990852116630	N\A	0.037874230233	0.006695886715	0.023168488364	0.005111696096	37	3	
5250000	567.140378	1	-1.137596344775	1.157540788461	-0.020984704186	-0.009981789143	0.004803562420	0.000090165713	0.987936477229	N\A	0.077876311963	0.010684426188	0.035077756743	0.006654602036	40	4	
5300000	566.161420	1	-1.377115537328	1.363686565843	-0.049919363068	-0.106848894308	0.024228589701	0.000092529056	0.986983962263	N\A	0.070968519807	0.009322694095	0.033500630247	0.006124895855	32	6	
5350000	565.185511	1	-1.378885979089	1.317926141754	-0.042340418414	-0.075841122791	0.018236174485	0.000090736904	0.982586367195	N\A	0.080901564288	0.011129796256	0.036217402675	0.006700443389	39	4	
5400000	567.742240	1	-1.158682633756	1.181294020952	-0.021043258191	-0.043225119376	0.008599572455	0.000104679617	0.988226313091	N\A	0.073585442138	0.009433774307	0.034290502344	0.005964957793	37	4	
5450000	574.050495	1	-1.015986336680	1.098178426782	-0.014784905372	-0.009967188152	0.006848849120	0.000067925179	0.988128830668	N\A	0.063098307638	0.008104888209	0.031739527959	0.005534881056	42	3	
5500000	574.831143	1	-1.141574862827	1.205003718548	-0.033622753682	-0.057109184532	0.021450941503	0.000039566835	0.986617464581	N\A	0.067824256588	0.008361214346	0.034356964616	0.005596453275	35	3	
5550000	571.168499	1	-1.113427615339	1.177141688290	-0.027942544535	-0.040725639071	0.015519476226	0.000069026355	0.983205720536	N\A	0.074143090063	0.008960747015	0.035928441379	0.005746303239	37	5	
5600000	565.343466	1	-1.152093081959	1.220093227843	-0.034774582539	-0.049775608503	0.016448306200	0.000131956767	0.984075401778	N\A	0.075037647436	0.009523891348	0.036312929107	0.006193633131	37	6	
5650000	571.630860	1	-1.007984685164	1.077511481908	-0.009306669384	-0.002619747643	0.002467687566	0.000086665970	0.982562302909	N\A	0.073520788329	0.010526150852	0.033710017679	0.006305518690	35	3	
5700000	577.408071	1	-0.957782125856	1.045760394414	-0.005594681078	0.003876049303	0.002055861939	0.000071767240	0.984502135911	N\A	0.072614374738	0.009890178650	0.033588889907	0.006064952879	34	4	
5750000	577.274484	1	-1.076941430099	1.130431122034	-0.021323078132	-0.005381055639	0.008901618317	0.000096312576	0.983580736444	N\A	0.072821134365	0.008928633123	0.035384220070	0.005792897464	33	3	
5800000	579.855995	1	-1.050623615020	1.141222698231	-0.021883714968	-0.024297123949	0.008859671143	0.000090912242	0.983532229474	N\A	0.077949116100	0.009848908153	0.036238548664	0.005980352861	34	3	
5850000	557.611280	1	-1.074467919535	1.143805554087	-0.024627879490	-0.010519040766	0.009161405280	0.000019202061	0.981448283558	N\A	0.069495763268	0.008682652461	0.034958006156	0.005846725151	36	3	
5900000	576.808057	1	-1.493055800262	1.409792705083	-0.051787158663	-0.132309264784	0.025458596059	0.000009766662	0.987023378189	N\A	0.069260609716	0.008500203072	0.033084100904	0.005497885055	42	5	
5950000	576.190751	1	-1.235534900532	1.251709413752	-0.033451777680	-0.071346483646	0.016534368522	0.000055633728	0.985623054545	N\A	0.073413383983	0.008738049381	0.036120763537	0.005655048319	36	3	
6000000	564.896750	1	-1.081577843782	1.132246901380	-0.021908819653	0.009583456757	0.004645968638	0.000085508733	0.983722728194	N\A	0.079330230447	0.011447150636	0.032883027653	0.006655243932	46	3	
6050000	571.265748	1	-1.133120153991	1.156640259935	-0.022792436030	-0.008761315773	0.008192616398	0.000087802773	0.983877464360	N\A	0.077546327318	0.009131476375	0.037275256841	0.005775130817	35	4	
6100000	568.548075	1	-1.309314297865	1.351514481131	-0.045280907469	-0.165250154274	0.032055704651	0.000108015014	0.980862098832	N\A	0.066054221629	0.008670286260	0.034646089489	0.006009298446	38	3	
6150000	562.403767	1	-1.196292154985	1.210756264903	-0.027785815910	-0.046125495185	0.010671984983	0.000021251715	0.981712349453	N\A	0.093198732477	0.012919440252	0.040497355306	0.007383680797	40	3	
6200000	555.665710	1	-1.478057150668	1.393589857517	-0.046764026147	-0.124239225470	0.022125631856	0.000026113232	0.982886751410	N\A	0.075198221333	0.009432342860	0.035633943032	0.005821235933	42	4	
6250000	573.226455	1	-1.264615032064	1.242817667881	-0.038824789384	-0.037136068094	0.015477792105	0.000009718209	0.982620816560	N\A	0.083883951390	0.011043419957	0.037506445293	0.006479344240	39	4	
6300000	578.133789	1	-0.984875301357	1.073511022352	-0.014652142913	0.009769942365	0.006250643138	0.000079351589	0.987499612346	N\A	0.052436313617	0.008498441820	0.027799199590	0.005814419748	36	3	
6350000	573.240904	1	-1.131470395675	1.192112827192	-0.031489260466	-0.045679321167	0.018745386387	0.000097302957	0.981719663899	N\A	0.074577203320	0.009196514737	0.036055940256	0.005826288076	31	3	
6400000	568.687514	1	-1.337660309387	1.346554205256	-0.046143835806	-0.134376446388	0.029451383990	0.000081226109	0.982748151593	N\A	0.073903457592	0.008849697527	0.036323910719	0.005723859376	41	4	
6450000	562.442333	1	-0.799594293311	0.931117083326	0.000555589119	0.088998255434	-0.005975052490	0.000091110329	0.980777941548	N\A	0.075041756807	0.008918043379	0.037434375777	0.005964927557	30	5	
6500000	564.457350	1	-1.322522983937	1.323438480895	-0.043238647120	-0.090423099466	0.017166993037	0.000085325783	0.981273916689	N\A	0.074920813150	0.009982626194	0.036252798436	0.006394262998	29	3	
6550000	574.686926	1	-1.188334276575	1.224458841199	-0.031167927831	-0.060214255201	0.015428389223	0.000082914584	0.984144268949	N\A	0.070154227862	0.008687099737	0.034337098094	0.005583650798	36	3	
6600000	557.154750	1	-1.058148080743	1.133836810535	-0.012428796670	-0.077477250572	0.013768402879	0.000062966147	0.981794563096	N\A	0.082287247729	0.009922325842	0.039217761453	0.006339083418	43	5	
6650000	567.133659	1	-1.200999602336	1.223360744029	-0.033729448419	-0.038960312458	0.014859052791	0.000117637703	0.986552089694	N\A	0.068094805312	0.008559603560	0.033183155668	0.005450814754	36	4	
6700000	574.515397	1	-1.216628024168	1.233921816770	-0.030475599063	-0.066563471649	0.015908848755	0.000063103827	0.985264304115	N\A	0.056248132213	0.008127292059	0.029490858798	0.005577646892	30	3	
6750000	577.959299	1	-1.113567104597	1.147636658407	-0.019622053661	-0.018360360793	0.007338710614	0.000079653118	0.983246329666	N\A	0.078759570966	0.010220700857	0.035465844031	0.006154225004	29	3	
6800000	569.435190	1	-1.123969332096	1.150981263021	-0.020767380105	0.000555301504	0.002453669346	0.000076022059	0.984105171403	N\A	0.067878240915	0.008350503613	0.033123889858	0.005524664516	36	5	
6850000	587.269894	1	-1.075279346017	1.151965891808	-0.024392335776	-0.026781955328	0.012362456820	0.000067449509	0.985879840382	N\A	0.069126621936	0.008603826906	0.032290655661	0.005418369183	42	5	
6900000	560.493279	1	-1.039487721752	1.125631448248	-0.018814999021	-0.049618744218	0.016624941340	0.000073681263	0.979933129802	N\A	0.061900590222	0.008092440644	0.032668893356	0.005663357054	29	3	
6950000	570.725658	1	-1.146853609282	1.184285487242	-0.029127363079	-0.017516010603	0.011074128496	0.000073059811	0.984144508335	N\A	0.068103040180	0.008236992463	0.033737099164	0.005460909760	32	4	
7000000	574.718406	1	-1.121366292889	1.182376083966	-0.025514736654	-0.055636039846	0.015437071535	0.000084262196	0.987092391391	N\A	0.070444380711	0.009065778621	0.033126881499	0.005730904668	41	3	
7050000	570.196562	1	-1.057425524909	1.109964701233	-0.019805851500	0.016364472639	0.006663616426	0.000091601465	0.987556132509	N\A	0.068802476284	0.008707300261	0.032785442099	0.005573608808	39	4	
