Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-VR-004.txt
Log File Name:                   MED_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3151174845
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	604.938104	1	-0.506763344590	0.851530027401	-0.041409641413	0.185435968253	0.006495262546	0.000059079146	0.981449540044	N\A	0.066776802362	0.007895746243	0.032778472987	0.005100517140	45	26	
1550000	592.908891	1	-0.419819600768	0.806869352037	-0.037073203209	0.194349990485	0.005663025981	0.000050041468	0.981838417634	N\A	0.069245263182	0.009970220681	0.031247428354	0.005800559160	51	32	
1600000	609.415433	1	-0.641082405028	0.939914933520	-0.050709889813	0.159121020948	0.007889396198	0.000041630313	0.986047731619	N\A	0.060521899310	0.006944009503	0.029693549433	0.004349636998	48	32	
1650000	611.063864	1	-0.496302192327	0.847970284472	-0.039884671939	0.175613695576	0.007866955224	0.000053315019	0.980956305067	N\A	0.056365400221	0.006700596698	0.028305971391	0.004395269475	52	24	
1700000	611.924286	1	-0.422308399498	0.785713347878	-0.033502065170	0.216301424968	-0.000004481472	0.000060586269	0.981568133066	N\A	0.058449736306	0.006992099340	0.028767584531	0.004300866171	36	26	
1750000	615.635151	1	-0.526805737632	0.864052047571	-0.045274829637	0.196002451083	0.005374842320	0.000054345540	0.979925981458	N\A	0.058298857208	0.007536405645	0.028037326447	0.004879249822	43	32	
1800000	583.190202	1	-0.481462740043	0.851423888756	-0.044680644977	0.192547526924	0.005662953783	0.000070719379	0.976955536252	N\A	0.069908283706	0.008212772740	0.033553590652	0.004945011264	56	25	
1850000	605.310193	1	-0.510021189611	0.865581413289	-0.046115316847	0.183557912853	0.009443251814	0.000063106970	0.979257062781	N\A	0.056163901808	0.006098425885	0.029517376923	0.004431524927	47	23	
1900000	592.124350	1	-0.530082570622	0.870958841571	-0.035152157177	0.124540511105	0.010557820116	0.000060840089	0.977877612605	N\A	0.061344524848	0.007557234480	0.029578787401	0.004949597744	45	26	
1950000	605.691181	1	-0.641689216131	0.926982302861	-0.042033265330	0.128500355537	0.007815457614	0.000069721134	0.983230123287	N\A	0.058923642542	0.007726413155	0.026268959339	0.004490930063	41	29	
2000000	604.393980	1	-0.649909186582	0.959617213476	-0.048784397195	0.108514993970	0.014349584824	0.000061752040	0.979228822450	N\A	0.075969504938	0.011208925842	0.032821358072	0.006297873310	32	35	
2050000	590.494107	1	-0.383556125004	0.791068375808	-0.036276224024	0.211116893708	0.001229133833	0.000052936272	0.979947998661	N\A	0.059633145664	0.007144839190	0.030047544434	0.004735790116	54	29	
2100000	595.968335	1	-0.321304566572	0.734339383002	-0.030548332142	0.236795054168	0.001011772226	0.000041796214	0.980379585414	N\A	0.068962783508	0.008600184039	0.033552770349	0.005493624128	44	26	
2150000	609.894550	1	-0.290960884968	0.703674290791	-0.026928790098	0.250195508218	0.000978271088	0.000082656833	0.979910095785	N\A	0.065981574920	0.008205965883	0.032214039505	0.005002914652	47	32	
2200000	585.093390	1	-0.428159489229	0.794967822044	-0.032913797168	0.203243094022	0.002315403371	0.000127217786	0.977876445848	N\A	0.073606672346	0.009646423825	0.034543374604	0.005885699570	40	20	
2250000	613.203180	1	-0.722590866488	0.984342112352	-0.050116115871	0.145251633894	0.005374373997	0.000056199209	0.985856727108	N\A	0.053458504277	0.005799283733	0.026645519236	0.003779180127	62	26	
2300000	591.083686	1	-0.553063609025	0.873663293086	-0.041906958499	0.189854907497	0.001423910047	0.000061115518	0.978730228757	N\A	0.059584966804	0.007342874855	0.029855124067	0.004652590581	42	24	
2350000	620.869632	1	-0.612338932782	0.898674253090	-0.042504205226	0.157535219562	0.006588863462	0.000087697109	0.982384656485	N\A	0.063625644582	0.007224424433	0.031950892626	0.004752460065	37	32	
2400000	605.596686	1	-0.394272142217	0.791578678816	-0.038095479821	0.207499705032	0.005743463151	0.000045844112	0.979896864136	N\A	0.058588824617	0.007354739398	0.030075604307	0.004884034447	51	28	
2450000	597.056286	1	-0.351836678066	0.741227474281	-0.031810544220	0.247907996735	-0.001948120706	0.000083127268	0.980093794665	N\A	0.071520488893	0.008566987889	0.034467615936	0.004931636349	40	29	
2500000	609.580716	1	-0.517622628802	0.842203940341	-0.037088456641	0.177370317248	0.002774902637	0.000070548988	0.981274080395	N\A	0.052801212443	0.005583879175	0.028771164019	0.003958547307	54	28	
2550000	605.205414	1	-0.330199522719	0.726948834583	-0.026205528872	0.234187075318	-0.001901929019	0.000052711978	0.981641066629	N\A	0.062468896598	0.007471612769	0.031014038706	0.004776077445	37	24	
2600000	611.489275	1	-0.403751323603	0.795856202596	-0.036402640005	0.210953651474	0.005137426977	0.000052982063	0.981676417708	N\A	0.062377523643	0.007337835922	0.030920532395	0.004829206488	45	15	
2650000	592.140562	1	-0.423483327080	0.801798982479	-0.036863940909	0.216143932988	0.000400674269	0.000066813936	0.983227129770	N\A	0.064117432964	0.007751533512	0.030405728743	0.004662096108	46	26	
2700000	591.531599	1	-0.431226912927	0.803860396998	-0.038713483256	0.201496219191	0.007694180013	0.000095831838	0.981241864606	N\A	0.074856325816	0.010881011656	0.032339513318	0.006161412375	56	27	
2750000	602.070442	1	-0.533628611199	0.868285478151	-0.037905116621	0.153089089641	0.007989665624	0.000073291907	0.983238358728	N\A	0.061587010817	0.007699247297	0.029696568674	0.004708090559	54	20	
2800000	602.840432	1	-0.569985394061	0.911795985773	-0.049230697620	0.144700650287	0.014558380543	0.000064260396	0.981077522963	N\A	0.063227949391	0.007803526991	0.031135443741	0.005082558412	43	27	
2850000	574.259949	1	-0.412491323680	0.785575671291	-0.029058813314	0.216872885582	-0.004792717040	0.000052931112	0.978895787933	N\A	0.072728019427	0.008051021684	0.036440384879	0.005200916858	45	28	
2900000	602.593730	1	-0.289582409775	0.682708036761	-0.020262014211	0.257968626725	-0.007748309675	0.000060990826	0.980843239791	N\A	0.063943376736	0.007662167050	0.031254193092	0.004832694381	42	30	
2950000	591.043154	1	-0.722321199453	1.016553930890	-0.061069751147	0.104616540704	0.018631926537	0.000071719687	0.980136166732	N\A	0.065634749542	0.008013346803	0.032698061752	0.005193556072	48	27	
3000000	610.266209	1	-0.353679740375	0.749271804246	-0.028857566251	0.221787722408	0.000634048526	0.000048585120	0.980052425050	N\A	0.072528043124	0.009985892173	0.033951743822	0.006204984997	48	28	
3050000	607.060453	1	-0.349127906246	0.730732169272	-0.024044657580	0.213172101647	-0.001097975509	0.000063891120	0.980617698040	N\A	0.071338897287	0.010203270646	0.031614398044	0.005713489946	49	36	
3100000	619.962549	1	-0.328117771382	0.701544771503	-0.020662975742	0.251283623542	-0.006224918836	0.000091518893	0.984286817975	N\A	0.064512659193	0.008679301486	0.030073244224	0.005264209311	28	28	
3150000	587.487803	1	-0.172642711800	0.656185395778	-0.028129292033	0.270882864477	0.002362936764	0.000070754520	0.974741504058	N\A	0.074805100233	0.008881112587	0.035722697878	0.005565604674	52	17	
3200000	609.966271	1	-0.449558559964	0.814233043534	-0.041282899510	0.230863200015	0.000432292130	0.000065070568	0.979200821139	N\A	0.057691801584	0.007157212521	0.028959481956	0.004612710933	46	25	
3250000	593.474541	1	-0.559931875374	0.871226808062	-0.041274549297	0.182976772515	0.004534901309	0.000051294928	0.981293905263	N\A	0.060750253826	0.006355480141	0.031259477107	0.004316161808	48	29	
3300000	630.604734	1	-0.552827720966	0.907114750927	-0.048064311807	0.164770525344	0.009282170603	0.000031438383	0.986646429320	N\A	0.058938582949	0.006538180960	0.029233738076	0.004296875740	50	26	
3350000	588.510718	1	-0.322645010953	0.711167966908	-0.025792985157	0.291629614862	-0.013146430246	0.000069022986	0.990719182981	N\A	0.068947360731	0.009255212281	0.030083287594	0.005020481657	56	27	
3400000	595.464103	1	-0.334181561702	0.756542781599	-0.034491782997	0.215832217439	0.008929722895	0.000056025509	0.982607331795	N\A	0.069076944879	0.010133365736	0.031615584303	0.006143553565	35	35	
3450000	601.793574	1	-0.483893423827	0.845220971451	-0.033509334196	0.161192576569	0.003818109158	0.000058777590	0.979867006228	N\A	0.058988708731	0.007311109320	0.028292363688	0.004616669193	39	26	
3500000	602.981684	1	-0.549297859012	0.900076329503	-0.050410794729	0.169879265944	0.010206019547	0.000060422963	0.980383161195	N\A	0.058542909136	0.006950085587	0.029823485746	0.004666650117	56	24	
3550000	611.041982	1	-0.437093305992	0.811723201390	-0.037605405589	0.221331597502	-0.000015417069	0.000070637016	0.981533579089	N\A	0.059160636197	0.007557720678	0.029290173605	0.004939321792	51	31	
3600000	613.375240	1	-0.515460399540	0.872400715442	-0.044402595348	0.165208123501	0.009558153424	0.000051638398	0.986573140320	N\A	0.052033061333	0.004561529621	0.029519745577	0.004097031404	56	20	
3650000	604.615237	1	-0.431452584955	0.800744098015	-0.034692428708	0.209296474862	0.000638958972	0.000063938912	0.981421896953	N\A	0.067886784079	0.008079865901	0.032827264188	0.005046125206	41	27	
3700000	611.321932	1	-0.582050170527	0.898808526406	-0.045918964194	0.158173278577	0.010230391678	0.000050095999	0.981769254488	N\A	0.056233389355	0.006767500825	0.028964826328	0.004689760169	45	25	
3750000	609.492669	1	-0.480360934541	0.861270183471	-0.037576529171	0.134996489065	0.013799839305	0.000047278682	0.982549172968	N\A	0.071409545605	0.009987702616	0.031755092786	0.005873327264	43	25	
3800000	594.280889	1	-0.540210711951	0.891976046004	-0.046075777744	0.162690425098	0.008023013491	0.000103801860	0.981076845949	N\A	0.064521511858	0.007974887030	0.030993086068	0.005162741433	50	31	
3850000	608.120394	1	-0.380783766401	0.725088319300	-0.023055141653	0.242508670372	-0.004294784712	0.000090325629	0.980712184514	N\A	0.063068160701	0.008248984052	0.029554097384	0.005115406980	56	28	
3900000	607.780901	1	-0.692495277207	0.972207285461	-0.051726086018	0.130149657754	0.009224869529	0.000088219258	0.981468874321	N\A	0.059097316124	0.006558891079	0.030636598731	0.004517623425	38	30	
3950000	609.554200	1	-0.598242648501	0.920650462070	-0.049350682197	0.157957235514	0.008804590772	0.000051978915	0.980382253188	N\A	0.061518223748	0.007278021338	0.030267678316	0.004617546017	44	36	
4000000	616.198285	1	-0.319660523166	0.705090576771	-0.019969906485	0.240039613389	-0.006132730826	0.000072336624	0.981729649536	N\A	0.061586253128	0.007700232050	0.029802408610	0.004783327169	60	24	
4050000	601.928698	1	-0.824688277499	1.094417398813	-0.070738611524	0.088969896708	0.019303612924	0.000062328679	0.981814033563	N\A	0.063160276018	0.007756600469	0.030506139347	0.004707066900	44	25	
4100000	593.206445	1	-0.342015089546	0.761235753692	-0.041430452523	0.270937271162	-0.000266335348	0.000093086777	0.981457930719	N\A	0.062043820064	0.008157461562	0.030229980174	0.005092500931	58	28	
4150000	619.001620	1	-0.285017451711	0.707070277074	-0.025266666498	0.233446562143	0.002247654252	0.000092990335	0.985238337351	N\A	0.063056977929	0.008262114422	0.029103998588	0.005078246086	59	25	
4200000	585.089196	1	-0.508348011346	0.854101641209	-0.040266234817	0.187483254827	0.001624011052	0.000075625241	0.977153354863	N\A	0.055226694213	0.007390920111	0.027264679283	0.004759162784	67	25	
4250000	603.527397	1	-0.425777179275	0.804999029423	-0.035345123079	0.205351247145	0.000942281842	0.000049382266	0.982348821871	N\A	0.060967697889	0.008352100753	0.028973407313	0.005203334580	55	37	
4300000	599.590925	1	-0.305205772610	0.744519105378	-0.030878194339	0.199581973901	0.007254359515	0.000069583306	0.979820265331	N\A	0.077870124934	0.010530894688	0.033927172747	0.005842275993	40	24	
4350000	611.163556	1	-0.384260050833	0.743667400097	-0.022580207438	0.229450665353	-0.006677729389	0.000079905623	0.988068212386	N\A	0.063782651364	0.008166146754	0.029758160753	0.004890118276	42	30	
4400000	617.838151	1	-0.552474070345	0.926026874181	-0.047707956103	0.121668249858	0.014139556671	0.000045622517	0.981515250361	N\A	0.060749696192	0.007079349915	0.030866283997	0.004627863995	53	35	
4450000	613.359603	1	-0.538671227776	0.880991705767	-0.045379190544	0.183084959941	0.003514153485	0.000052352449	0.982255749560	N\A	0.058970053844	0.006966414105	0.029429461375	0.004568892180	52	25	
4500000	591.973869	1	-0.302968235104	0.671464186635	-0.016664261932	0.289164779631	-0.013691236731	0.000070742641	0.981032206021	N\A	0.073911311990	0.009589180564	0.034648949667	0.006112496281	32	32	
4550000	588.810723	1	-0.694907171412	1.006231216806	-0.058256910633	0.107806674973	0.015117848829	0.000069334487	0.976680248109	N\A	0.063977744048	0.007869724142	0.030650978128	0.004807820323	43	26	
4600000	615.211490	1	-0.404461758504	0.785989096796	-0.034985823415	0.229020479036	-0.000645250069	0.000050588520	0.983503425611	N\A	0.055552135731	0.006840387379	0.027422603163	0.004514146281	56	25	
4650000	614.131398	1	-0.380925691886	0.768601430239	-0.030102400011	0.186692425864	0.010694085245	0.000084112013	0.981696264220	N\A	0.065549589056	0.008509102724	0.031492360282	0.005443386465	43	30	
4700000	599.181664	1	-0.301751214597	0.690177065122	-0.019221438390	0.240654608986	-0.002900479839	0.000086117110	0.980127578587	N\A	0.065353967579	0.008333568618	0.032533945230	0.005519185393	51	30	
4750000	605.075536	1	-0.409336043414	0.785008451002	-0.035599827850	0.234689502428	0.000966522647	0.000083651498	0.990139669829	N\A	0.062758659031	0.008072683670	0.027430973255	0.004640550873	52	19	
4800000	598.220698	1	-0.564733201685	0.868756589182	-0.043118127064	0.193932404903	0.003599154426	0.000057056704	0.978524985107	N\A	0.056114314608	0.006179862373	0.028867595056	0.004218354117	45	27	
4850000	621.779445	1	-0.425587938527	0.808243618609	-0.038794571531	0.220631075707	0.001223831456	0.000090199638	0.984097519708	N\A	0.058934414284	0.006540045680	0.030018341987	0.004350393878	50	38	
4900000	610.983560	1	-0.528436016830	0.873105074582	-0.043718390589	0.180963362006	0.004693980927	0.000057519963	0.979761979300	N\A	0.062591410270	0.007194537080	0.031974801556	0.004803415790	56	25	
4950000	589.800506	1	-0.324819812952	0.728406798485	-0.027759375195	0.243407834010	-0.003238071548	0.000051570877	0.977662919028	N\A	0.066824678846	0.007725690659	0.033550196793	0.005215565437	46	14	
5000000	597.006035	1	-0.408725546505	0.785219136996	-0.031586389209	0.212298079493	-0.000597039062	0.000055361101	0.980504768094	N\A	0.064961856135	0.007599941047	0.032520641488	0.005183848166	45	24	
5050000	609.079760	1	-0.587345488092	0.909333989301	-0.049185322723	0.180967367616	0.005543217671	0.000087456537	0.980861562353	N\A	0.067303279558	0.007268583271	0.033870741890	0.004804585767	45	25	
5100000	617.635853	1	-0.504842078935	0.856118895829	-0.037742082182	0.173158245223	0.005558991537	0.000053057569	0.981278514756	N\A	0.059213265267	0.007101819389	0.029624478340	0.004655501440	55	32	
5150000	607.187228	1	-0.516140789838	0.863190748587	-0.040842348680	0.193826986460	0.003184267588	0.000047211998	0.982762176770	N\A	0.064096409991	0.007391619220	0.032386327467	0.004950933640	51	40	
5200000	598.322573	1	-0.372606848044	0.775330564294	-0.036317037623	0.242118136815	-0.000783967897	0.000132151646	0.980417346000	N\A	0.058409624219	0.005982949785	0.031237826351	0.004274692738	45	34	
5250000	625.966770	1	-0.364795090233	0.718283608291	-0.027082346468	0.271028920051	-0.006838337053	0.000063203946	0.985743374963	N\A	0.047880020624	0.006110173367	0.025456699328	0.004373158667	55	31	
5300000	613.269421	1	-0.169388934504	0.610742521640	-0.002766619290	0.263284465823	-0.015547457333	0.000033824535	0.983627310882	N\A	0.071955331126	0.009875821338	0.031829036900	0.005839933169	40	38	
5350000	599.418868	1	-0.490482867400	0.812598899567	-0.034027859546	0.210028775780	-0.001203385295	0.000056654480	0.983185161583	N\A	0.060459942593	0.007331687811	0.029171160391	0.004721453694	52	24	
5400000	598.618873	1	-0.424378822447	0.761756115883	-0.027275619180	0.231688266581	-0.004207127367	0.000053416913	0.981019399200	N\A	0.070511481349	0.008021214243	0.034825796035	0.005058417050	53	35	
5450000	617.768586	1	-0.551371718314	0.884452639924	-0.048259949753	0.193526647145	0.005767690276	0.000061970704	0.982963952153	N\A	0.055091369734	0.005997364804	0.028176980408	0.004156631975	43	29	
5500000	596.340215	1	-0.475025798027	0.823603972806	-0.036113097631	0.182466554198	0.004988304162	0.000071754656	0.980186590480	N\A	0.063224800608	0.007747259998	0.032278442143	0.005120298312	44	31	
5550000	603.480880	1	-0.484946317743	0.836955258508	-0.040105572599	0.218422244968	-0.001374489075	0.000045975281	0.981482449997	N\A	0.068138203989	0.009201092264	0.029595922954	0.005037629471	49	23	
5600000	586.918547	1	-0.562809371088	0.889153149643	-0.040975235291	0.167180030217	0.003930128340	0.000051085012	0.984786934199	N\A	0.061461305806	0.007615831710	0.029940069059	0.005091149476	60	21	
5650000	603.100737	1	-0.630649129075	0.910059991178	-0.050099044080	0.177658174665	0.008797547726	0.000053441266	0.978570212930	N\A	0.066604433629	0.008111166545	0.033384142776	0.005586217593	43	23	
5700000	609.632327	1	-0.339482201593	0.732726587724	-0.027867702987	0.244508467331	-0.003706042695	0.000059344928	0.980835648426	N\A	0.074380564007	0.010453278098	0.032729074108	0.005925929238	41	25	
5750000	620.075794	1	-0.432392709153	0.786048174970	-0.032350338461	0.202408635120	0.004793079081	0.000034786687	0.983629319837	N\A	0.056464420352	0.006456501801	0.028563299103	0.004223875691	48	33	
5800000	611.140943	1	-0.521716478916	0.886039850235	-0.044229331533	0.163145114543	0.007624494523	0.000039757137	0.981837194883	N\A	0.058279931526	0.006886160752	0.028901338018	0.004674990243	58	26	
5850000	615.094964	1	-0.403346480604	0.782259286910	-0.029833969245	0.226310021440	-0.003157712179	0.000054832205	0.986410718639	N\A	0.061630470289	0.007178221770	0.030147303844	0.004559993911	51	28	
5900000	603.513800	1	-0.608594635446	0.916580268713	-0.045285012631	0.139390695635	0.011549556498	0.000062257644	0.981112371705	N\A	0.056656492409	0.007206743021	0.027925602360	0.004539933190	47	29	
5950000	595.507033	1	-0.257728119157	0.696911143091	-0.024893705139	0.255930245085	-0.004504110267	0.000091467224	0.978269325483	N\A	0.069141379236	0.008447831740	0.033235519636	0.005075304488	52	27	
6000000	592.723073	1	-0.358056354731	0.757858978054	-0.029751794933	0.213861132180	0.002912615005	0.000108736164	0.977590647165	N\A	0.069932568712	0.009069405215	0.032663047949	0.005540554676	44	19	
6050000	612.316718	1	-0.380673274570	0.759864247038	-0.030789343568	0.237387579972	-0.000734919282	0.000058931211	0.982611359918	N\A	0.063967988202	0.007911371796	0.031298746239	0.004911002209	42	31	
6100000	595.325229	1	-0.534592737747	0.859949524643	-0.036661812500	0.171204972266	0.001285104532	0.000062248415	0.979173015156	N\A	0.068762945346	0.008063130659	0.032884090585	0.005047066466	44	33	
6150000	606.888514	1	-0.513025718709	0.871914751603	-0.047380726929	0.187142715081	0.007984414284	0.000070115864	0.982362192231	N\A	0.069335170336	0.008273598683	0.033570261155	0.005193543938	52	21	
6200000	595.211769	1	-0.444514859212	0.815266096063	-0.037841154427	0.201205025226	0.003246385267	0.000065714550	0.980489707151	N\A	0.065957028067	0.008144224315	0.031831173144	0.004905038499	55	28	
6250000	604.400675	1	-0.444504244131	0.813265811678	-0.042795776529	0.229325449327	0.004911147372	0.000081927134	0.984160081524	N\A	0.063710911830	0.008038159606	0.030253500080	0.004826429594	56	25	
6300000	597.554545	1	-0.512230966680	0.863976587752	-0.046074301815	0.198265911552	0.005240795457	0.000063282950	0.979615071117	N\A	0.058174602958	0.006053370966	0.030367814809	0.003961487459	38	27	
6350000	604.220602	1	-0.536031714859	0.890572079543	-0.047015707837	0.152875505966	0.012518424029	0.000068535349	0.978868579567	N\A	0.061718204886	0.006973865512	0.031562535604	0.004629187332	47	33	
6400000	603.687797	1	-0.626261712952	0.899468636201	-0.043167517948	0.164426938210	0.010412441027	0.000052448676	0.982239628815	N\A	0.071797267511	0.009867164327	0.032362322169	0.005840434846	48	25	
6450000	624.620780	1	-0.449537648028	0.793394925695	-0.028058559117	0.213695544043	-0.004252450005	0.000051329379	0.989782240882	N\A	0.059040313575	0.007138550349	0.027870937040	0.004193858199	51	34	
6500000	597.571848	1	-0.411940866685	0.773290602151	-0.026299301799	0.203377093732	-0.001548189106	0.000128470952	0.978596682075	N\A	0.061958665341	0.007461229128	0.030217308422	0.004455391609	43	22	
6550000	595.695137	1	-0.459941742176	0.824286889776	-0.040705988252	0.223499720645	0.000039156233	0.000091412160	0.979460329634	N\A	0.054818092367	0.005133282934	0.029914681767	0.003704382514	54	27	
6600000	600.303209	1	-0.341983540910	0.722316314122	-0.026701891264	0.249779938393	-0.001902269367	0.000061754748	0.981288621723	N\A	0.060283701873	0.007426504382	0.030270486431	0.004906125961	43	25	
6650000	606.828204	1	-0.537607863556	0.893069566174	-0.043679076157	0.154430946225	0.007551847988	0.000087383841	0.979298230495	N\A	0.063723475168	0.008186159549	0.031482152638	0.005291532435	35	27	
6700000	604.010079	1	-0.588236974157	0.905208206949	-0.045951196214	0.161345659533	0.010088432847	0.000064728734	0.980526240237	N\A	0.061220918479	0.007583329167	0.030003580855	0.004690006048	49	27	
6750000	589.902909	1	-0.448585350611	0.814967682371	-0.029596838814	0.169583721151	0.001854179997	0.000086849468	0.980158847489	N\A	0.061558761916	0.007943627936	0.028813525393	0.004967423192	43	27	
6800000	613.795127	1	-0.425056199306	0.789871700647	-0.036551457594	0.230825819671	0.001438975834	0.000063421702	0.980786010008	N\A	0.058229263219	0.007270554185	0.029053231441	0.004517529795	57	15	
6850000	602.395448	1	-0.404154547547	0.780754928453	-0.034044662992	0.210613352118	0.004896242879	0.000162412079	0.983316385049	N\A	0.069067923721	0.010063216640	0.030118688737	0.005911293018	45	27	
6900000	603.339699	1	-0.431369913923	0.809473687529	-0.030046419779	0.207725674740	-0.003587911413	0.000111478746	0.982102533726	N\A	0.064356239062	0.007665321131	0.031641392082	0.004870661224	51	34	
6950000	612.962770	1	-0.404039271346	0.762531413114	-0.027136158887	0.221283145176	-0.001218121490	0.000066844937	0.982364823175	N\A	0.061043719963	0.007760997454	0.029851912491	0.004864893832	48	34	
7000000	594.649396	1	-0.370082592969	0.773732525437	-0.037019858840	0.228832113257	0.003735523524	0.000080084943	0.977457197692	N\A	0.065349084102	0.007940436280	0.032534063878	0.004834136272	45	20	
7050000	601.616377	1	-0.568190073763	0.904574777043	-0.048552230191	0.176571956326	0.004905786386	0.000056065490	0.981347501485	N\A	0.063423501430	0.007619378047	0.031278655631	0.004956382456	51	35	
7100000	608.765407	1	-0.447696541925	0.837074973370	-0.046897104454	0.221644557645	0.005789958129	0.000088284879	0.982840591364	N\A	0.068955768971	0.008648188380	0.032770649421	0.005427885688	38	24	
