Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-fab-004.txt
Log File Name:                   SCH_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3924993973
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1950000	483.404943	1	-2.112120634746	1.457675506175	-0.066494103183	-0.128071906923	0.018200764335	0.000131767972	0.962951950490	N\A	0.118628228430	0.016905817643	0.048908219608	0.008527193573	40	5	
2000000	484.209963	1	-2.143542482863	1.519838176400	-0.094009098585	-0.052456167332	0.017275882038	0.000158311350	0.965042248996	N\A	0.106673953376	0.015157298909	0.046637762734	0.008458279090	39	4	
2050000	486.944579	1	-2.109466046660	1.475572667011	-0.080697882992	-0.081001699822	0.019433319475	0.000188110041	0.965990524596	N\A	0.119338969158	0.018787303524	0.045956056369	0.009349452351	38	3	
2100000	490.382483	1	-2.033546676931	1.453581158041	-0.073054859086	-0.092823024014	0.014643873377	0.000164738020	0.966015133471	N\A	0.107801560363	0.015400993775	0.044481932819	0.007536334735	24	3	
2150000	478.379459	1	-1.741236112567	1.233393355735	-0.042170889067	-0.047719616239	0.006668010943	0.000136204371	0.963472773628	N\A	0.122816998819	0.017728335198	0.049451508561	0.008895991698	27	5	
2200000	469.780050	1	-2.044692546084	1.464584957624	-0.070263486464	-0.120651354840	0.020239729872	0.000088320387	0.963466723354	N\A	0.128250430356	0.017915482907	0.053065483030	0.009284750816	28	5	
2250000	471.627707	1	-1.915858106777	1.328486999766	-0.055463537215	-0.046412940912	0.009621225345	0.000136699033	0.957892302309	N\A	0.120278165055	0.016863854279	0.051109021429	0.008772847811	27	2	
2300000	478.044196	1	-1.857929759486	1.275821965765	-0.052628803505	0.011489242742	0.001291838423	0.000084347045	0.965055032478	N\A	0.099677930810	0.015015186779	0.041695158708	0.007881374969	37	1	
2350000	476.323827	1	-2.244359153856	1.586750873146	-0.108297941505	-0.067021321769	0.029131014393	0.000232444627	0.964735813928	N\A	0.099846041198	0.012864521576	0.046472943687	0.007428782867	29	3	
2400000	481.166844	1	-1.806774870777	1.292905452754	-0.046490719992	-0.080806741598	0.008478762869	0.000196155287	0.967325000679	N\A	0.110169841477	0.016171946102	0.046574941854	0.008606846628	38	5	
2450000	492.485471	1	-1.990173197281	1.427953424593	-0.074161514731	-0.069627544678	0.012889744241	0.000060860392	0.968679915726	N\A	0.107158914635	0.016526202706	0.041915021304	0.008012173683	30	3	
2500000	485.886891	1	-1.972119366343	1.420290245736	-0.071909797251	-0.095671484782	0.018884183849	0.000091341990	0.969452582027	N\A	0.104951879460	0.015096861205	0.043218035613	0.007378549670	45	5	
2550000	480.397477	1	-1.888632429080	1.324718665787	-0.049615559989	-0.072730066589	0.006887827423	0.000149234241	0.963792725935	N\A	0.106335984963	0.014701643789	0.046582708312	0.007578413533	35	4	
2600000	483.094239	1	-2.162436545124	1.520247306427	-0.077867895477	-0.150526269697	0.023487629003	0.000113326401	0.965150952947	N\A	0.104551876600	0.014530970076	0.046596978498	0.007922482022	29	5	
2650000	495.232596	1	-1.940751265200	1.368444236706	-0.057343203168	-0.057333130059	0.004412757316	0.000100631396	0.968636155577	N\A	0.109986432619	0.016214948769	0.044889892107	0.008229541669	34	6	
2700000	490.367838	1	-2.048713608236	1.444268483384	-0.057121947453	-0.169631982879	0.023022791467	0.000035155792	0.964834590300	N\A	0.103216935037	0.013633746141	0.047120864494	0.007782868502	36	6	
2750000	486.085512	1	-2.126421810815	1.543945179456	-0.091791299213	-0.143775284182	0.030515423918	0.000074895859	0.969884317006	N\A	0.126265954123	0.019156810848	0.046527940005	0.008701692702	40	1	
2800000	485.240344	1	-1.752559378660	1.226146494199	-0.046759838263	0.015331610503	-0.000116253415	0.000085990838	0.966801086725	N\A	0.104139459595	0.015740675636	0.043459687785	0.008223314057	37	2	
2850000	489.063749	1	-1.991822791221	1.404588394842	-0.076106847639	-0.058244261221	0.019450190965	0.000130787237	0.972947025095	N\A	0.127102444807	0.019320885415	0.049807926749	0.010117383279	43	3	
2900000	493.784004	1	-1.927066632659	1.388232834258	-0.075676744004	-0.046738191580	0.015418403285	0.000051093886	0.967543322437	N\A	0.104177939839	0.015355244706	0.041146010693	0.008113280406	41	4	
2950000	480.628903	1	-1.932622392607	1.360464066159	-0.062939217673	-0.048045109906	0.009965992236	0.000116121614	0.963088999707	N\A	0.102023011587	0.015393300012	0.043357585813	0.008240478008	37	3	
3000000	480.372752	1	-2.234996177499	1.579184892290	-0.079365278755	-0.191333135873	0.025963875546	0.000102846789	0.962491697582	N\A	0.119067271938	0.016850557979	0.049901490384	0.008553427494	35	5	
3050000	488.789010	1	-1.958798150808	1.375476639545	-0.062439299733	-0.046059524566	0.005097427545	0.000128181827	0.965636119054	N\A	0.096638689873	0.013991112146	0.043454180708	0.007823778719	43	6	
3100000	481.929508	1	-2.287265978295	1.633554159647	-0.086644214446	-0.219205618617	0.029288839608	0.000081921650	0.973060193958	N\A	0.104914630155	0.014125269896	0.045649441291	0.007244760441	36	5	
3150000	476.583994	1	-1.794485988358	1.260180637316	-0.042798350326	-0.053465221902	0.005620489916	0.000104688443	0.964662558192	N\A	0.099862364140	0.013010023079	0.046143353853	0.007109843801	38	2	
3200000	489.708987	1	-2.221686367043	1.584459377939	-0.098547817074	-0.087589280234	0.018230550021	0.000146805042	0.963065820653	N\A	0.115148032311	0.016518761330	0.047648563835	0.008495590139	38	5	
3250000	485.610059	1	-2.270130842616	1.654912667858	-0.114937017957	-0.132880517438	0.033932130587	0.000057485527	0.964298007194	N\A	0.106290570650	0.015211937043	0.047037733707	0.008301501033	40	1	
3300000	496.345290	1	-2.109782182992	1.503290585288	-0.069586298127	-0.162813390224	0.021142140391	0.000080638411	0.970223579552	N\A	0.112916323839	0.016155299221	0.046399560611	0.007801343651	33	4	
3350000	485.293526	1	-2.071410786320	1.441761876541	-0.052979512391	-0.139490966915	0.011403387836	0.000017378584	0.966936749504	N\A	0.112124846456	0.014914214059	0.048928986716	0.008199116486	38	5	
3400000	475.450296	1	-2.105085769039	1.468131916742	-0.069915434524	-0.124777026990	0.019701084940	0.000010894274	0.964729148545	N\A	0.113274211510	0.016320346629	0.047447138498	0.008597532633	35	3	
3450000	478.636166	1	-2.220567039467	1.576820012799	-0.074410030165	-0.202387012915	0.027771342949	0.000005911370	0.964885473147	N\A	0.116834131935	0.016389915642	0.049702901310	0.008544767078	40	6	
3500000	471.303580	1	-2.064862068680	1.428208628816	-0.053775992551	-0.153389561044	0.017676285199	0.000026531620	0.968473018395	N\A	0.108056369584	0.015449298318	0.045675722282	0.008156628173	43	4	
3550000	463.759941	1	-2.158686598720	1.505260151043	-0.077560183706	-0.128203848918	0.020637842150	0.000114772464	0.957469119547	N\A	0.135683396634	0.019940284522	0.053941509484	0.010129210125	37	2	
3600000	479.190845	1	-2.082045527343	1.472279432509	-0.072636887246	-0.136843122783	0.024924352589	0.000088018192	0.967973204387	N\A	0.105476877158	0.014607926012	0.046226839861	0.007906890033	46	3	
3650000	476.832730	1	-1.822545255837	1.312650991823	-0.054329427373	-0.080892374032	0.013014623983	0.000099133156	0.966036620303	N\A	0.108390844975	0.014099173665	0.047146781428	0.007422859248	32	5	
3700000	481.086645	1	-1.959778408686	1.417491299179	-0.076767325656	-0.069713550071	0.017104571239	0.000093399241	0.962952527100	N\A	0.112825488708	0.016411940800	0.047141995133	0.008496164208	36	3	
3750000	480.942013	1	-2.187340745981	1.566408758376	-0.095467954525	-0.107438680561	0.022710835076	0.000125792056	0.965730074448	N\A	0.123022104126	0.018076228464	0.049487223807	0.009090409026	35	3	
3800000	467.416194	1	-1.792179834018	1.274747044496	-0.060802074112	0.035336357023	0.002428154220	0.000050416008	0.961051759851	N\A	0.127569168714	0.020626452908	0.047280915723	0.009803126366	33	2	
3850000	474.780456	1	-2.003893125412	1.415979018432	-0.060461843313	-0.105143730275	0.013376493270	0.000022376440	0.965037323652	N\A	0.111556895759	0.016947464544	0.045237735181	0.008520478189	43	2	
3900000	478.311526	1	-1.850568365749	1.263518660782	-0.042481678372	-0.024401387275	0.001444650809	0.000119382446	0.965266397367	N\A	0.104612739296	0.015301342344	0.044473971341	0.008092271530	46	6	
3950000	485.433361	1	-1.890905564948	1.326437215479	-0.060360596472	-0.015333791924	0.003358832729	0.000094275675	0.966723114619	N\A	0.114577623978	0.017027470540	0.046284396531	0.008756142928	42	7	
4000000	472.796043	1	-1.955595785787	1.387619391575	-0.068472919658	-0.031272861103	0.009865360901	0.000115665862	0.963126571448	N\A	0.130121411006	0.019223508677	0.051341653785	0.009727058291	36	4	
4050000	479.858081	1	-2.074486543433	1.439255092652	-0.069089002119	-0.063157703005	0.007608057155	0.000116251140	0.964735955421	N\A	0.108217655080	0.015816971796	0.045342913013	0.008053625333	41	6	
4100000	474.567947	1	-2.000175401824	1.448000204705	-0.076592521829	-0.112302616304	0.026077221196	0.000111833886	0.966900984474	N\A	0.113472488549	0.016217456720	0.046656311032	0.008253579846	33	2	
4150000	474.488672	1	-1.444687970467	1.004506543500	-0.009699973626	0.035529394496	-0.004990541183	0.000121579445	0.962736274208	N\A	0.117627211958	0.017908186472	0.045203267962	0.008507676561	32	3	
4200000	473.008933	1	-2.119838769223	1.509800270818	-0.090621184458	-0.094047266844	0.024002984681	0.000110738433	0.959163719092	N\A	0.113861715224	0.015615121500	0.050405683538	0.008433245411	40	5	
4250000	477.657059	1	-1.705706424365	1.182307406839	-0.035051905255	-0.001894907142	-0.001113082047	0.000057557568	0.969030298791	N\A	0.102574715661	0.014803799005	0.045991836879	0.008190422881	40	3	
4300000	469.349214	1	-2.254539706015	1.628845724386	-0.094023109844	-0.201011498055	0.032980173974	0.000131974338	0.966096493201	N\A	0.118419777113	0.016642234303	0.049967269712	0.008494724633	32	3	
4350000	482.339314	1	-1.718551930240	1.226259814432	-0.046974156754	-0.016720639513	0.008169161575	0.000037120309	0.965740496436	N\A	0.115145810889	0.017026426314	0.045929791052	0.008436233209	30	5	
4400000	485.828377	1	-2.062694431773	1.426432064199	-0.060679162950	-0.107838613841	0.013445020348	0.000076695133	0.967026076502	N\A	0.109758263141	0.015240627178	0.047208756179	0.007755060489	42	4	
4450000	482.014044	1	-2.119695474273	1.492523333415	-0.080392163693	-0.088493629984	0.016683016449	0.000122530194	0.968612760136	N\A	0.101746441552	0.015018042281	0.039938457408	0.007638623954	43	2	
4500000	491.171899	1	-1.883776062186	1.331458093928	-0.056494666348	-0.069279731623	0.011915996571	0.000068088094	0.966189043794	N\A	0.117434803439	0.017868609191	0.045911973103	0.008857895078	43	8	
4550000	470.315474	1	-1.937024724314	1.333725006648	-0.050742558048	-0.054881480662	0.004267312093	0.000149075797	0.959874490905	N\A	0.103819081692	0.015261380271	0.045704745376	0.008134423418	29	3	
4600000	462.160929	1	-1.929834089079	1.381690705576	-0.072440778209	-0.043398552790	0.014670569319	0.000085109841	0.961621159315	N\A	0.109752997509	0.015356238172	0.048354466713	0.007883152639	50	3	
4650000	482.447024	1	-2.297298517053	1.602815415387	-0.083413823706	-0.165027331573	0.021877024260	0.000151694454	0.963896242358	N\A	0.106963848358	0.015062298090	0.046263544126	0.007560202551	35	3	
4700000	486.263524	1	-2.093423479035	1.497800705653	-0.080088222085	-0.119790036133	0.022787063507	0.000088737624	0.965549563727	N\A	0.110338237608	0.015778908348	0.045598087638	0.007688458491	37	4	
4750000	469.588179	1	-2.270230871512	1.639560528870	-0.100061339268	-0.179691881975	0.032861627593	0.000068069891	0.961956374452	N\A	0.117203160180	0.017280924514	0.048926030735	0.009330941518	29	1	
4800000	485.046134	1	-2.063498236726	1.453546665350	-0.075782311958	-0.071589066121	0.013103748052	0.000115007710	0.963736200369	N\A	0.103200658715	0.013360043253	0.047762987784	0.007509236766	35	8	
4850000	486.971315	1	-1.769067510265	1.227295329346	-0.035822605321	-0.042900736553	0.003080997627	0.000119796273	0.964890239443	N\A	0.111062995006	0.015536249878	0.046746334409	0.007968236463	24	4	
4900000	468.092986	1	-2.211305607233	1.534702151801	-0.068705009106	-0.162433059459	0.018184837431	0.000255061418	0.963336999829	N\A	0.122403168338	0.018840833032	0.049003432897	0.009741190486	33	3	
4950000	486.437841	1	-2.075899693315	1.467675261329	-0.077359138712	-0.111759978840	0.025308033485	0.000139758109	0.966875917574	N\A	0.103244347271	0.015062563452	0.042032661917	0.007815734399	36	2	
5000000	476.901459	1	-2.238143082901	1.563375029263	-0.080782375460	-0.176578655221	0.028813467841	0.000143292914	0.965710149286	N\A	0.109655083248	0.015336851171	0.046927528442	0.008143204359	48	2	
5050000	486.004129	1	-1.913868724262	1.305025401898	-0.045178386607	-0.027965294221	-0.000875918548	0.000156527989	0.964818120631	N\A	0.101257757619	0.014966458437	0.044229884740	0.008041786284	34	6	
5100000	486.721104	1	-1.881807126738	1.347598284682	-0.066292038857	-0.052371867838	0.017675828277	0.000128329286	0.967893642087	N\A	0.114205049867	0.016590957466	0.045040651130	0.007639699419	39	4	
5150000	475.741520	1	-2.317268897696	1.651100433774	-0.090341275695	-0.229704905851	0.038459036382	0.000068678369	0.971297315815	N\A	0.120082921400	0.018105468304	0.046866549245	0.009423889542	50	4	
5200000	468.977806	1	-2.531145450297	1.827102109723	-0.130027860143	-0.227553937895	0.045764572476	0.000255594492	0.965321732647	N\A	0.112047930119	0.016490501200	0.046802836370	0.008267920085	39	3	
5250000	483.106340	1	-2.401567369811	1.713687157068	-0.128665014465	-0.089457017118	0.033200282694	0.000098698087	0.967080398903	N\A	0.130664549423	0.019296978196	0.050582070303	0.009432245531	35	3	
5300000	471.940203	1	-2.308062060503	1.672213420193	-0.106453205331	-0.194054869545	0.041929301675	0.000174848248	0.962117828844	N\A	0.095857075883	0.011882374077	0.045482293290	0.007176961989	40	4	
5350000	468.481366	1	-2.184365199078	1.571783798074	-0.082024571761	-0.189047002008	0.026185737052	0.000111839658	0.971775790072	N\A	0.104810970551	0.014347705023	0.044482154831	0.007448043432	30	3	
5400000	477.364433	1	-2.020028855317	1.462066423581	-0.076447694862	-0.130449490959	0.026783736189	0.000062515486	0.974412003393	N\A	0.122949656216	0.017971826178	0.047160816548	0.008536024540	40	2	
5450000	469.698122	1	-2.248114156645	1.583286820458	-0.086134773231	-0.145004730596	0.024550590378	0.000021508126	0.962721847915	N\A	0.116030961919	0.017160158160	0.049310819673	0.009309122062	32	5	
5500000	471.792266	1	-1.994471786005	1.472793239466	-0.093486207566	-0.072956165557	0.025516536714	0.000027432034	0.959627036382	N\A	0.108315042695	0.015040116734	0.046220429387	0.007722642373	38	4	
5550000	468.387626	1	-1.794869274612	1.267551700028	-0.044182795124	-0.061208252756	0.010427696246	0.000031600978	0.964587985025	N\A	0.110076343402	0.015989352257	0.046956272824	0.008214612351	41	2	
5600000	464.609456	1	-2.302134521801	1.642888096591	-0.097789843291	-0.194498470676	0.036156385163	0.000119614012	0.962433685165	N\A	0.119950350443	0.017065952504	0.049700810763	0.008599453827	38	1	
5650000	461.134375	1	-2.132106068247	1.514221109920	-0.078138825011	-0.134579489505	0.021692341115	0.000091555053	0.959787530769	N\A	0.118680727250	0.017267661599	0.049063484980	0.008574153027	39	1	
5700000	469.127393	1	-1.929470894758	1.395885121513	-0.076251109564	-0.044257712882	0.013420075338	0.000107314839	0.958523671194	N\A	0.121215198153	0.018249780560	0.049268440786	0.009046941005	29	2	
5750000	453.551234	1	-1.904514211035	1.293085863646	-0.045715617779	-0.034627505816	0.005029545855	0.000143355219	0.960235247785	N\A	0.113779504869	0.016974604593	0.046365587782	0.008051499842	34	3	
5800000	481.538096	1	-2.046381144802	1.455235499696	-0.059885237125	-0.160281811145	0.017989216793	0.000079289477	0.962233437160	N\A	0.111451096204	0.015893991693	0.047544811103	0.008331881851	32	3	
5850000	474.635612	1	-1.949934643371	1.391908546071	-0.059841948713	-0.109138399628	0.017807741757	0.000021868221	0.963060077263	N\A	0.104459772353	0.014587740531	0.046627345101	0.008201003042	30	2	
5900000	478.530408	1	-2.113365642101	1.505115296032	-0.068718949964	-0.146121074398	0.015683456445	0.000013514329	0.966356706930	N\A	0.103588606676	0.015782513081	0.043507924452	0.007750585260	31	4	
5950000	476.576069	1	-2.076141004029	1.487940900909	-0.084406059095	-0.083274350565	0.021179399251	0.000101498237	0.963483040299	N\A	0.101036782880	0.014767896426	0.045627307918	0.008052278573	35	3	
6000000	464.061304	1	-1.820332456733	1.264180703801	-0.063940270477	0.072934716795	-0.000705179679	0.000120273536	0.962148190564	N\A	0.113340049219	0.016153455300	0.047898074788	0.008269568491	31	3	
6050000	483.410410	1	-2.090278571642	1.441030169959	-0.062451989488	-0.111500462472	0.013338338792	0.000114386198	0.964210591362	N\A	0.122326394693	0.018040365134	0.048568956338	0.008981083354	38	5	
6100000	488.876216	1	-2.336531018842	1.621585604289	-0.088116570259	-0.164924683979	0.024575697720	0.000148097830	0.965415481265	N\A	0.112509204913	0.015886941493	0.048840954050	0.008681694288	34	2	
6150000	476.147535	1	-2.056585921487	1.432412057068	-0.068006621780	-0.103741475954	0.019056714006	0.000115601705	0.966689058332	N\A	0.124429531436	0.018962461195	0.046964188984	0.009264069626	40	3	
6200000	474.300442	1	-2.062943746044	1.439088165857	-0.064394392946	-0.124633085156	0.018362566167	0.000102375280	0.973237235750	N\A	0.116286447352	0.016393367250	0.046000177422	0.007921268332	37	5	
6250000	480.990121	1	-1.908848727677	1.335393098367	-0.051238626758	-0.085643337999	0.013208583362	0.000074126294	0.962899783315	N\A	0.111660020549	0.015489201500	0.048661294989	0.008108101785	41	6	
6300000	473.805828	1	-2.131145303918	1.478270974686	-0.064346017644	-0.145167956267	0.015912382842	0.000052071597	0.964230186575	N\A	0.110069782696	0.016154889835	0.045460991541	0.008549613823	28	5	
6350000	481.883555	1	-2.015213453421	1.413552516220	-0.057704700302	-0.125223725499	0.013923709590	0.000026952927	0.965996632358	N\A	0.104619729679	0.014220949680	0.045578848332	0.007527363138	34	4	
6400000	486.862800	1	-1.977967045565	1.440047960196	-0.079459554044	-0.111342417868	0.028358054129	0.000033015436	0.972842869276	N\A	0.100628188173	0.014027443214	0.043079094796	0.006285863682	33	3	
6450000	475.248329	1	-2.053575738323	1.463461748861	-0.072507374602	-0.137635684727	0.025408838490	0.000107713406	0.962539729884	N\A	0.105945337660	0.014614305626	0.046869383414	0.007749922102	37	2	
6500000	465.577490	1	-1.858626458162	1.314321569021	-0.059342067730	-0.035110366940	0.010912161460	0.000183087952	0.959046678122	N\A	0.112524246352	0.016523683456	0.047712092586	0.008678190554	34	2	
6550000	458.251593	1	-2.099090175667	1.508731989982	-0.083264677557	-0.129120438334	0.025898744007	0.000058770407	0.957594942303	N\A	0.119989706023	0.015670215247	0.053840433094	0.008674551701	28	4	
6600000	478.479775	1	-2.118800873396	1.502017920812	-0.076443730778	-0.132967614437	0.020359684890	0.000130991157	0.961756979174	N\A	0.125586262093	0.017739200764	0.051545736970	0.008941633915	29	2	
6650000	472.733481	1	-1.998091586810	1.439435221969	-0.066623107490	-0.156952940480	0.024976764730	0.000152008630	0.965235386329	N\A	0.104852658296	0.015102406922	0.046253738981	0.008030346517	36	1	
6700000	456.797576	1	-2.124154634838	1.521011460956	-0.087100859828	-0.122065318653	0.026548644658	0.000156102836	0.960632600953	N\A	0.129746698804	0.019057111746	0.051089071047	0.009349410114	42	2	
6750000	477.410675	1	-2.082181428176	1.463872971852	-0.075089865910	-0.084776041788	0.015111771305	0.000084473513	0.968289768069	N\A	0.118177053938	0.018438613346	0.044306158645	0.008528071186	43	4	
6800000	467.928730	1	-2.150131299729	1.540056372382	-0.084269136459	-0.093012838633	0.011008270982	0.000134915088	0.960855241308	N\A	0.124419193033	0.018567481536	0.049580460802	0.009818353595	31	2	
6850000	475.758214	1	-2.074926887542	1.511687008585	-0.075166464695	-0.186183950651	0.030721049898	0.000114424042	0.964903436969	N\A	0.111606012717	0.015770471798	0.046154915937	0.007882319145	31	3	
6900000	476.116175	1	-1.843429289991	1.277729054838	-0.041034564680	-0.046665070274	0.001211900668	0.000107398708	0.963030323405	N\A	0.122339641065	0.017599941257	0.050397412343	0.008801908861	37	4	
6950000	494.911153	1	-2.091276430788	1.472913924763	-0.076650432486	-0.092688148906	0.016882401033	0.000091958353	0.968352289804	N\A	0.108539957077	0.015110875241	0.046344254467	0.007580682133	45	3	
7000000	479.554582	1	-1.722834241599	1.201780094619	-0.050134582638	0.063580402087	-0.004258487320	0.000011045926	0.967721495255	N\A	0.101833604761	0.015448855601	0.042206392260	0.008006066728	33	5	
7050000	490.312034	1	-1.671883459728	1.146391606703	-0.025844037067	0.013460491308	-0.006239790593	0.000107485173	0.967589626034	N\A	0.076784958547	0.011568443099	0.037424274400	0.006572559439	43	6	
