Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  STR_d1_m3-glob-004.txt
Log File Name:                   STR_d1_m3-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2422360408
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   STR_d1_m3-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.147241
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.77 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
2000000	351.556136	1	0.556214536846	0.754724693966	-0.030739404626	0.000354728494	0.919505733557	N\A	0.021811884431	0.004389721307	46	9	-0.002942317943	Global Trend	
2050000	359.575173	1	0.498890478985	0.749534491968	-0.032591676236	0.000212826267	0.925776799961	N\A	0.020743461193	0.004360453460	57	15	-0.001623831953	Global Trend	
2100000	344.210322	1	0.356082102324	0.726522273611	-0.020183436882	0.000136589408	0.919919946045	N\A	0.025975430147	0.006340497316	41	11	0.000335415746	Global Trend	
2150000	341.857198	1	0.376771883565	0.786294532635	-0.039041426718	0.000276109478	0.914808529406	N\A	0.025104125938	0.005494064180	37	14	0.000921447514	Global Trend	
2200000	348.288008	1	0.366967236616	0.773843135828	-0.035415602297	0.000242632752	0.922929516893	N\A	0.024642206323	0.005561419145	32	13	0.001040813403	Global Trend	
2250000	352.777936	1	0.451907858508	0.775830849352	-0.033519924340	0.000212436206	0.938344301996	N\A	0.022407654757	0.005161287803	32	16	-0.002025858141	Global Trend	
2300000	353.872606	1	0.290283927777	0.749156375886	-0.028683076487	0.000142311536	0.929427901438	N\A	0.021741833785	0.004969024060	45	18	-0.000839710986	Global Trend	
2350000	351.532817	1	0.397019069937	0.783293480198	-0.041538177460	0.000186665085	0.925584053468	N\A	0.025210662202	0.005814736636	31	13	-0.000120139468	Global Trend	
2400000	334.331118	1	0.411183182726	0.845079549822	-0.045988726410	0.000275441568	0.921259676399	N\A	0.022437339156	0.004502750322	44	11	-0.003087484005	Global Trend	
2450000	352.430340	1	0.512890689046	0.733643173341	-0.018417886139	0.000251868012	0.923237157572	N\A	0.025745359570	0.005714495876	41	15	-0.001122874508	Global Trend	
2500000	342.782955	1	0.410590435214	0.794133690676	-0.035843451052	0.000264497588	0.913368190791	N\A	0.027036187855	0.005568143401	36	12	-0.001411815834	Global Trend	
2550000	346.893787	1	0.432595809586	0.761237024049	-0.027878968337	0.000354968881	0.914035661207	N\A	0.024651509661	0.005363721215	33	16	-0.000766584224	Global Trend	
2600000	357.626681	1	0.447149664948	0.761988133138	-0.033054882215	0.000494337391	0.919046751103	N\A	0.021461405429	0.004278583368	29	15	-0.003860379189	Global Trend	
2650000	343.334643	1	0.313879820346	0.755592253016	-0.028054412997	0.000536310962	0.912208888871	N\A	0.025237584094	0.005325882310	36	16	0.003079975018	Global Trend	
2700000	360.920037	1	0.427366014450	0.669891651614	-0.013518648356	0.000469760733	0.926195635249	N\A	0.023791029207	0.005449444130	42	20	0.001173831909	Global Trend	
2750000	362.317914	1	0.673378014555	0.771440014852	-0.038506235721	0.000381556233	0.915378874111	N\A	0.025032824159	0.005786884958	28	20	-0.004192541841	Global Trend	
2800000	343.102853	1	0.563335565437	0.702101017080	-0.017308787863	0.000284530247	0.919056376972	N\A	0.025489684612	0.005602564672	33	11	-0.000484511978	Global Trend	
2850000	357.302912	1	0.564040983743	0.755123757380	-0.035160211067	0.000298501520	0.915133383793	N\A	0.023037824680	0.004814597325	44	12	-0.003311805261	Global Trend	
2900000	322.213243	1	0.392863657396	0.788093797530	-0.038183244595	0.000348074343	0.915800979951	N\A	0.025888138186	0.005605868668	45	9	-0.000641497312	Global Trend	
2950000	348.650502	1	0.417931314854	0.737430143450	-0.022156964977	0.000370179148	0.922191077145	N\A	0.026238454356	0.006193364714	38	12	-0.000128087239	Global Trend	
3000000	356.926386	1	0.257538984124	0.761214371899	-0.030758343692	0.000353836992	0.929713304763	N\A	0.020479883496	0.004479447003	41	18	0.002993612171	Global Trend	
3050000	350.030722	1	0.446387136774	0.751096910888	-0.027068804876	0.001002031060	0.927373106551	N\A	0.024601099536	0.005614867279	39	12	-0.004827391875	Global Trend	
3100000	335.041117	1	0.448540528435	0.774027106162	-0.035295148574	0.001270270630	0.912484215071	N\A	0.025466962838	0.005633639625	38	5	-0.006411666604	Global Trend	
3150000	329.452175	1	0.416458546518	0.773435263460	-0.031147585745	0.000545799987	0.907856507799	N\A	0.027289814849	0.006591827405	39	10	-0.001393646481	Global Trend	
3200000	327.375715	1	0.490901933772	0.776401879316	-0.029028898931	0.000242140078	0.953607305620	N\A	0.019834988957	0.005447403018	39	9	-0.000788607716	Global Trend	
3250000	349.479345	1	0.538243700223	0.745927016696	-0.028850005748	0.000211203015	0.927631700788	N\A	0.022596236525	0.005120553519	37	9	-0.002668286958	Global Trend	
3300000	328.582231	1	0.603519792482	0.763035653155	-0.031094850972	0.000572241854	0.916148793235	N\A	0.025801141491	0.005737358025	23	12	-0.006849055425	Global Trend	
3350000	328.207062	1	0.441280650790	0.751249230197	-0.028396370207	0.000392373384	0.911918207827	N\A	0.026879382517	0.006117460607	45	6	-0.000430699551	Global Trend	
3400000	349.330392	1	0.464369539948	0.787758391690	-0.036260904040	0.000462830272	0.911951164495	N\A	0.026869210064	0.006155612122	37	13	-0.003307083668	Global Trend	
3450000	334.943170	1	0.457674854053	0.800416127999	-0.036871670499	0.000392320361	0.910210087094	N\A	0.024337312414	0.005499415020	35	14	-0.002624318905	Global Trend	
3500000	357.879734	1	0.344485271473	0.764144508117	-0.036569511273	0.000224162759	0.930439120767	N\A	0.020845982088	0.003654942262	38	15	0.001790195630	Global Trend	
3550000	365.132895	1	0.598146287319	0.728042738903	-0.026812221194	0.000243964602	0.933349290735	N\A	0.021415292441	0.003977220747	36	14	-0.002663136181	Global Trend	
3600000	346.912299	1	0.336352621425	0.710297662554	-0.022413138645	0.000177176870	0.923252313216	N\A	0.025073870025	0.006048725633	55	13	0.000903604147	Global Trend	
3650000	369.142407	1	0.362059466985	0.782326685791	-0.034667218430	0.000434480507	0.936641290623	N\A	0.022704291321	0.004728901081	41	12	-0.000025745412	Global Trend	
3700000	346.284829	1	0.407437759865	0.767260785512	-0.030718638813	0.000542986657	0.911369619716	N\A	0.026203144389	0.006267889618	36	11	0.000501550102	Global Trend	
3750000	347.712090	1	0.952913300283	0.778426417262	-0.037765668789	0.000221206728	0.919426080552	N\A	0.024844934754	0.005976569593	37	20	-0.000221630091	Global Trend	
3800000	345.677387	1	0.655062750661	0.764426648095	-0.033115952463	0.000064692292	0.915226526392	N\A	0.024739322080	0.005166436964	48	13	0.000575727718	Global Trend	
3850000	362.784645	1	0.520523735892	0.754908250389	-0.030652016362	0.000024155946	0.919381261321	N\A	0.024718712380	0.005619749781	43	13	-0.000111681739	Global Trend	
3900000	336.404653	1	0.425718759089	0.748230445768	-0.024506129582	0.000227585050	0.933646183534	N\A	0.021893470503	0.005632913595	33	9	0.000040635540	Global Trend	
3950000	341.673202	1	0.357367167526	0.817256319817	-0.038941719739	0.000509519144	0.917032838818	N\A	0.024349361084	0.005101017398	38	10	-0.001553482636	Global Trend	
4000000	330.882083	1	0.230136738011	0.788357219968	-0.036829279974	0.000664817675	0.916081366676	N\A	0.025096347277	0.005805824225	27	9	0.005100142680	Global Trend	
4050000	354.626157	1	0.340918760394	0.744039830896	-0.029833037873	0.000883028952	0.926506046997	N\A	0.026135725774	0.006547404767	44	14	0.006507086513	Global Trend	
4100000	330.536047	1	0.520768598265	0.762311304085	-0.027441281089	0.000281144604	0.911570735708	N\A	0.026283172010	0.005911200367	30	15	-0.001581807603	Global Trend	
4150000	344.978605	1	0.465842593500	0.762452999244	-0.028325319531	0.000814220735	0.924286835616	N\A	0.024643244914	0.005273735622	35	9	-0.004412196923	Global Trend	
4200000	366.460983	1	0.381734992738	0.761055122348	-0.029044520147	0.000318562528	0.933411188981	N\A	0.021412640633	0.004192986835	41	13	-0.004160472990	Global Trend	
4250000	351.961173	1	0.328056234738	0.764720565989	-0.028435640443	0.000252884531	0.920173910820	N\A	0.025366957811	0.005831094003	41	12	0.000715555363	Global Trend	
4300000	335.372035	1	0.525085394599	0.756405578472	-0.032396270891	0.000476220421	0.912279998149	N\A	0.025793915310	0.005945027317	30	9	-0.001748925565	Global Trend	
4350000	349.044887	1	0.443811814683	0.798521090170	-0.040585780827	0.000416877584	0.920169756764	N\A	0.023603606700	0.004864408803	41	9	-0.000001036890	Global Trend	
4400000	341.083278	1	0.526727537328	0.800842070425	-0.041289256371	0.000233804580	0.917719014843	N\A	0.024751751177	0.005154826579	32	16	-0.001835651895	Global Trend	
4450000	346.157553	1	0.443959752182	0.784431772332	-0.037126599831	0.000218648817	0.928701550528	N\A	0.023151323110	0.005072672183	39	11	-0.001614584815	Global Trend	
4500000	331.112050	1	0.195389975237	0.795693642967	-0.034207073718	0.000256077846	0.913375002308	N\A	0.025609187169	0.005328625281	29	9	0.004076016590	Global Trend	
4550000	334.705468	1	0.491227373922	0.756846656728	-0.027976340890	0.000281149908	0.916788428465	N\A	0.026090168393	0.006276352594	45	7	-0.001970724557	Global Trend	
4600000	335.936355	1	0.408196074996	0.708104014310	-0.024241245657	0.000324629741	0.909834127378	N\A	0.025968898542	0.005566539607	40	9	0.001536082008	Global Trend	
4650000	340.841951	1	0.203520479918	0.734808811022	-0.028775273233	0.000327666442	0.911497437283	N\A	0.024621130645	0.005313849924	45	12	0.003664114696	Global Trend	
4700000	335.567682	1	0.479873188947	0.775837247263	-0.035284192431	0.000263091710	0.953355130152	N\A	0.019245340749	0.002712643119	46	6	-0.000874623132	Global Trend	
4750000	340.089244	1	0.498356786766	0.693592154342	-0.017166234511	0.000222594542	0.922607538229	N\A	0.025036284032	0.005717258019	46	12	-0.000335242329	Global Trend	
4800000	340.562123	1	0.384228877669	0.727396787182	-0.020711658365	0.000379525336	0.927733908243	N\A	0.024477815970	0.005698977886	36	8	0.000328062026	Global Trend	
4850000	332.821049	1	0.624577094634	0.808065926808	-0.037530897035	0.000198958311	0.927049995659	N\A	0.025221934554	0.005634752867	39	9	-0.002594738320	Global Trend	
4900000	355.622126	1	0.366611157869	0.766728950026	-0.025496954758	0.000228644270	0.913324692925	N\A	0.024979083510	0.005963553218	40	12	-0.000375984341	Global Trend	
4950000	343.438396	1	0.582002698467	0.764393647595	-0.028678467591	0.000718249194	0.929115438676	N\A	0.022120795094	0.004713305827	53	8	-0.008872858048	Global Trend	
5000000	345.232261	1	0.419926845819	0.777749570584	-0.030912891365	0.000166465815	0.922281508523	N\A	0.025863067797	0.005477633462	42	13	0.000296042537	Global Trend	
5050000	345.152472	1	0.393691188836	0.714430736860	-0.018709357733	0.000232192482	0.923011559159	N\A	0.024567813573	0.005223821706	35	11	0.000796444858	Global Trend	
5100000	351.554940	1	0.456114755169	0.753547820169	-0.031915974761	0.000220229830	0.924093882168	N\A	0.024283238968	0.005455204874	38	16	0.001400432023	Global Trend	
5150000	337.560553	1	0.248661695948	0.800719791358	-0.035563655139	0.000236580994	0.923586246401	N\A	0.024437872969	0.005261805671	38	11	0.002084249258	Global Trend	
5200000	356.927446	1	0.482910981625	0.697091288116	-0.019084034482	0.000571294744	0.929446831234	N\A	0.020605979874	0.004061505443	48	13	-0.000429486023	Global Trend	
5250000	359.972476	1	0.488908159373	0.765377444688	-0.030875487877	0.000596295351	0.926808684213	N\A	0.023351053909	0.004961739269	40	15	-0.004713145463	Global Trend	
5300000	358.277905	1	0.459900216460	0.796875693271	-0.038520992375	0.000191409656	0.927769828899	N\A	0.023125428440	0.004903623535	37	12	-0.001518152073	Global Trend	
5350000	367.659002	1	0.614539259606	0.764906442718	-0.032383609010	0.000326519865	0.935969385346	N\A	0.021452562827	0.004667840121	37	12	-0.004521071973	Global Trend	
5400000	330.715112	1	0.817757456924	0.759954581919	-0.027200237859	0.000438135680	0.911878718850	N\A	0.024534599391	0.005356779039	33	9	-0.009587106581	Global Trend	
5450000	355.614663	1	0.319465624344	0.791939989895	-0.036789581423	0.000906978500	0.932824077075	N\A	0.021079279485	0.003930882631	39	13	0.004569589314	Global Trend	
5500000	334.232268	1	0.428925535115	0.763288841039	-0.029803885199	0.000487101582	0.919048203617	N\A	0.022904820583	0.004981211855	30	9	-0.000950451879	Global Trend	
5550000	348.585921	1	0.514894074169	0.756158811287	-0.026140776175	0.000428085394	0.911706727319	N\A	0.027371393534	0.006270431135	34	10	-0.003072778356	Global Trend	
5600000	367.618412	1	0.599668403942	0.728028163147	-0.029721118859	0.000632730750	0.921525669452	N\A	0.021653867094	0.004914637795	33	17	-0.002978676943	Global Trend	
5650000	349.132997	1	0.528526285629	0.726035217709	-0.025793353600	0.000322818886	0.921336172495	N\A	0.026630559882	0.006148870873	28	14	-0.000829594261	Global Trend	
5700000	359.725254	1	0.369272138814	0.740019737481	-0.032090899727	0.000189004829	0.916865080074	N\A	0.024060451698	0.005512807013	32	17	-0.000136557905	Global Trend	
5750000	330.607605	1	0.264704719341	0.810999334258	-0.041049562315	0.000281007408	0.912305693808	N\A	0.026273084922	0.005909881460	51	13	0.001159112884	Global Trend	
5800000	341.283686	1	0.388925707557	0.770076339694	-0.029621311955	0.000151042024	0.920045138237	N\A	0.025348911270	0.006253703507	46	10	-0.000365769239	Global Trend	
5850000	330.268340	1	0.452614596934	0.688583361193	-0.015716739738	0.000168626390	0.921807401409	N\A	0.026220036929	0.006709679844	51	8	-0.000070281516	Global Trend	
5900000	361.860015	1	0.506814221301	0.769131204764	-0.040106102701	0.000477302643	0.916187692082	N\A	0.024471510857	0.005140555015	32	17	-0.004352372581	Global Trend	
5950000	346.721230	1	0.472448625836	0.781571188542	-0.033168350525	0.000499309467	0.921150801809	N\A	0.024711394453	0.005719103141	38	11	-0.003940185953	Global Trend	
6000000	325.353177	1	0.388348656475	0.778600185740	-0.034794652292	0.000591382191	0.906579541848	N\A	0.026835032177	0.005699130123	43	11	0.000149814391	Global Trend	
6050000	347.924484	1	0.386671029390	0.782343449883	-0.030295428371	0.000195236965	0.922107128761	N\A	0.025015846908	0.005235622749	27	14	0.000166628259	Global Trend	
6100000	338.098078	1	0.420070258277	0.755393654445	-0.030060676221	0.000418191576	0.919119410585	N\A	0.024166046403	0.005027357972	40	9	0.000142442057	Global Trend	
6150000	345.270519	1	0.552546799815	0.774973457098	-0.033345219666	0.000360212348	0.913075487003	N\A	0.024546361700	0.005424226013	35	10	-0.003464762604	Global Trend	
6200000	358.534993	1	0.377297076638	0.729173577576	-0.021447910508	0.000217490784	0.949403795892	N\A	0.025199228022	0.005636222747	44	11	0.000273520918	Global Trend	
6250000	349.585865	1	0.479023653998	0.757698047123	-0.029507987038	0.000217229654	0.933994212821	N\A	0.021465666041	0.003797021219	37	12	-0.001556551256	Global Trend	
6300000	349.059723	1	0.350029642605	0.736129022976	-0.030656486488	0.000358390928	0.913859880898	N\A	0.022346025389	0.004880852772	35	13	0.000427527266	Global Trend	
6350000	342.008320	1	0.528556388253	0.738942239256	-0.024641129979	0.000304765549	0.917929730913	N\A	0.025105753613	0.005455203990	42	10	-0.001044607637	Global Trend	
6400000	334.511072	1	0.507724152731	0.759358030333	-0.034310949885	0.000232450400	0.926441025528	N\A	0.023132590518	0.004979641545	37	9	-0.001653207757	Global Trend	
6450000	351.569056	1	0.647473135272	0.777152802558	-0.028708348730	0.000562191363	0.924542935203	N\A	0.023788653664	0.005095038562	35	11	-0.009306810983	Global Trend	
6500000	339.451815	1	0.404999210701	0.748782059415	-0.028834651833	0.000297610679	0.931831776966	N\A	0.024352311096	0.005890105818	40	15	0.000785282497	Global Trend	
6550000	343.059259	1	0.553588233885	0.759992113898	-0.033087527798	0.000322483607	0.914909354533	N\A	0.024347995553	0.005055072616	28	14	-0.003817605895	Global Trend	
6600000	328.034431	1	0.366632519157	0.748423509705	-0.026698690486	0.000354590064	0.919862350158	N\A	0.026930661637	0.006296900812	34	8	-0.001020506957	Global Trend	
6650000	350.015489	1	0.295213600466	0.790203214138	-0.032773184886	0.000170651898	0.918213600186	N\A	0.026793496656	0.006438830378	33	14	0.000783868069	Global Trend	
6700000	353.973426	1	0.505507937956	0.721932909473	-0.023941158222	0.000148084328	0.925914495215	N\A	0.021747646589	0.004415293588	35	14	-0.001400124041	Global Trend	
6750000	348.948164	1	0.443535206240	0.744193657507	-0.025339118599	0.000229352357	0.920847842006	N\A	0.021735890046	0.004797265431	36	16	-0.001486086643	Global Trend	
6800000	345.353966	1	0.391005756668	0.760927272816	-0.026337082585	0.000246523183	0.947273774908	N\A	0.024587732454	0.005198744404	35	10	0.000951738413	Global Trend	
6850000	315.940437	1	0.482066176709	0.752169092034	-0.030514281465	0.000618841644	0.904011826180	N\A	0.028932239886	0.006503838218	28	7	-0.001722958541	Global Trend	
6900000	358.105465	1	0.270797101070	0.728328492418	-0.022610765923	0.000357201612	0.922743267811	N\A	0.025614868891	0.006257699365	37	15	0.004315742963	Global Trend	
6950000	349.288684	1	0.304536582714	0.751418050309	-0.025731346819	0.000225547946	0.919806172271	N\A	0.022931654349	0.004933123226	37	13	0.001954510297	Global Trend	
7000000	341.664414	1	0.516764469604	0.714815808409	-0.019741390503	0.000585972990	0.921292378603	N\A	0.024609268486	0.006367526095	42	15	0.004552484715	Global Trend	
7050000	345.120881	1	0.414354077296	0.740066294211	-0.020569240031	0.000341723675	0.911782966428	N\A	0.024584237905	0.005333728865	40	12	0.000464229623	Global Trend	
7100000	353.024285	1	0.388600385396	0.797553204897	-0.039150681743	0.000771643459	0.925564921008	N\A	0.023797364329	0.005087506142	44	13	-0.004748334739	Global Trend	
7150000	345.544988	1	0.453694583961	0.807129458018	-0.041989735203	0.000333179003	0.916477791524	N\A	0.023722114017	0.004604658499	33	10	-0.002660016721	Global Trend	
7200000	346.849826	1	0.583281564949	0.783907830070	-0.035744472451	0.000316023866	0.917513385789	N\A	0.024400497064	0.005507921984	32	18	-0.005134616581	Global Trend	
7250000	324.712827	1	0.442931725777	0.797071788838	-0.034665295726	0.000346329747	0.922538094950	N\A	0.026904653506	0.006176465306	36	11	0.000302485384	Global Trend	
7300000	335.642144	1	0.395599772099	0.797373422793	-0.035889969048	0.000523312175	0.915069666067	N\A	0.024684286195	0.005287729660	52	9	-0.001324966658	Global Trend	
7350000	338.197955	1	0.178436069778	0.736405888873	-0.028327461196	0.000574233739	0.913559461668	N\A	0.026481402477	0.006750233438	42	11	0.004420937239	Global Trend	
7400000	350.581788	1	0.711176624833	0.764775073124	-0.031178015565	0.000649109481	0.914685808486	N\A	0.025542227851	0.005690093417	36	14	-0.010941403133	Global Trend	
7450000	347.812703	1	0.414494171106	0.698876577520	-0.027402985466	0.000630528380	0.914948555966	N\A	0.023908715981	0.005245645899	42	14	-0.001116504782	Global Trend	
7500000	359.668739	1	0.442179005939	0.780865961910	-0.039441285838	0.000125588454	0.925488206868	N\A	0.022180328349	0.005063262214	46	18	0.000637688522	Global Trend	
7550000	340.507616	1	0.358647789131	0.780430510541	-0.038584989813	0.000188035520	0.918520834220	N\A	0.024415212569	0.005406728156	40	11	-0.000434815425	Global Trend	
7600000	352.716183	1	0.425276621398	0.738658850749	-0.028370569572	0.000211341518	0.921918070628	N\A	0.023343627736	0.004948080525	34	9	-0.000533918278	Global Trend	
7650000	350.323183	1	0.323029053775	0.755417935522	-0.030767448746	0.000210248932	0.918262502641	N\A	0.024609959820	0.005730698067	33	10	0.000714057655	Global Trend	
7700000	345.413141	1	0.263854595336	0.796817365042	-0.035965453692	0.000228614288	0.937989190903	N\A	0.022586182717	0.004984748968	37	14	0.002416236136	Global Trend	
7750000	352.789977	1	0.578264477274	0.714065889415	-0.016779949781	0.000435973406	0.921431358903	N\A	0.024536109203	0.005663737292	25	13	-0.002445546395	Global Trend	
7800000	356.544444	1	0.529772999523	0.750432556532	-0.028280480009	0.000654563193	0.924960632645	N\A	0.024608789947	0.005838928559	40	16	-0.002671964143	Global Trend	
7850000	356.292942	1	0.686467995684	0.744192244104	-0.024822934067	0.000347926270	0.918814094305	N\A	0.023502120095	0.005626933785	43	15	-0.003948201010	Global Trend	
7900000	344.514403	1	0.382860275472	0.734056970012	-0.028763940579	0.000255077367	0.923698390757	N\A	0.022973988839	0.005651604291	42	17	0.001766008487	Global Trend	
7950000	341.838519	1	0.159706548658	0.759977358154	-0.034934611353	0.000404155492	0.923995802037	N\A	0.022575638048	0.005122995444	38	11	0.001876682692	Global Trend	
8000000	333.700783	1	0.359705683456	0.770562904023	-0.027829996813	0.000428364695	0.911728397659	N\A	0.024159365328	0.005253159744	34	15	-0.000156101047	Global Trend	
8050000	343.402792	1	0.513002949107	0.740873588305	-0.024472142214	0.000219062276	0.926585852038	N\A	0.024010425578	0.005280400184	43	9	-0.001539250120	Global Trend	
8100000	345.775477	1	0.483475800742	0.771126484784	-0.035244324170	0.000243197684	0.913672051021	N\A	0.024794839943	0.005525107534	36	13	-0.002742916963	Global Trend	
8150000	336.904463	1	0.373459522868	0.737040881341	-0.031248979442	0.000177298931	0.913938324909	N\A	0.024792706139	0.005705350075	40	16	0.001254809141	Global Trend	
8200000	360.891345	1	0.362600960042	0.748661478944	-0.030187428533	0.000179605878	0.921268714900	N\A	0.023234342002	0.005345978360	43	11	0.000570083489	Global Trend	
8250000	349.420716	1	0.540542540386	0.721842874603	-0.029977477026	0.000158207119	0.915822079526	N\A	0.023986500430	0.005323413236	43	15	-0.000676826526	Global Trend	
8300000	355.290443	1	0.379599254083	0.729894804909	-0.024288231916	0.000224446532	0.920326647373	N\A	0.023353182528	0.005392902264	40	14	0.000108716668	Global Trend	
8350000	354.953334	1	0.350785588735	0.760893200658	-0.029862758465	0.000209364856	0.922098359482	N\A	0.024296692879	0.005597172987	40	9	0.000940858701	Global Trend	
