Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m7-fab-006.txt
Log File Name:                   HIP_d1_m7-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2864871642
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m7-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	479.602038	1	-0.908801980201	0.942413912272	0.046929763022	-0.016841741635	0.000022735859	0.967326302971	N\A	0.032416903799	0.023525445134	0.003761801602	34	7	
1550000	479.480711	1	-0.725835101151	0.838896460011	0.121845676529	-0.022462473457	0.000030654879	0.958743529868	N\A	0.034326639556	0.030305083263	0.004312874415	41	6	
1600000	453.592549	1	-0.949128277750	0.972072084836	0.035668928375	-0.024866143098	0.000017465443	0.960632048222	N\A	0.035024552615	0.029531827386	0.004127699733	37	5	
1650000	469.113668	1	-0.907717638435	0.967500777613	-0.017082437810	-0.011599402208	0.000033570432	0.959342539659	N\A	0.035041605053	0.031508175901	0.004386625579	50	7	
1700000	449.376990	1	-0.882949990710	0.934738363177	0.003174183971	-0.010245455788	0.000446464257	0.954582673730	N\A	0.037407737206	0.033638161835	0.004691057270	47	4	
1750000	451.760096	1	-0.789950479159	0.866224095421	0.073628930860	-0.012940116897	0.000110306923	0.956736730664	N\A	0.035239328966	0.031572490989	0.004518914788	43	6	
1800000	454.310910	1	-0.838612217721	0.882456132153	0.103463583020	-0.024922619157	0.000083529859	0.957915845838	N\A	0.035255901883	0.031407480468	0.004389763354	35	5	
1850000	479.293342	1	-0.848803797872	0.906661069242	0.044244521835	-0.012215549392	0.000094384115	0.966261854260	N\A	0.029046580947	0.026051272325	0.003602586078	39	11	
1900000	478.913367	1	-0.932507443822	0.943531193710	0.017132338572	-0.008929544684	0.000113644594	0.961968331120	N\A	0.034681463445	0.031420636051	0.003999851875	46	9	
1950000	481.041739	1	-0.970364197559	0.986677537562	-0.030206811935	-0.008019826566	0.000094323917	0.965952666575	N\A	0.031117937298	0.027825460101	0.003664206330	36	8	
2000000	458.148376	1	-0.742617002823	0.853395001366	0.066881336813	-0.010615183059	0.000082500712	0.959694212081	N\A	0.035625568917	0.030708971574	0.004105844151	38	9	
2050000	469.160889	1	-0.853277263952	0.932875363235	0.017753876309	-0.011201985253	0.000117533818	0.964915158931	N\A	0.031298502918	0.028570032159	0.004534799303	50	9	
2100000	462.655273	1	-0.837695834544	0.898858610009	0.080493496360	-0.018021856781	0.000096796355	0.960109287574	N\A	0.033896814562	0.030307146529	0.004210989010	40	8	
2150000	475.720120	1	-0.994360832660	0.990148245055	-0.010442542931	-0.015060118311	0.000131117476	0.959720140087	N\A	0.034857464232	0.032538345320	0.004333278188	43	7	
2200000	460.341466	1	-0.803533142305	0.888513764189	0.028332297337	-0.005988469124	0.000110250916	0.956970091332	N\A	0.036574258957	0.033152553763	0.004229891687	32	3	
2250000	455.958127	1	-0.854840036820	0.894891071614	0.068185059423	-0.016088787821	0.000109032870	0.954337972268	N\A	0.037946515099	0.034444677272	0.004390738684	37	8	
2300000	459.554259	1	-1.022490150713	0.997236913983	-0.003424276639	-0.015703272247	0.000118949376	0.955868892289	N\A	0.036243649898	0.032770206278	0.004405735391	34	6	
2350000	460.286207	1	-0.745086177804	0.878827922888	0.052746615496	-0.014580736893	0.000016224542	0.958721322999	N\A	0.031659267111	0.026668324515	0.004244315676	49	4	
2400000	474.330350	1	-0.733582131927	0.847119838288	0.078759775697	-0.013103983941	0.000101268891	0.956733190844	N\A	0.036933006959	0.032952114349	0.004075254266	42	8	
2450000	467.020143	1	-0.960374409798	0.968069807517	-0.032762983757	-0.004770418989	0.000170198155	0.959697336543	N\A	0.036367820568	0.032762479778	0.004621658321	37	7	
2500000	466.884278	1	-0.814149479316	0.884321701910	0.083107087440	-0.017860859858	0.000117439617	0.960653440811	N\A	0.036611802451	0.032914733650	0.004264991232	41	5	
2550000	450.152889	1	-0.815975899442	0.914391533384	0.047917705851	-0.018760482278	0.000153813748	0.956696594927	N\A	0.036168530782	0.031065020716	0.004228933472	46	3	
2600000	451.002406	1	-0.986451353088	0.969209942210	0.030431919134	-0.020313136278	0.000086578560	0.970685116346	N\A	0.023622524447	0.022136911229	0.004150322459	39	5	
2650000	469.427470	1	-0.974055629636	0.980251211219	-0.023186893933	-0.008975530617	0.000104249079	0.965758213395	N\A	0.030081502391	0.027265285826	0.003889839612	43	8	
2700000	469.079146	1	-0.897779787821	0.945975957614	-0.010393052258	-0.007369888703	0.000133003222	0.958317782960	N\A	0.033483516706	0.029947465765	0.004105051610	33	7	
2750000	454.624985	1	-0.855274475305	0.931837561497	-0.005515862751	-0.007764893827	0.000119893645	0.951657070563	N\A	0.036676733327	0.033646760051	0.004730557211	39	2	
2800000	460.345780	1	-0.807973275499	0.861141454639	0.096734991364	-0.015499849870	0.000136781952	0.963610446403	N\A	0.026660999297	0.025803658142	0.003755171180	37	8	
2850000	471.923167	1	-0.674821489380	0.803236074455	0.116015608141	-0.013253149091	0.000099824975	0.990066545689	N\A	0.021351432972	0.018653678821	0.002211860448	39	9	
2900000	453.691286	1	-0.989063445095	0.997236554209	-0.040415003473	-0.005643217930	0.000118982815	0.961381779816	N\A	0.035123815835	0.030343733940	0.004054570743	37	3	
2950000	467.096705	1	-0.820854175608	0.901419761519	0.033866420450	-0.010347674630	0.000100938267	0.959887723856	N\A	0.035832708254	0.032419138943	0.004292016885	37	7	
3000000	466.544872	1	-0.744837513536	0.866704321063	0.051430209069	-0.009084873174	0.000101658270	0.958761579911	N\A	0.031651838221	0.029094631228	0.004327327233	39	6	
3050000	462.041852	1	-0.753012361810	0.864229496713	0.068341886313	-0.013456701982	0.000167438908	0.975289600628	N\A	0.014453446154	0.016644106046	0.004196752191	36	7	
3100000	454.091509	1	-0.852420931339	0.918939714307	0.034628073494	-0.016247679936	0.000144428446	0.958972313069	N\A	0.035700541276	0.032010958061	0.004510093450	36	3	
3150000	460.789736	1	-0.769399877625	0.896232827045	0.018706030927	-0.005636159440	0.000103968098	0.965315394367	N\A	0.032501349997	0.029683555440	0.004099763383	42	7	
3200000	443.679662	1	-1.046373017114	1.024256327035	-0.027235515795	-0.014213992074	0.000020510578	0.953412525587	N\A	0.037874065174	0.034827454871	0.004790721883	39	4	
3250000	459.961703	1	-0.886172469612	0.939160246295	0.050208053371	-0.019447024268	0.000015596648	0.955714693434	N\A	0.036223300588	0.032954384179	0.004496487190	41	4	
3300000	461.563945	1	-0.874256098739	0.907261176238	0.062138794079	-0.017029474636	0.000106492270	0.961080123092	N\A	0.035231648293	0.032142054800	0.004237213210	42	7	
3350000	464.002191	1	-0.930493733635	0.969683622793	-0.029363728024	-0.005561485929	0.000178890372	0.958949416302	N\A	0.018966664828	0.023926001935	0.004197071624	43	7	
3400000	463.885061	1	-0.935599414447	0.954713819996	-0.000975162005	-0.008252800957	0.000122888706	0.959749024298	N\A	0.036047757104	0.031389542859	0.004128717360	36	7	
3450000	464.837818	1	-0.847139544700	0.858187859462	0.138627118459	-0.024853272723	0.000120761976	0.958899788186	N\A	0.037196996946	0.032600355421	0.004206471381	32	6	
3500000	461.949680	1	-0.961717572784	0.985610156647	-0.012962789517	-0.014845672224	0.000110899325	0.961395298477	N\A	0.032424755424	0.027623560207	0.003886478524	49	8	
3550000	471.815145	1	-0.753408670695	0.886571755887	0.017843004543	-0.008050135626	0.000112470842	0.962066750165	N\A	0.030837924256	0.027899770180	0.003937938968	37	8	
3600000	471.927504	1	-0.746720074607	0.841065516379	0.110210336665	-0.020524490859	0.000145038134	0.957117900057	N\A	0.033549139223	0.029556043419	0.003894691287	36	11	
3650000	465.409587	1	-0.715333804270	0.818560100471	0.142028650058	-0.024386914502	0.000103189020	0.969249617193	N\A	0.031695821817	0.027567744758	0.003756601137	42	4	
3700000	472.007267	1	-0.884934778335	0.956203053970	-0.013061556719	-0.006496638581	0.000015331170	0.974326877486	N\A	0.027615786580	0.026802719759	0.003917415167	51	6	
3750000	456.827341	1	-0.908107959577	0.937473536727	0.012037907120	-0.013010216275	0.000131971540	0.953614949058	N\A	0.037839826175	0.033788228760	0.004465357159	32	7	
3800000	458.602838	1	-0.736051858996	0.876670495073	0.027869947245	-0.005409711792	0.000126585482	0.956121211453	N\A	0.036056353497	0.032840595941	0.004472433358	37	6	
3850000	455.956698	1	-0.918868864336	0.949868673926	0.015215973737	-0.013642288064	0.000144929980	0.959481465453	N\A	0.030602772404	0.027574904866	0.004255746724	38	6	
3900000	467.844464	1	-0.916761427228	0.909201443806	0.052160897921	-0.014260705045	0.000110604726	0.955230873449	N\A	0.036652066795	0.031706285491	0.004199233072	47	8	
3950000	473.559883	1	-0.866114224317	0.910519756229	0.052864820261	-0.015913864982	0.000118026859	0.960699349773	N\A	0.034095737338	0.032272371949	0.004386955689	42	10	
4000000	467.763921	1	-0.897257814011	0.923837777336	0.040521422412	-0.013965207699	0.000111744367	0.964531137306	N\A	0.028596434600	0.025032251989	0.003757024941	40	6	
4050000	453.838677	1	-0.802000946164	0.874105466154	0.093836617563	-0.021241573349	0.000085387220	0.961222606536	N\A	0.034466945863	0.030438104948	0.004395832780	37	5	
4100000	453.553510	1	-1.041781955913	0.976022815272	-0.005310732564	-0.014091513878	0.000264900242	0.970641496156	N\A	0.033504002502	0.028427429297	0.003664211677	54	8	
4150000	458.468429	1	-0.816039387215	0.905941246920	0.020742943466	-0.010386058764	0.000118078621	0.961623998217	N\A	0.031569349099	0.028840106272	0.004082379228	34	3	
4200000	477.361262	1	-0.793343904978	0.876846424376	0.062074399693	-0.010913369785	0.000229890406	0.963807704588	N\A	0.034273293861	0.028858776101	0.004257126590	46	8	
4250000	458.047987	1	-0.924268526946	0.944636914382	0.024932184879	-0.013816757212	0.000093924684	0.953514982819	N\A	0.038260618489	0.034111344579	0.004779775110	30	7	
4300000	463.510836	1	-0.948775245509	0.931633531671	0.067362694336	-0.022977090916	0.000110506390	0.959474982827	N\A	0.033230855186	0.031044079284	0.004144554072	42	7	
4350000	450.275446	1	-0.744642322062	0.836757749862	0.133136708368	-0.022031905354	0.000093211897	0.957926543551	N\A	0.035078763486	0.031285874291	0.004547530484	33	5	
4400000	463.562196	1	-0.864675893360	0.931030856925	-0.000113299839	-0.008857321791	0.000138728766	0.956267485924	N\A	0.037705603499	0.031878088050	0.004226325623	45	6	
4450000	452.539227	1	-0.999636892803	0.976172765278	0.004360111391	-0.012837568102	0.000158682614	0.957734073409	N\A	0.036549134317	0.029362392873	0.004552370167	47	8	
4500000	468.518658	1	-0.909021674929	0.924063604784	0.056920711196	-0.017945011398	0.000102121571	0.955939364601	N\A	0.036764551103	0.033222872676	0.004880254427	42	7	
4550000	465.248456	1	-0.738335776094	0.925927815788	-0.002421872785	-0.005261355953	0.000098204299	0.958356788917	N\A	0.038009503848	0.032649381247	0.004539671419	38	7	
4600000	461.758859	1	-0.951341060800	0.946460615792	0.043826707473	-0.018359449718	0.000108917937	0.964623813256	N\A	0.029593431238	0.026998410402	0.003951652067	53	3	
4650000	449.228181	1	-0.909853237127	0.928653415202	0.034280396553	-0.012983533977	0.000145512886	0.952188315036	N\A	0.035080085070	0.032771723978	0.004913146196	43	3	
4700000	470.731579	1	-1.019545037530	0.974085738877	0.004680895419	-0.020271036322	0.000186357312	0.956167764778	N\A	0.037196573046	0.032130638843	0.004304386048	39	7	
4750000	455.841090	1	-0.921686092365	0.993145336334	-0.049410931847	-0.005379520919	0.000133575713	0.965672586419	N\A	0.031532147636	0.025785908480	0.004140520877	30	5	
4800000	465.000910	1	-0.769514428493	0.850596612822	0.095908488503	-0.015273566684	0.000137347263	0.961498451541	N\A	0.036339757165	0.032284707318	0.004456391476	43	7	
4850000	438.578633	1	-0.767709983957	0.895136700259	0.048814767022	-0.018705265902	0.000017591052	0.962038000025	N\A	0.034432503361	0.029829841532	0.003839035603	48	5	
4900000	452.780837	1	-0.935768712641	0.951798747205	0.011025863173	-0.012398370979	0.000020153714	0.961944825551	N\A	0.030538918317	0.027702579625	0.004104522684	46	8	
4950000	458.076194	1	-0.872508464410	0.937485293884	0.025901171631	-0.014339539249	0.000056324958	0.955669991973	N\A	0.036931440613	0.032847499391	0.004405181794	44	10	
5000000	475.064393	1	-0.737418976362	0.868251246036	0.040469066955	-0.010475835751	0.000096522861	0.956604397827	N\A	0.036589853130	0.032793531594	0.004488445305	40	9	
5050000	466.889007	1	-0.765484850591	0.876149382710	0.055453147990	-0.013385402528	0.000140485150	0.951916853100	N\A	0.039667635660	0.034654393837	0.004078986659	42	9	
5100000	447.449667	1	-0.868578019234	0.918585075647	0.055457243769	-0.017611829174	0.000035553550	0.953787244907	N\A	0.038468939341	0.034969981367	0.004899649435	44	5	
5150000	465.700187	1	-0.773399657454	0.886032833510	0.031205877302	-0.008979897275	0.000100411727	0.958055316630	N\A	0.037324555509	0.033230739124	0.004356860500	41	6	
5200000	445.479813	1	-0.907000809422	0.945794399000	0.025915040495	-0.017772195906	0.000071071484	0.955668679259	N\A	0.037121923583	0.033307840651	0.004639058042	40	5	
5250000	471.175449	1	-0.771162351958	0.867485008690	0.091492240515	-0.018243944715	0.000114836552	0.965159965715	N\A	0.035489229048	0.029488753504	0.003720558283	47	7	
5300000	453.628395	1	-0.977656540177	1.006110679159	-0.074395388761	-0.002144550240	0.000088268211	0.958417750393	N\A	0.039716471900	0.034136238874	0.004412875638	44	3	
5350000	472.856019	1	-0.968742655420	0.952743736707	-0.007974785966	-0.006886770114	0.000131310961	0.958011902153	N\A	0.035671609908	0.030985281639	0.003987229012	41	9	
5400000	467.823939	1	-0.838108365820	0.944939039729	-0.052718448512	0.001916731807	0.000084285933	0.961287392638	N\A	0.034748587993	0.030612517722	0.004227917185	49	7	
5450000	455.783327	1	-0.899864979993	0.924878994085	0.050242131372	-0.017780754182	0.000144286025	0.956319339630	N\A	0.037503183854	0.032243197791	0.004333531318	38	5	
5500000	458.902210	1	-0.971459823067	0.992606025211	-0.037927956202	-0.010265895971	0.000103691803	0.954533713835	N\A	0.036402721443	0.032752471824	0.004843802158	45	7	
5550000	451.245033	1	-0.805823963471	0.877201273740	0.082370520412	-0.018568231149	0.000108807703	0.963348419155	N\A	0.033652381451	0.031117026938	0.004026836352	42	5	
5600000	463.952150	1	-0.792014604500	0.878066213107	0.066247499058	-0.014628848047	0.000076628833	0.962175608026	N\A	0.034741142784	0.031443271314	0.004713433324	49	11	
5650000	455.901543	1	-0.752931178863	0.883804848744	0.054328664170	-0.013793977998	0.000045047762	0.959905905008	N\A	0.037653569977	0.033171092016	0.004206660316	47	10	
5700000	471.368901	1	-0.891523409381	0.969456091576	0.005042170378	-0.013393546947	0.000065890008	0.959311128676	N\A	0.035355375521	0.031744066430	0.004468093278	31	9	
5750000	456.757275	1	-0.838905939252	0.913603596022	0.054356116373	-0.018009437323	0.000116413496	0.963342793775	N\A	0.032574268714	0.030209828282	0.004288422485	43	5	
5800000	463.532603	1	-0.826398848637	0.896260599511	0.030595023271	-0.008225835025	0.000090596389	0.955143216074	N\A	0.035510651397	0.033305582945	0.004653197080	42	8	
5850000	452.501708	1	-0.743085347774	0.871350331316	0.048765559747	-0.013383048142	0.000093443447	0.960528995774	N\A	0.036684475919	0.032859369419	0.004376665985	35	5	
5900000	469.076214	1	-0.938646316893	0.961417982854	0.009160438168	-0.014425399672	0.000082934358	0.959492421647	N\A	0.036329712397	0.031179257730	0.004295940332	39	8	
5950000	462.301871	1	-0.930019275789	0.993940333227	-0.052726830289	-0.003299310239	0.000039686496	0.959680347505	N\A	0.033625161018	0.030103439470	0.003984536423	49	6	
6000000	471.513373	1	-0.773703378328	0.919257735649	-0.010577453330	-0.004267217982	0.000034717460	0.965834942555	N\A	0.029707315543	0.029649796808	0.004362060090	49	7	
6050000	457.984029	1	-0.988184343470	0.980297126497	0.031422219284	-0.023880502020	0.000017324296	0.956497463949	N\A	0.036143518522	0.033354086594	0.004522150190	39	8	
6100000	456.514563	1	-0.771596063724	0.859639484557	0.101984534876	-0.019456871789	0.000025689462	0.952929755656	N\A	0.039587561956	0.036022960208	0.004960093127	36	6	
6150000	457.959092	1	-0.795717169503	0.875037025051	0.107272465768	-0.025925418905	0.000018204660	0.954461240908	N\A	0.038743336957	0.034172311375	0.004807251503	41	5	
6200000	474.748310	1	-0.791700381363	0.887543597495	0.068909480742	-0.015071294090	0.000017221368	0.958461473198	N\A	0.036246297263	0.031160653874	0.004234949350	30	8	
6250000	486.813635	1	-0.900650414437	0.959846151796	-0.006270237708	-0.005934176968	0.000014989817	0.961324524176	N\A	0.030712334660	0.027541794996	0.003765987086	38	9	
6300000	472.379795	1	-0.714436089680	0.852352969909	0.083745522407	-0.015544641600	0.000013963538	0.959973200825	N\A	0.035823834345	0.031643832262	0.004348664687	40	5	
6350000	474.990187	1	-0.989529930117	0.989952190680	0.007329154747	-0.015230467272	0.000017575138	0.965525159280	N\A	0.034266959680	0.030308244867	0.003892452203	51	3	
6400000	460.718453	1	-0.711149175176	0.861110492871	0.046167251660	-0.009860016196	0.000025539402	0.954104479921	N\A	0.038113743758	0.035234511707	0.004869624495	41	6	
6450000	446.669633	1	-0.706252317236	0.864079249028	0.032089192313	-0.007083747221	0.000044323899	0.949313395601	N\A	0.041834601491	0.036336005797	0.004924556446	35	6	
6500000	466.766937	1	-0.892972596502	0.949742146482	0.004183975448	-0.015300205256	0.000098938469	0.963847879012	N\A	0.032725921243	0.028458825982	0.004238786067	51	7	
6550000	452.677807	1	-1.007933013746	0.996106357795	-0.028871744040	-0.007254977470	0.000166082509	0.955231338509	N\A	0.037477809320	0.034545534936	0.004742373900	34	7	
6600000	454.859012	1	-0.800064877024	0.901579604722	0.020873691195	-0.009055208376	0.000130895459	0.958713885551	N\A	0.034211584846	0.031151045951	0.004139195016	50	6	
6650000	457.220004	1	-0.623731896626	0.799538517542	0.103609622530	-0.011921258729	0.000035311951	0.954226788589	N\A	0.034894968091	0.031306554041	0.004360326301	47	8	
6700000	459.823420	1	-0.878264932464	0.951331975111	0.006533898445	-0.013603238549	0.000012778833	0.951630852836	N\A	0.038411860730	0.033248791740	0.004372165074	50	5	
6750000	455.995586	1	-0.863751742504	0.917373138095	0.040213332506	-0.015564221032	0.000016576988	0.954766437291	N\A	0.035573011954	0.032558605114	0.004752769474	38	5	
6800000	475.826306	1	-0.730066250281	0.869403055719	0.062949655766	-0.011418580283	0.000090896996	0.963630622253	N\A	0.030615538419	0.028677477600	0.004372972544	46	7	
6850000	467.900809	1	-0.698257278617	0.848010754420	0.056616670178	-0.009391258191	0.000032852218	0.961722409947	N\A	0.033772110827	0.027974472383	0.004044658695	44	9	
6900000	454.419204	1	-0.846344690596	0.930832915531	-0.003446133980	-0.009189734319	0.000104595312	0.964630496815	N\A	0.034179599421	0.030706193132	0.004125575665	39	5	
6950000	454.780551	1	-0.875011111243	0.901517012804	0.051863180115	-0.013969478579	0.000137683144	0.956686398591	N\A	0.035988891979	0.033891986720	0.004604406062	37	6	
7000000	461.933491	1	-0.974060313016	0.975438605956	0.007337921913	-0.012738304334	0.000109494568	0.956336513435	N\A	0.036426725184	0.033726868460	0.004453380190	28	10	
7050000	478.924317	1	-0.824915315872	0.873885158532	0.094591771896	-0.020391426477	0.000083709259	0.964905580271	N\A	0.032987814028	0.028123601332	0.003934532971	35	8	
7100000	471.606060	1	-0.989983857152	0.955785767744	0.023631890725	-0.016070445770	0.000140011691	0.959415221537	N\A	0.034636940196	0.031091163031	0.004260777287	32	8	
7150000	464.025954	1	-0.655543268072	0.786985897465	0.141471791491	-0.015573899448	0.000132549385	0.961702352637	N\A	0.036013864429	0.033663695127	0.004534414395	40	11	
7200000	459.853392	1	-0.899297013759	0.948919923234	0.029752492344	-0.019299503174	0.000171845280	0.971155034191	N\A	0.030450116664	0.033250656184	0.004508735956	32	6	
7250000	446.147406	1	-0.835424933043	0.914943613966	0.036346714316	-0.012057250115	0.000125691540	0.958076212214	N\A	0.033132255033	0.027112242051	0.003991896158	47	9	
7300000	435.755614	1	-0.858358020935	0.914301759826	0.038357181977	-0.014880166994	0.000144780704	0.952465051104	N\A	0.034847750518	0.032325155856	0.004393562096	38	3	
7350000	470.619426	1	-0.905331449173	0.945656629059	0.007103304585	-0.010908497451	0.000113281051	0.957764294540	N\A	0.034966272789	0.031036241181	0.004470009721	30	10	
7400000	466.145468	1	-1.029139961599	1.024839643722	-0.059541939604	-0.007389500708	0.000120214897	0.953515708959	N\A	0.037785711599	0.033428285033	0.004571398606	36	6	
7450000	457.880027	1	-0.963993825484	0.988383372341	-0.014079280607	-0.014960247836	0.000052049528	0.954050800195	N\A	0.037923482508	0.034613933672	0.004576472396	41	6	
7500000	456.202101	1	-0.746182775800	0.867953375936	0.039069093250	-0.007690554059	0.000090295396	0.956757534438	N\A	0.037486693416	0.033987110079	0.004539735815	38	5	
7550000	449.472386	1	-0.877603282121	0.951624328088	-0.020959824473	-0.006650549182	0.000133509666	0.945889378770	N\A	0.042094086481	0.037750980167	0.004824996466	42	4	
7600000	463.867211	1	-1.011618181741	0.974769564044	0.024061097615	-0.016366060793	0.000125274591	0.963960841140	N\A	0.032281248179	0.024894085148	0.003791106709	43	6	
7650000	477.187268	1	-0.825903691948	0.880902834078	0.069655209588	-0.016253312315	0.000183972665	0.964472690038	N\A	0.034272612608	0.029455395575	0.004037492062	40	11	
7700000	476.334840	1	-0.881283261577	0.955851758479	-0.001752808300	-0.013851632536	0.000078994412	0.963173707211	N\A	0.033488729119	0.030254161094	0.004278818721	40	9	
7750000	448.154501	1	-0.943611800364	0.992330042750	-0.024528772214	-0.012512845659	0.000018081342	0.958241530650	N\A	0.036825887642	0.033025025278	0.004468704165	31	6	
7800000	474.210104	1	-0.826930546166	0.910401559521	0.048768391490	-0.014073816570	0.000008047408	0.965159652201	N\A	0.031928933492	0.029847932743	0.004154578762	46	7	
7850000	458.468222	1	-0.839549664377	0.929013251456	0.012071387354	-0.008772649099	0.000016239964	0.961214071415	N\A	0.035543169129	0.031232955586	0.004139078745	39	3	
7900000	473.679419	1	-0.568682041379	0.772204877933	0.150203675312	-0.022699946726	0.000010895186	0.957761412701	N\A	0.035587914662	0.032802479934	0.004434341889	41	9	
7950000	468.321434	1	-0.892035531034	0.957714247511	0.014244391438	-0.017022343106	0.000012266225	0.966709504396	N\A	0.029987692947	0.027948764099	0.004240716233	45	5	
8000000	464.621375	1	-0.947499525669	0.972750923684	0.020816444329	-0.017510389747	0.000012014579	0.962497104608	N\A	0.031009007469	0.028833520747	0.004602301422	41	8	
8050000	492.268504	1	-0.849097801833	0.949408701877	-0.027114507243	-0.005694378830	0.000010942200	0.964466380683	N\A	0.030800715175	0.028054007276	0.003974942022	33	13	
8100000	486.805409	1	-0.887182569538	0.943863781492	0.033596584663	-0.019389912602	0.000044483913	0.964602589017	N\A	0.031293877276	0.029073105106	0.003871530159	44	11	
8150000	479.507259	1	-0.760508333744	0.863018756532	0.088019187406	-0.018091181512	0.000084290435	0.957744877106	N\A	0.037179475765	0.033037418948	0.004319485201	43	12	
8200000	478.741540	1	-0.863529191486	0.946925809081	-0.001476847674	-0.012742252115	0.000088988707	0.958411643826	N\A	0.035538233360	0.033369705714	0.004771647162	30	10	
