Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-VR-006.txt
Log File Name:                   PAL_d1_m8-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2766343418
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2750000	411.596486	1	-1.347577101672	1.276287450346	-0.047783118280	-0.028204419169	0.000222397211	0.944147776188	N\A	0.053735724573	0.007756170280	0.027461170473	52	24	
2800000	385.752046	1	-1.594936610406	1.290556326662	-0.065659412262	0.034556296835	0.000485879133	0.932520289899	N\A	0.070526354196	0.009437681056	0.032044345858	30	29	
2850000	386.738136	1	-1.236012546093	1.186560301306	-0.039095280981	-0.016694112814	0.000142022405	0.934091945683	N\A	0.071799704315	0.009564297335	0.035385188950	45	25	
2900000	397.373393	1	-1.165592026605	1.136900809621	-0.050631327121	0.059511675892	0.000248844821	0.934301149247	N\A	0.067805256907	0.009401572504	0.030321858841	45	24	
2950000	403.646344	1	-1.415712968593	1.198931064694	-0.049613854451	0.013659058665	0.000336712815	0.944205866845	N\A	0.065398495643	0.007884386608	0.028783280462	50	24	
3000000	396.293038	1	-1.511937218837	1.252197787595	-0.056716492385	0.035538910590	0.000329598731	0.938554334928	N\A	0.067834214462	0.009092378060	0.032995929994	39	30	
3050000	406.164510	1	-1.388791218183	1.146612179424	-0.026953729792	-0.025830033536	0.000232515809	0.941372855701	N\A	0.063127008730	0.008121698227	0.031100470699	38	24	
3100000	394.440861	1	-1.468500750254	1.172452918373	-0.043976224396	0.031790115599	0.000379005247	0.944898455323	N\A	0.061807151457	0.008098672853	0.030925866383	55	29	
3150000	380.565119	1	-1.718362442511	1.331974731702	-0.062174993835	-0.003313531920	0.000362811195	0.941085436174	N\A	0.068122844659	0.009281808526	0.032307835954	52	26	
3200000	386.138266	1	-1.184033181646	1.018469432504	-0.025449494425	0.031235458567	0.000278294336	0.936771924136	N\A	0.066426967804	0.008060513433	0.030129546512	56	25	
3250000	392.236182	1	-1.380409614803	1.203932827488	-0.054369520062	0.037611719520	0.000279162162	0.937653627766	N\A	0.072969102078	0.009678648853	0.035168893662	60	24	
3300000	390.586977	1	-1.248247403757	1.198700640521	-0.028965119345	-0.064081307172	0.000285459043	0.942655699693	N\A	0.064482799508	0.008207438255	0.027982141376	48	32	
3350000	410.493131	1	-1.415530102045	1.292504418390	-0.054057413539	-0.012043009193	0.000247663919	0.941644564334	N\A	0.065716088221	0.009048541587	0.032137358345	52	20	
3400000	401.045586	1	-1.363205227093	1.209882392240	-0.048010066798	0.009902197363	0.000354712126	0.936778137953	N\A	0.069008339284	0.009358359084	0.031179842799	49	18	
3450000	394.717640	1	-1.370185908313	1.263435398303	-0.052837146997	-0.015778577221	0.000043924667	0.941679604380	N\A	0.065255942580	0.008803430191	0.031861158353	40	31	
3500000	393.779975	1	-1.350818916769	1.245614047233	-0.056988789920	0.029001937410	0.000045285489	0.945570173081	N\A	0.063554211075	0.008823979067	0.031330893203	43	30	
3550000	400.160654	1	-1.427725256629	1.336819105550	-0.068622692014	0.021623933566	0.000078973175	0.956707959168	N\A	0.049118316703	0.008073369101	0.026573911442	56	27	
3600000	384.087289	1	-1.441758517749	1.301917097715	-0.043709365123	-0.079703456682	0.000045226974	0.942037586408	N\A	0.059183309647	0.008064021551	0.029271021670	55	26	
3650000	397.344654	1	-1.521055838780	1.315711086235	-0.060588011435	-0.001027355250	0.000031665305	0.937549417558	N\A	0.070043380315	0.009931312097	0.032649146552	46	28	
3700000	403.230701	1	-1.370732620350	1.198460350438	-0.053943332929	0.050349952305	0.000099978168	0.949089636616	N\A	0.067433253372	0.009043739795	0.027354965922	42	30	
3750000	407.458300	1	-1.448752360440	1.215282985199	-0.040955295886	0.002473696083	0.000227789489	0.946294788240	N\A	0.066685362618	0.008473514367	0.028692824520	40	30	
3800000	407.179114	1	-1.391757963957	1.162115411325	-0.028941810767	-0.036987987874	0.000240657741	0.962083620315	N\A	0.052938171480	0.007650754004	0.023523456541	51	34	
3850000	398.615701	1	-1.436690318502	1.182093544025	-0.040401329983	-0.026018368528	0.000258516931	0.945227829954	N\A	0.066771684188	0.008392830027	0.030175908358	46	21	
3900000	397.722353	1	-1.682428995209	1.259549287546	-0.066497267622	0.056143342942	0.000272623392	0.943777030660	N\A	0.063288181348	0.008564877218	0.028314181130	53	28	
3950000	380.462062	1	-1.540658144655	1.291311437676	-0.060173467822	0.020520153763	0.000305359492	0.946124436924	N\A	0.072564962257	0.007983910424	0.022022650026	53	35	
4000000	393.552181	1	-1.375219814213	1.125932955531	-0.036540874027	0.019139956980	0.000253788181	0.949176229452	N\A	0.066463559781	0.009287044947	0.030794503309	56	25	
4050000	389.093201	1	-1.493469432736	1.235993480950	-0.049490309734	-0.001329648645	0.000081661481	0.937996775010	N\A	0.069204171184	0.009038269988	0.028619326062	45	24	
4100000	387.532958	1	-1.414299243649	1.230398143388	-0.051390438341	0.000336821241	0.000355941090	0.948254438936	N\A	0.067352570776	0.009695412210	0.029797734917	52	32	
4150000	391.326723	1	-1.649259273238	1.305384078298	-0.032011949799	-0.122769776161	0.000391314675	0.942132112130	N\A	0.064524886074	0.008123983877	0.030023783691	55	33	
4200000	415.700048	1	-1.317462707258	1.213741875515	-0.046038560369	0.004562942654	0.000360359411	0.947221927008	N\A	0.059852906524	0.008376704280	0.024478430057	45	30	
4250000	404.726656	1	-1.321577035697	1.244819546154	-0.044760234049	-0.019762302799	0.000281217761	0.948835005567	N\A	0.065536561861	0.008992521042	0.030832144751	47	25	
4300000	386.221114	1	-1.341434527072	1.173175531740	-0.048578803334	0.021616523223	0.000357973062	0.938098157703	N\A	0.069263093582	0.008386437979	0.028304213806	51	35	
4350000	386.273685	1	-1.354511018341	1.273801256751	-0.044832045135	-0.047779692693	0.000246570929	0.947659868959	N\A	0.063921460138	0.008409687408	0.032571038835	60	32	
4400000	419.613636	1	-1.384481533106	1.283817675911	-0.051860983958	-0.016978736323	0.000291708604	0.950545471801	N\A	0.060161777164	0.008283182434	0.026728538441	50	27	
4450000	404.950744	1	-1.477967096629	1.336664432327	-0.076772001272	0.039534534599	0.000177522734	0.946399101269	N\A	0.064861690210	0.009305174251	0.032188867069	47	26	
4500000	409.793359	1	-1.365815911512	1.286201731004	-0.038961659250	-0.084363328496	0.000317255152	0.958181251675	N\A	0.048922620820	0.007520892288	0.022384797505	45	10	
4550000	399.447282	1	-1.398680080137	1.255309925325	-0.037387706247	-0.043663679327	0.000357119387	0.948059874616	N\A	0.066996368261	0.009578197347	0.028975616883	39	31	
4600000	397.415351	1	-1.539886193722	1.249516540832	-0.050660235596	-0.011173431726	0.000192668872	0.941043257446	N\A	0.068242386078	0.009271265495	0.032133000992	48	32	
4650000	396.901479	1	-1.360799638757	1.243949720781	-0.036614784412	-0.052756980058	0.000253442370	0.942211229282	N\A	0.065680287915	0.008869929609	0.030218404413	40	27	
4700000	408.382017	1	-1.457653285015	1.273903413738	-0.058141474473	0.026483453808	0.000195557242	0.947250121247	N\A	0.061063185054	0.008032182794	0.028402109552	53	31	
4750000	399.673842	1	-1.598451850444	1.375533763715	-0.064963534055	-0.029968224753	0.000634480600	0.944094505398	N\A	0.064381869571	0.008230689593	0.029807015409	40	30	
4800000	405.277286	1	-1.285066448441	1.117795375594	-0.031822760129	-0.017038034826	0.000224528827	0.948397967408	N\A	0.062417808499	0.007921041583	0.029270554774	57	30	
4850000	407.031273	1	-1.697288245984	1.356961899609	-0.062049390269	-0.035910495939	0.000234118805	0.958628626262	N\A	0.053472343980	0.007765330844	0.024415684484	51	26	
4900000	410.091869	1	-1.243617393455	1.185231058327	-0.034199096717	-0.016651530410	0.000153520301	0.942420646134	N\A	0.065909048331	0.009002096479	0.031050293465	45	27	
4950000	422.765907	1	-1.428159407785	1.348485296571	-0.066443325846	-0.005712074473	0.000151236720	0.949543912194	N\A	0.057200057094	0.008035147136	0.027526249093	47	31	
5000000	384.514923	1	-1.369537177401	1.155854767596	-0.046421922149	0.041283806796	0.000482168625	0.938877760398	N\A	0.070422057440	0.010108772986	0.033499765558	46	34	
5050000	375.233615	1	-1.303732110759	1.185289453099	-0.052426020574	0.045422412033	0.000149006970	0.939917841161	N\A	0.075480415719	0.010251226288	0.032838548336	59	25	
5100000	412.217193	1	-1.064516084661	1.133930033404	-0.044084935608	0.036337206963	0.000092287138	0.947721793610	N\A	0.062030676732	0.008505518565	0.027459798653	55	32	
5150000	395.666213	1	-1.468546783240	1.272641897356	-0.052855526989	0.000163031960	0.000268945158	0.942926041045	N\A	0.069650421642	0.009772540512	0.031453041618	51	22	
5200000	401.472299	1	-1.372292815176	1.137872253466	-0.040348429959	0.021899221299	0.000237825591	0.946039943494	N\A	0.062271773328	0.008385463042	0.027610477641	42	31	
5250000	379.148918	1	-1.430397630753	1.264947638039	-0.061978605457	-0.000478172515	0.000232200313	0.941418736245	N\A	0.065825673504	0.008329364374	0.031579844962	49	31	
5300000	395.442554	1	-1.577792668623	1.241412381860	-0.052377312972	0.015317772986	0.000235587438	0.944965162002	N\A	0.070219922772	0.009309639915	0.029784960947	41	32	
5350000	407.953170	1	-1.225610585348	1.120286021928	-0.045288830261	0.061800675861	0.000415488746	0.944124950307	N\A	0.070728350994	0.009236103083	0.030981272122	41	30	
5400000	408.422363	1	-1.582151656851	1.395615988400	-0.062234772361	-0.036650025708	0.000385604023	0.945715894164	N\A	0.062373107869	0.009081237144	0.029726983143	43	28	
5450000	408.561159	1	-1.460853089265	1.334006872244	-0.059556989375	-0.021367342752	0.000320038189	0.943601696383	N\A	0.061766124480	0.008718002717	0.027532346051	52	31	
5500000	406.101020	1	-1.557085207798	1.254644718801	-0.043422768352	-0.039531639511	0.000153271998	0.957470612867	N\A	0.064101887234	0.007350987840	0.023926520276	44	30	
5550000	386.468522	1	-1.619979670716	1.379160362356	-0.074868362798	0.012092688498	0.000309143775	0.941070754143	N\A	0.071996791193	0.009234134412	0.032859738717	48	25	
5600000	406.007891	1	-1.566862778803	1.255517927503	-0.054535151009	0.010900104716	0.000244365862	0.947878758815	N\A	0.063529454665	0.008186387146	0.029834266840	48	23	
5650000	402.933835	1	-1.335053798054	1.170336892116	-0.053201163387	0.056744192707	0.000666228332	0.943081550163	N\A	0.067857068160	0.009311300895	0.030298414383	39	27	
5700000	385.108900	1	-1.608539300523	1.275643547123	-0.035755809348	-0.069101153706	0.000224586348	0.933130174319	N\A	0.068420604571	0.009389658382	0.033142854757	41	27	
5750000	407.106628	1	-1.526143208720	1.208131463515	-0.042568425430	-0.006113095535	0.000301229292	0.952738878584	N\A	0.054578853830	0.007878798480	0.025744811514	41	34	
5800000	386.054725	1	-1.719600929299	1.392226948140	-0.049738815417	-0.094168605631	0.000149962249	0.933862272679	N\A	0.072022501890	0.009792450787	0.032893683630	48	28	
5850000	394.617433	1	-1.294582155366	1.190589362718	-0.038442457862	-0.030639512371	0.000139306703	0.948821765187	N\A	0.061350743939	0.009157163101	0.027935677328	53	24	
5900000	396.823370	1	-1.327462903465	1.171716854761	-0.054163785988	0.068136992742	0.000329191268	0.946485084880	N\A	0.064269512823	0.008940592874	0.030402491559	41	27	
5950000	397.979604	1	-1.562699694785	1.307655720036	-0.073172851071	0.043832160185	0.000352267627	0.945545325576	N\A	0.068510736915	0.009265428794	0.032637215525	47	31	
6000000	389.483429	1	-1.186251962909	1.169608947324	-0.037255312665	-0.015493657538	0.000304580554	0.944407059032	N\A	0.060936895775	0.008396818938	0.029685196096	57	31	
6050000	378.060197	1	-1.480377025634	1.315759114216	-0.056483392432	-0.028282010769	0.000312144185	0.940856545861	N\A	0.068264926202	0.009239207352	0.031188969924	60	30	
6100000	398.330229	1	-1.267845531260	1.173267580260	-0.044150437259	0.008916339767	0.000208914628	0.944526831679	N\A	0.058315406941	0.008094579347	0.027704876153	51	20	
6150000	415.927517	1	-1.299019929592	1.256470434156	-0.053780366182	0.000092206360	0.000215240223	0.944216756761	N\A	0.063978955669	0.008553289403	0.030021784252	54	27	
6200000	422.583170	1	-1.332197881184	1.231569251686	-0.047667193999	0.007549723532	0.000217152782	0.953576859823	N\A	0.057830631809	0.008015833435	0.025754237882	51	26	
6250000	377.826063	1	-1.211815534760	1.111279741190	-0.046174615729	0.062509391218	0.000349816051	0.940595966779	N\A	0.069249806991	0.009430927058	0.032784219245	34	32	
6300000	392.943137	1	-1.676355514427	1.484634471004	-0.072427113951	-0.076688500873	0.000233485871	0.936784346310	N\A	0.066121504148	0.008727352191	0.031382941279	48	25	
6350000	394.871262	1	-1.366131279508	1.164264920698	-0.043549592509	0.023748423846	0.000284226990	0.940573667125	N\A	0.066526721870	0.009480831449	0.030072905465	46	25	
6400000	389.521363	1	-1.348525705782	1.161010496123	-0.047226703147	0.039177960415	0.000414835085	0.940611872956	N\A	0.068431224050	0.009831318595	0.030224599177	51	23	
6450000	395.091824	1	-1.539998316196	1.219169250005	-0.045338892528	0.003491165252	0.000280624097	0.938271329232	N\A	0.062534202175	0.008279631257	0.029540509277	35	33	
6500000	389.381613	1	-1.348195472316	1.162184465394	-0.040888911451	0.003729297697	0.000325090005	0.943121257181	N\A	0.063525077733	0.009022151946	0.029855409638	45	37	
6550000	394.794452	1	-1.383889620550	1.176206095436	-0.052065121344	0.048343140305	0.000350222114	0.948427861199	N\A	0.067074158267	0.009385214004	0.029361096644	42	23	
6600000	401.915094	1	-1.035445216511	1.064450834433	-0.040567901015	0.078881873716	0.000280786265	0.939289235542	N\A	0.070931958995	0.009697013216	0.032964475076	60	25	
6650000	395.900093	1	-1.461351254763	1.216316326199	-0.034167189230	-0.040237050822	0.000277949472	0.944287672640	N\A	0.068664255971	0.009396823751	0.031413096313	45	26	
6700000	407.425107	1	-1.154231017040	1.160245197669	-0.040867849463	0.010340507334	0.000309538012	0.955590793468	N\A	0.065852635967	0.008250878445	0.028686783665	51	38	
6750000	400.145697	1	-1.226986051663	1.167607576200	-0.036857798581	-0.011856724565	0.000191099866	0.947635128395	N\A	0.058784730896	0.008032937577	0.027951138750	40	28	
6800000	401.257583	1	-1.211161310677	1.165175495169	-0.040746544059	0.011601531234	0.000274442735	0.942575793127	N\A	0.066177025700	0.008946218361	0.032647376758	42	19	
6850000	387.732331	1	-1.630183565551	1.335434858356	-0.072706505997	0.035478753646	0.000284072698	0.937899196527	N\A	0.070596087227	0.009416018643	0.032545568040	54	21	
6900000	389.226727	1	-1.539406929244	1.281553283439	-0.034860028050	-0.096013870366	0.000379330129	0.954127368471	N\A	0.059877624879	0.007902237086	0.028536205373	50	26	
6950000	404.940271	1	-1.382368493627	1.179649912860	-0.047213003574	0.023727750057	0.000276328982	0.947635732745	N\A	0.058392602203	0.007921551636	0.027359874834	47	30	
7000000	386.286913	1	-1.651883737192	1.348697198447	-0.048665632495	-0.066183831120	0.000545176162	0.946317717692	N\A	0.056813373993	0.008288375452	0.027376095782	42	28	
7050000	389.349521	1	-1.566780454039	1.304240705758	-0.053327591641	-0.027637411608	0.000437750772	0.942850332535	N\A	0.067445793572	0.008703240363	0.029953630084	49	29	
7100000	401.677322	1	-1.335520609133	1.117443604290	-0.037514334199	0.010830150962	0.000288110425	0.950377219763	N\A	0.052414568861	0.007836822893	0.025794825934	51	29	
7150000	404.798397	1	-1.448103205797	1.198535701210	-0.047526860584	0.016490393326	0.000355813343	0.943229194516	N\A	0.066000671082	0.009429164292	0.030423129897	53	31	
7200000	398.191957	1	-1.318141086472	1.136211800907	-0.042311054493	0.038170366298	0.000405978042	0.935883764070	N\A	0.067206407517	0.009044009901	0.030245100238	45	26	
7250000	398.837070	1	-1.524048022008	1.177325187562	-0.035617605629	-0.002371572651	0.000251203128	0.945487223963	N\A	0.062440984709	0.007441665710	0.029016858785	50	25	
7300000	398.820881	1	-1.610080778045	1.332390224730	-0.056079191160	-0.041145576830	0.000350644665	0.943025505696	N\A	0.068698752065	0.009533235182	0.029796882923	44	30	
7350000	388.323686	1	-1.397049614566	1.160707591959	-0.032587597166	-0.008072154291	0.000285643090	0.941968573147	N\A	0.060725081010	0.008700803744	0.031348703981	40	32	
7400000	399.710790	1	-1.784131246817	1.388507522502	-0.061033205707	-0.052279247441	0.000173421795	0.962200057853	N\A	0.053242725656	0.007234950677	0.022244346267	51	29	
7450000	386.584626	1	-1.681695686392	1.364077501880	-0.063977809822	-0.013218629156	0.000255265846	0.940486928940	N\A	0.071479423583	0.009358348618	0.032333307051	45	28	
7500000	385.286397	1	-1.471690647087	1.243177302791	-0.051320167042	0.020761794629	0.000324535104	0.938403612079	N\A	0.068933818771	0.009441787909	0.031296770687	52	26	
7550000	402.275865	1	-1.688331044467	1.284220108975	-0.058132596298	-0.007466808703	0.000143740785	0.963429775737	N\A	0.056652801112	0.006896171420	0.024855851386	54	29	
7600000	383.758940	1	-1.413517431820	1.270993913044	-0.057084097776	0.010395743891	0.000073321677	0.939448773688	N\A	0.061339114012	0.008477146318	0.030910338652	40	26	
7650000	398.820158	1	-1.484299157111	1.195310469240	-0.050718159029	0.039701234311	0.000155565328	0.941198247547	N\A	0.060162992390	0.008068288495	0.028072794368	53	27	
7700000	396.558803	1	-1.354127803807	1.195957043991	-0.047217096413	0.014962718817	0.000191227592	0.942323476776	N\A	0.062529538122	0.008895967723	0.028094801054	39	31	
7750000	385.223656	1	-1.497674639838	1.242471824516	-0.064638444309	0.073131901803	0.000492124685	0.931831578211	N\A	0.072342287846	0.009985187286	0.032804380522	46	33	
7800000	394.774664	1	-1.550571286783	1.301413041972	-0.054775615352	-0.012179212754	0.000213577196	0.944907141125	N\A	0.060519245320	0.008147114645	0.028036516931	57	30	
7850000	399.519976	1	-1.372774112731	1.186200726837	-0.044090567427	-0.016030277381	0.000326590911	0.944186158221	N\A	0.067647855319	0.008920639719	0.031147975210	56	27	
7900000	390.189979	1	-1.432035337042	1.255331021725	-0.056958441769	0.024495022636	0.000299382571	0.940985485805	N\A	0.067554338134	0.009373151808	0.032739334602	41	24	
7950000	393.379549	1	-1.466181926293	1.222563245358	-0.054529316405	0.006218212482	0.000196418617	0.951376394604	N\A	0.054041193427	0.007058982330	0.023220803136	50	31	
8000000	399.852602	1	-1.551927989994	1.279753924043	-0.055531160304	-0.006336354895	0.000178583587	0.953292136096	N\A	0.063672669643	0.008309232777	0.030571280188	51	28	
8050000	420.119120	1	-1.348474000962	1.270393535431	-0.050765494129	-0.005928290324	0.000176498166	0.945153412737	N\A	0.063576368249	0.008370335506	0.028126665569	53	31	
8100000	396.954501	1	-1.262076831820	1.219861214726	-0.049728593267	0.017030227065	0.000250651275	0.945140385285	N\A	0.057701498295	0.007899703501	0.026748670870	50	33	
8150000	412.136194	1	-1.488763028584	1.322997356208	-0.060745049922	0.007628675755	0.000263811242	0.941968798637	N\A	0.063679460565	0.008785182540	0.029599104535	45	31	
