Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-fab-004.txt
Log File Name:                   CEREB_d1_m9-fab-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1624916079
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-fab-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
1500000	577.520973	1	-1.320567322263	1.329950572321	-0.044567835318	-0.099234474822	0.019990373619	0.000060152118	0.982640687796	N\A	0.072207122568	0.009733012340	0.033876450659	0.005932481961	39	4	
1550000	577.679171	1	-1.254390097156	1.258716826181	-0.036154599837	-0.057682863658	0.015285480074	0.000079970029	0.988382467371	N\A	0.074179517636	0.009723988278	0.033310728284	0.005770448479	28	4	
1600000	564.438242	1	-1.241781070569	1.250530710581	-0.034077500516	-0.046415287043	0.010209416195	0.000094199954	0.985995898164	N\A	0.074086746024	0.009492905596	0.035640487980	0.005934025864	33	3	
1650000	568.200235	1	-1.073937302064	1.137516181689	-0.024016239282	-0.008678032808	0.011374660700	0.000089606525	0.985155592342	N\A	0.071179276926	0.008682841792	0.034788835156	0.005673535664	36	0	
1700000	577.583684	1	-0.903497690128	1.034591006977	-0.016618674146	0.051027690905	0.004403856114	0.000093158241	0.988234661816	N\A	0.078387121792	0.009899818895	0.036300853917	0.006177916128	42	0	
1750000	576.009084	1	-0.853392053308	1.006169325460	-0.013513767896	0.030169702934	0.012387165979	0.000075889893	0.983688200605	N\A	0.075089870387	0.008978554114	0.036509699144	0.005807261806	30	0	
1800000	568.128651	1	-1.176609748263	1.218435406983	-0.026885747846	-0.086148922716	0.018487964148	0.000086207823	0.981742958064	N\A	0.070507146785	0.008705748492	0.035219033273	0.005741386339	24	0	
1850000	567.962173	1	-1.391002803464	1.343046630680	-0.040922793776	-0.114756099321	0.023221376899	0.000083559078	0.984821917594	N\A	0.071465865995	0.008709403918	0.035048363192	0.005714627891	39	0	
1900000	566.179583	1	-1.251870426424	1.240724626379	-0.039510442339	0.007574113637	0.007224144822	0.000081471470	0.980418486577	N\A	0.083912372873	0.011634780182	0.037762770761	0.007029688608	43	1	
1950000	572.212063	1	-1.216573186430	1.244962315741	-0.034688544223	-0.049845914798	0.012699952426	0.000071179599	0.983792089171	N\A	0.070430030523	0.008532028866	0.035019672400	0.005684613666	34	1	
2000000	575.554761	1	-1.056406024450	1.121182422630	-0.017725382106	-0.018222699887	0.008873341764	0.000080622398	0.982805905820	N\A	0.073782043219	0.009843699622	0.035520989756	0.006258597588	32	0	
2050000	572.392580	1	-1.213440891246	1.232762885371	-0.031853081475	-0.059474834943	0.015937156824	0.000079955730	0.982998174798	N\A	0.070480892449	0.008558265933	0.035719026097	0.005758517277	30	0	
2100000	569.364715	1	-1.232435206225	1.229537158506	-0.031736681743	-0.028455201020	0.009589029005	0.000074212456	0.985283887458	N\A	0.072942062450	0.010030230502	0.032912907653	0.006095973643	31	2	
2150000	578.632822	1	-1.121605463687	1.208314295076	-0.036778789856	-0.050346472549	0.020754546619	0.000089056540	0.986523479639	N\A	0.083469736266	0.010875002812	0.037156093798	0.006608163764	34	1	
2200000	571.235114	1	-1.122511368209	1.172802585934	-0.025421475570	-0.041736833261	0.015280852401	0.000074803984	0.983744505410	N\A	0.073345135230	0.008726518503	0.036075671721	0.005647088536	28	2	
2250000	576.516455	1	-1.177726532712	1.215168154581	-0.035080778268	-0.042829895241	0.019158279852	0.000086135761	0.983838141517	N\A	0.073338340868	0.009540084997	0.035263744423	0.006156909837	25	0	
2300000	578.891366	1	-1.207110242344	1.218069855196	-0.025932779042	-0.059772070352	0.012399157034	0.000087186640	0.982759395162	N\A	0.071252321417	0.008765951068	0.035790895752	0.005820163710	39	1	
2350000	567.558977	1	-1.348317784810	1.311747013410	-0.041667159333	-0.077831192914	0.020549177711	0.000082822132	0.985872994232	N\A	0.066485250225	0.008300376527	0.033236719436	0.005597247207	31	0	
2400000	575.320645	1	-1.144941916347	1.183791241548	-0.027546498223	-0.025712111351	0.010998011988	0.000090784381	0.985359002963	N\A	0.075015068101	0.009365022187	0.035889530864	0.006028190880	29	0	
2450000	571.203373	1	-1.164167860329	1.170594419763	-0.018237141846	-0.038439114376	0.007916333545	0.000079154762	0.984071062672	N\A	0.060112812612	0.007911906984	0.029019748100	0.005112058215	32	1	
2500000	560.558528	1	-1.203447164071	1.278257437735	-0.044542068476	-0.099114312844	0.028686888524	0.000107604037	0.983965722516	N\A	0.078495688733	0.009695306161	0.038398672826	0.006382728679	30	0	
2550000	572.066199	1	-1.449986361633	1.417980948088	-0.054592088811	-0.147287930579	0.029686788913	0.000092271331	0.983002426593	N\A	0.070654172446	0.008754787662	0.034142956521	0.005607614301	37	1	
2600000	577.187293	1	-1.181086509032	1.245936733593	-0.037601116881	-0.085289506243	0.024405890713	0.000086243503	0.984439955278	N\A	0.074317492661	0.009192861663	0.035808643938	0.006032363736	39	1	
2650000	566.636749	1	-0.998863755530	1.089262447993	-0.015908934692	0.007165908024	0.003581353887	0.000086253744	0.980934511384	N\A	0.071844498228	0.008863017438	0.035769596676	0.005931445936	37	1	
2700000	567.152312	1	-1.189501034226	1.206630481298	-0.031521649329	-0.026845366212	0.013733032923	0.000086050405	0.984349510237	N\A	0.076207909691	0.009138657623	0.037921590196	0.006057809419	33	0	
2750000	567.623364	1	-1.138899413923	1.178595524346	-0.018473975653	-0.069097365136	0.011135173496	0.000096436496	0.988251183814	N\A	0.063445661846	0.008341203350	0.032360644390	0.005540361701	46	0	
2800000	576.225980	1	-1.114716803845	1.154111821897	-0.021061958598	-0.018534207419	0.007669971640	0.000077340797	0.985163687309	N\A	0.075446066758	0.009707958532	0.035088578787	0.006097486439	26	0	
2850000	578.910083	1	-1.240490744715	1.257528572215	-0.037296339591	-0.069496479671	0.020843777947	0.000088635981	0.985751494637	N\A	0.070365172713	0.008541148611	0.035063690796	0.005773585562	38	4	
2900000	567.696864	1	-1.375235738019	1.353181573693	-0.051063491976	-0.083676707727	0.022727418996	0.000091591575	0.983877248065	N\A	0.070169585457	0.008735712802	0.033886730372	0.005643341272	38	0	
2950000	581.757344	1	-1.092077131029	1.167685792139	-0.027372728643	-0.037594876106	0.013913111401	0.000098909875	0.984618658958	N\A	0.072797970156	0.009011378211	0.034132824409	0.005680616926	25	1	
3000000	564.460282	1	-1.100620610048	1.154180001772	-0.021765260716	-0.016385981520	0.007379877426	0.000090591484	0.983650193113	N\A	0.090165241295	0.011582697502	0.041604866822	0.007083892049	33	2	
3050000	572.140027	1	-1.131234703026	1.171907966928	-0.025049773081	-0.044112217580	0.016274104079	0.000083042228	0.982290266188	N\A	0.066531736301	0.008219001548	0.032161569689	0.005214385659	38	0	
3100000	580.335038	1	-1.103204485377	1.142023235228	-0.017386887425	-0.014082275032	0.003563702071	0.000077514190	0.984945145199	N\A	0.073189371481	0.009179598121	0.034478165193	0.005756924310	34	3	
3150000	558.509685	1	-1.111279936866	1.183282177765	-0.031008716911	-0.032344080079	0.015001469733	0.000144067739	0.981215820495	N\A	0.088780014742	0.011558303952	0.039395932944	0.006710153715	30	0	
3200000	575.850925	1	-1.105594363132	1.195545376675	-0.033884252478	-0.048212477384	0.020114966088	0.000069136229	0.982298137408	N\A	0.068028948248	0.007842975648	0.034599626871	0.005357778855	36	1	
3250000	567.519510	1	-1.165748059188	1.159704726372	-0.025280053718	-0.004896524317	0.009891072013	0.000078913267	0.984766777674	N\A	0.053630666764	0.007208150951	0.030312581627	0.005327139631	33	2	
3300000	567.064942	1	-1.118589896181	1.170926903437	-0.024808194393	-0.040588948146	0.012921282937	0.000082593795	0.986748957211	N\A	0.067719706700	0.008356477860	0.033769564667	0.005622178653	39	2	
3350000	572.557975	1	-0.950157636700	1.069430484591	-0.014398454399	-0.015615887586	0.012509513604	0.000096833055	0.986186605754	N\A	0.069224837926	0.008589793910	0.034810996404	0.005851128871	39	0	
3400000	575.373565	1	-1.277926687880	1.292520052112	-0.035566653377	-0.113540258273	0.020972365822	0.000081844923	0.984751034343	N\A	0.068979864251	0.008438576045	0.033944393974	0.005569811970	24	0	
3450000	574.846396	1	-1.167012397415	1.203850424057	-0.032934561917	-0.025398929661	0.012720678363	0.000089222858	0.982769019323	N\A	0.070012559365	0.008706460933	0.034059893582	0.005597035295	30	1	
3500000	577.803424	1	-1.184010150501	1.210744328487	-0.027783644773	-0.053780024830	0.013627485658	0.000083165759	0.982990233377	N\A	0.075439655216	0.010216390763	0.034868725116	0.006154700173	42	1	
3550000	571.789675	1	-1.253980743421	1.242265310309	-0.033248945211	-0.062574064707	0.016513571373	0.000089474669	0.984254452151	N\A	0.072901872752	0.008997969020	0.035345883303	0.005823359088	44	1	
3600000	578.231112	1	-1.091281411802	1.147176816241	-0.019725164877	-0.033719382455	0.010661672331	0.000081009479	0.986344028470	N\A	0.050128580175	0.008316970872	0.020980484921	0.005207569638	32	1	
3650000	567.792381	1	-1.307943472168	1.281080933307	-0.032987923371	-0.072217828079	0.010194352915	0.000121124791	0.984114186513	N\A	0.081950897869	0.012095275819	0.035484710637	0.007004029973	43	0	
3700000	566.719402	1	-1.196013698460	1.227144872638	-0.037060502341	-0.036303846625	0.018235343999	0.000083450052	0.983378937996	N\A	0.060100590262	0.007830096081	0.031079231056	0.005371414077	42	0	
3750000	572.384411	1	-1.311966717673	1.311912312344	-0.040719711638	-0.097838557959	0.020557793613	0.000087485876	0.982343774014	N\A	0.070516716835	0.008631285389	0.035333103206	0.005726649238	25	1	
3800000	575.893864	1	-1.224340708043	1.271130963693	-0.039495300072	-0.104404058740	0.027273824059	0.000083482510	0.986462267054	N\A	0.069013565428	0.008607574992	0.033516632245	0.005617722712	39	2	
3850000	587.186440	1	-1.165068963950	1.211642288804	-0.031118410407	-0.058908765316	0.017659056144	0.000090115214	0.987635115723	N\A	0.063759022284	0.008149362920	0.031424034060	0.005289750175	28	1	
3900000	577.181104	1	-1.146346381395	1.150271623114	-0.020159730490	0.000718975780	0.002386852451	0.000081105183	0.984661560763	N\A	0.069762693977	0.008798099391	0.033847471041	0.005708673419	49	3	
3950000	571.548899	1	-1.001112447487	1.059381552188	-0.012253397386	0.042584543488	-0.000134617453	0.000088827187	0.986849244815	N\A	0.068975179975	0.008413162234	0.033355465580	0.005323128823	33	1	
4000000	586.101051	1	-1.014423973905	1.114504026326	-0.021193015297	-0.021158167462	0.012877287541	0.000078738418	0.984599689170	N\A	0.072787508250	0.008772801238	0.035864822327	0.005726013811	27	1	
4050000	573.143551	1	-1.090270774175	1.141985967416	-0.023707255464	-0.006078972287	0.009572381336	0.000078093164	0.987945203314	N\A	0.049746535782	0.006826342974	0.026562507716	0.004848974525	32	0	
4100000	576.310796	1	-1.187414069577	1.223176381987	-0.027974375748	-0.080009478410	0.017142042436	0.000079103859	0.984120638117	N\A	0.067218501657	0.008126485385	0.033393797720	0.005410425448	33	0	
4150000	565.280121	1	-1.034291431782	1.113940990992	-0.025954241703	0.017727409511	0.009991575244	0.000087568344	0.986111300817	N\A	0.065125047963	0.008265517518	0.031798952422	0.005529232319	35	0	
4200000	579.003200	1	-1.056618558057	1.152352101014	-0.031081760192	-0.013611902640	0.015304185599	0.000083282945	0.989232244318	N\A	0.043088091062	0.006614366738	0.023720098144	0.004586213302	28	0	
4250000	569.270600	1	-1.283841062167	1.295044545876	-0.035581194375	-0.118547258514	0.023835348850	0.000055209386	0.984832647442	N\A	0.064694519049	0.008316017518	0.031966848749	0.005507768984	33	0	
4300000	586.108773	1	-1.111619152807	1.149569821762	-0.024499704527	-0.005213699038	0.008780454211	0.000083188105	0.986789966624	N\A	0.070109155236	0.008558043039	0.033929435937	0.005535292370	41	4	
4350000	574.622208	1	-1.249093401425	1.270198988828	-0.035482500109	-0.088982678850	0.018967441285	0.000043014690	0.987051609013	N\A	0.063978580945	0.007830785376	0.031535508463	0.005148830361	48	0	
4400000	574.163228	1	-1.075019740284	1.165093974883	-0.027666915261	-0.047681917405	0.017656791510	0.000087912507	0.982822354987	N\A	0.067411218649	0.008426471120	0.034647577078	0.005661191257	43	1	
4450000	564.528798	1	-1.122831154884	1.162940374367	-0.025731661705	-0.012425367468	0.010076440274	0.000103142752	0.986964197666	N\A	0.071269115264	0.008815544141	0.033268984107	0.005487314456	39	1	
4500000	569.435455	1	-1.205616931117	1.221947562797	-0.028398322944	-0.072442000910	0.016343424241	0.000053709218	0.985956262081	N\A	0.072361057601	0.008786227934	0.035932833868	0.005903111877	37	0	
4550000	579.051106	1	-1.175077809427	1.240526247353	-0.038438396471	-0.077042808907	0.024860702841	0.000063696188	0.984140184646	N\A	0.070518776546	0.009217192698	0.031589853562	0.004898595854	39	2	
4600000	578.340221	1	-1.159106843915	1.179187246844	-0.027343446201	-0.007314263557	0.007986296453	0.000087182419	0.986977000084	N\A	0.077713760204	0.010982727633	0.033620154904	0.006551952866	39	0	
4650000	567.740890	1	-1.197383998747	1.234579817232	-0.035632084837	-0.058469248883	0.019335131429	0.000094651080	0.985177494020	N\A	0.066877656994	0.008526262383	0.032777973860	0.005552001219	35	2	
4700000	574.587452	1	-1.156736787868	1.203249154595	-0.025506713853	-0.064345297800	0.012596298967	0.000068152140	0.984250689720	N\A	0.066395980247	0.008144751600	0.033061337833	0.005426784692	29	0	
4750000	576.348932	1	-1.222776991694	1.251472043279	-0.033433376127	-0.075552145275	0.016917281070	0.000079422364	0.986184419039	N\A	0.068610899845	0.009463424308	0.032620867868	0.005974335996	36	2	
4800000	571.202505	1	-1.064383390636	1.155396277593	-0.024916097204	-0.045652098715	0.015775361494	0.000079556544	0.985236290953	N\A	0.058820508607	0.007699134249	0.030733527385	0.005405426611	37	0	
4850000	573.589492	1	-1.241227247250	1.253756188485	-0.029624634905	-0.082479067022	0.015013215726	0.000079857217	0.984362185885	N\A	0.076588141013	0.010100746205	0.035173250309	0.006121013267	42	2	
4900000	568.277822	1	-1.087275144693	1.147359082474	-0.017674984028	-0.041775316762	0.008631871700	0.000086999850	0.981730108576	N\A	0.073452012254	0.009002644740	0.035983403115	0.005858058898	38	1	
4950000	569.633861	1	-1.021497070275	1.095370603231	-0.013100029081	-0.014852450374	0.008163673729	0.000059376370	0.981239292943	N\A	0.077534805546	0.009967821847	0.035509394593	0.005911935611	38	1	
5000000	575.333360	1	-1.290658303567	1.293177151367	-0.037185287024	-0.091225811790	0.018766699275	0.000071870001	0.983372574134	N\A	0.070098511517	0.008967349549	0.033789890271	0.005817662122	32	2	
5050000	573.949043	1	-1.051942868564	1.112246155315	-0.019242484176	0.003357119797	0.006301799149	0.000071212625	0.988449314761	N\A	0.055997226079	0.007232658027	0.025659408924	0.004646847628	36	1	
5100000	579.566217	1	-1.154838716337	1.190822557026	-0.032591685371	-0.014068121827	0.013861238626	0.000143879097	0.987392929461	N\A	0.069461598088	0.008820895649	0.032454105941	0.005547654902	33	0	
5150000	569.985903	1	-1.281068632045	1.294454323960	-0.037937326835	-0.096132053059	0.018932309471	0.000078924706	0.982007105809	N\A	0.074728331425	0.009008104658	0.036134702632	0.005786184159	28	2	
5200000	572.801672	1	-1.144610131866	1.198197282453	-0.031720129572	-0.046354961903	0.018021272900	0.000087075126	0.985327799236	N\A	0.081294521590	0.010322437570	0.037167249487	0.006312816993	33	1	
5250000	570.898195	1	-1.153506478389	1.197148646522	-0.029453781843	-0.046767592482	0.016548157525	0.000080798827	0.985736985964	N\A	0.075655583055	0.010101370864	0.034496641804	0.006408122407	39	1	
5300000	578.998962	1	-1.153326773209	1.184773138082	-0.026227437245	-0.051083347058	0.013955896542	0.000075555862	0.988114180061	N\A	0.075065372117	0.008977786470	0.035848689503	0.005759693329	35	2	
5350000	571.432964	1	-1.075896792975	1.143516655359	-0.022709126133	-0.018294302088	0.008453661490	0.000089917086	0.982370799094	N\A	0.081472548639	0.011907190095	0.034926376342	0.006959431959	32	2	
5400000	573.891290	1	-1.201045691231	1.215619376822	-0.026919948051	-0.058442918070	0.013138398742	0.000093387546	0.986075960645	N\A	0.070281947034	0.009000615091	0.035113961924	0.005957454638	37	1	
5450000	582.307277	1	-1.125083914503	1.146377722121	-0.017030553185	-0.033136912622	0.006154460358	0.000016904527	0.986681432498	N\A	0.069451662708	0.009129816749	0.033244421378	0.005816073792	45	1	
5500000	584.052737	1	-1.212201681654	1.223885198891	-0.032101244109	-0.057554072235	0.018743823677	0.000015281049	0.989692994828	N\A	0.064380374346	0.008156761880	0.030722632834	0.005262510056	45	1	
5550000	571.298515	1	-1.384606399653	1.375097073475	-0.049063630844	-0.143751248981	0.029889897301	0.000030112856	0.985617802855	N\A	0.073561327071	0.010797573448	0.031877236531	0.006115837062	53	1	
5600000	568.211847	1	-1.243069345077	1.226039848595	-0.029056447437	-0.045747656179	0.009793336520	0.000079917662	0.981697252933	N\A	0.069261493573	0.008473904034	0.034608551445	0.005556088274	42	1	
5650000	568.397889	1	-1.207311049937	1.234927157726	-0.030265106423	-0.086932094522	0.018451045368	0.000116201785	0.981740413520	N\A	0.069681151897	0.008586069598	0.034331048071	0.005571407523	31	0	
5700000	573.415346	1	-1.443304889281	1.413326721893	-0.053471382435	-0.149122164441	0.029348801584	0.000101633306	0.991794102489	N\A	0.041477970670	0.006422403854	0.028406218777	0.005354860849	37	1	
5750000	571.630397	1	-1.034398431845	1.095962097500	-0.009833208870	-0.013327377266	0.003491558766	0.000092213981	0.988101780609	N\A	0.066561268075	0.009178883934	0.032522735234	0.005926768520	49	1	
5800000	573.551175	1	-1.059673198202	1.152999249175	-0.031431401779	-0.023449338219	0.020549405008	0.000074093803	0.989512978855	N\A	0.077543696230	0.009554071857	0.036378626263	0.006056865077	35	1	
5850000	567.163031	1	-1.306335636482	1.298225651856	-0.036600596754	-0.100662978419	0.019174577013	0.000092918373	0.984265917529	N\A	0.065179777112	0.007804135303	0.032558583110	0.005026212138	43	0	
5900000	575.005581	1	-1.234158757165	1.259060123968	-0.038271805374	-0.070194818315	0.020586358362	0.000092502230	0.982611748114	N\A	0.066446777655	0.008227956497	0.032096589187	0.004611137186	31	2	
5950000	577.600254	1	-1.044813166361	1.128796976882	-0.020487472045	-0.020573142448	0.009198467556	0.000088437029	0.981123858460	N\A	0.076341200207	0.009234069606	0.036739234160	0.005719188582	35	1	
6000000	580.650592	1	-1.283096879408	1.271037756641	-0.038876036816	-0.036319636598	0.011778652707	0.000081212980	0.987159067400	N\A	0.067574842947	0.008366671504	0.032865820548	0.005451798089	30	1	
6050000	579.639415	1	-1.177899888229	1.227291544853	-0.034102149999	-0.062160901262	0.018782852108	0.000087273038	0.987346943702	N\A	0.060251424910	0.007932903112	0.030173027312	0.005323485833	36	0	
6100000	577.094002	1	-1.129424856307	1.135328058236	-0.016659663729	-0.015438328723	0.004652395171	0.000065059057	0.982821396049	N\A	0.070456942856	0.009281752285	0.033305553876	0.005802124850	27	2	
6150000	582.633372	1	-1.050999549515	1.132390913960	-0.018718640683	-0.032761936789	0.009431946994	0.000080974201	0.983926504115	N\A	0.071005939062	0.009197536016	0.033960082191	0.005904094911	41	0	
6200000	575.896479	1	-1.039725215222	1.112711484667	-0.017418111172	-0.022518814075	0.012400307798	0.000068378290	0.987374327485	N\A	0.044006532339	0.006486007444	0.026801889789	0.005042581770	44	0	
6250000	562.086815	1	-1.318489322859	1.327900791788	-0.037281623241	-0.136950672757	0.022414683813	0.000075770920	0.981776801280	N\A	0.075359596067	0.008934272217	0.036708618857	0.005827809079	34	0	
6300000	581.089902	1	-1.064221093752	1.153365686788	-0.022551689500	-0.068985186082	0.017905949869	0.000107543109	0.981567597190	N\A	0.080354519949	0.010520557193	0.038248495921	0.006779652952	35	3	
6350000	569.666802	1	-1.463893762979	1.399024070919	-0.054058940418	-0.093929837097	0.021093084275	0.000076674198	0.982630120845	N\A	0.077259692212	0.011183877001	0.034654230908	0.006509505285	32	1	
6400000	592.527495	1	-1.018874540639	1.073382373801	-0.013359791421	0.020811912557	0.003106704855	0.000059258741	0.989616301339	N\A	0.050541667542	0.006972805356	0.025997725682	0.004602213242	45	4	
6450000	582.330316	1	-1.448674959827	1.353750250268	-0.039192006627	-0.129059019880	0.021455122593	0.000013975548	0.984837891781	N\A	0.073807395899	0.008939128688	0.035474675741	0.005803876484	34	3	
6500000	576.462627	1	-1.277094334936	1.299065412682	-0.045323922609	-0.086380182248	0.024857633554	0.000041428518	0.988798224015	N\A	0.050489655789	0.007501024350	0.028346274962	0.005435303698	35	1	
6550000	568.352961	1	-1.103213820806	1.128230760328	-0.019739638587	-0.005106436153	0.007970820017	0.000078824165	0.982790330734	N\A	0.067322260406	0.008359423275	0.033230794544	0.005492944983	24	3	
6600000	589.030746	1	-1.108647571670	1.188885386623	-0.029656442380	-0.057266571870	0.019151644841	0.000076602102	0.985888030502	N\A	0.062510248411	0.007782860157	0.031246410622	0.005211200516	40	0	
6650000	568.685832	1	-1.091232807471	1.181992448560	-0.034943564180	-0.035774788938	0.021258782152	0.000093613388	0.981299200750	N\A	0.073892913822	0.009190326878	0.036182749330	0.006022614723	43	1	
6700000	575.869676	1	-1.249990344164	1.266909145309	-0.038314975374	-0.065732294129	0.018380666776	0.000108706713	0.985852732909	N\A	0.064584713831	0.008470602328	0.032409045657	0.005460972265	40	2	
6750000	564.817492	1	-1.195209153749	1.208507698471	-0.024859615970	-0.040298670835	0.007089248389	0.000080613747	0.985503283911	N\A	0.068580792260	0.008955838232	0.031709278931	0.005516103114	33	1	
6800000	577.393223	1	-1.222703033393	1.248445231338	-0.036579595110	-0.051718487981	0.015615141401	0.000084798285	0.985775735044	N\A	0.068985409589	0.008997874686	0.033285877628	0.005868745722	39	0	
6850000	576.715650	1	-1.071754709333	1.174107909991	-0.029852540488	-0.051976355866	0.019877329385	0.000091946873	0.983181895257	N\A	0.072357394202	0.008746180972	0.034898576102	0.005350378660	36	1	
6900000	577.766158	1	-1.086738723444	1.147980500450	-0.023880360435	-0.017621145881	0.010523173113	0.000090342452	0.986624304531	N\A	0.073809791575	0.008847726849	0.036049462070	0.005821698859	37	1	
6950000	572.407003	1	-1.070499954391	1.155318332348	-0.024061068829	-0.040767047739	0.013626234935	0.000093072373	0.984351992167	N\A	0.075017922870	0.009163577971	0.035455807210	0.005692394643	34	0	
7000000	579.869028	1	-1.134742055075	1.205389197880	-0.033059992973	-0.051282851092	0.018525136460	0.000090139827	0.987882840633	N\A	0.070012863960	0.008960825834	0.033616926934	0.005919439022	36	2	
7050000	578.522949	1	-1.155383654383	1.167671215540	-0.024749655057	-0.011749140185	0.009084496952	0.000087850681	0.982893470077	N\A	0.071479886842	0.010110211301	0.033360288709	0.006265424125	33	2	
