Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m8-glob-006.txt
Log File Name:                   DIE_d1_m8-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3452231254
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m8-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	736.646791	1	-0.981321763884	0.949625213794	-0.005222636789	0.055051800578	0.000020838063	0.999907227399	N\A	0.010774194816	0.001205489205	0.011583211939	41	0	-0.084952462552	Global Trend	
1550000	723.042395	1	-1.006909310763	0.974493318662	-0.000352580896	0.014255683677	0.000028935614	0.996898133088	N\A	0.011736296090	0.001504093515	0.011520688655	48	1	-0.017293076088	Global Trend	
1600000	730.054777	1	-1.072958660727	1.002965524967	-0.014916692912	0.059892662254	0.000022253244	0.992328647392	N\A	0.028058612392	0.003946275614	0.011342294910	41	0	0.000011414515	Global Trend	
1650000	716.684715	1	-0.958550369659	0.943111390878	-0.007161122806	0.059099776938	0.000030622956	0.991551864901	N\A	0.027554914027	0.003856697159	0.011927244461	29	0	-0.001402765703	Global Trend	
1700000	734.423393	1	-0.999623666065	0.964563684768	-0.006434182485	0.041722176315	0.000024301884	0.999585862433	N\A	0.010401463685	0.001195204153	0.011078196283	37	1	-0.067228612765	Global Trend	
1750000	727.103026	1	-1.076540072157	1.026789745411	-0.013424950103	0.033395353072	0.000032202528	0.991328283419	N\A	0.022495266459	0.002966980273	0.012172333653	41	0	0.004458481343	Global Trend	
1800000	734.623093	1	-0.984023972870	0.963745776354	-0.005613134166	0.042843385359	0.000023784420	0.999878439299	N\A	0.010625606671	0.001194952769	0.011325877661	29	0	0.153731149527	Global Trend	
1850000	739.057441	1	-0.979055838017	0.954616445722	-0.005117485968	0.051072459843	0.000019629148	0.999969434819	N\A	0.011377131962	0.001270451191	0.012265694626	34	0	0.196529208792	Global Trend	
1900000	728.525107	1	-0.988491624609	0.954893055544	-0.004362225987	0.049908486288	0.000036384362	0.999979181713	N\A	0.010582478983	0.001235240284	0.011337385530	38	0	0.408067640526	Global Trend	
1950000	730.135763	1	-0.933242632466	0.946843846027	-0.009191271025	0.067922754995	0.000027813868	0.997110111505	N\A	0.012567463307	0.001320560233	0.012590021629	47	0	0.028707648617	Global Trend	
2000000	730.494208	1	-1.043993845191	1.018196789290	-0.012692382891	0.034464800383	0.000023064616	0.992114393538	N\A	0.017457004728	0.002290822852	0.010889690272	35	0	0.005713086425	Global Trend	
2050000	727.427870	1	-0.977407093785	0.971897868420	-0.006640611751	0.036828474194	0.000023365299	0.999739445421	N\A	0.010445672293	0.001275689976	0.011298918349	32	1	0.087224913888	Global Trend	
2100000	724.605800	1	-1.009154670071	0.970846459592	-0.004984316705	0.034021836424	0.000030406666	0.999998642770	N\A	0.010818104876	0.001371490617	0.011736435291	36	0	-0.997556543830	Global Trend	
2150000	723.889474	1	-1.014754622361	0.972509295815	-0.005935241676	0.033448229690	0.000045823443	0.999943140964	N\A	0.011721774982	0.001320886464	0.012568341033	34	0	0.405536582141	Global Trend	
2200000	739.961163	1	-0.967208701095	0.968175288790	-0.003395741363	0.036452277670	0.000048431204	0.999930932397	N\A	0.011483976678	0.001278557447	0.012358933758	33	0	0.465538995480	Global Trend	
2250000	728.439585	1	-0.952809020980	0.946970383045	-0.003784125568	0.046402121665	0.000075974100	0.996362682250	N\A	0.012500584237	0.001546573987	0.012098648497	33	0	-0.051689135426	Global Trend	
2300000	740.146095	1	-0.944062096638	0.947940962975	-0.004213417392	0.051065719870	0.000021656941	0.998858953830	N\A	0.011583932533	0.001324933053	0.012036770125	38	0	-0.043740109690	Global Trend	
2350000	727.229978	1	-1.003296179141	0.959447117102	-0.003874134236	0.044530907768	0.000035343825	0.999995266712	N\A	0.011361777398	0.001259031010	0.012190353542	39	0	1.091923219704	Global Trend	
2400000	720.782559	1	-1.044823702195	0.997326156665	-0.018514668798	0.075204108712	0.000023020202	0.992073025814	N\A	0.026937268760	0.003757281288	0.011661775469	36	0	0.000818045634	Global Trend	
2450000	730.617978	1	-1.025716134494	0.974753283127	-0.002990486253	0.027815968395	0.000027001366	0.999948846718	N\A	0.010412324299	0.001229273252	0.011211379273	43	0	-0.223102136279	Global Trend	
2500000	725.531117	1	-0.998637677765	0.967169317130	-0.005156409584	0.038210536094	0.000024136923	0.999992598111	N\A	0.010921181528	0.001225028223	0.011710427967	34	0	0.436467006687	Global Trend	
2550000	734.167469	1	-1.006738225370	0.970729412265	-0.001887936188	0.028442821907	0.000027384760	0.999520327257	N\A	0.010765788744	0.001236485549	0.011485701859	34	0	-0.072973294355	Global Trend	
2600000	731.302115	1	-1.044371008649	0.994168328097	-0.003319497852	0.010160784355	0.000030117929	0.999713311857	N\A	0.011204903299	0.001266314822	0.012001916640	31	0	0.103066069803	Global Trend	
2650000	729.832086	1	-1.009101891168	0.986721634320	-0.009285695523	0.040731794719	0.000024606416	0.994122360846	N\A	0.014432806451	0.001779241518	0.012234499418	30	0	0.009911007259	Global Trend	
2700000	732.799343	1	-1.007402904282	0.962417516082	-0.005631324408	0.043686861396	0.000023958726	0.999288417123	N\A	0.011231777988	0.001278489245	0.011884941829	31	0	-0.039619218288	Global Trend	
2750000	734.636381	1	-1.034718368074	0.982743257377	-0.004498437012	0.024533601027	0.000016693642	0.996386953656	N\A	0.012394568484	0.001416010135	0.012266547082	40	0	0.011003520373	Global Trend	
2800000	735.123032	1	-0.941498944178	0.969269968307	-0.006721760750	0.040973633224	0.000025582658	0.999656093190	N\A	0.011260513385	0.001198191203	0.011970221307	38	1	0.093515826006	Global Trend	
2850000	730.861830	1	-1.038756669848	0.977910557273	-0.002482319896	0.023585685885	0.000026860733	0.999356680638	N\A	0.010999794651	0.001320701960	0.011718182817	37	0	-0.065104664429	Global Trend	
2900000	715.327580	1	-1.075711068892	0.983181488641	-0.004018104219	0.027550770777	0.000040063469	0.994260108616	N\A	0.015632491917	0.002164015790	0.012959050287	38	1	-0.016707630982	Global Trend	
2950000	730.642700	1	-1.031698956778	0.982416808914	-0.003535070963	0.022955253049	0.000046786788	0.999460041367	N\A	0.011058667624	0.001256324362	0.011701246339	38	1	0.123066804051	Global Trend	
3000000	736.618798	1	-0.935151022471	0.941826903122	-0.004956119706	0.060446937535	0.000029936132	0.999667357787	N\A	0.010821432594	0.001300644297	0.011645349101	31	0	-0.119327169063	Global Trend	
3050000	721.663809	1	-1.061369559288	1.017454012922	-0.012743592889	0.031366017833	0.000030033852	0.991867712142	N\A	0.024072537229	0.003103996602	0.011787843715	25	0	0.003140473020	Global Trend	
3100000	722.201952	1	-1.015454686349	0.971567189871	-0.004338816778	0.030780026452	0.000023299466	0.998277429969	N\A	0.011904772432	0.001453999652	0.012405003363	42	0	-0.026508899351	Global Trend	
3150000	717.432575	1	-1.051885421804	1.019887947666	-0.015324866632	0.054665774035	0.000025635724	0.992311348514	N\A	0.020974359245	0.002607811811	0.012549621940	27	0	0.005543892852	Global Trend	
3200000	725.321463	1	-1.033163212086	0.981014154532	-0.001232095557	0.021186511881	0.000031925047	0.999913128430	N\A	0.010850062167	0.001273711877	0.011664550112	44	1	0.213860705500	Global Trend	
3250000	724.902940	1	-1.010104954926	0.958733226071	-0.007158057088	0.051863268829	0.000024693544	0.998814165975	N\A	0.011535011464	0.001361024938	0.012154084757	41	3	-0.025768517691	Global Trend	
3300000	722.104275	1	-1.005748855906	0.967245284964	-0.006214785765	0.039017170111	0.000027006543	0.999838200855	N\A	0.011178323064	0.001266668109	0.011963458253	39	0	0.103781136612	Global Trend	
3350000	730.639820	1	-1.011583529558	0.974614388769	-0.005565365820	0.031670919109	0.000024482214	0.999846785924	N\A	0.010680564269	0.001258519698	0.011493389787	34	0	0.078089873636	Global Trend	
3400000	737.767666	1	-0.976049826606	0.951151166569	-0.010953063448	0.077083615705	0.000027697661	0.992536168017	N\A	0.024518683648	0.003086604044	0.011746982556	25	1	0.003272326539	Global Trend	
3450000	727.474350	1	-1.022284696025	0.972659429015	-0.003169148471	0.029333001394	0.000025866701	0.998995142421	N\A	0.011003558605	0.001308049754	0.011517388529	32	0	-0.053683807099	Global Trend	
3500000	735.618101	1	-0.967086248498	0.947160431009	-0.005903830514	0.054892171674	0.000024220090	0.995397714815	N\A	0.012849241772	0.001689638506	0.011689920000	40	0	-0.014532317120	Global Trend	
3550000	736.370963	1	-1.011195514524	0.983960202840	-0.007174385805	0.034864684422	0.000026759930	0.994965936226	N\A	0.012338362314	0.001623342147	0.010805962171	29	0	0.014499546359	Global Trend	
3600000	723.403446	1	-1.159525084353	1.079537386807	-0.018090317694	0.013280417373	0.000025168651	0.991864416495	N\A	0.025518182117	0.003317851789	0.011416426458	41	0	0.001607626281	Global Trend	
3650000	726.865167	1	-1.023255493925	0.993471686082	-0.012801220015	0.055039300694	0.000026382753	0.992391300439	N\A	0.018981551732	0.002546945682	0.011449712193	44	1	0.004149214278	Global Trend	
3700000	725.433930	1	-1.004033308496	0.973938858494	-0.005482092986	0.030914531517	0.000028531594	0.999878369281	N\A	0.010642621974	0.001281980353	0.011484542061	29	0	-0.148939020528	Global Trend	
3750000	720.070260	1	-1.020759667255	0.975992345377	-0.003608845225	0.027254801665	0.000024060543	0.999973054087	N\A	0.011253498065	0.001332587034	0.012152025033	41	0	-0.242013562233	Global Trend	
3800000	730.685411	1	-0.971935354544	0.957477031145	-0.005485690531	0.047615529391	0.000023772190	0.999986875791	N\A	0.010661363337	0.001155188058	0.011356881665	27	0	-0.446347577766	Global Trend	
3850000	719.295778	1	-0.990324662416	0.947129272819	-0.005579851180	0.059341295199	0.000028118339	0.991419667239	N\A	0.022643545514	0.003152997386	0.012810089191	36	0	-0.004410895460	Global Trend	
3900000	721.975477	1	-0.976068750717	0.942978273115	-0.006126861259	0.063158163750	0.000028343074	0.999998761027	N\A	0.011735681052	0.001323618150	0.012645582611	35	0	1.636967386581	Global Trend	
3950000	729.761351	1	-1.035709851063	0.982596405473	-0.003369638607	0.021321943365	0.000027121745	0.999713794697	N\A	0.010977988329	0.001269166161	0.011766509857	34	0	0.087177931277	Global Trend	
4000000	733.182179	1	-0.954007377865	0.969574036498	-0.005722296024	0.037765729015	0.000029555025	0.999895030819	N\A	0.012186487377	0.001309795888	0.013076198024	36	0	0.223998430010	Global Trend	
4050000	723.111955	1	-1.013216953750	0.973144430629	-0.004865350021	0.031814028813	0.000025641905	0.999997353563	N\A	0.009819213723	0.001217860555	0.010676057453	43	0	0.726001898804	Global Trend	
4100000	749.725642	1	-0.965697945590	0.963103126691	-0.005957271971	0.046034310322	0.000022116741	0.999661483917	N\A	0.010226360773	0.001144136203	0.010898231497	36	0	0.077164901954	Global Trend	
4150000	737.528184	1	-1.003120888933	0.965752155668	-0.003305452252	0.036157070762	0.000022930332	0.999784127421	N\A	0.011006257454	0.001266810763	0.011787824133	31	0	-0.101829509413	Global Trend	
4200000	721.929462	1	-0.940830284447	0.957250966405	-0.008577506107	0.052010986174	0.000024455702	0.999961904153	N\A	0.011229104552	0.001188959852	0.011989702701	32	0	0.217564360423	Global Trend	
4250000	723.032453	1	-1.036925430452	0.973961415735	-0.002019622431	0.028015632812	0.000024115368	0.999998795008	N\A	0.011155193746	0.001161811342	0.011943442530	39	2	-1.040803892197	Global Trend	
4300000	728.690395	1	-1.057708341754	0.987097059629	-0.002602284808	0.015486338591	0.000025433921	0.999974047181	N\A	0.010861475131	0.001264062196	0.011670376921	42	1	0.323289031723	Global Trend	
4350000	732.381723	1	-1.040508228451	0.980155190772	-0.004107312118	0.024508328623	0.000023111750	0.997936711208	N\A	0.011139980019	0.001380704724	0.011496807232	43	2	-0.021240666270	Global Trend	
4400000	727.772100	1	-0.982094244912	0.972086733732	-0.004523968073	0.033186216068	0.000030726505	0.999978722355	N\A	0.011405217939	0.001338143423	0.012292144417	36	0	0.415038920660	Global Trend	
4450000	717.602043	1	-0.923869570061	0.941169387581	-0.008155040653	0.065935713222	0.000088389307	0.999462001455	N\A	0.012386096400	0.001369419238	0.013155968712	32	1	-0.253454987315	Global Trend	
4500000	730.839877	1	-1.062180561439	0.981386303952	-0.003257401834	0.022990545789	0.000115045465	0.999461229716	N\A	0.011368681697	0.001281442064	0.011995097027	37	1	-0.325239144780	Global Trend	
4550000	722.499897	1	-1.013680717295	0.969169755029	-0.003488286822	0.030816322310	0.000025346317	0.997045318559	N\A	0.011711516923	0.001495421181	0.011387491811	39	0	-0.016966632933	Global Trend	
4600000	719.621537	1	-0.986827503697	0.965016678469	-0.007673679835	0.048159731529	0.000029714634	0.995058616667	N\A	0.012317067617	0.001537607156	0.010568878880	37	0	0.016189676184	Global Trend	
4650000	739.839926	1	-0.956366461834	0.954825216968	-0.005462373095	0.053405331567	0.000023664034	0.999680419453	N\A	0.010866422689	0.001218318837	0.011602919477	29	1	0.096707263626	Global Trend	
4700000	741.355439	1	-0.991055210326	0.968790173439	-0.004362735524	0.037861067881	0.000018818415	0.999770657502	N\A	0.011221660647	0.001267393670	0.012018928302	38	1	0.069394184629	Global Trend	
4750000	733.442792	1	-0.988319048353	0.965275701453	-0.006361857075	0.041003483544	0.000026598854	0.999997064266	N\A	0.010847526788	0.001238176475	0.011684989147	31	1	-0.866384548508	Global Trend	
4800000	741.893058	1	-1.008767889866	0.973905868541	-0.005681084376	0.033914674268	0.000023673853	0.998629364517	N\A	0.010879971011	0.001273075831	0.011307619726	36	1	0.040304632515	Global Trend	
4850000	721.627784	1	-0.997099313876	0.963861760112	-0.004681426624	0.041771444550	0.000024987713	0.999746403257	N\A	0.011664246339	0.001267376861	0.012453321907	32	0	0.128070064312	Global Trend	
4900000	726.579832	1	-0.947898425256	0.941603794940	-0.005357437195	0.062949180456	0.000036907135	0.999920764713	N\A	0.010385495199	0.001142281160	0.011020347049	30	0	-0.250208019910	Global Trend	
4950000	730.611234	1	-0.991770893336	0.959538709346	-0.007423458262	0.048317504667	0.000025623696	0.999891662940	N\A	0.009766497701	0.001183002672	0.010556695594	43	0	-0.129852816703	Global Trend	
5000000	719.836829	1	-0.922532143982	0.932271296364	-0.004829803986	0.061485528764	0.000029857803	0.995341041321	N\A	0.013854146859	0.001884384134	0.012350818523	33	0	-0.017433666251	Global Trend	
5050000	738.791754	1	-0.958058646690	0.955723797143	-0.002235872861	0.046335950203	0.000025104909	0.999999444623	N\A	0.011804319693	0.001282636628	0.012698637340	32	0	-2.273491802039	Global Trend	
5100000	731.380311	1	-0.939250518429	0.953125040813	-0.007150579868	0.055261053487	0.000026042019	0.999947471425	N\A	0.010277828201	0.001127359148	0.010962182153	48	0	0.227298790215	Global Trend	
5150000	740.637565	1	-1.015159046898	0.983666413010	-0.003402427136	0.020419848616	0.000024074188	0.999973362300	N\A	0.010812444735	0.001249890812	0.011635809930	35	0	0.294545967609	Global Trend	
5200000	712.892346	1	-0.948791902747	0.944724193931	-0.010963663309	0.075278931775	0.000033624209	0.992429333142	N\A	0.017313531978	0.002175458305	0.012024491402	31	0	0.007127732017	Global Trend	
5250000	727.419258	1	-0.995850965228	0.934664147751	-0.000268110309	0.042153449886	0.000025846675	0.993178590136	N\A	0.018422995091	0.002419049395	0.012069141424	33	0	0.006025246208	Global Trend	
5300000	718.417544	1	-0.998882058195	0.963490770883	-0.006777462793	0.047671181995	0.000027689643	0.994766931716	N\A	0.013255177745	0.001593572974	0.011718265652	32	0	0.011488407816	Global Trend	
5350000	725.250277	1	-1.039851616096	1.000201052695	-0.004837492714	0.010393697262	0.000027189388	0.997736623824	N\A	0.010904430851	0.001294474307	0.010974858703	41	0	0.026984626300	Global Trend	
5400000	712.928525	1	-1.035417176616	0.963438496786	-0.004003609578	0.040503280440	0.000027699210	0.999999044841	N\A	0.010477124737	0.001262267276	0.011289676479	34	0	1.115804402989	Global Trend	
5450000	724.860932	1	-1.033001224863	0.981431297203	-0.012518223955	0.068153189832	0.000037685446	0.991785466598	N\A	0.025799490505	0.003555561611	0.011183194082	37	1	0.002117492935	Global Trend	
5500000	738.383900	1	-0.993210801469	0.952164247326	-0.005222855901	0.045122910739	0.000027594370	0.993602163879	N\A	0.015960084661	0.002012522866	0.011557488544	44	0	0.007122079072	Global Trend	
5550000	724.129402	1	-1.010252111599	0.960054234480	-0.004719314203	0.043573809946	0.000027998625	0.996840392511	N\A	0.012388932187	0.001414698479	0.012295738169	30	0	0.025275119602	Global Trend	
5600000	735.371649	1	-0.961355490875	1.001980997425	-0.013206821929	0.047629460748	0.000026759991	0.994954240088	N\A	0.013208486104	0.001582315610	0.011802526919	33	1	0.016167687069	Global Trend	
5650000	736.380052	1	-0.985335610462	0.957773277373	-0.005456108351	0.047234293983	0.000022415530	0.999917536129	N\A	0.010988095647	0.001160614641	0.011811574595	33	0	-0.174177247203	Global Trend	
5700000	731.454641	1	-0.969988398750	0.967476148167	-0.004919418693	0.039556600787	0.000022780041	0.999862911700	N\A	0.011246273346	0.001247375694	0.012067849502	35	0	0.140197842209	Global Trend	
5750000	721.617524	1	-1.024523168120	0.987121484767	-0.007225669739	0.033893861609	0.000026182852	0.994557889752	N\A	0.013753473824	0.001697022559	0.011791750793	44	0	0.009541327476	Global Trend	
5800000	737.331191	1	-1.023336598125	0.987357446883	-0.011130245644	0.046996853803	0.000029908953	0.993687934389	N\A	0.023267436423	0.003155197157	0.011203585863	32	1	0.002645204231	Global Trend	
5850000	727.770739	1	-1.070863277493	1.000087819490	-0.001938796478	0.004003978199	0.000022014085	0.997726896579	N\A	0.011104532139	0.001235609048	0.011153049977	36	0	0.022113738508	Global Trend	
5900000	737.511330	1	-0.997027478501	0.968537997868	-0.002934096848	0.032983124668	0.000025645277	0.999855296203	N\A	0.011314156015	0.001268208601	0.012141106829	39	0	-0.134707264205	Global Trend	
5950000	725.786443	1	-0.988274558547	0.969559239855	-0.006493457802	0.037962864850	0.000023670985	0.999716892166	N\A	0.010693564466	0.001231461944	0.011416224296	36	0	0.086556307706	Global Trend	
6000000	726.089727	1	-1.024639479648	0.982813405837	-0.004051061452	0.024262445789	0.000027710760	0.998606613831	N\A	0.011432371827	0.001317122501	0.011941404127	34	0	0.046157959429	Global Trend	
6050000	735.350018	1	-0.972318551011	0.966817768591	-0.007297364385	0.040033920968	0.000022298563	0.999922270446	N\A	0.010287434322	0.001155383486	0.010989794324	30	1	-0.177978210416	Global Trend	
6100000	729.247955	1	-0.940947517379	0.941653374467	-0.005529126494	0.062718851523	0.000031895548	0.999910005125	N\A	0.011830439896	0.001337185029	0.012700626488	38	0	-0.227183645355	Global Trend	
6150000	730.472546	1	-1.011335813087	0.970490980674	-0.005555456683	0.033362675179	0.000024939612	0.992084825929	N\A	0.026531933664	0.003801334128	0.011565994745	30	0	0.000829576470	Global Trend	
6200000	717.074079	1	-1.021119999268	0.964376978696	-0.002003497094	0.036555951182	0.000032533804	0.999411040138	N\A	0.011532119043	0.001265443054	0.012176714339	37	0	-0.058101602461	Global Trend	
6250000	734.435373	1	-0.962478659550	0.960019386608	-0.006791088358	0.048120363054	0.000021161036	0.999896559128	N\A	0.009764264652	0.001113487133	0.010518372768	32	0	0.122412255305	Global Trend	
6300000	734.736445	1	-0.987111115701	0.962207408380	-0.004551868669	0.041819554554	0.000022563876	0.999966887156	N\A	0.003186519275	0.000750331215	0.002644852655	35	1	-0.237965318726	Global Trend	
6350000	730.391476	1	-1.000063124244	0.981554519605	-0.005856006736	0.024719537657	0.000024284159	0.999978437423	N\A	0.010978011359	0.001281972632	0.011779351276	27	0	0.351691965542	Global Trend	
6400000	727.669401	1	-0.974058799507	0.955987956352	-0.004446549440	0.046656373467	0.000026211492	0.999703784519	N\A	0.011722649346	0.001311491797	0.012493221927	39	0	-0.096091403239	Global Trend	
6450000	714.245576	1	-0.968286551855	0.950894448698	-0.005080060070	0.052082953035	0.000024496280	0.999636491760	N\A	0.010852395032	0.001207106482	0.011519562448	43	0	-0.063196995711	Global Trend	
6500000	730.293848	1	-0.969229356559	0.941897770380	-0.005327880312	0.056952305985	0.000027011419	0.993209926638	N\A	0.018164561635	0.002512001013	0.012462204477	33	1	-0.007336177006	Global Trend	
6550000	735.494571	1	-0.971826731947	0.978784585317	-0.003774211819	0.021747867090	0.000024991135	0.999811307694	N\A	0.011252378559	0.001249484696	0.012034824947	36	0	-0.111563361541	Global Trend	
6600000	739.334146	1	-1.016449832726	0.985831885046	-0.003692687509	0.018257356078	0.000026973984	0.999989342579	N\A	0.011214439072	0.001266484519	0.012071660711	42	0	0.530040026323	Global Trend	
6650000	733.386315	1	-0.967947699620	0.950833813983	-0.003691603196	0.052501574236	0.000026844730	0.999993698686	N\A	0.010907800735	0.001238049496	0.011730424097	31	0	-0.662406771352	Global Trend	
6700000	719.104199	1	-1.004114455551	0.955005492953	-0.006986805737	0.052125133968	0.000023947250	0.999994446180	N\A	0.010622115638	0.001211561567	0.011372269102	33	1	-0.598240344601	Global Trend	
6750000	726.055933	1	-0.974514562857	0.960454456971	-0.004437915837	0.043102873630	0.000027685311	0.999959356675	N\A	0.010886060956	0.001262765322	0.011712816972	32	0	-0.266274556947	Global Trend	
6800000	721.249517	1	-1.013071298093	0.975385581979	-0.002958598442	0.025672404216	0.000023372916	0.999744153058	N\A	0.010095914814	0.001202074759	0.010783904687	40	0	-0.080011502450	Global Trend	
6850000	741.902719	1	-1.025104638741	0.980131499693	-0.005626447983	0.027876319860	0.000027804670	0.993065274094	N\A	0.015788886595	0.002048446824	0.010570465950	29	1	0.010411130064	Global Trend	
6900000	732.862219	1	-0.987062346613	0.969422107971	-0.005424346824	0.039196845920	0.000031231264	0.999274688499	N\A	0.010967210632	0.001206213306	0.011562434388	28	1	0.061984726877	Global Trend	
6950000	725.458171	1	-0.997724283925	0.950195919513	-0.002318667434	0.044009836318	0.000029023215	0.992200592031	N\A	0.027549764842	0.003924125989	0.012452666230	41	0	-0.000109666681	Global Trend	
7000000	726.972678	1	-1.122449276468	1.055700712883	-0.022725426052	0.058225744959	0.000024080554	0.993171878810	N\A	0.025679617790	0.003492632613	0.011980593178	49	0	0.001466202752	Global Trend	
7050000	724.470019	1	-1.037461210774	0.986032017037	-0.001759261498	0.018371772468	0.000024389294	0.999700185119	N\A	0.011728451639	0.001315780790	0.012569581654	45	0	0.072698183092	Global Trend	
7100000	725.209342	1	-0.946894411290	0.948168985493	-0.005196217119	0.050936371654	0.000021744118	0.998665627613	N\A	0.011431901066	0.001385824953	0.012115576509	35	1	-0.030696012088	Global Trend	
7150000	726.302883	1	-0.918347159627	0.930031119785	-0.007237568685	0.076107764071	0.000015752066	0.999952152781	N\A	0.011064331287	0.001250774243	0.011827619706	39	0	-0.147010033228	Global Trend	
7200000	731.085492	1	-0.986790019156	0.957706607474	-0.006385578358	0.048640166630	0.000022394296	0.999998112889	N\A	0.010470730995	0.001109679941	0.011249066765	46	0	-0.776366139520	Global Trend	
