Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m8-glob-004.txt
Log File Name:                   DIE_d1_m8-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            29810048
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m8-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	736.771532	1	-0.912730405655	0.949036571298	-0.006825299216	0.059063747879	0.000026900609	0.999970406662	N\A	0.010486311083	0.001187896031	0.011279236448	36	3	0.313879195944	Global Trend	
1050000	718.686320	1	-0.983793644921	0.945649166149	-0.005408590492	0.053139413338	0.000030172252	0.994964429051	N\A	0.013055659945	0.001566411984	0.011888112146	41	2	0.013742671528	Global Trend	
1100000	725.428043	1	-1.021243599648	0.973959712634	-0.004502242375	0.030537598501	0.000023019085	0.999816842879	N\A	0.010597140059	0.001189016238	0.011306352417	35	3	0.110994712793	Global Trend	
1150000	737.216274	1	-1.041910846098	0.973565289152	-0.006648239945	0.041411851152	0.000027469690	0.995346463272	N\A	0.013134528306	0.001745579985	0.011932476943	32	3	-0.012493966338	Global Trend	
1200000	726.990912	1	-1.050733782086	0.970935648454	-0.008454430579	0.054070588983	0.000022627499	0.994227955273	N\A	0.016105046062	0.002292917648	0.011875092341	36	3	-0.005837937239	Global Trend	
1250000	728.977727	1	-0.976738477610	0.950619184262	-0.005635450197	0.054705576132	0.000026059714	0.999932653226	N\A	0.010789130709	0.001180682706	0.011568660704	47	3	-0.170678464913	Global Trend	
1300000	726.472161	1	-1.000751490358	0.963841155223	-0.003709374681	0.036166779201	0.000025187915	0.993376260245	N\A	0.017141970159	0.002279940160	0.012407439153	42	2	-0.005644479566	Global Trend	
1350000	739.053932	1	-1.057087340279	1.003638104779	-0.013169551928	0.043960810092	0.000028514112	0.992101615168	N\A	0.027179760812	0.003847531407	0.011494770376	38	2	-0.000650813087	Global Trend	
1400000	715.531010	1	-0.965433914974	0.937583272947	-0.006121782598	0.068511355595	0.000030965851	0.999995938402	N\A	0.011505558685	0.001332999036	0.012403228014	35	2	-0.963514429199	Global Trend	
1450000	732.056634	1	-0.993809375763	0.948180302148	-0.004274028504	0.056048656925	0.000027622400	0.999925323041	N\A	0.011032504267	0.001293718733	0.011940995505	37	2	-0.174449738622	Global Trend	
1500000	731.067339	1	-0.898282106560	0.918272760963	-0.008547292249	0.090759755191	0.000025196561	0.999967559661	N\A	0.011454350472	0.001264061263	0.012298641084	32	0	0.424929036707	Global Trend	
1550000	737.459430	1	-1.043830249427	1.019066613252	-0.011466432442	0.031531540933	0.000025478015	0.992459117670	N\A	0.017408099758	0.002190311351	0.012549942449	30	1	0.008365406958	Global Trend	
1600000	725.149884	1	-1.039761858977	0.991716711414	-0.008416042222	0.036580059698	0.000025676908	0.992873545241	N\A	0.019654348370	0.002479489350	0.012317848357	35	0	0.004691187035	Global Trend	
1650000	732.808548	1	-0.992468542306	0.963478651092	-0.005192993086	0.043219181900	0.000040071005	0.999591381480	N\A	0.009643427629	0.001195081993	0.010315350063	36	2	0.121432633021	Global Trend	
1700000	735.470475	1	-1.002282347597	0.973357434913	-0.002585389299	0.028195781982	0.000021711362	0.999922137225	N\A	0.010295365006	0.001169356916	0.011032308257	31	1	-0.203093090163	Global Trend	
1750000	737.852549	1	-0.962440826792	0.969168913449	-0.004532090211	0.033288747081	0.000026512187	0.999894990766	N\A	0.010545979756	0.001284377652	0.011373823320	38	0	-0.154340013408	Global Trend	
1800000	734.985731	1	-0.988501965384	0.961426383018	-0.004731704390	0.043019897691	0.000023655057	0.999991430717	N\A	0.011066225622	0.001226538933	0.011883361318	32	0	-0.416757331970	Global Trend	
1850000	727.180205	1	-0.931769530928	0.938970992645	-0.006933486250	0.071203532373	0.000024238424	0.999681478712	N\A	0.009239160381	0.000851005964	0.009610587028	39	0	0.072398190911	Global Trend	
1900000	722.035951	1	-1.043367282399	0.976281746341	-0.004716752156	0.036559540045	0.000029878303	0.992294021114	N\A	0.018855912598	0.002438698886	0.012113499507	37	1	0.006483045019	Global Trend	
1950000	731.757471	1	-1.042175031411	0.984078518696	-0.000326559979	0.014086099820	0.000026243697	0.999673911739	N\A	0.010670686938	0.001267546518	0.011473235403	24	0	-0.075674310064	Global Trend	
2000000	726.353136	1	-0.982117365229	0.950724344713	-0.003937928552	0.052993836730	0.000021983847	0.999991347458	N\A	0.010786195998	0.001218854543	0.011590558054	35	0	-0.455551936334	Global Trend	
2050000	728.004543	1	-1.005636679598	0.953429072817	-0.004554421931	0.050876064960	0.000027077357	0.999059668197	N\A	0.011507656235	0.001350027596	0.012208144202	41	0	0.048350420341	Global Trend	
2100000	738.629684	1	-0.985141123338	0.967857246441	-0.004005511412	0.032010376492	0.000019772951	0.998937593332	N\A	0.011945018499	0.001366997662	0.012459910945	39	0	-0.037489821828	Global Trend	
2150000	730.900066	1	-0.993577330482	0.971892955639	-0.005639997675	0.033533174806	0.000025468445	0.999993182491	N\A	0.010454541696	0.001184184932	0.011189419702	37	0	-0.542815106617	Global Trend	
2200000	732.856297	1	-1.036035689793	0.974441863460	-0.003375192539	0.027540217091	0.000023713667	0.993888509678	N\A	0.014874317369	0.001955316828	0.011116406672	37	0	0.007695678508	Global Trend	
2250000	737.225417	1	-0.974108373126	0.972438792860	-0.005723678622	0.033578614146	0.000030162160	0.999995550238	N\A	0.010260316783	0.001150942027	0.011063522323	51	0	0.793279639503	Global Trend	
2300000	734.044348	1	-1.053828801138	0.982933617120	-0.004527991199	0.022813420970	0.000021971875	0.999538772148	N\A	0.010215939591	0.001192536650	0.010847824222	36	1	-0.066169471293	Global Trend	
2350000	728.393092	1	-0.990240054921	0.963537862163	-0.005817578315	0.042002144453	0.000028095559	0.999961103154	N\A	0.009943881105	0.001226436055	0.010782461268	35	1	-0.260366018004	Global Trend	
2400000	730.914960	1	-0.977748091955	0.961835327266	-0.006134154913	0.045539871331	0.000023690724	0.999728992445	N\A	0.010192316790	0.001140665296	0.010847894250	27	1	0.111287998894	Global Trend	
2450000	720.820934	1	-1.009551632413	0.965503234953	-0.005805806449	0.043221254276	0.000024716757	0.994956934231	N\A	0.012590931844	0.001552257872	0.011343463451	41	1	0.010751363020	Global Trend	
2500000	731.382944	1	-0.979369581670	0.966555743602	-0.007198166116	0.046602177435	0.000022109725	0.998521773584	N\A	0.011314608197	0.001237828550	0.011686839727	36	0	0.024330909350	Global Trend	
2550000	727.400783	1	-1.061464714286	1.018170391252	-0.011448806571	0.028859978485	0.000024108752	0.992827823346	N\A	0.018850182273	0.002327340185	0.011216677815	39	1	0.005299919947	Global Trend	
2600000	724.289070	1	-0.917580909717	0.940196974770	-0.004592660680	0.052098230697	0.000029660792	0.996780554321	N\A	0.013259031237	0.001558433567	0.013037472367	32	0	-0.020060501334	Global Trend	
2650000	721.253970	1	-0.962089091484	0.951261753843	-0.008430379207	0.057267243681	0.000023756861	0.999964796324	N\A	0.010771253782	0.001207703500	0.011543088347	37	0	0.135409029795	Global Trend	
2700000	722.529224	1	-1.042310137715	0.994702623490	-0.010175951774	0.041283929187	0.000025593545	0.992050497760	N\A	0.021934568823	0.002906936715	0.011488004442	35	0	0.003159551772	Global Trend	
2750000	727.691021	1	-1.097319488316	0.996941777907	-0.007049183054	0.033162157839	0.000033138580	0.992777795406	N\A	0.021998278995	0.003167484487	0.012054872122	36	0	-0.005263860534	Global Trend	
2800000	735.031142	1	-0.987117660180	0.971319266543	-0.004566509592	0.036163626806	0.000029732296	0.999527001285	N\A	0.010954236994	0.001207993887	0.011582840143	33	1	0.097006514586	Global Trend	
2850000	741.487709	1	-1.040863461609	0.977331671536	-0.004906704210	0.033165222960	0.000021676996	0.993098038491	N\A	0.025029448967	0.003539299642	0.011397393366	41	1	-0.002600600327	Global Trend	
2900000	724.147528	1	-1.017041654971	0.962943939376	-0.005159654269	0.043027915772	0.000014249670	0.999617293174	N\A	0.010968213889	0.001264796257	0.011640820981	31	0	-0.037833600483	Global Trend	
2950000	739.965367	1	-1.000633155662	0.977220129346	-0.010069647487	0.051565892784	0.000025467228	0.992398352118	N\A	0.020470600498	0.002668730014	0.011783920709	36	1	0.004195226355	Global Trend	
3000000	733.871950	1	-1.002153905113	0.984936936565	-0.004494628357	0.019058703216	0.000026634022	0.999986235576	N\A	0.010459499916	0.001133112398	0.011175144493	40	0	-0.390683689538	Global Trend	
3050000	716.052778	1	-0.969469985535	0.955863146062	-0.005813565565	0.050680486272	0.000027911140	0.999916847315	N\A	0.010605718462	0.001175357038	0.011348484599	33	0	0.161927293826	Global Trend	
3100000	732.937181	1	-0.932668060910	0.939730203249	-0.008523740067	0.067433248465	0.000025547916	0.999686887688	N\A	0.011091199641	0.001295776096	0.011925265000	35	1	-0.088417406479	Global Trend	
3150000	725.419611	1	-1.018591014952	0.969091159929	-0.002378725016	0.023704576017	0.000028315817	0.991541261819	N\A	0.028810632607	0.004228748565	0.012520606197	39	0	-0.000741545575	Global Trend	
3200000	736.698082	1	-1.004423755028	0.969026464551	-0.003464750521	0.031424257962	0.000059613690	0.997309671474	N\A	0.012137542103	0.001457635404	0.011742024112	34	3	-0.045742760756	Global Trend	
3250000	717.176154	1	-1.008528488951	0.979055107188	-0.005790608892	0.025871242522	0.000021120849	0.999763962775	N\A	0.011032064483	0.001268148042	0.011816153710	41	0	-0.066660200432	Global Trend	
3300000	729.462755	1	-1.104742679024	1.019286731003	-0.012248605523	0.030272707374	0.000036551783	0.991875935037	N\A	0.025604093473	0.002940778942	0.011132035550	34	1	-0.001907157664	Global Trend	
3350000	729.078970	1	-0.995374644753	0.946506846884	-0.005793985830	0.059253811583	0.000025614177	0.999999323268	N\A	0.010469079097	0.001247797137	0.011316277505	32	1	1.637728517436	Global Trend	
3400000	731.855155	1	-1.047141639345	0.988248701329	-0.001229893887	0.012880468393	0.000029762532	0.999998459746	N\A	0.010228047918	0.001192612836	0.011033382538	44	1	-1.330452701993	Global Trend	
3450000	734.914292	1	-1.010103571972	1.005487903162	-0.013336854530	0.048417977287	0.000022315702	0.994080800280	N\A	0.014737818592	0.001830518094	0.011673145134	35	0	0.008066888002	Global Trend	
3500000	742.185405	1	-0.998016698774	0.970486488768	-0.001969913402	0.030833675043	0.000030910485	0.999975929856	N\A	0.010353178813	0.001006041094	0.010951651960	38	1	-0.412539231754	Global Trend	
3550000	728.156007	1	-0.993504690995	0.959350595190	-0.005753093445	0.051135192515	0.000021910735	0.997704027024	N\A	0.011639572398	0.001355327318	0.011843114995	43	1	0.022018848119	Global Trend	
3600000	733.898571	1	-0.990116677707	0.963138186368	-0.005661608260	0.042795692102	0.000024808836	0.999979403493	N\A	0.009552122927	0.001056292423	0.010128765248	36	0	0.378314707588	Global Trend	
3650000	727.738396	1	-1.038865846089	1.011878939850	-0.011899925065	0.026324472009	0.000024516061	0.993000917433	N\A	0.016720774981	0.002170025714	0.010628474886	42	0	0.005549127849	Global Trend	
3700000	723.145295	1	-1.029699206973	0.999909472420	-0.008156463181	0.033125975933	0.000027115338	0.993239500060	N\A	0.016039599991	0.001883365588	0.013097653133	40	0	0.010931479715	Global Trend	
3750000	736.296462	1	-1.009365282074	0.956795579760	-0.001714526144	0.037548543481	0.000024152691	0.993646309479	N\A	0.017659841356	0.002348005125	0.011626658099	32	1	-0.006063928857	Global Trend	
3800000	726.691342	1	-1.137087572292	1.040404125181	-0.011854020552	0.017749389798	0.000022792446	0.992599273830	N\A	0.027896605794	0.003724649129	0.011901559063	43	0	-0.000284682746	Global Trend	
3850000	736.403827	1	-0.936350643479	0.948480273952	-0.006925740992	0.058073204997	0.000029274626	0.999990136002	N\A	0.011030277647	0.001234089612	0.011830889505	34	1	-0.670720466111	Global Trend	
3900000	742.054430	1	-1.002736713027	0.981112121075	-0.009495707670	0.044611360517	0.000022833544	0.995096733792	N\A	0.015809989984	0.001641301580	0.009539617121	43	0	0.006548066821	Global Trend	
3950000	736.906384	1	-1.004288232755	0.968272468070	-0.004966745062	0.037729006140	0.000028286238	0.999531191896	N\A	0.011457396167	0.001244589591	0.012259384552	28	1	0.096892489133	Global Trend	
4000000	714.547608	1	-1.038252134842	0.969391606895	-0.004002669901	0.034579476723	0.000029038262	0.999998800315	N\A	0.010929913025	0.001256747994	0.011706275083	42	0	1.515877599822	Global Trend	
4050000	732.301316	1	-0.991857077047	0.953057907224	0.000901352945	0.021546060511	0.000025588454	0.993520798964	N\A	0.025054336010	0.003600197953	0.010283310436	39	1	-0.002046651898	Global Trend	
4100000	722.816368	1	-0.960829088629	0.947969048290	-0.005703758161	0.061257354311	0.000012468271	0.998116279583	N\A	0.012464010849	0.001433719784	0.013008310985	48	0	0.012790367782	Global Trend	
4150000	732.680358	1	-1.112041669176	1.041251807788	-0.017186828507	0.039828052952	0.000019886929	0.992194377042	N\A	0.026299651332	0.003772126688	0.011799277576	33	2	0.000915367818	Global Trend	
4200000	731.155848	1	-0.958093043398	0.943096137741	-0.006108457401	0.060354375051	0.000032412674	0.996015819449	N\A	0.012971995026	0.001583946126	0.012500038810	32	1	-0.026819103992	Global Trend	
4250000	725.678631	1	-1.008554143384	0.972677724029	-0.003226964619	0.030321504202	0.000021033826	0.999995872099	N\A	0.009977137012	0.001119834635	0.010673978197	32	0	-0.585301836269	Global Trend	
4300000	738.825165	1	-0.993147142243	0.956234915815	-0.003096537807	0.048023960155	0.000020679788	0.999835473585	N\A	0.011349388722	0.001271908736	0.012218755767	32	0	0.106297286082	Global Trend	
4350000	735.907932	1	-0.965801549297	0.964504572320	-0.005684657965	0.040653875517	0.000028314511	0.999987292501	N\A	0.009710976269	0.001141476699	0.010517824455	41	0	-0.440063497451	Global Trend	
4400000	738.100631	1	-1.015858463051	0.976232744152	-0.005303379952	0.034256479563	0.000022255104	0.997165625481	N\A	0.011157950342	0.001331550236	0.011119775611	50	1	0.018112597076	Global Trend	
4450000	729.372323	1	-1.035323853985	0.977970697092	-0.002469606955	0.024712577070	0.000025159879	0.999986990909	N\A	0.010554189092	0.001225778577	0.011376908572	31	1	0.474567259007	Global Trend	
4500000	737.776982	1	-1.004244647245	0.966611194902	-0.004938256515	0.038234862299	0.000020987725	0.999993598527	N\A	0.010386061135	0.001131961821	0.011151355825	37	1	-0.491522911759	Global Trend	
