Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m8-glob-005.txt
Log File Name:                   NEO_d1_m8-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4040978906
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m8-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	650.680287	1	-1.153322071645	1.251003410415	-0.015908557721	-0.040036717651	0.000071084535	0.994109663027	N\A	0.026119894760	0.002675312074	0.009805235885	49	1	0.001211127363	Global Trend	
1550000	651.234963	1	-1.183705810069	1.239706977408	-0.012779076903	-0.039050267804	0.000068537751	0.991842967089	N\A	0.028622300025	0.002931784843	0.011023052003	35	1	0.000235938020	Global Trend	
1600000	652.586198	1	-1.091609497595	1.221434268495	-0.013109651133	-0.034794578341	0.000034070145	0.993543548566	N\A	0.025704005822	0.002366778434	0.009223144279	45	1	0.000626534736	Global Trend	
1650000	660.245976	1	-1.211032176008	1.244937260931	-0.016209820903	-0.032389575478	0.000040487670	0.993225220831	N\A	0.023090692872	0.002367551224	0.008540749510	48	4	0.001433706980	Global Trend	
1700000	651.298674	1	-1.239473441279	1.249664288404	-0.011580414527	-0.049562201847	0.000025870093	0.992600172651	N\A	0.027720810046	0.002728997451	0.010782753685	45	3	0.000202971613	Global Trend	
1750000	655.622079	1	-1.152588336796	1.206465647733	-0.009315378660	-0.027212552302	0.000023533364	0.992603660103	N\A	0.026236091031	0.002494862410	0.009915454783	36	3	0.000727957259	Global Trend	
1800000	653.498445	1	-1.257709234911	1.253970691190	-0.013924253166	-0.048935047471	0.000064664777	0.992847888749	N\A	0.026795616862	0.002548575387	0.009543465095	34	3	0.001329649400	Global Trend	
1850000	651.975697	1	-1.350249119430	1.266183988486	-0.012149181385	-0.068580238336	0.000063603076	0.993178764674	N\A	0.026854529823	0.002504333186	0.009106475786	48	3	-0.001539106661	Global Trend	
1900000	666.811865	1	-1.314698146526	1.216709180037	-0.011391268959	-0.033161800112	0.000059632737	0.994963869691	N\A	0.022682287814	0.002059552347	0.007491311852	49	4	0.000442879964	Global Trend	
1950000	660.645494	1	-1.265663725895	1.289502796369	-0.019026239158	-0.041511671358	0.000040048313	0.992530091065	N\A	0.028962429674	0.002774049199	0.010889740595	37	3	0.001277870924	Global Trend	
2000000	662.313271	1	-1.129418079954	1.260937191582	-0.013085791950	-0.050957348182	0.000095388150	0.992622543607	N\A	0.024979156540	0.002395712504	0.009804781284	43	2	0.003457233351	Global Trend	
2050000	657.513037	1	-1.058061096472	1.246109045670	-0.008049570673	-0.059713430425	0.000072654429	0.992708949946	N\A	0.023051847378	0.002635336231	0.011085983390	34	1	0.005934190336	Global Trend	
2100000	659.973296	1	-1.078299193791	1.194127165761	-0.008824596630	-0.025495218134	0.000050878471	0.992862834539	N\A	0.026584120771	0.002548425075	0.010351859712	37	3	0.000969329822	Global Trend	
2150000	659.135143	1	-1.089646205402	1.227473734102	-0.013024351900	-0.034310066253	0.000038367988	0.993565365777	N\A	0.023079554790	0.002153489346	0.008786852377	41	3	0.001168807497	Global Trend	
2200000	658.250037	1	-0.972305726608	1.185159263216	-0.008363916116	-0.029447686953	0.000040305859	0.993677160630	N\A	0.022642362647	0.002362237529	0.009747352575	43	2	0.002838588532	Global Trend	
2250000	636.100610	1	-1.098525973510	1.205549437543	-0.006459089113	-0.055837523280	0.000016101346	0.991666016428	N\A	0.026943542501	0.002644958992	0.010875509500	41	3	0.000799477101	Global Trend	
2300000	656.569158	1	-1.260801597578	1.326316928831	-0.020870559176	-0.050178461280	0.000023881127	0.991983035697	N\A	0.028790029401	0.002983256708	0.011485277496	30	2	0.001095933665	Global Trend	
2350000	655.060930	1	-1.114802222406	1.256509518138	-0.015616524278	-0.041772629367	0.000100320487	0.995201827076	N\A	0.023016497094	0.002148252538	0.007606280088	38	1	0.003936450277	Global Trend	
2400000	653.441346	1	-1.213104855686	1.232171447049	-0.009335196180	-0.052764643368	0.000057526439	0.993145511752	N\A	0.026401847782	0.002602793854	0.010523596828	38	3	-0.001199408311	Global Trend	
2450000	649.827124	1	-1.227487549742	1.218892562623	-0.012009083814	-0.036186882159	0.000136848267	0.994675195431	N\A	0.025140457136	0.002352945031	0.008789267032	39	3	-0.003370368205	Global Trend	
2500000	665.522015	1	-1.094449950475	1.246014487435	-0.013351256746	-0.041770301899	0.000065219545	0.993154888160	N\A	0.024596658074	0.002309507033	0.009643101238	45	3	0.003001028077	Global Trend	
2550000	651.869398	1	-1.253603126718	1.308916615866	-0.024360766232	-0.029966570820	0.000042551380	0.994551720364	N\A	0.026205075616	0.002511756494	0.009298976672	46	2	0.001392655122	Global Trend	
2600000	658.964061	1	-1.088718487162	1.212852521781	-0.011726106232	-0.030885524866	0.000057853783	0.994436914101	N\A	0.021110487692	0.001970976297	0.007525479763	41	3	0.002757266949	Global Trend	
2650000	652.501014	1	-1.177066753873	1.231845306547	-0.008255601034	-0.062249915215	0.000064536480	0.993037952461	N\A	0.029151061823	0.002922573435	0.009899720409	37	3	0.001203286178	Global Trend	
2700000	657.846543	1	-1.323291100825	1.282217154067	-0.014592688944	-0.052433272407	0.000028521570	0.991348680364	N\A	0.029996615414	0.003035415831	0.011840784271	36	3	0.000157878350	Global Trend	
2750000	669.999024	1	-1.038181942209	1.245242501918	-0.014463582520	-0.042197230866	0.000117750933	0.995108620406	N\A	0.022082183911	0.002096594902	0.008727549241	40	3	0.007973905457	Global Trend	
2800000	635.033249	1	-1.102593551085	1.217265319299	-0.012332191565	-0.034390934069	0.000144601424	0.994295229966	N\A	0.023197274773	0.002314129535	0.006980689452	39	3	0.003281129502	Global Trend	
2850000	675.713992	1	-1.237046258924	1.244284264036	-0.013426866904	-0.046874165251	0.000071137924	0.993529492812	N\A	0.027521708442	0.002704395837	0.011364731577	43	4	-0.000714859409	Global Trend	
2900000	665.453031	1	-1.191347411242	1.216568876312	-0.010543589664	-0.044125003526	0.000152924383	0.994010002104	N\A	0.026403979160	0.002376237319	0.009182300828	44	3	0.000695083027	Global Trend	
2950000	674.927005	1	-1.198864272618	1.222357609708	-0.012758616739	-0.033743197573	0.000224446053	0.992377057681	N\A	0.027058386332	0.002832258207	0.010609753000	50	5	0.003587274574	Global Trend	
3000000	660.560615	1	-1.153149578919	1.209507948742	-0.008618158386	-0.034493700186	0.000060813629	0.991633784807	N\A	0.027844254909	0.002835761090	0.011353250078	48	3	0.003014676306	Global Trend	
3050000	662.413783	1	-1.095840334215	1.240078894778	-0.012250390431	-0.046184615407	0.000086788644	0.994715665732	N\A	0.022846962776	0.002340630826	0.009949075939	51	2	0.002470528264	Global Trend	
3100000	668.071140	1	-1.082299514461	1.230884586863	-0.011788693727	-0.037101746383	0.000060190144	0.993006933601	N\A	0.025416425476	0.002665991775	0.010362867851	41	5	0.003408072149	Global Trend	
3150000	648.197258	1	-1.200192320316	1.245646456199	-0.013923782758	-0.040517206373	0.000065988307	0.993617215132	N\A	0.025481596513	0.002369300541	0.008613524311	42	3	0.000125204620	Global Trend	
3200000	654.119558	1	-1.242107852553	1.281538309510	-0.017322686073	-0.037825015733	0.000044502243	0.993034675349	N\A	0.026243611994	0.002489517962	0.009343047513	40	2	0.001357471253	Global Trend	
3250000	657.326101	1	-1.155147583864	1.241693985802	-0.013229595255	-0.029949874208	0.000034517269	0.994186694973	N\A	0.023626857461	0.002188392644	0.008184482561	40	1	0.001486497604	Global Trend	
3300000	661.242959	1	-1.243980236956	1.287814658485	-0.015540792812	-0.057478678234	0.000028282417	0.993051731507	N\A	0.025489866703	0.002426241676	0.008879668313	44	2	0.000695158906	Global Trend	
3350000	665.984885	1	-1.327607031886	1.330867580181	-0.020845123616	-0.054233173744	0.000079260584	0.993941188196	N\A	0.025085893046	0.002435768509	0.009226807619	43	3	0.003240085303	Global Trend	
3400000	664.478470	1	-1.198621314827	1.204427063485	-0.011184906106	-0.029284870089	0.000025743715	0.993352704244	N\A	0.026229044677	0.002446276351	0.009687051660	35	6	0.000033652876	Global Trend	
3450000	645.391953	1	-1.366350352386	1.286628893028	-0.010893601673	-0.080240992299	0.000043109115	0.992460495519	N\A	0.026165943830	0.002850968383	0.010407293683	45	2	-0.000293161045	Global Trend	
3500000	652.548806	1	-1.090432658528	1.232013601660	-0.011677192939	-0.042535038149	0.000115195703	0.993705499907	N\A	0.023320155134	0.002402808539	0.009435842588	38	1	0.004008441283	Global Trend	
3550000	670.446724	1	-0.952430376624	1.232252427145	-0.010225896132	-0.047474397477	0.000087380905	0.993802940635	N\A	0.022091707830	0.002393211467	0.010608515226	38	3	0.008662152621	Global Trend	
3600000	657.004144	1	-1.016297012585	1.280162118041	-0.017001799105	-0.051702477303	0.000087024760	0.995642339031	N\A	0.019670296675	0.001832315652	0.007562131434	40	3	0.007382989345	Global Trend	
3650000	673.174393	1	-0.844128179928	1.218678865560	-0.012065723196	-0.031749908804	0.000219239454	0.995066121771	N\A	0.020870699108	0.001933445011	0.007819412886	45	2	0.016163425512	Global Trend	
3700000	652.235608	1	-1.042749659535	1.237360601075	-0.013445962972	-0.033724667755	0.000083166030	0.994077623575	N\A	0.022243549984	0.002076323138	0.008305166567	42	1	0.003487186232	Global Trend	
3750000	657.210631	1	-1.004576375565	1.250643223312	-0.013242068774	-0.040747697586	0.000130762061	0.993002747526	N\A	0.023136849385	0.002444921563	0.010335701444	44	2	0.008003099279	Global Trend	
3800000	662.680091	1	-1.010935203044	1.210361766969	-0.011327894238	-0.030707534131	0.000096201745	0.993205978067	N\A	0.026965697237	0.002500086889	0.010130453247	43	3	0.003395059938	Global Trend	
3850000	664.251944	1	-0.887739879049	1.156721517960	-0.006354432034	-0.025310758809	0.000087601430	0.995102500954	N\A	0.017424561742	0.002290887666	0.003516445691	41	3	0.006825662529	Global Trend	
3900000	658.280491	1	-1.097453979457	1.221902838526	-0.013211861215	-0.024509260858	0.000099487536	0.993841163865	N\A	0.023518403721	0.002286890575	0.008429276831	47	4	0.001293983445	Global Trend	
3950000	664.402962	1	-1.119014052411	1.288802287757	-0.014361432501	-0.069956776498	0.000107483951	0.993749865159	N\A	0.024923192715	0.002717262843	0.010665392033	43	5	0.003529323441	Global Trend	
4000000	650.164260	1	-0.998574102033	1.199372432317	-0.010085034138	-0.022074773932	0.000069917227	0.993045372935	N\A	0.021975256722	0.002205493394	0.008300970155	44	2	0.004019397229	Global Trend	
4050000	654.167216	1	-1.123190969991	1.324397748748	-0.017703306872	-0.068638309236	0.000123169580	0.992054499166	N\A	0.027503570358	0.002744013200	0.011476321033	38	2	0.007025550396	Global Trend	
4100000	646.446858	1	-1.043807493471	1.258110987770	-0.015020433671	-0.048079863353	0.000389393336	0.992422224620	N\A	0.028936558286	0.002960962687	0.011777695913	36	3	0.006531575711	Global Trend	
4150000	649.689276	1	-1.046495160434	1.209787898737	-0.011079636387	-0.024790583831	0.000155434238	0.993609325975	N\A	0.025072367360	0.002275762597	0.009000429460	37	1	0.003846313453	Global Trend	
4200000	658.906253	1	-1.033820326277	1.241637439401	-0.013481997614	-0.048278714224	0.000171333771	0.993661657619	N\A	0.025209587927	0.002372989427	0.008939865595	45	2	0.005343248225	Global Trend	
4250000	664.440745	1	-1.157530544667	1.246083134528	-0.013540571961	-0.046804154160	0.000086427152	0.993005838427	N\A	0.027409100880	0.002668396993	0.011365227991	40	5	0.002214848261	Global Trend	
4300000	653.007334	1	-1.141547240591	1.184831867674	-0.005951335665	-0.040810529237	0.000026486705	0.994223143018	N\A	0.023174049010	0.002164156333	0.007939393487	33	2	0.000494891822	Global Trend	
4350000	656.136819	1	-1.007486036888	1.203617522283	-0.012756979053	-0.016278093061	0.000055765291	0.992690024023	N\A	0.023936568436	0.002247797292	0.010026924180	36	1	0.003602070835	Global Trend	
4400000	650.857592	1	-1.104551618344	1.246100019068	-0.012750447998	-0.047721695564	0.000103457756	0.993203475425	N\A	0.024813281312	0.002323726489	0.009420502792	31	2	0.005057616611	Global Trend	
4450000	654.718151	1	-1.156176917702	1.271367323605	-0.016996958315	-0.031773124865	0.000120678096	0.994519498398	N\A	0.022133337238	0.002115290943	0.007424070628	35	4	0.004377758105	Global Trend	
4500000	649.659477	1	-1.072486266607	1.217266648832	-0.013326951607	-0.032686764094	0.000046542974	0.993947244441	N\A	0.023998110536	0.002202932335	0.007979012713	42	1	0.001609553060	Global Trend	
4550000	662.534363	1	-1.102923982372	1.216602010067	-0.010428894188	-0.039117518390	0.000195788210	0.991561089596	N\A	0.027637895965	0.002721949746	0.011848198861	29	1	0.009278553642	Global Trend	
4600000	666.250866	1	-1.157761119386	1.229977137744	-0.013668580575	-0.027900829670	0.000124624449	0.994288241569	N\A	0.023666091781	0.002178018503	0.008288234817	36	3	0.003649728733	Global Trend	
4650000	663.542400	1	-1.100939801964	1.185559783055	-0.008616086540	-0.029123740062	0.000352995446	0.994198625797	N\A	0.021561699005	0.002058234023	0.008670341554	40	1	0.017940537829	Global Trend	
4700000	646.336477	1	-1.193320677658	1.244139040042	-0.016206535497	-0.024012007225	0.000320569725	0.991960114560	N\A	0.028119454417	0.002767189322	0.010960042822	26	2	0.012320569550	Global Trend	
4750000	651.598584	1	-1.146122615885	1.233130630200	-0.012346629914	-0.041631653828	0.000134926149	0.994377747649	N\A	0.021104647666	0.002119872634	0.007903053483	48	1	0.004548361078	Global Trend	
4800000	667.544941	1	-1.137778275347	1.175279011010	-0.008448735189	-0.022977239520	0.000072722173	0.993211428954	N\A	0.023656762710	0.002339642125	0.009347790082	43	4	-0.000165835692	Global Trend	
4850000	659.044278	1	-1.225643211383	1.236052959781	-0.012902855219	-0.036421027796	0.000038838064	0.994194574396	N\A	0.023906126883	0.002301336882	0.008724899084	41	3	0.000910111647	Global Trend	
4900000	666.324364	1	-1.211633952924	1.234557239397	-0.010769132524	-0.048403945371	0.000061497328	0.992762737140	N\A	0.027494455774	0.002672631793	0.009989812866	45	4	0.001062048978	Global Trend	
4950000	661.898975	1	-1.322080129470	1.293835847880	-0.017188686298	-0.055287387680	0.000082188576	0.992808794758	N\A	0.027406184927	0.002592935193	0.009911235251	46	3	0.001020363836	Global Trend	
5000000	649.665428	1	-1.126586711484	1.230708993481	-0.015287937657	-0.024732919394	0.000100768496	0.994869135973	N\A	0.023232655299	0.002109124688	0.008148965830	34	3	0.002497312877	Global Trend	
5050000	654.198620	1	-1.133230667010	1.156767484080	-0.010847192991	0.000309804000	0.000068767317	0.994304772503	N\A	0.024544331332	0.002368557729	0.010630905348	39	5	-0.001900779085	Global Trend	
5100000	663.027943	1	-1.303215437798	1.203475909157	-0.007355200918	-0.035937114585	0.000045035538	0.990385550869	N\A	0.028953405341	0.003046871349	0.010541161389	37	5	-0.001298021212	Global Trend	
5150000	679.929235	1	-1.277085131439	1.226167904659	-0.013065056565	-0.031998747367	0.000052391027	0.994704374464	N\A	0.024396119802	0.002207280382	0.008586795717	40	6	-0.000314109971	Global Trend	
5200000	664.053264	1	-1.165818563279	1.221516577430	-0.011768098764	-0.029558941481	0.000099763543	0.994486412443	N\A	0.023972015921	0.002195940741	0.008210958151	29	3	0.002445315388	Global Trend	
5250000	669.868299	1	-1.220158351256	1.258431497461	-0.013057934358	-0.049973947526	0.000031061658	0.991637660563	N\A	0.027703853213	0.002978142846	0.011011651641	41	5	0.001453608852	Global Trend	
5300000	663.205746	1	-1.077522205312	1.197731364370	-0.008677913031	-0.038045215716	0.000023140223	0.994754863609	N\A	0.021827396440	0.002022864829	0.008168813494	52	5	0.001216416516	Global Trend	
5350000	647.159514	1	-1.207953846412	1.231925231270	-0.014287210332	-0.032868071905	0.000064017413	0.995062319976	N\A	0.023518674997	0.002111739822	0.008113902173	39	4	0.001298983258	Global Trend	
5400000	655.529084	1	-1.130927382102	1.203889509556	-0.009252749470	-0.046281767600	0.000061197528	0.992742818972	N\A	0.027809093494	0.002596553795	0.010208354825	27	3	0.001095391916	Global Trend	
5450000	653.764230	1	-1.204048690162	1.238127814654	-0.012946760030	-0.043082568913	0.000025794169	0.993006757546	N\A	0.026856080302	0.002553833336	0.010388849347	49	3	0.000908771307	Global Trend	
5500000	669.046588	1	-1.235857737253	1.245341937084	-0.014734559267	-0.038783116801	0.000030629364	0.993276075000	N\A	0.026251834923	0.002533392271	0.010135938651	41	3	0.000388670114	Global Trend	
5550000	642.373602	1	-1.363458329338	1.252760187838	-0.011099735163	-0.060565750189	0.000046788101	0.991345835136	N\A	0.028598283929	0.002767201756	0.011502123436	38	3	-0.002065728577	Global Trend	
5600000	659.347035	1	-1.207828713320	1.260368709717	-0.013208853822	-0.059746182671	0.000072383728	0.994673649439	N\A	0.025536295121	0.002555482804	0.008984476466	47	2	0.001151883112	Global Trend	
5650000	649.466273	1	-1.033728917099	1.205407894020	-0.011653029188	-0.026801202847	0.000020961443	0.994832208302	N\A	0.020899843310	0.002147787596	0.008767417861	41	3	0.001287976732	Global Trend	
5700000	654.812206	1	-1.113118416581	1.246427883244	-0.014097654078	-0.038915399740	0.000057932662	0.995116533856	N\A	0.022751813782	0.002094586196	0.007640323756	46	1	0.002176615033	Global Trend	
5750000	657.853083	1	-1.204946324428	1.301904099255	-0.017420145096	-0.059958092980	0.000057611688	0.993418511003	N\A	0.025866570746	0.002421382546	0.009772055243	46	1	0.001709650558	Global Trend	
5800000	651.706341	1	-1.227602179828	1.265397289717	-0.014078541972	-0.042072573993	0.000068112371	0.991868321777	N\A	0.028551507522	0.002908156646	0.011159997026	41	2	0.000559418878	Global Trend	
5850000	659.796807	1	-1.177976988579	1.271230383541	-0.014329416997	-0.050378574409	0.000049195340	0.993217018727	N\A	0.025993945062	0.002501014228	0.010285598004	49	1	0.001852499731	Global Trend	
5900000	654.680124	1	-1.082930675044	1.216491829019	-0.011002483351	-0.028105009498	0.000050559134	0.991394117242	N\A	0.030166080024	0.003005010339	0.012050808534	39	3	0.001334565708	Global Trend	
5950000	666.232504	1	-1.128080775346	1.240154485578	-0.014993024301	-0.027707464679	0.000066523978	0.995252909280	N\A	0.022678310700	0.002000580419	0.007482093166	35	3	0.002313961140	Global Trend	
6000000	659.500990	1	-1.023879643055	1.278688929102	-0.017524558704	-0.047380456669	0.000205184187	0.993577096387	N\A	0.022906242303	0.002328017473	0.009212869332	32	3	0.008860860550	Global Trend	
6050000	649.147557	1	-1.118724591490	1.219982508378	-0.008270510703	-0.050546888572	0.000090640719	0.991308917182	N\A	0.028553343987	0.002834485488	0.011655155717	35	5	0.001046313577	Global Trend	
6100000	666.022898	1	-1.145589157545	1.241857909571	-0.011991822983	-0.052642635132	0.000056221212	0.994038394197	N\A	0.025826775063	0.002418827018	0.009098054259	41	4	0.000681178210	Global Trend	
6150000	651.998210	1	-0.953572529896	1.212244758824	-0.010692673150	-0.036939642897	0.000096283039	0.993982472605	N\A	0.021549090078	0.002014875549	0.008811257606	33	2	0.007902949818	Global Trend	
6200000	643.532439	1	-1.161117692289	1.240432261436	-0.012751493750	-0.055998248841	0.000121416196	0.994473758129	N\A	0.026271442833	0.002523608169	0.008867785396	37	2	-0.000350842197	Global Trend	
6250000	653.681682	1	-1.183694603594	1.282698156830	-0.016802436488	-0.050564986474	0.000040205830	0.994740877917	N\A	0.023764605689	0.002231972420	0.008671649820	44	1	0.001625929187	Global Trend	
6300000	659.354355	1	-1.041653947549	1.225075670901	-0.011559730898	-0.034945748672	0.000080800049	0.992700653416	N\A	0.023837931696	0.002247625690	0.009653368809	35	2	0.004384053041	Global Trend	
6350000	662.605069	1	-0.894686765171	1.183644363007	-0.008067129138	-0.037724015040	0.000033304007	0.993616339135	N\A	0.020432912282	0.002129552710	0.011225442952	44	2	0.003857689797	Global Trend	
6400000	675.455554	1	-0.968641091098	1.243647193102	-0.014746474367	-0.038014261093	0.000026417161	0.994693012975	N\A	0.019149320279	0.001876597838	0.008618627915	48	2	0.003296910004	Global Trend	
6450000	665.012443	1	-1.165416260791	1.279837598873	-0.015411526844	-0.051485773466	0.000013801126	0.992947793070	N\A	0.025609516762	0.002478165465	0.010455807837	33	2	0.000653024910	Global Trend	
6500000	675.801121	1	-1.134947542846	1.264220698045	-0.016079592827	-0.034978200142	0.000018117563	0.994453864702	N\A	0.022962146413	0.002127043471	0.008508658884	43	3	0.000880214289	Global Trend	
6550000	658.794982	1	-1.142162820179	1.242878182409	-0.013843878181	-0.041565656868	0.000070112306	0.995196837357	N\A	0.021232306450	0.001935258635	0.007224985379	38	2	0.002876200440	Global Trend	
6600000	648.633511	1	-1.369713610446	1.288512991700	-0.015168414689	-0.062403969016	0.000046335016	0.991783413974	N\A	0.028754150818	0.002766062353	0.010947583938	41	4	-0.000883787005	Global Trend	
6650000	665.032231	1	-1.322275405414	1.236630962604	-0.012055106734	-0.041244942219	0.000062127403	0.994150729302	N\A	0.024899437418	0.002207870553	0.007789274898	48	3	-0.001250236826	Global Trend	
6700000	652.359139	1	-1.164873536098	1.206578840116	-0.011888569721	-0.036453711694	0.000063000320	0.992418040073	N\A	0.026850812757	0.002517847671	0.010023025039	31	4	0.000435598856	Global Trend	
6750000	666.005818	1	-1.297792148884	1.253241283811	-0.014871850019	-0.037198056831	0.000057280078	0.994432308048	N\A	0.024289830412	0.002214837327	0.008109606133	39	2	0.000113901979	Global Trend	
6800000	665.109184	1	-1.202930340708	1.234713481956	-0.014443978138	-0.027872008052	0.000021338629	0.992875747885	N\A	0.028415358818	0.002662654277	0.010594141476	41	3	0.000412867448	Global Trend	
6850000	656.556866	1	-1.149254293673	1.200486594645	-0.008658864528	-0.038895918612	0.000063228363	0.992171406594	N\A	0.026300459102	0.002465873645	0.009777250042	36	3	0.001800815407	Global Trend	
6900000	658.362428	1	-1.218655548289	1.257948001772	-0.015682699182	-0.039521337711	0.000062762837	0.993896716114	N\A	0.022338945116	0.002269450878	0.008322726328	42	3	0.001708293549	Global Trend	
6950000	646.528499	1	-1.166832935966	1.216908710881	-0.012599326538	-0.030206642542	0.000026340887	0.992576212639	N\A	0.027842879055	0.002627920690	0.010376227533	37	2	0.001185197675	Global Trend	
7000000	660.791273	1	-1.234515416560	1.201752176776	-0.007630588407	-0.047410580945	0.000083336288	0.992467432805	N\A	0.028151007073	0.002761226216	0.009892385500	33	5	-0.000648844358	Global Trend	
7050000	669.114414	1	-1.270113734620	1.226238893298	-0.013381219314	-0.036257458616	0.000080857814	0.994642834427	N\A	0.024147194854	0.002243622647	0.008470190199	52	5	-0.000337747972	Global Trend	
7100000	663.403147	1	-1.268397308252	1.185785131211	-0.007408307284	-0.035377282708	0.000038442693	0.992162976249	N\A	0.024448246642	0.002425675373	0.010763549883	46	4	-0.003288798873	Global Trend	
7150000	657.116086	1	-1.176811344445	1.159949965961	-0.008474013421	-0.010408890161	0.000035505748	0.991883650047	N\A	0.030570389243	0.002937703142	0.011343925587	40	4	-0.000877644858	Global Trend	
