Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m8-fab-003.txt
Log File Name:                   MED_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1667799222
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1600000	618.218650	1	0.280124693460	0.780320391334	-0.034759966308	0.230574925071	0.000058556786	0.979264821842	N\A	0.036569683934	0.004052492314	0.016051838549	39	6	
1650000	614.945671	1	0.277306880069	0.831581932314	-0.039079845781	0.212054528318	0.000026449705	0.981803444260	N\A	0.035392894119	0.003874660595	0.015514873630	35	9	
1700000	620.037438	1	0.186376520383	0.830770872994	-0.022443384775	0.133727226436	0.000073219989	0.982374889273	N\A	0.036316374147	0.005031118748	0.016679433514	43	6	
1750000	617.976061	1	0.433445590561	0.773774940669	-0.037583747771	0.236501539280	0.000049154744	0.982328717356	N\A	0.037886745438	0.003954122132	0.016253022310	34	8	
1800000	608.749489	1	0.260861195766	0.797091588218	-0.031864932824	0.209164931873	0.000015935910	0.982973193838	N\A	0.035907342349	0.004228810655	0.016277227993	57	6	
1850000	620.332463	1	0.224998457695	0.801397034581	-0.032479286437	0.212512838024	0.000053849683	0.982271470505	N\A	0.036847962663	0.004631067688	0.016194163472	44	7	
1900000	607.819331	1	0.140585415681	0.788304147430	-0.038958771507	0.229963591424	0.000087205326	0.979935374009	N\A	0.036071389542	0.003798190623	0.015315876879	41	6	
1950000	602.131528	1	0.062372646225	0.740323995240	-0.026843332571	0.219167666138	0.000051465889	0.978675529504	N\A	0.036272284068	0.003997915781	0.015827788928	46	4	
2000000	614.157102	1	0.131386234321	0.771175437615	-0.031184590579	0.223586702441	0.000066875506	0.981722608601	N\A	0.034480251054	0.003999623194	0.015713664967	36	6	
2050000	614.299714	1	-0.384029638139	0.799478480247	-0.035407070817	0.224169011854	0.000081693595	0.987745966166	N\A	0.035311222536	0.003972730311	0.016592775578	32	5	
2100000	615.336118	1	-0.384000071762	0.768610258790	-0.032450943653	0.222484717458	0.000053435984	0.980927752743	N\A	0.036931691262	0.003731854071	0.015753297445	42	2	
2150000	623.526023	1	-0.417228264925	0.771748196560	-0.033114020192	0.238544228441	0.000074434528	0.983206978324	N\A	0.035355959613	0.004168123355	0.015895868083	42	3	
2200000	617.455040	1	-0.348148220969	0.745414357170	-0.037064258996	0.263560688940	0.000135393689	0.981439074411	N\A	0.035998086380	0.003681467996	0.014339550992	42	4	
2250000	611.711827	1	-0.479170866491	0.827331979831	-0.037968683791	0.205372458339	0.000041552258	0.980177616224	N\A	0.034025606411	0.003746523716	0.014564009707	38	3	
2300000	628.290053	1	-0.283593698891	0.707777211147	-0.024806468422	0.231891273746	0.000058196173	0.982965250537	N\A	0.036645116754	0.003956771490	0.015909799506	34	3	
2350000	621.045602	1	-0.360752856438	0.741607721053	-0.027557602717	0.229572204337	0.000033084386	0.985098041514	N\A	0.031010402220	0.004265142805	0.013426115395	44	3	
2400000	623.332892	1	-0.341656478213	0.747244788623	-0.029601377446	0.227088232707	0.000061988320	0.983796541391	N\A	0.036400988815	0.004123629778	0.014457251622	45	3	
2450000	634.288302	1	-0.469072543925	0.832900126441	-0.039859045467	0.205409407836	0.000065611690	0.981482234888	N\A	0.035310630285	0.004078878503	0.015610673756	35	7	
2500000	624.620107	1	-0.520957676642	0.853500861591	-0.037492713381	0.202845722085	0.000060410355	0.984343808914	N\A	0.037376285232	0.004597033045	0.016676912114	37	7	
2550000	613.228914	1	-0.299776675018	0.727176746171	-0.036114616402	0.270381475415	0.000011066515	0.980445300270	N\A	0.035894588948	0.003824947180	0.015709445003	36	3	
2600000	619.674046	1	-0.322571119352	0.717305909325	-0.028502542266	0.246103702498	0.000016020612	0.981693579498	N\A	0.036714844645	0.003886040751	0.015659302132	36	3	
2650000	622.682134	1	-0.233069049422	0.671467995262	-0.023316693556	0.249335117269	0.000059662349	0.983588275116	N\A	0.033228562792	0.003851870827	0.015035251448	42	4	
2700000	614.963953	1	-0.527300928429	0.840711629719	-0.030655714969	0.171372391095	0.000054960657	0.981938015078	N\A	0.037383550880	0.004152368013	0.014825865670	43	5	
2750000	621.076639	1	-0.484442263160	0.802126987015	-0.031877272547	0.211486176315	0.000059494977	0.984752833150	N\A	0.037337226106	0.004888493632	0.016182791969	42	3	
2800000	623.842975	1	-0.328615715962	0.746534287004	-0.029216761558	0.220286035357	0.000073391292	0.983426424328	N\A	0.031817423670	0.003730592323	0.014705520893	30	3	
2850000	619.942945	1	-0.466849769003	0.791310579808	-0.027888949935	0.202709643424	0.000073270168	0.983495632535	N\A	0.034101677621	0.004439923073	0.017438818399	33	3	
2900000	632.575308	1	-0.283459285630	0.713328311478	-0.030252368054	0.247609348944	0.000039294187	0.983351022369	N\A	0.034084017023	0.003666648562	0.014040421821	46	4	
2950000	629.173578	1	-0.566277033966	0.873949633145	-0.040469519433	0.187966716127	0.000053929965	0.982158809383	N\A	0.031605161462	0.003691826711	0.014249787742	35	6	
3000000	631.750502	1	-0.424185247522	0.801637992097	-0.033937844811	0.202103245434	0.000061794854	0.983510134893	N\A	0.034229354664	0.003286544572	0.013847502708	38	3	
3050000	611.449788	1	-0.495406635733	0.846824573088	-0.039076364165	0.213282730479	0.000093320521	0.980325964129	N\A	0.035007522670	0.003927935212	0.015337198406	43	4	
3100000	618.828253	1	-0.332525524896	0.740755797759	-0.031893446622	0.242591697947	0.000086300181	0.981602355455	N\A	0.035381134577	0.004273852480	0.016526443813	38	5	
3150000	606.005497	1	-0.428689323118	0.824495811373	-0.040658554591	0.216235885772	0.000061011844	0.981608723544	N\A	0.032125879847	0.002988169824	0.012683456944	48	4	
3200000	627.698548	1	-0.404478137248	0.802539667765	-0.037100821604	0.212743215089	0.000073030416	0.980235939848	N\A	0.036019784843	0.004500519777	0.016284785030	36	5	
3250000	629.116454	1	-0.414995766670	0.793442285235	-0.035022848868	0.219937023020	0.000013792016	0.981338651461	N\A	0.036726726598	0.004051032124	0.015349252155	38	9	
3300000	635.216214	1	-0.481500774313	0.842637230244	-0.041093090247	0.204132093070	0.000084408812	0.984830181649	N\A	0.035456565471	0.004356407837	0.014047301031	41	8	
3350000	628.830895	1	-0.548866198578	0.857372079654	-0.032770943965	0.170689280973	0.000069557127	0.983698414607	N\A	0.032869688650	0.004484782733	0.016883580825	45	7	
3400000	597.643703	1	-0.430453333159	0.816829831829	-0.039054996569	0.215158642256	0.000079495056	0.982547033882	N\A	0.037123967474	0.004262004447	0.016915928360	31	3	
3450000	609.595332	1	-0.356747782161	0.745261110707	-0.029251118767	0.231740561368	0.000066430096	0.982797047464	N\A	0.034241376563	0.003965267497	0.015081912669	42	1	
3500000	620.015623	1	-0.398364378431	0.783529517770	-0.034901991075	0.224525169293	0.000061147470	0.986665113038	N\A	0.027227882771	0.003295602347	0.012920634362	57	3	
3550000	628.428748	1	-0.496371325935	0.823108941656	-0.037833111052	0.216676070788	0.000094270314	0.984124742986	N\A	0.032657118450	0.003640285688	0.014300513754	38	2	
3600000	605.222465	1	-0.454088694030	0.773767102071	-0.030583460851	0.215762643528	0.000043810761	0.978630263240	N\A	0.040977742292	0.004923159367	0.018078265960	35	4	
3650000	626.563084	1	-0.409823750754	0.791378809638	-0.030226386560	0.196679797236	0.000082438918	0.981360380113	N\A	0.036752400959	0.004410404753	0.016532482717	33	4	
3700000	625.874102	1	-0.526131109855	0.853230106521	-0.037925053173	0.192889733816	0.000066047829	0.979331931785	N\A	0.036811943768	0.004100113588	0.016253453891	43	2	
3750000	616.786912	1	-0.470569449980	0.812188338943	-0.026440977322	0.169566004029	0.000073649755	0.983146044988	N\A	0.037497298003	0.004640284196	0.016342413012	36	2	
3800000	627.598561	1	-0.356619588968	0.740903811330	-0.023555504504	0.216773513564	0.000131690611	0.985718651181	N\A	0.036414937565	0.004684507773	0.017105624727	37	3	
3850000	635.294767	1	-0.359353034727	0.753683139311	-0.029888180025	0.230660842534	0.000086189810	0.983822884506	N\A	0.034427282802	0.004127929645	0.015774397236	43	4	
3900000	636.233112	1	-0.358314378230	0.740159197581	-0.030877482451	0.248278325613	0.000054842733	0.989599439913	N\A	0.028432633582	0.003569667436	0.016429635561	44	5	
3950000	607.415751	1	-0.416412672761	0.789009720792	-0.034675910567	0.222943200720	0.000063389302	0.984076710157	N\A	0.036576806122	0.004025601269	0.016134279447	41	4	
4000000	621.979027	1	-0.417934117508	0.766054559909	-0.020644335118	0.185024727354	0.000066533984	0.983059397710	N\A	0.033566464626	0.004530998720	0.016588183852	42	4	
4050000	622.785008	1	-0.383543306511	0.762541545834	-0.022631275920	0.183709248692	0.000060062754	0.982790712360	N\A	0.036344076219	0.005122741828	0.016968403816	41	4	
4100000	605.119224	1	-0.513113515082	0.835354314050	-0.037343212309	0.204844686573	0.000075001357	0.979677835643	N\A	0.037604493322	0.004341667850	0.016649562640	32	3	
4150000	640.406775	1	-0.443730344784	0.836136909535	-0.037451513698	0.202915482355	0.000052593248	0.986711200664	N\A	0.033248353112	0.003628155364	0.013665649111	44	5	
4200000	611.030567	1	-0.418996264854	0.771416024916	-0.029824119375	0.218469200475	0.000039782991	0.978153282153	N\A	0.038245476311	0.004669753739	0.017049592302	37	4	
4250000	610.002138	1	-0.408750120062	0.777584405895	-0.033689485002	0.228238180966	0.000063323805	0.978911719926	N\A	0.034694373372	0.003972400522	0.015880662483	26	2	
4300000	601.282161	1	-0.540240150051	0.864001363432	-0.035304299953	0.173735352371	0.000095548244	0.981598470621	N\A	0.039290963162	0.004662759624	0.016647070447	47	2	
4350000	615.422673	1	-0.412442596946	0.772412869093	-0.036678212423	0.245463924531	0.000082337636	0.981970813638	N\A	0.030946599807	0.003880308714	0.014446923728	46	2	
4400000	606.088080	1	-0.319637638538	0.734895558947	-0.028005907136	0.221322780951	0.000124064434	0.980952684613	N\A	0.036713299911	0.003816302108	0.015276001264	42	2	
4450000	619.486592	1	-0.407059267632	0.778953707584	-0.030793669108	0.209544767642	0.000039861878	0.981352585391	N\A	0.034905420284	0.003712580401	0.015544392890	38	3	
4500000	616.042614	1	-0.404753433675	0.769007579227	-0.035738709949	0.243650749983	0.000021775854	0.981343083301	N\A	0.036408809498	0.004093673741	0.016273786861	39	3	
4550000	633.113508	1	-0.496460732278	0.831022757311	-0.039469485052	0.217336508112	0.000037962134	0.987341275307	N\A	0.032873843227	0.003443239145	0.014604034060	51	4	
4600000	612.422208	1	-0.309052242739	0.735233093179	-0.027302090622	0.229931130219	0.000072178433	0.984471747580	N\A	0.035516071916	0.004099698546	0.016436069249	51	3	
4650000	621.603256	1	-0.584108974628	0.874109808019	-0.041058021451	0.199537460481	0.000056940099	0.985209141236	N\A	0.034330721940	0.003955945868	0.015035247095	39	4	
4700000	627.161703	1	-0.466665567041	0.810321502671	-0.036023087395	0.218444160727	0.000063341535	0.988294166360	N\A	0.034821179485	0.003665248648	0.015375531398	48	8	
4750000	630.584190	1	-0.416424781408	0.776056430186	-0.035144735907	0.242484121729	0.000039886323	0.983558131335	N\A	0.035748182183	0.003915931811	0.015485771568	37	7	
4800000	631.952556	1	-0.477343270874	0.824073736888	-0.038768937675	0.221503424852	0.000107355215	0.987948178318	N\A	0.030635885939	0.004346473879	0.016346108530	36	6	
4850000	631.895337	1	-0.386062577916	0.758636761271	-0.020769859964	0.191881407607	0.000037709638	0.983793041848	N\A	0.037013210019	0.004805120450	0.017613290125	46	5	
4900000	627.406392	1	-0.332315951619	0.739261361576	-0.032985592372	0.253996685436	0.000015414885	0.982184790620	N\A	0.034046860123	0.003936778854	0.014971816210	33	5	
4950000	620.875383	1	-0.305135907924	0.733091256180	-0.033785960120	0.251967039352	0.000019112445	0.979111066299	N\A	0.034934211974	0.003553701161	0.014910657456	36	4	
5000000	623.977069	1	-0.498074326550	0.836440546798	-0.035075287794	0.194569073021	0.000010392527	0.981795239349	N\A	0.037242203374	0.004227091311	0.015312347088	41	4	
5050000	626.249539	1	-0.527901920708	0.843329696890	-0.042577788188	0.221792550791	0.000032608806	0.980923072868	N\A	0.036443044594	0.003894333788	0.015586874802	38	3	
5100000	624.536960	1	-0.359074799502	0.751053333923	-0.027045161782	0.214669412205	0.000058661725	0.986251474311	N\A	0.032966612763	0.003695757574	0.012885530966	46	2	
5150000	618.580304	1	-0.451989271305	0.786653057270	-0.027328286538	0.201683284438	0.000087154256	0.990192644129	N\A	0.031451902551	0.004123954669	0.016810334032	39	2	
5200000	606.510518	1	-0.272428267996	0.702201626440	-0.024596850529	0.239848405374	0.000071831172	0.984961955424	N\A	0.034019151154	0.004541080712	0.013886015699	40	2	
5250000	594.965999	1	-0.373519484156	0.777153102033	-0.038791405348	0.241511196173	0.000052019767	0.994073524682	N\A	0.023797382211	0.003128993359	0.012100322718	40	1	
5300000	615.012273	1	-0.333116902736	0.721283355270	-0.025371197016	0.232068030312	0.000066713758	0.981293997381	N\A	0.038001277584	0.004679926524	0.017001516764	37	1	
5350000	604.737377	1	-0.417746329691	0.821835577262	-0.039851389576	0.211217471479	0.000053969461	0.979136555873	N\A	0.036554557994	0.004244404457	0.016032263384	46	1	
5400000	619.057369	1	-0.437917170281	0.799314560841	-0.038749996768	0.238317962421	0.000078346325	0.986504848220	N\A	0.027401698613	0.003512518009	0.014010099020	41	4	
5450000	604.519880	1	-0.485003184755	0.819780187051	-0.027516404931	0.169016154683	0.000068182813	0.978913132362	N\A	0.034511154543	0.003931988940	0.015728587605	32	2	
5500000	609.015645	1	-0.475737965453	0.818968727252	-0.043477756837	0.244040168711	0.000194521918	0.979722353895	N\A	0.031625363626	0.003006191082	0.012785308128	38	3	
5550000	636.164463	1	-0.354310298671	0.753223218870	-0.028525407864	0.221318563177	0.000078150028	0.985018266910	N\A	0.032426531635	0.003481799528	0.014675244337	48	3	
5600000	620.145675	1	-0.466556509046	0.816183474523	-0.040121325364	0.228563511887	0.000118701193	0.983187210969	N\A	0.036892774286	0.004138365989	0.016015628032	36	1	
5650000	623.265884	1	-0.430562569364	0.806039353089	-0.039534872597	0.226075953985	0.000052291831	0.981605762768	N\A	0.035697505051	0.003314861559	0.013869991846	49	3	
5700000	618.412626	1	-0.327648812401	0.774177611351	-0.031036572169	0.216985706635	0.000045550955	0.984354300923	N\A	0.036267992583	0.004291554230	0.016569005249	43	2	
5750000	613.966204	1	-0.451769991134	0.797009680533	-0.029163189952	0.195913125448	0.000063632039	0.980577704939	N\A	0.038171727466	0.004791287965	0.017154803282	36	2	
5800000	623.537247	1	-0.499718830048	0.824600432493	-0.033384951247	0.194894564579	0.000055125466	0.981471297830	N\A	0.038039762305	0.004686067111	0.017322413752	34	7	
5850000	628.595810	1	-0.496025722921	0.828358046461	-0.033464403510	0.192341324586	0.000064373429	0.985326969889	N\A	0.034244398486	0.004065596746	0.013608687548	31	7	
5900000	613.909429	1	-0.563684877338	0.871706219020	-0.034582316537	0.169574924914	0.000049985778	0.980632903401	N\A	0.039233339482	0.004951838636	0.017347719243	39	5	
5950000	637.679076	1	-0.448484115954	0.826471533030	-0.038401962569	0.203111607257	0.000063332222	0.983871234760	N\A	0.030398780971	0.003635604253	0.014320068202	35	7	
6000000	642.823069	1	-0.440880358837	0.818638333298	-0.038664790176	0.222709568740	0.000059772674	0.986469266142	N\A	0.031113486668	0.003684630919	0.014901985002	39	6	
6050000	623.346901	1	-0.496642439050	0.833527810859	-0.040405181658	0.221364296310	0.000075431762	0.984209284398	N\A	0.034422570395	0.003993816515	0.016328945405	36	5	
6100000	611.092475	1	-0.557629156393	0.866868314293	-0.041379737088	0.206885596227	0.000064673875	0.981990014309	N\A	0.037623040731	0.004234424799	0.015699122465	40	6	
6150000	627.175129	1	-0.597026471542	0.880045816757	-0.036888462405	0.174591847525	0.000057702534	0.982518946391	N\A	0.033104691840	0.003686627613	0.015754292293	41	3	
6200000	625.145506	1	-0.411314215207	0.793746653141	-0.036396600171	0.219922541020	0.000045465826	0.981149686971	N\A	0.036435715960	0.003955949586	0.015161228867	45	4	
6250000	615.945982	1	-0.401065658202	0.762857524189	-0.022477545064	0.184303851279	0.000050283127	0.980705310380	N\A	0.035022118276	0.003782015956	0.015309284893	41	3	
6300000	609.007455	1	-0.491934941921	0.835702439824	-0.029414578364	0.172777910966	0.000197386670	0.981645620611	N\A	0.035852532872	0.004618661411	0.017341686934	45	5	
6350000	628.266246	1	-0.412478312795	0.807946176464	-0.033493345555	0.198733949702	0.000081216453	0.984875114368	N\A	0.028093981549	0.003693726941	0.013988847107	41	4	
6400000	624.012867	1	-0.388885054449	0.782136601363	-0.029843514489	0.205832772405	0.000014118842	0.983559585258	N\A	0.034315349858	0.003724144404	0.014731354127	35	5	
6450000	619.972991	1	-0.390856126017	0.761317621405	-0.028779847983	0.220949753147	0.000065350874	0.980869609159	N\A	0.034719289169	0.004093331584	0.015957672128	41	2	
6500000	620.443088	1	-0.451551928557	0.808034278856	-0.034761472807	0.209094292710	0.000073981597	0.982863703851	N\A	0.035571094981	0.003643435225	0.014874790811	43	3	
6550000	616.113817	1	-0.308352149217	0.737940833577	-0.029970475661	0.226297070758	0.000056006776	0.981551675620	N\A	0.032553514739	0.003327726585	0.013578163469	53	2	
6600000	608.247034	1	-0.347553082925	0.748788074115	-0.032310007006	0.242356576714	0.000108857131	0.981592694495	N\A	0.037566691917	0.004611168313	0.016398540996	39	1	
6650000	621.224966	1	-0.426940829910	0.789708360932	-0.027174637559	0.186608162041	0.000074088880	0.981656300381	N\A	0.037972702052	0.004445454045	0.016508365123	38	3	
6700000	603.247586	1	-0.450956819252	0.813735240865	-0.036875075586	0.210371969101	0.000073048123	0.980975026761	N\A	0.036587152319	0.004210447787	0.016583138625	35	1	
6750000	615.986187	1	-0.401024337584	0.776831212374	-0.032528465510	0.218789530395	0.000069615269	0.984830741064	N\A	0.030214231466	0.003407267350	0.013692182467	45	1	
6800000	616.945494	1	-0.532802535700	0.851952341944	-0.035261539505	0.179723461703	0.000088987924	0.980007052409	N\A	0.034711662523	0.004138394443	0.015619602988	40	2	
6850000	617.743107	1	-0.498408764346	0.827061113253	-0.037353495591	0.214460429117	0.000064547718	0.985306614056	N\A	0.035923170715	0.004038836896	0.015864031805	35	3	
6900000	620.490558	1	-0.544434072639	0.836123909242	-0.029767781642	0.186839706421	0.000083433480	0.984711631756	N\A	0.036277662520	0.004649964492	0.016991302298	37	5	
6950000	612.054465	1	-0.326976935425	0.719108678179	-0.027617334161	0.236109316020	0.000038552174	0.979367549011	N\A	0.037357698182	0.004563618647	0.017003285299	38	3	
7000000	625.935812	1	-0.472030695510	0.821256392010	-0.030206138378	0.181809837960	0.000035136717	0.984318242762	N\A	0.034802270439	0.003996543445	0.016037173147	43	4	
7050000	605.293509	1	-0.467883462826	0.816172857493	-0.031218166818	0.190035643844	0.000114687573	0.980051836556	N\A	0.035713728187	0.004061332957	0.015666871511	40	4	
7100000	617.018896	1	-0.386273294282	0.776536373280	-0.035725797015	0.228806174497	0.000040754753	0.981227866975	N\A	0.036562406381	0.003784440749	0.015963746849	44	2	
7150000	608.102392	1	-0.272326210695	0.695027201625	-0.024642210925	0.241177186646	0.000052662901	0.982803816383	N\A	0.038130409671	0.005026722946	0.017580090773	49	4	
7200000	608.704396	1	-0.408794394838	0.822843691538	-0.032816916216	0.174375025778	0.000054690205	0.977601077115	N\A	0.038911629945	0.004172894390	0.016167367652	45	4	
7250000	621.234000	1	-0.361088183360	0.760928127963	-0.034126693535	0.232304702097	0.000079349455	0.981225063714	N\A	0.034271482704	0.003532047129	0.014423932667	31	4	
7300000	629.504021	1	-0.375270314411	0.779652329047	-0.026246376348	0.195100001971	0.000054418715	0.982314814327	N\A	0.036194034646	0.004626200471	0.016904179286	33	5	
7350000	630.539426	1	-0.435999707958	0.799897254268	-0.028018090261	0.202121209857	0.000054988802	0.985494561913	N\A	0.032312423952	0.004573060701	0.015662112971	33	6	
7400000	606.742116	1	-0.390998011005	0.771296143337	-0.032993954782	0.227824686364	0.000054659016	0.981292071222	N\A	0.035488159866	0.003961791881	0.015816840081	43	1	
7450000	619.753692	1	-0.416698109436	0.785140566067	-0.037104099033	0.235942073558	0.000040130105	0.982524995591	N\A	0.032974459764	0.003782031464	0.013862974337	45	3	
7500000	618.862412	1	-0.468894705192	0.805537036050	-0.036158882351	0.223310090942	0.000032038917	0.981791054786	N\A	0.033234484394	0.003472097319	0.014645354380	48	4	
7550000	627.821229	1	-0.420965406669	0.761557737483	-0.031256067231	0.233134899803	0.000056163739	0.989865437062	N\A	0.030171725913	0.003269782420	0.014232196207	44	3	
7600000	617.418819	1	-0.522718514871	0.799075597532	-0.034523440136	0.225758147331	0.000068362618	0.984877505916	N\A	0.034834809069	0.004265334598	0.016017147608	45	4	
7650000	609.945626	1	-0.432279437804	0.788335840949	-0.034957000633	0.226877283089	0.000059704347	0.980145012408	N\A	0.035190957755	0.003954492206	0.016293093145	39	5	
7700000	593.362828	1	-0.516985406680	0.852117929995	-0.037411605718	0.185867471816	0.000055242832	0.976058898818	N\A	0.037451387036	0.004091571581	0.015613097760	33	1	
7750000	610.171100	1	-0.274405058477	0.698684375730	-0.028904211502	0.262090768825	0.000056426898	0.980984669218	N\A	0.036142283291	0.004020390241	0.015566120361	39	1	
7800000	629.156852	1	-0.419664388103	0.784483483653	-0.030955438016	0.214267948964	0.000087618129	0.984386852661	N\A	0.033921012818	0.004150331104	0.015213862613	38	4	
7850000	612.774641	1	-0.317988485452	0.734956006579	-0.031565205027	0.242152049663	0.000040521841	0.978842996208	N\A	0.039678168671	0.004103572721	0.015945672069	36	3	
7900000	610.873218	1	-0.546103661509	0.869456239668	-0.042435423679	0.199397111579	0.000048596655	0.996491951079	N\A	0.033878390591	0.003200360531	0.014418338859	41	2	
7950000	645.210693	1	-0.555452142297	0.864822091660	-0.039472615765	0.200632225397	0.000044077737	0.994933863823	N\A	0.031682249736	0.003323483815	0.014803497169	50	5	
8000000	603.880131	1	-0.488101859312	0.828697046100	-0.040309616952	0.223549917239	0.000091745820	0.979799592152	N\A	0.036928066624	0.004676985377	0.016965960299	32	4	
8050000	615.486094	1	-0.293876822848	0.722547906905	-0.028575803115	0.238721901581	0.000008374633	0.981874549367	N\A	0.033791236503	0.003743965327	0.015101394207	39	3	
8100000	623.830157	1	-0.360167807214	0.755244096022	-0.032121454474	0.237649521794	0.000002619274	0.980014980500	N\A	0.037669079489	0.004234889344	0.015947139624	39	4	
8150000	622.033531	1	-0.405799202369	0.769344898941	-0.026870192935	0.205677904895	0.000014465382	0.981908678928	N\A	0.035917574838	0.005017891060	0.016089951405	42	4	
8200000	619.787473	1	-0.457929821304	0.822252449605	-0.030620523984	0.194445655976	0.000038948009	0.983021682214	N\A	0.036142518506	0.004367131483	0.015269895165	41	10	
