Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-VR-004.txt
Log File Name:                   CEREB_d1_m8-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2998550421
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1850000	567.839022	1	-0.838989359017	0.976636460892	-0.002374880485	0.046309274306	0.000099711109	0.992488584805	N\A	0.028577496197	0.002951281744	0.015174174668	40	24	
1900000	549.514798	1	-0.817751172016	0.964830421071	0.000266915464	0.043998133848	0.000066750625	0.984188101786	N\A	0.046484787083	0.005574980147	0.017417305123	68	23	
1950000	552.257453	1	-0.970138616783	1.057262820345	-0.008931536904	0.018096751687	0.000089001523	0.984304694241	N\A	0.039479797716	0.004291592850	0.016337133242	55	25	
2000000	556.132104	1	-1.108868917252	1.121373038055	-0.013330986666	0.008271029614	0.000083413467	0.986415113239	N\A	0.040284541078	0.004148928450	0.015337020504	45	21	
2050000	553.107821	1	-1.212203956945	1.176508106885	-0.019798212474	0.000307096909	0.000089928684	0.987077431583	N\A	0.039603594594	0.004735697209	0.015209281148	54	30	
2100000	562.555083	1	-1.041877657199	1.093334267244	-0.020744025174	0.054710363476	0.000083242069	0.989700376492	N\A	0.027158317449	0.003768638312	0.013522002484	52	23	
2150000	566.991131	1	-1.092312980585	1.101319376473	-0.008276714906	-0.003449681274	0.000070220970	0.981516335124	N\A	0.040479561223	0.005002700374	0.016060807568	58	22	
2200000	562.399943	1	-1.003749452290	1.080252883382	-0.016548144674	0.039530935614	0.000069147482	0.981875638136	N\A	0.040478844631	0.005192446235	0.017355540453	45	25	
2250000	568.017298	1	-0.948830618493	1.051061545548	-0.009678997395	0.020420801468	0.000090818676	0.987365042435	N\A	0.034400288909	0.004027780353	0.014972397835	33	26	
2300000	573.363314	1	-0.975335776044	1.052908368074	-0.010168109235	0.025701756527	0.000068301672	0.984372240832	N\A	0.039855279763	0.004339014867	0.015558541463	45	19	
2350000	573.542343	1	-0.876182922369	0.998831668246	-0.003416938442	0.033857731247	0.000072602015	0.981627137502	N\A	0.045063970595	0.005333682882	0.018146013261	50	24	
2400000	571.513872	1	-1.008626990700	1.081819082599	-0.016096768499	0.035373550628	0.000083787654	0.986196572596	N\A	0.040852534695	0.004489404857	0.014331768634	44	20	
2450000	554.929328	1	-1.094850487167	1.119575671961	-0.019169429410	0.033955893142	0.000097463121	0.984727807988	N\A	0.041242297257	0.004581753050	0.016440724798	47	22	
2500000	558.677350	1	-0.982339760232	1.046354642784	-0.010760117243	0.044449766994	0.000080690893	0.991368486180	N\A	0.037367023131	0.003813025432	0.012848854489	61	21	
2550000	557.506209	1	-0.868420724967	0.989215571034	-0.005076532152	0.053287619010	0.000071440097	0.992149314408	N\A	0.023961959424	0.003362386829	0.011907045102	56	32	
2600000	557.337916	1	-1.119616143423	1.154634549886	-0.020553663774	0.002040850572	0.000097583130	0.987682865860	N\A	0.035287487918	0.003995522126	0.015512214020	43	25	
2650000	573.254418	1	-1.048577112215	1.099256635933	-0.013505929591	0.015498391757	0.000086172984	0.988141947204	N\A	0.036321165666	0.004380134164	0.014408618032	48	20	
2700000	563.290942	1	-0.910566106322	1.015523016592	-0.007439842683	0.043476328610	0.000086491278	0.986684875501	N\A	0.041990924211	0.004905200385	0.018086128275	47	25	
2750000	561.090690	1	-0.895385444474	1.012063500256	-0.004118700467	0.025522042295	0.000086269418	0.982496645053	N\A	0.042621852290	0.005031051633	0.018038769189	45	19	
2800000	561.147621	1	-0.855679108925	1.004852224522	-0.004801382139	0.029491173303	0.000086941068	0.982996526638	N\A	0.041646506399	0.004903089321	0.016495688637	43	25	
2850000	564.987285	1	-0.992952162400	1.049695343806	-0.007854702044	0.024173232535	0.000081748457	0.988913290457	N\A	0.034438096688	0.003924369087	0.015058300696	39	28	
2900000	556.611037	1	-0.996467641025	1.067714856429	-0.007097021020	0.006357830258	0.000082495841	0.988172266002	N\A	0.039441041012	0.004337368524	0.017118602876	54	27	
2950000	562.300502	1	-0.930609342080	1.031514212797	-0.008250650014	0.032897720409	0.000075547653	0.986730638375	N\A	0.028197125677	0.004245162847	0.014642056713	36	31	
3000000	551.802030	1	-0.949331236953	1.034555119065	-0.011855730176	0.052408343072	0.000076358108	0.986276348437	N\A	0.033277437457	0.004457982044	0.015429856050	41	28	
3050000	549.325967	1	-1.097304067459	1.105249984356	-0.008334487356	-0.010959343189	0.000091582190	0.985270363078	N\A	0.039517032899	0.004420974864	0.015883917148	51	15	
3100000	563.310475	1	-1.015650542531	1.078562287719	-0.012049745232	0.028324032576	0.000075749177	0.981657485099	N\A	0.039578180646	0.004507893469	0.016578541898	42	26	
3150000	559.339271	1	-1.081761891554	1.118108336284	-0.020216993890	0.034095647380	0.000097957959	0.981830180366	N\A	0.043334457464	0.004960636713	0.017623985600	39	25	
3200000	567.497178	1	-0.937659867010	1.030328609405	-0.005619348877	0.023983645416	0.000091298617	0.988419148881	N\A	0.028890341144	0.003768198765	0.013510456618	37	29	
3250000	568.477984	1	-1.061700103607	1.104985567564	-0.014343039932	0.010596795873	0.000078876671	0.987107135619	N\A	0.037947223194	0.004170360886	0.015194620062	45	20	
3300000	559.399735	1	-0.945407284936	1.057738663477	-0.008590790383	0.009343076117	0.000086485808	0.991074602871	N\A	0.030879852724	0.003677143904	0.012989001211	47	19	
3350000	561.652471	1	-1.130964052517	1.149767360920	-0.013783488038	-0.025993999488	0.000088684283	0.983424644745	N\A	0.041054371637	0.004487995178	0.016411380086	38	16	
3400000	561.689653	1	-1.116793179542	1.133399084456	-0.018957931482	0.017950530715	0.000087914368	0.989346054452	N\A	0.037685118951	0.004313208629	0.015773738799	45	26	
3450000	561.193717	1	-1.107751184030	1.141410650048	-0.021970156958	0.024519969472	0.000070904970	0.984003619976	N\A	0.041110541341	0.005217676814	0.017391391779	35	23	
3500000	584.114445	1	-1.070205624210	1.108521559155	-0.016370406142	0.017705967425	0.000086526162	0.988068951756	N\A	0.034303571266	0.004049683235	0.013683958911	51	29	
3550000	569.709418	1	-0.800216191955	0.947544292459	-0.004095396953	0.074853477477	0.000082200510	0.987462022345	N\A	0.032412625046	0.003998600767	0.014265175377	44	22	
3600000	577.448223	1	-1.101110023461	1.114420133916	-0.012235368832	-0.002245845379	0.000076908869	0.984272420674	N\A	0.039356592146	0.004598052248	0.016023941972	40	26	
3650000	574.303061	1	-0.883522151213	1.005801003330	-0.006332653244	0.046688118234	0.000076899338	0.984599944954	N\A	0.042188585873	0.004598130659	0.016049115686	49	23	
3700000	556.702014	1	-1.036902055191	1.087366395046	-0.014927423481	0.031796795951	0.000082183947	0.984533117481	N\A	0.037213782891	0.004322299152	0.015680177575	44	17	
3750000	561.118898	1	-1.003373973654	1.058695828548	-0.014023672329	0.056239216215	0.000085888895	0.980428024583	N\A	0.042708314292	0.005097654851	0.018586354694	45	23	
3800000	559.580508	1	-0.995860135796	1.059525415966	-0.008331543899	0.020591736355	0.000075998682	0.980752722774	N\A	0.044237347875	0.005543797528	0.018662677121	44	19	
3850000	558.521440	1	-1.146605379200	1.155626961833	-0.019729914569	0.003415244901	0.000079670768	0.984918937152	N\A	0.039974116915	0.004969966295	0.015763391936	62	23	
3900000	558.235907	1	-0.893997809088	1.003241056120	-0.006079761069	0.047318594885	0.000121540267	0.982063933661	N\A	0.042508694266	0.004827175553	0.018329594021	45	14	
3950000	568.300393	1	-1.103359570342	1.122872630379	-0.012906974308	-0.003164757599	0.000077833133	0.981073143565	N\A	0.042127790758	0.005261095796	0.018268477022	38	16	
4000000	568.558885	1	-0.873479354579	0.991974831154	-0.006209658849	0.052891276682	0.000087200200	0.983568814894	N\A	0.042441298579	0.004780908130	0.017604307404	42	27	
4050000	567.826604	1	-0.941943132084	1.033114617831	-0.009709791524	0.035338150728	0.000085817422	0.989426960718	N\A	0.032078103443	0.003796181364	0.013635853319	50	34	
4100000	565.309690	1	-1.024194584142	1.086591173894	-0.010042035477	0.004526226112	0.000097920862	0.983333670251	N\A	0.043699698900	0.005234040396	0.017826777630	42	24	
4150000	547.069357	1	-0.983367231669	1.054925139470	-0.008488183410	0.022673000106	0.000089959701	0.987965420782	N\A	0.040360114442	0.004250286047	0.015671712296	53	24	
4200000	562.314007	1	-0.963267703261	1.044859185059	-0.010704404202	0.040662967118	0.000082699246	0.986453227972	N\A	0.039989902580	0.004602297212	0.015051842943	45	21	
4250000	554.765344	1	-0.969265604441	1.058870812636	-0.010255937721	0.017345964209	0.000088781771	0.981837281670	N\A	0.041853339670	0.004708566768	0.018016623847	41	23	
4300000	571.716856	1	-0.970626578113	1.037888580013	-0.009777386324	0.039982095360	0.000085862313	0.988345228376	N\A	0.042317707547	0.004543029848	0.016122756511	51	24	
4350000	562.160023	1	-0.932301668253	1.033053723104	-0.005310394580	0.014637626411	0.000065932647	0.983729764195	N\A	0.040185395383	0.004806000851	0.016417713723	44	33	
4400000	558.474362	1	-0.881005879111	0.984050999825	-0.007781880983	0.078419942235	0.000101213706	0.985592485501	N\A	0.037637444704	0.004423663814	0.017135929561	49	19	
4450000	554.970571	1	-1.106285288844	1.125691303614	-0.019553543267	0.028801609458	0.000084632373	0.985721408825	N\A	0.038024763789	0.004320619007	0.016069049293	34	24	
4500000	554.371535	1	-0.882241383659	0.979981554309	0.002804928825	0.032128018677	0.000082287594	0.987455244661	N\A	0.035945517219	0.004165885857	0.014007744787	52	19	
4550000	560.192567	1	-1.027222976029	1.076161164448	-0.007737255926	0.010496743794	0.000075677450	0.982493742625	N\A	0.041157307270	0.004719808361	0.016724307417	55	23	
4600000	554.095302	1	-0.933374077893	1.009420923278	0.000688118153	0.023806068931	0.000072154850	0.981298239276	N\A	0.045744818697	0.006127936375	0.018612781869	37	24	
4650000	571.899264	1	-0.971854592274	1.043719503800	-0.012105961197	0.052512798899	0.000093090759	0.990555767253	N\A	0.026515828927	0.003593562755	0.013379061128	47	22	
4700000	566.109312	1	-0.928027696402	1.014581003957	-0.007563305601	0.052026729346	0.000090014992	0.986280762208	N\A	0.037647959169	0.004245871901	0.016056122318	46	28	
4750000	554.575890	1	-0.945262936879	1.043930640264	-0.007860740823	0.013798984064	0.000070339811	0.983838842985	N\A	0.032896407731	0.004320085396	0.015645100709	50	28	
4800000	563.317561	1	-1.078330020734	1.110683837130	-0.015126737906	0.016605118191	0.000077717228	0.985401282867	N\A	0.038351036359	0.004775276987	0.016828299330	55	18	
4850000	560.862744	1	-0.937315882609	1.027341939792	-0.003962562990	0.020800843578	0.000053648862	0.984225049518	N\A	0.043004427654	0.004657701417	0.016433129388	48	26	
4900000	551.533405	1	-1.017945548639	1.070253421177	-0.005764424408	0.001263149213	0.000092762107	0.983497947017	N\A	0.041976836866	0.005175564952	0.016523508562	42	30	
4950000	565.270063	1	-0.857416979023	1.015949068350	-0.008713213427	0.035084834829	0.000118328747	0.980820858486	N\A	0.044663407363	0.005329183071	0.018471564260	55	22	
5000000	553.749131	1	-0.945763884826	1.028335022017	-0.006979276196	0.037713216409	0.000086567864	0.981275819985	N\A	0.042226708178	0.005247883013	0.017797205255	46	23	
5050000	549.479535	1	-0.992981223368	1.071914821924	-0.013755819602	0.031637392429	0.000087202018	0.980453143542	N\A	0.041368594410	0.004932529660	0.017291098555	40	29	
5100000	567.320442	1	-1.098773625388	1.116621568695	-0.017899482718	0.024610307050	0.000091164366	0.983818565837	N\A	0.040378650582	0.004486061224	0.016979246936	41	25	
5150000	572.524118	1	-0.979792789395	1.058956128213	-0.011375411982	0.029443115219	0.000071257686	0.984180651575	N\A	0.044097934273	0.005084476473	0.016865854833	49	19	
5200000	565.588813	1	-0.929042187593	1.034117904481	-0.005893983189	0.018149236887	0.000077356248	0.987012278985	N\A	0.033402748004	0.003975378772	0.016846357923	49	19	
5250000	562.035292	1	-0.855637741816	0.969154105130	-0.002888106522	0.059355621825	0.000081769111	0.987810805080	N\A	0.034204489858	0.004332357286	0.014501355642	45	27	
5300000	555.932839	1	-0.964111766081	1.052823714448	-0.015734177990	0.055457065625	0.000078027701	0.982543130255	N\A	0.040975777008	0.004667945350	0.016728144419	40	24	
5350000	552.740104	1	-0.990701045139	1.049865892231	-0.011176645141	0.042370519213	0.000082211685	0.980985257153	N\A	0.040712946621	0.005056052459	0.016864806705	52	24	
5400000	552.286049	1	-1.051705987640	1.112714328162	-0.012137715832	-0.006368689837	0.000083481228	0.982648344673	N\A	0.042584623762	0.005110201423	0.016198523913	50	19	
5450000	548.607099	1	-1.021388121471	1.089025740569	-0.020309656342	0.049745933201	0.000079902529	0.978556266330	N\A	0.045187969360	0.005098578102	0.018432131075	53	14	
5500000	569.517248	1	-0.949496664523	1.043605877426	-0.014881027654	0.058948253397	0.000092491983	0.984665870013	N\A	0.040949982966	0.004811443344	0.016606882430	40	27	
5550000	559.725480	1	-1.007602748938	1.074326483519	-0.015173345156	0.039099759853	0.000088872376	0.989149029771	N\A	0.038866207617	0.004318706246	0.014239028432	46	24	
5600000	567.095461	1	-0.808752511351	0.980169653262	-0.005294802550	0.045455206437	0.000057267237	0.985405140664	N\A	0.043455131698	0.004872999283	0.016295424014	52	21	
5650000	571.875800	1	-0.874540852091	1.003252007266	-0.003070719933	0.026067853841	0.000075214903	0.982768010644	N\A	0.043527204627	0.004678807521	0.016989024109	49	18	
5700000	575.945964	1	-0.873550827439	1.009211102710	-0.003647898747	0.023089170217	0.000069664046	0.979990639777	N\A	0.044412479087	0.005266020507	0.017659379389	55	30	
5750000	565.840483	1	-0.907864065432	1.009107196312	0.004143171521	-0.004372248587	0.000086227422	0.983502069474	N\A	0.040064677403	0.005247969142	0.017923128297	61	29	
5800000	568.839949	1	-0.777625934078	0.931591967331	0.003350995234	0.055620612834	0.000057551490	0.984272935481	N\A	0.045438531941	0.005392810067	0.018037771201	57	25	
5850000	567.019699	1	-0.829332137692	0.977210947141	-0.006758843211	0.057925305877	0.000079630613	0.984379099896	N\A	0.038854656037	0.004744262965	0.014791045262	42	22	
5900000	560.167897	1	-1.106233504957	1.131774722814	-0.017798617660	0.015352794867	0.000076515056	0.983062488246	N\A	0.042143128187	0.004633907980	0.016435480008	44	26	
5950000	565.805443	1	-1.068860176896	1.101832908360	-0.016158461729	0.029420669589	0.000075283960	0.983105323205	N\A	0.039798286377	0.004493899216	0.015988103102	54	14	
6000000	562.947311	1	-1.051930413376	1.108092435441	-0.011121057318	-0.007432619919	0.000072211648	0.983759725737	N\A	0.038495962665	0.004506310729	0.016813029193	44	25	
6050000	573.847987	1	-0.938925093036	1.041122305789	-0.010968781325	0.041855461375	0.000070003868	0.986252644388	N\A	0.038133041873	0.004343202319	0.016047132790	37	27	
6100000	557.188480	1	-1.055046503343	1.086428059671	-0.016056361561	0.034484229657	0.000059284091	0.982253806022	N\A	0.045049992052	0.005088209307	0.017969421143	36	23	
6150000	558.128766	1	-1.022268982642	1.077773112440	-0.014153331640	0.035330253865	0.000085711139	0.982167033923	N\A	0.039356473677	0.004796643094	0.016550344506	41	22	
6200000	570.519082	1	-1.132635078947	1.144015502804	-0.016176727033	-0.006091757364	0.000084691161	0.984178575890	N\A	0.038185435036	0.004458260301	0.015743807690	48	18	
6250000	557.009246	1	-1.174409364953	1.179772042781	-0.022304004099	-0.000953868639	0.000078132521	0.986631461927	N\A	0.039004608739	0.004203423896	0.014188670547	51	21	
6300000	568.100633	1	-0.954294338589	1.039690382716	-0.006735139853	0.024186985297	0.000073447026	0.987386024512	N\A	0.039340679837	0.004425079224	0.015986756928	42	27	
6350000	537.573409	1	-1.140288851385	1.162880626161	-0.014196523722	-0.031869606042	0.000079515483	0.982512782003	N\A	0.040650390605	0.004624793443	0.016325428476	60	29	
6400000	569.186721	1	-0.980720751029	1.048866822699	-0.010377899684	0.042391530026	0.000071940775	0.987148683512	N\A	0.041855377890	0.004876509183	0.016152547943	49	32	
6450000	562.107017	1	-1.131679190027	1.120138523341	-0.017800456460	0.035924276157	0.000066187534	0.984837647300	N\A	0.039635829712	0.004331573302	0.015715832520	44	29	
6500000	554.656648	1	-0.897945480133	0.997873634540	-0.000319064779	0.027305870567	0.000081288628	0.981659550412	N\A	0.042606238680	0.004748554423	0.017007290182	47	21	
6550000	552.700934	1	-0.928224711441	1.027028646910	-0.007472158487	0.038983746720	0.000080601145	0.982293857860	N\A	0.039699239008	0.004371657984	0.017496393766	45	25	
6600000	572.741019	1	-0.889945107611	0.999111542446	-0.008101885606	0.064954670639	0.000071386684	0.985553801044	N\A	0.045400545001	0.004996965249	0.016723499483	45	22	
6650000	558.054640	1	-0.956878475128	1.049753326985	-0.012188016223	0.036249137035	0.000080576038	0.984772083472	N\A	0.040196698458	0.004420105057	0.016910658458	48	24	
6700000	571.388392	1	-0.917790082171	1.015518873605	-0.006180044141	0.035648481142	0.000061205869	0.985472793027	N\A	0.040863202470	0.004431951652	0.015666163753	42	24	
6750000	558.912676	1	-0.929120507966	1.037744248273	-0.007188261324	0.018114260720	0.000067344172	0.982168803022	N\A	0.042229032644	0.004665783834	0.016937991044	40	27	
6800000	574.735682	1	-0.967149516040	1.049108855615	-0.004565810382	0.006951994427	0.000051256764	0.982586820341	N\A	0.042671279384	0.005346429676	0.016897439414	49	29	
6850000	572.812677	1	-0.996313148109	1.063544330904	-0.009358670784	0.019961893616	0.000076472079	0.985781855033	N\A	0.037706585828	0.004435030454	0.016009015717	60	23	
6900000	570.559778	1	-1.203020998526	1.190260085004	-0.023144074067	0.000513755701	0.000074829454	0.983440756501	N\A	0.039502777692	0.004396007044	0.016428588495	65	18	
6950000	576.497214	1	-0.899495806452	1.015722053433	-0.010164505108	0.054385947101	0.000088207044	0.988298889747	N\A	0.033586266523	0.003857440796	0.013885752075	33	22	
7000000	558.327445	1	-0.767309501066	0.951543943156	-0.004762908884	0.068513751973	0.000070808578	0.990818317761	N\A	0.039865525433	0.004128442014	0.015243626107	40	24	
7050000	566.635591	1	-1.144101731471	1.156238319482	-0.022612800127	0.017338234292	0.000083607699	0.987525112486	N\A	0.036224879391	0.004310234943	0.016000023637	37	23	
7100000	560.756484	1	-1.171000329398	1.171108311443	-0.027423110512	0.035280402957	0.000082363844	0.982536820064	N\A	0.040150097811	0.004590740890	0.016737624850	39	26	
7150000	566.273808	1	-1.138249558496	1.154711818280	-0.018512761334	0.001537600879	0.000080316032	0.985872631617	N\A	0.038310669857	0.004562569799	0.016704654364	45	23	
7200000	571.133140	1	-0.848026961692	0.972025515045	-0.002038521873	0.047375785675	0.000069962184	0.982631615182	N\A	0.044255031332	0.005021079710	0.017575379860	44	24	
7250000	584.567166	1	-0.984682627644	1.069337518855	-0.010395859718	0.019346530329	0.000112513317	0.984548354295	N\A	0.038300734012	0.004501104181	0.016633571078	56	25	
7300000	559.188712	1	-1.055394598214	1.090997285560	-0.010453558922	0.011378272041	0.000074521551	0.982316375511	N\A	0.040069492433	0.004556896386	0.016716781707	48	25	
7350000	570.749991	1	-1.174283523495	1.166571751203	-0.020902221860	0.001257867078	0.000210611518	0.983684542105	N\A	0.040897217365	0.004592128266	0.016322337099	51	27	
7400000	553.607547	1	-1.036614751374	1.093645596774	-0.012826947320	0.013055138620	0.000072420485	0.983208241405	N\A	0.040474083562	0.004690552517	0.017217592838	57	24	
7450000	565.390596	1	-0.934002655649	1.039012166798	-0.007728870056	0.019550269542	0.000100718496	0.978743516898	N\A	0.043730951669	0.005078056196	0.017261409238	49	21	
7500000	567.486811	1	-1.091427244730	1.128233731807	-0.018697248312	0.018388365994	0.000086297825	0.984346565094	N\A	0.037401037942	0.004303457325	0.016022039233	39	27	
7550000	571.368072	1	-0.909149652077	1.017996642321	-0.007499593460	0.032976214926	0.000081361159	0.987275617325	N\A	0.042170969988	0.004456257026	0.015476400208	38	23	
7600000	565.818378	1	-1.058226447127	1.103500926942	-0.015335606661	0.018408566840	0.000106810961	0.987135245791	N\A	0.035416178620	0.004016502594	0.015579650756	56	27	
7650000	571.301527	1	-0.986914373733	1.058861265899	-0.008599147815	0.014327032973	0.000076631061	0.986132378049	N\A	0.040810242154	0.004521369576	0.016367812872	30	31	
7700000	558.452357	1	-0.711156682255	0.905305561402	0.000377547673	0.084112385751	0.000074574834	0.985170756278	N\A	0.040383833796	0.004258106218	0.017917022565	35	29	
7750000	564.227795	1	-0.906336956863	1.006806600908	-0.004143308802	0.039103357823	0.000083841100	0.986166139955	N\A	0.039436204322	0.004480467524	0.016285314816	47	15	
7800000	562.813121	1	-0.828178347923	0.957089804208	-0.000697059545	0.058428514073	0.000094751512	0.988800430643	N\A	0.036188369093	0.004219432915	0.016498717565	33	22	
7850000	551.007048	1	-0.843059959864	0.984005196820	-0.004213158489	0.043818480379	0.000043260100	0.984271545583	N\A	0.041580907207	0.004744278841	0.016330460860	51	25	
7900000	563.144075	1	-0.978345504761	1.049169684594	-0.007308290355	0.027483672076	0.000082116697	0.983153885540	N\A	0.040305516216	0.004484634017	0.015960348800	54	22	
7950000	562.632451	1	-0.848111834345	0.967777656408	-0.003349120980	0.063782723474	0.000105260727	0.982783306750	N\A	0.040732623999	0.004662825563	0.016433874659	40	26	
8000000	556.648639	1	-0.926708030971	1.013361219529	-0.007987721032	0.053480070565	0.000077581713	0.987364636700	N\A	0.038565509116	0.004218965021	0.015011233440	45	23	
8050000	561.762983	1	-0.950820607806	1.036926850151	-0.011916312964	0.051999032202	0.000086746392	0.983592000583	N\A	0.040083087246	0.004516568382	0.018278186589	48	18	
8100000	560.868474	1	-0.997606435685	1.066129234717	-0.010293395619	0.021266058983	0.000078270712	0.988813693270	N\A	0.028300675120	0.004034454633	0.014063171369	49	15	
8150000	557.001017	1	-0.957475669084	1.029089055406	-0.006642958652	0.030938021935	0.000092812816	0.981247847165	N\A	0.043062698832	0.005096937563	0.016908716185	38	20	
8200000	563.088131	1	-0.872889467412	0.991986209417	-0.000880293071	0.030488312558	0.000078712093	0.987209580669	N\A	0.039967720271	0.004282056006	0.015516675716	32	22	
