Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-fab-005.txt
Log File Name:                   PAL_d1_m8-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3851750349
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
5050000	464.513841	1	-1.166795423111	1.198009343411	-0.037573413631	-0.025518732004	0.000109866772	0.957894001320	N\A	0.047908317329	0.006549257809	0.022852608240	48	13	
5100000	442.626088	1	-1.327223498697	1.278618027372	-0.045061095873	-0.047598324804	0.000036656675	0.951990596052	N\A	0.057177171202	0.007574285444	0.027886347754	44	12	
5150000	444.565699	1	-1.295069842139	1.303226239301	-0.051912517517	-0.036376156994	0.000109107743	0.958291530470	N\A	0.062137979440	0.007712012415	0.025198996769	35	12	
5200000	455.398480	1	-1.208352274553	1.251970867203	-0.054574898395	0.015019671432	0.000091398138	0.958340479539	N\A	0.055690594600	0.007885692669	0.022686282523	38	11	
5250000	456.611062	1	-1.129138754899	1.191727792882	-0.043392875696	0.004199304413	0.000111126202	0.961829861312	N\A	0.040475657526	0.006435665385	0.021299904805	40	13	
5300000	436.566291	1	-1.168767703087	1.203810215210	-0.037090193047	-0.038964918176	0.000171060026	0.952472510146	N\A	0.059294696225	0.007847385514	0.026165899420	38	8	
5350000	447.087396	1	-1.297963701780	1.255434888550	-0.052224303273	-0.005026246711	0.000163706409	0.954506230659	N\A	0.053754135432	0.007204702803	0.023791998146	47	12	
5400000	451.583403	1	-1.081043710268	1.153165553793	-0.028450382570	-0.038105298636	0.000227431567	0.959452895502	N\A	0.055008010704	0.008045096651	0.024657924127	35	13	
5450000	460.239187	1	-1.402119317610	1.334220234639	-0.060061683504	-0.020715699153	0.000162743775	0.955500009771	N\A	0.056297436103	0.007556209380	0.025375800007	43	14	
5500000	458.652267	1	-0.972298388705	1.086661257624	-0.031858128876	0.025658470512	0.000192087275	0.964855503616	N\A	0.050393017387	0.006404448669	0.022798612565	44	14	
5550000	462.254665	1	-1.173891904124	1.168839426376	-0.044097324433	0.030012542842	0.000231526764	0.966199420786	N\A	0.049004199229	0.006583994998	0.021717709659	32	16	
5600000	461.210994	1	-1.225409634263	1.184849891632	-0.034778482302	-0.024500067754	0.000194704139	0.954272087372	N\A	0.054194625619	0.007817204158	0.026248561750	34	13	
5650000	462.627193	1	-1.132317439729	1.150901432308	-0.036658833790	0.009573212612	0.000164605699	0.958268270759	N\A	0.052184277237	0.006096867706	0.022450174118	31	16	
5700000	486.103633	1	-1.339697483549	1.264285570359	-0.053977693406	-0.002418797782	0.000156195667	0.983225906638	N\A	0.030618571618	0.005068338643	0.015964837922	35	17	
5750000	472.660865	1	-1.355093968434	1.330932619645	-0.049837857330	-0.066672360568	0.000208322243	0.966544547184	N\A	0.043469877234	0.006995809758	0.019885023262	30	15	
5800000	469.948097	1	-1.193883958762	1.299784840160	-0.048799249996	-0.046364423201	0.000139355505	0.966773118406	N\A	0.046967995960	0.006452594372	0.021184452975	34	14	
5850000	444.039846	1	-1.257017174097	1.240879311433	-0.039114280241	-0.045662682995	0.000218726963	0.959463175387	N\A	0.052606100827	0.007623331285	0.023187766354	39	10	
5900000	459.198015	1	-1.240513937853	1.242763837706	-0.050654633224	0.017774522166	0.000074136414	0.963012741477	N\A	0.052083936628	0.006927321667	0.022539427585	45	12	
5950000	455.962549	1	-1.375857650340	1.306107005119	-0.052472726183	-0.032622920352	0.000185442597	0.955995108062	N\A	0.056923298705	0.006592262890	0.025052269861	46	11	
6000000	443.484643	1	-1.404756111804	1.303328928576	-0.037241019762	-0.078632950047	0.000117461273	0.966584925748	N\A	0.046147974553	0.005677448108	0.019014944007	43	10	
6050000	444.839363	1	-1.203276801851	1.222898508820	-0.044244565086	-0.007987579740	0.000225814167	0.950474092109	N\A	0.052097299676	0.007772057172	0.025441047864	35	10	
6100000	449.728760	1	-1.377607192107	1.350365796354	-0.060542927753	-0.024223473898	0.000161463463	0.952269557531	N\A	0.061715058595	0.006704742364	0.024769113172	35	14	
6150000	472.925733	1	-1.190975632646	1.215255669059	-0.055820849386	0.043580470994	0.000109758629	0.964062742808	N\A	0.052962271031	0.008090033368	0.021845155019	34	15	
6200000	463.498151	1	-1.293914447005	1.273003539911	-0.058243270436	0.020405233415	0.000145176248	0.958497262406	N\A	0.056849038891	0.007021420899	0.023486669580	38	16	
6250000	464.480617	1	-1.269217687671	1.231649435969	-0.038446664462	-0.029399082667	0.000196834872	0.963196866742	N\A	0.047607122944	0.006592595786	0.022560315437	38	13	
6300000	437.581042	1	-1.275066897621	1.246541306980	-0.043917063934	-0.019766467747	0.000124351605	0.953042139868	N\A	0.059876884483	0.008860872043	0.026732647999	39	8	
6350000	454.243113	1	-1.552754337958	1.199079429552	-0.046826385423	0.021126432787	0.000280203176	0.972959356884	N\A	0.043713867655	0.007731453564	0.019749142901	43	11	
6400000	449.869801	1	-0.894945231469	1.057434908918	-0.039980105886	0.076912937759	0.000293863630	0.954840935187	N\A	0.060710698893	0.007489239353	0.025081734311	37	13	
6450000	445.004780	1	-1.092942750224	1.186851593895	-0.041064714739	-0.017735524592	0.000149840090	0.955368443316	N\A	0.052659681333	0.007361607889	0.025520236163	44	10	
6500000	454.684671	1	-1.297401103710	1.238623683331	-0.042163401506	-0.034307842702	0.000207782965	0.960550684249	N\A	0.057511310413	0.006888815787	0.023391613073	32	14	
6550000	452.689767	1	-1.100161033896	1.171222003930	-0.044627285549	0.010959717966	0.000248612818	0.955925698468	N\A	0.059071113781	0.007574255514	0.027418461959	41	11	
6600000	456.741082	1	-1.291149842671	1.265971799450	-0.058251815002	0.020875960728	0.000249203888	0.955413661004	N\A	0.056980127780	0.007061620672	0.024013798753	40	11	
6650000	453.180844	1	-1.284543707225	1.282572746734	-0.056107971698	0.000270203902	0.000084471738	0.955918756860	N\A	0.058317500204	0.006491123805	0.024694738621	44	19	
6700000	459.824852	1	-1.400621568610	1.346355013107	-0.056409905426	-0.031375954493	0.000036529570	0.964231386211	N\A	0.045562271684	0.005840866612	0.020113711050	38	13	
6750000	439.832606	1	-1.350067769909	1.226561919861	-0.043355417229	-0.012108676342	0.000181986528	0.957142623795	N\A	0.047692983920	0.006106290776	0.021402176890	44	8	
6800000	453.448470	1	-1.149474149563	1.229733431676	-0.051443746000	0.005305600634	0.000129576735	0.961933708748	N\A	0.047443051902	0.006568067244	0.021409401680	37	13	
6850000	454.413052	1	-1.253480104220	1.281296622410	-0.045686756096	-0.054788036708	0.000078804377	0.961711100254	N\A	0.053411572812	0.007685247789	0.025759921802	44	12	
6900000	446.830101	1	-1.344694894278	1.327480324884	-0.048486940940	-0.070206237811	0.000152929548	0.962337546213	N\A	0.050277892360	0.007478379050	0.023419471666	35	13	
6950000	463.408772	1	-1.168561964215	1.191535772834	-0.036650814537	-0.022101455991	0.000252114556	0.967818430790	N\A	0.053349459260	0.007554848879	0.020818159664	38	13	
7000000	445.212401	1	-1.276573155570	1.246061898663	-0.039904143170	-0.045405791569	0.000229793974	0.953086556044	N\A	0.057201878146	0.007707398438	0.026218257852	38	8	
7050000	463.359663	1	-1.420001992445	1.322892481797	-0.047604395747	-0.051353161771	0.000143309283	0.963725465793	N\A	0.053811794774	0.006886871856	0.020491769184	40	12	
7100000	451.554807	1	-1.170369926871	1.183922118684	-0.033064541132	-0.012806393181	0.000226038571	0.952383351608	N\A	0.060100272402	0.007830557406	0.028306737883	46	10	
7150000	456.775738	1	-1.094916540424	1.167280506883	-0.054160220244	0.071405545088	0.000082090810	0.961465818740	N\A	0.049621208707	0.007153441447	0.024091623896	35	12	
7200000	458.518238	1	-1.212544886973	1.237676989015	-0.053686232458	0.006940817734	0.000192629641	0.957906107077	N\A	0.053404822172	0.007799197117	0.024557128686	43	11	
7250000	448.775893	1	-1.256834820385	1.207479465670	-0.048235002042	0.028720629396	0.000074684930	0.956597255823	N\A	0.059995061244	0.008291953237	0.026299499627	43	9	
7300000	432.325611	1	-1.075520163036	1.137723294802	-0.043709928218	0.041195083965	0.000283739681	0.947344216712	N\A	0.063271387073	0.008414785429	0.030599196573	36	4	
7350000	459.032331	1	-1.275666475401	1.263833611472	-0.051708115528	-0.010204521383	0.000214246462	0.954167572548	N\A	0.054042674675	0.007944260569	0.025633868360	44	13	
7400000	438.466454	1	-1.342195181362	1.296341553845	-0.047383611707	-0.048194607842	0.000212150882	0.953770927642	N\A	0.059466864706	0.007675095329	0.025939752534	45	11	
7450000	462.730039	1	-0.953376736021	1.109236764135	-0.042599719690	0.062420686410	0.000104345634	0.962708760483	N\A	0.049132540101	0.006549140314	0.021492811107	42	17	
7500000	452.034033	1	-1.220166221890	1.217469440355	-0.034555280592	-0.046567314326	0.000080710271	0.959375566611	N\A	0.049437715663	0.005420409188	0.019644353028	43	16	
7550000	454.277479	1	-1.294940514861	1.275655981361	-0.046690521336	-0.019350791186	0.000172623566	0.957969663113	N\A	0.056266385789	0.007157730690	0.024850846883	32	17	
7600000	464.361305	1	-1.054443558289	1.163917165795	-0.039767789347	0.007946078653	0.000152051350	0.956851138065	N\A	0.055315163919	0.007332381402	0.023122644861	45	16	
7650000	442.683058	1	-1.374817387936	1.318301980142	-0.063441041872	0.014652573269	0.000137978451	0.956248785634	N\A	0.060738766280	0.007517230301	0.026013682058	41	14	
7700000	439.509504	1	-1.257220018468	1.232192308109	-0.050144249905	0.003513751709	0.000140054152	0.950510761491	N\A	0.057393674005	0.006326271058	0.024475758710	24	9	
7750000	446.546449	1	-1.281302431130	1.303296663063	-0.064308516035	0.025001266929	0.000258036390	0.956902982254	N\A	0.058518935859	0.007446818843	0.024959312123	37	14	
7800000	457.110113	1	-1.213910526354	1.199634712306	-0.051705923943	0.026255002385	0.000173924073	0.964737463556	N\A	0.050842855485	0.006918549232	0.023999097641	43	11	
7850000	445.219924	1	-1.356344898321	1.324150422581	-0.052842345826	-0.044423429221	0.000151540940	0.954535900368	N\A	0.053307989782	0.006244866484	0.022307133316	30	11	
7900000	438.117965	1	-1.243891864849	1.254012428588	-0.054298688782	0.014907794776	0.000181212546	0.948884446446	N\A	0.056643580072	0.006829754885	0.021701815552	31	11	
7950000	449.343915	1	-1.321548283912	1.270489454997	-0.053930324750	0.017237623591	0.000095324551	0.951979267629	N\A	0.057011116478	0.007251673230	0.024567377328	39	13	
8000000	448.146634	1	-1.159024949963	1.221935468432	-0.052039708535	0.018786854543	0.000135735210	0.959510777984	N\A	0.047035460550	0.006027541157	0.021533699202	48	12	
8050000	446.722732	1	-1.237974941494	1.244851170709	-0.051926721654	0.009129970227	0.000123909631	0.954978742738	N\A	0.057213126699	0.006727646693	0.025799209772	38	11	
8100000	438.845067	1	-1.154420986800	1.215090109406	-0.048936929057	0.011842436641	0.000232125184	0.954471061242	N\A	0.052561028907	0.007547529086	0.025378446441	35	10	
8150000	438.890467	1	-1.112034032136	1.153112543092	-0.044805362254	0.020873301344	0.000157081201	0.952454808817	N\A	0.053170721818	0.007024363337	0.024657022520	33	12	
