Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-fab-006.txt
Log File Name:                   PAL_d1_m9-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            538250853
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
3950000	460.950656	1	-1.480064810247	1.419227038562	-0.080406687283	-0.064385270442	0.018287232511	0.000258866839	0.962725320978	N\A	0.076740123340	0.011280153057	0.036401599410	0.006903815152	38	12	
4000000	446.168596	1	-1.033584310020	1.084882815690	-0.023315533761	0.073161604588	-0.019454123553	0.000225487645	0.963651402378	N\A	0.084478548748	0.012510022028	0.039220504643	0.007505068013	50	14	
4050000	471.355197	1	-1.173976554483	1.229181208830	-0.049450608992	-0.020015433056	0.001654327285	0.000195525881	0.958805156113	N\A	0.098959609908	0.015942537326	0.040335499079	0.008717913363	39	15	
4100000	460.698293	1	-1.321411348905	1.311199941294	-0.047095660002	-0.050838033026	-0.002107373963	0.000153011923	0.962188153624	N\A	0.077524979729	0.012225782095	0.034299662441	0.006838215841	44	12	
4150000	459.310328	1	-1.324011489757	1.321343105618	-0.052984398613	-0.069563646276	0.009019371505	0.000142295281	0.960884184342	N\A	0.100789396958	0.014184953768	0.043553235276	0.007363172975	36	13	
4200000	463.330704	1	-1.219683162318	1.207467426368	-0.033647800332	0.009848265202	-0.012752895465	0.000135220548	0.965672682369	N\A	0.086466263485	0.013714463365	0.036059867255	0.007660562230	33	14	
4250000	449.385613	1	-1.494050059425	1.364882806734	-0.062392257055	-0.025722463321	0.001012443378	0.000175886962	0.959088154662	N\A	0.102312480329	0.017048351835	0.040279410726	0.008669986609	39	9	
4300000	446.823315	1	-1.648144749205	1.331461442859	-0.072704955680	-0.028745680445	0.017632668986	0.000136253137	0.972103625081	N\A	0.066533826128	0.011337984982	0.035379430187	0.007462005988	40	12	
4350000	456.290649	1	-1.327692744078	1.326545801032	-0.065623902644	-0.011538319969	0.007134145489	0.000143234438	0.955626499070	N\A	0.098365486820	0.011788067187	0.049814906929	0.007530539200	33	13	
4400000	451.984142	1	-1.262221566723	1.298283170867	-0.058754076724	-0.048306360965	0.008506421838	0.000102237201	0.957729711831	N\A	0.090947463623	0.011708281297	0.044815419456	0.007375294861	30	13	
4450000	438.680726	1	-1.319882803268	1.301772926845	-0.058055083386	-0.031698530477	0.008023013581	0.000138506202	0.946762102032	N\A	0.105765204615	0.012395222734	0.053920370791	0.008414274219	37	11	
4500000	469.615734	1	-1.249262108124	1.237185563730	-0.041289141805	-0.016476186263	-0.004697146599	0.000197464701	0.959751549871	N\A	0.099824364357	0.015866013623	0.040835232205	0.008507138201	34	14	
4550000	433.883848	1	-0.822541158118	0.913721116056	-0.006870412535	0.128669205863	-0.022422451741	0.000201322638	0.952511620804	N\A	0.129464139831	0.017906779647	0.055710635237	0.010156408877	35	10	
4600000	441.531093	1	-1.219647675099	1.122278730059	-0.026543644066	-0.001606883851	-0.004863085103	0.000175031636	0.952773519284	N\A	0.118730028076	0.017152958562	0.052373174764	0.009776576171	40	10	
4650000	448.637088	1	-1.324299790074	1.270069238325	-0.045481863425	-0.041292295580	-0.000920307852	0.000220051775	0.949942883186	N\A	0.123147808942	0.017336091842	0.052532658012	0.009364901910	41	15	
4700000	456.179999	1	-1.417178540552	1.458053804753	-0.083024659538	-0.107243324777	0.024325563790	0.000168704691	0.959626678882	N\A	0.098639848322	0.014992322456	0.041907411168	0.008549419455	33	12	
4750000	460.318244	1	-1.111458129198	1.191667065563	-0.036208956054	-0.007458216507	-0.005181827172	0.000192363821	0.954628434961	N\A	0.116707447552	0.017401622138	0.048253674417	0.009151981848	27	13	
4800000	461.922289	1	-1.326913063526	1.263084734526	-0.049549679941	-0.015070316718	-0.000314801346	0.000060940341	0.964543763857	N\A	0.090030426590	0.015493649797	0.036244143952	0.008615420396	43	12	
4850000	485.007824	1	-1.362993510508	1.313511555407	-0.059151639379	-0.035671964846	0.007428843480	0.000238325433	0.967724578511	N\A	0.098018412889	0.015204979542	0.041645835894	0.008778953039	44	14	
4900000	465.107801	1	-1.301152101059	1.287427261987	-0.055389311830	-0.023498915100	0.006253707808	0.000148373873	0.972157301742	N\A	0.111368811695	0.016784397397	0.048385229641	0.009200980948	38	17	
4950000	445.514090	1	-1.238299820792	1.216531743294	-0.037318045070	-0.041447876014	-0.000819981443	0.000242391727	0.955992262129	N\A	0.103537434794	0.016741747763	0.042535152904	0.009019125064	37	11	
5000000	459.831340	1	-1.319969809866	1.274989550765	-0.062119536079	0.024427549449	0.004014057866	0.000225470055	0.958576777744	N\A	0.093991033897	0.012111647118	0.044922303669	0.007446553172	36	14	
5050000	446.162183	1	-1.443086093095	1.444761611765	-0.079891832392	-0.115969577190	0.024896295399	0.000113399385	0.958250541841	N\A	0.088554083355	0.010487578067	0.045294312295	0.007177236424	42	13	
5100000	435.997291	1	-1.508721101728	1.371441566936	-0.073396362259	0.004156830432	0.005764654417	0.000273610968	0.950633731167	N\A	0.100867345494	0.013412081019	0.046699973321	0.008075901446	38	8	
5150000	453.079704	1	-1.593923010042	1.518214748112	-0.088503336428	-0.120050499188	0.025740923017	0.000217124496	0.959837783000	N\A	0.081986208678	0.011139806082	0.039019869569	0.006579126289	33	12	
5200000	464.608709	1	-1.426563867003	1.404814319184	-0.078323609535	-0.038069714074	0.013145008785	0.000166231160	0.962638657178	N\A	0.070162993260	0.009124930846	0.034952987156	0.005979277023	39	16	
5250000	467.237199	1	-1.443911319590	1.407467705735	-0.073315966125	-0.104655317900	0.022462286456	0.000141296309	0.963265433145	N\A	0.072118322934	0.008531474588	0.038074291278	0.006185104742	42	13	
5300000	471.033275	1	-1.443642493872	1.424339922903	-0.081600671986	-0.048955225558	0.015063977429	0.000108755253	0.965626679500	N\A	0.085828702272	0.011966270928	0.038605628096	0.007170033034	33	17	
5350000	454.204894	1	-1.811797047421	1.301868796066	-0.051745347427	-0.075188792168	0.008156627378	0.000090747310	0.956846780913	N\A	0.083284466470	0.012243216511	0.038922487966	0.007621693082	37	15	
5400000	454.317646	1	-1.448685094973	1.494201265826	-0.096279915706	-0.119673536304	0.033974174792	0.000041089443	0.959681692871	N\A	0.082918615714	0.012241913903	0.039179573300	0.007728354362	39	14	
5450000	472.211235	1	-1.424014403572	1.364834757366	-0.079741303435	-0.007158979992	0.012989856350	0.000042594743	0.959149958335	N\A	0.081113740053	0.012300431134	0.036947836071	0.007166455190	43	15	
5500000	455.172887	1	-1.530333732057	1.494973058753	-0.086420600305	-0.059470802728	0.011750375849	0.000037943890	0.955134955363	N\A	0.097280594702	0.011952291244	0.046624537326	0.007467715002	45	17	
5550000	467.971277	1	-1.414298117349	1.393370977070	-0.064299066631	-0.060067933887	0.002124122901	0.000150108137	0.960845117676	N\A	0.079329763898	0.010279482092	0.038971217725	0.006347918546	34	16	
5600000	477.120301	1	-1.501449452980	1.480288144490	-0.084861182839	-0.115794273034	0.023820064246	0.000071583753	0.959410897186	N\A	0.080044249266	0.011004151673	0.039289685033	0.007376819365	40	14	
5650000	467.652162	1	-1.989497850680	1.614868555558	-0.117609079516	-0.103729483476	0.035010849468	0.000277513548	0.966313203001	N\A	0.061198231523	0.006134776507	0.033382480016	0.004608910002	44	14	
5700000	450.394525	1	-1.851055470778	1.503290034574	-0.095758092172	-0.060214048449	0.021257530677	0.000287080349	0.960473354150	N\A	0.073859541660	0.008411962313	0.040077407763	0.006562174213	41	13	
5750000	441.460479	1	-1.405575670096	1.371578727520	-0.073670998512	-0.032571539000	0.010207756602	0.000171235939	0.961878770918	N\A	0.084543947684	0.011116513565	0.041362117963	0.007269478029	36	14	
5800000	460.516386	1	-1.264969497648	1.144972305610	-0.040886772337	0.049006786632	-0.002838167907	0.000196904032	0.956481135941	N\A	0.118549462268	0.017374947824	0.048039848486	0.009141924039	34	11	
5850000	434.104489	1	-1.932315638557	1.582057239410	-0.116878390269	-0.082396765825	0.032700927309	0.000337636229	0.964423379199	N\A	0.083988135139	0.012883306372	0.038187622069	0.007721928477	33	9	
5900000	449.372756	1	-1.839507642130	1.340716366102	-0.055375510168	-0.078502497853	0.009053316689	0.000236051688	0.952018767534	N\A	0.114784940073	0.015219970285	0.051264717871	0.008765073804	40	12	
5950000	443.242399	1	-1.709512498932	1.350883548950	-0.056845675413	-0.096945803143	0.009682897222	0.000183560057	0.954959285443	N\A	0.090182898788	0.011655858538	0.040876207235	0.006892297262	27	10	
6000000	435.119638	1	-1.821863900815	1.510801860354	-0.094341846365	-0.142754197333	0.033229482423	0.000253482661	0.969543822787	N\A	0.061928770783	0.010026468317	0.035277148140	0.006966551665	39	11	
6050000	445.732997	1	-1.887201287992	1.769467694874	-0.134612911096	-0.217965031491	0.055639434894	0.000254394848	0.953321824581	N\A	0.091786421602	0.010437096674	0.047735089589	0.007339518518	46	15	
6100000	446.966561	1	-1.036601308220	1.187486126875	-0.057548138799	0.020184485077	0.007845634758	0.000241230892	0.951819414013	N\A	0.105974515820	0.014716124311	0.047997021375	0.008410268065	31	13	
6150000	447.404186	1	-1.578280386748	1.461997280364	-0.089269629455	-0.047707666016	0.016303542363	0.000319502513	0.950923621037	N\A	0.109557369567	0.014534237149	0.050818265644	0.008938440024	42	10	
6200000	430.640045	1	-1.417089541899	1.131427527045	-0.041784070177	0.108318210641	-0.017278052162	0.000215675089	0.950774261549	N\A	0.127132774874	0.017726417006	0.055397172686	0.009860592851	42	10	
6250000	447.188372	1	-1.457969171085	1.113741538297	-0.026165111982	0.071192630725	-0.017222026185	0.000224942138	0.951589686639	N\A	0.136705366574	0.019393081727	0.056084482494	0.010288172353	28	11	
6300000	439.200084	1	-1.401771629448	1.382277747590	-0.064860788006	-0.094983129195	0.016148150118	0.000141888032	0.953959127441	N\A	0.115182305893	0.015113403575	0.052380385817	0.008918404792	35	15	
6350000	464.503789	1	-1.847702966480	1.531091378328	-0.096348267741	-0.095810738703	0.023505188807	0.000248396708	0.977007667353	N\A	0.093510835679	0.012827211965	0.036439741833	0.006301053398	35	16	
6400000	451.900380	1	-1.336241646867	1.378652669665	-0.081752364232	-0.008429579252	0.011397611921	0.000204833173	0.956323137929	N\A	0.090339669410	0.012860292744	0.041947990776	0.007533290344	44	14	
6450000	458.362168	1	-1.279557487415	1.322696936915	-0.064439406173	-0.022315834056	0.006343851397	0.000331899224	0.959532427030	N\A	0.101419682038	0.016428648320	0.041684767963	0.008682057903	46	14	
6500000	462.357905	1	-1.618911895173	1.446391935682	-0.089244445056	-0.042629893607	0.017692933371	0.000312646439	0.960537095705	N\A	0.079547053028	0.010781645198	0.038964226672	0.006932598460	35	13	
6550000	454.308126	1	-1.089356333952	1.136617682185	-0.063406335763	0.113027893077	0.003500707044	0.000172569044	0.957655063740	N\A	0.094204910798	0.011931668240	0.046334495026	0.007780505921	37	12	
6600000	457.435695	1	-1.113170420066	1.151669827318	-0.044337428340	0.100009785724	-0.014879837635	0.000188690248	0.980843683780	N\A	0.064612390864	0.012216403336	0.036421366989	0.007586529051	30	16	
6650000	454.289248	1	-1.233753478756	1.257132744795	-0.058371121437	0.010252973260	-0.000710220593	0.000215573023	0.953616712370	N\A	0.098921556690	0.012660571089	0.047660622607	0.007748362203	29	16	
6700000	457.846909	1	-1.318192077581	1.298189010189	-0.066093946289	0.022080726042	0.003778144567	0.000190064494	0.955990945314	N\A	0.100654429891	0.012636570096	0.048955845052	0.008128608598	38	14	
6750000	463.926669	1	-1.358432355227	1.305880564059	-0.060984311888	-0.053038175814	0.010895961892	0.000293197278	0.968739571367	N\A	0.086493332060	0.007610129960	0.045761655536	0.005496703313	33	13	
6800000	461.059538	1	-1.127233263931	1.167788702845	-0.044752313556	0.011536408827	0.005322978159	0.000226384721	0.959153309165	N\A	0.086293651240	0.011421863991	0.042216894066	0.007184664887	32	12	
6850000	450.923653	1	-1.440222385913	1.401138143238	-0.065688353534	-0.077143602815	0.007341472947	0.000172730312	0.956245292802	N\A	0.093005025946	0.011785178173	0.044985497951	0.007318862035	42	12	
6900000	440.603073	1	-1.455976985143	1.419700846697	-0.087773229994	-0.009231982959	0.013049997557	0.000276266199	0.955943223473	N\A	0.108613264425	0.014118812911	0.048517516031	0.008000125272	40	16	
6950000	445.167374	1	-1.395394510075	1.114028942938	-0.042097701870	0.068486771673	-0.001636637837	0.000177995820	0.954098546796	N\A	0.116157263839	0.016783233702	0.050324658013	0.009207014990	52	9	
7000000	437.010941	1	-1.567012997089	1.302513903575	-0.068381294093	-0.004895714909	0.009567390294	0.000221636117	0.952864354740	N\A	0.103103069028	0.012989216568	0.049964570381	0.007997038190	39	10	
7050000	450.791154	1	-1.277871533982	1.312197735840	-0.065415589421	-0.007808347620	0.003355279677	0.000048586465	0.953778607966	N\A	0.094726534863	0.012761923743	0.045089329166	0.007877574306	43	14	
