Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-glob-005.txt
Log File Name:                   SCH_d1_m8-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            901523110
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1850000	491.449473	1	-1.521414573175	1.182336672887	-0.034491331995	-0.023187880665	0.000086031979	0.968719938350	N\A	0.038052134346	0.004595721594	0.024038350065	33	10	0.005691583206	Global Trend	
1900000	497.209723	1	-1.629686314060	1.137387833459	-0.021234612826	-0.041236043662	0.000081936423	0.968537545579	N\A	0.049571350251	0.006664504143	0.022160944054	35	10	-0.000639357171	Global Trend	
1950000	488.101226	1	-1.570268918845	1.121814361695	-0.016416107332	-0.032798101358	0.000110394484	0.970934238431	N\A	0.037040466753	0.004813069016	0.024656347449	43	9	0.005537231205	Global Trend	
2000000	486.768144	1	-1.696011073056	1.204375911241	-0.024067006538	-0.050297879123	0.000128289578	0.966351628412	N\A	0.045071807405	0.006257055073	0.024156402162	41	5	0.004244671501	Global Trend	
2050000	470.454309	1	-1.821774215620	1.294621848029	-0.042560768363	-0.041331691047	0.000091680901	0.963398977319	N\A	0.050954245697	0.006561366766	0.026917873784	43	4	0.002175688207	Global Trend	
2100000	457.631359	1	-1.750193523377	1.226468901097	-0.038044092389	-0.001059897740	0.000186334925	0.963379206622	N\A	0.052237548393	0.007792185283	0.025650595222	32	6	0.002267181632	Global Trend	
2150000	462.030936	1	-1.780404890873	1.245515551391	-0.040613979454	-0.027770700533	0.000110723059	0.959918866079	N\A	0.058560492053	0.008002457696	0.027148356448	32	5	0.000512776529	Global Trend	
2200000	469.927159	1	-1.765726961922	1.324334029150	-0.052795052487	-0.032146377376	0.000107951460	0.961105597189	N\A	0.049033978788	0.006129711103	0.025607267891	37	5	0.003667135311	Global Trend	
2250000	479.739327	1	-1.824114021949	1.274694814142	-0.042597308181	-0.022384403996	0.000128679962	0.966525158630	N\A	0.047764352137	0.007497968538	0.024092178924	38	5	0.001430029061	Global Trend	
2300000	469.914370	1	-1.814404919806	1.276238345707	-0.044041359650	-0.028983551152	0.000149263128	0.962867890733	N\A	0.056162978395	0.007770955552	0.025012021958	32	5	0.001191436040	Global Trend	
2350000	468.181967	1	-1.787111659030	1.277373661326	-0.056028262338	0.007249516167	0.000117662708	0.965188301451	N\A	0.049661534244	0.006092967839	0.027113218381	51	5	0.000542803286	Global Trend	
2400000	485.053900	1	-1.671639029610	1.235585703409	-0.038296840676	-0.025951265748	0.000130335952	0.962661143543	N\A	0.050655846343	0.005878012122	0.022833204183	32	7	0.003097375275	Global Trend	
2450000	492.076410	1	-1.846170797646	1.281318926643	-0.045430004671	-0.035664556475	0.000122620287	0.969037785116	N\A	0.052997939294	0.007635015378	0.024600113288	48	6	-0.000355098046	Global Trend	
2500000	488.269839	1	-1.623134092547	1.191711114966	-0.023199652864	-0.055502751172	0.000145705644	0.962546742121	N\A	0.048993648388	0.006316576123	0.024350817324	34	9	0.006917180399	Global Trend	
2550000	485.632087	1	-1.545116698872	1.158354454463	-0.034115383583	0.020685053366	0.000260184099	0.964297009773	N\A	0.049405929605	0.006711657819	0.026457422094	36	7	0.007044807042	Global Trend	
2600000	472.532071	1	-1.468212008955	1.099208870663	-0.026535166268	0.016470281484	0.000116070691	0.963479822418	N\A	0.038596046673	0.004809998308	0.026418237864	26	8	0.006941115065	Global Trend	
2650000	483.264852	1	-1.656114396989	1.209080836114	-0.037769070528	0.002283867233	0.000136432250	0.968006452961	N\A	0.046850213590	0.006210539293	0.022696047955	37	8	0.004080923779	Global Trend	
2700000	480.228548	1	-1.620912149017	1.129434409601	-0.030026208063	0.015302973369	0.000160847404	0.964490964408	N\A	0.056645014358	0.008018640486	0.026778897816	32	7	0.000926849668	Global Trend	
2750000	489.311581	1	-1.561719193700	1.114845240627	-0.021546057668	-0.008229305226	0.000135193208	0.969514457174	N\A	0.045837546938	0.006209342832	0.024975398144	38	6	0.004414206977	Global Trend	
2800000	486.131537	1	-1.434420423412	1.030792213581	-0.005335897459	-0.026931472815	0.000108723786	0.999557697790	N\A	0.024490764731	0.002870791794	0.026674870813	40	10	-0.147311760972	Global Trend	
2850000	480.752106	1	-1.573129020574	1.133634093220	-0.016589568620	-0.043955870792	0.000117182336	0.964583073105	N\A	0.041259048054	0.005374174181	0.024445274600	31	6	0.007340325146	Global Trend	
2900000	462.159603	1	-1.966797394941	1.313485602046	-0.039367796173	-0.060865881805	0.000074791962	0.962132418481	N\A	0.059566662284	0.008485396690	0.026298179317	30	6	-0.000417432618	Global Trend	
2950000	476.496031	1	-1.914233547111	1.356844500107	-0.054755754230	-0.041403670293	0.000204031524	0.964562593630	N\A	0.058025616884	0.007549709027	0.026879486786	29	6	0.001216891104	Global Trend	
3000000	478.661995	1	-1.887320623950	1.324847326063	-0.050128956746	-0.022386256393	0.000106136948	0.967064215474	N\A	0.051538354071	0.007418720919	0.026583412674	43	4	0.001678507090	Global Trend	
3050000	479.763436	1	-1.840045613128	1.245552588643	-0.045197415723	0.011065592254	0.000099265839	0.964125178906	N\A	0.054171933318	0.007347297192	0.025109326240	39	7	-0.000336921420	Global Trend	
3100000	476.827585	1	-1.632264315660	1.150494438710	-0.030817334064	0.001150018233	0.000116682110	0.965473072761	N\A	0.052320779777	0.007147109241	0.024657178952	34	7	0.001372325348	Global Trend	
3150000	485.189021	1	-1.698467615517	1.215702993136	-0.036896757254	-0.017371807842	0.000087052280	0.969713316179	N\A	0.048750503465	0.006919700556	0.024593411932	37	7	0.001734574981	Global Trend	
3200000	480.665479	1	-1.862707537507	1.340424065798	-0.051868837313	-0.055081584191	0.000077813722	0.966858432016	N\A	0.051417810590	0.006553519056	0.025293330541	37	9	0.001063805203	Global Trend	
3250000	489.960806	1	-1.628631631467	1.209604759959	-0.042490873861	0.009483689782	0.000092060251	0.967571802008	N\A	0.046499571597	0.005956589897	0.026141455761	48	7	0.002851152654	Global Trend	
3300000	473.807644	1	-1.409931532375	1.080638606465	-0.032580719595	0.059785987779	0.000142672771	0.966262184379	N\A	0.044175033337	0.005706873275	0.025983105786	32	5	0.007498987114	Global Trend	
3350000	488.790125	1	-1.770577462466	1.273355480178	-0.050271712984	-0.016297509815	0.000191651602	0.962090766294	N\A	0.057225851958	0.007867160661	0.026986049339	20	7	0.000950317899	Global Trend	
3400000	499.674766	1	-1.676365858206	1.165457924276	-0.035567119227	0.003124922957	0.000138129576	0.966544299859	N\A	0.053976226482	0.006996668195	0.023442760406	35	10	-0.001036002979	Global Trend	
3450000	468.428834	1	-1.754259923710	1.223880408986	-0.034523088475	-0.030731885892	0.000086177277	0.963418967406	N\A	0.051341962713	0.006909852663	0.022930900708	33	5	0.001687830646	Global Trend	
3500000	485.347978	1	-1.546671708062	1.148303965815	-0.032432415039	-0.006719044793	0.000181893426	0.963404584511	N\A	0.052394116709	0.006317335939	0.023762186901	41	8	0.003381926583	Global Trend	
3550000	489.857735	1	-1.592528902498	1.151546125251	-0.029700113711	0.010569811823	0.000075434563	0.971703893165	N\A	0.039206121058	0.005048984552	0.024446299123	35	10	0.003211417901	Global Trend	
3600000	478.456495	1	-1.674762867160	1.218466344269	-0.030766556843	-0.035232533901	0.000122861217	0.963828425443	N\A	0.048376643719	0.006417317160	0.026613578919	30	6	0.004590265026	Global Trend	
3650000	470.438292	1	-1.846300607535	1.260677094445	-0.046550678509	0.006051303922	0.000122095966	0.962500234014	N\A	0.056012220273	0.007528645786	0.024861856422	33	6	-0.000265312564	Global Trend	
3700000	478.243925	1	-1.713777180068	1.218962282421	-0.038364408903	-0.007676378032	0.000118406424	0.963720074662	N\A	0.052341199912	0.007227187185	0.025195885194	25	7	0.001999218033	Global Trend	
3750000	492.878686	1	-1.773063076870	1.263956664497	-0.050983680944	0.020726200421	0.000126558837	0.968446202377	N\A	0.049486414682	0.007125202809	0.022312181064	33	7	0.001328418016	Global Trend	
3800000	490.289331	1	-1.825670848431	1.279564341917	-0.043959284899	-0.046172107801	0.000077883321	0.969616798773	N\A	0.053567427905	0.008020399327	0.026410452252	31	6	-0.000170546508	Global Trend	
3850000	490.673969	1	-1.690901936249	1.220614344503	-0.041988733095	-0.007140421149	0.000263661058	0.969518377338	N\A	0.054754644705	0.007070680780	0.024499464770	37	7	0.002721951192	Global Trend	
3900000	489.856239	1	-1.551292380924	1.174500070846	-0.047695277307	0.053818739978	0.000056476307	0.967107364612	N\A	0.045504800976	0.006177772835	0.026730381647	42	7	0.001929052371	Global Trend	
3950000	471.715969	1	-1.601760911094	1.097590983549	-0.018034514476	-0.006356923898	0.000110135865	0.967204425307	N\A	0.051926181097	0.007610636005	0.023353514984	32	9	0.000085338856	Global Trend	
4000000	473.855125	1	-1.604241607811	1.101348617465	-0.026708300458	0.006609570448	0.000107368706	0.964636333996	N\A	0.050501413936	0.006436318378	0.027193725575	40	8	-0.002471722219	Global Trend	
4050000	477.831044	1	-1.603748655463	1.111533963736	-0.018238245474	-0.015779882932	0.000146832810	0.963204998450	N\A	0.055172948079	0.008105430861	0.025717946939	27	6	0.001615441787	Global Trend	
4100000	486.448730	1	-1.660289396589	1.150690685957	-0.022202189042	-0.042579129391	0.000107125152	0.966650853617	N\A	0.054123803567	0.007458851487	0.024492784767	27	10	-0.000232014054	Global Trend	
4150000	461.001631	1	-1.730813721882	1.184339793021	-0.034499131755	-0.005035390232	0.000110469072	0.963871809643	N\A	0.058800901184	0.008123104520	0.023728347334	43	5	-0.000730809258	Global Trend	
4200000	473.579371	1	-1.600449110750	1.166747968808	-0.034632166740	-0.008492667070	0.000011209868	0.966223711731	N\A	0.052181264974	0.006932048140	0.025067279695	38	7	0.000236353175	Global Trend	
4250000	475.065698	1	-1.579760469912	1.138088204269	-0.024146710860	-0.008808665968	0.000029217737	0.965962519156	N\A	0.039057519200	0.004910965840	0.024241951494	36	4	0.001390670516	Global Trend	
4300000	466.271733	1	-1.864561710623	1.310088275777	-0.040342779978	-0.056493185265	0.000035670821	0.958052355167	N\A	0.055706893177	0.007286820112	0.026261821641	26	6	0.000718194287	Global Trend	
4350000	474.923891	1	-1.783846753992	1.249234818606	-0.037272433735	-0.032842758903	0.000028172375	0.962681413807	N\A	0.049573101145	0.006483011297	0.024397149601	41	8	0.000514654373	Global Trend	
4400000	499.241483	1	-1.878337610277	1.281149917697	-0.054128093822	0.004341180074	0.000089314345	0.972549808603	N\A	0.043678573905	0.006278080207	0.021964070806	35	10	0.001868821772	Global Trend	
4450000	480.387739	1	-1.858312626617	1.265162952727	-0.041071707887	-0.027342775745	0.000235883599	0.968557940489	N\A	0.051092940081	0.006729642559	0.022101201577	29	8	0.000631618996	Global Trend	
4500000	477.722128	1	-1.728432205788	1.285015491982	-0.045998167435	-0.039882992917	0.000172393262	0.966158410003	N\A	0.051283375035	0.006991118857	0.026550236554	38	4	0.003772179505	Global Trend	
4550000	499.987242	1	-1.443472985530	1.083751153826	-0.019409338085	0.008282173139	0.000105969604	0.969544230034	N\A	0.036976675351	0.004704426979	0.022321631146	32	11	0.007400940432	Global Trend	
4600000	496.422096	1	-1.753009995475	1.235324219206	-0.048391583681	0.015661837069	0.000100129805	0.969889861525	N\A	0.054515642591	0.007254700354	0.023518679999	30	8	0.000670716032	Global Trend	
4650000	479.119831	1	-1.774039111157	1.227914271963	-0.033408863186	-0.048749853840	0.000091121805	0.966127010314	N\A	0.051044807475	0.006181411022	0.024058096959	40	6	0.001204548545	Global Trend	
4700000	485.773247	1	-1.948401201504	1.251323667157	-0.037065215336	-0.031301038232	0.000213150126	0.965131559605	N\A	0.052572519004	0.006611556307	0.025560276351	30	5	-0.004602752003	Global Trend	
4750000	484.136364	1	-1.704985876264	1.216740894448	-0.032555441850	-0.037262769959	0.000106289397	0.970033721726	N\A	0.045018583858	0.006409973726	0.022977332624	33	5	0.002716284298	Global Trend	
4800000	481.020601	1	-1.731609594073	1.223575669399	-0.032205480434	-0.039028349743	0.000182775490	0.964909503456	N\A	0.048561307402	0.006508925831	0.023830104081	42	10	0.004096072257	Global Trend	
4850000	497.568728	1	-1.806169068685	1.250826509687	-0.039644652739	-0.016727066700	0.000139563226	0.966865634357	N\A	0.054431874373	0.007493455830	0.025698658892	35	7	0.001324822799	Global Trend	
4900000	481.315112	1	-1.721952412529	1.227460631282	-0.045132605181	0.005227719979	0.000170974394	0.964030819431	N\A	0.052591342365	0.007187303460	0.026270101504	33	4	0.001134380292	Global Trend	
4950000	485.874990	1	-1.520291572738	1.092583036402	-0.029737297972	0.034460609983	0.000074276732	0.966750778796	N\A	0.056232124241	0.007488568777	0.024637303572	40	8	0.000652876149	Global Trend	
5000000	480.102362	1	-1.844178921602	1.317778927979	-0.052199356413	-0.030179211724	0.000146227786	0.965860598767	N\A	0.052803538404	0.007836795227	0.024925080615	29	6	0.001315771899	Global Trend	
5050000	493.182800	1	-1.583370590029	1.119996724428	-0.034006810619	0.035865878636	0.000129147197	0.966691776577	N\A	0.056084022350	0.007745556494	0.025420300717	36	7	0.000411930112	Global Trend	
5100000	471.193920	1	-1.743921496574	1.155664537385	-0.038909354563	0.043582901405	0.000221736789	0.966292995795	N\A	0.046665337530	0.006107464074	0.022155528761	44	7	-0.003776322632	Global Trend	
5150000	489.722494	1	-1.655414675558	1.164114604528	-0.020969301569	-0.055520885814	0.000079227325	0.967118899940	N\A	0.048918775786	0.006476933657	0.022903818288	38	8	0.001482256469	Global Trend	
5200000	488.549758	1	-1.630378626410	1.167883641826	-0.040381273153	0.033027484273	0.000125013666	0.965597096661	N\A	0.049151124166	0.007253428559	0.025556920624	28	14	0.001508852543	Global Trend	
5250000	498.946759	1	-1.738835835972	1.218911390401	-0.033183629938	-0.029890335996	0.000094498690	0.967715685807	N\A	0.050654160583	0.007073225807	0.022909223687	36	10	0.001053865736	Global Trend	
5300000	485.866024	1	-1.773039827872	1.246327282952	-0.049639270791	0.012244152056	0.000173240034	0.962964892529	N\A	0.056961188871	0.007641558357	0.025374899835	33	8	0.000053503266	Global Trend	
5350000	491.492719	1	-1.802178240864	1.276723775407	-0.032881750756	-0.076139569283	0.000098410771	0.967487220161	N\A	0.052374414208	0.006986414314	0.023991801928	36	7	0.001886101873	Global Trend	
5400000	477.452448	1	-1.442274365409	1.079918564443	-0.025514037938	0.017506745598	0.000128651638	0.964333863789	N\A	0.044249442855	0.005629678819	0.024134284220	28	7	0.006230226630	Global Trend	
5450000	474.586963	1	-1.671154423434	1.215765902477	-0.046088094682	0.032830505215	0.000030591865	0.959727843914	N\A	0.048344475387	0.006125539683	0.026227259844	40	8	0.000890899671	Global Trend	
5500000	480.043207	1	-1.524121372464	1.175334797279	-0.038748690518	0.033605315632	0.000164194865	0.967367961914	N\A	0.047183347125	0.006207322593	0.023931107558	30	7	0.005993629773	Global Trend	
5550000	487.279156	1	-1.712281965310	1.189179269588	-0.029435729958	-0.035392542480	0.000105394752	0.964788688761	N\A	0.053635288967	0.007395828802	0.025698587125	35	8	0.000359034153	Global Trend	
5600000	476.010064	1	-1.698346451182	1.206009332179	-0.035249005544	-0.016829052203	0.000104954482	0.963091937138	N\A	0.056331478746	0.007571916332	0.025033795933	31	6	0.001539859444	Global Trend	
5650000	486.762115	1	-1.663338301325	1.218347210240	-0.036987837450	-0.021119832811	0.000088551082	0.966727131063	N\A	0.047404315813	0.006487315779	0.025140550132	38	6	0.002556866218	Global Trend	
5700000	476.765443	1	-1.486247575092	1.025487005686	0.000191304071	-0.040475119306	0.000105247121	0.969727652980	N\A	0.047035012515	0.006874271487	0.024225673464	33	8	-0.002531756672	Global Trend	
5750000	477.304581	1	-1.626348006749	1.142589693095	-0.014301173713	-0.051648038242	0.000104551672	0.965784481724	N\A	0.045807151930	0.006646470702	0.024057382524	32	10	0.002416120140	Global Trend	
5800000	487.918050	1	-1.669826326509	1.170507193472	-0.035388688484	0.011722196467	0.000098305054	0.970802321137	N\A	0.048839527449	0.006729649741	0.025773506162	32	9	0.001243024869	Global Trend	
5850000	482.471822	1	-1.901767910453	1.310869891725	-0.051032432093	-0.016150767874	0.000132746161	0.961655992823	N\A	0.058925340137	0.007382445987	0.025886462512	42	5	0.000376667231	Global Trend	
5900000	468.716113	1	-1.725771869346	1.242738182687	-0.043300189925	-0.012557927875	0.000103400905	0.965563625571	N\A	0.047950376778	0.006452259057	0.024006163898	39	4	0.001905605700	Global Trend	
5950000	489.279859	1	-1.583411800506	1.168614175613	-0.026222024134	-0.033937075894	0.000126805009	0.966185784753	N\A	0.044666880959	0.005502812292	0.023532702466	34	7	0.005732513563	Global Trend	
6000000	474.222669	1	-1.773487218516	1.288399384187	-0.047095075049	-0.027685600511	0.000110214526	0.963684338029	N\A	0.051348027750	0.006718943136	0.025449262654	38	9	0.001901540387	Global Trend	
6050000	482.896246	1	-1.617334619648	1.170914987242	-0.037424704972	0.022705619670	0.000078482787	0.965743936903	N\A	0.048898845012	0.005844858811	0.025652964722	38	7	0.002022836186	Global Trend	
6100000	471.573403	1	-1.568082374744	1.114810080383	-0.024119266741	-0.001236631134	0.000130990273	0.965375284767	N\A	0.050591972296	0.006919399663	0.022745798976	28	5	0.002741895164	Global Trend	
6150000	473.100442	1	-1.477749044302	1.140245216788	-0.022083629527	-0.037390603737	0.000111449809	0.972497437331	N\A	0.029596680050	0.003635523405	0.024122095336	43	7	0.011471237072	Global Trend	
6200000	459.290617	1	-1.730397781916	1.215452519426	-0.039616921206	0.001930467810	0.000138203167	0.959705139370	N\A	0.052358778362	0.007172204510	0.025496201180	32	7	0.002695392546	Global Trend	
6250000	475.002956	1	-1.667086563048	1.217153968769	-0.027832519296	-0.065600466231	0.000127853010	0.966523954442	N\A	0.042666291102	0.005705788179	0.024076707141	30	6	0.004783518055	Global Trend	
6300000	477.733269	1	-1.704214779949	1.246507949165	-0.047102229652	0.002981480387	0.000116643940	0.964996381593	N\A	0.046317323740	0.006888517079	0.024351049082	39	4	0.002305048751	Global Trend	
6350000	465.053547	1	-1.797039089099	1.240294609179	-0.031974640172	-0.045598968621	0.000090007655	0.963912193781	N\A	0.055595057261	0.007381298148	0.025166631554	40	5	0.001175082324	Global Trend	
6400000	477.670983	1	-1.710647708572	1.201127601496	-0.035556860644	-0.017741411885	0.000108063921	0.963913421117	N\A	0.052788808291	0.007092290061	0.025414337636	33	8	0.000618933267	Global Trend	
6450000	463.753841	1	-1.707457081106	1.222485318642	-0.045509022943	0.005990347892	0.000108108604	0.964263446435	N\A	0.051978852191	0.007362501348	0.025291337601	32	5	0.000920634148	Global Trend	
6500000	472.481021	1	-1.470096138527	1.091677776049	-0.025780660165	0.025925638515	0.000105620660	0.964925286174	N\A	0.036835910693	0.004804322557	0.025699515320	33	7	0.006302765076	Global Trend	
6550000	473.709403	1	-1.605865261317	1.211281826169	-0.035785794296	-0.013690738536	0.000144218076	0.965207607688	N\A	0.050289691687	0.006191708553	0.024685680064	28	6	0.005486899676	Global Trend	
6600000	464.685258	1	-1.760476714465	1.243528620209	-0.036296554915	-0.030692594175	0.000088406227	0.966567318751	N\A	0.044893880661	0.005908259174	0.024434587609	42	5	0.002285205586	Global Trend	
6650000	466.667413	1	-1.880897883044	1.303872373530	-0.048032185868	-0.015426259722	0.000143325857	0.963959197420	N\A	0.056850884728	0.008367551613	0.026811089325	39	5	0.001020979346	Global Trend	
6700000	469.284367	1	-1.719142702067	1.163537402473	-0.027478006212	-0.009219994656	0.000155038429	0.965891720667	N\A	0.047908156992	0.007465136636	0.023567855484	38	5	0.000199877298	Global Trend	
6750000	472.657521	1	-1.709883609116	1.209417820732	-0.037664567573	-0.009336755545	0.000114355539	0.960248880344	N\A	0.054266408780	0.007356946765	0.026399390712	33	6	0.000913877572	Global Trend	
6800000	457.907010	1	-1.667884050784	1.202707015694	-0.040483277642	0.005897155827	0.000105624058	0.960937490617	N\A	0.056220761070	0.007348128079	0.025679286912	41	4	0.001724793971	Global Trend	
6850000	480.370029	1	-1.875448969845	1.346474230093	-0.040203737582	-0.076084483343	0.000086165405	0.963456866661	N\A	0.052323714922	0.006462303480	0.025722097558	36	5	0.002670954107	Global Trend	
6900000	478.287393	1	-1.619962864336	1.176612333123	-0.030813657903	-0.013784284716	0.000073979999	0.966869021385	N\A	0.046707098455	0.006072727094	0.024500588471	43	5	0.001832282787	Global Trend	
6950000	466.595175	1	-1.679924860122	1.181984355185	-0.038512498791	0.010747404439	0.000104914993	0.960966184854	N\A	0.054546643571	0.007277575387	0.025726014099	36	5	0.000687283831	Global Trend	
7000000	484.494245	1	-1.676146586556	1.174720924610	-0.021525653855	-0.052462498020	0.000168211947	0.966217498596	N\A	0.054823006458	0.007661945354	0.025418720812	35	7	0.002532523689	Global Trend	
7050000	489.344549	1	-1.677868563788	1.180168881201	-0.026437608353	-0.023833875052	0.000045736396	0.971279102884	N\A	0.046721155463	0.006527463424	0.024709205033	43	6	0.001192295200	Global Trend	
7100000	487.433785	1	-1.693442687644	1.198238490411	-0.042171652397	0.026099559207	0.000014232456	0.960964616767	N\A	0.057510260056	0.007603177136	0.025112090583	47	7	0.000121825194	Global Trend	
7150000	480.410710	1	-1.732925995026	1.223072189807	-0.037753749417	-0.008829869776	0.000046980961	0.959721108846	N\A	0.056035384845	0.007567144252	0.025839396417	33	4	0.000726817640	Global Trend	
