Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m7-glob-004.txt
Log File Name:                   AMY_d1_m7-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            8197337
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m7-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
2750000	525.193671	1	-0.983750699859	0.726247656317	0.199370443209	-0.027568542808	0.000122509842	0.973318463912	N\A	0.022780851527	0.022649182719	0.003021679878	38	7	0.001832444780	Global Trend	
2800000	520.078529	1	-0.938638301729	0.731362961751	0.174718085904	-0.023037643665	0.000123280639	0.981239313803	N\A	0.016645515237	0.016097310340	0.002625386720	43	6	-0.000410111140	Global Trend	
2850000	503.377949	1	-0.952787901503	0.775305493938	0.134001831167	-0.020369610720	0.000086164302	0.966929060610	N\A	0.026781453121	0.024014153016	0.003175476219	43	7	-0.002317410100	Global Trend	
2900000	516.722512	1	-0.925720252676	0.713256874039	0.212528942076	-0.029209396151	0.000076188303	0.965678002701	N\A	0.028948610226	0.027154759560	0.003631045928	37	8	-0.000462387128	Global Trend	
2950000	515.538174	1	-1.022753578251	0.740084941142	0.238209368477	-0.039084323115	0.000087519961	0.964662289095	N\A	0.025543637258	0.023797425034	0.003322252644	35	7	-0.000399900415	Global Trend	
3000000	505.408515	1	-0.988359730691	0.717207924290	0.262149073056	-0.042621867549	0.000097432409	0.960754202239	N\A	0.026594636264	0.027129000018	0.003720858529	35	6	0.000346645590	Global Trend	
3050000	518.564439	1	-0.794544688271	0.662075708732	0.268189794520	-0.035917478820	0.000098545366	0.966125544362	N\A	0.027093897149	0.024399680095	0.003267519685	28	7	-0.002840501664	Global Trend	
3100000	509.688801	1	-1.019045599795	0.762662556513	0.208690047671	-0.035522366014	0.000080086106	0.964108431174	N\A	0.030489465140	0.028253650841	0.003649082571	32	6	-0.002496226632	Global Trend	
3150000	517.717220	1	-1.061854805769	0.780454773954	0.157765326385	-0.025345293418	0.000088966642	0.969443229036	N\A	0.030402629270	0.027126410756	0.003381404868	46	5	0.000007732000	Global Trend	
3200000	503.411627	1	-1.055966250072	0.751450374455	0.197236801406	-0.027631858123	0.000107119719	0.960245199180	N\A	0.035687344106	0.031559054774	0.003585307860	44	3	0.001692751758	Global Trend	
3250000	512.884783	1	-0.943705514122	0.711847358183	0.215710615439	-0.029329061778	0.000105275438	0.961808133747	N\A	0.032620790310	0.028596997612	0.003750738495	34	6	0.000157167427	Global Trend	
3300000	489.744394	1	-1.049010232872	0.849864024906	0.116837194161	-0.026053912643	0.000103286954	0.958722593734	N\A	0.031815540004	0.030119265620	0.003679782220	30	7	-0.001616073938	Global Trend	
3350000	529.066295	1	-0.841977402357	0.672847929385	0.241197658120	-0.029419422171	0.000085042677	0.968601614400	N\A	0.028783850530	0.026263705557	0.003409314709	41	8	-0.000351426927	Global Trend	
3400000	512.808900	1	-0.926400863385	0.706428282359	0.213656110884	-0.029274514891	0.000089755690	0.966886603621	N\A	0.025685497855	0.023290823356	0.003398918254	33	6	0.000631082422	Global Trend	
3450000	506.527260	1	-0.947566865910	0.678259332142	0.262840197302	-0.034896072770	0.000065369439	0.965848048563	N\A	0.026989191752	0.024984219717	0.003226198432	39	5	0.002501710484	Global Trend	
3500000	512.233498	1	-0.898770340314	0.679440082504	0.225122219786	-0.027439033308	0.000125549620	0.961063271611	N\A	0.028526818312	0.027080747517	0.003467203735	36	5	0.001898299574	Global Trend	
3550000	507.610953	1	-0.648224240765	0.667027708996	0.232547675911	-0.025874613204	0.000221151196	0.962830912898	N\A	0.031169306003	0.028864739531	0.003766778031	32	4	-0.011916065284	Global Trend	
3600000	492.382643	1	-1.036600823845	0.769768461091	0.153427041926	-0.023790260556	0.000230567734	0.954514873818	N\A	0.033225702564	0.030896563842	0.003883662862	36	4	0.000650190245	Global Trend	
3650000	492.806869	1	-0.887423212065	0.683217653977	0.258810187643	-0.036717293815	0.000109037423	0.956219002809	N\A	0.032029423430	0.028429669095	0.003398073146	34	6	-0.000893888502	Global Trend	
3700000	519.479529	1	-1.058085231436	0.732058172415	0.254514786554	-0.042829564921	0.000098739565	0.971485191902	N\A	0.021846015361	0.024183578974	0.003308421326	31	5	0.004484827610	Global Trend	
3750000	515.923239	1	-0.917735269668	0.733869798801	0.203940106399	-0.034394790088	0.000081415340	0.975269229759	N\A	0.023892152247	0.022416666907	0.003399447164	29	7	-0.001893184404	Global Trend	
3800000	511.151823	1	-0.986692380858	0.700799835294	0.244809774341	-0.035776924095	0.000095656648	0.964893099840	N\A	0.025839925401	0.025606970507	0.003548775537	41	6	0.003880598866	Global Trend	
3850000	507.074408	1	-1.050247430442	0.747402809281	0.227506041704	-0.040017617581	0.000096487502	0.962852712317	N\A	0.024333896639	0.024990457648	0.003511881559	30	5	0.003099946108	Global Trend	
3900000	513.220298	1	-0.875567905526	0.696692860162	0.241103907757	-0.034815933110	0.000090685937	0.966786543153	N\A	0.022927271275	0.019386464358	0.002956421236	37	6	-0.002310661502	Global Trend	
3950000	520.686042	1	-0.880563814663	0.681544494508	0.234312499347	-0.029041739037	0.000100620520	0.964245058300	N\A	0.030154096324	0.026420218983	0.003293984311	33	4	-0.000115092897	Global Trend	
4000000	518.131797	1	-0.979864090863	0.701063865728	0.224893523777	-0.028126514284	0.000086830952	0.963239203263	N\A	0.030161892882	0.027231095139	0.003528852907	32	6	0.001664941610	Global Trend	
4050000	513.752160	1	-0.938799402798	0.720581446769	0.208436184902	-0.028779818931	0.000088602616	0.965816684973	N\A	0.027748935522	0.024442079052	0.003223458472	47	5	-0.001045583227	Global Trend	
4100000	519.955325	1	-0.893930010756	0.680855686736	0.265227522510	-0.035513949110	0.000091415158	0.968067759737	N\A	0.021694803657	0.022062307049	0.003154512282	41	5	-0.000583748184	Global Trend	
4150000	513.381884	1	-0.959527300509	0.768378827083	0.174398641955	-0.030079002690	0.000094791971	0.963324384222	N\A	0.032745505225	0.028103831175	0.003211962259	39	6	-0.003447502545	Global Trend	
4200000	533.482577	1	-1.003840127728	0.753907483875	0.191636427532	-0.031196720815	0.000089935245	0.974611755152	N\A	0.026991579195	0.023740779010	0.003236487985	39	6	-0.000430685317	Global Trend	
4250000	516.624882	1	-1.033518701464	0.749014038812	0.231241780982	-0.040345573127	0.000091477749	0.965393092112	N\A	0.026811661941	0.025553883421	0.003381554429	46	7	-0.001271580585	Global Trend	
4300000	513.571060	1	-0.834186061675	0.673381889045	0.253122764108	-0.032726081209	0.000064133704	0.964592344513	N\A	0.030341791539	0.027349853325	0.003614222260	31	7	-0.002288336430	Global Trend	
4350000	493.064381	1	-0.927342588319	0.758074987737	0.175985234869	-0.028875026160	0.000087303114	0.957801480219	N\A	0.031653869984	0.030556178901	0.003730441225	30	5	-0.004256771117	Global Trend	
4400000	494.398737	1	-0.759616938497	0.665204040889	0.236152463990	-0.026345493944	0.000113390060	0.968484109645	N\A	0.032589187550	0.027409837112	0.003156872663	41	4	-0.004157514081	Global Trend	
4450000	501.732830	1	-0.987210504596	0.762167122772	0.229886566749	-0.042302215283	0.000186594739	0.966980754622	N\A	0.028043993551	0.027483838337	0.003533007539	38	7	-0.010727696902	Global Trend	
4500000	507.951759	1	-0.865694824561	0.715683088098	0.233460877121	-0.035310489253	0.000083283063	0.962515325424	N\A	0.030616200925	0.027365934052	0.003112069707	32	6	-0.005461588955	Global Trend	
4550000	488.676165	1	-0.920873321084	0.661980379406	0.226630283096	-0.028432060622	0.000108397886	0.955087492510	N\A	0.034073999761	0.030372507838	0.003537241975	35	6	0.002347464139	Global Trend	
4600000	502.855778	1	-1.102695837567	0.792291549525	0.212759924264	-0.043103111556	0.000088898031	0.960127585079	N\A	0.031778369530	0.028669038347	0.003707531982	40	5	-0.000764214415	Global Trend	
4650000	497.197503	1	-1.020974050562	0.757007024408	0.157956341621	-0.022738157114	0.000104493313	0.959138729205	N\A	0.036296904680	0.031188957648	0.003428329692	30	3	0.001354435227	Global Trend	
4700000	504.991455	1	-0.837469418588	0.684993432728	0.258876295340	-0.040453135505	0.000088855704	0.959636670102	N\A	0.029121844399	0.026765775702	0.003838522431	34	3	-0.002619860583	Global Trend	
4750000	492.596912	1	-1.056165893590	0.748279431918	0.194416852997	-0.027955469784	0.000104275112	0.959364904882	N\A	0.035273767264	0.031646759491	0.003604735540	31	3	0.002769640136	Global Trend	
4800000	499.286129	1	-1.120774304656	0.799392676934	0.154591536061	-0.026905636608	0.000085407404	0.959757704060	N\A	0.032963096755	0.030107649930	0.003463433026	36	4	0.000994484115	Global Trend	
4850000	503.453508	1	-0.863723872964	0.685523478005	0.239688067965	-0.030187895373	0.000100863380	0.952556503892	N\A	0.036928209212	0.032341484735	0.003774196586	34	4	-0.001696247972	Global Trend	
4900000	506.118872	1	-0.867057739702	0.719351968085	0.179927352129	-0.027507152197	0.000115197902	0.957786116902	N\A	0.032380728584	0.028792088468	0.003562401858	34	4	-0.001365226383	Global Trend	
4950000	503.003489	1	-0.800002060779	0.654699585060	0.269588130400	-0.034552695379	0.000209016335	0.959700715400	N\A	0.030057304900	0.025977761651	0.003397740601	45	3	-0.004043801075	Global Trend	
5000000	518.827450	1	-0.883511466009	0.680139019766	0.226807999599	-0.027725697666	0.000085828262	0.971636259884	N\A	0.026696966115	0.021829880651	0.003073934100	41	6	0.001023280612	Global Trend	
5050000	514.152274	1	-0.828509441743	0.693165469054	0.194247951718	-0.022049719052	0.000121855453	0.960996473345	N\A	0.031263596468	0.027822662831	0.003348885092	32	5	-0.001839259821	Global Trend	
5100000	506.653143	1	-0.841330654492	0.702280198067	0.222428727393	-0.032032370070	0.000114519185	0.961386046824	N\A	0.027989779592	0.024947199170	0.003412790016	40	6	-0.003652949536	Global Trend	
5150000	511.748820	1	-0.839791745616	0.670218920581	0.224247016951	-0.028149532548	0.000108685586	0.962441509849	N\A	0.030386812711	0.025599604295	0.003700527304	32	7	0.000767592973	Global Trend	
5200000	501.732762	1	-0.791711438920	0.641457455302	0.230295998319	-0.022903935794	0.000105429713	0.957772066477	N\A	0.031744853080	0.029332758976	0.004037575107	28	5	0.000532976583	Global Trend	
5250000	494.919524	1	-0.874601418021	0.666847366213	0.246683030621	-0.032566676765	0.000158911882	0.964190173689	N\A	0.025100178461	0.022601580176	0.003500140516	37	4	0.001299184995	Global Trend	
5300000	509.091505	1	-0.876467576431	0.727957515635	0.169962715274	-0.019872946644	0.000101702953	0.964559926810	N\A	0.028197152377	0.025465218528	0.003347088960	17	3	-0.003399288355	Global Trend	
5350000	504.182158	1	-0.936758816347	0.742817569938	0.191315015111	-0.029861971392	0.000100021199	0.960965902074	N\A	0.031989739898	0.029177717063	0.003639199818	33	5	-0.002941769577	Global Trend	
5400000	502.860775	1	-0.914020877544	0.710451046791	0.239433464193	-0.036789096355	0.000105594181	0.958420570724	N\A	0.033733422429	0.030617370044	0.004052034226	36	5	-0.001492257917	Global Trend	
5450000	506.254925	1	-0.868847986566	0.690568999254	0.224630953119	-0.032143378434	0.000107502442	0.968876294359	N\A	0.029289780521	0.027079871676	0.003582613153	36	5	-0.000289903093	Global Trend	
5500000	508.132840	1	-0.864489770022	0.689763095382	0.244780511986	-0.032944574275	0.000091422052	0.961480808649	N\A	0.029283559373	0.027462805439	0.003815881531	42	5	-0.002074634801	Global Trend	
5550000	512.967281	1	-0.795969104323	0.680428359527	0.244981669197	-0.035799098469	0.000095401348	0.966034016731	N\A	0.026680312951	0.024991721229	0.003770166210	31	6	-0.003432526425	Global Trend	
5600000	509.341443	1	-0.996622107688	0.718020250246	0.211029690625	-0.030854799632	0.000095050661	0.965708624818	N\A	0.028991799763	0.027350439561	0.003603922353	36	6	0.003424028181	Global Trend	
5650000	498.306038	1	-0.846287412387	0.644265215818	0.262713739813	-0.030326289073	0.000093149134	0.961103805271	N\A	0.030626182634	0.028740809351	0.003791605867	40	7	0.001862719464	Global Trend	
5700000	512.615379	1	-0.962391030131	0.770286314436	0.172660251619	-0.031767526938	0.000091330838	0.972924840679	N\A	0.022126218445	0.022366005875	0.003107344299	40	7	-0.002501356236	Global Trend	
5750000	515.579108	1	-1.059335084489	0.750894437938	0.197454122402	-0.031462117007	0.000108995834	0.980537406425	N\A	0.028116842452	0.023889181699	0.003102758101	28	9	0.003883134388	Global Trend	
5800000	503.388558	1	-0.982849743772	0.720100989794	0.233948174894	-0.033910548225	0.000124822515	0.959044030985	N\A	0.031706501271	0.027884317743	0.003591144516	26	8	0.001228296445	Global Trend	
5850000	500.749563	1	-1.031477080013	0.741674886680	0.195017669711	-0.026147981319	0.000108209448	0.958084770628	N\A	0.033286185224	0.030757237984	0.003619577732	28	6	0.001527094910	Global Trend	
5900000	501.908572	1	-0.938353546846	0.739903023603	0.208395191315	-0.032227314879	0.000122791781	0.962567271255	N\A	0.029384185474	0.026360817045	0.003434878312	43	6	-0.003878749445	Global Trend	
5950000	515.797566	1	-0.917447156106	0.692340033333	0.260544907662	-0.037706346551	0.000061082671	0.963918490535	N\A	0.029492246654	0.026781056988	0.003565194095	40	4	-0.000347793466	Global Trend	
6000000	515.229177	1	-0.933179013486	0.751636834120	0.178477416352	-0.024877601154	0.000111835840	0.966065721229	N\A	0.029759508070	0.026890475716	0.003419766214	45	6	-0.002587487897	Global Trend	
6050000	509.839706	1	-1.009432611329	0.818885016073	0.124063534923	-0.020041522864	0.000098091839	0.965744429893	N\A	0.030363993395	0.024980543616	0.003295799269	36	8	-0.004016675991	Global Trend	
6100000	508.153164	1	-1.049642979873	0.782429537286	0.172550190645	-0.031762297812	0.000050258575	0.959648605149	N\A	0.032678240339	0.030405276805	0.003936021330	37	3	-0.000817205816	Global Trend	
6150000	494.026506	1	-1.056230828417	0.779368900858	0.185723594873	-0.031148509602	0.000081712900	0.958600224494	N\A	0.036023291475	0.032106408155	0.003569070712	43	6	-0.001298596822	Global Trend	
6200000	507.656798	1	-0.958587065254	0.744968175847	0.172579966092	-0.019777074560	0.000144595092	0.958038160957	N\A	0.034883395343	0.030884409296	0.003814263839	34	5	-0.002300417366	Global Trend	
6250000	498.467802	1	-1.026879540740	0.789635888692	0.167231157496	-0.033523173938	0.000090669326	0.978887094253	N\A	0.033045813701	0.027865900235	0.003454649677	41	5	-0.002163814417	Global Trend	
6300000	514.302016	1	-0.885535904379	0.697622480434	0.256540252915	-0.038103386886	0.000094241511	0.962208537775	N\A	0.028568063091	0.026778655207	0.003589190033	43	7	-0.003195293330	Global Trend	
6350000	500.157039	1	-0.965143845115	0.716902190227	0.227895421624	-0.032213285890	0.000087687811	0.959168101336	N\A	0.030915346265	0.028133956305	0.003774500959	38	8	-0.000144834201	Global Trend	
6400000	506.349892	1	-1.017670615088	0.790778614702	0.154352568702	-0.027909584257	0.000112598556	0.967829722404	N\A	0.026437669063	0.021620329507	0.002941822570	38	6	-0.003988401069	Global Trend	
6450000	504.855199	1	-0.964441686998	0.728477734180	0.219103018612	-0.037145786073	0.000106032242	0.967813980975	N\A	0.023855990356	0.023327287782	0.003293175212	29	6	-0.001795325394	Global Trend	
6500000	506.588241	1	-0.942905470519	0.699255604906	0.225062819238	-0.031361086432	0.000095897753	0.958256241407	N\A	0.029847101321	0.027255947973	0.003588926094	37	4	0.002049810006	Global Trend	
6550000	523.282449	1	-0.805603653468	0.683904100744	0.211090383339	-0.025411946363	0.000089647123	0.965610674131	N\A	0.029980711212	0.024607558186	0.003354650541	36	8	-0.002540561183	Global Trend	
6600000	512.907509	1	-1.095980246303	0.789514209492	0.133351195709	-0.023189737923	0.000114854450	0.969508313149	N\A	0.023487775188	0.021373392567	0.003228733881	34	7	0.002982403234	Global Trend	
6650000	508.967681	1	-0.917020554339	0.717112088038	0.206196756674	-0.033395767089	0.000091954096	0.965702216073	N\A	0.026179853516	0.024755219589	0.003691645053	37	4	0.000245212005	Global Trend	
6700000	507.637768	1	-0.891982676813	0.670677185072	0.250549263406	-0.032704430734	0.000115600981	0.954803719395	N\A	0.031649915457	0.028567499794	0.003493391764	28	4	0.001525967784	Global Trend	
6750000	507.540165	1	-0.848200055415	0.689607678659	0.213561612915	-0.029744100354	0.000097911028	0.960617691490	N\A	0.029230221959	0.026707041477	0.003689829298	35	5	-0.001426430509	Global Trend	
6800000	509.691672	1	-0.885939290711	0.700073322996	0.208833355587	-0.027304344434	0.000116763460	0.961573087013	N\A	0.030579904407	0.029229185963	0.003745969294	48	4	-0.000869529628	Global Trend	
6850000	505.656210	1	-0.858020796843	0.673672866002	0.222579832326	-0.024782651932	0.000073313351	0.959044241571	N\A	0.034079257253	0.030946585945	0.003814231607	40	7	0.000547534894	Global Trend	
6900000	527.240626	1	-0.923047429473	0.715385341719	0.217818805534	-0.031097353390	0.000100712520	0.966370037441	N\A	0.026772259978	0.025382690796	0.003415937557	30	6	-0.001489427464	Global Trend	
6950000	520.962157	1	-1.006979373920	0.723574144739	0.233326406482	-0.036139771043	0.000074976364	0.973387290141	N\A	0.022981970211	0.023896833444	0.003218669802	39	8	0.001421575426	Global Trend	
7000000	506.190090	1	-1.077815646560	0.775426339001	0.221245270324	-0.041641020023	0.000082770976	0.966400632824	N\A	0.028991924933	0.025472951874	0.003787810569	28	6	-0.001786292965	Global Trend	
7050000	515.265417	1	-0.872203755901	0.696876602382	0.171185707093	-0.017921908066	0.000100224946	0.971337072202	N\A	0.027297869888	0.021413155964	0.003067764586	30	5	0.000696266215	Global Trend	
7100000	495.485123	1	-1.063082867768	0.768783558665	0.148956754828	-0.023957017159	0.000099717760	0.964145294897	N\A	0.026483729929	0.025193443853	0.003723810616	42	7	0.002299133760	Global Trend	
7150000	498.197901	1	-0.923670979926	0.724832154509	0.236154138752	-0.039772106850	0.000071163576	0.962202725763	N\A	0.032735212937	0.030086420861	0.003993678197	41	6	-0.002741944043	Global Trend	
