Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-VR-001.txt
Log File Name:                   SCH_d1_m9-VR-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            553298043
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-VR-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	459.059824	1	-1.851321107494	1.271153055533	-0.042930959641	-0.045241064755	0.005552951213	0.000093955634	0.963347249809	N\A	0.120059958253	0.017517618058	0.049928261142	0.009293597821	42	29	
1550000	458.162838	1	-1.995952479284	1.418301476474	-0.071639369264	-0.102690870490	0.024352419701	0.000156630465	0.957772842541	N\A	0.125903430289	0.018394626190	0.051583303217	0.009507605382	45	27	
1600000	460.393396	1	-2.220845944642	1.546386049221	-0.079264850359	-0.136618596842	0.018841929979	0.000105008455	0.960431886938	N\A	0.114988692858	0.016016312628	0.048086821828	0.008033608958	41	21	
1650000	472.661287	1	-1.907058301075	1.351570722456	-0.055923752881	-0.086569057826	0.011425561268	0.000106756454	0.963905543052	N\A	0.111241898516	0.015714089929	0.046099699003	0.008043883035	44	25	
1700000	480.372968	1	-2.116649281933	1.501733503637	-0.072771270397	-0.138368361266	0.021041950266	0.000018627846	0.967048263154	N\A	0.100908147074	0.014724075055	0.043215988016	0.008036523079	48	26	
1750000	461.693558	1	-2.541823524193	1.810758874293	-0.102995430350	-0.285938590022	0.036000136623	0.000014837235	0.962697523880	N\A	0.112347649821	0.015187397427	0.048611394567	0.007887022721	43	25	
1800000	467.979977	1	-1.762330195941	1.258990434349	-0.035980690105	-0.066011286699	-0.000264898848	0.000013410677	0.962496082019	N\A	0.112734187371	0.015653021637	0.047747360920	0.008225500309	48	23	
1850000	462.300825	1	-1.885634668026	1.336828472420	-0.047002389503	-0.107256080582	0.012864834810	0.000032421743	0.962336454560	N\A	0.122311437281	0.018013910533	0.048320273663	0.008745225576	48	23	
1900000	454.130536	1	-2.219621005388	1.528953258298	-0.072629009492	-0.143900926333	0.018857034120	0.000119448984	0.958816595418	N\A	0.117878550857	0.016591876240	0.051197178938	0.008921101053	57	15	
1950000	453.717364	1	-2.021696156255	1.446469853749	-0.073957026815	-0.110509459116	0.023745465302	0.000102877862	0.966655831720	N\A	0.115702662513	0.016894140730	0.047343527378	0.008611747305	52	23	
2000000	460.708366	1	-1.971815599395	1.423602551925	-0.064666709731	-0.139110338784	0.021890542243	0.000107259830	0.963376525618	N\A	0.109493746305	0.015611274741	0.048095286066	0.008533851744	52	20	
2050000	467.462156	1	-2.015236670232	1.461173772565	-0.081418546751	-0.123460686497	0.031094411225	0.000134251148	0.960811630248	N\A	0.118522659931	0.016455070157	0.050260733973	0.008608414038	40	21	
2100000	463.726448	1	-2.027886649025	1.445224477001	-0.072589360585	-0.108923145511	0.022357983669	0.000094999769	0.965389647849	N\A	0.114116711421	0.016343313786	0.048037413945	0.008034594276	37	26	
2150000	464.906661	1	-2.086747011271	1.441365838980	-0.057719284618	-0.126428024531	0.010453340448	0.000099120829	0.962355198262	N\A	0.115642114565	0.016186950402	0.048639663651	0.008033773724	51	27	
2200000	460.147806	1	-2.029649782107	1.413724238330	-0.065455990737	-0.099251114603	0.019973554211	0.000107700862	0.961900386142	N\A	0.124693326607	0.017692430914	0.051032850312	0.008908958173	41	19	
2250000	469.511107	1	-2.114088177793	1.526632290399	-0.088199786738	-0.130952991339	0.031139451986	0.000099686285	0.961034249917	N\A	0.115724279510	0.016456816397	0.049046880234	0.008761622085	41	20	
2300000	463.731643	1	-2.438257045552	1.755616435627	-0.112887087899	-0.199340253711	0.031913209079	0.000119274322	0.962351345624	N\A	0.126027526507	0.018270170569	0.049816242462	0.008847424252	48	28	
2350000	452.999675	1	-2.537507180557	1.788520963143	-0.104735017337	-0.269561805274	0.036881639917	0.000119085901	0.959594216635	N\A	0.125207533695	0.018312762314	0.050214351207	0.009089933750	55	19	
2400000	458.966551	1	-1.706024478211	1.195215910854	-0.042249358473	0.007668602042	0.001848968166	0.000137909639	0.962563808486	N\A	0.112690992982	0.015961364530	0.046869547007	0.008191652967	56	18	
2450000	451.263431	1	-2.364876425159	1.677948522973	-0.093700622622	-0.210644101233	0.029575208262	0.000141360245	0.961814447372	N\A	0.119087832371	0.015759809003	0.051712909306	0.008243331930	37	19	
2500000	466.446844	1	-2.183062611637	1.569848443715	-0.100040594304	-0.112225022738	0.030575598198	0.000103860158	0.958913377715	N\A	0.132777755507	0.019046586732	0.053952364949	0.009758749407	56	21	
2550000	463.958974	1	-2.139253463468	1.493438286691	-0.082186847425	-0.074433881126	0.018717721879	0.000091267107	0.960421239962	N\A	0.116954197796	0.016716173500	0.047863069754	0.008568631361	56	28	
2600000	468.278469	1	-2.041871378909	1.409667246607	-0.048397130372	-0.143427585146	0.013448063598	0.000144655190	0.964001491576	N\A	0.102716971439	0.015043270194	0.044518805050	0.007719805344	51	30	
2650000	472.953826	1	-1.855809491671	1.325392310572	-0.060757329556	-0.038305942310	0.010563814016	0.000130602085	0.966854047459	N\A	0.107914455918	0.017163601075	0.042477417165	0.008557949928	50	30	
2700000	454.827145	1	-2.210767543683	1.543174701995	-0.084213004255	-0.105284986149	0.017458654937	0.000137196459	0.962795719323	N\A	0.114857463087	0.015884037301	0.049263665805	0.008239084838	51	26	
2750000	466.064449	1	-2.398610839272	1.682304296985	-0.091984140197	-0.218111538658	0.030067810311	0.000137148446	0.961596433781	N\A	0.122106243321	0.017085139706	0.051147368305	0.008888803447	50	18	
2800000	458.838414	1	-1.747960881084	1.231802199139	-0.045808237568	-0.031458684426	0.011652743304	0.000131157484	0.961787773653	N\A	0.109184783889	0.016144778886	0.045873033450	0.008232936684	45	16	
2850000	462.261174	1	-2.301147380698	1.646475494091	-0.103530576016	-0.168923737210	0.036235310866	0.000043650875	0.965678183793	N\A	0.128299655553	0.019690253270	0.048538387285	0.009788501638	38	24	
2900000	458.454842	1	-2.238855572670	1.553400156648	-0.075328526449	-0.158824466277	0.020419408399	0.000110330044	0.961346077791	N\A	0.120267055655	0.017052605268	0.049673482048	0.008503085051	48	20	
2950000	458.170903	1	-2.217073485837	1.550266727462	-0.071729482601	-0.187904888165	0.024449237606	0.000140513289	0.962745464556	N\A	0.107649044387	0.014915982334	0.048573153176	0.008287402177	55	25	
3000000	479.531421	1	-2.212620328689	1.571394885770	-0.085656623413	-0.156252515191	0.022692805464	0.000093310935	0.965174286218	N\A	0.114338061396	0.016551468896	0.047071578694	0.008096993654	38	23	
3050000	461.204386	1	-1.962022966856	1.389069783935	-0.061951127279	-0.095849977907	0.015490623002	0.000095753488	0.964401147939	N\A	0.121474830327	0.017616808882	0.048274073809	0.008590585793	46	25	
3100000	464.719230	1	-2.071816145762	1.457705638229	-0.073087254755	-0.088595279707	0.014819612913	0.000120233761	0.964504772232	N\A	0.131184753077	0.019034791165	0.051955795316	0.009180216496	46	22	
3150000	453.166542	1	-1.961473720216	1.415175189154	-0.085632286445	-0.022846390563	0.018616953867	0.000102809779	0.962399751750	N\A	0.107316535537	0.016746195677	0.043423793558	0.008281957062	44	28	
3200000	469.845652	1	-2.329224906290	1.607226260633	-0.089554633604	-0.111897515302	0.015769748079	0.000129825413	0.968245188638	N\A	0.111844213317	0.016840526340	0.042003738176	0.008104534494	50	25	
3250000	469.505322	1	-1.876085687604	1.341779925656	-0.058778893665	-0.064771334237	0.009943979393	0.000125113831	0.965362056711	N\A	0.105032265545	0.015030466568	0.045036772795	0.007866155493	43	22	
3300000	453.189630	1	-1.974529629257	1.403500221482	-0.056581986969	-0.128430653137	0.016001853338	0.000115251211	0.959224876024	N\A	0.120875287671	0.016926442197	0.050624198274	0.008608106254	60	22	
3350000	460.961496	1	-2.348656715096	1.721884566897	-0.115549498478	-0.208586467751	0.041699528062	0.000123009809	0.970067693189	N\A	0.109638378577	0.015440495518	0.049795898734	0.008385662898	48	32	
3400000	459.787938	1	-2.260083384598	1.585990833923	-0.080584712244	-0.173458576008	0.021957488691	0.000146269361	0.961217314187	N\A	0.128807529826	0.020155909196	0.048711977476	0.009544495247	56	22	
3450000	465.061951	1	-1.912179450210	1.322050947531	-0.042473395856	-0.100700471323	0.006151933589	0.000108838212	0.961536917750	N\A	0.110425933626	0.015103068764	0.047803448112	0.007801801571	64	29	
3500000	458.039056	1	-2.284185267083	1.615542726016	-0.095811904571	-0.105375042488	0.012399776323	0.000053693136	0.963641263615	N\A	0.123234948094	0.019769926702	0.044971760562	0.009463138928	46	29	
3550000	465.121509	1	-2.061533237361	1.455771935613	-0.066128469377	-0.139707401353	0.019651029971	0.000082863100	0.964964551367	N\A	0.121339340713	0.018140365417	0.048044481289	0.008778121898	49	20	
3600000	457.965291	1	-1.803918592473	1.239411356823	-0.038701499415	-0.043842096558	0.005275454519	0.000223057622	0.961383452970	N\A	0.104204763996	0.014706327614	0.046370801226	0.008293536818	45	20	
3650000	454.669701	1	-2.015407921556	1.410679993032	-0.078570441105	-0.022638687531	0.013465933764	0.000151078250	0.960732910878	N\A	0.109628457209	0.015725914882	0.048670711162	0.008706754436	50	25	
3700000	465.056748	1	-1.969851300119	1.382933442867	-0.063936660830	-0.061294313151	0.008831595003	0.000273469025	0.966390220722	N\A	0.111564232473	0.016203657727	0.047364861666	0.008759989022	40	22	
3750000	456.909562	1	-2.353847616805	1.672791392810	-0.112726982361	-0.131596869198	0.035384134915	0.000105314540	0.960899263802	N\A	0.125212953892	0.017937319976	0.051350362947	0.009378348333	54	23	
3800000	465.572552	1	-1.915467362731	1.320156007422	-0.043568285940	-0.088654876648	0.005527051839	0.000107101969	0.965125430933	N\A	0.117381611234	0.016483090089	0.047573952209	0.008108129200	50	23	
3850000	458.079176	1	-2.398190484646	1.709494832728	-0.111304701806	-0.175114543189	0.034184699093	0.000134082367	0.959906521736	N\A	0.114852870854	0.016682991534	0.048232400046	0.008586435133	37	21	
3900000	444.130661	1	-2.008030775615	1.380904845788	-0.062139552206	-0.044923842313	0.006829611425	0.000239598805	0.958590073628	N\A	0.133104404116	0.020115671058	0.051633456778	0.009533919318	45	25	
3950000	462.458034	1	-1.923088608750	1.362755154742	-0.064359877000	-0.074982328629	0.019105711540	0.000407521786	0.964313984242	N\A	0.103684388939	0.014655690190	0.045723315165	0.008181004796	44	23	
4000000	458.021322	1	-2.204163944435	1.535958454991	-0.081583072737	-0.111480289423	0.017622975573	0.000089803194	0.965822430974	N\A	0.125591443000	0.018842966912	0.047485925730	0.008874185410	41	32	
4050000	455.818973	1	-2.117586680528	1.443566768230	-0.063134054388	-0.076298380597	0.006880508391	0.000128158231	0.960121975404	N\A	0.111771381395	0.015181059698	0.049693764506	0.008281634847	48	20	
4100000	462.128277	1	-2.339737036121	1.679426477074	-0.098675516703	-0.207197222823	0.030918763433	0.000110145323	0.964490792057	N\A	0.114223916589	0.015577974832	0.048022278138	0.007854432935	52	23	
4150000	474.036671	1	-2.012293423795	1.453606299776	-0.077177404833	-0.120925258494	0.026900873871	0.000099332586	0.964870834168	N\A	0.106991951953	0.015326205714	0.044407704747	0.007313641474	50	30	
4200000	445.929456	1	-2.050670166463	1.466200492083	-0.074449674470	-0.104213619177	0.019145474978	0.000159209543	0.957984763723	N\A	0.126676028236	0.018213068138	0.053296724592	0.009673466866	50	32	
4250000	453.082418	1	-2.395350836135	1.735266282000	-0.109334263885	-0.229050012131	0.043643544506	0.000134259688	0.962247113398	N\A	0.127226929334	0.017803017918	0.051937794169	0.008991599613	39	23	
4300000	471.840288	1	-2.252260886107	1.642136004297	-0.101783219370	-0.167351152044	0.032058184077	0.000090044117	0.967410691023	N\A	0.130669774645	0.018879373911	0.050808409789	0.009503149933	41	26	
4350000	451.966739	1	-2.148300797849	1.503010469577	-0.075892944302	-0.125602614358	0.017596959938	0.000123435621	0.958199841032	N\A	0.114158822546	0.016686449169	0.050775943615	0.009514651974	45	24	
4400000	456.195245	1	-2.016509627012	1.349622517042	-0.043714664161	-0.087568637667	0.003951695352	0.000105509482	0.958353511356	N\A	0.128965109022	0.018934086867	0.052925638372	0.009368123154	44	26	
4450000	450.081059	1	-2.101296243752	1.458240433389	-0.061071593221	-0.124220194657	0.015363466921	0.000103980359	0.955580611400	N\A	0.115731481540	0.015888906796	0.051607425484	0.008742303306	47	26	
4500000	458.919367	1	-1.721587683356	1.166876016914	-0.024481033165	-0.017741772424	-0.004117031977	0.000168731558	0.961455820805	N\A	0.117096112264	0.016634161675	0.048789806204	0.008152363097	40	18	
4550000	469.425609	1	-1.950662049578	1.384204466461	-0.067622478690	-0.057663216525	0.012166991390	0.000109625063	0.966749764619	N\A	0.109366052199	0.015674600766	0.045078321065	0.007812578252	60	24	
4600000	458.306924	1	-1.978086164570	1.430717846558	-0.070321853104	-0.110921881969	0.017990598850	0.000086647912	0.966598727652	N\A	0.114382667688	0.015646813084	0.047174747747	0.007643757874	32	28	
4650000	455.826470	1	-1.920084963475	1.325165086969	-0.042143752164	-0.121160454853	0.014989492897	0.000113299637	0.963826675598	N\A	0.107083721403	0.015771593572	0.044706431061	0.007955136040	35	26	
4700000	455.156231	1	-2.069007442121	1.429325949312	-0.067482237575	-0.070767122231	0.011130709740	0.000114262935	0.959259715267	N\A	0.119767664646	0.016253254244	0.052140151915	0.008767050548	40	31	
4750000	472.705794	1	-2.414359861401	1.705855964219	-0.098056753518	-0.230876098831	0.035110565967	0.000099990287	0.964257180382	N\A	0.125591216078	0.019101946532	0.047977395431	0.009525690577	56	21	
4800000	450.887726	1	-2.327117241736	1.601615763279	-0.080496879355	-0.179120071309	0.024861474795	0.000195570573	0.961720859545	N\A	0.105459898061	0.014729805810	0.048029979347	0.008546072096	40	28	
4850000	462.091084	1	-2.447225290988	1.660469347923	-0.086359769080	-0.213912221197	0.026982945535	0.000292826438	0.965720643890	N\A	0.106791442539	0.013990765185	0.047482600969	0.007461767984	51	20	
4900000	457.525922	1	-2.397917920478	1.736021308502	-0.108900237947	-0.226295410653	0.038652969336	0.000529292847	0.962507381002	N\A	0.129729713690	0.019902175575	0.050829767635	0.010177350645	51	24	
4950000	476.111959	1	-2.131905154087	1.501217641978	-0.075665826101	-0.135954003633	0.022569019670	0.000099796313	0.966551262883	N\A	0.113837159470	0.016553174547	0.046379421641	0.008286762909	32	26	
5000000	454.253125	1	-2.271537217855	1.582052203259	-0.084329540883	-0.152899302971	0.023244520783	0.000118613476	0.969413176561	N\A	0.113225000236	0.015616808602	0.049166237405	0.008178141768	39	26	
5050000	462.250894	1	-2.130406206847	1.471641658190	-0.076586868888	-0.094899345063	0.019391367124	0.000125302873	0.960998064850	N\A	0.137411608021	0.020106661786	0.052658493744	0.009798098299	47	24	
5100000	454.710305	1	-2.173270770186	1.531848516959	-0.077679869167	-0.121338922586	0.014861825980	0.000084457471	0.965523770837	N\A	0.112645865304	0.015171321950	0.048445637827	0.007955795689	50	29	
5150000	473.097689	1	-2.305674225045	1.616415627387	-0.089077562297	-0.158313158716	0.023099097602	0.000090376848	0.963951623423	N\A	0.114058579726	0.016159711651	0.047903339396	0.007999931989	54	17	
5200000	465.847256	1	-1.925431017316	1.326554604190	-0.049200383729	-0.049894365438	0.000581973696	0.000048056508	0.966475897992	N\A	0.111146450640	0.015944202842	0.046892893101	0.008390139046	52	28	
5250000	463.015799	1	-2.128865493760	1.477707366820	-0.065887064609	-0.157930711270	0.024261186200	0.000116082598	0.963251423377	N\A	0.122737471626	0.017581387358	0.051047082958	0.009175717982	49	26	
5300000	462.264283	1	-2.292403063843	1.628588476627	-0.097003723215	-0.172746003018	0.033373157281	0.000107538728	0.964627312745	N\A	0.134017277814	0.019250580768	0.051653996738	0.009215536226	40	21	
5350000	447.440216	1	-2.297332663338	1.624303170502	-0.096769764432	-0.150785068616	0.027093656722	0.000119923534	0.963562432900	N\A	0.121962227300	0.015981588557	0.052757226585	0.008314374321	39	23	
5400000	448.328031	1	-1.810026372484	1.224250891529	-0.034599886175	-0.011309903494	-0.001105876219	0.000097643805	0.967130299724	N\A	0.100673643061	0.015012220940	0.044029284743	0.008303504837	47	23	
5450000	470.629566	1	-1.997444038015	1.393605048505	-0.055679447571	-0.095281525439	0.007131594282	0.000139622853	0.964918702734	N\A	0.106142944479	0.015454596140	0.045452101630	0.008177493480	46	21	
5500000	463.814731	1	-1.929277309960	1.344855890033	-0.051801909257	-0.085178814804	0.009855236405	0.000142968993	0.961569443887	N\A	0.112278310963	0.016916096732	0.045673429027	0.008479066730	43	23	
5550000	455.553345	1	-2.576667799765	1.825273487741	-0.122700703569	-0.216192926481	0.037441755445	0.000153748841	0.959821762681	N\A	0.125930870103	0.018517365454	0.050286247086	0.009160746867	42	17	
5600000	461.960273	1	-1.850318962475	1.298112978926	-0.037152749875	-0.105002380813	0.007086256699	0.000106586710	0.964015428473	N\A	0.107623011903	0.015173153269	0.044854987784	0.007546205028	58	26	
5650000	467.361477	1	-2.040514825438	1.393404567505	-0.053434583242	-0.109455949752	0.013834105952	0.000170586174	0.962766307893	N\A	0.108509796985	0.015442238093	0.047208562457	0.008240649570	39	21	
5700000	450.032776	1	-2.288951860675	1.634971896537	-0.102183646808	-0.167035514805	0.037055038188	0.000110155861	0.956404738731	N\A	0.143232316872	0.020952241366	0.055523554127	0.010061426704	39	24	
5750000	459.657634	1	-2.187497656935	1.533675320537	-0.077136790562	-0.141984310682	0.020930555666	0.000094164045	0.963732011471	N\A	0.114936762636	0.016637381190	0.047466184077	0.008180552890	61	26	
5800000	457.674120	1	-2.039121456902	1.401364539119	-0.059848920556	-0.069897079563	0.008296555082	0.000144530539	0.962909704638	N\A	0.126200541094	0.018046112016	0.050196461082	0.008899373891	37	32	
5850000	456.225973	1	-2.050424921514	1.425077985743	-0.064016135325	-0.097302600980	0.012879096911	0.000136541589	0.962175017965	N\A	0.112562830310	0.016623782260	0.042044390346	0.008047962218	49	27	
5900000	459.229935	1	-1.808562064397	1.246087437326	-0.039628435697	-0.026154839387	0.001326682663	0.000160689884	0.960309150574	N\A	0.116119796982	0.017158256545	0.048872384401	0.009136580180	42	26	
5950000	451.386280	1	-2.181552885925	1.536400339483	-0.091423835839	-0.095383148498	0.024171749968	0.000165502626	0.958126195363	N\A	0.116138430951	0.016140974880	0.050941580302	0.009042139086	42	29	
6000000	449.973655	1	-2.035990540622	1.451143790149	-0.080633944314	-0.086721579339	0.025251165038	0.000125091003	0.960435082863	N\A	0.106151590450	0.015879073912	0.046552236082	0.008488599715	48	26	
6050000	457.415349	1	-1.884511628525	1.302990464242	-0.051888019832	-0.030912328511	0.005401072931	0.000108363832	0.963153789458	N\A	0.113033549447	0.017304971645	0.044612058648	0.008789992569	39	28	
6100000	467.238427	1	-2.223900912630	1.583986043218	-0.081636362770	-0.169576859460	0.020709575245	0.000043122346	0.965672468005	N\A	0.106836776824	0.015310905692	0.045661811885	0.007790816845	37	24	
6150000	473.448333	1	-2.239717611212	1.556465939760	-0.085561040706	-0.091180979010	0.014915027467	0.000072142192	0.967342414894	N\A	0.116558499133	0.016426523369	0.049577711300	0.008428562778	35	27	
6200000	453.133729	1	-2.049294569719	1.451682287786	-0.079099337681	-0.094909329268	0.026782353486	0.000134438728	0.958916141361	N\A	0.128981027147	0.019363738597	0.050621693958	0.009703914516	42	19	
6250000	467.111649	1	-2.119054299190	1.486390735187	-0.075024938553	-0.113554209434	0.019057558282	0.000239324530	0.965858255478	N\A	0.108767331354	0.015954432072	0.046532623957	0.008453582090	38	22	
6300000	454.216544	1	-2.236144390656	1.577873559127	-0.091584899373	-0.127197816091	0.024085760250	0.000196897816	0.958470526977	N\A	0.117726890132	0.017674557695	0.046784607674	0.008571180407	45	26	
6350000	463.036133	1	-2.338472038472	1.654302591960	-0.095226576435	-0.201533808527	0.032827678113	0.000200628061	0.965385407928	N\A	0.112610807409	0.016847800863	0.046548413783	0.008727286899	47	17	
6400000	454.765130	1	-2.171645940183	1.534199810092	-0.082652886598	-0.138064485127	0.024096726001	0.000149913134	0.959135804624	N\A	0.127923053813	0.018342934037	0.051131061524	0.008690760391	42	17	
6450000	450.546850	1	-2.310899467939	1.671638631084	-0.105830546087	-0.202934766725	0.041096205461	0.000156157997	0.985735142014	N\A	0.122286124552	0.017488490189	0.047250787368	0.008424556067	42	25	
6500000	458.449855	1	-2.322479879252	1.648347823651	-0.094943673890	-0.219457910970	0.041593681450	0.000135837845	0.962364553420	N\A	0.133681772971	0.020087170444	0.052151919896	0.009908383480	46	20	
6550000	468.647823	1	-2.159488346458	1.481327247450	-0.064575181165	-0.128288914544	0.011680392689	0.000104979733	0.961027264448	N\A	0.120387470580	0.016534837298	0.050824087201	0.008438875072	50	17	
6600000	450.782596	1	-2.156833486478	1.519981421344	-0.082509021945	-0.121233080269	0.023115614516	0.000112685605	0.959361634298	N\A	0.121335946299	0.017155126010	0.050840848333	0.008915549325	41	21	
6650000	464.098033	1	-2.387700718800	1.655801521453	-0.092318142514	-0.166025060369	0.022216467226	0.000108806309	0.965180143956	N\A	0.106994272845	0.015295720463	0.045830553001	0.007996030156	46	27	
6700000	462.618640	1	-2.110285635114	1.465663588646	-0.075858193317	-0.116823023717	0.024392299668	0.000136095975	0.961330931763	N\A	0.120386911231	0.017587297606	0.049375784268	0.008838998502	49	23	
6750000	455.303521	1	-2.057616303013	1.419669599132	-0.049943106182	-0.173329826066	0.016582620983	0.000118083638	0.961295672189	N\A	0.118894868541	0.015997534915	0.050652605994	0.008134965385	44	17	
6800000	455.419069	1	-1.845868845502	1.339203711091	-0.065016469988	-0.048541210706	0.014580283089	0.000109726233	0.963104971102	N\A	0.098752125597	0.014730340547	0.043634505145	0.007678852444	38	25	
6850000	466.198202	1	-1.902022439231	1.325204158910	-0.055814445732	-0.034100104509	0.005374373292	0.000111227310	0.961002129591	N\A	0.107440593699	0.015553241890	0.043102597110	0.007674885659	50	26	
6900000	475.284535	1	-1.994190436355	1.388096432962	-0.059220147265	-0.088868214578	0.012819558680	0.000088089800	0.963628881957	N\A	0.111590551444	0.015455750560	0.047431335999	0.008017781415	48	26	
6950000	464.946779	1	-1.895287347121	1.331787721792	-0.049846595635	-0.090447259578	0.015171453601	0.000086955849	0.965774655348	N\A	0.112737431888	0.015831475435	0.048887430038	0.007973939542	50	24	
7000000	470.571953	1	-1.948853879602	1.363547021037	-0.047119509698	-0.136043777369	0.012919820315	0.000094810332	0.963471997508	N\A	0.110825447069	0.015958695025	0.045928615423	0.008192076064	47	32	
7050000	457.744766	1	-2.679751864494	1.884113225116	-0.129979658101	-0.223275975354	0.042207243155	0.000113431920	0.962852691033	N\A	0.135618069223	0.019310673902	0.053033990783	0.009223340652	49	21	
