Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-VR-004.txt
Log File Name:                   MOB_d1_m9-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2908084672
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
2100000	225.318756	1	-1.981975039342	1.545273903209	-0.120043815039	0.078699485087	0.014860381387	0.001177724875	0.883091865188	N\A	0.177088318389	0.028967381372	0.074173975137	0.016360362636	50	30	
2150000	242.029543	1	-2.368211423846	1.759626584991	-0.161590179431	0.103129613677	0.011098824878	0.000505245811	0.922295443172	N\A	0.171904099029	0.028777372986	0.065612045391	0.014977183981	50	28	
2200000	237.151350	1	-1.985098078582	1.536313169328	-0.136385616325	0.112429065691	0.013084734744	0.000474331420	0.897679129805	N\A	0.202959564216	0.031239282686	0.081698685143	0.016587150063	44	33	
2250000	252.125911	1	-2.129878763173	1.778800695859	-0.164852395959	-0.082689653529	0.053083424779	0.000783066647	0.938740938505	N\A	0.124294300052	0.022101094836	0.046823047409	0.011908168896	49	33	
2300000	237.672383	1	-2.296249625152	1.771346344874	-0.149437983372	-0.111804338780	0.050436667152	0.000698009607	0.889540279095	N\A	0.179538036113	0.026711615761	0.071857456788	0.014611126687	46	34	
2350000	232.154998	1	-2.438152026785	1.918032638585	-0.194413863832	0.028382827484	0.039673649309	0.000465909960	0.880600347858	N\A	0.205819588775	0.031476931401	0.081704748486	0.016765289515	44	28	
2400000	225.866691	1	-1.653346963384	1.291083645209	-0.092753007217	0.204823165812	-0.004928307012	0.000489123926	0.884372328258	N\A	0.186915355513	0.030795726572	0.080040374951	0.017023820572	43	22	
2450000	240.433804	1	-2.292797155656	1.952582564008	-0.188025668626	-0.126102606393	0.052511490117	0.000425244481	0.895002345998	N\A	0.178363735068	0.029140572882	0.073839001636	0.015388519241	58	21	
2500000	238.762896	1	-2.477179889128	2.021558906036	-0.218519573488	-0.006390207187	0.047767925530	0.000586094598	0.892019119170	N\A	0.160216869633	0.028122701865	0.064278594554	0.015439501698	44	29	
2550000	239.447482	1	-1.727850554687	1.374827578498	-0.103756755034	0.151080430615	0.004848801990	0.000231100172	0.918020444803	N\A	0.173994589367	0.028952789148	0.051601232783	0.013317450212	45	35	
2600000	235.120455	1	-1.874473686171	1.510574989541	-0.123396092284	0.074100700253	0.012214783573	0.000827332675	0.873264321540	N\A	0.170762136177	0.026178332165	0.075921998093	0.015531413567	50	30	
2650000	240.859639	1	-1.636444517192	1.393159439783	-0.117652986190	0.101670874250	0.020139819877	0.000525756938	0.882959563300	N\A	0.193207294577	0.031547973271	0.075792458399	0.017101608707	50	27	
2700000	229.265264	1	-2.120551861981	1.683365741506	-0.168772518517	0.118418746876	0.027009442904	0.000458662389	0.927743382347	N\A	0.153626391393	0.026290347332	0.052733769597	0.013469110817	48	36	
2750000	217.125603	1	-2.010990539998	1.713420558124	-0.169495907071	0.008822197101	0.046722251080	0.000595137073	0.882518702716	N\A	0.193309072490	0.030310504722	0.080179953840	0.016211798947	40	28	
2800000	237.939015	1	-2.106007305077	1.538898758676	-0.107418358515	0.077076881380	0.000837013178	0.000437825737	0.902353240707	N\A	0.184106068325	0.031074523396	0.062155319640	0.015663826003	50	27	
2850000	243.619887	1	-2.211519248869	1.818357016176	-0.180004170489	0.005815594513	0.043226736636	0.000678167101	0.912669060447	N\A	0.151140631323	0.029328274574	0.049702804452	0.014878104627	52	41	
2900000	235.516217	1	-1.521507639481	1.277475069334	-0.104305902973	0.279701960566	-0.009907065733	0.000439856194	0.894892715669	N\A	0.207125235560	0.031271315998	0.083155821603	0.016716736613	50	26	
2950000	257.515545	1	-1.807802302262	1.558084353414	-0.150356681355	0.150788295284	0.018156376012	0.000328019490	0.905129073882	N\A	0.172904168619	0.029052365567	0.060657648478	0.015200224552	59	27	
3000000	225.905742	1	-2.089626058256	1.574380685297	-0.099519594009	-0.100143054996	0.023502631960	0.000467928955	0.918096901880	N\A	0.217578347579	0.036036371311	0.085579457460	0.018893838484	61	25	
3050000	241.727141	1	-2.116469781349	1.705289940531	-0.151359888603	0.016946144178	0.031106559519	0.000500699381	0.883286957422	N\A	0.198905004642	0.030496662963	0.081026193554	0.015732329779	49	29	
3100000	230.812096	1	-1.721168766809	1.472815431912	-0.130767286499	0.044883424398	0.032998362243	0.000692081129	0.891788737255	N\A	0.189713426022	0.029058211016	0.081305399941	0.016617321237	40	28	
3150000	246.947422	1	-2.204867775299	1.758414535394	-0.171495456522	0.101485556455	0.020234888975	0.000673751793	0.912849605972	N\A	0.179388350956	0.028264951818	0.060759066227	0.014091500190	35	33	
3200000	240.742035	1	-2.044937694049	1.636088940149	-0.154293018266	0.077913700684	0.032484214913	0.000409336871	0.923298003369	N\A	0.194367059748	0.029371024870	0.081012007859	0.015326527427	44	30	
3250000	231.030864	1	-2.645334139913	2.044329471628	-0.184321069435	-0.115073943687	0.041114691631	0.000375305502	0.875002288133	N\A	0.212232550718	0.032905359169	0.086539293959	0.018001042212	49	23	
3300000	231.375282	1	-2.315370142060	1.830405301282	-0.165836093115	-0.042321846644	0.038219750182	0.000750723260	0.927651660440	N\A	0.212868870216	0.034797507795	0.079448874445	0.017374543799	56	33	
3350000	221.840093	1	-1.537895989988	1.376023504912	-0.101548962648	-0.010814710411	0.026070471451	0.000648430765	0.875870572494	N\A	0.193697053034	0.032469245880	0.074760171738	0.017003854434	41	25	
3400000	226.472014	1	-1.690008692662	1.337599195440	-0.082696210226	0.048732706970	0.013772763070	0.000525126848	0.899371863794	N\A	0.175175406847	0.031584099275	0.063167093345	0.016502791051	56	28	
3450000	234.700378	1	-2.418101186060	1.818890954720	-0.149904020452	-0.017256895431	0.022565250602	0.000791249575	0.870031091677	N\A	0.197258611096	0.030590659790	0.082898211599	0.016897607235	53	21	
3500000	210.217469	1	-1.752098771622	1.377309809905	-0.096622118692	0.100008225581	0.008139308222	0.000639503498	0.870982987104	N\A	0.186859866187	0.030058067761	0.076831882225	0.015719343147	51	34	
3550000	219.793068	1	-2.562688495083	2.037600170369	-0.198636771714	-0.160167595870	0.068383982472	0.000564823990	0.872769194543	N\A	0.219974614452	0.034508905022	0.089867388969	0.018912979594	47	30	
3600000	238.038673	1	-1.786854568340	1.446544025665	-0.117365267291	0.136223454916	0.004926571223	0.000673745542	0.881077365630	N\A	0.195288519234	0.030778628518	0.074518829836	0.015894555626	42	27	
3650000	234.484386	1	-1.904105795232	1.362476032154	-0.094277859595	0.158267907018	-0.004435382953	0.000648364710	0.892710694186	N\A	0.207190545933	0.032446262397	0.077820795949	0.016020541654	59	31	
3700000	247.130317	1	-1.684664142393	1.426124083756	-0.128638850674	0.096438161067	0.026226968593	0.000560974511	0.920706740782	N\A	0.172328205827	0.027521486387	0.055009155909	0.013286211497	48	27	
3750000	236.804904	1	-1.620926008658	1.312079518393	-0.105279684928	0.185000231100	-0.003369525647	0.000544724620	0.881738968884	N\A	0.209725373370	0.035167593523	0.078570372990	0.018073514077	42	31	
3800000	222.307824	1	-2.063197729584	1.690723265384	-0.157921000914	-0.016106009950	0.045874366682	0.000525575748	0.884507209947	N\A	0.204146724334	0.031064167347	0.084985583786	0.016283063681	43	26	
3850000	239.477998	1	-2.200954228255	1.679159640657	-0.129549175649	0.001900577067	0.015513189226	0.000561708393	0.918991549265	N\A	0.163886323463	0.028358524985	0.053760774951	0.013863881933	48	29	
3900000	226.714062	1	-1.849282295074	1.488749043793	-0.128336788902	0.078624117935	0.024908057009	0.000713080878	0.891518817613	N\A	0.208120632079	0.031097494809	0.083954652928	0.016124346950	47	35	
3950000	243.895842	1	-2.279938213036	1.845597286109	-0.185531243712	-0.015851651692	0.039799380862	0.000632674215	0.892230602359	N\A	0.185329487726	0.030617194613	0.072853925806	0.016230951463	50	32	
4000000	235.930522	1	-2.177750733675	1.706409670018	-0.139881521215	-0.047658799906	0.029724525095	0.000354850759	0.904025308215	N\A	0.169866776206	0.027370886311	0.062038994906	0.014543052771	46	44	
4050000	260.460605	1	-2.190912823333	1.812774675194	-0.165942693237	-0.005403108573	0.033726596767	0.000233527391	0.898668695396	N\A	0.196829852902	0.033060512122	0.073899441343	0.016962404369	41	30	
4100000	248.666000	1	-2.172016664803	1.707639661326	-0.157703840032	0.078461900511	0.019111576165	0.000582522054	0.900527575497	N\A	0.165121700657	0.027639992247	0.067630004676	0.015582998392	47	31	
4150000	253.562967	1	-2.081479821041	1.759850890226	-0.165706843626	-0.030239200792	0.042699527758	0.000546965516	0.895994123983	N\A	0.172840021766	0.029322958148	0.068332934555	0.015882229954	42	38	
4200000	243.097137	1	-2.155054350631	1.550810274245	-0.117350537308	0.089789783708	0.001288578847	0.000667401551	0.889096232759	N\A	0.199484061474	0.033769878590	0.064481841491	0.016241399286	40	25	
4250000	213.845547	1	-1.965940785936	1.516339287378	-0.108116275069	-0.026116244516	0.028631456488	0.000656703383	0.894098529486	N\A	0.148822282327	0.027195433588	0.058016364398	0.015243115801	46	36	
4300000	244.884698	1	-1.638358627765	1.291646175137	-0.093957196830	0.166962636599	0.002002436291	0.000430957800	0.929147008751	N\A	0.167942126194	0.030141279551	0.045756949273	0.014222321296	47	25	
4350000	225.539998	1	-1.967249937171	1.566103692608	-0.132482789348	0.067190434673	0.027717365154	0.000499641461	0.888625200281	N\A	0.183070606641	0.031666218630	0.068043693878	0.016784844919	46	30	
4400000	236.606248	1	-2.297271535428	1.872013147872	-0.196933016034	-0.000864842478	0.046484707063	0.000725057644	0.920073710610	N\A	0.160917666715	0.029313001893	0.053361270780	0.015179942688	50	34	
4450000	239.348515	1	-2.132593515599	1.720356189979	-0.170456850389	0.091619015787	0.028288421189	0.000419049932	0.906051970540	N\A	0.199709190048	0.031975144498	0.072171093321	0.016726107338	48	34	
4500000	228.553606	1	-2.108474871793	1.728726523397	-0.141835356688	-0.103831127542	0.042958860761	0.000430405550	0.894548944152	N\A	0.142184498994	0.022077603094	0.061869407686	0.013192288751	52	31	
4550000	229.757609	1	-3.028084191098	2.153937655039	-0.192447667646	-0.172782721209	0.050909249986	0.001179098467	0.894652276954	N\A	0.227038566699	0.036148383634	0.077605822505	0.017615522486	40	33	
4600000	230.822092	1	-2.407549311858	1.923785316245	-0.199566392067	-0.028528292619	0.049549141602	0.000442120650	0.896371839686	N\A	0.202170745264	0.032418928097	0.079688344045	0.017133583716	42	31	
4650000	248.731569	1	-1.998182739651	1.610952513090	-0.133545119381	-0.016298611366	0.031681725735	0.000441202052	0.914875683934	N\A	0.147961772825	0.027278212128	0.058885690417	0.014960447632	34	29	
4700000	235.931616	1	-1.732146433222	1.446462978715	-0.136228561802	0.139990375783	0.025024460666	0.000708329214	0.910876000921	N\A	0.176894672911	0.029226316344	0.059704415991	0.014364378495	44	22	
4750000	239.115015	1	-2.045950219226	1.625603227632	-0.153043824400	0.058441359060	0.035392201105	0.000610386399	0.900376610003	N\A	0.189442697020	0.030701479085	0.070983863011	0.016480528347	40	28	
4800000	218.272073	1	-2.225615279449	1.786430146590	-0.152482099089	-0.043167001367	0.029019116511	0.000503083231	0.882214730381	N\A	0.177279913910	0.027180027236	0.073784925691	0.015783842847	39	34	
4850000	259.141198	1	-1.999936047245	1.658911142372	-0.150127168181	-0.007894494212	0.036821716492	0.000453362196	0.924040674334	N\A	0.150914088167	0.027863846218	0.056411160624	0.015266175571	45	34	
4900000	235.685065	1	-1.807969985474	1.526446828995	-0.129021277431	0.070473875247	0.025218842149	0.000303721462	0.910258377035	N\A	0.173997118692	0.030017423306	0.071759683195	0.015826786094	58	27	
4950000	244.151392	1	-2.139960308457	1.885123833575	-0.191901821123	-0.100693036901	0.068720523570	0.000173421362	0.923664891080	N\A	0.133551393900	0.023633391810	0.051938052413	0.012808312703	52	39	
5000000	235.100252	1	-2.011392943153	1.633454804083	-0.150519222547	0.081184410202	0.016523101328	0.000764801162	0.894783480899	N\A	0.165109306577	0.027271639901	0.068299783533	0.016125690566	36	31	
5050000	236.453125	1	-2.038794008711	1.548718524955	-0.126395133192	0.070159847710	0.012497277957	0.000492950498	0.904977425713	N\A	0.154423529155	0.027778135720	0.058631629581	0.015415349500	46	30	
5100000	238.210665	1	-2.170589526003	1.670178151381	-0.132205464225	-0.032737948350	0.028416281118	0.000446881054	0.888583360967	N\A	0.207772014150	0.031706615634	0.085784549553	0.017569929636	43	36	
5150000	234.287407	1	-2.386541372629	1.882110259267	-0.181997886594	-0.066735033107	0.055080963432	0.000455967577	0.934437255216	N\A	0.161815037161	0.029707241695	0.056471000615	0.015801217655	58	34	
5200000	231.248832	1	-1.511261182716	1.204011573841	-0.065798876363	0.195114494688	-0.024131290642	0.000477707594	0.912328683745	N\A	0.165643705142	0.030703191019	0.055784702660	0.016709696352	54	35	
5250000	213.245478	1	-1.808051794093	1.360678932129	-0.075311620726	0.076748854519	-0.014245186549	0.000776623103	0.903028543557	N\A	0.192336636729	0.033586726229	0.064337850197	0.016989143568	49	33	
5300000	247.744629	1	-1.767984058667	1.472470624221	-0.119113364990	0.109480671575	0.012463408922	0.000362063349	0.895266710259	N\A	0.197572678708	0.032966297243	0.071255147633	0.017040724580	36	29	
5350000	246.101512	1	-2.280493977006	1.789251014474	-0.167744629598	0.031500632997	0.032013080101	0.000360885398	0.904919366733	N\A	0.152547833166	0.024226434492	0.062261846448	0.013381618302	47	26	
5400000	243.029323	1	-1.976379739875	1.451152806760	-0.094257402840	0.079990578898	-0.003874123673	0.000367530818	0.905201721591	N\A	0.184618835723	0.030275124734	0.066712694451	0.015304824090	47	32	
5450000	242.004750	1	-1.683431728268	1.270239627406	-0.097091065878	0.173477230492	0.004862012201	0.000618164307	0.906573166237	N\A	0.197765462082	0.034424365627	0.061322299665	0.016070346324	45	26	
5500000	248.975910	1	-2.000768327402	1.694234449973	-0.173877079339	0.051260907823	0.042965372948	0.000476418236	0.912017177688	N\A	0.164919376897	0.026277052127	0.059965982312	0.013308682013	46	35	
5550000	244.290320	1	-1.365926933741	1.172062872142	-0.068821507726	0.136490580470	0.002962643000	0.000085138700	0.907144782009	N\A	0.175883204974	0.027541463666	0.069665051108	0.014627752968	56	36	
5600000	245.350798	1	-1.925251258078	1.470483366598	-0.106692591777	0.131235435224	-0.011996539350	0.000060475356	0.897584314232	N\A	0.181635859818	0.028746137337	0.058899672489	0.013914321323	49	29	
5650000	236.807294	1	-1.980131707398	1.591689351294	-0.148350687487	0.119324568936	0.022553299722	0.000118092906	0.895765574047	N\A	0.198048711734	0.031753575707	0.070014318415	0.015630768790	51	31	
5700000	243.347359	1	-1.704358171123	1.349163286558	-0.091103324193	0.178736741330	-0.019761434702	0.000362005961	0.904264001610	N\A	0.175832988186	0.031060281891	0.068579809012	0.017224474028	56	37	
5750000	249.903955	1	-1.918352957471	1.553519561256	-0.131967132968	0.087800424556	0.012388197390	0.000523204800	0.895743988295	N\A	0.181861941674	0.029803194802	0.064009178346	0.015151723157	50	23	
5800000	244.126716	1	-1.651552964435	1.281941444233	-0.081629617766	0.154402061726	-0.002211648729	0.000407473605	0.910232802683	N\A	0.220659823152	0.035324343229	0.083625342189	0.018598885920	52	31	
5850000	235.140913	1	-2.021489129674	1.610586549282	-0.147555564187	0.069779644465	0.030160648771	0.000386494131	0.908394981437	N\A	0.175375825588	0.029438760358	0.054819937825	0.014301345703	40	37	
5900000	217.808651	1	-2.285699760804	1.837493225726	-0.170111381242	-0.104102813825	0.057325748507	0.000433960036	0.878846327442	N\A	0.187069592040	0.028798651345	0.082698714895	0.016386063367	40	25	
5950000	239.128373	1	-2.195335010409	1.780983641632	-0.177539070204	-0.035191541264	0.052099204985	0.000595650427	0.904901326184	N\A	0.182011446510	0.030823109078	0.071929055837	0.016245631826	49	34	
6000000	250.980929	1	-1.911228343061	1.551198415434	-0.143682333505	0.048122631182	0.040586977884	0.000576376066	0.914871883749	N\A	0.172679888841	0.028995340477	0.065196057922	0.015370451377	37	35	
6050000	238.981065	1	-1.385598914772	1.275810127550	-0.089735030798	0.149796307993	-0.000698502751	0.000312615452	0.872437949373	N\A	0.217225260816	0.033093440484	0.090197037547	0.017676475232	48	35	
6100000	248.404706	1	-2.047608383405	1.618915307442	-0.150159831344	0.100472064578	0.016316790510	0.000509651510	0.900609869952	N\A	0.174274578642	0.028500990639	0.066585927775	0.015823622579	44	36	
6150000	224.377272	1	-1.859969291296	1.511155658249	-0.124965013965	0.039374641176	0.028889898657	0.000473942250	0.872649265258	N\A	0.212525266770	0.033362766004	0.084990700799	0.017402331114	52	31	
6200000	240.122277	1	-2.028044446388	1.593593447003	-0.142841656447	0.103142860021	0.013510375036	0.001080018399	0.911412065005	N\A	0.153592290867	0.027363729206	0.064022122352	0.015461956111	52	29	
6250000	243.086570	1	-1.435282768800	1.159988678054	-0.068549565322	0.241467113693	-0.023580613962	0.000479315678	0.949387109755	N\A	0.157660377604	0.027921479543	0.039728114514	0.012984037186	44	37	
6300000	232.574819	1	-2.283014659368	1.789679885477	-0.170711313763	-0.015822743355	0.042089957841	0.000676005063	0.888363180373	N\A	0.189183631809	0.030764791718	0.063849204354	0.015322336364	45	26	
6350000	231.766596	1	-2.369245102135	1.717473781496	-0.145275689396	0.057651005511	0.016209874608	0.000638935882	0.912938858367	N\A	0.197404496416	0.034452623447	0.057548145131	0.017177105924	57	31	
6400000	231.278224	1	-2.241134013929	1.814573456725	-0.194976708426	0.053920349493	0.048923704602	0.000461862406	0.881941116718	N\A	0.216633396018	0.032793902467	0.090350388886	0.017896106667	54	30	
6450000	232.895488	1	-1.972107408839	1.549942373590	-0.122610745985	0.053341090525	0.018137955908	0.000482901203	0.892942499178	N\A	0.187432279912	0.032332063576	0.072032305128	0.017186490529	57	23	
6500000	241.512682	1	-2.526266339479	1.960256000965	-0.176105124878	-0.047553922184	0.027304616686	0.000951219960	0.889050125823	N\A	0.187127486751	0.031462415270	0.076018625696	0.018262299671	61	31	
6550000	239.574888	1	-2.057371713093	1.711929256496	-0.169611513972	0.005049348560	0.042460985609	0.000892171031	0.898334658747	N\A	0.155496234406	0.026406205182	0.061107722430	0.014142152951	42	29	
6600000	230.896321	1	-2.164389973352	1.825667517087	-0.185625766945	-0.033632847701	0.049507207614	0.000319720436	0.900407091554	N\A	0.180615858209	0.029820877981	0.068451330408	0.015505509223	48	28	
6650000	241.647549	1	-2.287521345402	1.850888428357	-0.165024657876	-0.071287182508	0.043111639462	0.000595835176	0.904348716365	N\A	0.181117116511	0.029709298549	0.068122739993	0.015336055289	44	40	
6700000	232.315758	1	-1.922070540644	1.605939204975	-0.118874017629	-0.111305449481	0.041664125702	0.001057309464	0.886677171850	N\A	0.184118577505	0.030381639095	0.079758140802	0.017261557204	37	25	
6750000	229.844225	1	-2.028714331906	1.555850110946	-0.120274904847	0.083560932322	0.009411162677	0.000926189656	0.940598477857	N\A	0.181489385118	0.031943115013	0.045963797222	0.014239741130	47	24	
6800000	211.045125	1	-2.579702493095	2.053997307057	-0.189680694428	-0.167030837884	0.049798692093	0.000508149943	0.862960011818	N\A	0.228663613678	0.035637254046	0.095377410396	0.019756531600	37	34	
6850000	227.584651	1	-1.774244034345	1.380076138909	-0.094500134515	0.093814762950	0.010016792924	0.000511866062	0.891889468676	N\A	0.210179280713	0.035577371088	0.074026311990	0.018010558461	45	34	
6900000	221.515885	1	-2.636339361385	2.096858413876	-0.210578108144	-0.126557974705	0.053341705410	0.000443199488	0.867544249510	N\A	0.210668576843	0.033341563317	0.089167895938	0.019372276343	46	38	
6950000	238.081699	1	-2.562890061472	1.966345430688	-0.194408022114	-0.045824521349	0.045710223202	0.000588892237	0.889859158908	N\A	0.192655423511	0.030951576875	0.078937308232	0.016210936805	52	30	
7000000	236.515017	1	-2.327671268118	1.844738635321	-0.202125131019	0.104387364446	0.039613112830	0.000974737590	0.938280177148	N\A	0.164687801576	0.024174569233	0.070027031633	0.013289799758	33	29	
7050000	239.799675	1	-2.432424796860	2.040778133703	-0.210046982068	-0.052649276631	0.044294524185	0.001193381827	0.896866959523	N\A	0.151349904319	0.026616744430	0.059583915257	0.015268560794	52	33	
7100000	258.936503	1	-2.100406211571	1.663120963145	-0.143828858400	0.022214230911	0.030231978475	0.000382885925	0.903788451014	N\A	0.159033440106	0.026989464426	0.057982527461	0.014386573654	46	29	
