Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m7-glob-003.txt
Log File Name:                   SCH_d1_m7-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            227091430
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m7-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	487.528144	1	-1.497855412495	1.042258437474	-0.036019381858	-0.006208865292	0.000099434315	0.972282706326	N\A	0.033787452259	0.032619884680	0.003483647417	34	9	0.011465865702	Global Trend	
1050000	483.876719	1	-1.331749146967	1.006328487939	0.006019488779	-0.013161078825	0.000122017171	0.999975661778	N\A	0.030515574367	0.033355831497	0.003297127282	29	5	-0.803928072622	Global Trend	
1100000	489.967759	1	-1.427629340811	1.038443839420	-0.019754776517	-0.010204675503	0.000066410817	0.997669809069	N\A	0.026811572175	0.029053151538	0.003027573308	32	8	0.040417453483	Global Trend	
1150000	469.496370	1	-1.411448278862	0.969282055565	0.045692205654	-0.013685809829	0.000104810017	0.998496103771	N\A	0.032755533579	0.035590548148	0.003345214265	34	5	0.072777166517	Global Trend	
1200000	465.518903	1	-1.386081226866	0.956683691197	0.058581649042	-0.015414412498	0.000109956153	0.999959839297	N\A	0.033133403504	0.035997225282	0.003412504873	32	5	-0.561644611039	Global Trend	
1250000	470.081523	1	-1.468265399128	1.011564534566	-0.008338708799	-0.004586169122	0.000042708170	0.999080812579	N\A	0.029348813875	0.032027119224	0.003129013320	44	6	-0.040587902790	Global Trend	
1300000	471.103585	1	-1.490376295916	1.010956889098	0.036933768383	-0.018399432922	0.000048652101	0.974683372232	N\A	0.034544463833	0.034526392105	0.003645506696	34	4	0.006190968923	Global Trend	
1350000	476.875643	1	-1.497069422143	0.998410904810	0.028531403405	-0.013317925808	0.000133984911	0.981624706396	N\A	0.035534989644	0.036285274736	0.003834633173	34	6	-0.020913974456	Global Trend	
1400000	487.494470	1	-1.452201583552	1.002605817287	0.005185308613	-0.008610495355	0.000149332888	0.999228548132	N\A	0.031149044537	0.034114726307	0.003535481338	42	6	-0.169476125662	Global Trend	
1450000	489.874227	1	-1.341779932149	0.932829485619	0.075868606587	-0.014490898271	0.000064537534	0.993266318483	N\A	0.030756479771	0.033419465061	0.003651002284	36	4	-0.019152310101	Global Trend	
1500000	479.049586	1	-1.390027299069	0.970134322063	0.044129810431	-0.014190785672	0.000027076743	0.999966019483	N\A	0.031206291223	0.034081322165	0.003489878492	31	4	0.153274833934	Global Trend	
1550000	486.919163	1	-1.332698395338	0.933178345470	0.077881802308	-0.016416319955	0.000029927175	0.997635878026	N\A	0.030104212965	0.032807171466	0.003284888482	38	7	-0.017561020867	Global Trend	
1600000	489.118073	1	-1.408363494190	0.973299959534	0.035581864045	-0.011571798741	0.000031443239	0.990938097971	N\A	0.031588560828	0.033670589502	0.003210248745	35	5	-0.008380511140	Global Trend	
1650000	475.708568	1	-1.389309064290	1.028525366246	-0.020167959728	-0.009108360563	0.000122063385	0.999966460501	N\A	0.031477518537	0.034209465820	0.003298406664	36	4	-0.739906272663	Global Trend	
1700000	481.065194	1	-1.359242589824	0.905691967158	0.114136216320	-0.019987505676	0.000081311709	0.999989787213	N\A	0.028348460010	0.030843261836	0.002990374178	44	6	0.785820561953	Global Trend	
1750000	494.182684	1	-1.334370441418	0.968336314530	0.042929034634	-0.013505844311	0.000097915929	0.999741983676	N\A	0.031076207859	0.033978104491	0.003425366362	37	7	-0.232649067478	Global Trend	
1800000	469.923280	1	-1.517983707038	1.047111415948	-0.031152234048	-0.009808494610	0.000133008006	0.980301468759	N\A	0.032914409586	0.033226561661	0.003462321196	46	2	0.013853290206	Global Trend	
1850000	478.106403	1	-1.372848832991	0.925577011698	0.093905329581	-0.014948925008	0.000106824895	0.978085364210	N\A	0.030206936867	0.030416280478	0.003375414648	48	2	0.015685070983	Global Trend	
1900000	476.015931	1	-1.297352634217	0.897821002609	0.126515950163	-0.021552842264	0.000114695759	0.985971987508	N\A	0.028735498396	0.029505278991	0.003117282491	31	5	0.021989058298	Global Trend	
1950000	478.012323	1	-1.430203784081	0.969753259886	0.041715529925	-0.011556920654	0.000103364828	0.999962172617	N\A	0.031420564909	0.034296693590	0.003381480933	34	4	0.380901775425	Global Trend	
2000000	490.349770	1	-1.432867825895	0.996085130064	0.019636427261	-0.012422664083	0.000116101069	0.998164928276	N\A	0.029574804592	0.032133959442	0.003328482033	39	3	0.064959874740	Global Trend	
2050000	484.467003	1	-1.205262318316	0.912202794430	0.114872994476	-0.019754089883	0.000107815681	0.998237686209	N\A	0.030794046742	0.033588201917	0.003538107515	30	5	0.105862354583	Global Trend	
2100000	479.608842	1	-1.353434119950	0.969322059333	0.043623885547	-0.014363712756	0.000104745401	0.999803751146	N\A	0.030472016112	0.033165885215	0.003165127116	40	2	-0.233176948821	Global Trend	
2150000	487.067517	1	-1.446741209810	1.037690375016	0.010649940770	-0.015319566438	0.000112798272	0.980796083229	N\A	0.031827784541	0.032707343600	0.003557208590	29	5	0.019267821206	Global Trend	
2200000	484.727495	1	-1.472093400504	1.021431603259	-0.014008940914	-0.007741960078	0.000137540255	0.999258100708	N\A	0.030967568881	0.033639801210	0.003311479407	35	6	-0.162904344659	Global Trend	
2250000	461.276476	1	-1.320204909987	0.928264316318	0.083228519491	-0.014004842870	0.000117054724	0.999111472061	N\A	0.034421760233	0.037325645630	0.003484080679	32	3	-0.120516023355	Global Trend	
2300000	480.587876	1	-1.337112321926	0.962616420228	0.045185122892	-0.012905547740	0.000114395750	0.998333647220	N\A	0.031192905509	0.033829281449	0.003259325626	39	4	-0.086203113487	Global Trend	
2350000	470.586852	1	-1.328820043266	0.928382922239	0.082863932383	-0.013291066136	0.000081791559	0.998960713473	N\A	0.029423631307	0.032096393173	0.003231067444	39	6	-0.073775204090	Global Trend	
2400000	468.091141	1	-1.387581398603	0.965966873588	0.053827764657	-0.014545393933	0.000122520197	0.994761045912	N\A	0.033149908007	0.035721360509	0.003525872247	37	4	0.042421562484	Global Trend	
2450000	467.126864	1	-1.454666504790	1.008883350691	0.002856627622	-0.011349634116	0.000116960221	0.999795093549	N\A	0.033234657315	0.036116486227	0.003457796515	24	2	0.262402078433	Global Trend	
2500000	464.016834	1	-1.249990241835	0.957107281470	0.054583953030	-0.014545395334	0.000093143493	0.999844896463	N\A	0.028577268652	0.031417532688	0.003364966988	39	3	-0.217077892018	Global Trend	
2550000	473.166034	1	-1.464564977457	1.028219228345	-0.016625565845	-0.011670211423	0.000097008422	0.999994074587	N\A	0.032273219516	0.035170819893	0.003423144944	43	3	-0.980583254824	Global Trend	
2600000	490.827972	1	-1.343912528935	0.962792958092	0.060622428613	-0.018202570233	0.000087499957	0.999234692315	N\A	0.028080364929	0.030652678846	0.003181784905	42	6	0.101582210855	Global Trend	
2650000	481.733859	1	-1.338408025747	0.927209124614	0.094043703017	-0.021139248693	0.000087947413	0.999982574222	N\A	0.029433509887	0.032014570373	0.003093403627	44	5	0.545617162595	Global Trend	
2700000	473.596980	1	-1.341670808801	0.958106471159	0.051550776109	-0.012459893223	0.000133691478	0.999602407797	N\A	0.030752180924	0.033487216584	0.003355417954	37	4	-0.202004185100	Global Trend	
2750000	471.449291	1	-1.469298402108	0.970369285026	0.044090012019	-0.009480322302	0.000135118744	0.986419178354	N\A	0.032683459953	0.034623783152	0.003563047512	30	5	-0.022315059826	Global Trend	
2800000	481.748297	1	-1.305051167439	0.959435091193	0.055550950718	-0.013535356015	0.000097428245	0.999905681742	N\A	0.030741814132	0.033554985821	0.003381236509	31	3	0.369216845110	Global Trend	
2850000	465.705174	1	-1.346688253020	0.982278516454	0.032102061187	-0.012990152630	0.000113542995	0.999772887337	N\A	0.032219691331	0.034993576989	0.003359666444	41	4	0.193483151255	Global Trend	
2900000	471.876272	1	-1.513105917329	1.055048286301	-0.036251377548	-0.010069772816	0.000087074565	0.982445774084	N\A	0.035538309004	0.036174066929	0.003457908665	39	0	0.015541780909	Global Trend	
2950000	456.499131	1	-1.465142367590	1.028518064936	-0.019655903589	-0.006955054942	0.000197086426	0.999150314344	N\A	0.031348791686	0.034139603326	0.003620917248	42	2	0.177392170292	Global Trend	
3000000	482.314302	1	-1.373403917491	0.963206755803	0.058023559740	-0.016408658990	0.000089890410	0.995098801005	N\A	0.032619954945	0.034781206845	0.003558516991	48	2	0.030113621845	Global Trend	
3050000	486.415933	1	-1.432635671743	1.004229907942	0.009538748445	-0.013449816795	0.000079171045	0.999975169784	N\A	0.028068265936	0.030729537485	0.003226525279	31	5	0.446109005456	Global Trend	
3100000	485.268526	1	-1.499976885276	0.990341471749	0.036220729100	-0.013724677574	0.000119388550	0.974649074368	N\A	0.033519881999	0.033972623058	0.003726556711	30	4	-0.013840275344	Global Trend	
3150000	479.434541	1	-1.384114108676	0.997290012570	0.022397134117	-0.013164535959	0.000101796584	0.997791301721	N\A	0.027372208299	0.029544305170	0.002976101148	36	4	0.081756828086	Global Trend	
3200000	481.823962	1	-1.399416927758	0.972968820844	0.043125109467	-0.016103044834	0.000107616951	0.999997052592	N\A	0.030596305559	0.033285984049	0.003192210958	35	6	-1.585686853947	Global Trend	
3250000	469.645109	1	-1.408851219395	1.002328251512	0.013336420385	-0.009837177862	0.000080580065	0.997437019245	N\A	0.032408006556	0.034876908690	0.003190782404	28	7	0.050375759974	Global Trend	
3300000	484.164174	1	-1.361276369230	0.910295577689	0.118604345179	-0.019526777845	0.000107309352	0.961769927070	N\A	0.039236001309	0.034674930281	0.003843246576	26	8	0.000214778829	Global Trend	
3350000	471.256743	1	-1.356899857778	0.947336768711	0.065509018960	-0.013547059063	0.000171198460	0.999661967905	N\A	0.030265184850	0.033139864862	0.003415285624	31	4	-0.402745926050	Global Trend	
3400000	487.461374	1	-1.400728144460	0.995318776249	0.014880861747	-0.012635759635	0.000091644213	0.999115244978	N\A	0.029585058695	0.032436389016	0.003262357124	42	3	-0.112287761211	Global Trend	
3450000	466.769337	1	-1.355226201374	0.977554047934	0.033939408352	-0.013505092494	0.000145693092	0.999476961487	N\A	0.031602563835	0.034453352846	0.003371672187	28	3	-0.211442714542	Global Trend	
3500000	464.997254	1	-1.315620548839	0.890579639201	0.128137817204	-0.018732286371	0.000128623236	0.999997169993	N\A	0.030936900553	0.033870868654	0.003435910971	33	4	-2.435715946099	Global Trend	
3550000	465.647138	1	-1.409294791077	1.016341851501	-0.006149002609	-0.009481098343	0.000150732803	0.999955645362	N\A	0.033115464169	0.036227603274	0.003719412326	28	3	0.666998905674	Global Trend	
