Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-glob-004.txt
Log File Name:                   MOB_d1_m9-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            664131469
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	308.329604	1	-1.642480746761	1.509634704671	-0.129078389236	0.084900517181	0.023426352406	0.000577998429	0.925559062215	N\A	0.166334979792	0.025039831975	0.071013886086	0.014454112268	46	20	0.001449321361	Global Trend	
1550000	295.095999	1	-2.036832732614	1.601181043056	-0.125807034590	-0.047801743865	0.039032212757	0.000366478220	0.903408933179	N\A	0.146687166601	0.022546518141	0.065503467267	0.013854562139	39	15	0.002110023462	Global Trend	
1600000	285.206455	1	-1.670864602662	1.635971141941	-0.153228313154	-0.007044603182	0.045647430533	0.000225666771	0.917300251651	N\A	0.149895000353	0.025664465562	0.056446936381	0.013593327826	39	15	0.000528710978	Global Trend	
1650000	286.834434	1	-1.888438454978	1.542562098971	-0.143741210079	0.048620886016	0.038146102312	0.000348184325	0.905273371243	N\A	0.173270993374	0.024024684286	0.082258908935	0.014598818897	42	23	0.001280280924	Global Trend	
1700000	305.004612	1	-1.798566250597	1.324982447536	-0.083184975743	0.038470303655	0.019243465492	0.000462102706	0.932145678125	N\A	0.122397221491	0.019410821983	0.054680854708	0.011413075244	45	19	0.002601178171	Global Trend	
1750000	296.730511	1	-1.706430647349	1.262940729501	-0.091613077964	0.138781854358	0.006937519559	0.000133479181	0.924853069970	N\A	0.134136846161	0.021466879231	0.061838368183	0.012551551183	42	20	0.000802512504	Global Trend	
1800000	309.168445	1	-2.370475161431	1.904346726253	-0.195966069683	-0.085940090954	0.065290679207	0.000232801380	0.919251519909	N\A	0.147695537521	0.022767109430	0.065479738685	0.013349696972	44	17	0.001383966878	Global Trend	
1850000	301.742594	1	-1.390318665844	1.247522654937	-0.078000898105	0.148069249669	-0.002903984682	0.000356793405	0.914941382196	N\A	0.165219274937	0.024528499064	0.070404746077	0.013736954087	52	18	0.001233444622	Global Trend	
1900000	323.130214	1	-2.269624992707	1.844883113549	-0.177847777405	-0.011243201608	0.043681070107	0.000601308193	0.923220468945	N\A	0.159437258021	0.027553782156	0.056495782704	0.014280676387	42	24	-0.000456710880	Global Trend	
1950000	308.202753	1	-1.633485881522	1.484090299812	-0.112244356298	0.070740252548	0.015314077291	0.000292721864	0.920850483604	N\A	0.129618630616	0.019931665525	0.054815387527	0.011754551195	39	22	0.001314048064	Global Trend	
2000000	313.335912	1	-1.546028066835	1.351506691143	-0.091987863965	0.096497102361	0.007093923314	0.000346412098	0.921930740657	N\A	0.121101447220	0.019158805647	0.053092445677	0.011521350795	42	21	0.001113505700	Global Trend	
2050000	316.928560	1	-2.169862382222	1.940155944693	-0.202787752923	-0.047865609475	0.057780207537	0.000112948001	0.931688865431	N\A	0.144616597083	0.024213400445	0.059969505311	0.013687546768	45	18	0.000027267161	Global Trend	
2100000	301.586662	1	-1.923325099080	1.749671787431	-0.164707354834	-0.002044726137	0.044530203124	0.000240796568	0.917563589870	N\A	0.139223130887	0.022763090225	0.060148235580	0.013829590034	44	16	0.000835137912	Global Trend	
2150000	336.758072	1	-1.650073547565	1.734919889419	-0.153444852921	-0.114349859401	0.058673179092	0.000229584492	0.959793758567	N\A	0.073084485578	0.013457870552	0.036138902854	0.008909705290	43	23	0.003027737655	Global Trend	
2200000	326.240623	1	-1.720193958046	1.807620206993	-0.175914117300	-0.027266674604	0.049547593885	0.000235286178	0.933969712930	N\A	0.098105891670	0.015770531662	0.052161495387	0.010812812945	41	17	0.003074378503	Global Trend	
2250000	286.919064	1	-2.052066258035	1.697944234758	-0.144743891325	0.006075996710	0.029750214544	0.000174823272	0.921822977152	N\A	0.177137517703	0.029010397625	0.065247210039	0.015069332743	35	13	0.000250422934	Global Trend	
2300000	313.059181	1	-1.555851256346	1.507819352011	-0.142652814617	0.069378523984	0.034787256174	0.000216783840	0.921956653276	N\A	0.142006085366	0.023618970155	0.061594791308	0.013817753202	49	17	0.000623897572	Global Trend	
2350000	323.689895	1	-1.726733815850	1.525149264068	-0.133610827701	0.069547984231	0.033057905975	0.000142330042	0.937093671943	N\A	0.151710759606	0.025585057032	0.058780096353	0.013302586585	47	22	0.000066467391	Global Trend	
2400000	322.249911	1	-1.716750464339	1.493767207434	-0.120283485979	0.095784887923	0.017235596613	0.000177186189	0.933238883466	N\A	0.134019019212	0.020636536229	0.061115173228	0.012290334849	36	20	0.000809823904	Global Trend	
2450000	294.733290	1	-1.472991832706	1.560370339628	-0.139781134640	0.027171409937	0.035155528059	0.000239461383	0.916618294980	N\A	0.108788773077	0.016917482163	0.058682767422	0.011967995283	34	11	0.002490962185	Global Trend	
2500000	308.437173	1	-1.228880855275	1.290382527673	-0.083603935133	0.092017016245	0.014082954460	0.000236736805	0.929667348644	N\A	0.100710554877	0.015747940880	0.049922242757	0.010495229665	47	17	0.002410269115	Global Trend	
2550000	300.520818	1	-1.840031390853	1.679572783948	-0.135550497121	-0.056102412540	0.042531837191	0.000256892852	0.987640292575	N\A	0.079682762613	0.016378457995	0.047550460550	0.011223494128	49	18	0.001221974795	Global Trend	
2600000	327.580890	1	-0.820960597415	0.862017024823	-0.023452710843	0.276272855117	-0.029932149193	0.000209982241	0.923233862890	N\A	0.097605957492	0.011477456862	0.060226276142	0.010155916383	41	24	0.002943490699	Global Trend	
2650000	322.280322	1	-1.236978762360	1.182353872630	-0.076445861279	0.190293812607	0.001515178684	0.000264550703	0.955786059980	N\A	0.146882397845	0.023636491261	0.058995081400	0.012712775685	50	20	0.001164114017	Global Trend	
2700000	323.672676	1	-0.616279273039	0.792843591295	-0.012198689487	0.210597039570	-0.010471317253	0.000244032809	0.976508595663	N\A	0.046314269921	0.007493927786	0.048731522722	0.008876315958	44	24	-0.023205684868	Global Trend	
2750000	322.034258	1	-1.452010721791	1.431580339128	-0.117726920168	0.088118445523	0.020962212038	0.000292174437	0.937706661755	N\A	0.101825032773	0.016474728915	0.054207495259	0.011328206081	41	21	0.002226891830	Global Trend	
2800000	302.160213	1	-1.829271282781	1.747810421586	-0.152708809021	-0.088826824428	0.052699807653	0.000295896630	0.942219106980	N\A	0.121857232730	0.019898755833	0.051158886712	0.011536672749	47	18	0.001333545481	Global Trend	
2850000	301.845558	1	-1.836479028900	1.734378888954	-0.146635516120	-0.105148912702	0.046648282941	0.000238377646	0.958919855206	N\A	0.119840994647	0.021532684157	0.040897101882	0.012119638864	44	17	0.001277105788	Global Trend	
2900000	299.599170	1	-1.504512455712	1.388112489184	-0.097496442444	0.042868198040	0.024709415000	0.000275774496	0.914109357722	N\A	0.117811955166	0.017609114429	0.063022504245	0.012302173304	36	19	0.002656620700	Global Trend	
2950000	316.083027	1	-1.543797922373	1.364810069936	-0.091390754729	0.102166580149	0.002995742122	0.000523348336	0.934854751795	N\A	0.134832715931	0.022536878779	0.053768488333	0.013369935784	37	18	0.000579851263	Global Trend	
3000000	282.297966	1	-2.402656823048	1.853204892600	-0.167147122425	-0.039447621106	0.034473494163	0.000456045509	0.907084780021	N\A	0.147787559749	0.023406892396	0.062246724368	0.013898796568	42	18	0.000362151694	Global Trend	
3050000	313.995075	1	-2.220757641272	1.710906592782	-0.144645761453	-0.012877174804	0.025261432732	0.000678347533	0.936123358411	N\A	0.128839720312	0.022738424578	0.050321302935	0.012950391845	47	21	0.000011645527	Global Trend	
3100000	310.225398	1	-1.839820806480	1.787066502049	-0.163031514559	-0.113428003680	0.055387126869	0.000322614907	0.933259319530	N\A	0.122730083121	0.019199671031	0.057304010238	0.011839902886	49	22	0.002035455692	Global Trend	
3150000	312.015941	1	-1.997261758809	1.803587872768	-0.163027263150	-0.072192238485	0.050098528630	0.000339201312	0.990123520507	N\A	0.077115387693	0.015833020516	0.045585026167	0.011141037355	56	19	0.001045803495	Global Trend	
3200000	325.211823	1	-1.730358451109	1.771843520083	-0.156887914568	-0.115881765798	0.060524405437	0.000169066641	0.931971250927	N\A	0.108508485260	0.016852260303	0.057623926029	0.011652328140	39	24	0.001942394142	Global Trend	
3250000	291.166665	1	-2.031724950145	1.832296970546	-0.162516649325	-0.058588732292	0.038305281178	0.000715866860	0.914118038783	N\A	0.142084968524	0.024865208610	0.056345437123	0.013301807709	40	14	0.000961082530	Global Trend	
3300000	290.817731	1	-1.899424083026	1.814905325146	-0.156091942260	-0.123370995710	0.051472265484	0.000258429380	0.939696595065	N\A	0.123547741175	0.021360185004	0.048953464958	0.011637072151	33	19	0.000000655810	Global Trend	
3350000	317.231469	1	-1.294903944249	1.564809168982	-0.105686962301	-0.065354082485	0.023288244658	0.000525752267	0.943430118479	N\A	0.093453897268	0.017365324940	0.042576981379	0.011437051365	39	22	0.004853625298	Global Trend	
3400000	315.555194	1	-1.702336024979	1.343915003491	-0.086248809189	0.115052358800	-0.002016333813	0.000940499812	0.926122438903	N\A	0.143126844461	0.024371710921	0.055352382583	0.013184110999	41	17	0.001369543028	Global Trend	
3450000	322.486788	1	-1.875174717846	1.478997394400	-0.102743914112	-0.012574482674	0.026925833578	0.000742813774	0.935990672228	N\A	0.121504738482	0.019533533911	0.050605530388	0.011688525596	35	23	0.001893411639	Global Trend	
3500000	341.942912	1	-2.077177280215	1.482183957226	-0.110445043317	0.032648633404	0.025604789627	0.000482926890	0.943141209478	N\A	0.116789492175	0.015475800039	0.050684904219	0.008676182553	44	32	0.000897219098	Global Trend	
3550000	303.507345	1	-1.847346056284	1.558171324393	-0.138151573071	0.030442412168	0.034073313378	0.000962803593	0.931520185075	N\A	0.110624593788	0.018951148951	0.048976239066	0.011888551221	45	21	0.005697653419	Global Trend	
3600000	284.749937	1	-2.049892770147	1.396380291129	-0.099437978380	0.170242874146	-0.006724649788	0.000259938890	0.924908751849	N\A	0.166556885126	0.027369228358	0.059786409733	0.013870726304	32	18	0.000117597897	Global Trend	
3650000	295.086281	1	-1.594766234583	1.153315792737	-0.065212894217	0.143233761205	0.011345319687	0.000276493558	0.932055805524	N\A	0.137235738786	0.022014873966	0.046901214605	0.011206784381	37	18	0.000385646445	Global Trend	
3700000	289.352165	1	-1.910707047900	1.483938377540	-0.105177497604	0.026560684750	0.013706463735	0.000455337509	0.927604462411	N\A	0.134832391085	0.022372132474	0.060102375682	0.013402938629	39	20	0.001718166812	Global Trend	
3750000	301.608403	1	-1.677638311435	1.654435170576	-0.141320989865	0.006004324940	0.031993158947	0.000365261218	0.919855167146	N\A	0.135463347787	0.020103730843	0.061019385413	0.011855957642	39	14	0.002668245371	Global Trend	
3800000	297.909500	1	-1.765050219987	1.693462220539	-0.172511877714	0.033266591400	0.056373075875	0.001263386599	0.919167247475	N\A	0.124237222158	0.017820277526	0.065659665367	0.012306318694	39	17	0.010792590832	Global Trend	
3850000	282.522753	1	-1.191933337794	1.168371720633	-0.075720323866	0.156924128343	0.010135066225	0.000361315949	0.924314080886	N\A	0.129840905526	0.022053941088	0.047411795390	0.012396745298	45	18	0.001731452945	Global Trend	
3900000	322.673334	1	-1.680118097762	1.563306392012	-0.125922341935	-0.036991896929	0.042991925684	0.000282637042	0.947509875027	N\A	0.129977233804	0.021593624419	0.051818410518	0.011481023870	36	24	0.000560704490	Global Trend	
3950000	317.807534	1	-1.484119469553	1.384632088756	-0.114540472820	0.137341310425	0.017963506704	0.000178612848	0.915037914703	N\A	0.108671361936	0.014116919898	0.059112127286	0.010645071764	48	18	0.001423136887	Global Trend	
4000000	307.751586	1	-1.738542435346	1.654364121658	-0.117036073316	-0.125642959600	0.042162478577	0.000331070290	0.928639922406	N\A	0.121210607647	0.016849508644	0.060082974959	0.011609378120	46	23	0.002849146033	Global Trend	
4050000	299.454804	1	-1.516700554862	1.565700193657	-0.131483015616	-0.017802123768	0.039193358916	0.000473033382	0.931314696249	N\A	0.153049185577	0.023577068274	0.061766926733	0.012650667750	45	17	0.002452825503	Global Trend	
4100000	304.755709	1	-2.309649576560	2.043088073871	-0.205894950503	-0.117464663966	0.056533724437	0.000388133216	0.936171247378	N\A	0.123676039700	0.021686514326	0.051071009269	0.012377857843	34	17	0.001435913873	Global Trend	
4150000	318.173923	1	-2.125016455501	2.053911461396	-0.215952947722	-0.166316813640	0.076645522167	0.000328874719	0.938014409561	N\A	0.113324324456	0.019857073217	0.048964814159	0.011681050785	42	19	0.002050034494	Global Trend	
4200000	303.183619	1	-1.820192088255	1.755550531928	-0.159489318488	-0.063901418791	0.053545229700	0.000296209016	0.914612079300	N\A	0.139229642010	0.021377328710	0.064356386021	0.013277279865	44	18	0.001459864141	Global Trend	
4250000	338.927232	1	-1.313307453962	1.456046733663	-0.119639875905	0.060486443032	0.030725417049	0.000345855309	0.935105888830	N\A	0.103294942356	0.015512975888	0.055794564157	0.010905060625	38	28	0.004314785074	Global Trend	
4300000	316.807536	1	-1.870812790049	1.724694072063	-0.158083086224	0.034828598949	0.032695981713	0.000242934469	0.925404029708	N\A	0.138128914937	0.021422656122	0.055731272846	0.012217861154	34	21	0.000660198073	Global Trend	
4350000	320.166093	1	-1.853795652714	1.763504794585	-0.168543564785	-0.034836148878	0.058090069459	0.000275407714	0.929425655632	N\A	0.127356999824	0.022249077635	0.049211220594	0.012565405774	39	20	0.001232575648	Global Trend	
4400000	312.995556	1	-1.491119406547	1.366621539073	-0.091688693124	0.032820415915	0.021948696450	0.000188279330	0.923166343609	N\A	0.109281562465	0.016191195138	0.055531122453	0.010890300948	40	21	0.001760645893	Global Trend	
4450000	331.578356	1	-1.335008302190	1.285492519125	-0.090548298545	0.136916989403	0.001826373631	0.000173301709	0.927123799121	N\A	0.128119277460	0.020934360231	0.053782072737	0.012336198863	44	19	0.001009862479	Global Trend	
4500000	300.351927	1	-1.453406398649	1.490157145638	-0.143802115037	0.079622360377	0.035565758858	0.000304585952	0.910412552833	N\A	0.131110454255	0.018964810814	0.066163201071	0.012748867336	43	20	0.001396337653	Global Trend	
4550000	316.670119	1	-1.778211144676	1.648298591381	-0.159565378199	0.134263097045	0.015406873236	0.000252438639	0.944412845626	N\A	0.115816698222	0.020376688217	0.049658599481	0.011874498902	45	21	0.000632928293	Global Trend	
4600000	324.060379	1	-1.173423161156	1.154793267086	-0.051127224332	0.130971882005	-0.010425764305	0.000250884044	0.928068046959	N\A	0.094545364295	0.014860717702	0.056435511729	0.011220327117	44	20	0.003133958140	Global Trend	
4650000	306.265717	1	-1.338578270270	1.394959901110	-0.094839852600	-0.017790807060	0.028120028021	0.000288826652	0.928776001937	N\A	0.105907425198	0.017524837951	0.050680724036	0.011356125702	44	18	0.002418503865	Global Trend	
4700000	332.099346	1	-2.186082029034	1.963940822534	-0.189922797298	-0.110394491140	0.055181603911	0.000200543123	0.939159219865	N\A	0.111467918640	0.018053562461	0.052886844599	0.011430996068	46	22	0.000283891818	Global Trend	
4750000	319.519027	1	-1.459272413978	1.375799288939	-0.103649234789	0.061905510123	0.024677899823	0.000190703493	0.941677422452	N\A	0.115840588776	0.017525859137	0.056354888488	0.011391096121	43	21	0.001562001263	Global Trend	
4800000	322.812757	1	-1.947092408135	1.895886641572	-0.197391288037	-0.091552813091	0.068379778007	0.000251654406	0.954766753690	N\A	0.113872974347	0.020191050075	0.043383733538	0.011479074664	36	25	0.001053704696	Global Trend	
4850000	303.925823	1	-2.057592103819	1.785893790404	-0.160348289520	-0.019551258491	0.038206967523	0.000324523707	0.922138558297	N\A	0.149501919679	0.024614128679	0.065081641704	0.014236571372	33	24	-0.000468033604	Global Trend	
4900000	321.721207	1	-2.024590727144	1.763376868932	-0.151061012287	-0.032562972923	0.033913061471	0.000407737842	0.939782410962	N\A	0.138874762235	0.022736414311	0.060248289387	0.012978843491	36	21	0.001714913182	Global Trend	
4950000	294.616051	1	-1.709901753019	1.647970524853	-0.133143096569	-0.030140974555	0.028594196484	0.000322996420	0.939198656339	N\A	0.114234334024	0.020287125751	0.048247096084	0.012071541294	51	18	0.001222117176	Global Trend	
5000000	299.688471	1	-1.807868444581	1.728995462098	-0.160188807480	0.007172721326	0.039276108266	0.000522729788	0.913076361421	N\A	0.141786154004	0.023298142716	0.065886257125	0.014494141033	36	19	0.002457894821	Global Trend	
5050000	307.163441	1	-1.730338520307	1.567338494184	-0.130440385270	0.091651623220	0.011996619512	0.000252429848	0.920764751916	N\A	0.131311226666	0.022311351164	0.052676693188	0.012974322741	43	19	0.001314467026	Global Trend	
5100000	316.214616	1	-1.557199108529	1.531521660511	-0.120440062606	0.031530279000	0.019391878829	0.000251107327	0.926042185002	N\A	0.133198569746	0.020811807282	0.061754841158	0.013012340966	36	21	0.001458176004	Global Trend	
5150000	303.580263	1	-1.557003640726	1.507084197187	-0.134430988871	0.129064311245	0.019837501111	0.000236061357	0.918793399127	N\A	0.129046475619	0.021272585938	0.054380448455	0.012561842451	38	16	0.001352338668	Global Trend	
5200000	308.667950	1	-2.182306940591	2.021198792365	-0.222525238860	-0.019939480782	0.062594026216	0.000245642092	0.923925779531	N\A	0.139548570924	0.021659979758	0.061845429990	0.012904918263	41	18	0.000955515461	Global Trend	
5250000	328.044208	1	-1.253875133186	1.327766228577	-0.102248346439	0.025600724064	0.035506406659	0.000225746340	0.932960447979	N\A	0.113980250856	0.017710278954	0.058038769401	0.011526612344	36	23	0.001624329535	Global Trend	
5300000	292.056102	1	-0.729073331986	0.776013201769	0.006521280739	0.244910006716	-0.039539028028	0.000400376785	0.924041020363	N\A	0.077501611808	0.013001561648	0.056560896529	0.010838198815	45	21	-0.007503106929	Global Trend	
5350000	321.010090	1	-0.999233804881	1.024416538849	-0.045136044162	0.162397406969	-0.004210513121	0.000299849960	0.931579885764	N\A	0.136766561886	0.021841312605	0.061388211777	0.013305257293	35	25	0.001001347640	Global Trend	
5400000	310.548272	1	-1.332044249512	1.526747780497	-0.114721403195	0.011366619672	0.022342135464	0.000314155496	0.919853810494	N\A	0.117207727287	0.019064843749	0.058884619399	0.012885830894	35	22	0.003078034293	Global Trend	
5450000	301.605175	1	-1.129048620722	1.112444910184	-0.043363788921	0.109678286549	0.001142974317	0.000234539662	0.930342384291	N\A	0.070577896492	0.011645552133	0.046699926050	0.009986919801	38	19	0.004648728247	Global Trend	
5500000	286.229364	1	-1.461278472208	1.260431027228	-0.076860934989	0.117801704158	0.003843714356	0.000357314478	0.935600324279	N\A	0.142162978864	0.022571121473	0.060261964410	0.012522486264	36	22	0.000586880708	Global Trend	
5550000	326.590160	1	-1.595342295011	1.460859727191	-0.108312357830	0.058315855919	0.024290101849	0.000073382667	0.937589743919	N\A	0.125385210197	0.021743260055	0.047744127444	0.012062220131	51	23	0.000180835328	Global Trend	
5600000	321.525693	1	-1.635104364535	1.666960171267	-0.159782078605	0.032274026885	0.040638496095	0.000217585391	0.930323479722	N\A	0.106166306839	0.017102532399	0.053481884568	0.011278350671	43	14	0.001803675144	Global Trend	
5650000	316.499291	1	-1.719142217245	1.450472205218	-0.100305541405	0.067088788383	0.017309785896	0.000391442697	0.932374219733	N\A	0.113152196831	0.018613469909	0.053761979989	0.011720823381	51	23	0.002364494543	Global Trend	
5700000	315.944376	1	-1.489785940387	1.413488487407	-0.100724225126	0.094299783780	0.003304203923	0.000374553563	0.923673414405	N\A	0.132473795180	0.020161436150	0.057220707529	0.011516057987	42	25	0.001643402813	Global Trend	
5750000	323.080810	1	-1.116866727113	0.974781393007	-0.021390901746	0.196310235487	-0.021529560495	0.000217159447	0.929544722287	N\A	0.116067160135	0.016708206443	0.052695673547	0.010121264414	37	24	0.001153692913	Global Trend	
5800000	315.640385	1	-0.862131525115	0.980761146386	-0.044185175644	0.194694981468	-0.000190700242	0.000174673736	0.954576599122	N\A	0.068463907782	0.011095977035	0.041436871743	0.008528903292	42	19	0.003231771826	Global Trend	
5850000	297.513677	1	-2.076275340832	2.032012484899	-0.203373736993	-0.136045088749	0.067874014093	0.000299501525	0.936208573878	N\A	0.110897262072	0.019550640785	0.046233467363	0.011132418782	41	19	0.001725290196	Global Trend	
5900000	308.057430	1	-1.404663316278	1.190744138440	-0.051956137631	0.170634749026	-0.024788731223	0.000264022374	0.915645551394	N\A	0.131446877212	0.020195387463	0.063914832409	0.013201651314	40	18	0.002047825145	Global Trend	
5950000	345.462596	1	-1.599496795036	1.480407775344	-0.110078864723	0.007250876281	0.029164389346	0.000409384039	0.939411118640	N\A	0.108593121067	0.018322800139	0.049866986588	0.011302745445	42	22	0.003006691852	Global Trend	
6000000	302.387759	1	-1.203178920053	1.438652107109	-0.088941039043	-0.038734881526	0.028304928711	0.000739546433	0.935661794432	N\A	0.087027408096	0.015477241326	0.045239558459	0.010639981542	32	23	0.009217588132	Global Trend	
6050000	308.990878	1	-1.828433481956	1.781316503309	-0.170228327320	-0.069805103104	0.051392602073	0.000243885316	0.943599726151	N\A	0.120048687141	0.020396421618	0.050069429312	0.011358036961	39	16	0.000783878946	Global Trend	
6100000	312.654810	1	-1.805182212735	1.531170668030	-0.119033524326	0.012341825093	0.023730944045	0.000736530166	0.933216276195	N\A	0.135063670281	0.023843919505	0.052710878242	0.012877518806	40	18	0.003040265623	Global Trend	
6150000	300.435834	1	-1.522682187170	1.586302908823	-0.132190453445	-0.006519899900	0.038716359430	0.000321709181	0.913038834762	N\A	0.115411398524	0.017325626564	0.061326370235	0.011686841491	23	16	0.003658211259	Global Trend	
6200000	306.846175	1	-1.634007545679	1.720059017132	-0.151106042407	-0.063192832619	0.044319221863	0.000282957176	0.930879207093	N\A	0.115985973449	0.019701128787	0.050960821001	0.011596432039	29	21	0.001829615454	Global Trend	
6250000	324.861942	1	-1.496465025040	1.613951075996	-0.151279086626	0.028303989504	0.045001707082	0.000392087883	0.929981165759	N\A	0.108870837505	0.018509317150	0.053386814104	0.012204237984	38	19	0.003737767058	Global Trend	
6300000	322.824692	1	-2.160255169404	1.890612047384	-0.175981593532	-0.087246444331	0.044375533979	0.000325397533	0.917159598848	N\A	0.147808551933	0.024166399952	0.059541093718	0.013520383468	38	29	0.000560610537	Global Trend	
6350000	345.796479	1	-1.896948799767	1.863954287963	-0.174731424700	-0.118330588130	0.066463590217	0.000252364909	0.953200589706	N\A	0.099786664123	0.016836025130	0.043375929032	0.009853206298	42	23	0.001496690274	Global Trend	
