Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-glob-006.txt
Log File Name:                   SEP_d1_m9-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3842588940
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2150000	564.373000	1	-1.666687988442	0.953386872633	-0.015837580299	0.065024719970	-0.007013835808	0.000067211698	0.995910277815	N\A	0.025503355587	0.003301934496	0.026423597430	0.004412941715	28	5	0.043117673045	Global Trend	
2200000	562.589436	1	-1.660352523401	0.915238346121	-0.008376185588	0.094315994383	-0.013753841949	0.000088087574	0.991346310297	N\A	0.027262402305	0.003447736101	0.026322807219	0.004442205816	46	5	0.024731844014	Global Trend	
2250000	563.960220	1	-1.762093523131	0.999907793004	-0.008667491430	0.017231806645	-0.006462157682	0.000073507368	0.994350321476	N\A	0.025463264384	0.003667348711	0.026538506656	0.004331549531	34	10	-0.047918248316	Global Trend	
2300000	573.243529	1	-1.653861145647	0.941516911168	-0.008854499285	0.091302039872	-0.015516832365	0.000086457383	0.987818845004	N\A	0.027756307998	0.003544279497	0.026056509275	0.004423332298	29	5	0.028613962228	Global Trend	
2350000	556.241614	1	-1.735192303303	0.996524674923	-0.015066307062	0.019606317264	-0.001673092937	0.000075634315	0.981311098293	N\A	0.038241087419	0.004624351920	0.028292726505	0.004602231949	41	2	0.007684241808	Global Trend	
2400000	562.166831	1	-1.673210967510	0.953314581240	-0.013320144973	0.081242922806	-0.012567425965	0.000058184329	0.975878792579	N\A	0.065299564208	0.008146795096	0.033505327197	0.005460496240	37	2	-0.001909217943	Global Trend	
2450000	561.361812	1	-1.660002112635	0.959697154504	-0.018595138517	0.061726200585	-0.004066118612	0.000063677927	0.993123182047	N\A	0.026125277455	0.003573993982	0.026550621624	0.004714546011	32	2	0.021109866284	Global Trend	
2500000	569.800223	1	-1.652966821696	0.966148334644	-0.011221277974	0.055090663513	-0.010711112965	0.000049543105	0.999965276021	N\A	0.022906041510	0.002993213738	0.024768511768	0.004126180178	34	4	-0.273688187335	Global Trend	
2550000	567.599016	1	-1.658174139184	0.939893868750	-0.010413433268	0.064199956789	-0.009112485831	0.000058582488	0.979073858692	N\A	0.065005211671	0.008748450438	0.030913765520	0.005251023573	37	5	0.000422500044	Global Trend	
2600000	560.464877	1	-1.722328665499	0.980100041558	-0.011121216047	0.040788125344	-0.009522733540	0.000054154143	0.999336804368	N\A	0.022426118244	0.003111415758	0.024133470671	0.004217585897	36	3	0.070626132187	Global Trend	
2650000	552.495019	1	-1.858061421428	1.102155327904	-0.032185511122	0.004356390839	0.002670952039	0.000068467343	0.979183849947	N\A	0.066764258480	0.009243014525	0.031560237052	0.005818144297	34	2	0.000275549214	Global Trend	
2700000	567.135988	1	-1.685394325997	0.953592598724	-0.007919217137	0.073767314138	-0.019454638351	0.000070309421	0.999989620845	N\A	0.020516883615	0.002934922697	0.022122741348	0.003785041057	54	4	-0.741712858305	Global Trend	
2750000	564.094125	1	-1.646609201927	0.967270093992	-0.017903062621	0.060790565023	-0.005731608756	0.000076978865	0.983315366065	N\A	0.065581162894	0.008616364049	0.031718429799	0.005400502949	43	3	-0.000791437838	Global Trend	
2800000	554.931280	1	-1.608882016587	0.976837298424	-0.018451549909	0.041098739945	-0.000630770328	0.000055670367	0.999937532333	N\A	0.024942554653	0.003352629207	0.027121570668	0.004617473620	43	5	-0.231168333616	Global Trend	
2850000	571.847227	1	-1.581844035174	0.949030480531	-0.012665073901	0.076033077064	-0.012090342365	0.000060711748	0.999993142110	N\A	0.023114275014	0.003388795979	0.025243105793	0.004683740017	41	3	1.049805307471	Global Trend	
2900000	563.809196	1	-1.585197355421	0.933971445936	-0.010944351545	0.091347986795	-0.013661556527	0.000068936566	0.999965705316	N\A	0.023863683858	0.003207840371	0.025864724640	0.004392579697	35	2	0.426469513430	Global Trend	
2950000	559.999748	1	-1.819323624685	1.069027080687	-0.022555932881	0.029591399172	-0.005538058276	0.000078373643	0.979225598652	N\A	0.054046104587	0.006800974281	0.030059724352	0.005064814878	35	4	0.003712339804	Global Trend	
3000000	577.402254	1	-1.981669041361	1.203496474960	-0.051377513001	-0.024757460917	0.010457424914	0.000068934718	0.979560372128	N\A	0.073022306289	0.010425184476	0.033721833883	0.006452492111	39	4	0.001261369406	Global Trend	
3050000	559.249376	1	-1.729633023201	0.997578214058	-0.012109750275	0.019664688932	-0.007386821508	0.000068255425	0.979900623706	N\A	0.034000471480	0.005072561580	0.026352762063	0.004517496080	33	2	-0.008047608143	Global Trend	
3100000	549.706896	1	-1.636535453631	0.929062280511	-0.011245320289	0.095571393845	-0.013701157664	0.000079385411	0.999990284962	N\A	0.022374102474	0.003150473471	0.024332647000	0.004347271259	37	1	-0.851068193445	Global Trend	
3150000	546.590681	1	-1.804147804331	0.947036864155	-0.007844634087	0.079431946179	-0.014834011062	0.000091368892	0.999174724941	N\A	0.023073681614	0.002976589830	0.024853731909	0.004089253083	32	3	-0.126646594091	Global Trend	
3200000	557.088366	1	-1.683104235701	1.028388431440	-0.025927997799	0.028466825406	0.000645002590	0.000056986057	0.989115552171	N\A	0.026439425432	0.003954541535	0.025278459011	0.004678045895	39	3	0.011935616370	Global Trend	
3250000	566.765151	1	-1.668171910190	0.956147076238	-0.013539461124	0.068766300954	-0.011472803198	0.000058191353	0.999895355986	N\A	0.023605237128	0.003202668430	0.025636022876	0.004353313207	32	3	-0.246693216336	Global Trend	
3300000	564.260118	1	-1.730889935698	0.971100541611	-0.006755996162	0.048141921277	-0.012619838827	0.000064388974	0.997277732192	N\A	0.023633263465	0.003027273206	0.024781445494	0.004068182138	31	3	0.041140952749	Global Trend	
3350000	559.974617	1	-1.757482233365	0.966507583041	-0.014288570316	0.054704676361	-0.008319968834	0.000062901847	0.999935304799	N\A	0.022907210597	0.003184155490	0.024697737439	0.004083013232	37	5	0.338779330012	Global Trend	
3400000	573.418130	1	-1.681515080562	1.005216347126	-0.009841241637	0.014153799647	-0.006673370172	0.000078561634	0.999180872648	N\A	0.022516974161	0.002995780884	0.024401812236	0.004273181277	33	3	0.121306558444	Global Trend	
3450000	564.113283	1	-1.647916990714	0.955471660062	-0.017846673801	0.065974935204	-0.004113598606	0.000059032222	0.999816707094	N\A	0.025106912855	0.003258713685	0.027072490966	0.004445237807	39	4	0.119331622048	Global Trend	
3500000	566.579972	1	-1.712381149766	1.005015620153	-0.018076650142	0.020410761674	-0.002480931539	0.000069329468	0.978069684313	N\A	0.047245502824	0.005815759100	0.028902297257	0.004704488787	25	3	-0.004300054875	Global Trend	
3550000	558.351045	1	-1.659028502966	0.977282835966	-0.013053783580	0.043115683032	-0.007266188848	0.000076596911	0.999996445872	N\A	0.022413608831	0.003418045310	0.024656634471	0.004483184518	43	4	1.608361770967	Global Trend	
3600000	567.760599	1	-1.653106734119	0.973659463669	-0.012401648560	0.047403915263	-0.008481636638	0.000077247870	0.999990529818	N\A	0.023557035754	0.003057741876	0.025481308988	0.004238411530	40	3	1.135648220825	Global Trend	
3650000	557.620264	1	-1.651661618888	0.966892237142	-0.025154185019	0.070798484905	-0.002236654776	0.000080093695	0.975001941160	N\A	0.044949770880	0.006268307610	0.029315606210	0.005125228778	32	3	-0.008233482451	Global Trend	
3700000	567.573550	1	-1.713837752320	1.014585124985	-0.016075315810	0.006554935862	-0.002528907256	0.000079286240	0.994400370677	N\A	0.023454656482	0.003174801232	0.023811559853	0.004130926900	34	4	0.033923324682	Global Trend	
3750000	555.366736	1	-1.595807591703	0.915113661991	-0.011118288412	0.112453381148	-0.013478058684	0.000091998180	0.998051627583	N\A	0.022777614590	0.003369277443	0.024219239746	0.004534636800	33	4	0.082102033278	Global Trend	
3800000	572.287273	1	-1.707434901323	1.054676511313	-0.034046132263	0.033318252593	0.002609078169	0.000074550331	0.975004601048	N\A	0.066013218291	0.008752412395	0.032961479794	0.005543216046	38	4	0.002533157176	Global Trend	
3850000	557.884608	1	-1.726517317266	1.023300607149	-0.014359898912	-0.009128272977	0.001288147826	0.000080965581	0.999592129401	N\A	0.024648215666	0.003167756321	0.026519084353	0.004388970441	29	3	0.203451090297	Global Trend	
3900000	559.061385	1	-1.723017123942	1.022237194550	-0.018833182578	0.003518669845	0.002026590059	0.000075865924	0.983601797009	N\A	0.030021963332	0.004058690896	0.025779659929	0.004726008392	29	3	0.017748819563	Global Trend	
3950000	556.347313	1	-1.633393060813	0.930572141322	-0.016648928159	0.100315907620	-0.008811505080	0.000071557635	0.976378031147	N\A	0.052961152844	0.006805984977	0.030423329480	0.004890813557	32	3	0.003153136364	Global Trend	
4000000	554.812127	1	-1.834029586943	1.164601341137	-0.046957093352	0.009727299600	0.003618391450	0.000066024697	0.977912929166	N\A	0.069401906309	0.010293342887	0.032009273929	0.006043232829	35	4	0.001757469496	Global Trend	
4050000	568.650228	1	-2.129331596150	1.344999601892	-0.081442954682	-0.066514404702	0.029334584138	0.000070572389	0.974962542401	N\A	0.066399294820	0.008073187973	0.033808609078	0.005400520478	29	4	-0.000885795003	Global Trend	
4100000	568.536059	1	-2.030108402323	1.262564222321	-0.070788361706	-0.017595942111	0.020855042512	0.000061211958	0.979549513915	N\A	0.066447966825	0.008002881221	0.033252471024	0.005391566818	40	4	0.000298946502	Global Trend	
4150000	556.712579	1	-2.114724907820	1.270914120257	-0.073800248590	-0.020672564604	0.021187536641	0.000085981993	0.972256235655	N\A	0.062822611297	0.007019935853	0.034071721749	0.005010834831	34	3	-0.002378086223	Global Trend	
4200000	570.263418	1	-1.842602063045	1.151754146601	-0.046684521021	0.009259901364	0.005962783120	0.000078595795	0.976762034871	N\A	0.065380478361	0.007980871052	0.033673889915	0.005441838249	29	4	0.002558933500	Global Trend	
4250000	565.996545	1	-2.049524248935	1.269720735238	-0.062163734686	-0.028561167877	0.013082509275	0.000058094463	0.976923353293	N\A	0.072622521969	0.008413876196	0.037382026269	0.005633028835	42	5	0.000187741291	Global Trend	
4300000	558.510642	1	-1.841334941345	1.051620943403	-0.028085213718	0.039846062652	-0.003530336667	0.000101478261	0.975675647655	N\A	0.057722174434	0.007751336235	0.030158170330	0.005204425613	33	3	-0.003256443029	Global Trend	
4350000	565.495954	1	-1.907976118937	1.173702411640	-0.047525740622	-0.024889100918	0.010777464300	0.000081079653	0.976781530821	N\A	0.063215528479	0.008387129137	0.029309191266	0.005281815841	27	6	-0.000723768614	Global Trend	
4400000	564.718041	1	-1.781676320921	0.977444826890	-0.015816312248	0.043642262438	-0.007245250787	0.000070063329	0.999841379922	N\A	0.022287002215	0.002929500134	0.023980503360	0.003922891105	37	5	0.211352977582	Global Trend	
4450000	560.285619	1	-1.674898437739	0.957758363301	-0.012973990256	0.069056480440	-0.010869595129	0.000079740517	0.978588176306	N\A	0.045968775494	0.005845940973	0.029049711566	0.004769139452	35	3	0.006205481947	Global Trend	
4500000	559.978217	1	-1.629635451049	0.938846097442	-0.011946878131	0.086984817706	-0.012170851134	0.000046518761	0.999434810130	N\A	0.024707703048	0.003643027320	0.026504757817	0.004597778466	48	3	0.074145919145	Global Trend	
4550000	552.420582	1	-1.673485368395	0.968984414501	-0.012928779694	0.053879163508	-0.010166124352	0.000066577763	0.999902769318	N\A	0.023511395973	0.003246376029	0.025679568560	0.004402675807	36	3	0.299291822801	Global Trend	
4600000	554.165320	1	-1.693092192083	1.004270803769	-0.019314971806	0.011884777105	0.002784993523	0.000066218974	0.999979138993	N\A	0.020916714054	0.003322748261	0.022899879169	0.004273661851	41	1	-0.503553523362	Global Trend	
4650000	567.636241	1	-1.802094323902	1.043206346871	-0.019699561815	0.014327353144	-0.004251802902	0.000065258266	0.980299662921	N\A	0.045149830035	0.006708190077	0.025835409376	0.004792932089	28	3	-0.004440823665	Global Trend	
4700000	561.958382	1	-1.774506408897	1.006075052377	-0.014701582849	0.054971720446	-0.010883187851	0.000080753534	0.982227918372	N\A	0.062250275641	0.008201428854	0.030846743145	0.005405484045	25	2	0.000205792666	Global Trend	
4750000	565.227593	1	-1.694391468920	0.991627010311	-0.011857674310	0.024962094983	-0.006232412030	0.000069753336	0.986163246911	N\A	0.028420568563	0.003644119275	0.025067941712	0.004239342576	34	3	0.014677209819	Global Trend	
4800000	546.543938	1	-1.655127826874	0.950855265928	-0.004996258970	0.054425775516	-0.010852276164	0.000074399823	0.992951001925	N\A	0.027079888700	0.003637399849	0.027663566839	0.004586718400	35	4	-0.030137093174	Global Trend	
4850000	569.589498	1	-1.633590783955	0.993588533330	-0.017598631129	0.028595128340	-0.001610448284	0.000079918522	0.999374712079	N\A	0.023516071831	0.003475781080	0.025587385682	0.004618278115	44	3	0.103757052356	Global Trend	
4900000	566.021844	1	-1.716861162403	0.985158691787	-0.017698846143	0.058762923821	-0.008775530528	0.000068146219	0.980968611727	N\A	0.064677539810	0.008687630473	0.030830964188	0.005347701653	41	4	0.001595517062	Global Trend	
4950000	552.749554	1	-1.679222808776	0.989175816259	-0.014834437665	0.060179122236	-0.012001512572	0.000073155034	0.982774094849	N\A	0.031237239803	0.004001028627	0.025684383053	0.004295501850	35	2	0.013422778031	Global Trend	
5000000	565.690545	1	-1.686522920312	0.977086845592	-0.016045661240	0.049187370976	-0.006896465490	0.000084358810	0.991779855920	N\A	0.023840682379	0.003346438829	0.023439962818	0.004023699603	36	3	0.027189750973	Global Trend	
5050000	564.432649	1	-1.708024531748	0.979592510855	-0.028163470696	0.086800653716	-0.002984371559	0.000067985457	0.975070557005	N\A	0.077259944570	0.011371798835	0.034752551667	0.006652036424	27	2	0.001293262759	Global Trend	
5100000	565.764070	1	-1.763911017083	1.009802950199	-0.020978698911	0.053854683360	-0.006576040747	0.000071554896	0.982069211751	N\A	0.054505872834	0.006779012350	0.030386708938	0.004831155092	33	2	-0.003557957548	Global Trend	
5150000	561.445178	1	-1.656894831150	0.946275162817	-0.008456697768	0.068712011170	-0.011163381038	0.000045700198	0.996599118884	N\A	0.021478237046	0.002998027309	0.021873401580	0.003855143589	38	4	-0.022120612928	Global Trend	
5200000	565.804377	1	-1.895452311620	1.114355191095	-0.047811411540	0.037379517820	0.007451524846	0.000070072548	0.974375298172	N\A	0.058473259456	0.007035992136	0.032908389715	0.005227175829	32	4	-0.003481632158	Global Trend	
5250000	548.581009	1	-1.761747502987	1.038991738607	-0.038656392010	0.071958271485	0.000324767539	0.000095368404	0.971491451377	N\A	0.075148779154	0.009211935966	0.037207639015	0.005866903969	25	2	-0.000089819377	Global Trend	
5300000	550.600919	1	-1.896111094797	1.124152330737	-0.056407031072	0.021195434049	0.016566147763	0.000083248646	0.974031466485	N\A	0.059483376311	0.007315684103	0.031967093248	0.005274671037	45	2	-0.004411810593	Global Trend	
5350000	557.266827	1	-1.841052236364	1.088034331339	-0.033176258260	0.030200679279	-0.000536442429	0.000097921635	0.977571796114	N\A	0.065199422068	0.008417109483	0.031252200818	0.005185392053	41	3	0.000065699971	Global Trend	
5400000	556.817669	1	-1.652907575100	1.014415946230	-0.017673641204	0.001224053070	-0.000429414245	0.000074106928	0.999566636042	N\A	0.024238198231	0.003299727854	0.026254423223	0.004578907437	37	2	-0.111616497823	Global Trend	
5450000	563.290634	1	-1.678406734732	1.021053447950	-0.024053880189	0.047692976690	-0.003357580737	0.000058333166	0.984780236457	N\A	0.030650147771	0.004381233785	0.027381809776	0.004661306921	33	1	0.012523678842	Global Trend	
5500000	566.127155	1	-1.842954138518	1.102540895784	-0.030706199214	0.026422379752	-0.002545425237	0.000064845649	0.983637934203	N\A	0.048894070907	0.007014558244	0.028511910076	0.005091809249	46	3	0.004686692690	Global Trend	
5550000	575.866240	1	-1.688824831826	1.019031290458	-0.021013585290	0.032528925118	-0.003170482594	0.000076331031	0.984779776915	N\A	0.029703633408	0.004246589362	0.024791089367	0.004407722407	42	3	0.016039448035	Global Trend	
5600000	557.107700	1	-1.603639055750	0.940186756824	-0.014520351258	0.085988892031	-0.011098372156	0.000059950874	0.999729469551	N\A	0.022832290305	0.003077022541	0.024625888425	0.003954017555	31	5	0.126627754553	Global Trend	
5650000	564.288943	1	-1.694531198768	1.011621147241	-0.023175364298	0.060600688760	-0.005932069975	0.000072968482	0.979868307955	N\A	0.044527205703	0.006135465777	0.030054742938	0.005264628067	27	2	0.007131566476	Global Trend	
5700000	557.271944	1	-1.711765978029	0.967115226977	-0.013288324366	0.052690380850	-0.006847328434	0.000061544319	0.999983658725	N\A	0.023272277455	0.003018313712	0.025192051233	0.004345812195	37	3	0.691850706375	Global Trend	
5750000	553.582109	1	-1.649869362434	1.012448864416	-0.022535046657	0.037561003727	-0.005079986961	0.000065325196	0.982081555288	N\A	0.034750875933	0.004414955794	0.026898210515	0.004615652181	29	4	0.008875376292	Global Trend	
5800000	564.261040	1	-1.652229152535	0.907308311453	-0.002142099818	0.089994504390	-0.019214166130	0.000063156126	0.975297600080	N\A	0.047125281038	0.006848505028	0.029606212701	0.005104155948	27	5	0.005503381799	Global Trend	
5850000	542.243058	1	-1.651736693001	0.943854295629	-0.021040163335	0.072016623825	-0.001939941154	0.000081391804	0.986754233562	N\A	0.028485680354	0.003915464324	0.026245473187	0.004243817968	41	1	0.015230326997	Global Trend	
5900000	550.855537	1	-1.679503913382	0.953927646876	-0.020327579627	0.069890759544	-0.003591273030	0.000076196634	0.999998127326	N\A	0.022760134529	0.003207042777	0.024634003110	0.004058100260	37	2	2.143748453549	Global Trend	
5950000	565.164651	1	-1.695705369949	1.019680153085	-0.023047124484	0.038524074725	-0.003965300568	0.000066244554	0.980139261367	N\A	0.035412551430	0.004367934021	0.027795430182	0.004520510403	30	4	0.010510382655	Global Trend	
6000000	557.360823	1	-1.558572005757	0.912277527107	-0.009178140623	0.129920875711	-0.022019976955	0.000090806378	0.995454931094	N\A	0.024961849490	0.003499847422	0.026148474129	0.004603915358	35	1	0.061521319157	Global Trend	
6050000	567.298588	1	-1.876930727380	1.091160571381	-0.034702120853	0.019012983843	0.004142916509	0.000064516234	0.975286299996	N\A	0.073899416503	0.010631688897	0.034015295265	0.006289514015	33	3	-0.000262515786	Global Trend	
6100000	566.263373	1	-1.595893957182	0.897107834024	-0.006167092858	0.112286442255	-0.017201863372	0.000053248971	0.981488103776	N\A	0.040330517169	0.004788363654	0.028707420576	0.004610774095	34	4	-0.005329690907	Global Trend	
6150000	555.018241	1	-1.629869343510	0.947562785296	-0.014136677079	0.076450369983	-0.009394568410	0.000066801644	0.999973468104	N\A	0.023202268259	0.003340264565	0.025232168981	0.004470174618	36	3	0.592049221642	Global Trend	
6200000	561.920204	1	-1.713129401213	0.983602573135	-0.015527579531	0.054338505380	-0.007421818098	0.000065916829	0.977879533984	N\A	0.052364716545	0.007662321527	0.028867134196	0.005380446820	38	2	-0.003494179024	Global Trend	
6250000	551.082869	1	-1.640446601612	0.894592364351	-0.004966270022	0.136549215949	-0.022924172345	0.000062013902	0.997204186395	N\A	0.024416442506	0.003390066675	0.026026211119	0.004367345039	34	3	-0.036204115400	Global Trend	
6300000	569.312332	1	-1.811671965343	1.089344483508	-0.029333315103	-0.006757999417	0.004606732932	0.000068953667	0.978309895764	N\A	0.065587835182	0.008759631164	0.032214749381	0.005458493383	35	2	0.001906345968	Global Trend	
