Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m7-glob-005.txt
Log File Name:                   HIP_d1_m7-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            791804171
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m7-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
2250000	450.808935	1	-0.836307900256	0.896393538654	0.050557798602	-0.013340263613	0.000146972258	0.968114496472	N\A	0.035567071841	0.029978670320	0.003730029940	35	4	0.000773445692	Global Trend	
2300000	472.982829	1	-0.949774182149	0.923354476116	0.024396378624	-0.009302016209	0.000128597528	0.962065848113	N\A	0.035383075738	0.033558018109	0.004081979769	37	13	0.007203072523	Global Trend	
2350000	474.024297	1	-0.830124813838	0.905216626257	0.019703676308	-0.003599645516	0.000095493315	0.964124967564	N\A	0.029372305030	0.026813325366	0.003716981364	27	10	-0.001649013738	Global Trend	
2400000	477.934222	1	-0.823774192866	0.856809726965	0.093847658323	-0.016954168203	0.000123733434	0.967960848376	N\A	0.029764483153	0.027682330963	0.003538132832	38	12	0.003703170292	Global Trend	
2450000	450.951022	1	-0.895617024262	0.892182666257	0.094086250527	-0.018621312207	0.000086285325	0.963380812297	N\A	0.034136956428	0.031989777971	0.004242829334	40	6	0.003350569409	Global Trend	
2500000	464.804099	1	-0.709750698457	0.896556947996	0.059736709293	-0.016762573753	0.000125245606	0.970898078855	N\A	0.035134466870	0.034483324938	0.004051553470	39	4	-0.012441680571	Global Trend	
2550000	453.324032	1	-0.739266619093	0.847121772099	0.109755151655	-0.020321638233	0.000158887244	0.964797691116	N\A	0.033453631223	0.029649277264	0.003709352437	49	4	0.005836177495	Global Trend	
2600000	458.303165	1	-0.903943077623	0.947713605691	-0.049709135280	-0.002044135909	0.000084985295	0.957605750472	N\A	0.030189354219	0.029985582327	0.004162772759	45	7	0.002465887790	Global Trend	
2650000	467.160282	1	-0.929433927448	0.931100807725	0.064014824726	-0.018997454521	0.000112520339	0.964676314603	N\A	0.033527455892	0.030382545584	0.004151135539	40	5	-0.001056122186	Global Trend	
2700000	458.502906	1	-1.035235781036	0.950988700878	0.070275940569	-0.022206074893	0.000143323649	0.999620046465	N\A	0.027506394508	0.029603296615	0.002787430979	45	6	0.199422071131	Global Trend	
2750000	447.314295	1	-0.977757392801	0.987428273985	0.018378094683	-0.020463084161	0.000166552547	0.987146826186	N\A	0.033672293134	0.034976800240	0.003420230121	46	5	-0.029068273885	Global Trend	
2800000	477.524673	1	-0.990257749097	0.997951407055	0.004798722134	-0.019703995181	0.000080885331	0.973024682370	N\A	0.033240466497	0.034395635383	0.004459700822	41	7	-0.007012062697	Global Trend	
2850000	483.122146	1	-0.753619232168	0.866713762200	0.059824598472	-0.013440677322	0.000079403921	0.962459253800	N\A	0.037071011508	0.032596261021	0.004232836282	40	8	0.001207142957	Global Trend	
2900000	461.031679	1	-0.967054640421	0.907204120675	0.090569312877	-0.023837092179	0.000091030003	0.985163427948	N\A	0.028612409778	0.028100113659	0.003553569386	44	8	0.016312694419	Global Trend	
2950000	464.540519	1	-0.752392533369	0.858716627035	0.075970971201	-0.012807332786	0.000087000560	0.970928192006	N\A	0.033516247618	0.030033645213	0.004043195471	42	5	-0.000555796378	Global Trend	
3000000	475.195478	1	-0.905027058680	1.005940979048	-0.055075353319	-0.004830946495	0.000120659865	0.976628709664	N\A	0.029224188844	0.028472194079	0.003998216802	50	6	-0.008339650589	Global Trend	
3050000	475.565090	1	-0.964770749171	0.954228921230	0.017598573705	-0.012807306014	0.000103403200	0.970179837999	N\A	0.029339639643	0.028163276854	0.003392279479	33	12	0.006577545093	Global Trend	
3100000	473.605288	1	-0.919022197872	0.964587860366	0.018130759744	-0.018639555963	0.000121426048	0.960890217922	N\A	0.033764773200	0.029039650248	0.004130282550	51	9	0.000156179507	Global Trend	
3150000	448.458015	1	-0.739887999820	0.856644890659	0.108610507959	-0.017801839771	0.000122376800	0.959781404730	N\A	0.037256490883	0.034810926338	0.004347793018	28	6	-0.006877221457	Global Trend	
3200000	444.660861	1	-0.923502437257	0.995820266498	0.000768866623	-0.017390864676	0.000097483909	0.983331812154	N\A	0.032094160672	0.034848817267	0.004145712052	48	6	-0.016832834985	Global Trend	
3250000	446.447155	1	-1.071763377038	1.009074242393	0.009106101908	-0.018286103848	0.000118141449	0.999990390030	N\A	0.031528632644	0.034558546853	0.003670377039	38	3	-0.982181849380	Global Trend	
3300000	437.137737	1	-0.697108652328	0.846989731074	0.092904671951	-0.015508434624	0.000159585988	0.958970771873	N\A	0.038628907528	0.032654960813	0.003876067344	42	4	-0.003640548859	Global Trend	
3350000	445.972614	1	-0.893934761302	0.950262884439	0.045551779300	-0.020640462967	0.000236924421	0.961144557517	N\A	0.035830819369	0.034538033369	0.004461676816	37	4	-0.013226991798	Global Trend	
3400000	440.083927	1	-0.690603052107	0.831350011408	0.063053605412	-0.006606445530	0.000108897380	0.958432455937	N\A	0.036511156022	0.033065148986	0.004872447196	39	2	0.000393850871	Global Trend	
3450000	466.454534	1	-0.845768407797	0.945202241430	-0.021761136441	-0.005953592903	0.000101250543	0.956118946789	N\A	0.038974387786	0.034895177928	0.004525616714	37	6	-0.001821000114	Global Trend	
3500000	458.112313	1	-0.757268379295	0.894757137272	0.064377629911	-0.017503080089	0.000245108956	0.963350364876	N\A	0.036875716698	0.032505924419	0.004043322048	36	5	-0.004469093137	Global Trend	
3550000	448.897959	1	-0.827038992897	0.891204388157	0.066446863002	-0.016374148624	0.000138335846	0.953590386483	N\A	0.035316661801	0.032837972781	0.004455197531	26	7	-0.000750302136	Global Trend	
3600000	453.610805	1	-1.008361125653	0.980634008232	0.006072447490	-0.020588936927	0.000115770554	0.965690321958	N\A	0.033130059184	0.031134855030	0.003831646913	35	4	0.006942013505	Global Trend	
3650000	454.755086	1	-0.822359271898	0.938217916458	-0.005337601749	-0.004645300761	0.000134955757	0.959973821072	N\A	0.026733654755	0.028815973879	0.004410907793	40	4	-0.005379502256	Global Trend	
3700000	462.514871	1	-0.793019162303	0.925966981900	0.005069292884	-0.009305160591	0.000100248467	0.963965960862	N\A	0.035250060109	0.033209594487	0.004186234746	37	8	-0.003474904084	Global Trend	
3750000	457.235993	1	-0.993181099361	0.987826963169	0.006297069361	-0.018382238842	0.000162856252	0.958831581927	N\A	0.036639157864	0.033044448506	0.004304276346	39	5	-0.002093116130	Global Trend	
3800000	462.570745	1	-0.657281190840	0.850006298400	0.059997299943	-0.010243624109	0.000090539607	0.957666082784	N\A	0.035756097033	0.033092050740	0.004646296353	38	4	-0.002204639730	Global Trend	
3850000	473.688852	1	-0.783100805248	0.875532335908	0.081241434876	-0.016963236772	0.000129190893	0.966468420620	N\A	0.032573395989	0.028536521693	0.004128660154	37	6	-0.001893121986	Global Trend	
3900000	459.032227	1	-1.094008455550	0.980830886557	0.017107644416	-0.015929540535	0.000205035348	0.968689575269	N\A	0.036208749025	0.035010382996	0.003947884055	38	8	0.025981068113	Global Trend	
3950000	468.730506	1	-0.970815099538	0.973201853588	0.006111411524	-0.014017140664	0.000148504836	0.977403184248	N\A	0.025156382418	0.027723997010	0.004045966752	41	6	-0.002430898136	Global Trend	
4000000	458.077976	1	-0.881380975109	0.913210407821	0.065728014990	-0.021477867117	0.000129932485	0.953639202877	N\A	0.038603810795	0.033949872158	0.004512694470	47	6	0.001893879582	Global Trend	
4050000	471.747348	1	-0.798501070647	0.915270429378	0.027990083425	-0.012765424032	0.000114646490	0.962399323549	N\A	0.032618644848	0.029968729528	0.003931693930	43	7	-0.004755108954	Global Trend	
4100000	465.864149	1	-0.874741970075	0.886712609452	0.067716337719	-0.019524741003	0.000299625790	0.963483925265	N\A	0.033631881200	0.029745665339	0.004104537027	38	11	0.008485854381	Global Trend	
4150000	467.798472	1	-0.936454364666	0.981356031261	-0.007859620197	-0.012741813541	0.000147492048	0.965119221063	N\A	0.032956293376	0.032794876931	0.004826771067	46	8	-0.007122206018	Global Trend	
4200000	459.081024	1	-0.863350092578	0.921132896647	0.046616110083	-0.015948326359	0.000112850785	0.960727374853	N\A	0.035655205384	0.034529092804	0.004511911643	28	4	-0.003189663942	Global Trend	
4250000	450.325606	1	-0.777783743969	0.891894182302	0.071011678389	-0.017026806968	0.000105639892	0.966193657255	N\A	0.034961913997	0.032982640787	0.004094555705	33	6	-0.006252622958	Global Trend	
4300000	452.894598	1	-0.667562060389	0.832772739183	0.077520470462	-0.010693164355	0.000448075690	0.954988231143	N\A	0.040009776017	0.034828307960	0.004547073521	35	6	-0.004252532920	Global Trend	
4350000	478.320616	1	-0.912176005393	0.928366559081	0.000429274481	-0.006378690434	0.000170827093	0.959119981892	N\A	0.033840118079	0.031006660276	0.004299279393	45	11	0.004015005631	Global Trend	
4400000	486.456160	1	-0.802629695269	0.924604606018	0.039861672707	-0.015684518512	0.000107343495	0.972268354938	N\A	0.028557058302	0.029027215446	0.003937730274	40	8	-0.007767064840	Global Trend	
4450000	446.466790	1	-1.014006570373	0.959941898365	0.061146203233	-0.020848655876	0.000126795830	0.999255041420	N\A	0.031062338530	0.033957481423	0.003623223190	43	6	0.116458818395	Global Trend	
4500000	465.091320	1	-0.838459957454	0.930254129658	0.069955487651	-0.024658419496	0.000078510306	0.976527154675	N\A	0.031228112700	0.031752342302	0.003938641723	41	7	-0.006706463312	Global Trend	
4550000	464.391256	1	-0.871203005460	0.878538436305	0.072953909646	-0.017327803148	0.000157075718	0.961714091169	N\A	0.033286957582	0.031670538746	0.004076536400	43	5	0.006310323673	Global Trend	
4600000	462.293821	1	-0.985083874067	0.976069135179	0.047207124288	-0.025680691582	0.000105213341	0.998178677515	N\A	0.027642173999	0.030180422986	0.003093041069	44	5	-0.060621599836	Global Trend	
4650000	454.404489	1	-1.049865514658	1.045023897549	-0.052693602854	-0.014514431329	0.000117821332	0.965395570890	N\A	0.030430302691	0.024338012376	0.003909917503	35	5	-0.003183283805	Global Trend	
4700000	458.019810	1	-0.821300853297	0.960458521908	-0.013339211139	-0.009204582400	0.000126612310	0.960428540656	N\A	0.036901630425	0.034786821417	0.004228714407	29	4	-0.009128531761	Global Trend	
4750000	455.669756	1	-0.732845268401	0.874353237689	0.045121251668	-0.010542419549	0.000073671874	0.961422653137	N\A	0.038652386904	0.033038145642	0.004188637965	47	7	0.000801876030	Global Trend	
4800000	468.831474	1	-0.844184930008	0.904732363753	0.048232322870	-0.016351912960	0.000084813152	0.964357518356	N\A	0.031547753898	0.030131115236	0.004257434146	47	7	0.000288228067	Global Trend	
4850000	443.146227	1	-0.742852560089	0.835650852889	0.142087197351	-0.025668828398	0.000134417836	0.956927516906	N\A	0.039890653567	0.033527883265	0.004267439417	40	6	-0.002386694539	Global Trend	
4900000	457.386848	1	-0.938753577947	0.938062566887	0.044538067265	-0.019471823711	0.000155703208	0.955787833542	N\A	0.040223614828	0.034469261176	0.004259921719	37	6	0.001488506383	Global Trend	
4950000	442.581981	1	-0.765234988068	0.842801033427	0.100911911412	-0.013544020836	0.000126947804	0.962132272521	N\A	0.026250303419	0.024814899945	0.004011036977	39	7	-0.000015555530	Global Trend	
5000000	442.695856	1	-0.991431348027	0.963858915070	0.056761799517	-0.020332374986	0.000186877830	0.999961457473	N\A	0.030226034912	0.033485676953	0.003921645048	41	4	0.619116313723	Global Trend	
5050000	456.276367	1	-0.904670920862	0.994745278817	-0.041039338862	-0.007945813214	0.000126191485	0.964083237514	N\A	0.034546170105	0.032547272399	0.004130466497	32	5	-0.005719523040	Global Trend	
5100000	449.085203	1	-0.851767719590	0.916417861920	0.049111075980	-0.015509254112	0.000124815571	0.958304582348	N\A	0.033057608430	0.031968081203	0.004828651403	37	5	-0.004115248924	Global Trend	
5150000	454.267917	1	-0.998586439032	0.975499147706	0.048780604336	-0.024405953969	0.000097484294	0.999980463572	N\A	0.025868187955	0.028732881532	0.003544484185	30	9	-0.610437821634	Global Trend	
5200000	472.446836	1	-0.868271527863	0.924890598357	0.044451659496	-0.019070366094	0.000134880587	0.960024023600	N\A	0.032883371447	0.028928115619	0.004313470744	37	7	0.004272151922	Global Trend	
5250000	460.033067	1	-0.909157084270	0.970763197910	0.015005571565	-0.020154774910	0.000106120240	0.959297613967	N\A	0.034620888826	0.034070754656	0.004705162704	40	6	-0.004410172602	Global Trend	
5300000	467.497741	1	-1.048834398317	0.954004450325	0.021461052708	-0.010631326327	0.000107482910	0.970014342193	N\A	0.029401262799	0.025070418317	0.003644211685	40	8	0.006564519301	Global Trend	
5350000	443.402113	1	-0.926498160124	0.949677112372	0.045377522657	-0.015139782674	0.000098385355	0.984249999586	N\A	0.033268691720	0.035764480557	0.004199241028	36	6	-0.014776962789	Global Trend	
5400000	461.363052	1	-0.836614713933	0.910076083754	0.056598779219	-0.015922138719	0.000197220628	0.966343562311	N\A	0.033427766827	0.030036014875	0.003931231065	52	2	-0.006274365268	Global Trend	
5450000	459.795281	1	-0.980781764062	0.963448150697	0.016761619710	-0.015741999202	0.000151362977	0.961178472127	N\A	0.037500404163	0.032806767927	0.003652303225	42	7	-0.004632303359	Global Trend	
5500000	441.346804	1	-0.802022293605	0.899580539382	0.057828266487	-0.014333357823	0.000164808876	0.956833967461	N\A	0.037786614646	0.032594286415	0.004588155101	39	3	-0.002606942131	Global Trend	
5550000	442.150153	1	-0.887830028961	0.897117719096	0.131056704677	-0.028345696878	0.000083496441	0.997841912282	N\A	0.027569120055	0.030136949048	0.003289390506	41	6	-0.033940766860	Global Trend	
5600000	455.429281	1	-0.982732279624	0.937376039187	0.098775419337	-0.028830356655	0.000088598223	0.991230551965	N\A	0.030068023554	0.032657900329	0.003723240065	36	9	-0.022623719525	Global Trend	
5650000	460.499304	1	-0.682518586841	0.782527540065	0.147350090245	-0.019900704202	0.000146655993	0.959608259823	N\A	0.034468845999	0.031365261192	0.004160634529	38	8	0.002563589783	Global Trend	
5700000	458.592417	1	-0.981767684382	0.942388774728	0.038212408393	-0.016154674162	0.000080085702	0.962070407368	N\A	0.034806545392	0.032195039762	0.004632252361	36	7	0.002619300225	Global Trend	
5750000	457.068903	1	-1.025889350473	1.007017072036	-0.026825942822	-0.009064206290	0.000112021357	0.958450752592	N\A	0.035855705556	0.032597376432	0.004475391339	42	9	0.002777947144	Global Trend	
5800000	449.927619	1	-1.080169701325	0.912189004107	0.101086422137	-0.026224885776	0.000133509023	0.995923339455	N\A	0.031480954765	0.033976784291	0.003684663721	29	8	0.071197455603	Global Trend	
5850000	460.904871	1	-0.748193319629	0.881887967372	0.064139941792	-0.019147291195	0.000126246954	0.965493095367	N\A	0.033386874768	0.028340816199	0.003463488412	34	11	-0.002021996181	Global Trend	
5900000	434.380098	1	-0.868016458433	0.927432868809	0.055544818610	-0.015721592770	0.000162498232	0.968309778290	N\A	0.033034802648	0.031279836258	0.003851033201	37	5	-0.012072421296	Global Trend	
5950000	461.850026	1	-0.582795661566	0.939748846694	0.028481911425	-0.010977980725	0.000129184970	0.971879278383	N\A	0.031478262566	0.031649675323	0.004033953098	32	12	-0.013200817459	Global Trend	
6000000	443.308935	1	-1.035979760653	0.974837628668	0.048326944929	-0.023571418144	0.000134638144	0.998859194178	N\A	0.031882410274	0.034650578549	0.003682617825	35	5	0.108730049799	Global Trend	
6050000	463.261660	1	-0.810993279405	0.870302369937	0.069872357506	-0.015911748274	0.000121387741	0.958911075715	N\A	0.035130882233	0.032587670919	0.004344960536	37	6	0.003022258141	Global Trend	
6100000	458.044574	1	-0.991678067544	0.960332046275	0.009278940192	-0.014586956458	0.000147058417	0.961449115422	N\A	0.037458590254	0.033874127252	0.004318417524	41	5	0.005060848845	Global Trend	
6150000	458.711767	1	-1.055068213180	1.002542093818	0.003461095687	-0.021592870395	0.000115045604	0.982407327518	N\A	0.029200023708	0.029778338952	0.003453729561	41	5	0.016230650136	Global Trend	
6200000	461.601056	1	-0.788100635372	0.918947876505	0.043014524067	-0.016802583224	0.000101402762	0.969975405065	N\A	0.033770360500	0.034055769617	0.004315299453	40	4	-0.007696696083	Global Trend	
6250000	458.192226	1	-0.916208177533	0.990327330154	-0.006856635792	-0.015320045497	0.000117688108	0.978219008256	N\A	0.031464347667	0.032731237350	0.003576563588	35	7	-0.015644145151	Global Trend	
6300000	465.724421	1	-0.856999418490	0.920644681515	0.033973281571	-0.014149848977	0.000108650391	0.957942194831	N\A	0.037153657370	0.034359505922	0.004620067207	41	8	-0.000157113265	Global Trend	
6350000	447.506900	1	-0.836044054512	0.894372740002	0.081371257759	-0.023431832699	0.000071104706	0.962794223764	N\A	0.032637442311	0.030900622488	0.004244839476	39	6	0.003747654007	Global Trend	
6400000	459.084910	1	-0.960186462201	0.985573107870	0.010321041829	-0.017397878754	0.000074723087	0.979087721120	N\A	0.028643829029	0.029942465953	0.003796981068	40	6	-0.008510854304	Global Trend	
6450000	460.988370	1	-0.929518172129	0.953106309848	0.046267676934	-0.022211388867	0.000245673601	0.954869597321	N\A	0.035709871174	0.032257934822	0.004598946660	44	4	0.007227709948	Global Trend	
6500000	448.905853	1	-0.935253735371	0.956478328347	0.049277958760	-0.023936915941	0.000103400038	0.975604934175	N\A	0.031303273782	0.032918158549	0.004194372843	37	5	-0.011302732638	Global Trend	
6550000	451.650343	1	-0.932242190719	0.983258477490	0.022770345148	-0.017193453786	0.000116589609	0.994726977138	N\A	0.030706678890	0.033690452472	0.003717616472	39	5	-0.044364969901	Global Trend	
6600000	454.670999	1	-0.977930438382	0.988065482913	0.003710932702	-0.015736826176	0.000128043234	0.969338956000	N\A	0.034372151302	0.034581564553	0.004357336014	37	5	-0.007717960653	Global Trend	
6650000	447.850186	1	-0.866071961787	0.908994966386	0.076613761190	-0.021902199792	0.000080560339	0.959969743000	N\A	0.036173620979	0.033742596007	0.004675567064	35	4	-0.000842483199	Global Trend	
6700000	424.900580	1	-1.130054702355	1.045095874289	-0.026363675168	-0.016709507720	0.000177860194	0.952076999130	N\A	0.041094554040	0.035415544311	0.004718392868	41	2	-0.004461541270	Global Trend	
6750000	463.018658	1	-0.908677083711	0.916248736096	0.006571399230	-0.005268875381	0.000107975383	0.966318210795	N\A	0.034637048643	0.030465407474	0.003641212196	35	8	0.002916774411	Global Trend	
6800000	422.917337	1	-0.967716643584	0.952180385518	0.038153396903	-0.017221587383	0.000154643807	0.951626237083	N\A	0.036811046535	0.034083461606	0.004628233147	39	2	0.003320967120	Global Trend	
6850000	447.966444	1	-0.796906708663	0.899168956368	0.074214112560	-0.018469841505	0.000119070269	0.960889447423	N\A	0.036697381074	0.035625711263	0.004728911089	29	2	-0.008854772671	Global Trend	
6900000	456.245958	1	-0.743043557122	0.842369848905	0.089097978882	-0.015824044463	0.000094057343	0.955318862642	N\A	0.038859202918	0.033854449524	0.004248979352	47	3	0.000469026401	Global Trend	
6950000	451.080614	1	-0.962410848904	0.965455820656	0.043653264194	-0.020953483880	0.000125114558	0.977997411805	N\A	0.031440686103	0.030100153992	0.003507407762	23	4	-0.016566588203	Global Trend	
7000000	461.445746	1	-1.056125109119	1.035150426093	-0.051142868150	-0.007249577748	0.000114497943	0.956317755694	N\A	0.035671141248	0.032910859006	0.004657892976	44	6	-0.001038829006	Global Trend	
7050000	462.193462	1	-0.947195147381	0.972445176831	0.001515266115	-0.014557914176	0.000109663233	0.961933461714	N\A	0.038043999087	0.032884644626	0.004285316769	45	9	-0.000393279409	Global Trend	
7100000	440.679936	1	-1.053545450725	0.965911213378	0.062048765096	-0.025797546490	0.000125391808	0.999106161624	N\A	0.031669096153	0.034545008295	0.003486207896	28	6	-0.114427854197	Global Trend	
7150000	453.606880	1	-1.164798789792	0.970611640862	0.042238878078	-0.023466945157	0.000061615717	0.991611195769	N\A	0.033582863025	0.035890205088	0.003608769397	39	9	0.014153362395	Global Trend	
