Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m8-glob-002.txt
Log File Name:                   MES_d1_m8-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            962115510
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m8-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	587.822678	1	-0.999549431479	1.021074506161	-0.039103744441	0.058974259224	0.000120540276	0.977201504070	N\A	0.033925730635	0.003905940293	0.015654987187	36	4	0.002856789006	Global Trend	
1550000	592.822160	1	-0.835177371907	0.976399099488	-0.034649828877	0.058523175248	0.000045508550	0.999944728486	N\A	0.014228930968	0.001500305452	0.015082491931	41	3	0.223139856224	Global Trend	
1600000	599.705733	1	-0.984390142304	0.997162080669	-0.030618624769	0.034109281164	0.000091179883	0.999888982117	N\A	0.014026516326	0.001556941142	0.014906978650	33	5	-0.400310177868	Global Trend	
1650000	591.612862	1	-0.966404069437	0.975325545343	-0.032269422505	0.057490158011	0.000092505549	0.999960792178	N\A	0.014539449664	0.001530763315	0.015303261411	35	4	-0.764621396136	Global Trend	
1700000	591.874854	1	-1.016553663667	0.966989420647	-0.032007502782	0.068183146261	0.000097754376	0.999510094655	N\A	0.015307066563	0.001557729213	0.015979123259	41	5	-0.196958172759	Global Trend	
1750000	582.061191	1	-0.961102696877	0.998777702357	-0.033796275940	0.054081571105	0.000063296170	0.980379973561	N\A	0.031752388941	0.003872281065	0.014426054952	37	3	-0.000764440793	Global Trend	
1800000	590.214455	1	-1.210298394893	1.117161718077	-0.039666961078	-0.004304356240	0.000114228855	0.983354815876	N\A	0.026323164180	0.004057879362	0.014253328560	33	4	-0.005004737551	Global Trend	
1850000	594.360627	1	-0.857210389078	0.946194420491	-0.032877105826	0.086776982979	0.000063164168	0.999891585896	N\A	0.013972100448	0.001422090404	0.014706013387	43	4	0.218044873593	Global Trend	
1900000	586.412075	1	-0.901997730174	0.944129180335	-0.033667234915	0.089990230277	0.000445161333	0.981302169046	N\A	0.021946111704	0.002514615128	0.015141381047	41	5	0.075940697614	Global Trend	
1950000	574.900973	1	-0.981681642110	0.979376582839	-0.031701536751	0.052841152390	0.000088128664	0.999973730717	N\A	0.012861548304	0.001246144492	0.013256108857	37	3	-0.794724375959	Global Trend	
2000000	571.335377	1	-0.761944582681	0.971468214527	-0.034973833856	0.068216707065	0.000103795045	0.998153502515	N\A	0.017398047321	0.001853551119	0.018152829069	37	4	0.097352819592	Global Trend	
2050000	557.586888	1	-0.853597213821	0.964371055825	-0.033985257697	0.069904657085	0.000072652684	0.999661335300	N\A	0.015274597856	0.001658380269	0.016173379747	31	1	0.147463465867	Global Trend	
2100000	576.294118	1	-0.933230455496	0.986145424035	-0.028468162062	0.037865554652	0.000070802640	0.992205196948	N\A	0.016861784852	0.001851145189	0.016040901059	43	1	0.028550778159	Global Trend	
2150000	565.037675	1	-0.878975007184	0.988283133252	-0.039268661757	0.089805735752	0.000060598802	0.975317371843	N\A	0.029843540616	0.003139472542	0.017023655353	30	1	0.005763409575	Global Trend	
2200000	577.078052	1	-0.881670359365	0.986524009270	-0.031122738131	0.042239645675	0.000102340387	0.994595800641	N\A	0.017039417355	0.002077132101	0.016767466310	41	0	-0.042151485410	Global Trend	
2250000	598.101763	1	-1.133360494574	1.079719982952	-0.036339795158	0.003479745413	0.000103820838	0.990268317410	N\A	0.018380746695	0.003181815276	0.010652677023	32	5	-0.002928560451	Global Trend	
2300000	575.999935	1	-1.042515746741	0.976512513261	-0.026719301673	0.046963563328	0.000111694809	0.999451506613	N\A	0.014654960452	0.001489601844	0.015244459370	41	3	0.176331148065	Global Trend	
2350000	578.670289	1	-0.929729889136	0.987803047435	-0.031486131147	0.043585464152	0.000060340612	0.999925804276	N\A	0.014735531300	0.001600093882	0.015573596468	40	4	0.250411253673	Global Trend	
2400000	608.423124	1	-1.156705483438	1.037581825147	-0.033933660711	0.027642544014	0.000093413945	0.992969852669	N\A	0.012468701685	0.001042031062	0.007611239842	43	4	-0.024747382009	Global Trend	
2450000	585.417504	1	-1.180773591877	1.052754604294	-0.040656112624	0.040526840815	0.000067070144	0.985023614825	N\A	0.022488713332	0.002507658966	0.015394569743	36	3	-0.009242207914	Global Trend	
2500000	565.833886	1	-1.051586942054	1.010209253780	-0.028872181180	0.018917140486	0.000081111278	0.999990554949	N\A	0.014428097827	0.001691955900	0.015408999462	26	4	-1.569150230533	Global Trend	
2550000	593.181789	1	-1.027645288896	0.984432014160	-0.035386022462	0.075901770873	0.000131816792	0.984804086595	N\A	0.022543693546	0.002417028614	0.017118636540	35	6	-0.025878726488	Global Trend	
2600000	589.243766	1	-0.982086587394	1.033818972085	-0.027522050484	0.003460835353	0.000082748657	0.983545876692	N\A	0.025388773146	0.003718150865	0.013286627834	42	5	0.001674004368	Global Trend	
2650000	581.864466	1	-0.984957723397	1.013301727067	-0.028270599842	0.015283390398	0.000081945327	0.999743735904	N\A	0.012131216447	0.001439168263	0.012893671833	40	4	0.153616394223	Global Trend	
2700000	595.856974	1	-0.911346928760	0.970922698564	-0.031611478968	0.060892574401	0.000082225295	0.999788157469	N\A	0.014315195286	0.001494698065	0.015081697073	35	5	0.226960366194	Global Trend	
2750000	582.279656	1	-0.852202359623	0.929788882794	-0.034421920985	0.107031871741	0.000042848384	0.993240798245	N\A	0.017839782539	0.001998990186	0.017264258496	46	2	-0.014606590754	Global Trend	
2800000	580.978807	1	-0.875841422734	0.970490800112	-0.031461972375	0.060367359106	0.000056335445	0.999976071196	N\A	0.013439476306	0.001427971633	0.014260597476	37	4	-0.379015812877	Global Trend	
2850000	589.689805	1	-1.013534633264	1.005662291257	-0.038534266634	0.064195790567	0.000056336303	0.985077142357	N\A	0.019511085869	0.002290372444	0.013575060898	35	4	-0.010729411270	Global Trend	
2900000	596.126888	1	-0.986267770242	0.979071699432	-0.031736799778	0.053396821668	0.000041121637	0.999963258208	N\A	0.013313296598	0.001318823915	0.013942458432	37	9	-0.274827055261	Global Trend	
2950000	590.292174	1	-1.071856782371	1.043520396639	-0.037108008461	0.039753015380	0.000066158900	0.978855578910	N\A	0.029069543779	0.002853429594	0.014371825927	43	5	-0.004984759480	Global Trend	
3000000	596.070336	1	-0.958482631146	0.992836084145	-0.033631338349	0.054965142802	0.000038372330	0.989367191943	N\A	0.017352071710	0.002100109230	0.014735341544	37	4	-0.010088327258	Global Trend	
3050000	600.420581	1	-0.967511010232	1.033547333668	-0.040591198375	0.057096545265	0.000051680447	0.981046919490	N\A	0.026540681669	0.002950763615	0.014356103680	32	4	0.003683210005	Global Trend	
3100000	577.875421	1	-0.934411992033	0.997491192348	-0.037421585682	0.058934488858	0.000060352746	0.979246128120	N\A	0.026083943247	0.003179478756	0.017668349888	41	5	-0.006128142027	Global Trend	
3150000	585.991266	1	-1.065891601702	1.072043039216	-0.039462868345	0.035219707060	0.000099638082	0.977442946118	N\A	0.035239650797	0.004247204151	0.016313202041	28	6	-0.001944260932	Global Trend	
3200000	586.116653	1	-1.146679455142	1.084729817384	-0.042366491293	0.033995046790	0.000062211110	0.978382995381	N\A	0.032200662069	0.003570825583	0.015956908643	38	3	-0.003196438659	Global Trend	
3250000	595.082442	1	-0.979575508535	0.966821783091	-0.032367663851	0.065782875357	0.000047557126	0.999998524858	N\A	0.014082897806	0.001580385683	0.015013615787	39	3	-1.590014558812	Global Trend	
3300000	588.247520	1	-0.921019194622	0.963026650551	-0.033335203080	0.075134426449	0.000193147006	0.989007050997	N\A	0.017091342502	0.002149126895	0.014471085871	35	3	-0.046852976623	Global Trend	
3350000	595.421073	1	-0.918724731388	0.997926899537	-0.035464726478	0.049313257944	0.000089319700	0.978908852618	N\A	0.028554587697	0.003669127297	0.014985588865	44	5	0.004873176273	Global Trend	
3400000	593.379417	1	-1.019164787581	1.021285090817	-0.035446963843	0.057648560321	0.000098281282	0.979395561763	N\A	0.032275318660	0.004291077171	0.015177225197	45	4	0.000650195360	Global Trend	
3450000	594.385004	1	-0.978016688320	0.997745068410	-0.032757650639	0.047087110711	0.000080161169	0.983320864605	N\A	0.022334250907	0.002508660101	0.014416896396	43	3	-0.009037419838	Global Trend	
3500000	564.836266	1	-0.876153380514	0.947421115466	-0.032082925998	0.084617519603	0.000073927237	0.999998199559	N\A	0.015333422696	0.001693844740	0.016296975446	41	4	1.592399998782	Global Trend	
3550000	582.999512	1	-1.084012536652	1.042123761089	-0.042352255516	0.075883471321	0.000121611098	0.977696771803	N\A	0.034629686177	0.005017171867	0.017709299490	38	5	-0.004114545694	Global Trend	
3600000	597.294023	1	-0.854131268684	0.956315902865	-0.033612297671	0.077256853388	0.000048765685	0.999998344771	N\A	0.013915092066	0.001416566178	0.014669775423	37	5	-1.536210655821	Global Trend	
3650000	593.467545	1	-0.921164205346	0.962127432945	-0.032732845189	0.072185230607	0.000081457747	0.999651746446	N\A	0.014819902821	0.001618238499	0.015684293359	36	5	-0.163661108064	Global Trend	
3700000	594.723708	1	-0.897696028702	0.985963317235	-0.032433160266	0.042912940546	0.000015597750	0.978418747994	N\A	0.026538472330	0.003077346396	0.014927601356	42	3	0.001211315668	Global Trend	
3750000	586.498376	1	-0.849831511033	1.075938609995	-0.041113731464	0.022771062106	0.000063541586	0.982111431738	N\A	0.026721185097	0.003524874064	0.012739136927	42	8	0.001038001104	Global Trend	
3800000	601.059440	1	-1.024925145245	1.018035726488	-0.031830848729	0.030983712057	0.000078003211	0.982457315069	N\A	0.029132584706	0.002814609277	0.013995959246	36	4	-0.008233674439	Global Trend	
3850000	588.461132	1	-1.089309389293	1.066419155936	-0.046061228472	0.068154418706	0.000061423208	0.976165671720	N\A	0.038642415357	0.004375563952	0.017803039089	41	2	-0.001416588242	Global Trend	
3900000	572.360381	1	-0.919515605891	0.953968504417	-0.034442349314	0.080833945610	0.000143577938	0.999749642903	N\A	0.016440682934	0.001772846851	0.017398461672	38	1	-0.417396637348	Global Trend	
3950000	572.289888	1	-0.831323158401	0.973065095780	-0.034220769222	0.060801471827	0.000062838167	0.999518155733	N\A	0.015101381511	0.001515976231	0.015829200091	38	3	-0.101298892197	Global Trend	
4000000	589.734733	1	-0.904887319487	0.953845383352	-0.034357220132	0.086173447322	0.000029066948	0.987960777676	N\A	0.017989337161	0.002029502587	0.015262112210	46	3	0.007457164418	Global Trend	
4050000	576.984529	1	-0.867374773898	0.972688619008	-0.028411363508	0.053586194849	0.000098445875	0.998693699273	N\A	0.016809801562	0.001828992520	0.017516498323	48	2	-0.122474108353	Global Trend	
4100000	569.786471	1	-0.908880916599	0.992357477445	-0.030061937927	0.038840619963	0.000059438675	0.995190027576	N\A	0.015119086041	0.001823201741	0.015192440463	43	1	0.026715455899	Global Trend	
4150000	566.501530	1	-0.878210771624	0.947734322998	-0.031491683078	0.083584615984	0.000080411587	0.999360335699	N\A	0.015739962496	0.001659428063	0.016503020733	38	2	0.136906036479	Global Trend	
4200000	571.046374	1	-0.839928411188	0.963089454423	-0.035721672467	0.073845920718	0.000053042827	0.999874299431	N\A	0.013580818725	0.001435128649	0.014303546505	37	6	0.118864934671	Global Trend	
4250000	602.905040	1	-1.007591814621	1.019629278809	-0.031060053025	0.018535454402	0.000071700017	0.990113373618	N\A	0.016281873091	0.002054721935	0.013615161121	32	4	-0.019782869784	Global Trend	
4300000	584.841705	1	-1.043543465043	1.017255246023	-0.040091086473	0.068388955929	0.000098790837	0.982859737497	N\A	0.027473117346	0.003370861424	0.016092035473	34	4	-0.008042990868	Global Trend	
4350000	579.166190	1	-0.891919689464	0.952572891125	-0.031828607659	0.079400992590	0.000141883053	0.999960356649	N\A	0.016654360208	0.001890122874	0.017758449381	42	2	-1.051141478287	Global Trend	
4400000	580.881981	1	-0.856379427240	0.973278943404	-0.033771110021	0.060632218367	0.000066822471	0.999989157098	N\A	0.013963316324	0.001425609101	0.014720217807	42	4	0.591334488164	Global Trend	
4450000	574.819630	1	-0.845630193220	0.960634837757	-0.029801311777	0.067426318779	0.000070832017	0.999123615820	N\A	0.015080249294	0.001524198884	0.015728199432	36	1	-0.111717611466	Global Trend	
4500000	569.819116	1	-0.882899910302	0.995475993708	-0.030387478391	0.034630492201	0.000076384321	0.999972981551	N\A	0.014550106094	0.001598156425	0.015477787715	42	1	-0.517499045461	Global Trend	
4550000	572.256297	1	-0.913262226500	0.973952348900	-0.033033783108	0.059191886724	0.000008913209	0.999988772220	N\A	0.014718529246	0.001447731543	0.015453200833	31	2	-0.096580982718	Global Trend	
4600000	598.791182	1	-1.131926094500	0.978234113065	-0.032117261265	0.051381405132	0.000053601511	0.999912618866	N\A	0.014767823414	0.001481329405	0.015541140825	31	4	0.328142333974	Global Trend	
4650000	598.053944	1	-1.084769957449	1.026968400368	-0.034751548821	0.029441959614	0.000016547619	0.990301382196	N\A	0.016820576412	0.001887846956	0.014328482559	40	5	-0.004762826462	Global Trend	
4700000	603.652803	1	-0.915619904679	0.944553162594	-0.032123050544	0.086752812250	0.000099912534	0.999490718961	N\A	0.014788092351	0.001630963040	0.015687067786	41	4	0.151261714040	Global Trend	
4750000	574.716151	1	-0.963812028008	0.985694649513	-0.032448179474	0.046368409122	0.000053940158	0.999988539970	N\A	0.016464614264	0.001734681710	0.017493177545	36	6	0.554228908067	Global Trend	
4800000	590.957552	1	-0.854508057403	0.976409912620	-0.030402593671	0.056003556062	0.000061665950	0.999815981100	N\A	0.014147238294	0.001538173454	0.014944500321	35	6	0.205131950418	Global Trend	
4850000	590.024003	1	-0.957868811814	0.969853501305	-0.029409363327	0.060338193947	0.000070079041	0.999908445908	N\A	0.013454243824	0.001358916987	0.014090628701	50	3	-0.197115331140	Global Trend	
4900000	592.447824	1	-1.038388740349	0.997227482766	-0.028891779791	0.035019823674	0.000084561420	0.998670658090	N\A	0.013983663417	0.001517550019	0.014566897883	39	3	-0.100424685546	Global Trend	
4950000	587.115254	1	-0.904033724740	0.965604026457	-0.035911272871	0.075205235595	0.000066908321	0.997311912083	N\A	0.015247637216	0.001617160216	0.015368115586	30	3	-0.050463679893	Global Trend	
5000000	582.162539	1	-0.977570147248	1.030048687629	-0.036325174192	0.042625061219	0.000065800751	0.977630729693	N\A	0.033513367281	0.003945449806	0.015207072740	29	3	0.001466360784	Global Trend	
5050000	578.100436	1	-0.922127652207	0.998746969344	-0.033902793870	0.046294382242	0.000093522746	0.979378708752	N\A	0.026149233329	0.003265966931	0.016968762160	40	2	0.011043524462	Global Trend	
5100000	596.552244	1	-0.980633248207	0.999919394029	-0.030967025496	0.030217374163	0.000063936178	0.999910387606	N\A	0.013292445844	0.001470815578	0.014140064482	40	4	0.210678606330	Global Trend	
5150000	601.355213	1	-1.037953501007	0.985372871522	-0.033194069234	0.050798476106	0.000200238000	0.999572901866	N\A	0.015049106875	0.001667974002	0.015787091274	34	5	-0.384406533183	Global Trend	
5200000	587.186115	1	-0.978576646357	0.978128652180	-0.030014116432	0.054556194421	0.000072358123	0.998667301577	N\A	0.014112166131	0.001584588519	0.014713342263	40	3	-0.081464480474	Global Trend	
5250000	563.675641	1	-0.868564217437	0.950157982078	-0.032954987143	0.084593257800	0.000036689678	0.989140143313	N\A	0.017947427164	0.002021513449	0.016827115214	53	3	-0.009153132697	Global Trend	
5300000	585.531737	1	-1.046914006897	1.077718423733	-0.040910000459	0.028116557534	0.000085171884	0.985927987915	N\A	0.020422854499	0.002945109475	0.011789009265	29	5	0.004047949281	Global Trend	
5350000	583.187006	1	-1.029457254484	0.971683697457	-0.032444691378	0.053757626543	0.000124840384	0.998806929214	N\A	0.012277671000	0.001279636870	0.012526299719	50	6	0.147804590395	Global Trend	
5400000	596.550719	1	-0.844980437803	0.983723829617	-0.029164945351	0.038630303552	0.000061032646	0.995828102688	N\A	0.012757094290	0.001603103441	0.012166032668	40	5	0.027938697430	Global Trend	
5450000	574.485486	1	-0.819157979773	0.925643686531	-0.032053511392	0.102436005958	0.000053175853	0.998983208234	N\A	0.015268106676	0.001517509984	0.015763144642	33	2	-0.046404925804	Global Trend	
5500000	572.303958	1	-0.847398807887	0.968199970374	-0.032669724571	0.064024509198	0.000068427896	0.999944423382	N\A	0.014567568828	0.001491652760	0.015251288327	43	2	-0.333825653723	Global Trend	
5550000	587.586031	1	-1.012689585896	0.975664994047	-0.034463928156	0.057444798985	0.000110325682	0.999930929705	N\A	0.012509693001	0.001257208163	0.012960292003	38	3	0.480684671502	Global Trend	
5600000	578.762592	1	-0.913786753844	0.972536635469	-0.028928826294	0.056886135560	0.000108454751	0.999907003182	N\A	0.016098716899	0.001759432897	0.017097259666	47	2	0.452865634755	Global Trend	
5650000	584.623411	1	-1.022849342625	1.086534951452	-0.039142358447	0.021325067125	0.000063230266	0.981649108390	N\A	0.026916573634	0.002985916176	0.015027754738	33	5	0.005146863536	Global Trend	
5700000	581.966761	1	-1.149157947055	1.031065123667	-0.035131567086	0.029570174510	0.000167819114	0.988211398577	N\A	0.018720542157	0.002061797468	0.015629483804	34	3	-0.047687503528	Global Trend	
5750000	589.541843	1	-0.926386650194	1.009352797786	-0.032790848489	0.039293328206	0.000101854984	0.982426835779	N\A	0.022221834798	0.002731219314	0.015103099140	39	3	0.016459639874	Global Trend	
5800000	592.233589	1	-0.842903686968	0.945846525019	-0.035289416242	0.089050653662	0.000090348820	0.999607382717	N\A	0.014303724868	0.001494590608	0.014993516623	38	3	-0.218251147345	Global Trend	
5850000	579.849819	1	-0.962518128703	0.989184822064	-0.032501306779	0.043155201086	0.000052350828	0.999994957495	N\A	0.012073758975	0.001140876771	0.012413177165	38	4	1.118865606445	Global Trend	
5900000	595.615868	1	-0.938821349479	0.988540748426	-0.031572495884	0.042418912082	0.000118474998	0.990925320069	N\A	0.016298936242	0.001742488776	0.014747500284	43	5	0.042536867768	Global Trend	
5950000	590.803754	1	-0.911101427493	0.957018452703	-0.032800297108	0.076948293675	0.000107335565	0.999214066175	N\A	0.013672541751	0.001420417489	0.014272491106	35	4	-0.145644767103	Global Trend	
6000000	585.275742	1	-0.885972179623	0.962661039954	-0.033054530786	0.070123222725	0.000091520432	0.999457268244	N\A	0.012726957605	0.001373700888	0.013316723434	43	4	-0.133354838918	Global Trend	
6050000	595.895249	1	-0.983246901938	1.006194736724	-0.035832451967	0.051947994950	0.000080968254	0.978087077566	N\A	0.035629344346	0.004361712934	0.016120984136	42	5	-0.001625764161	Global Trend	
6100000	584.380311	1	-0.824937524822	0.987899453056	-0.032319675366	0.047317616224	0.000080071462	0.999563309199	N\A	0.014436323886	0.001524497099	0.015147904830	35	4	0.162395778129	Global Trend	
6150000	580.445985	1	-0.858963807503	0.987498796669	-0.034756236188	0.048581126827	0.000089548026	0.997457239983	N\A	0.014444640907	0.001673648882	0.014907832144	38	3	0.077100032142	Global Trend	
6200000	574.079576	1	-0.845845904919	0.944838416061	-0.032941249970	0.088251382105	0.000088352327	0.999936147681	N\A	0.014173658054	0.001420193046	0.014762479192	30	2	-0.391925779438	Global Trend	
6250000	572.959005	1	-0.962046381333	0.977881626543	-0.026197387930	0.028087573855	0.000089456411	0.985058631232	N\A	0.019682640604	0.002358725970	0.016214254690	46	1	0.020026324309	Global Trend	
6300000	576.022029	1	-0.897331562403	0.998640017008	-0.030761111902	0.038526057991	0.000122293299	0.994261605870	N\A	0.015807936990	0.001796188681	0.015524572737	34	1	0.044817174075	Global Trend	
6350000	583.276998	1	-1.057917658900	1.063084602517	-0.042249664278	0.036262365621	0.000096336548	0.978883870315	N\A	0.030713756899	0.003143411863	0.013504492605	36	4	0.000315674364	Global Trend	
6400000	578.940812	1	-1.069721664263	1.033866325277	-0.040200496368	0.053795921413	0.000172116945	0.978289349027	N\A	0.030886634981	0.003645047506	0.015399718362	32	4	-0.008908957425	Global Trend	
6450000	585.999353	1	-0.967876826322	0.992114247910	-0.030241588966	0.039883134687	0.000060524262	0.989680255726	N\A	0.015815775288	0.001758103544	0.012743019598	34	4	-0.017104874663	Global Trend	
6500000	593.437510	1	-1.013069627523	1.018087231058	-0.040423623995	0.065310590359	0.000077464320	0.981703039885	N\A	0.030410855015	0.004039669381	0.017121347471	34	3	-0.005572542032	Global Trend	
6550000	602.245126	1	-1.045701824603	1.038090301220	-0.038069485579	0.045496040126	0.000132002110	0.982061281502	N\A	0.027697664553	0.003486865090	0.014044113648	48	4	-0.004212766412	Global Trend	
6600000	591.384143	1	-1.026599742496	1.020913121934	-0.034917996303	0.032209666575	0.000084465723	0.980084589875	N\A	0.027890987645	0.003103160138	0.015655580153	42	5	-0.007631220067	Global Trend	
6650000	585.301329	1	-1.013576818478	1.002409894635	-0.031555658014	0.037027492921	0.000096846256	0.992882441377	N\A	0.013741426898	0.001491595029	0.012074934068	30	2	-0.040054452290	Global Trend	
6700000	590.529341	1	-0.979387369122	1.017649601835	-0.038423575198	0.050374996209	0.000029701923	0.985504338703	N\A	0.021899434708	0.002965241610	0.013505735192	36	3	-0.002409705927	Global Trend	
6750000	586.078823	1	-1.140936900545	0.989464640243	-0.030753127363	0.044803075530	0.000164900907	0.999722245823	N\A	0.015123896624	0.001536841306	0.015850191963	36	3	-0.409650410278	Global Trend	
6800000	589.957724	1	-1.107454434303	1.054489045411	-0.035333780774	0.008143254679	0.000062585459	0.982591441717	N\A	0.022708990920	0.003187891505	0.013064314093	42	3	-0.004419703273	Global Trend	
6850000	575.519025	1	-0.865268296153	0.956672824215	-0.032077840680	0.075390123373	0.000104384416	0.999692175060	N\A	0.015052687908	0.001719214988	0.015999756074	46	2	-0.248538229656	Global Trend	
6900000	570.938561	1	-1.034994366832	0.989386973877	-0.033313043292	0.059838633181	0.000102021992	0.993130685790	N\A	0.017220289291	0.001920281851	0.016957549167	33	1	-0.048880765074	Global Trend	
6950000	565.288717	1	-0.895958281787	0.988112779895	-0.040010255768	0.082101583947	0.000056780014	0.973855629088	N\A	0.035809022847	0.004099409263	0.015188174137	34	1	0.000005261118	Global Trend	
7000000	568.759098	1	-0.874042590648	0.965556286629	-0.033654599159	0.064353379804	0.000080004202	0.996671600647	N\A	0.014997247134	0.001709885854	0.015376166012	43	2	0.049022454636	Global Trend	
7050000	577.041903	1	-1.100676691692	1.061977882912	-0.043830161507	0.061135238369	0.000136502343	0.978690661983	N\A	0.031914364833	0.004390619550	0.017036255298	36	4	-0.006909725844	Global Trend	
7100000	567.530946	1	-0.874649982457	0.965387995181	-0.029026712840	0.049947711776	0.000090103296	0.975389241893	N\A	0.037502771546	0.005068286946	0.018679726495	40	2	0.001744222632	Global Trend	
7150000	558.825532	1	-0.714469212777	0.938030862424	-0.032389636390	0.076769711482	0.000075288053	0.989954696367	N\A	0.016986057662	0.001931100750	0.016035433104	34	0	-0.028361301498	Global Trend	
