Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-VR-004.txt
Log File Name:                   AMY_d1_m8-VR-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2517832919
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-VR-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1750000	479.259408	1	-1.679202145012	1.240134133112	-0.066508945146	0.029777136512	0.000130472076	0.960195849200	N\A	0.052355118441	0.006773478578	0.022453158425	41	22	
1800000	473.991508	1	-1.605061529424	1.188947678579	-0.058046655648	0.026230021713	0.000092202088	0.962102724127	N\A	0.051214959832	0.006568433343	0.021275483371	53	24	
1850000	497.609393	1	-1.666183716628	1.257047552442	-0.082069607443	0.077974540481	0.000089560313	0.959434681058	N\A	0.050744442806	0.006621048468	0.022161035782	46	26	
1900000	479.637331	1	-1.762676743560	1.302273805942	-0.082741213504	0.053297217053	0.000103073569	0.959426318759	N\A	0.049062540234	0.006673539973	0.022521015723	38	27	
1950000	487.173733	1	-1.541520343020	1.144246475865	-0.055911102451	0.045099510756	0.000128153686	0.959818096633	N\A	0.053282389291	0.006376739045	0.021439927272	47	26	
2000000	487.907720	1	-1.409770289653	1.081861792517	-0.049889907101	0.048876911265	0.000101406784	0.968542777861	N\A	0.049848554021	0.005191079155	0.019516762871	51	26	
2050000	481.961050	1	-1.690938621369	1.234636210519	-0.061370334484	0.009888086941	0.000103605955	0.964700699198	N\A	0.051528550619	0.006606910408	0.022875672253	44	32	
2100000	489.805536	1	-1.586989811357	1.195241335954	-0.067463351777	0.059232250531	0.000125488257	0.956949580086	N\A	0.049691031024	0.005745169704	0.021287874298	50	28	
2150000	490.227114	1	-1.680084630497	1.235907978786	-0.060388768007	0.006797418807	0.000099331490	0.960075805547	N\A	0.051294956659	0.006365622545	0.021738580465	44	23	
2200000	492.709170	1	-1.600534348555	1.201024776161	-0.064894428939	0.045166314535	0.000100597454	0.963583282147	N\A	0.051849140008	0.006131814508	0.021366631373	47	28	
2250000	477.524760	1	-1.462967029397	1.102144694650	-0.045576587621	0.034708630239	0.000099128388	0.963814685802	N\A	0.049107390737	0.005729613188	0.020775747540	46	26	
2300000	474.105413	1	-1.592452127855	1.203341048115	-0.059118586028	0.011427922992	0.000089882034	0.960752873903	N\A	0.050259549567	0.006531417604	0.022629759423	52	22	
2350000	492.700145	1	-1.567163671213	1.154924165908	-0.048755121632	0.003913681873	0.000120363873	0.964867486915	N\A	0.047779574299	0.005227089349	0.019490785096	48	24	
2400000	488.254843	1	-1.812560830810	1.320592240395	-0.085054446270	0.059989489235	0.000113034897	0.960518338146	N\A	0.048924234558	0.006313553460	0.021985349807	54	16	
2450000	475.016864	1	-1.600739173992	1.205675553915	-0.073278323211	0.081935859354	0.000116048723	0.961120473527	N\A	0.051516048013	0.006162875877	0.022565205677	38	29	
2500000	489.923227	1	-1.613839922447	1.201836311661	-0.067172689078	0.062356064702	0.000104503371	0.959844802936	N\A	0.052676583322	0.006477245073	0.021010695885	47	31	
2550000	482.150469	1	-1.449778516202	1.096311847899	-0.050010433837	0.057350523294	0.000083574715	0.971175224330	N\A	0.048266100707	0.005624678928	0.021966596807	52	30	
2600000	492.170943	1	-1.613021302260	1.204248369498	-0.057891914392	0.013774156952	0.000084521642	0.972275490283	N\A	0.047931250116	0.006472067336	0.023068408464	45	32	
2650000	495.878675	1	-1.622156637352	1.213861803177	-0.059974371462	0.017092517081	0.000097167481	0.978359803153	N\A	0.045674557551	0.005136468297	0.021365401759	40	19	
2700000	482.130345	1	-1.584399819043	1.172376161264	-0.061290037900	0.063316318681	0.000118897441	0.961085758581	N\A	0.053604130413	0.007146521174	0.022803975734	49	27	
2750000	486.704783	1	-1.570631600898	1.201218785324	-0.068606381683	0.050597694958	0.000123755360	0.957564396928	N\A	0.052418003361	0.006759943106	0.023288550665	58	20	
2800000	486.457445	1	-1.590806240589	1.181903989132	-0.067718156176	0.079440515983	0.000094790474	0.960523680780	N\A	0.050330856689	0.007008969047	0.022235839623	38	21	
2850000	482.088499	1	-1.528301001704	1.153676593465	-0.056578638001	0.042618277148	0.000121629102	0.956810525610	N\A	0.053688027265	0.007113406773	0.021968818058	45	23	
2900000	468.529905	1	-1.692122812005	1.275364943686	-0.068138762240	-0.006970663454	0.000095873762	0.957374358184	N\A	0.053970821129	0.007240267869	0.023583728225	41	27	
2950000	480.952189	1	-1.615027639009	1.194385208529	-0.060186451050	0.036586144246	0.000101212763	0.961025649235	N\A	0.050380278976	0.006651771448	0.022511655894	39	25	
3000000	489.213536	1	-1.380893398925	1.056991693707	-0.053179628578	0.102524736748	0.000094964293	0.961076186019	N\A	0.051144780853	0.006268321340	0.020960125473	55	28	
3050000	481.953033	1	-1.736911866746	1.254375973350	-0.063744744916	0.018143329887	0.000084799946	0.960781683080	N\A	0.051617014517	0.006459872619	0.021736062977	36	26	
3100000	486.376936	1	-1.591890557753	1.188763555706	-0.060715485241	0.034793310635	0.000093008416	0.959939903965	N\A	0.050167432176	0.006783946389	0.021517782520	44	19	
3150000	483.283765	1	-1.462283228335	1.117545741367	-0.064808206662	0.103831890302	0.000091377407	0.957370238001	N\A	0.055829888539	0.006903199135	0.022234645673	48	25	
3200000	478.989362	1	-1.437673141510	1.120148697131	-0.057891816050	0.060866611110	0.000104797918	0.954929614312	N\A	0.053548178052	0.007048011872	0.024327679681	41	16	
3250000	489.042293	1	-1.735390908417	1.272635956205	-0.068914014429	0.027721911818	0.000110673425	0.973131510628	N\A	0.046095987739	0.005718214704	0.020194193009	59	18	
3300000	471.622164	1	-1.569135685718	1.157956898231	-0.055959986998	0.046364957713	0.000089341997	0.960094802785	N\A	0.050665852106	0.006893328880	0.020182165015	39	33	
3350000	489.954229	1	-1.414213968233	1.080437058086	-0.045153485586	0.043957206438	0.000102521184	0.965475854049	N\A	0.048402460128	0.005760268838	0.021077284856	44	27	
3400000	478.345914	1	-1.442149670441	1.102831838510	-0.056992109417	0.077791588186	0.000110733688	0.959270102309	N\A	0.052551544195	0.006807124916	0.022564606748	27	27	
3450000	485.662143	1	-1.549952291314	1.174747672564	-0.057777144482	0.024199324456	0.000137403367	0.960400709811	N\A	0.049287030469	0.007128647945	0.019545634029	36	28	
3500000	478.916871	1	-1.588607897993	1.210903760564	-0.063922656732	0.018530423092	0.000106050419	0.953925830745	N\A	0.057827798162	0.007201590795	0.024572488846	43	25	
3550000	474.154381	1	-1.414927063126	1.091919438094	-0.053016520106	0.071132383927	0.000097262111	0.955766246308	N\A	0.053390610510	0.007076615242	0.023192354610	41	24	
3600000	489.280335	1	-1.644757343367	1.238085089909	-0.077485117447	0.072046346432	0.000109173912	0.957680609500	N\A	0.052165648711	0.006870199553	0.022562890183	53	18	
3650000	480.481949	1	-1.460834735175	1.093913787822	-0.045911995477	0.044696599215	0.000106804710	0.967813690995	N\A	0.047945385508	0.005563630607	0.019366433300	46	33	
3700000	490.209178	1	-1.518126257598	1.159918635762	-0.064786584823	0.067414062862	0.000104516144	0.959004368550	N\A	0.054033478324	0.006612206551	0.022561281749	56	18	
3750000	479.987440	1	-1.497622081119	1.136643037437	-0.058059048486	0.061573332115	0.000105906199	0.961818324188	N\A	0.054160682481	0.006150516278	0.022293672182	50	21	
3800000	468.372639	1	-1.584994306186	1.178442872916	-0.062120493956	0.062494890385	0.000079517104	0.962142108753	N\A	0.051285799173	0.006170691918	0.021473750857	49	19	
3850000	477.105946	1	-1.424702317265	1.095795265210	-0.053114478126	0.066125573948	0.000097362494	0.958130422492	N\A	0.051880696186	0.007009447533	0.023389995247	38	26	
3900000	480.287938	1	-1.763473509952	1.226703840269	-0.055622363447	0.015526411739	0.000104732144	0.959342754903	N\A	0.053658564860	0.006986839378	0.021980736778	38	18	
3950000	492.567014	1	-1.705063157101	1.223029145171	-0.063427788880	0.033221775472	0.000116904567	0.964713867023	N\A	0.045303296480	0.006232220634	0.019313236782	50	24	
4000000	486.227005	1	-1.614140178173	1.169487532693	-0.059768165850	0.060527435112	0.000103000386	0.958292278623	N\A	0.052024247083	0.006953133081	0.023047982170	48	26	
4050000	489.006437	1	-1.576834716307	1.173042506131	-0.052404335432	0.014656451464	0.000089175855	0.962278858265	N\A	0.050195774849	0.006323495797	0.021020650340	37	16	
4100000	477.976930	1	-1.455030253944	1.100687578746	-0.043710895539	0.029592127804	0.000102305513	0.958512631932	N\A	0.051847040015	0.006720543051	0.021984389072	34	23	
4150000	483.775640	1	-1.399512633217	1.065274903904	-0.047131604246	0.062643689826	0.000110713281	0.963636621288	N\A	0.051135195971	0.006262503241	0.021701485566	36	20	
4200000	489.824686	1	-1.553417071038	1.148903642991	-0.055116133442	0.035995158154	0.000090349719	0.960794854205	N\A	0.052120364433	0.005564110980	0.021527519168	39	23	
4250000	490.981946	1	-1.599780105429	1.206371568981	-0.068446262619	0.069302990562	0.000110326858	0.961498909984	N\A	0.054373324408	0.006692984228	0.022138665336	50	30	
4300000	483.991941	1	-1.538980598606	1.175043355970	-0.063807433357	0.048754309887	0.000113561274	0.959675011647	N\A	0.054953503921	0.006803885350	0.021881715861	34	27	
4350000	485.384602	1	-1.908807741538	1.360752775361	-0.082270186747	0.025162054341	0.000095981347	0.963547705350	N\A	0.044464856098	0.006497693877	0.016633071964	36	28	
4400000	493.942944	1	-1.547810232582	1.151495934330	-0.052835812664	0.031154276041	0.000092274573	0.959455137916	N\A	0.049286395075	0.005689308809	0.020023967710	49	23	
4450000	480.083798	1	-1.737699147009	1.264180436979	-0.069229689069	0.035351221616	0.000118842842	0.955616275566	N\A	0.051144270980	0.006637224328	0.022146361949	48	23	
4500000	495.432102	1	-1.710657129913	1.267889327894	-0.070544145698	0.020349899875	0.000104083780	0.972206425181	N\A	0.051170868518	0.006711889415	0.017087812892	54	25	
4550000	485.916326	1	-1.484159821296	1.102165024302	-0.047034843015	0.048921855706	0.000101367237	0.959889854903	N\A	0.049568861612	0.005465582477	0.020668191256	47	17	
4600000	492.242323	1	-1.471489008288	1.110979643457	-0.051714820432	0.052955286085	0.000092614656	0.960501896889	N\A	0.050232184132	0.006180184906	0.022007840254	41	17	
4650000	484.984794	1	-1.410323305717	1.082204148180	-0.059600884781	0.109635378902	0.000121052379	0.959967053681	N\A	0.049155436494	0.006058664577	0.021072307751	52	19	
4700000	485.537699	1	-1.941602551321	1.358675132022	-0.078420135300	0.006611160645	0.000120901128	0.966422450216	N\A	0.044585144372	0.005936409547	0.019110679660	60	34	
4750000	468.526702	1	-1.947386855180	1.404794538778	-0.082290324678	-0.005489493404	0.000107475355	0.961376339846	N\A	0.052867838772	0.006932880139	0.021937258792	48	23	
4800000	483.729333	1	-1.642506472992	1.237448849665	-0.072056672604	0.055441193253	0.000095863935	0.960200349949	N\A	0.052498619834	0.006757928585	0.022117954166	34	31	
4850000	484.859019	1	-1.621833912644	1.208574797185	-0.066579133709	0.052713119194	0.000097770370	0.963567766883	N\A	0.053588241199	0.007019013642	0.021333281936	45	23	
4900000	487.112869	1	-1.719682154719	1.302578399482	-0.084647108787	0.063299848717	0.000095365578	0.959024166883	N\A	0.050029335063	0.006624161168	0.023865208722	51	23	
4950000	490.746040	1	-1.620874012577	1.214103843430	-0.061573491272	0.020281103407	0.000071861226	0.960211877244	N\A	0.050239625497	0.006194255954	0.020514857947	47	19	
5000000	475.562046	1	-1.870637449240	1.340894306405	-0.079554566909	0.016678736462	0.000126368079	0.957648214353	N\A	0.054691669543	0.007276012020	0.023320311134	51	21	
5050000	473.947656	1	-1.620567315937	1.234955278344	-0.075752104336	0.055956604596	0.000101300619	0.957877456949	N\A	0.051550578340	0.005920971437	0.022222169883	53	26	
5100000	486.067607	1	-1.669086494730	1.223090094691	-0.060192720330	0.005690356128	0.000104405437	0.966828804388	N\A	0.045276047509	0.005029623941	0.019588855492	33	27	
5150000	473.104833	1	-1.670535637262	1.195843084899	-0.056296111243	0.039611561386	0.000106594403	0.956708696421	N\A	0.052211545096	0.007026758967	0.023267310355	55	16	
5200000	483.478687	1	-1.503992164618	1.129966106815	-0.048568591535	0.029408312974	0.000095677118	0.959064449848	N\A	0.049826454079	0.006547207325	0.022478436892	51	31	
5250000	503.422038	1	-1.513397614718	1.151517335924	-0.051364176260	0.009122884090	0.000091849222	0.957671042717	N\A	0.054398176757	0.006985286335	0.022946107635	39	21	
5300000	477.372854	1	-1.620158572843	1.221911830618	-0.061697451835	0.014183939421	0.000105058683	0.955936220524	N\A	0.053635156322	0.005790797453	0.022903412170	38	28	
5350000	502.546941	1	-1.456064527601	1.123148063462	-0.055860053311	0.054532478430	0.000095922232	0.959412421522	N\A	0.054983189911	0.006996262875	0.023601771325	43	26	
5400000	485.934632	1	-1.622248172185	1.223276054653	-0.063961434080	0.030913130831	0.000119680741	0.964379453413	N\A	0.046659320925	0.006424485271	0.015764376328	50	24	
5450000	491.066661	1	-1.529166222091	1.118732274111	-0.042678440559	0.017065507623	0.000089085228	0.972922102963	N\A	0.048971542004	0.005735653696	0.017979596080	54	34	
5500000	479.800302	1	-1.578884180726	1.173050087926	-0.060872087460	0.054050186558	0.000104584794	0.960628828437	N\A	0.051838819842	0.006989602407	0.019854402540	52	24	
5550000	490.772975	1	-1.716716127502	1.294215502363	-0.076644956770	0.027094811684	0.000099797473	0.965668448046	N\A	0.052114159863	0.005421909620	0.019977327660	31	24	
5600000	504.052929	1	-1.808902175589	1.345038770934	-0.082553855700	0.018361366499	0.000105386206	0.964408753405	N\A	0.049636525175	0.006995707884	0.020819260036	46	30	
5650000	486.403033	1	-1.298289363317	1.027617913671	-0.050422435461	0.097831518510	0.000107554150	0.961171948181	N\A	0.056491803413	0.006882923577	0.022509192002	47	23	
5700000	497.533721	1	-1.774930618472	1.269059156016	-0.061590822053	-0.003058478328	0.000100867982	0.960405659840	N\A	0.044458630550	0.005344785447	0.018218743027	50	26	
5750000	498.284477	1	-1.534344851680	1.172714713533	-0.064206110029	0.054629583644	0.000098972138	0.964058776785	N\A	0.051686786009	0.006616399436	0.021447257046	44	23	
5800000	487.811785	1	-1.511289530236	1.128779116312	-0.049025358441	0.032160427587	0.000111598200	0.963886892318	N\A	0.049804239120	0.006017783895	0.020028060127	36	26	
5850000	487.022176	1	-1.413039238568	1.097680814452	-0.041499621985	0.016133715459	0.000140196980	0.961965976845	N\A	0.050455248802	0.006116582688	0.019681154062	51	36	
5900000	484.847392	1	-1.490810423925	1.150901268374	-0.053222332973	0.014171826182	0.000070391520	0.957940634022	N\A	0.050405429926	0.005590448315	0.021507949755	44	26	
5950000	485.762526	1	-1.675709954762	1.221126773149	-0.057570796844	0.010741884731	0.000121657937	0.966871590952	N\A	0.042631199635	0.005408377524	0.018841615242	47	21	
6000000	483.871014	1	-1.620500284344	1.218201389394	-0.068461492412	0.044044856375	0.000102507605	0.957737592114	N\A	0.052656013368	0.006793982182	0.020461908419	50	25	
6050000	490.692206	1	-1.381869683365	1.068316145890	-0.050946654792	0.070372927588	0.000084045071	0.960927966636	N\A	0.050224267697	0.006306047108	0.021823657930	53	27	
6100000	485.732233	1	-1.383296719497	1.066542509519	-0.043583375383	0.029029084794	0.000105185058	0.960067142286	N\A	0.050491228096	0.006349953024	0.021610718989	50	27	
6150000	474.507116	1	-1.848172265934	1.345939695610	-0.077781434645	0.005316258798	0.000086660979	0.962603924616	N\A	0.051771070416	0.006906379688	0.020911548241	39	22	
6200000	497.486875	1	-1.565370385362	1.171125848297	-0.061975907140	0.058988438895	0.000061415792	0.960266127282	N\A	0.050864990684	0.006436288636	0.020283050336	49	23	
6250000	483.681397	1	-1.706413681622	1.268658480964	-0.069785061200	0.014543778835	0.000248495264	0.956681856916	N\A	0.051321103716	0.006854237789	0.023978126426	51	26	
6300000	485.012457	1	-1.708060654469	1.282800043371	-0.076035092716	0.038740523833	0.000119107502	0.963538577479	N\A	0.045104648859	0.006962036951	0.014248464243	40	25	
6350000	470.851977	1	-1.645679638477	1.241323899286	-0.062763737514	-0.006556332659	0.000117289370	0.957965963782	N\A	0.054933746680	0.007085971904	0.022429552249	46	22	
6400000	477.542954	1	-1.553263636480	1.157520583566	-0.062136466752	0.068370631541	0.000114648648	0.957775244535	N\A	0.053172809083	0.007225903997	0.022750635842	38	25	
6450000	487.193152	1	-1.673390116426	1.215223717605	-0.068626081547	0.061935297102	0.000094297243	0.961575983714	N\A	0.049802218519	0.006844788917	0.021752677013	48	27	
6500000	483.548496	1	-1.552633550382	1.154339094163	-0.053731746399	0.045066590293	0.000095863162	0.957455139159	N\A	0.052437309928	0.006841300735	0.022362094897	49	22	
6550000	472.055161	1	-1.389406556351	1.091074674246	-0.064880598357	0.114810252485	0.000137091435	0.953165961140	N\A	0.054861268802	0.007177099195	0.024468394617	40	32	
6600000	492.346307	1	-1.593437629207	1.184378200070	-0.060532186712	0.032786096503	0.000107320883	0.960500910634	N\A	0.052277770964	0.007266048717	0.020513095555	42	20	
6650000	490.270817	1	-1.689935139550	1.242525956945	-0.063080521722	0.014253192094	0.000098908749	0.964170744740	N\A	0.054689123671	0.006795494511	0.021820634731	56	30	
6700000	496.372047	1	-1.551573419275	1.147578645235	-0.055621847065	0.054492106549	0.000126821500	0.963082142083	N\A	0.046780469237	0.005459164267	0.018681643467	46	24	
6750000	494.494076	1	-1.580040706740	1.190871183328	-0.061231619365	0.027623114362	0.000097559275	0.960951803695	N\A	0.050691129642	0.006242196096	0.021537553216	36	29	
6800000	469.302454	1	-1.552538333195	1.158593029479	-0.054414098258	0.021369270366	0.000096468473	0.964408391901	N\A	0.050827704048	0.007018503190	0.021389343027	50	31	
6850000	482.414927	1	-1.573493942923	1.187046520607	-0.070661565970	0.085386482101	0.000116014199	0.959448778195	N\A	0.050632864690	0.006559442221	0.022312612082	45	26	
6900000	494.169166	1	-1.505858979566	1.155382100369	-0.060076685816	0.046464194003	0.000093480848	0.964794379420	N\A	0.051317403227	0.006371244665	0.019970991654	48	31	
6950000	481.263938	1	-1.536797885196	1.163452735032	-0.058809165190	0.041384713591	0.000111468173	0.958328765703	N\A	0.050868226392	0.005543571647	0.021428848580	49	25	
7000000	473.745810	1	-1.691670426799	1.267944673498	-0.068373554840	0.009256610539	0.000102141783	0.955253703072	N\A	0.054038668736	0.007143687000	0.025374759197	66	32	
7050000	493.465453	1	-1.545000216033	1.161833018482	-0.055415576458	0.031831181132	0.000094898649	0.964748553901	N\A	0.049806651169	0.006400254878	0.020812778359	35	18	
7100000	488.739112	1	-1.463299152111	1.105216768229	-0.054073469608	0.068093190188	0.000105114073	0.960462020808	N\A	0.050616765727	0.005938017032	0.022111291485	50	25	
7150000	490.869476	1	-1.533831880653	1.154570357546	-0.055227731849	0.037047587069	0.000100633436	0.960374729737	N\A	0.050905689168	0.006754023245	0.020894662481	45	22	
7200000	470.451045	1	-1.545522653996	1.160783892521	-0.068831754526	0.090980065328	0.000078029822	0.961048496440	N\A	0.051880737507	0.006616899561	0.023200817970	38	33	
7250000	490.877027	1	-1.457608903318	1.125543772762	-0.054026951473	0.053721423184	0.000093947674	0.958847839362	N\A	0.051245916841	0.006586491727	0.023801396493	46	28	
7300000	467.710636	1	-1.624092884686	1.224041819498	-0.066234638162	0.027398274035	0.000112194701	0.958055371935	N\A	0.052878217389	0.006615855545	0.022676075401	44	20	
7350000	484.136232	1	-1.518643298822	1.159214135867	-0.048618126221	-0.002521629560	0.000110963601	0.955989395024	N\A	0.051507079410	0.006703758276	0.023399228736	49	20	
7400000	476.457572	1	-1.788144108256	1.298280931091	-0.069384372948	0.008935360627	0.000117799247	0.963693492699	N\A	0.046553932419	0.006422318853	0.021168571162	47	22	
7450000	486.021458	1	-1.588910949552	1.203410851869	-0.062472459497	0.032705631931	0.000093943899	0.967201318353	N\A	0.049041556981	0.006234930112	0.022038399853	42	28	
7500000	494.070010	1	-1.642168135203	1.231439839208	-0.067996147139	0.033393601111	0.000111346204	0.963760525093	N\A	0.049503505076	0.006286416758	0.020709209649	43	29	
7550000	489.304761	1	-1.478299259768	1.118038209284	-0.056127827966	0.064507979358	0.000110176123	0.957787920486	N\A	0.049999850061	0.005693015057	0.020640362826	51	22	
7600000	481.026524	1	-1.582394449779	1.217557536066	-0.061212658300	-0.006592878480	0.000117741033	0.957102852581	N\A	0.051684227604	0.005857966234	0.021644251112	45	24	
7650000	482.970574	1	-1.689717592600	1.238885108817	-0.065814772783	0.033598441666	0.000103782929	0.957443954730	N\A	0.050942715377	0.006738084074	0.022048511873	48	19	
7700000	489.480989	1	-1.728039532007	1.266060274076	-0.067156225351	0.012503534951	0.000147725430	0.958185382174	N\A	0.051791170106	0.006934752320	0.022005501357	43	21	
7750000	482.230065	1	-1.548677399889	1.156504979503	-0.057789142087	0.045926986503	0.000109375672	0.960419527617	N\A	0.052737962192	0.006812516092	0.022345698453	45	22	
7800000	464.190616	1	-1.626778483090	1.203628134994	-0.069318943238	0.068211044508	0.000105026911	0.955041660711	N\A	0.052176476519	0.006825001120	0.023627582732	53	25	
7850000	484.583560	1	-1.530999946653	1.148822868249	-0.055407151912	0.040802142265	0.000080518784	0.961458152486	N\A	0.048269525888	0.006308293670	0.020446626921	52	25	
7900000	480.473169	1	-1.491399694698	1.108608052819	-0.059376253754	0.102215710050	0.000105596606	0.959236270388	N\A	0.054150952265	0.006970291461	0.022078442139	42	29	
7950000	494.163024	1	-1.664267778364	1.210146112311	-0.061050808543	0.029956971852	0.000112456598	0.967574357449	N\A	0.044607403369	0.006306392745	0.018861076729	46	28	
8000000	485.218183	1	-1.545900742642	1.185834889686	-0.071220553200	0.086740680748	0.000130078989	0.954239980778	N\A	0.057071822524	0.007151178969	0.025428983544	48	23	
8050000	490.956281	1	-1.597510896657	1.197135392997	-0.061993135191	0.032853554339	0.000098463781	0.958897327079	N\A	0.050305917053	0.006513573715	0.021799360357	39	22	
8100000	481.043252	1	-1.548267140429	1.168181753504	-0.057334818034	0.033017464801	0.000108857966	0.969040191921	N\A	0.048811571802	0.006181746938	0.020847087817	39	30	
8150000	481.110465	1	-1.703144918628	1.279392893772	-0.081254707245	0.058675364042	0.000093578798	0.966437873980	N\A	0.050605381565	0.006683742498	0.021548111678	42	22	
8200000	480.452191	1	-1.672103705330	1.218863681514	-0.057075778325	0.010240288925	0.000131879019	0.960220619787	N\A	0.048874618598	0.006035193305	0.019873496204	42	20	
