Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m6-bm-003.txt
Log File Name:                   HIP_d1_m6-bm-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2035250484
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m6-bm-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	
1000000	377.565511	1	-0.698612503977	0.825479166248	0.055995371763	0.000279246612	0.920872348527	N\A	0.044633814159	0.030629328254	
1050000	378.628424	1	-0.806133853944	0.887142635738	0.012963485625	0.000277526265	0.921359828012	N\A	0.044496114612	0.030534833873	
1100000	378.549080	1	-0.708644058089	0.837742705909	0.042379621624	0.000277654319	0.921323542652	N\A	0.044506378904	0.030541877600	
1150000	377.853246	1	-0.898202683021	0.953424647624	-0.043763810054	0.000278779857	0.921004608693	N\A	0.044596496329	0.030603719417	
1200000	378.885630	1	-0.844038987167	0.919794105985	-0.018300023060	0.000277111568	0.921477337169	N\A	0.044462857719	0.030512011797	
1250000	379.305310	1	-0.770446671742	0.884783177647	0.000543529561	0.000276436240	0.921668698838	N\A	0.044408646129	0.030474809855	
1300000	379.261226	1	-0.769088341525	0.875855003378	0.013104735934	0.000276507099	0.921648620200	N\A	0.044414337391	0.030478715404	
1350000	379.040999	1	-0.696568475449	0.845473821337	0.025598604933	0.000276861363	0.921548235387	N\A	0.044442780399	0.030498234018	
1400000	378.968193	1	-0.779612874934	0.876356361873	0.017054300732	0.000276978581	0.921515020587	N\A	0.044452187465	0.030504689485	
1450000	378.030810	1	-0.657224899611	0.812295608136	0.056998042390	0.000278492207	0.921086117538	N\A	0.044573482663	0.030587926612	
1500000	379.028807	1	-0.737373605489	0.856178817767	0.027991562233	0.000276880989	0.921542674127	N\A	0.044444355593	0.030499314973	
1550000	376.090919	1	-0.616384683475	0.824705323641	0.020502201629	0.000281650944	0.920191054178	N\A	0.044825552380	0.030760905916	
1600000	379.327159	1	-0.766462234746	0.881994381489	0.002881008706	0.000276401127	0.921678648628	N\A	0.044405825604	0.030472874309	
1650000	377.701851	1	-0.908981286156	0.945120637504	-0.026715779634	0.000279025348	0.920935046031	N\A	0.044616127653	0.030617191138	
1700000	378.723280	1	-0.772563805799	0.869847835783	0.023511900385	0.000277373255	0.921403185075	N\A	0.044483846793	0.030526415255	
1750000	379.168568	1	-0.721032361571	0.852278476476	0.026462999122	0.000276656097	0.921606399895	N\A	0.044426302301	0.030486926155	
1800000	379.201989	1	-0.723445434818	0.860998174055	0.014679145094	0.000276602345	0.921621631163	N\A	0.044421986248	0.030483964324	
1850000	378.826412	1	-0.842884241152	0.922449939120	-0.022731044079	0.000277206990	0.921450298150	N\A	0.044470512379	0.030517264700	
1900000	378.820668	1	-0.727862047858	0.849141293411	0.034132180944	0.000277216248	0.921447674905	N\A	0.044471254941	0.030517774273	
1950000	377.320177	1	-0.913994833109	0.943447403660	-0.022014614034	0.000279645203	0.920759403204	N\A	0.044665657534	0.030651180323	
2000000	379.313944	1	-0.739068832576	0.866365436372	0.013724623935	0.000276422364	0.921672630855	N\A	0.044407531518	0.030474044969	
2050000	378.026093	1	-0.900440394734	0.947768797279	-0.034426179726	0.000278499846	0.921083953040	N\A	0.044574093953	0.030588346101	
2100000	377.773977	1	-0.701083144470	0.864547783701	-0.000518368668	0.000278908366	0.920968194185	N\A	0.044606773968	0.030610772303	
2150000	376.626598	1	-0.909598754568	0.934099025468	-0.010187118828	0.000280775130	0.920439225824	N\A	0.044755803979	0.030713042055	
2200000	379.075632	1	-0.772426726524	0.874044800125	0.017261567670	0.000276805622	0.921564030432	N\A	0.044438306242	0.030495163691	
2250000	379.138902	1	-0.745783066321	0.861823672012	0.023413704227	0.000276703817	0.921592877758	N\A	0.044430133689	0.030489555391	
2300000	377.832365	1	-0.802972952550	0.916724141077	-0.032068595657	0.000278813703	0.920995017989	N\A	0.044599203441	0.030605577135	
2350000	379.203324	1	-0.783745672641	0.893625335754	-0.006570989751	0.000276600198	0.921622239425	N\A	0.044421813877	0.030483846037	
2400000	379.163465	1	-0.736538016910	0.858157751035	0.024700956904	0.000276664304	0.921604074290	N\A	0.044426961265	0.030487378360	
2450000	378.411128	1	-0.662994489544	0.834949441217	0.026160931267	0.000277877099	0.921260415400	N\A	0.044524230509	0.030554128013	
2500000	379.026115	1	-0.698949553542	0.841803621570	0.032071870513	0.000276885323	0.921541446228	N\A	0.044444703380	0.030499553637	
2550000	377.522570	1	-0.779034919620	0.907166959985	-0.028639561976	0.000279316337	0.920852591262	N\A	0.044639386086	0.030633151911	
2600000	379.299853	1	-0.734409791568	0.863362617890	0.016077170315	0.000276445010	0.921666213623	N\A	0.044409350599	0.030475293288	
2650000	378.687518	1	-0.857830441850	0.922657692780	-0.016378547540	0.000277430931	0.921386841909	N\A	0.044488471466	0.030529588872	
2700000	378.734249	1	-0.850537487573	0.926381215588	-0.025118800604	0.000277355566	0.921408197437	N\A	0.044482428334	0.030525441857	
2750000	378.594902	1	-0.793445261209	0.906252328123	-0.020870621545	0.000277580359	0.921344499862	N\A	0.044500450881	0.030537809577	
2800000	379.179985	1	-0.765361424105	0.885445335776	-0.002698547568	0.000276637733	0.921611603481	N\A	0.044424827818	0.030485914312	
2850000	376.870857	1	-0.585108679523	0.796156647583	0.048668749338	0.000280376682	0.920552130590	N\A	0.044724036204	0.030691241866	
2900000	379.026486	1	-0.829628228420	0.909370618379	-0.009348831375	0.000276884725	0.921541615463	N\A	0.044444655447	0.030499520744	
2950000	379.042433	1	-0.714435411167	0.846854381045	0.031522818663	0.000276859055	0.921548889386	N\A	0.044442595154	0.030498106897	
3000000	378.246661	1	-0.768695695498	0.897217641498	-0.018573666367	0.000278142933	0.921185088305	N\A	0.044545522717	0.030568739491	
3050000	378.909922	1	-0.841598830439	0.918851278291	-0.017996780684	0.000277072433	0.921488426433	N\A	0.044459718002	0.030509857211	
3100000	378.185524	1	-0.873361495910	0.924524353621	-0.012211875013	0.000278241816	0.921157068631	N\A	0.044553440255	0.030574172791	
3150000	379.279428	1	-0.742111491432	0.863578949134	0.019189428385	0.000276477839	0.921656911196	N\A	0.044411987408	0.030477102761	
3200000	378.960085	1	-0.815750291844	0.897201819162	0.002413554634	0.000276991638	0.921511320594	N\A	0.044453235250	0.030505408513	
3250000	378.343872	1	-0.783840307759	0.872375685862	0.024808018272	0.000277985777	0.921229620181	N\A	0.044532936418	0.030560102321	
3300000	378.420371	1	-0.651033512850	0.816942031840	0.047387561192	0.000277862168	0.921264646272	N\A	0.044523034294	0.030553307127	
3350000	378.084734	1	-0.895969844645	0.947504535195	-0.036028203850	0.000278404910	0.921110854206	N\A	0.044566496022	0.030583132128	
3400000	378.548195	1	-0.705611523748	0.860675363200	0.007209782993	0.000277655748	0.921323137667	N\A	0.044506493452	0.030541956206	
3450000	378.711370	1	-0.691038878932	0.849683366350	0.016927231013	0.000277392463	0.921397742395	N\A	0.044485386977	0.030527472184	
3500000	378.518003	1	-0.828161899418	0.898895361636	0.005445740691	0.000277704489	0.921309326300	N\A	0.044510399737	0.030544636840	
3550000	379.301894	1	-0.749032770387	0.867303286840	0.016780736254	0.000276441729	0.921667143466	N\A	0.044409087023	0.030475112412	
3600000	376.753603	1	-0.954654345983	0.971653233165	-0.045495000503	0.000280567882	0.920497951746	N\A	0.044739283206	0.030701704906	
3650000	378.630067	1	-0.690713638336	0.831432519474	0.043696841893	0.000277523614	0.921360579239	N\A	0.044495902082	0.030534688028	
3700000	377.921849	1	-0.702999242004	0.829900480915	0.051429652770	0.000278668687	0.921036109937	N\A	0.044587603498	0.030597616837	
3750000	378.994967	1	-0.789897966194	0.882362816871	0.012778826127	0.000276935470	0.921527236536	N\A	0.044448727906	0.030502315412	
3800000	379.220169	1	-0.744052273258	0.862696886834	0.021354867365	0.000276573111	0.921629914843	N\A	0.044419638743	0.030482353382	
3850000	376.799016	1	-0.719621447345	0.830793986211	0.057517569789	0.000280493814	0.920518939721	N\A	0.044733377390	0.030697652123	
3900000	378.204643	1	-0.890840670804	0.942797921074	-0.031372525883	0.000278210889	0.921165832189	N\A	0.044550964081	0.030572473551	
3950000	379.354726	1	-0.759145299941	0.875971797983	0.008502648902	0.000276356829	0.921691200738	N\A	0.044402267129	0.030470432356	
4000000	378.534123	1	-0.781576968017	0.901190920216	-0.018694159615	0.000277678464	0.921316700627	N\A	0.044508314090	0.030543205594	
4050000	378.086345	1	-0.871990662713	0.922253062854	-0.009473141102	0.000278402304	0.921111592675	N\A	0.044566287432	0.030582988985	
4100000	376.453338	1	-0.578978315249	0.772618167545	0.080649715662	0.000281058106	0.920359041434	N\A	0.044778351605	0.030728515047	
4150000	373.444023	1	-1.008284977008	1.022866466166	-0.097125464338	0.000286018772	0.918953381264	N\A	0.045171791329	0.030998507533	
4200000	378.845981	1	-0.677444338018	0.833772657006	0.034334068821	0.000277175454	0.921459234145	N\A	0.044467982773	0.030515528794	
4250000	378.742246	1	-0.845065780314	0.925006790158	-0.025529705691	0.000277342671	0.921411851349	N\A	0.044481394277	0.030524732250	
4300000	378.763583	1	-0.854552603683	0.924145413600	-0.020032839641	0.000277308269	0.921421599788	N\A	0.044478635352	0.030522838977	
4350000	377.841101	1	-0.707513743350	0.867696786082	-0.002297223223	0.000278799542	0.920999030788	N\A	0.044598070791	0.030604799870	
4400000	379.210142	1	-0.807573665896	0.901164864455	-0.007073617827	0.000276589234	0.921625346275	N\A	0.044420933441	0.030483241850	
4450000	375.833928	1	-0.715014722514	0.824019656017	0.065455270268	0.000282072082	0.920071719892	N\A	0.044859052554	0.030783894940	
4500000	377.233033	1	-0.914535108027	0.942838274283	-0.020875626602	0.000279786921	0.920719245890	N\A	0.044676973865	0.030658945996	
4550000	379.296238	1	-0.738010269930	0.862865948605	0.018413702822	0.000276450820	0.921664567505	N\A	0.044409817209	0.030475613492	
4600000	379.185969	1	-0.747840326391	0.876173779391	0.003168165422	0.000276628109	0.921614330612	N\A	0.044424055042	0.030485384005	
4650000	377.786862	1	-0.680121873198	0.819011807308	0.057294787538	0.000278887474	0.920974114372	N\A	0.044605103215	0.030609625771	
4700000	378.411008	1	-0.866272509658	0.936826027954	-0.033511450607	0.000277877293	0.921260360231	N\A	0.044524246107	0.030554138717	
4750000	379.204787	1	-0.808556003759	0.901542992615	-0.007193589444	0.000276597845	0.921622906116	N\A	0.044421624948	0.030483716387	
4800000	379.024537	1	-0.785770169534	0.897730564369	-0.011723008731	0.000276887863	0.921540726413	N\A	0.044444907258	0.030499693546	
4850000	379.090233	1	-0.816194620616	0.908540903197	-0.014110227256	0.000276782124	0.921570688627	N\A	0.044436420084	0.030493869342	
4900000	379.353392	1	-0.760008265938	0.875343970723	0.009812976271	0.000276358973	0.921690593376	N\A	0.044402439320	0.030470550520	
4950000	379.047813	1	-0.824726976950	0.905730600457	-0.006164517607	0.000276850395	0.921551343243	N\A	0.044441900093	0.030497629921	
5000000	379.278929	1	-0.788737445004	0.893331003038	-0.003912989888	0.000276478641	0.921656684004	N\A	0.044412051805	0.030477146952	
5050000	379.208307	1	-0.722323707649	0.854099184666	0.024353325757	0.000276592185	0.921624510037	N\A	0.044421170420	0.030483404474	
5100000	379.160405	1	-0.803299251818	0.893495161493	0.002332540297	0.000276669227	0.921602679366	N\A	0.044427356515	0.030487649595	
5150000	378.329964	1	-0.858469804462	0.935739705694	-0.035385733611	0.000278008257	0.921223250289	N\A	0.044534736995	0.030561337942	
5200000	377.613948	1	-0.794725480553	0.873053827914	0.028657553474	0.000279167984	0.920894628506	N\A	0.044627529943	0.030625015799	
5250000	375.939544	1	-0.937486434730	0.947718787008	-0.017847580208	0.000281898930	0.920120784412	N\A	0.044845281923	0.030774445037	
5300000	379.086721	1	-0.813094175177	0.898147658010	-0.000164633446	0.000276787776	0.921569087298	N\A	0.044436873722	0.030494180644	
