Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m9-glob-001.txt
Log File Name:                   PAL_d1_m9-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3284373179
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m9-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	463.202749	1	-0.643794398896	0.886896211457	-0.007028531177	0.134052106408	-0.020134536496	0.000563780700	0.998061031848	N\A	0.031041829656	0.004344216369	0.033714173712	0.005715792439	41	14	-0.308973263998	Global Trend	
1550000	460.711576	1	-0.807291487675	0.942168263998	-0.000913907985	0.089251607690	-0.023860327328	0.000240003022	0.997389152993	N\A	0.034369151309	0.004359739419	0.036616706290	0.006014040347	32	13	0.174716170858	Global Trend	
1600000	432.888484	1	-0.946852786538	1.064299385285	-0.034324280366	0.090502452623	-0.007610313284	0.000243683417	0.954008020196	N\A	0.075647995626	0.010674588529	0.041112653987	0.006374187965	43	7	0.003894054743	Global Trend	
1650000	435.545426	1	-0.592940843483	0.836242608510	-0.001425390609	0.176369925845	-0.029145672195	0.000351748590	0.977711340948	N\A	0.039634689275	0.005796167884	0.039101909012	0.006530790378	37	11	-0.043069266892	Global Trend	
1700000	444.913756	1	-0.911214994281	1.003006018750	-0.020008510056	0.118900311539	-0.018411162906	0.000332912257	0.953666601154	N\A	0.088220152998	0.011973581297	0.046056651350	0.007992106069	31	9	0.006431348449	Global Trend	
1750000	447.322579	1	-0.811320614119	0.961064697466	-0.002278504756	0.054931172878	-0.015882542681	0.000282987553	0.999636326489	N\A	0.030539486700	0.004532032830	0.033308784827	0.005763806766	39	11	-0.355472311617	Global Trend	
1800000	450.060562	1	-1.310698119407	1.289277031335	-0.028580490160	-0.102893639388	-0.004018266048	0.000102252016	0.958321419928	N\A	0.079852304545	0.010763879439	0.041168749119	0.006934838573	34	11	0.001977202424	Global Trend	
1850000	448.945181	1	-0.985841272511	1.070762750246	-0.019231933350	0.037414467009	-0.012713768661	0.000247893470	0.958846350809	N\A	0.058821960852	0.007845036807	0.037122704262	0.006295084414	42	11	0.009171134923	Global Trend	
1900000	448.759225	1	-0.825912021681	0.967345224035	-0.006786929764	0.062406165766	-0.014350540594	0.000136305484	0.994089498859	N\A	0.032098185188	0.003904829266	0.033433711438	0.005247064834	32	15	0.043295599199	Global Trend	
1950000	441.157824	1	-0.799963280592	0.983503373672	-0.007766396455	0.047747655534	-0.010901584581	0.000341733519	0.988699360889	N\A	0.032660494250	0.004829958514	0.034068821289	0.005863746309	33	9	0.073855798868	Global Trend	
2000000	446.549144	1	-0.836618878216	0.944437647071	-0.005189688778	0.077346168830	-0.016192025229	0.000020259041	0.999710897721	N\A	0.029925234003	0.004279674647	0.032215699789	0.005159242356	42	15	-0.041014143877	Global Trend	
2050000	461.014760	1	-0.726712820277	0.959835356946	-0.001562715078	0.064638222480	-0.021580743364	0.000044051803	0.999945289759	N\A	0.027768567643	0.004296639978	0.030354043961	0.005363795722	43	14	0.144422306594	Global Trend	
2100000	466.580078	1	-0.661940302750	0.824248864027	0.004933374535	0.214200510354	-0.043954774266	0.000034464007	0.999777893485	N\A	0.030699083329	0.004437628572	0.033443225132	0.005604741825	46	16	-0.068077661147	Global Trend	
2150000	451.894123	1	-0.994745661699	1.025892948027	-0.009673022558	0.015154066759	-0.010320551713	0.000153894332	0.952207181465	N\A	0.094151446866	0.011311745557	0.047758681063	0.007437126549	35	17	0.002182502834	Global Trend	
2200000	460.826407	1	-0.778918698463	0.904741090468	-0.001582482894	0.115926217385	-0.020250728303	0.000163252542	0.999894513585	N\A	0.032640138393	0.004499897309	0.035390956210	0.005484428037	29	16	-0.457623621199	Global Trend	
2250000	472.783756	1	-1.299911779992	1.423272376895	-0.082247437215	-0.086085555536	0.022590261716	0.000086040152	0.960895318017	N\A	0.083177276326	0.012817560358	0.040426312748	0.007854681384	40	14	0.001505340179	Global Trend	
2300000	477.998459	1	-1.186637374443	1.278342274044	-0.055951071525	-0.015824519604	0.006882298822	0.000116078146	0.965843849820	N\A	0.066336122366	0.008820475845	0.034673778289	0.006093951890	48	15	0.002732710648	Global Trend	
2350000	447.175117	1	-1.166513786930	1.265290476802	-0.065549530456	0.034183382974	0.005035324100	0.000347521454	0.958040328423	N\A	0.083203913826	0.012396627014	0.037167165328	0.007276711883	43	12	0.003202151533	Global Trend	
2400000	467.825897	1	-1.135143595630	1.169319450240	-0.026150627859	-0.026952528770	-0.007647740516	0.000161324761	0.960836040788	N\A	0.089615252024	0.013626808427	0.042621434191	0.008084254899	29	14	0.000381507424	Global Trend	
2450000	442.906534	1	-1.123230839302	1.280360019264	-0.066045448569	0.036980480944	0.005268900614	0.000118425053	0.951067865017	N\A	0.070144765646	0.008554356469	0.042729966926	0.006996721336	30	12	0.004023254655	Global Trend	
2500000	470.567999	1	-1.417388456631	1.392162595335	-0.074594619325	-0.053503300635	0.014102851516	0.000065944486	0.973692267500	N\A	0.063646080541	0.009849089931	0.032843599183	0.006492746285	45	14	0.000225497083	Global Trend	
2550000	428.998229	1	-1.484168084435	1.320575747099	-0.033440487586	-0.104147094891	0.000068997474	0.000281860499	0.961312435030	N\A	0.099159746120	0.013571242272	0.038117570403	0.007427252638	33	10	0.000338810085	Global Trend	
2600000	442.770749	1	-1.255413433539	1.261526719099	-0.042503814291	-0.043389058427	0.003807518988	0.000128335466	0.975200673269	N\A	0.079772927375	0.012976493033	0.023610547379	0.006267448783	50	11	0.001332384249	Global Trend	
2650000	447.568893	1	-1.089781442075	1.057876458984	-0.007671322253	0.001654230043	-0.016070909782	0.000165979517	0.958950486226	N\A	0.055449495042	0.007282384077	0.039597936515	0.006202434807	34	13	-0.008018013505	Global Trend	
2700000	436.677841	1	-0.767855763614	0.875682506760	-0.003014096465	0.161312050241	-0.025506142349	0.000108800927	0.958888515859	N\A	0.062094111360	0.007675166590	0.040604338265	0.006724919362	40	9	-0.003633007627	Global Trend	
2750000	448.098174	1	-0.740487789863	0.890674515825	0.008358470649	0.127749236101	-0.032154057781	0.000149803814	0.997028427195	N\A	0.034564459293	0.004363284458	0.036517968169	0.005755634975	31	13	-0.083044452522	Global Trend	
2800000	431.985400	1	-0.873812407495	0.943704589495	-0.003686450605	0.082583279851	-0.022546181301	0.000167462766	0.999940008926	N\A	0.035684965482	0.004898233133	0.038621733140	0.006394365118	38	11	0.500287016947	Global Trend	
2850000	437.706397	1	-0.658286351870	0.854626634554	0.009359961506	0.159022149722	-0.036209903564	0.000375971677	0.992586826109	N\A	0.034233273410	0.004923686981	0.036159806294	0.006292223372	29	10	-0.107871570697	Global Trend	
2900000	450.815277	1	-0.677027785561	0.871314377286	-0.006022202483	0.111135408441	-0.016178085786	0.000093615427	0.974269441982	N\A	0.039241340592	0.004573898576	0.034758691233	0.005395087488	43	13	-0.008912958186	Global Trend	
2950000	456.759428	1	-0.610152093228	0.914357268631	-0.000094885289	0.107649530031	-0.023140400549	0.000230073939	0.999969935410	N\A	0.033138354006	0.003987210112	0.035647085643	0.005728501083	46	13	-1.282260140095	Global Trend	
3000000	446.527573	1	-0.858831648718	1.040382526833	-0.013959469514	0.014728930764	-0.012098480354	0.000189060409	0.975247276456	N\A	0.037171532414	0.005199876191	0.035192037676	0.006085162762	37	8	0.028219451136	Global Trend	
3050000	454.602769	1	-0.579396252622	0.902461401938	-0.019798235651	0.155862193512	-0.019016572932	0.000244375007	0.986232323587	N\A	0.034093752612	0.004709538461	0.034674354698	0.005690777132	36	13	0.061430699978	Global Trend	
3100000	424.697296	1	-0.816912220551	0.880687954884	-0.009988023259	0.155303597548	-0.022171839555	0.000242017165	0.997458846978	N\A	0.039016899383	0.005306545658	0.042205414437	0.006860335030	26	8	-0.166851701868	Global Trend	
3150000	438.343216	1	-0.801760302465	0.885179232535	-0.006825560246	0.144182167897	-0.022621021441	0.000233561619	0.999674713337	N\A	0.033499403422	0.004336773301	0.036383013186	0.006097810685	40	12	0.285951799677	Global Trend	
3200000	435.760870	1	-0.869498159361	0.953590113598	-0.003245586617	0.062167566667	-0.016094114960	0.000236454954	0.994352037673	N\A	0.035888089928	0.004749810457	0.037589656777	0.005988529405	27	12	-0.073788389713	Global Trend	
3250000	443.213520	1	-0.828254954217	0.994596875667	-0.010869836690	0.032827022826	-0.013120202568	0.000130912481	0.999388026293	N\A	0.031193815354	0.004321972389	0.033720411167	0.005540046860	40	9	0.109944965851	Global Trend	
3300000	464.269286	1	-0.910578364121	1.002650707321	-0.016667964026	0.107047884103	-0.014245673331	0.000081847891	0.962568765024	N\A	0.058580458464	0.007554895347	0.040018249189	0.006949961665	28	14	0.004332905695	Global Trend	
3350000	453.662978	1	-0.965342916067	0.965596164501	-0.008213333462	0.118616005971	-0.027037584769	0.000297302254	0.950436397507	N\A	0.123411861749	0.017848865536	0.054041348255	0.010257062052	39	12	-0.001151646546	Global Trend	
3400000	462.481973	1	-1.271293462701	1.314036751718	-0.065789317191	-0.022067292148	0.012449935009	0.000110773904	0.954273123611	N\A	0.093494654898	0.012922580597	0.045131474045	0.007903068408	37	12	0.001119983028	Global Trend	
3450000	455.592951	1	-1.299227507395	1.300886228667	-0.050001547675	-0.055713161310	0.000549447903	0.000112579739	0.963501056100	N\A	0.077059775716	0.012771269785	0.034824323087	0.008137925407	50	12	0.000368449547	Global Trend	
3500000	449.581082	1	-1.010494683712	1.162208089080	-0.035875896072	-0.001070723826	-0.004893588363	0.000205391216	0.955018512876	N\A	0.078557077779	0.010856828494	0.042847446712	0.007139092491	37	11	0.005437878558	Global Trend	
3550000	447.431488	1	-0.790002995155	0.937711322476	-0.003109581992	0.094668166429	-0.021717236097	0.000180115226	0.998552377307	N\A	0.035813044409	0.004975911649	0.038681318247	0.006182148225	35	10	0.144657808477	Global Trend	
3600000	441.637720	1	-0.777866193411	0.906336226183	-0.003965817661	0.110195893833	-0.018204079995	0.000132893069	0.998328259672	N\A	0.034913635145	0.004786608996	0.037853689847	0.006505580402	50	11	-0.074155558394	Global Trend	
3650000	447.905581	1	-1.196028190099	1.334223554344	-0.071680585703	-0.020324128929	0.011425595333	0.000309795267	0.960252386203	N\A	0.072994017470	0.010860793732	0.036472836303	0.007071343827	38	10	0.006775392835	Global Trend	
3700000	455.957663	1	-0.712902625933	0.967619608066	-0.001739015118	0.053387165255	-0.018186164339	0.000206418909	0.999961135010	N\A	0.032778083701	0.004261182779	0.035430726451	0.005603436014	44	11	0.907977503159	Global Trend	
3750000	467.935491	1	-0.938955827657	1.098624725724	-0.028183413003	0.017340076767	-0.003189692435	0.000102439242	0.964994350731	N\A	0.047212515476	0.007223897556	0.030892903427	0.005750114155	43	15	0.004551117948	Global Trend	
3800000	460.403944	1	-0.746363174580	0.938735973385	-0.011419798453	0.089074843011	-0.011794932666	0.000100778483	0.998940177303	N\A	0.030275950590	0.004456354485	0.032817235775	0.006014908659	42	13	0.086236833736	Global Trend	
3850000	445.934017	1	-0.792148010413	0.929393256272	-0.010051414561	0.102019178011	-0.014278866674	0.000260654606	0.995380459971	N\A	0.035280840251	0.004553426340	0.037716197358	0.005907203073	39	10	0.103286828200	Global Trend	
3900000	433.457841	1	-0.712008375353	0.916833163376	-0.003493784004	0.112273612680	-0.023242044309	0.000272722824	0.998602822486	N\A	0.033022398855	0.004914469897	0.035785844624	0.006126047987	43	11	0.216175394709	Global Trend	
3950000	444.281748	1	-0.571690739679	0.951142305085	-0.009225569953	0.079033608078	-0.013974121724	0.000362643562	0.997864534324	N\A	0.029189630538	0.004859331665	0.031898684835	0.005978353231	31	15	0.263194758894	Global Trend	
4000000	433.497573	1	-1.239000795943	1.149231837279	-0.031334043225	0.006510173465	-0.007196072691	0.000219619253	0.955470379097	N\A	0.083943218955	0.012361044620	0.041012513007	0.007775842221	49	7	-0.001757453966	Global Trend	
4050000	457.452995	1	-0.736896642310	0.900858218301	-0.002622716383	0.131029377502	-0.026013250255	0.000215530058	0.998771514038	N\A	0.032841042757	0.004589792054	0.035714563322	0.006190193990	42	9	0.168609356242	Global Trend	
4100000	447.896471	1	-0.866783265023	0.962608175990	-0.004039872042	0.050070842742	-0.012859659271	0.000176432714	0.990437897668	N\A	0.033737789858	0.005073457594	0.035457393658	0.006419125858	45	13	-0.042158102307	Global Trend	
4150000	456.480924	1	-0.721504830300	0.886120577640	-0.012052284036	0.140965914617	-0.019540504224	0.000214556285	0.962128327901	N\A	0.055453325747	0.007990537754	0.038551914547	0.006436870948	39	13	-0.013244984557	Global Trend	
4200000	449.942281	1	-0.788774327312	1.000990808659	-0.021593806090	0.101691235231	-0.016974398958	0.000180258623	0.961051107204	N\A	0.052993850357	0.007408464149	0.039854720789	0.006792687525	38	12	0.010360699875	Global Trend	
4250000	444.246039	1	-0.738454647810	0.912129869853	-0.015790191554	0.155311474143	-0.023208970046	0.000236127090	0.966636172451	N\A	0.044743985432	0.006093874154	0.037381244308	0.006264278874	36	8	0.010940002532	Global Trend	
4300000	448.164297	1	-1.246413296946	1.224842826862	-0.055483658477	0.074170515072	-0.010380107074	0.000220873159	0.955482055252	N\A	0.097036299971	0.014771106776	0.043226364042	0.008435583429	34	14	0.001572623061	Global Trend	
4350000	473.433136	1	-1.504693628538	1.543842358656	-0.102394927234	-0.117532062503	0.036405144386	0.000361739729	0.986369743507	N\A	0.054855144892	0.008281125027	0.026354959883	0.005628962411	46	14	0.003938181810	Global Trend	
4400000	430.427240	1	-1.302138884417	1.381745796057	-0.060594826433	-0.085298122057	0.006443808971	0.000255674868	0.952811032197	N\A	0.079479327487	0.011526445860	0.043469792032	0.007745062917	32	11	0.005635970234	Global Trend	
4450000	453.084770	1	-1.162823820668	1.207576636334	-0.048956702525	0.024416879409	-0.002580914042	0.000142593211	0.955761280032	N\A	0.121731184231	0.017344062326	0.050452538291	0.009187860306	42	10	-0.000398934429	Global Trend	
4500000	444.212846	1	-0.870084267496	1.053304013602	-0.014190142770	0.019351747340	-0.010024366661	0.000269419115	0.969707273919	N\A	0.039563744680	0.005366778636	0.033447183732	0.005434366676	34	10	0.019190884216	Global Trend	
4550000	456.568546	1	-0.686174627906	0.964338215053	-0.002614224021	0.080785260927	-0.025733918725	0.000329908728	0.993913685051	N\A	0.028061485049	0.003500618335	0.029633305170	0.005208998277	36	9	0.104927135170	Global Trend	
4600000	431.147429	1	-0.986801099503	1.075687656635	-0.025393031282	0.058550724058	-0.014246993491	0.000276665873	0.946086457594	N\A	0.113918315429	0.015705517624	0.052509654295	0.009326547165	40	14	0.002965839191	Global Trend	
4650000	445.557998	1	-0.828155750080	0.909082264864	-0.000211650704	0.114200694738	-0.022586107264	0.000198612533	0.999984088543	N\A	0.029324129442	0.003583875473	0.031731992507	0.005538551120	30	16	1.159578522892	Global Trend	
4700000	434.527830	1	-1.133233874216	1.245994528496	-0.062249464471	0.022905038394	0.003411622534	0.000110212392	0.952420838086	N\A	0.078926308775	0.011295685986	0.042743674318	0.007790877082	38	8	0.002227966380	Global Trend	
4750000	454.478785	1	-1.041016609532	1.390027514307	-0.087422197280	-0.047853006946	0.021431939225	0.000313699525	0.955871261157	N\A	0.071356654060	0.008750706209	0.042427203153	0.006924057813	43	13	0.012737377457	Global Trend	
4800000	440.964891	1	-0.964544829893	1.113015361373	-0.028112550377	0.062287434436	-0.015746209568	0.000192443855	0.959946694819	N\A	0.071835480105	0.008800793525	0.042411610929	0.006623939357	41	13	0.005443170407	Global Trend	
4850000	456.790194	1	-1.594384752216	1.523453437858	-0.082850637762	-0.151629377580	0.023488753285	0.000163019619	0.962945986208	N\A	0.073307868341	0.009764001600	0.036183113795	0.006418458635	40	13	0.000477085509	Global Trend	
4900000	445.814548	1	-0.971660409095	0.953402157732	-0.011498263746	0.098803155870	-0.015637476884	0.000187156675	0.964744432438	N\A	0.047114109747	0.006582927391	0.037290607526	0.005950003913	39	12	-0.011114188414	Global Trend	
4950000	447.236520	1	-0.642306568270	0.940754008946	-0.008040225372	0.079980243080	-0.015179524750	0.000279947107	0.999739878627	N\A	0.034023250997	0.004913981512	0.037194479434	0.006319384315	39	12	-0.536801531226	Global Trend	
5000000	454.807185	1	-0.905617048003	0.999015255101	0.002001178669	0.024152726371	-0.019659736524	0.000206234786	0.975847239788	N\A	0.039045038091	0.005248330607	0.035748271490	0.005784345512	39	11	0.017844523628	Global Trend	
5050000	439.161648	1	-0.919660983670	1.051453578860	-0.029689790541	0.085428058020	-0.011648446541	0.000262642722	0.949929425737	N\A	0.089044513358	0.013116000260	0.043359698031	0.008096047578	42	9	0.004621950171	Global Trend	
5100000	433.904427	1	-0.733974709697	0.964284985589	-0.012781027637	0.060481131937	-0.010140935838	0.000192134900	0.999773013190	N\A	0.034457880905	0.004864165377	0.037401335544	0.006137093241	36	11	0.283689562465	Global Trend	
5150000	443.627479	1	-1.057920783804	1.079356503894	-0.019990925037	0.015593951206	-0.010521160563	0.000155631003	0.956258041449	N\A	0.076941772062	0.010345561381	0.041224916004	0.006818976529	47	9	0.003688174354	Global Trend	
5200000	439.403915	1	-0.831635385374	0.980951676935	0.005874676275	0.043651715957	-0.027440921151	0.000146062910	0.999368029015	N\A	0.032870796307	0.004749594864	0.035535045528	0.005851958241	40	10	0.166716714233	Global Trend	
5250000	442.807716	1	-1.113816930130	1.159888259156	-0.018460013428	-0.025580985647	-0.012998892202	0.000219999295	0.960303004727	N\A	0.071444120413	0.010544676001	0.035198286796	0.006809450872	34	11	0.002307729554	Global Trend	
5300000	470.666586	1	-0.974489833262	1.060434615170	-0.012417578963	0.044679066894	-0.019319465450	0.000387115365	0.960483685902	N\A	0.076073460474	0.011560769613	0.038807401885	0.007125438572	38	12	0.007672472075	Global Trend	
5350000	476.211708	1	-0.749629845212	0.907868833425	-0.000613577847	0.111786863942	-0.024416499428	0.000192146253	0.996528773349	N\A	0.029365845127	0.004517206569	0.031249825136	0.005365243739	43	13	-0.074989570973	Global Trend	
5400000	445.063783	1	-0.644998719854	0.872530390376	-0.007217618311	0.149223676931	-0.018449154050	0.000199073511	0.999309294577	N\A	0.035933820980	0.004749596917	0.038921297546	0.006457447565	32	11	-0.219987375059	Global Trend	
5450000	422.119998	1	-1.397534872249	1.301976147542	-0.054553443835	-0.041739966970	0.004133207418	0.000177157719	0.945902260044	N\A	0.112317681106	0.016405122142	0.051025143371	0.009119791611	38	6	-0.001429421715	Global Trend	
5500000	447.375689	1	-0.856261288429	0.982602451358	-0.010353172730	0.078559079210	-0.019996827072	0.000250121776	0.954420433245	N\A	0.123818536696	0.018181598563	0.051909712732	0.009979032529	44	9	-0.000211068312	Global Trend	
5550000	449.078256	1	-0.600527867801	0.867614656342	-0.015653463833	0.164091820851	-0.013620580504	0.000226450523	0.999701514693	N\A	0.034515655520	0.004586248920	0.037294405318	0.005424713005	41	10	0.338160215598	Global Trend	
5600000	434.705225	1	-0.676372331622	0.883798088953	0.000326381180	0.143265849735	-0.028314257861	0.000258559129	0.999953378411	N\A	0.032954122540	0.004424066709	0.035769976892	0.005919485248	33	12	-1.034262833302	Global Trend	
5650000	453.634743	1	-1.391518114694	1.295912622828	-0.045373268135	-0.072782801174	0.005349976410	0.000204280159	0.964874194828	N\A	0.076476299809	0.013072444855	0.034571843028	0.007485699029	41	12	-0.001719420314	Global Trend	
5700000	480.610602	1	-1.387427032971	1.475252278055	-0.081047487325	-0.131437337176	0.025394367246	0.000114347611	0.962584044540	N\A	0.079350529775	0.011492908354	0.037769212535	0.007053462850	39	17	0.001360787095	Global Trend	
5750000	434.770429	1	-1.047887976290	1.153658711044	-0.027138150700	0.010594021074	-0.011905618412	0.000211685548	0.953481335384	N\A	0.087478786805	0.012998466924	0.043872261047	0.007811918186	38	11	0.004415661712	Global Trend	
5800000	446.471001	1	-0.637718584609	1.038780002710	-0.007036233638	0.034413032344	-0.017113034158	0.000179182768	0.977738810367	N\A	0.034494903531	0.005258427936	0.032928341996	0.005728003678	40	9	0.026135659082	Global Trend	
5850000	444.033771	1	-0.962289031939	0.955141040352	0.009174195598	0.029266106813	-0.022228462838	0.000253149779	0.952250109155	N\A	0.083818261283	0.012812732294	0.040765602040	0.007639821855	32	13	0.005251146822	Global Trend	
5900000	457.070323	1	-0.865018530270	0.938116117535	0.006900328500	0.076093896067	-0.028621199787	0.000112297662	0.980987241113	N\A	0.032782584105	0.004897720734	0.031774845262	0.005955837281	43	14	0.017746567958	Global Trend	
5950000	463.095485	1	-0.933467683518	1.117749767434	-0.027057533864	-0.009014878935	-0.001657460807	0.000128436737	0.966275574457	N\A	0.051490834229	0.007383104077	0.035917973719	0.005901844835	41	15	0.006833053736	Global Trend	
6000000	427.461712	1	-0.942433057095	1.018412435285	-0.004951954064	-0.003028308151	-0.011436111112	0.000202220100	0.999615046841	N\A	0.031198510327	0.004820178863	0.034055844371	0.005675455686	34	11	-0.197245792720	Global Trend	
6050000	460.422252	1	-0.701769491470	0.908682815467	0.012862792505	0.036672565450	-0.018894662685	0.000217126455	0.972384523649	N\A	0.037097471779	0.005753212557	0.026938684871	0.005214714093	40	13	-0.015018332409	Global Trend	
6100000	446.014458	1	-0.801238281015	1.051522647045	-0.030429813983	0.070039376556	-0.005945313331	0.000275751927	0.962823842607	N\A	0.051919806869	0.007531625256	0.037855304696	0.006867766894	42	10	0.014959447164	Global Trend	
6150000	452.843052	1	-0.898858668817	0.856264677709	0.002384283557	0.196133871575	-0.038440813534	0.000229261839	0.988197402458	N\A	0.037827585895	0.005092965151	0.039879217439	0.006323868637	36	12	-0.046934592732	Global Trend	
6200000	467.523743	1	-0.860660401587	0.935013323459	0.003400315299	0.086320999420	-0.024540561972	0.000231921343	0.999934211243	N\A	0.031034553334	0.004556948684	0.033752630604	0.005701196737	32	12	0.891148117297	Global Trend	
6250000	453.326055	1	-1.054020187655	1.123810811324	-0.028105093461	0.036171384321	-0.009382135870	0.000248784032	0.955428981646	N\A	0.088667661212	0.013974548978	0.041747272401	0.008155378722	37	11	0.002832145632	Global Trend	
6300000	459.026380	1	-0.735388754246	0.861674985616	-0.000091943403	0.167050948677	-0.028851309076	0.000207214662	0.999981068555	N\A	0.034552597582	0.004698736898	0.037594716653	0.006233689113	38	14	-1.545103818983	Global Trend	
