Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-VR-003.txt
Log File Name:                   NEO_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            998471378
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
3100000	641.082506	1	-1.489991807642	1.460414570683	-0.035776216902	-0.152404313512	0.014222627452	0.000081262543	0.991821547582	N\A	0.054936419853	0.005405719350	0.029314162705	0.003824581240	46	24	
3150000	655.536413	1	-1.390863158673	1.378196248755	-0.026962562449	-0.095804715902	0.008863758576	0.000091345850	0.992741026581	N\A	0.054306249690	0.005714213503	0.026877556614	0.003760121078	43	29	
3200000	658.479273	1	-1.442458567716	1.437081008441	-0.033320046313	-0.150309421595	0.014796095791	0.000131921922	0.993922131210	N\A	0.052694354101	0.005189419341	0.027870603000	0.003586139001	47	31	
3250000	639.389799	1	-1.447841326311	1.401567336388	-0.027179195337	-0.132132289701	0.009771668469	0.000133473929	0.993188927156	N\A	0.057897499117	0.005729395740	0.029783878253	0.003877802303	45	38	
3300000	637.999694	1	-1.610350552426	1.546099678818	-0.044594466104	-0.197294906000	0.021732970230	0.000103709639	0.993961444460	N\A	0.052556353302	0.005216431310	0.025914094589	0.003458086037	48	30	
3350000	645.382256	1	-1.723033306796	1.584579956086	-0.045944483285	-0.194877139315	0.018877308538	0.000082669767	0.993826099402	N\A	0.050671002976	0.004996181041	0.022886721417	0.002963516095	39	28	
3400000	644.591346	1	-1.421569275543	1.395398937484	-0.027857888236	-0.135509841583	0.013409561128	0.000086962286	0.992663134672	N\A	0.050834025234	0.005019947948	0.025660045099	0.003330129989	48	27	
3450000	643.762604	1	-1.352399473559	1.376433695128	-0.027931031402	-0.114784305918	0.012051011320	0.000181936710	0.993011611222	N\A	0.053837849224	0.005554977799	0.027030183476	0.003631798238	47	27	
3500000	644.987432	1	-1.556537276890	1.478361491005	-0.037550049824	-0.143801736096	0.014682525075	0.000070610216	0.992675587777	N\A	0.056463643960	0.005662107816	0.029279514999	0.003896407008	53	31	
3550000	642.527929	1	-1.360681040413	1.372345865694	-0.028875488180	-0.116178639520	0.013115780739	0.000102756239	0.992771490409	N\A	0.054067045721	0.005402520659	0.028024226678	0.003648537455	52	32	
3600000	629.360758	1	-1.603321122269	1.469770780568	-0.036025107291	-0.132543008694	0.013066333969	0.000104890716	0.992082638827	N\A	0.058421682342	0.006223210336	0.030277896080	0.004364489175	44	34	
3650000	640.657806	1	-1.295612607399	1.337420001620	-0.023459074940	-0.102084236694	0.009113871469	0.000095600270	0.992399689847	N\A	0.055558796024	0.005544937023	0.028414709515	0.003719417044	44	22	
3700000	635.230229	1	-1.348224580939	1.377147829242	-0.027701654959	-0.126285387094	0.013496619347	0.000020208017	0.991843871375	N\A	0.060056178268	0.006362769191	0.028313807728	0.004086750541	43	32	
3750000	642.664361	1	-1.357682984310	1.375183381985	-0.025959934947	-0.118265183848	0.011429036989	0.000020192619	0.992522443727	N\A	0.058035527527	0.006163269494	0.029179710850	0.004041110496	43	25	
3800000	640.764739	1	-1.643426525101	1.559492337390	-0.043485168697	-0.212816730800	0.021941315621	0.000025206837	0.992996746166	N\A	0.055479685115	0.005381979241	0.028418368239	0.003610726137	55	28	
3850000	651.791082	1	-1.440245615174	1.435376068112	-0.034287989435	-0.129058397450	0.012647149303	0.000019543499	0.991783112233	N\A	0.053042832858	0.005635279603	0.025267151239	0.003568715050	41	34	
3900000	643.982127	1	-1.412625220555	1.405103591489	-0.029222382118	-0.133143279195	0.012019539570	0.000023963620	0.991304964873	N\A	0.056191772257	0.006086372186	0.027521051970	0.003880710660	57	29	
3950000	642.693227	1	-1.621039774789	1.556266777674	-0.043305276877	-0.193639356666	0.017781519015	0.000027037003	0.994741708819	N\A	0.056550322431	0.006135282244	0.026445493247	0.003919175386	56	26	
4000000	649.299652	1	-1.562363389903	1.472664845899	-0.035326591577	-0.144633940407	0.014434692187	0.000021299919	0.991461545868	N\A	0.058346709606	0.006205016785	0.029821283323	0.004200731726	66	18	
4050000	642.412410	1	-1.470928325076	1.413754774952	-0.028597529390	-0.133440700311	0.011587255590	0.000018100951	0.992472102780	N\A	0.056419447607	0.005982132721	0.027409169127	0.003953024621	52	40	
4100000	651.298918	1	-1.364814751280	1.355792008291	-0.022449675538	-0.100772110842	0.006701138014	0.000044476901	0.994008292027	N\A	0.050203846095	0.005046568366	0.026361237442	0.003454880292	58	32	
4150000	656.519965	1	-1.540916020606	1.493046857277	-0.038813266471	-0.162461878433	0.016279914683	0.000037964867	0.992274676942	N\A	0.054496710603	0.005669422062	0.027694641734	0.003857194261	46	27	
4200000	637.918274	1	-1.723314895980	1.597335552129	-0.050108241297	-0.207134570287	0.024339891831	0.000027121263	0.990671459963	N\A	0.058679023461	0.006734159786	0.029135684785	0.004317016400	50	32	
4250000	648.268744	1	-1.573982676501	1.506736643726	-0.038063357242	-0.185899962321	0.018710373694	0.000025483995	0.992727506960	N\A	0.058840958306	0.006490218202	0.028120963301	0.004112362073	53	32	
4300000	631.275376	1	-1.682799707976	1.600920101101	-0.051541271928	-0.255046192704	0.033416543136	0.000022064378	0.990434564522	N\A	0.060197097170	0.006669172422	0.030611544391	0.004414501823	52	24	
4350000	628.958571	1	-1.684670661261	1.590214024772	-0.049399497416	-0.224537605518	0.024670178459	0.000030511018	0.992939481240	N\A	0.064111718522	0.006929150674	0.031127730057	0.004369095571	42	31	
4400000	637.242385	1	-1.626590761457	1.488215973827	-0.035994832388	-0.170141930899	0.016395374995	0.000059147065	0.993390090292	N\A	0.056000641225	0.005429239180	0.029506687403	0.003782439489	57	25	
4450000	666.106842	1	-1.660414174489	1.570238945334	-0.048606406488	-0.202817557657	0.025894746254	0.000020310974	0.991774308813	N\A	0.057770209576	0.006182419180	0.028781444036	0.004051294619	52	34	
4500000	655.654630	1	-1.350738164290	1.354124703603	-0.024912994489	-0.117526678896	0.010643680078	0.000028319499	0.993953696957	N\A	0.054845409184	0.005612294985	0.027097030796	0.003623210129	51	28	
4550000	629.266872	1	-1.661287594406	1.569650274848	-0.046414580474	-0.204649478049	0.022348834957	0.000027966160	0.992322081300	N\A	0.057292537211	0.005821710901	0.029150797809	0.003883525300	41	31	
4600000	646.169201	1	-1.416231512596	1.394142272099	-0.030376333452	-0.095155116763	0.009698827629	0.000038228979	0.991418282484	N\A	0.055383328139	0.005697048572	0.028289607280	0.003898684131	44	23	
4650000	655.701379	1	-1.528332611896	1.494335210935	-0.041566700887	-0.163543332294	0.017557870275	0.000045515888	0.994623135074	N\A	0.053384754853	0.005346532534	0.027402671500	0.003684478091	34	40	
4700000	638.809619	1	-1.406779659858	1.418644554856	-0.030426722224	-0.163960540670	0.017062135926	0.000103437684	0.995020947860	N\A	0.049396575165	0.004865500961	0.025094464139	0.003395957408	55	30	
4750000	639.040546	1	-1.696016509071	1.568968032893	-0.049851323405	-0.207079362269	0.025705029838	0.000069186321	0.991092944585	N\A	0.064864664900	0.007078582335	0.031654776066	0.004594835369	47	27	
4800000	642.482620	1	-1.297323317171	1.316585971651	-0.021901683691	-0.101319373568	0.008386717138	0.000095299563	0.992140883833	N\A	0.055064939097	0.005619937202	0.028085185936	0.003792044116	51	27	
4850000	629.258127	1	-1.354487739935	1.391068971407	-0.027633184517	-0.138611156562	0.013565403792	0.000116959303	0.992412980215	N\A	0.058970213172	0.006226075827	0.030751039469	0.004167445912	40	30	
4900000	640.416939	1	-1.437695771719	1.437428184922	-0.034617144150	-0.170210558964	0.020007854677	0.000049860388	0.991930094355	N\A	0.059831025943	0.006093578912	0.030493025209	0.004176756474	47	26	
4950000	636.097658	1	-1.511262007700	1.483062568554	-0.037526427842	-0.180013677663	0.019741053540	0.000074849994	0.991495788544	N\A	0.056135553970	0.005867679167	0.028952907087	0.003996022178	41	18	
5000000	647.108999	1	-1.468727106384	1.421239332334	-0.028820481485	-0.138806348597	0.013319386844	0.000044722579	0.992889417024	N\A	0.054609831859	0.005307275903	0.028708239027	0.003680508376	46	27	
5050000	651.308687	1	-1.540703040795	1.473112911837	-0.033998002801	-0.157683042017	0.014361554358	0.000021677354	0.991620745039	N\A	0.054621891023	0.005959924754	0.026965734638	0.003860144978	54	28	
5100000	651.919305	1	-1.387913833544	1.400467445028	-0.028459743996	-0.123390632490	0.010774134280	0.000024887014	0.993328968552	N\A	0.052604644269	0.005219986173	0.027539060436	0.003613475970	39	26	
5150000	634.734782	1	-1.482991543117	1.445607865856	-0.030341318346	-0.160499305454	0.015469258898	0.000018619274	0.991997631954	N\A	0.056378684591	0.005938955603	0.028865531036	0.004004984058	49	34	
5200000	637.052677	1	-1.310538206441	1.358263657972	-0.026571126182	-0.111822485213	0.010995321922	0.000133481799	0.992066749980	N\A	0.055616155632	0.005574865488	0.029527676159	0.003907664089	40	31	
5250000	637.809833	1	-1.235859270693	1.286892092987	-0.016143355615	-0.089587401254	0.007532694596	0.000135647682	0.989779195102	N\A	0.058734274083	0.006305583978	0.030000157215	0.004291920703	44	26	
5300000	634.395043	1	-1.393264129454	1.398872321441	-0.028666340417	-0.130324539922	0.011042682572	0.000154748127	0.991289083616	N\A	0.058643554406	0.006092012959	0.029791665487	0.004042978895	51	24	
5350000	629.493860	1	-1.386566724124	1.408398603432	-0.033150742853	-0.144196226818	0.016247257870	0.000154287307	0.992446730921	N\A	0.053201323604	0.005487265890	0.027533691064	0.003793575470	49	22	
5400000	642.618352	1	-1.235227262515	1.286089654760	-0.023236250722	-0.061503066594	0.008461536229	0.000191149722	0.993088828519	N\A	0.055776480897	0.005798439211	0.027997692925	0.003722337610	36	32	
5450000	649.384155	1	-1.486776572593	1.448429156338	-0.034941007063	-0.136583224163	0.013132338174	0.000132405470	0.994055836449	N\A	0.053859180519	0.005333762053	0.027360080818	0.003532953674	38	29	
5500000	643.606750	1	-1.393123975605	1.404345576639	-0.030849499350	-0.136835740921	0.015260717682	0.000106319549	0.992857416867	N\A	0.063284921120	0.007300338182	0.030142912899	0.004593434374	53	24	
5550000	652.278107	1	-1.495320591838	1.476593509262	-0.036829097571	-0.167382381579	0.018554638516	0.000045067091	0.992740697307	N\A	0.055343903884	0.005841553601	0.027651985624	0.003899559829	61	33	
5600000	630.122855	1	-1.605247917723	1.516789174000	-0.038048133843	-0.188818369028	0.016593916641	0.000131846962	0.993844728981	N\A	0.050163378327	0.004799449763	0.026764278859	0.003333777325	48	34	
5650000	629.500260	1	-1.490681581787	1.454562079110	-0.033825782800	-0.153028140034	0.014539182953	0.000089507806	0.992263035236	N\A	0.055795570067	0.005579553817	0.028979234411	0.003846699677	35	25	
5700000	662.089200	1	-1.560715143749	1.486703174965	-0.038847074021	-0.154104851073	0.016239280492	0.000052117617	0.993300638491	N\A	0.058237745214	0.006173213947	0.028857179328	0.003951753707	47	36	
5750000	636.322744	1	-1.308809615440	1.353242387366	-0.026046587954	-0.105153293127	0.010658946828	0.000079476931	0.991451290997	N\A	0.057574300643	0.005999936641	0.029832718431	0.004186523277	41	24	
5800000	649.403430	1	-1.387980824870	1.364426864901	-0.028146646542	-0.092341334656	0.010131907693	0.000115587489	0.993379059889	N\A	0.064588991106	0.007143438608	0.030996897422	0.004444974483	40	36	
5850000	652.478388	1	-1.464397004190	1.460731954103	-0.035624570669	-0.146585589314	0.014582554449	0.000019436358	0.992428889655	N\A	0.059084976958	0.006294224336	0.029422048510	0.004152068104	39	27	
5900000	650.555754	1	-1.400213491407	1.397380491005	-0.032006002122	-0.112939075103	0.012385564016	0.000040169266	0.992456275471	N\A	0.056177113506	0.005651048526	0.029424884902	0.003875054780	44	22	
5950000	637.383593	1	-1.420387444572	1.421508170654	-0.031213737422	-0.129753475099	0.012031669060	0.000046309673	0.992504172492	N\A	0.056951669808	0.005808128298	0.029156260408	0.003894734180	51	29	
6000000	644.802246	1	-1.548708788545	1.493963240630	-0.039957448458	-0.167352506487	0.018318902692	0.000176414617	0.993202985549	N\A	0.055518674373	0.005802775432	0.028188794802	0.003921436599	36	30	
6050000	638.830329	1	-1.874550923258	1.699851519990	-0.061681480917	-0.262160571993	0.030414911274	0.000098015485	0.992682300347	N\A	0.074175019938	0.008390726811	0.034345340249	0.005162639919	48	29	
6100000	640.673509	1	-1.300963555898	1.329801254721	-0.022330901502	-0.099396346648	0.006968307705	0.000122132136	0.993990370532	N\A	0.054988742487	0.005404808189	0.027975563149	0.003702745024	55	27	
6150000	636.957631	1	-1.512049734408	1.486235896963	-0.039899560805	-0.173089170031	0.018938135072	0.000066257559	0.992762123672	N\A	0.060255590149	0.007053453980	0.027878838915	0.004264307527	52	39	
6200000	646.678273	1	-1.438858677815	1.427412899247	-0.031306035604	-0.142213354422	0.014784545067	0.000067990755	0.992593185969	N\A	0.054735707445	0.005742060620	0.027744100720	0.003907661132	51	19	
6250000	652.673977	1	-1.326299298639	1.348436752046	-0.026066643624	-0.096526421039	0.009205642238	0.000046749929	0.992993601575	N\A	0.061827829954	0.006092660711	0.031109308552	0.003893710732	50	28	
6300000	652.670894	1	-1.602917375257	1.537824044251	-0.044595931443	-0.177316171661	0.018673604937	0.000051565888	0.994488951384	N\A	0.056192687322	0.005509662387	0.027695800183	0.003542245103	47	32	
6350000	657.036144	1	-1.531017715385	1.479112101583	-0.039051189245	-0.156101157774	0.018901516784	0.000014400325	0.993089398800	N\A	0.053702459903	0.005689194002	0.027430074923	0.003855582146	53	26	
6400000	649.908418	1	-1.464557758381	1.435836270103	-0.034932417590	-0.136995560377	0.017579240477	0.000021646845	0.995446116828	N\A	0.060346533409	0.006566267595	0.030347921666	0.004436092040	45	31	
6450000	655.122982	1	-1.356108997071	1.368999249906	-0.029526880118	-0.108038751438	0.014251102518	0.000026378913	0.991650979998	N\A	0.063541830459	0.007394786849	0.030096004634	0.004667184313	50	28	
6500000	641.256088	1	-1.492827020386	1.432742925517	-0.034030328122	-0.117874903442	0.012822845238	0.000014914272	0.993170350543	N\A	0.051780092148	0.005122383360	0.026784870959	0.003523050721	44	24	
6550000	637.782749	1	-1.417581353406	1.397758648174	-0.027498621896	-0.132683006561	0.011107823149	0.000009078794	0.993269804627	N\A	0.053323489846	0.005335588467	0.026801718023	0.003577950400	47	29	
6600000	652.344900	1	-1.495753565522	1.438483855984	-0.032171242113	-0.148590458965	0.014764063506	0.000022950986	0.991973311092	N\A	0.060083793201	0.006477932725	0.030182582781	0.004267542044	49	28	
6650000	636.911784	1	-1.517175832409	1.453790956611	-0.034829577232	-0.152096613498	0.016172938059	0.000013459302	0.991765745108	N\A	0.060394812266	0.006073897788	0.030785450271	0.004081118194	47	20	
6700000	660.527163	1	-1.614150924075	1.518056923607	-0.040100972108	-0.179392197638	0.018166897617	0.000007705807	0.991718054509	N\A	0.070284505083	0.008835669593	0.031500268072	0.005190877142	46	27	
6750000	642.549099	1	-1.408868463663	1.365673318367	-0.027448203197	-0.114822658499	0.013409545717	0.000017902839	0.991299115193	N\A	0.062638585990	0.006404517366	0.031199642859	0.004173413070	54	27	
6800000	645.972002	1	-1.399439270737	1.396004350231	-0.031255739882	-0.122208869355	0.012788989442	0.000100056774	0.992606835825	N\A	0.057803672242	0.006254987585	0.028664781438	0.004035490034	47	29	
6850000	658.440690	1	-1.352437214552	1.338926474339	-0.025430399730	-0.094869301439	0.010166066406	0.000063319827	0.992492503722	N\A	0.054473296200	0.005712045846	0.027493047316	0.003722573674	42	14	
6900000	651.225768	1	-1.484072705457	1.413137564384	-0.032742318535	-0.126040251441	0.013365142563	0.000073929076	0.993343108372	N\A	0.046510611156	0.004640660299	0.023948054566	0.003234937905	46	33	
6950000	639.003561	1	-1.538523801582	1.503606717420	-0.042737953676	-0.181855190843	0.022190764440	0.000012986190	0.992881920772	N\A	0.057634457443	0.005715897951	0.030361839954	0.004013575387	36	37	
7000000	653.285373	1	-1.550713464461	1.522352989324	-0.042039277089	-0.166612184712	0.017520766442	0.000020174266	0.993905001166	N\A	0.056126068464	0.005978454353	0.027779645064	0.003858681986	41	37	
7050000	641.600017	1	-1.507342278795	1.529429607556	-0.042657803353	-0.214899625633	0.024551405060	0.000016010910	0.993834729388	N\A	0.052934724255	0.005545022299	0.025601902822	0.003564375464	44	27	
