Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-VR-003.txt
Log File Name:                   MOB_d1_m8-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4102411666
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2300000	234.536342	1	-1.924363706339	1.475496566725	-0.116750638134	0.123192733788	0.000600731277	0.883393259612	N\A	0.107747008914	0.016109920900	0.040617698763	42	20	
2350000	229.230559	1	-1.738882453776	1.311802314281	-0.069219589921	0.054258644515	0.000745321882	0.891678902056	N\A	0.102514320174	0.015454934548	0.042138309499	41	29	
2400000	236.249993	1	-1.845249916615	1.461521764489	-0.110172708108	0.101974360519	0.000668317345	0.901584577155	N\A	0.108216244419	0.015839065227	0.040474911392	56	29	
2450000	234.336238	1	-2.192224215116	1.617361754741	-0.139668310348	0.145505486668	0.000734471304	0.889806714848	N\A	0.112993766769	0.016190413019	0.041583024670	55	31	
2500000	245.135683	1	-1.719773133445	1.402428553487	-0.098154724732	0.121533887906	0.000759193380	0.876954096066	N\A	0.112415709032	0.016263859635	0.052623689082	47	32	
2550000	233.547153	1	-1.924701091341	1.522302444230	-0.105626974056	0.087943982712	0.000684062874	0.871414674020	N\A	0.103038609235	0.015368357150	0.044437819204	62	26	
2600000	239.128634	1	-2.093112416416	1.586785708047	-0.122795331137	0.091132719820	0.001084829328	0.885508123337	N\A	0.099904342442	0.015851630620	0.043165840194	49	25	
2650000	228.194451	1	-1.833560065892	1.401311635033	-0.099366891444	0.113516576292	0.000638425209	0.924275852613	N\A	0.108286490656	0.015288897824	0.045198397186	48	31	
2700000	228.955254	1	-1.581626564551	1.238586300510	-0.088336685280	0.176101054754	0.000684266013	0.901246026286	N\A	0.094453915937	0.014437706870	0.035634707603	38	26	
2750000	219.686550	1	-1.030068018455	0.960386318205	-0.057062348631	0.217742407974	0.001086664599	0.910115796944	N\A	0.105767105911	0.014694858225	0.044042187835	45	23	
2800000	260.362898	1	-1.751665809395	1.464455711667	-0.121530616232	0.174976955871	0.000328752102	0.931764549372	N\A	0.098106656541	0.014192023530	0.028961206188	55	30	
2850000	239.026459	1	-1.738233490339	1.365741033760	-0.116719287864	0.222523006726	0.000772704399	0.906099104625	N\A	0.102840433348	0.014810375166	0.043559688310	44	29	
2900000	243.378372	1	-1.871821828710	1.480749104893	-0.120512025601	0.147141832512	0.000427778494	0.909372975425	N\A	0.092105503175	0.013393607356	0.039662913192	57	33	
2950000	242.048631	1	-1.841454542160	1.389265853703	-0.076996842063	0.038846575905	0.000582974093	0.917851933660	N\A	0.085248155798	0.014199758510	0.037595277339	38	35	
3000000	223.207145	1	-1.957936309733	1.449422635816	-0.092545361391	0.058148996981	0.000792335429	0.910649553152	N\A	0.094059096892	0.015644179624	0.040115717112	48	30	
3050000	232.637547	1	-2.125412156645	1.488582800213	-0.125009638295	0.158222803101	0.000594051653	0.923901397759	N\A	0.097714659559	0.015032636423	0.028331017051	57	28	
3100000	233.030837	1	-2.032350445536	1.440512032541	-0.105068767340	0.132739755667	0.000978600004	0.909830319458	N\A	0.098632365975	0.016362100306	0.042218342523	51	38	
3150000	232.461116	1	-1.580863834551	1.287300909222	-0.108798271755	0.229401816883	0.000597292397	0.881864248248	N\A	0.104090790749	0.014899662639	0.044035581949	42	29	
3200000	241.831131	1	-1.670015056236	1.355514997495	-0.104965603552	0.173936456711	0.000434975031	0.897802137072	N\A	0.107573876700	0.015922871190	0.043684257740	54	35	
3250000	230.328385	1	-1.843889512265	1.469320570005	-0.117732579058	0.149016865576	0.000730640555	0.906717228265	N\A	0.103000039233	0.014913603822	0.033850204601	35	25	
3300000	233.705977	1	-1.745479994052	1.411116150487	-0.108404704629	0.131679353907	0.000369820608	0.891729918825	N\A	0.104746901617	0.015677832915	0.047895520334	57	31	
3350000	226.056669	1	-2.046162780860	1.531277414966	-0.112616272586	0.110773059885	0.000487360033	0.915165779844	N\A	0.107185112601	0.015756339319	0.035681183745	46	24	
3400000	242.835454	1	-1.175790282056	1.052395095470	-0.059479673803	0.182041445906	0.000425991466	0.946668531107	N\A	0.091427370148	0.012948004309	0.041112705081	60	25	
3450000	231.898377	1	-1.836037147915	1.395685675907	-0.097407088867	0.128614934478	0.000364681198	0.911286482991	N\A	0.107518129349	0.014344583148	0.034947599732	45	25	
3500000	229.726827	1	-1.755462716226	1.420701845346	-0.101415782878	0.104888355397	0.000589524328	0.891798249988	N\A	0.111863483461	0.016036981761	0.039536989459	53	21	
3550000	219.351298	1	-1.434655252197	1.185961006973	-0.090531007395	0.242071384893	0.000712473421	0.916366679643	N\A	0.094495349212	0.015288854208	0.043779032363	28	32	
3600000	234.562998	1	-1.874295649364	1.416660492629	-0.106965955905	0.134786712976	0.000327333501	0.902043923104	N\A	0.104547439796	0.015300484638	0.043532562683	42	28	
3650000	247.830588	1	-1.573388663569	1.269793930680	-0.098042120292	0.216297143420	0.000408524334	0.895207325370	N\A	0.111750813471	0.015918903065	0.040135998081	42	29	
3700000	222.114688	1	-1.511620433430	1.306439087757	-0.090442042681	0.129547336038	0.000465691567	0.886729930007	N\A	0.109392462578	0.015783555452	0.042345216726	46	26	
3750000	238.612775	1	-1.897194495273	1.440065743978	-0.111771845121	0.169348913022	0.000397700489	0.925378864366	N\A	0.109328372097	0.015004641897	0.032310658359	46	32	
3800000	240.709501	1	-1.760841278413	1.421369082056	-0.112061617102	0.176563281969	0.001116889093	0.930935565015	N\A	0.096019572302	0.014012302742	0.027050971255	35	29	
3850000	240.092349	1	-1.852595179910	1.361259944214	-0.104245646451	0.183538874055	0.000778540694	0.912069918416	N\A	0.106462922744	0.014231630297	0.034449452489	44	35	
3900000	216.460171	1	-1.705234089235	1.336046551016	-0.131552620393	0.317230920462	0.001136045688	0.876767579880	N\A	0.123313929330	0.016783800259	0.050243429098	49	29	
3950000	222.072021	1	-1.955722967769	1.518884220969	-0.134946892580	0.155655372409	0.001161597434	0.876124098428	N\A	0.108150818588	0.017141973852	0.051740997657	32	32	
4000000	244.710338	1	-1.851885210404	1.493676824058	-0.129779819756	0.179087816206	0.000702189817	0.895865503276	N\A	0.098457930157	0.013960558788	0.036972779958	51	26	
4050000	229.212590	1	-1.998066732239	1.520114004294	-0.111231199551	0.081255848007	0.000844126775	0.890078094750	N\A	0.095077157757	0.014462117625	0.043895809848	47	23	
4100000	237.346208	1	-2.182559452129	1.527333455432	-0.107423144577	0.099932858454	0.001319000469	0.954593273087	N\A	0.101631745746	0.014810702189	0.025313822059	53	27	
4150000	220.676562	1	-2.000373943761	1.445226698268	-0.106476849763	0.128218327508	0.000772370773	0.884780976425	N\A	0.104326220141	0.015636007182	0.047623560130	52	31	
4200000	230.980349	1	-1.896041141880	1.391971242420	-0.084648783535	0.090068748068	0.000564712478	0.899178441667	N\A	0.104554835046	0.015331328418	0.036808364654	51	29	
4250000	241.811431	1	-1.778111557129	1.314957049971	-0.082244720729	0.108527298331	0.000850511989	0.914378024521	N\A	0.096377763560	0.014524768422	0.032385361886	47	33	
4300000	231.225727	1	-1.670772885872	1.296036841765	-0.071660045236	0.066687150243	0.000564327877	0.872218204316	N\A	0.111912433148	0.016323309668	0.045265459247	39	25	
4350000	231.253700	1	-1.753317291863	1.383978357512	-0.110121650265	0.162817081357	0.000535641993	0.895841164755	N\A	0.106343989969	0.015450745561	0.037477924312	52	27	
4400000	225.800068	1	-2.079962259535	1.550677863711	-0.119893871714	0.115149937031	0.000905179706	0.880569373438	N\A	0.121297917819	0.016913168823	0.048278582682	42	26	
4450000	226.580991	1	-1.804828087337	1.425780844475	-0.113649405604	0.167958619716	0.000517726397	0.896730159567	N\A	0.107193289338	0.015900883162	0.041225027636	48	37	
4500000	233.657956	1	-1.977769574872	1.539279876069	-0.110404977874	0.079704495219	0.000803054059	0.880661405097	N\A	0.108930387111	0.015819729267	0.044157471978	41	26	
4550000	237.083184	1	-2.083460041340	1.582884085437	-0.133228570676	0.146272265184	0.000427233421	0.878435588279	N\A	0.103196369656	0.015430041289	0.046785055790	55	20	
4600000	233.439538	1	-1.955377319486	1.546751377249	-0.134650513370	0.155779600961	0.000453279129	0.928745341144	N\A	0.092138953603	0.013360981484	0.037504547487	52	23	
4650000	229.505399	1	-1.974143209647	1.502324971290	-0.120365562044	0.132534001728	0.000584685110	0.883397983941	N\A	0.097872086667	0.015991065522	0.044179089634	46	27	
4700000	226.180740	1	-1.343150724499	1.199031954598	-0.100100940049	0.234939981113	0.000432609446	0.862623689491	N\A	0.112447499167	0.016672994777	0.049531768303	48	27	
4750000	242.728940	1	-1.530335420479	1.222690776074	-0.077644213831	0.157754064742	0.000444669533	0.909422201220	N\A	0.096749023576	0.015561359403	0.037820351187	62	29	
4800000	242.865076	1	-1.856534929392	1.509024686289	-0.133544591510	0.187422350899	0.000928592750	0.893414583695	N\A	0.104858990827	0.015933561021	0.039135750127	51	28	
4850000	251.260381	1	-1.707687818741	1.445214135136	-0.117136010481	0.159998407864	0.000224821976	0.904960331220	N\A	0.097856486712	0.013944554204	0.033659810394	48	27	
4900000	241.696213	1	-1.769768204653	1.467390579172	-0.107621126239	0.083439145006	0.000704040258	0.888564583298	N\A	0.103165750587	0.015582285628	0.046927666434	55	24	
4950000	240.482988	1	-1.715884267410	1.354648403907	-0.096629094622	0.139995574675	0.000510133537	0.901802730526	N\A	0.100025832668	0.015239918540	0.047808443091	44	31	
5000000	236.729215	1	-1.614172173579	1.297259136007	-0.095990483943	0.189074763249	0.000346257523	0.927014443444	N\A	0.100056907819	0.013994226699	0.041381731148	60	32	
5050000	206.864868	1	-1.954687053143	1.448848454826	-0.132464472218	0.258315206265	0.000535085339	0.868583784017	N\A	0.111397000414	0.016333794683	0.052282816883	53	32	
5100000	235.916469	1	-1.777745111815	1.412436148391	-0.111381017197	0.166125864120	0.000563575741	0.911562745600	N\A	0.096745678266	0.013448963546	0.035637754673	53	28	
5150000	240.913344	1	-2.042579718220	1.630606723218	-0.114852502944	0.035435288851	0.000364195793	0.881534282777	N\A	0.107400044433	0.015020198676	0.046122683274	48	33	
5200000	222.722736	1	-1.832126915004	1.405414826752	-0.109017590336	0.148784596796	0.000647739724	0.891446605078	N\A	0.107711301213	0.015552597109	0.046328091022	50	31	
5250000	250.680519	1	-1.328382706439	1.125697918718	-0.084921868097	0.224859049813	0.000448519515	0.893350737778	N\A	0.100302556554	0.013235960718	0.038046581556	46	34	
5300000	242.878757	1	-1.866271743498	1.467436407828	-0.122047072684	0.159911008195	0.000591118728	0.917645359297	N\A	0.094243105534	0.014719269759	0.030699139700	42	22	
5350000	238.951580	1	-1.639708432690	1.284116393659	-0.115775600022	0.265470564785	0.000496025625	0.895571678882	N\A	0.100764414996	0.014471423284	0.039221598541	40	25	
5400000	229.238001	1	-1.462663749705	1.200715705174	-0.095795829579	0.232144696995	0.000826165203	0.877589151431	N\A	0.107074145402	0.015300422284	0.047777926670	48	29	
5450000	226.038372	1	-1.515229686140	1.287564647577	-0.083035621212	0.108788466949	0.000323228090	0.891830115612	N\A	0.101440976108	0.014998614656	0.043924224644	55	27	
5500000	239.933529	1	-1.881265637394	1.382280372941	-0.113368537702	0.168905670960	0.000103105015	0.903222216087	N\A	0.096252066316	0.015052971697	0.033939460775	45	21	
5550000	249.961980	1	-1.612743503341	1.351900202131	-0.108757553341	0.209001766370	0.000078687711	0.886895159762	N\A	0.111501256204	0.015332975306	0.045132500783	51	26	
5600000	240.369887	1	-1.625005140277	1.324470983819	-0.094588399808	0.149913982414	0.000415879846	0.903276019526	N\A	0.103036016115	0.013654808051	0.044094555585	47	25	
5650000	240.348802	1	-1.869707343415	1.357729596869	-0.077449068555	0.078602706290	0.000654035201	0.899368131932	N\A	0.097291247017	0.015078297400	0.043118600584	53	31	
5700000	239.048030	1	-1.531409425043	1.249364178646	-0.091703256181	0.190899256454	0.000802140888	0.918698006821	N\A	0.086982201498	0.013448478259	0.038412769030	49	36	
5750000	225.181122	1	-1.996427653207	1.500271936366	-0.124197383383	0.176818041952	0.000429039207	0.911030521907	N\A	0.092076401275	0.014056812417	0.034123068827	38	35	
5800000	245.057726	1	-2.080212720180	1.578612678697	-0.139354693652	0.177643068317	0.000491359499	0.893636897461	N\A	0.103516336676	0.015280503760	0.042919361984	40	23	
5850000	260.962908	1	-1.902723928474	1.432566680438	-0.103052587669	0.118403756228	0.000496709301	0.916711842469	N\A	0.094345789095	0.013975062948	0.029001768332	42	37	
5900000	224.255031	1	-1.961719548054	1.511751443335	-0.121933115344	0.112935751091	0.000793389650	0.892438230658	N\A	0.096206844926	0.013916983009	0.041059258202	49	31	
5950000	236.151524	1	-1.583796106061	1.192880508828	-0.079573110653	0.196110756343	0.000866742157	0.906549806053	N\A	0.102318273826	0.014817843712	0.034617290719	58	32	
6000000	243.371724	1	-1.735519873804	1.383771989018	-0.104135377433	0.137386237251	0.000566031802	0.899103803849	N\A	0.104351457444	0.014665891121	0.042291694956	38	33	
6050000	244.413413	1	-1.832876233427	1.426672682837	-0.107765654624	0.143892561915	0.000387361819	0.909113926360	N\A	0.107204504300	0.014794229452	0.036466840085	49	20	
6100000	230.401831	1	-2.145068362361	1.700113005423	-0.153023932900	0.099964735926	0.000557178311	0.896759608440	N\A	0.097166373898	0.014553360785	0.040437840987	45	24	
6150000	241.261343	1	-1.691676622433	1.379715404568	-0.107412252345	0.156308856917	0.000514504800	0.909237494864	N\A	0.092363450484	0.014777429853	0.034392732740	52	28	
6200000	253.553534	1	-1.811537713796	1.474561320699	-0.127481614510	0.181334976691	0.000384287520	0.897791405942	N\A	0.103752611927	0.013828913615	0.037877288404	54	26	
6250000	252.300596	1	-1.884576008538	1.503326567539	-0.122218160229	0.134425742760	0.000429472029	0.911303814989	N\A	0.100982814130	0.014012792595	0.042914862091	40	38	
6300000	229.097948	1	-1.941410272150	1.400245807258	-0.099377608323	0.168637145598	0.000446347202	0.904611492248	N\A	0.109027199282	0.015024963504	0.034091245379	37	24	
6350000	229.016868	1	-1.462266339694	1.139693599221	-0.073151156132	0.215970996815	0.000551395042	0.888971134631	N\A	0.109485667122	0.015977427251	0.042180402064	32	31	
6400000	227.009622	1	-2.160399622685	1.574503404654	-0.119920822884	0.095223102187	0.000515664348	0.889902433972	N\A	0.105121812560	0.015654514493	0.041419428817	44	38	
6450000	250.898248	1	-1.783966235332	1.373028548490	-0.097601358084	0.152333302158	0.000398347983	0.915413574645	N\A	0.101704849866	0.014613569795	0.034847023184	50	27	
6500000	250.053461	1	-1.815301656436	1.413707540244	-0.110733488930	0.153281968087	0.000644928655	0.892122779796	N\A	0.094524458084	0.014195253659	0.039825454691	48	26	
6550000	230.864895	1	-1.764008660728	1.449794236655	-0.132182839902	0.214827079707	0.000801734588	0.894970978266	N\A	0.103834001011	0.016423587088	0.050477017046	58	33	
6600000	238.594881	1	-1.816331788332	1.443194729533	-0.127055809058	0.193974824294	0.000598746321	0.897490668772	N\A	0.104909448352	0.015193050631	0.040791713515	66	33	
6650000	215.081809	1	-1.515127808585	1.297150153468	-0.123605032552	0.269824589098	0.000557851292	0.885027633935	N\A	0.111837087116	0.015766708876	0.045276684381	46	36	
6700000	216.097269	1	-1.906314872028	1.504734030828	-0.107952830545	0.068662596981	0.000458932621	0.856325472573	N\A	0.113417907641	0.016397437714	0.051689123786	41	28	
6750000	238.451432	1	-1.835258928655	1.420049376750	-0.117309236753	0.158022695840	0.000669623176	0.884778281922	N\A	0.101773360241	0.014983144306	0.041739217536	42	23	
6800000	233.547637	1	-1.886544266252	1.453931666310	-0.112161166182	0.150094563185	0.000368378785	0.921284396211	N\A	0.104524956219	0.014628593830	0.030499261507	40	32	
6850000	243.643018	1	-1.857636248991	1.434860815839	-0.105324223612	0.117002903921	0.000421989884	0.911574410972	N\A	0.099307695414	0.014283412253	0.033718318432	42	27	
6900000	233.497077	1	-1.747603783532	1.458544818877	-0.117685231940	0.150032149168	0.000735235930	0.897643249000	N\A	0.098530713097	0.014733441620	0.032892581374	44	29	
6950000	239.379551	1	-1.770780997977	1.433514850329	-0.122185724984	0.175524201768	0.000568328166	0.886735508998	N\A	0.100901827693	0.014997497337	0.041472509324	50	25	
7000000	219.856868	1	-2.107982632701	1.535416028412	-0.112633394403	0.129383657626	0.000863728349	0.874525263185	N\A	0.121357577603	0.018339556302	0.054999861395	43	30	
7050000	253.409852	1	-1.941218027021	1.466890351712	-0.113312297979	0.138909599578	0.000639399714	0.921720941231	N\A	0.098109764787	0.014204929427	0.033136979577	39	33	
7100000	227.587183	1	-1.983551833287	1.558928961997	-0.127484350171	0.135520077938	0.000324738023	0.937780032790	N\A	0.101926738693	0.014832371465	0.028438970514	44	30	
7150000	239.598377	1	-1.831775512780	1.366739131931	-0.093054877207	0.132003882552	0.000458987683	0.901451686018	N\A	0.095321840644	0.014476491231	0.045589937736	44	36	
7200000	234.051957	1	-1.663966409286	1.305065333280	-0.090796358095	0.143963771075	0.000438127630	0.879143214419	N\A	0.096840679930	0.015429684538	0.035276414480	53	28	
7250000	234.769199	1	-2.021741403083	1.407718141832	-0.076835368209	0.040549101221	0.000855139502	0.895894090428	N\A	0.105290943616	0.016166686111	0.045539941505	53	37	
7300000	226.556129	1	-1.628757197656	1.356816465745	-0.088702371603	0.076678650485	0.000765111537	0.880367203675	N\A	0.101357249322	0.015436934918	0.044913001460	41	27	
7350000	225.341498	1	-1.721457153937	1.354701342206	-0.089704567935	0.106440796168	0.000596220593	0.884607086372	N\A	0.099558309368	0.015483999490	0.046487766741	47	26	
7400000	256.204602	1	-1.517298469648	1.193097714219	-0.091198510990	0.239469702338	0.000398863432	0.925097263673	N\A	0.083266205844	0.013551004186	0.035986162794	46	32	
7450000	227.804473	1	-1.763780048625	1.414761044624	-0.117268619207	0.160357452782	0.000514004758	0.885274959965	N\A	0.111080682192	0.015050305495	0.042267130681	47	26	
7500000	225.830648	1	-1.660734159769	1.336084173811	-0.112144922630	0.211988503063	0.000647534042	0.859022065748	N\A	0.113522066665	0.017056860990	0.050082943976	43	29	
7550000	218.648305	1	-1.703860131990	1.360144104747	-0.102077667148	0.148735690970	0.000629021120	0.890715513980	N\A	0.113025211669	0.016357679965	0.041475226705	50	28	
7600000	226.209587	1	-2.385684789656	1.698294467292	-0.139392842584	0.124978426404	0.000383846506	0.916513127561	N\A	0.103317506031	0.015354710125	0.038116954798	46	24	
7650000	233.094910	1	-2.149499574050	1.589110734607	-0.128240353383	0.124417395778	0.000430080534	0.924447623082	N\A	0.110545326435	0.016944819653	0.039342876314	51	19	
7700000	229.312578	1	-1.605372823444	1.266555971561	-0.098970273718	0.201087258676	0.000620026548	0.918805754689	N\A	0.093486686067	0.013915366875	0.036377420239	41	34	
7750000	241.173023	1	-1.737981098394	1.353038813242	-0.097757451988	0.150268060481	0.000570236699	0.908068961698	N\A	0.103464119347	0.015295973271	0.025215899851	43	35	
7800000	236.771851	1	-1.969199581986	1.546358233408	-0.137864819592	0.174664445798	0.000545869281	0.891624623345	N\A	0.103504413080	0.015573888986	0.043090672441	44	33	
7850000	208.961573	1	-2.217875764678	1.600580693184	-0.110692854450	0.060870593790	0.000528771352	0.877706348665	N\A	0.109763337905	0.016127690062	0.041256893436	48	36	
7900000	240.917277	1	-1.665935153829	1.390033504408	-0.114985067553	0.186906618719	0.000538745739	0.904714031599	N\A	0.108207258374	0.014971674703	0.047325233302	49	21	
7950000	234.901814	1	-1.561252008031	1.223945010105	-0.088181012548	0.203352423320	0.000386362031	0.909565084466	N\A	0.115646346256	0.015200809656	0.037901109306	40	26	
8000000	227.924042	1	-1.744286085805	1.403008946523	-0.117427927861	0.177580069529	0.000608348808	0.899593876751	N\A	0.110211650165	0.016556741679	0.036546201366	52	19	
8050000	232.350318	1	-1.908177159935	1.498632719626	-0.127914200804	0.171826452281	0.000465219945	0.919707670347	N\A	0.104638151791	0.014905030167	0.028544658671	56	28	
8100000	233.151830	1	-1.838267875818	1.297082854720	-0.077232116319	0.113925473228	0.000689205946	0.905473461241	N\A	0.103630511628	0.015237241561	0.018944436136	40	30	
8150000	226.675787	1	-2.030564939640	1.518129438822	-0.120459246947	0.136810090771	0.000482895351	0.965067885892	N\A	0.052237894481	0.011707977308	0.036422835966	41	42	
8200000	229.312293	1	-2.001968872255	1.536913858815	-0.120210292780	0.102945954685	0.000414165251	0.898102412738	N\A	0.107651997632	0.015829308184	0.030465266597	48	24	
