Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  NEO_d1_m9-fab-005.txt
Log File Name:                   NEO_d1_m9-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3866817661
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   NEO_d1_m9-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.036913
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.86 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
3450000	671.166592	1	-1.424965026311	1.391061449419	-0.028727197319	-0.135081414143	0.012545074715	0.000008513500	0.994807191602	N\A	0.053943647435	0.005398716588	0.027713234326	0.003661953815	41	3	
3500000	652.432277	1	-1.354094986530	1.355225969949	-0.024871196000	-0.130028197274	0.010880217110	0.000067143405	0.994001686966	N\A	0.060622975878	0.006805306763	0.029109026072	0.004317702443	46	3	
3550000	658.495770	1	-1.488066844275	1.419993727479	-0.029112563833	-0.133539306375	0.011853182305	0.000067753938	0.995092278267	N\A	0.053822377606	0.006134510744	0.021424178259	0.003362622745	43	2	
3600000	660.092007	1	-1.330331466720	1.352004301453	-0.025517995204	-0.097025691230	0.008564233607	0.000046055265	0.993303024359	N\A	0.055140074411	0.005637431981	0.028190946460	0.003811093243	42	2	
3650000	651.569069	1	-1.332647833885	1.353267393303	-0.025496083242	-0.114422326266	0.011210416066	0.000063516065	0.993033777543	N\A	0.053265423099	0.005434713236	0.027325373097	0.003716608784	38	2	
3700000	670.019956	1	-1.390284317714	1.411233585530	-0.029755441652	-0.144927613337	0.013942310964	0.000082715081	0.994353169266	N\A	0.051497165143	0.005031958488	0.026600842804	0.003378058666	41	4	
3750000	660.636532	1	-1.414317015572	1.391783076940	-0.029283573491	-0.099916426592	0.008702742097	0.000071343037	0.994462230280	N\A	0.052524054999	0.005141307363	0.026926583829	0.003427531491	36	4	
3800000	667.371186	1	-1.406579838916	1.400252392969	-0.031558784615	-0.126571700101	0.013460779213	0.000088780815	0.992675848650	N\A	0.056817185116	0.005931212862	0.028631564816	0.003997153120	38	4	
3850000	662.110647	1	-1.563066845650	1.508145395996	-0.038927650342	-0.176635256025	0.016429683591	0.000062420112	0.994237693873	N\A	0.052089582967	0.005221849590	0.026496191053	0.003508225828	36	2	
3900000	661.604514	1	-1.392830502053	1.387248112966	-0.027502493930	-0.113431197338	0.009818309188	0.000031947549	0.993034960339	N\A	0.052415991297	0.005423326823	0.026744806907	0.003649386373	39	3	
3950000	662.660749	1	-1.426027574344	1.429934018213	-0.033261132952	-0.136187679460	0.012845253533	0.000049328923	0.994127293625	N\A	0.051295507947	0.005092958101	0.026794587965	0.003496956781	33	5	
4000000	650.130805	1	-1.297162043210	1.340548785645	-0.029778308926	-0.091384001092	0.013258391488	0.000073287460	0.992848919572	N\A	0.058531498380	0.006829938348	0.027630187477	0.004322979025	34	3	
4050000	657.870164	1	-1.393404855764	1.403208204316	-0.030213903991	-0.128564927566	0.011918938263	0.000067889223	0.993281736311	N\A	0.053981684734	0.005401535219	0.027737981536	0.003617313763	33	3	
4100000	675.350233	1	-1.460883602855	1.400564359479	-0.030183072473	-0.105680982287	0.008136158312	0.000047062492	0.994259243437	N\A	0.056697941511	0.006108419380	0.028620353718	0.004072654426	50	6	
4150000	677.239212	1	-1.438141996047	1.417424314610	-0.033451165900	-0.113731160251	0.011779907798	0.000066976687	0.994857485756	N\A	0.049481762317	0.004889333578	0.025804144145	0.003308759272	40	5	
4200000	654.857635	1	-1.274142562662	1.313475083781	-0.023476295235	-0.084633878083	0.009181428637	0.000040020754	0.993699321123	N\A	0.053704892592	0.005298509938	0.027774512969	0.003672253847	46	4	
4250000	667.840624	1	-1.186589031011	1.277069170176	-0.019825325072	-0.067879573132	0.005648379914	0.000082638589	0.993845849639	N\A	0.053543387590	0.005170690237	0.027978829408	0.003510295351	42	4	
4300000	667.254942	1	-1.634657516117	1.535961790778	-0.046953108278	-0.161946559424	0.019148073780	0.000068966970	0.993491931218	N\A	0.061534612403	0.007158117888	0.029253418154	0.004507839606	46	2	
4350000	656.736639	1	-1.189317469778	1.246284125049	-0.012091386217	-0.082899232734	0.005321458135	0.000091559686	0.994206751740	N\A	0.047706446447	0.005622546857	0.020229459095	0.003284479102	37	3	
4400000	639.962021	1	-1.380746526627	1.367059050992	-0.025416025169	-0.136021773942	0.012853339111	0.000115978592	0.993279476706	N\A	0.058352352199	0.006233580784	0.028866995145	0.003998799579	40	2	
4450000	676.187487	1	-1.482678751636	1.386468803434	-0.027230918523	-0.119204720448	0.008827091176	0.000155641801	0.994343931166	N\A	0.049845883216	0.004834338780	0.026185205175	0.003332344352	29	6	
4500000	655.359996	1	-1.377368366750	1.320309639389	-0.023846692449	-0.089438150185	0.010324831602	0.000138186032	0.992388672163	N\A	0.058041895358	0.006406419794	0.029751876074	0.004454857066	44	4	
4550000	664.023004	1	-1.589563128802	1.468970725275	-0.038083450863	-0.158591927294	0.017731758237	0.000018800758	0.991892171819	N\A	0.056973353229	0.006013716895	0.028259611520	0.003884215835	27	4	
4600000	663.279618	1	-1.466715955388	1.403166254692	-0.032000127283	-0.139627213260	0.016004325673	0.000052543164	0.994123206953	N\A	0.053345907913	0.005733870664	0.027302392875	0.003875017905	40	3	
4650000	663.678789	1	-1.496899970109	1.415828698335	-0.029474114602	-0.141734720717	0.013038208616	0.000041293780	0.993003160295	N\A	0.054187000531	0.006003964615	0.026828195567	0.003961362328	40	5	
4700000	656.908386	1	-1.386173446596	1.348029582121	-0.026106909697	-0.097197817333	0.007638637725	0.000095308931	0.992629923931	N\A	0.052572763675	0.005509719637	0.027453318742	0.003845473703	39	4	
4750000	679.537307	1	-1.437646222580	1.411165447967	-0.028169801962	-0.164201511629	0.015341754008	0.000052855675	0.993854574754	N\A	0.052541728456	0.005263808596	0.026575066597	0.003424385953	41	5	
4800000	670.144696	1	-1.579424228949	1.487728253633	-0.039267480197	-0.163503786405	0.017725040760	0.000053534529	0.994885431405	N\A	0.057743459054	0.006797191326	0.026851946881	0.004213424912	44	4	
4850000	665.381574	1	-1.520353795143	1.420839009350	-0.030551510623	-0.124164575274	0.011225294662	0.000086387693	0.994309032824	N\A	0.052752632974	0.005055683300	0.027413243079	0.003419888645	45	5	
4900000	663.653043	1	-1.527689054478	1.439911417258	-0.034368371935	-0.146290745812	0.015582809140	0.000038736894	0.993767545338	N\A	0.049032068858	0.005067269705	0.025562542121	0.003486107958	38	4	
4950000	662.613408	1	-1.519278114362	1.468317402304	-0.035088620339	-0.180189518684	0.019788803060	0.000044541726	0.991932877833	N\A	0.053438478613	0.005688198425	0.027311912850	0.003833945199	42	6	
5000000	661.389448	1	-1.560640755565	1.492834486509	-0.039703782840	-0.155857554403	0.016591319360	0.000031489836	0.994974865434	N\A	0.049962009299	0.005271639576	0.024059883425	0.003547685004	43	3	
5050000	650.754342	1	-1.431590816462	1.430801144924	-0.033989005508	-0.114163001566	0.011313967358	0.000134548923	0.993340730372	N\A	0.052810437564	0.005290192027	0.027794828996	0.003714151043	34	2	
5100000	657.070945	1	-1.589286986191	1.484043463068	-0.041225827640	-0.159751448197	0.018486354810	0.000020613977	0.992676336598	N\A	0.055198662844	0.005966358033	0.027542921069	0.003932003823	45	2	
5150000	664.364994	1	-1.269819614806	1.277482962041	-0.018835565134	-0.082150670758	0.008863487174	0.000018494964	0.992565142785	N\A	0.053462817159	0.006237436470	0.026005799550	0.003981819710	47	2	
5200000	660.191132	1	-1.363925918964	1.335712651461	-0.023808029748	-0.108383146774	0.009346940235	0.000026141288	0.993935194898	N\A	0.052841419163	0.005451378767	0.026673233974	0.003646317286	41	4	
5250000	655.969091	1	-1.378743362450	1.335263344521	-0.023097313246	-0.088722644607	0.007386052057	0.000069852169	0.991915424726	N\A	0.051290005183	0.005446007098	0.026511261188	0.003718932760	36	3	
5300000	665.716349	1	-1.413506843195	1.389836260072	-0.029440136792	-0.132612761960	0.013989614025	0.000016942010	0.992890445392	N\A	0.053414605021	0.005690578163	0.027058022905	0.003864124245	52	5	
5350000	654.158041	1	-1.669599911513	1.552563557154	-0.044081007794	-0.194965750267	0.020426106355	0.000015919535	0.993237910294	N\A	0.056133848924	0.005856853572	0.027964175759	0.003826461169	43	1	
5400000	650.981381	1	-1.492299520662	1.410785147757	-0.028413391446	-0.130790059883	0.009666030025	0.000018250234	0.991791718355	N\A	0.054865893022	0.005826420389	0.026352708465	0.003722557736	31	1	
5450000	652.838691	1	-1.542013560266	1.484702199763	-0.042372361074	-0.153384824581	0.019754334544	0.000022768837	0.993439019397	N\A	0.060421016077	0.006450565794	0.030650603192	0.004419855101	36	2	
5500000	642.630951	1	-1.621457184275	1.519533934173	-0.043984401376	-0.164575256538	0.018111330224	0.000017755250	0.994116414780	N\A	0.062320993445	0.007220272755	0.029786488011	0.004676909467	39	1	
5550000	663.920848	1	-1.286884117233	1.307776179142	-0.018694893300	-0.082320253374	0.006031119598	0.000059942953	0.993734985580	N\A	0.046830491229	0.004759461839	0.022703279555	0.003070630563	35	4	
5600000	640.004508	1	-1.203316106876	1.269636046627	-0.018688440445	-0.068628307393	0.007788060391	0.000140107469	0.992410854214	N\A	0.066347784586	0.007653390253	0.031800377761	0.004803791192	29	2	
5650000	669.162226	1	-1.361213424616	1.328039976094	-0.022416333946	-0.107828426136	0.008926604393	0.000017870034	0.993721194491	N\A	0.051747723430	0.005260134171	0.026764327237	0.003605178258	39	5	
5700000	655.554586	1	-1.330614012221	1.304989103102	-0.020654246566	-0.071225242597	0.005436620838	0.000053488564	0.993484662835	N\A	0.046822752745	0.005140798291	0.021997210545	0.003251658154	42	3	
5750000	661.021488	1	-1.493045366298	1.468838953304	-0.034366112104	-0.169637778435	0.017631801662	0.000017558736	0.993283422071	N\A	0.057853686113	0.006209933901	0.029293098792	0.004118798840	52	3	
5800000	646.628578	1	-1.573093111256	1.504839641683	-0.039029010579	-0.150590739375	0.013625728381	0.000008667044	0.993202823094	N\A	0.058085479219	0.006046262573	0.029581269917	0.003970720909	37	2	
5850000	644.504477	1	-1.394748274523	1.377247107375	-0.029019150494	-0.089534804407	0.008681886473	0.000031790333	0.992562431084	N\A	0.058210481637	0.006161121300	0.028372390555	0.004019767596	41	3	
5900000	658.893758	1	-1.285630489016	1.343445305970	-0.026245494382	-0.109793779282	0.011437890231	0.000058159979	0.993832331195	N\A	0.053733104389	0.005353896036	0.027718172220	0.003637516432	38	2	
5950000	655.184819	1	-1.549316447325	1.457568593915	-0.038502756671	-0.139060874304	0.015143825839	0.000118612776	0.994565606017	N\A	0.053598722704	0.005807155287	0.023070446641	0.003383689529	51	2	
6000000	646.092357	1	-1.748923328415	1.608757372261	-0.051195755384	-0.201122515127	0.022273183760	0.000043146467	0.991580424323	N\A	0.056444616617	0.005896924374	0.028771163796	0.004045555471	37	3	
6050000	650.721585	1	-1.409952625356	1.413818579669	-0.029181670927	-0.143031023318	0.011883586356	0.000027383312	0.994180794122	N\A	0.051930761366	0.004955425270	0.027352581326	0.003384568550	40	1	
6100000	673.612549	1	-1.385658188245	1.403986628320	-0.030561083924	-0.129920071480	0.013833651550	0.000015631961	0.993031546168	N\A	0.050275125060	0.005465974845	0.025057807878	0.003619483706	37	3	
6150000	665.663548	1	-1.450704458268	1.460525075812	-0.038564183631	-0.143420124655	0.016192911889	0.000015416353	0.993617928515	N\A	0.050234843186	0.005356215243	0.025561117381	0.003593522652	51	3	
6200000	660.103114	1	-1.631397755548	1.517585768270	-0.039981640900	-0.171511542507	0.016602385835	0.000027666795	0.993663388464	N\A	0.052265542589	0.005140402812	0.027745966086	0.003547262865	33	4	
6250000	671.017319	1	-1.163221216736	1.300221902069	-0.018795122908	-0.085035277335	0.005768553504	0.000024470499	0.992843590888	N\A	0.057201052848	0.005867759019	0.028848124654	0.003907663869	36	5	
6300000	664.036038	1	-1.576497398949	1.460189398800	-0.036094339644	-0.159922766881	0.016609102282	0.000067158547	0.993869859571	N\A	0.051554801929	0.005158596002	0.026850209373	0.003577939544	42	5	
6350000	673.916195	1	-1.463717641408	1.414053334113	-0.029070229096	-0.148472642539	0.013460354629	0.000038873470	0.996190951752	N\A	0.051395603887	0.004966805681	0.026272706523	0.003181633844	40	5	
6400000	679.901116	1	-1.389277058748	1.341734919201	-0.025353409609	-0.091095230046	0.009231503712	0.000066715008	0.994203410877	N\A	0.046841374128	0.004784492780	0.023857701366	0.003219789623	47	7	
6450000	659.185565	1	-1.350976105522	1.335120391730	-0.021974678068	-0.112326483123	0.011394996309	0.000075961234	0.992136538028	N\A	0.056362400348	0.005880894384	0.027447964109	0.003793327117	30	4	
6500000	666.448688	1	-1.488516362605	1.425886479746	-0.032314859979	-0.153917068423	0.015779020596	0.000065377018	0.992828762728	N\A	0.053715638135	0.005708915471	0.027469643710	0.003884457181	31	3	
6550000	665.781305	1	-1.580494676855	1.469480585288	-0.033639767704	-0.170633224989	0.015509569659	0.000076212942	0.992970481500	N\A	0.056231112609	0.005738494483	0.028407038521	0.003824520545	44	2	
6600000	654.259361	1	-1.554806300861	1.461554055724	-0.037208226867	-0.144917584632	0.015816342004	0.000022738979	0.993794344587	N\A	0.050099553231	0.005179684169	0.026148677157	0.003540818307	39	3	
6650000	655.648371	1	-1.414960532720	1.374638625105	-0.029360796222	-0.110100241562	0.012319362498	0.000064155636	0.993438311512	N\A	0.057895034688	0.005996619210	0.028752755899	0.003986720887	32	4	
6700000	653.774406	1	-1.615338138460	1.517227756786	-0.044041011926	-0.181594443898	0.019976457660	0.000039984455	0.994923138414	N\A	0.053161941183	0.005865990824	0.023134974857	0.003405356198	39	5	
6750000	645.201278	1	-1.313373388927	1.301643696122	-0.018525755176	-0.097367951065	0.007439175415	0.000047960188	0.993380361386	N\A	0.047147350990	0.004734570618	0.024777289644	0.003318297244	37	2	
6800000	659.435562	1	-1.489654624811	1.413563817645	-0.028934921972	-0.144455375489	0.013098694974	0.000058359703	0.993507573746	N\A	0.049640136149	0.005368581721	0.025496356699	0.003658478052	36	4	
6850000	664.932128	1	-1.533950107920	1.438024083680	-0.033505485321	-0.147943612064	0.015449378662	0.000069809638	0.993331929758	N\A	0.051545893024	0.005233848992	0.026447886599	0.003557826823	36	2	
6900000	659.572812	1	-1.526161129091	1.424960187673	-0.029716132598	-0.137608258748	0.011523832927	0.000057048296	0.992157177053	N\A	0.055634056627	0.005766153253	0.028297798361	0.003844131010	40	2	
6950000	663.462586	1	-1.827609126131	1.645378607013	-0.062294329908	-0.214433117926	0.029162590431	0.000017133676	0.993471119951	N\A	0.064970548859	0.007700445828	0.030231684648	0.004742205541	43	3	
7000000	657.398215	1	-1.678734649430	1.523294242731	-0.037661888888	-0.194825641043	0.017238615762	0.000035602889	0.993153384157	N\A	0.050230854145	0.005045405175	0.025103348022	0.003437284849	37	3	
7050000	656.988385	1	-1.617188741337	1.515523362015	-0.039696559411	-0.192686589257	0.020680456478	0.000024438797	0.992458482953	N\A	0.056076265117	0.006192977173	0.026164952896	0.003862205254	39	2	
