Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m6-bm-006.txt
Log File Name:                   MED_d1_m6-bm-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1521324890
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m6-bm-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	
1000000	493.564796	1	-0.039032511368	0.560899089636	0.216162124215	0.000142263484	0.956028866770	N\A	0.031857872145	0.021862017436	
1050000	494.371790	1	-0.096110402698	0.593746404331	0.193151701576	0.000141597572	0.956234688578	N\A	0.031783223898	0.021810791125	
1100000	494.341774	1	-0.091360114370	0.591526218511	0.194309447293	0.000141622285	0.956227050256	N\A	0.031785997327	0.021812694352	
1150000	492.540421	1	-0.166423419151	0.614415849344	0.193996523880	0.000143113286	0.955766208109	N\A	0.031952880921	0.021927215875	
1200000	493.583212	1	-0.192862004961	0.642860110041	0.163828778159	0.000142248253	0.956033574509	N\A	0.031856166679	0.021860847084	
1250000	493.438666	1	-0.169369929290	0.638634387182	0.159594197638	0.000142367846	0.955996610340	N\A	0.031869555183	0.021870034757	
1300000	493.524021	1	-0.034602635349	0.563487138492	0.210371920080	0.000142297213	0.956018441637	N\A	0.031861648518	0.021864608920	
1350000	494.390377	1	-0.126739264926	0.609793419953	0.183133028720	0.000141582271	0.956239417829	N\A	0.031781506615	0.021809612664	
1400000	493.295220	1	-0.201203435546	0.642313741359	0.168350803871	0.000142486628	0.955959896900	N\A	0.031882847307	0.021879156291	
1450000	493.315522	1	-0.199628914799	0.641242800010	0.169228635802	0.000142469811	0.955965094766	N\A	0.031880965753	0.021877865101	
1500000	494.058914	1	-0.147015875239	0.613279676940	0.187025536515	0.000141855379	0.956155004996	N\A	0.031812144627	0.021830637569	
1550000	494.080327	1	-0.089214828811	0.583671901354	0.204936430810	0.000141837720	0.956160463065	N\A	0.031810164489	0.021829278727	
1600000	492.935664	1	-0.052448310889	0.559657780142	0.223969724952	0.000142784800	0.955867737223	N\A	0.031916189387	0.021902036825	
1650000	491.610697	1	0.011667246093	0.529244592875	0.240255101980	0.000143888961	0.955526460587	N\A	0.032039356347	0.021986558422	
1700000	494.037845	1	-0.160081717071	0.621566530039	0.180626047524	0.000141872756	0.956149634011	N\A	0.031814093051	0.021831974648	
1750000	494.023758	1	-0.168515965023	0.628680112596	0.173893299981	0.000141884376	0.956146042423	N\A	0.031815395900	0.021832868710	
1800000	493.443915	1	-0.125926126494	0.596809580289	0.201918017698	0.000142363501	0.955997953185	N\A	0.031869068900	0.021869701052	
1850000	494.183373	1	-0.144900414417	0.621485930608	0.173981293477	0.000141752770	0.956186719658	N\A	0.031800637111	0.021822740698	
1900000	493.802633	1	-0.103992344199	0.588031323088	0.205091311809	0.000142066901	0.956089627037	N\A	0.031835853586	0.021846907509	
1950000	493.551794	1	-0.184095376775	0.642711694132	0.160141915710	0.000142274239	0.956025542757	N\A	0.031859076275	0.021862843754	
2000000	494.301711	1	-0.090578411462	0.587749916912	0.199530090653	0.000141655275	0.956216853411	N\A	0.031789699362	0.021815234821	
2050000	492.544471	1	-0.106358449918	0.613690534649	0.168305841588	0.000143109916	0.955767249641	N\A	0.031952504737	0.021926957724	
2100000	492.881405	1	-0.221043948599	0.656649756961	0.156048887951	0.000142829850	0.955853813214	N\A	0.031921223870	0.021905491668	
2150000	493.631928	1	-0.042558867060	0.562600210716	0.215224553266	0.000142207969	0.956046025480	N\A	0.031851655642	0.021857751449	
2200000	494.257470	1	-0.113496858185	0.597051594220	0.196023599515	0.000141691716	0.956205590236	N\A	0.031793788035	0.021818040616	
2250000	493.060770	1	-0.142321877190	0.629080186378	0.161633252350	0.000142680981	0.955899825731	N\A	0.031904584168	0.021894072907	
2300000	494.403048	1	-0.117267490077	0.605261529707	0.185596314443	0.000141571841	0.956242641443	N\A	0.031780336004	0.021808809349	
2350000	494.252147	1	-0.129941889384	0.605747705135	0.190526083623	0.000141696101	0.956204234953	N\A	0.031794279984	0.021818378209	
2400000	494.370068	1	-0.109270268933	0.602127541088	0.186655062531	0.000141598989	0.956234250474	N\A	0.031783382978	0.021810900291	
2450000	494.400806	1	-0.112705145873	0.599557576746	0.191975302833	0.000141573687	0.956242071034	N\A	0.031780543143	0.021808951495	
2500000	492.742596	1	-0.004043720615	0.545204762491	0.223718240737	0.000142945164	0.955818171522	N\A	0.031934107168	0.021914332650	
2550000	493.919534	1	-0.055787471873	0.574452957547	0.203638957521	0.000141970378	0.956119460722	N\A	0.031825036754	0.021839484611	
2600000	494.224587	1	-0.137203514737	0.609572873305	0.188120328891	0.000141718808	0.956197216689	N\A	0.031796827396	0.021820126335	
2650000	491.170821	1	0.038316808633	0.521843879810	0.239295945737	0.000144257416	0.955412577602	N\A	0.032080351562	0.022014690813	
2700000	492.396000	1	-0.236671074710	0.664727459729	0.151098942952	0.000143233502	0.955729051222	N\A	0.031966298496	0.021936423497	
2750000	492.051538	1	-0.194376219835	0.628593889634	0.185541781828	0.000143520642	0.955640301605	N\A	0.031998323745	0.021958400375	
2800000	493.254052	1	-0.082821519139	0.597755092079	0.181319593725	0.000142520737	0.955949354534	N\A	0.031886663153	0.021881774862	
2850000	494.026046	1	-0.100526285378	0.588209902953	0.203283752527	0.000141882489	0.956146625738	N\A	0.031815184306	0.021832723506	
2900000	493.793799	1	-0.075047180650	0.574917328073	0.211534786812	0.000142074198	0.956087371643	N\A	0.031836671177	0.021847468570	
2950000	494.409605	1	-0.123040754567	0.607411173412	0.184998356178	0.000141566445	0.956244309411	N\A	0.031779730288	0.021808393684	
3000000	493.940542	1	-0.099809178995	0.602445590950	0.181970904860	0.000141953038	0.956124820112	N\A	0.031823093205	0.021838150877	
3050000	494.059829	1	-0.102170914057	0.602641902753	0.182733610393	0.000141854624	0.956155238262	N\A	0.031812060003	0.021830579497	
3100000	494.411816	1	-0.108184301704	0.598051975091	0.192181474277	0.000141564624	0.956244872044	N\A	0.031779525967	0.021808253472	
3150000	493.936514	1	-0.119044266100	0.596576821179	0.199195242833	0.000141956363	0.956123792423	N\A	0.031823465899	0.021838406633	
3200000	493.722839	1	-0.139184268263	0.623667172540	0.168217944806	0.000142132825	0.956069251345	N\A	0.031843239111	0.021851975722	
3250000	493.763692	1	-0.057461208590	0.568115951651	0.213729823905	0.000142099070	0.956079684423	N\A	0.031839457674	0.021849380764	
3300000	492.805916	1	-0.026037452482	0.565871946434	0.203039062390	0.000142892550	0.955834433515	N\A	0.031928229638	0.021910299278	
3350000	493.811077	1	-0.049012770516	0.570775260117	0.206044172904	0.000142059927	0.956091782704	N\A	0.031835072127	0.021846371244	
3400000	494.163614	1	-0.071936028632	0.581815674685	0.199975710558	0.000141769055	0.956181686138	N\A	0.031802463778	0.021823994223	
3450000	492.472694	1	-0.139839891934	0.599448759039	0.204224919838	0.000143169650	0.955748787005	N\A	0.031959172488	0.021931533374	
3500000	494.071459	1	-0.140442431253	0.621173523100	0.172455868230	0.000141845032	0.956158202860	N\A	0.031810984486	0.021829841439	
3550000	494.415903	1	-0.111127127566	0.601472053370	0.188448982428	0.000141561261	0.956245911619	N\A	0.031779148441	0.021807994400	
3600000	493.957764	1	-0.078063857045	0.577727352292	0.208734843405	0.000141938826	0.956129213015	N\A	0.031821500058	0.021837057602	
3650000	494.223145	1	-0.130830706492	0.605831426138	0.190798608452	0.000141719996	0.956196849525	N\A	0.031796960659	0.021820217785	
3700000	490.258839	1	-0.236959499748	0.680917008887	0.127352724414	0.000145024332	0.955175537297	N\A	0.032165512982	0.022073131641	
3750000	494.341679	1	-0.125106393047	0.604597270919	0.190068305196	0.000141622362	0.956227026260	N\A	0.031786006039	0.021812700330	
3800000	493.141575	1	-0.200068296732	0.651632582853	0.154102583878	0.000142613966	0.955920538982	N\A	0.031897090714	0.021888930629	
3850000	493.988815	1	-0.171130413043	0.631263079448	0.171248996089	0.000141913204	0.956137132146	N\A	0.031818627873	0.021835086606	
