Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-glob-003.txt
Log File Name:                   MED_d1_m9-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1249090529
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2350000	616.199581	1	-0.534255847243	0.867913528656	-0.040151335402	0.165871534602	0.006419913583	0.000073557303	0.999994427996	N\A	0.019442964082	0.002649441261	0.021151239075	0.003541389122	37	1	-1.269204921410	Global Trend	
2400000	608.525989	1	-0.467241186031	0.848519800649	-0.040248038991	0.179305137541	0.007360968267	0.000048268515	0.997389272749	N\A	0.021529747509	0.003054783864	0.022961626367	0.004264654680	39	2	-0.031544156202	Global Trend	
2450000	613.284472	1	-0.480486090079	0.835217568375	-0.037982401651	0.196620972188	0.002619517975	0.000048110909	0.995430669418	N\A	0.019970409110	0.002279697887	0.019959191173	0.002635800525	42	2	-0.018514350764	Global Trend	
2500000	615.854273	1	-0.456324759062	0.848238689701	-0.040294472819	0.154362170319	0.011469686943	0.000062574523	0.985466894137	N\A	0.029672603456	0.003630834022	0.024527841717	0.003867544280	34	8	-0.016571197871	Global Trend	
2550000	621.350109	1	-0.468048165560	0.810106649284	-0.039329305378	0.224920295308	0.002199680302	0.000058944868	0.997822302044	N\A	0.020814083879	0.002431103279	0.021992445581	0.003209121919	40	4	0.046824922622	Global Trend	
2600000	620.866304	1	-0.560468387788	0.882677405342	-0.036063923899	0.155523653665	0.004771655657	0.000069935288	0.991798781683	N\A	0.025560312967	0.003547103193	0.022371365793	0.003952708361	43	3	0.015584942734	Global Trend	
2650000	605.550904	1	-0.477092511117	0.844894301345	-0.040641634009	0.192850632829	0.003134121130	0.000060242971	0.999951465210	N\A	0.020397964000	0.002474101857	0.021974442616	0.003670987688	35	2	0.398141155963	Global Trend	
2700000	591.290094	1	-0.443504363899	0.839757632717	-0.041681170315	0.201975283934	0.005223666258	0.000060893960	0.997215029339	N\A	0.023389701949	0.002969601140	0.024554987555	0.003792453593	27	2	0.052068054133	Global Trend	
2750000	622.818988	1	-0.505072041678	0.875972332819	-0.039086381891	0.152126063484	0.010383523015	0.000064840259	0.998686278630	N\A	0.019383273994	0.002497546566	0.020654171071	0.003441302126	38	3	-0.068576920193	Global Trend	
2800000	610.193054	1	-0.551232980759	0.896728829738	-0.049243677017	0.157428714677	0.013192842942	0.000053629308	0.980634761026	N\A	0.048406597816	0.005991610088	0.026824044348	0.004411046246	35	1	-0.002814492369	Global Trend	
2850000	622.638868	1	-0.528612336528	0.899114442688	-0.045012677547	0.148155192190	0.011953715639	0.000051702237	0.991838218526	N\A	0.023304138216	0.003057376410	0.022256080991	0.003768515951	36	3	0.016737932598	Global Trend	
2900000	624.548777	1	-0.564057330873	0.861160600908	-0.039035173231	0.173911761947	0.004186932826	0.000069605558	0.999996003058	N\A	0.018457179719	0.002258814152	0.020099390744	0.003212009203	38	4	-1.232778967318	Global Trend	
2950000	623.081343	1	-0.485432622468	0.859343622484	-0.039868581491	0.177665219130	0.002786685267	0.000065016917	0.999996427015	N\A	0.017046666073	0.001897127791	0.018374764543	0.002938509728	47	1	-1.219445094420	Global Trend	
3000000	623.004319	1	-0.639653303341	0.950017910885	-0.052105107447	0.149709877668	0.008633106450	0.000083110104	0.982910967627	N\A	0.058026964672	0.007396159821	0.027146608937	0.004124518017	42	1	-0.000866694375	Global Trend	
3050000	608.273280	1	-0.545624361328	0.798867890138	-0.040188621295	0.239828459226	0.001778396795	0.000116589026	0.999974848229	N\A	0.021118144110	0.002580298104	0.022925990229	0.003654560361	33	4	-0.922893495279	Global Trend	
3100000	620.290959	1	-0.567462702045	0.916379612097	-0.037942517701	0.112884423909	0.008207166652	0.000310007946	0.994407032852	N\A	0.021737745812	0.002679443673	0.021645934432	0.003360136269	42	4	0.148762972859	Global Trend	
3150000	613.384257	1	-0.529181319476	0.879776315905	-0.040164169100	0.152782364980	0.007494081142	0.000062505694	0.999989440172	N\A	0.019250582750	0.002533159203	0.020833733160	0.003459341986	37	4	-0.777949454228	Global Trend	
3200000	614.231103	1	-0.480846179674	0.848266771035	-0.042357632701	0.171924631640	0.009098942496	0.000042410941	0.979043884718	N\A	0.051182710632	0.005277877444	0.029565025002	0.004116130284	37	2	-0.000706222390	Global Trend	
3250000	624.707247	1	-0.499690005756	0.922638651612	-0.042557490433	0.110418387233	0.011159648647	0.000105222670	0.999735345374	N\A	0.020338134671	0.002559775511	0.021975663778	0.003313157391	34	5	0.297650552110	Global Trend	
3300000	630.019435	1	-0.486658403525	0.839017635767	-0.040247558500	0.196895107513	0.004658408885	0.000038403338	0.993638579870	N\A	0.019896547958	0.002436114638	0.018495231753	0.003067386491	43	4	0.008874233693	Global Trend	
3350000	625.543523	1	-0.657786114625	0.946060141931	-0.034703334404	0.109824545642	0.005244723510	0.000058422964	0.982525531245	N\A	0.051573884453	0.007733019646	0.026581407963	0.005074701472	41	6	0.003496009711	Global Trend	
3400000	609.121589	1	-0.455983335264	0.797884730027	-0.039441710530	0.242309716837	0.000146779566	0.000080856369	0.999820641139	N\A	0.021135889820	0.002742649532	0.023031505369	0.004009636208	47	3	-0.218711120402	Global Trend	
3450000	624.391338	1	-0.553898321078	0.847263987408	-0.039914280528	0.188211071993	0.004934027185	0.000080561463	0.999953496244	N\A	0.020324396456	0.002596961570	0.021947827881	0.003701572893	48	3	-0.576604641685	Global Trend	
3500000	630.592409	1	-0.484860799275	0.819323720369	-0.036137169033	0.215235150326	0.000522713864	0.000056479026	0.985260802091	N\A	0.032694923346	0.004059117950	0.023382269536	0.003820311595	55	4	-0.008984068494	Global Trend	
3550000	621.834137	1	-0.555778966660	0.861544391522	-0.038077914957	0.170578987613	0.006186651419	0.000075627127	0.999976961782	N\A	0.019527458427	0.002578514779	0.021249847221	0.003602935796	45	2	-0.640608314158	Global Trend	
3600000	617.189349	1	-0.642996444625	0.917578023718	-0.043931317843	0.144149526544	0.008279910020	0.000088568343	0.983230551033	N\A	0.041953401344	0.006026076197	0.024821865577	0.003924312037	41	3	-0.008227606522	Global Trend	
3650000	625.907292	1	-0.638397413645	0.947123891444	-0.049479001512	0.122646629513	0.011794090888	0.000065787619	0.982931416476	N\A	0.046955077405	0.004925126518	0.027422519296	0.003918105840	47	3	-0.003957481938	Global Trend	
3700000	619.702719	1	-0.489334790269	0.854379829854	-0.041034644384	0.179140322994	0.004579407421	0.000074452080	0.987108168770	N\A	0.055158654886	0.007002387370	0.025976222121	0.003453608290	36	2	-0.003689233395	Global Trend	
3750000	633.011149	1	-0.447496340934	0.801766111681	-0.041566895274	0.236102614969	0.001066737060	0.000047820672	0.998931604242	N\A	0.019141484155	0.002294939305	0.020429426809	0.003345194271	43	4	0.052340433848	Global Trend	
3800000	638.564217	1	-0.456532082978	0.825956118220	-0.041637155288	0.208778400226	0.006888571045	0.000068262510	0.999982855878	N\A	0.019257039927	0.002456611919	0.021088615619	0.003675863237	43	6	-0.647390495933	Global Trend	
3850000	631.904179	1	-0.459485953398	0.835761249657	-0.038945520371	0.202513623841	0.002983359803	0.000086845903	0.998066763392	N\A	0.020043427464	0.002594784406	0.021245619822	0.003481453973	38	5	0.095505874327	Global Trend	
3900000	624.773220	1	-0.498751018557	0.862791390742	-0.043038915328	0.171941320980	0.007646077206	0.000084110512	0.999632638749	N\A	0.020142060640	0.002531584368	0.021874914775	0.003458017264	35	5	0.140322189030	Global Trend	
3950000	606.864000	1	-0.458033030594	0.863727761661	-0.046621242390	0.170538697334	0.013226011117	0.000028019604	0.999213483904	N\A	0.020809836314	0.002799591869	0.022371358717	0.003661015976	34	2	0.037328792575	Global Trend	
4000000	607.494592	1	-0.361608106343	0.772053698416	-0.040576294205	0.269214406595	-0.000848140451	0.000068700425	0.999994942613	N\A	0.021315393915	0.002523078973	0.023075331752	0.003613103896	43	5	-1.435594823900	Global Trend	
4050000	608.367039	1	-0.461066994354	0.832332928106	-0.040129700807	0.206327671657	0.001243987302	0.000063827855	0.999926429593	N\A	0.020799813536	0.002536846052	0.022275040419	0.003410095049	41	1	-0.357301836829	Global Trend	
4100000	617.501214	1	-0.574780134272	0.850061178359	-0.039625688157	0.190270460444	0.002817272052	0.000049829477	0.999317520903	N\A	0.017244506253	0.002383017247	0.018528959626	0.002922407956	37	2	-0.088840389308	Global Trend	
4150000	597.871825	1	-0.547171662172	0.862353136503	-0.046095332959	0.186854462654	0.007350308821	0.000073711447	0.993307627548	N\A	0.022787586241	0.003003048252	0.022939973842	0.003361178605	39	2	-0.024961566970	Global Trend	
4200000	622.524771	1	-0.510063277514	0.894323434426	-0.040404630910	0.139263550038	0.007582830491	0.000058674242	0.999891007519	N\A	0.020417877544	0.002546320881	0.022099108685	0.003685118589	35	3	0.269413987238	Global Trend	
4250000	613.556144	1	-0.446645813823	0.843286710054	-0.041908394948	0.193954037756	0.005074719447	0.000026925793	0.999726629638	N\A	0.018416770524	0.002377499073	0.020140596168	0.003064214946	41	4	0.059971994129	Global Trend	
4300000	641.793446	1	-0.411624319571	0.836447701702	-0.039635391687	0.201586991821	0.002894898666	0.000024219108	0.999960877366	N\A	0.017187662671	0.002001011623	0.018505337249	0.002988943247	42	4	0.144604370013	Global Trend	
4350000	625.355378	1	-0.595697482300	0.883217849463	-0.037902384784	0.146121248725	0.007333739184	0.000047867413	0.999856351238	N\A	0.018359218707	0.002591007713	0.020093002102	0.003437828958	38	5	0.138870511324	Global Trend	
4400000	618.203420	1	-0.458191554942	0.824667650320	-0.040177366959	0.211717134174	0.004140637150	0.000057231779	0.999949439645	N\A	0.020546169250	0.002472505123	0.022118946439	0.003322551268	38	4	-0.359105455809	Global Trend	
4450000	629.620210	1	-0.493086777461	0.846626363482	-0.041677647994	0.191138149027	0.004634603030	0.000056053828	0.999000912479	N\A	0.018334759471	0.002492368894	0.019754229945	0.003475124907	35	5	-0.087047826415	Global Trend	
4500000	612.164198	1	-0.493096658064	0.820389241263	-0.042621421436	0.219038422607	0.005059872129	0.000057112806	0.999311115318	N\A	0.019286887801	0.002295168105	0.020585525505	0.003207742536	40	5	-0.082948701742	Global Trend	
4550000	623.990302	1	-0.558407496331	0.863003930016	-0.039303665133	0.171886989661	0.005601118741	0.000064660506	0.999733404368	N\A	0.019722083380	0.002627786999	0.021532513603	0.003728956542	39	2	-0.195126693489	Global Trend	
4600000	632.562729	1	-0.109725015660	0.883945351273	-0.038992636492	0.146967053906	0.007848198632	0.000098598518	0.999975537099	N\A	0.019564455235	0.002558193145	0.021344854836	0.003438014656	32	8	-0.676570345606	Global Trend	
4650000	621.814704	1	-0.546779384673	0.900923144395	-0.046203645108	0.140690906086	0.009663544526	0.000078071913	0.980970465381	N\A	0.061334083124	0.007102712401	0.030156996890	0.004401065207	33	5	0.003120775413	Global Trend	
4700000	618.076370	1	-0.536929398862	0.892158979677	-0.040696782465	0.136380081970	0.011135080947	0.000061266120	0.999912900189	N\A	0.020883680952	0.002897363551	0.022730677082	0.003708685661	32	4	-0.330197548913	Global Trend	
4750000	626.010372	1	-0.320450607468	0.779868604622	-0.033425847510	0.207127202466	0.005313508949	0.000112576240	0.982390049914	N\A	0.052302393020	0.006288259896	0.027588861698	0.004458874527	38	6	-0.005971117000	Global Trend	
4800000	616.206130	1	-0.547862363700	0.847685348171	-0.035781631573	0.207736081278	-0.002490252477	0.000099081014	0.980847239668	N\A	0.066307974219	0.008553627517	0.031408502395	0.005209660943	34	6	0.000150693897	Global Trend	
4850000	631.424163	1	-0.492265052962	0.870176368537	-0.043391463052	0.165085577286	0.009836608252	0.000067425073	0.998856549332	N\A	0.019751943940	0.002697152534	0.021276204006	0.003718601051	48	3	0.072595876863	Global Trend	
4900000	615.463772	1	-0.491510110116	0.838866361401	-0.041510905838	0.183807109785	0.006654701799	0.000082415140	0.985494073556	N\A	0.026699426973	0.003191713511	0.022346050727	0.003441585076	41	5	0.014392132054	Global Trend	
4950000	618.312807	1	-0.523413400103	0.856240717645	-0.041779931110	0.181174495838	0.004861464868	0.000067876679	0.999949621637	N\A	0.019943392384	0.002572840140	0.021659983196	0.003572731002	42	2	-0.319390830445	Global Trend	
5000000	620.157054	1	-0.516470831415	0.851596146913	-0.044535641864	0.190123653153	0.006006675108	0.000098950490	0.997284448297	N\A	0.022439994134	0.002745806052	0.023541198074	0.003726395556	39	2	-0.074284446369	Global Trend	
5050000	626.420487	1	-0.395054761188	0.845866874813	-0.038648737533	0.190785034106	0.003499936095	0.000066248702	0.999792234385	N\A	0.018898267924	0.002334079749	0.020334580627	0.003195758642	43	5	0.189195724529	Global Trend	
5100000	631.580652	1	-0.605599227400	0.904020075765	-0.039821575814	0.148101928759	0.004664161247	0.000063868378	0.986873705050	N\A	0.029122164409	0.003852556910	0.022125599909	0.003689626241	41	3	-0.012217756833	Global Trend	
5150000	614.602674	1	-0.604703215848	0.920781564279	-0.043367307251	0.125803945569	0.014415595603	0.000061377723	0.985280887314	N\A	0.030793576848	0.004281751698	0.023095857789	0.004032657484	36	3	-0.007671899497	Global Trend	
5200000	620.275905	1	-0.471343844290	0.863985733243	-0.037234291363	0.165187609932	0.005359281189	0.000090209997	0.999422621328	N\A	0.020007684956	0.002501925331	0.021521457888	0.003314972296	37	3	-0.163913321396	Global Trend	
5250000	614.220987	1	-0.505798200893	0.851502855695	-0.039761908705	0.185902026650	0.003239514876	0.000139242054	0.995742143630	N\A	0.021160694916	0.002820055808	0.021929329261	0.003709035103	32	3	-0.079839455768	Global Trend	
5300000	622.382693	1	-0.342488242555	0.790361926224	-0.039315139192	0.228438404485	0.003907901725	0.000075863178	0.991390510178	N\A	0.022969752368	0.002833009987	0.021964674324	0.003518056712	39	4	-0.023696260643	Global Trend	
5350000	627.791019	1	-0.445230309895	0.843179144193	-0.038896073015	0.190552167923	0.004037048286	0.000065234263	0.984585470483	N\A	0.045263651842	0.004897750163	0.025793866729	0.003729907887	41	6	0.004182910029	Global Trend	
5400000	642.782631	1	-0.407587973530	0.823385481138	-0.041751594537	0.211116077224	0.002607779529	0.000055822302	0.990720562634	N\A	0.023139115674	0.002815765775	0.020878826397	0.003025983165	42	5	-0.013535621382	Global Trend	
5450000	633.608118	1	-0.540050180968	0.911491345690	-0.050793316960	0.149149923925	0.013648694128	0.000062574871	0.982314088402	N\A	0.039861820226	0.004858655214	0.024527586945	0.003771289063	43	6	0.005443253395	Global Trend	
5500000	628.973311	1	-0.454442052095	0.824669798698	-0.037969142563	0.200065803172	0.004751859855	0.000020888899	0.988498180616	N\A	0.026606893299	0.003132458504	0.022107604379	0.003394286723	36	4	-0.004516513479	Global Trend	
5550000	614.026484	1	-0.475422421529	0.855153937814	-0.041047316160	0.190962416616	0.004592078461	0.000063996681	0.991782340887	N\A	0.023552475936	0.002888099663	0.022866497033	0.003633038658	38	2	0.026087408857	Global Trend	
5600000	610.184929	1	-0.487303629895	0.882736860675	-0.047682521178	0.153196354667	0.013268349953	0.000042243674	0.999678709663	N\A	0.021043411232	0.002631268243	0.022719206352	0.003724248003	48	3	0.086897169944	Global Trend	
5650000	621.345565	1	-0.549897266529	0.874483905722	-0.038722418183	0.147681597704	0.006683205877	0.000061792414	0.984891485283	N\A	0.029580981508	0.003660633267	0.023266325581	0.003731254782	44	3	0.012162682457	Global Trend	
5700000	638.576273	1	-0.541266782799	0.889168726503	-0.038829770164	0.138933862513	0.009187152765	0.000070163164	0.997334145994	N\A	0.018438623734	0.002346018149	0.019582740210	0.003231892540	36	6	0.070173471577	Global Trend	
5750000	639.838265	1	-0.425601941320	0.877026206738	-0.042101879600	0.143777619555	0.014396791493	0.000079815962	0.997807047900	N\A	0.019325188178	0.002677414513	0.020795743538	0.003349001274	34	6	-0.087132681234	Global Trend	
5800000	624.401435	1	-0.594517147326	0.925939249947	-0.049581282809	0.156874355162	0.010815815824	0.000064084962	0.983360327210	N\A	0.055705865589	0.006972021832	0.029048829895	0.004800438009	33	5	0.002019021863	Global Trend	
5850000	619.530460	1	-0.553986631385	0.897679164817	-0.037478048694	0.123328409074	0.009853875389	0.000042114941	0.990272457070	N\A	0.024792450842	0.003479176275	0.021826621699	0.003791698166	43	3	-0.009625151541	Global Trend	
5900000	608.199870	1	-0.564285604754	0.901840109078	-0.047945120298	0.179786431244	0.004114378169	0.000060802907	0.980084914900	N\A	0.055857509816	0.007122996888	0.028018615528	0.004541681121	37	5	-0.001392971781	Global Trend	
5950000	614.897634	1	-0.237181688351	0.706638786003	-0.019186309175	0.253468247163	-0.012141114385	0.000069561781	0.981399874563	N\A	0.046295432240	0.005443658012	0.027218938661	0.004066300614	35	9	-0.006560404690	Global Trend	
6000000	617.437631	1	-0.339666223343	0.759703056504	-0.034974029036	0.276986616547	-0.006305654878	0.000160839477	0.989078214979	N\A	0.025711764906	0.003034748696	0.022692609790	0.003612214329	49	6	-0.033690515944	Global Trend	
6050000	612.604290	1	-0.545804695486	0.827881824103	-0.032177676621	0.194093096452	-0.001479795744	0.000142020080	0.987843656667	N\A	0.027569486174	0.003383159113	0.022938421629	0.003164877291	48	4	0.022671444536	Global Trend	
6100000	619.102424	1	-0.539627837222	0.850725664926	-0.043697800009	0.186690737866	0.006835052211	0.000090174474	0.999974421752	N\A	0.019930242734	0.002613885343	0.021730404652	0.003818136598	41	4	-0.892343984225	Global Trend	
6150000	623.015510	1	-0.540543179757	0.828694080917	-0.032630480940	0.187804652178	-0.000569887065	0.000076817891	0.988425243580	N\A	0.030782752976	0.003788488372	0.021932533284	0.003577394502	47	4	0.013581034779	Global Trend	
6200000	632.356181	1	-0.612534890769	0.879149328613	-0.043577338310	0.184088727067	0.005570151725	0.000063935948	0.986962904046	N\A	0.028825039655	0.003680403612	0.022503562574	0.003496376910	36	5	-0.011778317717	Global Trend	
6250000	621.569229	1	-0.642971781068	0.954678095699	-0.048181732053	0.114316684280	0.012366204392	0.000110661523	0.985719479508	N\A	0.031270980419	0.003914598366	0.022869144957	0.003687580319	42	6	-0.010166359540	Global Trend	
6300000	639.615867	1	-0.511676593695	0.851574979402	-0.038652361369	0.182693579518	0.004444855408	0.000092822502	0.999706821945	N\A	0.018528191045	0.002313311006	0.020171846173	0.003106984875	41	5	-0.252179227310	Global Trend	
6350000	625.672951	1	-0.479325947612	0.820922603804	-0.035026976276	0.182383247239	0.003517714810	0.000073413188	0.981299633375	N\A	0.048786180953	0.006178148510	0.026483113541	0.004319424972	50	5	0.005387081161	Global Trend	
