Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-glob-002.txt
Log File Name:                   MED_d1_m9-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3801816021
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
2700000	631.280468	1	-0.546486083302	0.887312278453	-0.046482336077	0.149820776095	0.013168314431	0.000127303603	0.992238761974	N\A	0.022423668160	0.002856070224	0.021426869909	0.003649112560	41	8	-0.033426833642	Global Trend	
2750000	637.407795	1	-0.550515644380	0.886919247323	-0.045480933123	0.184150230995	0.005810516116	0.000069919581	0.980937548651	N\A	0.053821615199	0.007217187059	0.026041932043	0.004525672262	39	9	0.003552539717	Global Trend	
2800000	624.391522	1	-0.445254894962	0.794706907996	-0.032041204177	0.227388416909	-0.002993403634	0.000082417701	0.983561850163	N\A	0.034826028434	0.004203415827	0.024197847929	0.003743389294	35	8	-0.011994496368	Global Trend	
2850000	638.729490	1	-0.560366132202	0.866374792519	-0.045037529423	0.183299692961	0.008580870761	0.000053275019	0.992199653568	N\A	0.022084174113	0.002720588699	0.020495103927	0.003259641999	52	9	-0.018580343176	Global Trend	
2900000	647.850059	1	-0.492729333099	0.843619727077	-0.039692003142	0.193965203152	0.001962932957	0.000026923103	0.999385086250	N\A	0.019013627117	0.002367027265	0.020398299272	0.003274526916	40	11	-0.048437572235	Global Trend	
2950000	641.233715	1	-0.493834813228	0.780020025741	-0.029400417300	0.255030775731	-0.007692370148	0.000047377494	0.997251400385	N\A	0.019606823616	0.002314032346	0.020279263569	0.003319722959	39	12	0.040480631752	Global Trend	
3000000	624.635089	1	-0.517964622468	0.850235138752	-0.041798604424	0.185236768061	0.005663158005	0.000016322068	0.999964315996	N\A	0.020403148089	0.002528048159	0.021901937679	0.003560004780	43	11	0.161966289868	Global Trend	
3050000	615.203513	1	-0.386662260718	0.786021861417	-0.037741794757	0.253333067291	-0.001988914206	0.000050324471	0.999994385359	N\A	0.019465418248	0.002438099480	0.021051001669	0.003422966698	36	8	-0.786254545380	Global Trend	
3100000	631.748194	1	-0.327163492282	0.818123583691	-0.034334865973	0.203637272420	0.001602174285	0.000103827786	0.996641682018	N\A	0.020479670059	0.002683979552	0.021611757685	0.003483653801	30	8	-0.096007097207	Global Trend	
3150000	640.845771	1	-0.410060341593	0.864747149940	-0.042068132142	0.164977190361	0.010045586790	0.000075934333	0.999882352209	N\A	0.017752929851	0.002128003117	0.019215986741	0.002658163205	43	10	-0.317390237554	Global Trend	
3200000	636.231027	1	-0.433454152997	0.841970526230	-0.036780734157	0.188923597579	0.001779937747	0.000079345719	0.998833478021	N\A	0.017602449180	0.002356055294	0.019045219683	0.003261199198	44	9	-0.100561391532	Global Trend	
3250000	613.685269	1	-0.497759665576	0.846288244346	-0.039099221146	0.187327080558	0.006470284366	0.000071205488	0.999103656259	N\A	0.020290204245	0.002587875449	0.021972392977	0.003190579245	50	8	0.073059891502	Global Trend	
3300000	623.565982	1	-0.456580641755	0.808092191361	-0.036402987198	0.212826577011	0.002491116283	0.000077061587	0.989425118800	N\A	0.026151093045	0.003174474366	0.022061200974	0.003350150961	35	6	0.020315408636	Global Trend	
3350000	628.115099	1	-0.569446154970	0.867145726399	-0.040795359387	0.163921952171	0.008781846668	0.000037179366	0.999949889864	N\A	0.018958331401	0.002270208735	0.020436114605	0.003225108943	38	11	0.231111888835	Global Trend	
3400000	610.000830	1	-0.555530126914	0.877026394788	-0.034726511090	0.156532473983	0.001299779502	0.000076603717	0.999957820063	N\A	0.020388297763	0.002594662469	0.022167911117	0.003633994765	42	5	0.341484207145	Global Trend	
3450000	613.071793	1	-0.396522597012	0.827016976017	-0.033816086555	0.159637865188	0.009344845079	0.000090969680	0.982321428856	N\A	0.039604801654	0.004929316751	0.025672385847	0.004058702707	35	7	-0.009835655995	Global Trend	
3500000	640.565186	1	-0.518812007435	0.851985304362	-0.038597853411	0.184630745567	0.002149327762	0.000066813202	0.999979750680	N\A	0.017991934809	0.002366211938	0.019592248309	0.003154766644	45	8	-0.502174939019	Global Trend	
3550000	633.425467	1	-0.485634194157	0.828087446004	-0.040926424570	0.207973869414	0.004747572123	0.000113736808	0.999982702349	N\A	0.018417215322	0.002355398948	0.020171410922	0.003153651510	32	8	1.393146356989	Global Trend	
3600000	638.325170	1	-0.524475654373	0.836071282893	-0.042539819861	0.198848518993	0.006124104909	0.000097629343	0.999668971870	N\A	0.018691360103	0.002210340039	0.020013939284	0.003226477723	30	10	0.247207842350	Global Trend	
3650000	630.894650	1	-0.515496714084	0.832285344136	-0.038715261918	0.204570666845	0.005202659267	0.000075364212	0.987659978006	N\A	0.026436398235	0.003368516634	0.021923721839	0.003590617082	32	10	-0.019846419826	Global Trend	
3700000	633.543523	1	-0.490659030183	0.835622338267	-0.042305772036	0.207821017756	0.004427351750	0.000055136845	0.981790858146	N\A	0.059149126840	0.006551609231	0.030795090006	0.004535954856	28	10	-0.002927230934	Global Trend	
3750000	620.798371	1	-0.458861760340	0.812575235237	-0.038602863850	0.227564074060	-0.000850625115	0.000059744201	0.999535927008	N\A	0.017617218527	0.002349954111	0.019214727817	0.003297494918	33	8	0.161673271842	Global Trend	
3800000	626.319591	1	-0.436411232890	0.808018870933	-0.037544837621	0.226040695145	-0.000651600511	0.000065764028	0.993874302130	N\A	0.021810848551	0.003027216208	0.022311628409	0.003592896682	34	7	-0.041076866567	Global Trend	
3850000	626.616337	1	-0.494373516190	0.842064218053	-0.038782443998	0.194609510621	0.002005525271	0.000049985986	0.999904143843	N\A	0.014846109810	0.001636610981	0.016075591904	0.002867062277	37	7	-0.201711655725	Global Trend	
3900000	631.051148	1	-0.439333536155	0.871723571022	-0.041139831409	0.159347747378	0.008796140612	0.000068076497	0.999793717728	N\A	0.018798649118	0.002388266609	0.020253774896	0.003345767840	39	8	-0.198451322405	Global Trend	
3950000	612.933371	1	-0.500650460685	0.856363103381	-0.042387868015	0.178200605955	0.007986890229	0.000061530459	0.999257076594	N\A	0.019195482380	0.002491656109	0.020596817489	0.003217936986	45	6	-0.095389739489	Global Trend	
4000000	622.977519	1	-0.516070451465	0.826858322389	-0.032763241256	0.209421314723	-0.003645171763	0.000064036110	0.999519051248	N\A	0.018391700654	0.002505461400	0.020133183892	0.003109648002	53	7	-0.101886036295	Global Trend	
4050000	628.127691	1	-0.507619602109	0.847390802331	-0.037566342863	0.186628492996	0.003447153771	0.000049355182	0.999997256889	N\A	0.020403351573	0.002665862731	0.022087775226	0.003519405096	31	7	-1.544195374209	Global Trend	
4100000	626.072065	1	-0.625607372215	0.967622108523	-0.048357413871	0.116500657947	0.011609064907	0.000066688966	0.985112515989	N\A	0.038415243020	0.005221268207	0.024625459984	0.004637888949	42	6	0.007092705410	Global Trend	
4150000	600.578193	1	-0.463870851531	0.849516685020	-0.039838293441	0.186520269687	0.004066325987	0.000086189857	0.999983034585	N\A	0.022205874588	0.003102826902	0.024240572523	0.004082816684	38	6	0.994737126737	Global Trend	
4200000	630.930821	1	-0.396139376969	0.761649216904	-0.025459929017	0.220808817188	-0.005166939581	0.000072086916	0.982508648777	N\A	0.072103880496	0.010506706774	0.031665220714	0.006089246460	42	9	0.000685000364	Global Trend	
4250000	637.468669	1	-0.462878033911	0.809140842760	-0.039291695264	0.229791915524	0.000290964541	0.000059406190	0.999992643364	N\A	0.018092155664	0.002034225464	0.019503523855	0.003362429354	45	7	1.064408176930	Global Trend	
4300000	634.458075	1	-0.320533736904	0.775448572453	-0.037554313312	0.203658666687	0.009913601824	0.000065072269	0.982847257957	N\A	0.043660753339	0.005484793837	0.024871907179	0.004207919614	34	9	-0.005870234323	Global Trend	
4350000	623.029601	1	-0.185825679354	0.649424133887	-0.025114545807	0.297899814306	-0.004012164447	0.000054060923	0.984583027014	N\A	0.053084569688	0.006323941577	0.028260331035	0.004373332952	39	8	-0.002737215895	Global Trend	
4400000	624.538961	1	-0.387180132967	0.780176824940	-0.033502793643	0.235332908163	-0.002205144727	0.000071924426	0.984599252234	N\A	0.046541579790	0.005053000724	0.026364746136	0.004006060441	43	6	-0.004492829883	Global Trend	
4450000	603.433703	1	-0.383758805843	0.809487577010	-0.043354852241	0.221527776983	0.007261894493	0.000119901940	0.993101192118	N\A	0.020855926663	0.003165383277	0.020364426334	0.003850493135	52	6	-0.048974089991	Global Trend	
4500000	582.262683	1	-0.531921507175	0.843379596496	-0.038112272739	0.183732172932	0.005004354953	0.000127921292	0.991892404789	N\A	0.024921405675	0.003376379020	0.024161982904	0.004363063167	44	4	0.037227448775	Global Trend	
4550000	615.039933	1	-0.469154309297	0.836822512603	-0.040796126271	0.197783374793	0.005186631860	0.000088400291	0.983685650724	N\A	0.041578549995	0.004938479615	0.025079553062	0.003703151403	52	7	-0.006986111307	Global Trend	
4600000	624.404471	1	-0.474264881637	0.839673215033	-0.041263327506	0.194635558754	0.006558782084	0.000052836050	0.999910305596	N\A	0.019383177478	0.002417819052	0.020885173856	0.003470714787	43	7	-0.196919478278	Global Trend	
4650000	627.155462	1	-0.572875051257	0.881192353525	-0.041092946169	0.162332603143	0.005336359252	0.000079920920	0.984438909738	N\A	0.038624243307	0.004859763798	0.024079568638	0.004003411753	42	7	0.008100246866	Global Trend	
4700000	626.680397	1	-0.341890209282	0.805661163597	-0.040518679826	0.210824147647	0.008716754955	0.000073379143	0.987451944890	N\A	0.027722601002	0.003680205872	0.022349918136	0.003765545751	43	8	-0.013577645156	Global Trend	
4750000	617.908336	1	-0.382755106446	0.756834716541	-0.032824598106	0.223289803063	0.002298657905	0.000110702225	0.979304045647	N\A	0.059269705111	0.006840840366	0.030967098845	0.004709390761	33	5	0.003789604948	Global Trend	
4800000	624.990242	1	-0.473248878178	0.832911697733	-0.035860941352	0.188963326816	0.001421112284	0.000082220688	0.984398773936	N\A	0.061746412712	0.007852308927	0.029244935445	0.004670257952	47	6	0.000731779390	Global Trend	
4850000	616.164917	1	-0.510789079157	0.906372214788	-0.038116344285	0.131813810450	0.007285231433	0.000079263128	0.994699577188	N\A	0.021519070830	0.002658539706	0.021939570504	0.003339718921	38	6	0.036353977111	Global Trend	
4900000	634.736212	1	-0.427764695388	0.822021987459	-0.038325515024	0.210906849667	0.003656588831	0.000081376005	0.990831407663	N\A	0.025127549018	0.003236200362	0.020823259167	0.003311203871	39	8	-0.017892609255	Global Trend	
4950000	641.027050	1	-0.459529642469	0.863031688351	-0.038573346683	0.150087062698	0.010702463150	0.000056159619	0.991775851879	N\A	0.021372314118	0.003408802187	0.019973122227	0.003747824216	40	9	-0.017398818403	Global Trend	
5000000	646.598800	1	-0.469551115310	0.849388843437	-0.041451283341	0.178343210915	0.009657577479	0.000081369450	0.994502394086	N\A	0.019991543719	0.002681836504	0.020044568531	0.003259327979	42	9	-0.040926846058	Global Trend	
5050000	637.667660	1	-0.400526082557	0.805001415697	-0.037872229410	0.225889558001	-0.000136429342	0.000092817303	0.990928314763	N\A	0.024233339363	0.003219782406	0.022192959395	0.003555314002	28	10	-0.034613471972	Global Trend	
5100000	625.721493	1	-0.596696228919	0.934776808150	-0.047233032866	0.158041717139	0.006675175334	0.000103692836	0.982647023585	N\A	0.056057083320	0.006511122543	0.029262856982	0.004446184994	26	10	0.002303313298	Global Trend	
5150000	644.746581	1	-0.467562975855	0.811808351062	-0.041154361364	0.226766120824	0.001619228388	0.000026349656	0.999802060791	N\A	0.015720297360	0.002347421107	0.017321726333	0.003346812887	44	10	0.095980074983	Global Trend	
5200000	611.818228	1	-0.512307331629	0.877203465846	-0.044533007818	0.155235532114	0.013530625238	0.000071124533	0.996950274759	N\A	0.022299905732	0.002822017802	0.023378851092	0.003836731132	33	9	0.050402873380	Global Trend	
5250000	626.120411	1	-0.538166875347	0.832039973008	-0.043009907783	0.216119000443	0.001717142961	0.000045770788	0.997919956039	N\A	0.019786607499	0.002393897842	0.020712269001	0.003277410768	30	9	-0.041496138500	Global Trend	
5300000	632.243459	1	-0.444312585933	0.807822402594	-0.035444292805	0.209900296457	0.001557122442	0.000056092581	0.985713359032	N\A	0.040891060898	0.005976874540	0.023536451110	0.004300753678	38	8	-0.005114376222	Global Trend	
5350000	629.050948	1	-0.479413318272	0.847407603690	-0.043232428884	0.188374145622	0.007419957402	0.000077947092	0.999983918390	N\A	0.020439453478	0.002521270935	0.022052923655	0.003595600399	31	5	-1.000038986475	Global Trend	
5400000	608.592117	1	-0.420696592813	0.804931224236	-0.040345291672	0.230123733227	0.004304137174	0.000045605309	0.999872287665	N\A	0.016848224458	0.002056300827	0.018284611876	0.002821638500	46	5	-0.157095895244	Global Trend	
5450000	648.401432	1	-0.514976110739	0.859215986830	-0.033376344950	0.171303236239	0.001589677549	0.000072115671	0.999674320143	N\A	0.018582478560	0.002424483529	0.020401420014	0.003532547721	35	10	-0.193380302117	Global Trend	
5500000	637.982309	1	-0.413342176769	0.827731366957	-0.032817841342	0.176959759926	0.002238963647	0.000090959378	0.984110530707	N\A	0.039304591280	0.005268698037	0.023710021570	0.003884722177	24	8	-0.014001335779	Global Trend	
5550000	638.724767	1	-0.402870838064	0.830248238026	-0.040245709194	0.204699192065	0.003998234197	0.000082146316	0.999811673196	N\A	0.019336652644	0.002486581945	0.021089235196	0.003521219344	32	10	-0.339066350191	Global Trend	
5600000	642.285812	1	-0.448730151410	0.871117871637	-0.036929153167	0.163032749771	0.003037891585	0.000051704941	0.999996098911	N\A	0.020895830479	0.002802504359	0.022641590786	0.003711682023	36	12	1.489485759903	Global Trend	
5650000	635.164434	1	-0.511891403004	0.824562115750	-0.041241699397	0.216185430553	0.001540745982	0.000057636376	0.999843005203	N\A	0.020415019662	0.002398343823	0.021852068802	0.003394948815	38	8	-0.249730829460	Global Trend	
5700000	633.043988	1	-0.412865664682	0.824446633234	-0.040573197820	0.215212962378	0.001136693867	0.000081000010	0.999987788505	N\A	0.019416807045	0.002253392687	0.020765070872	0.003231830737	40	9	1.025991323669	Global Trend	
5750000	619.043962	1	-0.444391665061	0.809489452473	-0.036936580841	0.225882864460	0.001335355229	0.000112220500	0.996787246701	N\A	0.020082197241	0.002571694160	0.021196855486	0.003256517068	43	11	-0.068049371916	Global Trend	
5800000	627.351980	1	-0.416968074537	0.819597245943	-0.039148780942	0.204266588489	0.004678480518	0.000049066383	0.994993482935	N\A	0.021234526749	0.002702261287	0.021813411759	0.003681788804	29	9	-0.031144012974	Global Trend	
5850000	634.623557	1	-0.343598397630	0.747135290984	-0.033489527008	0.251057655194	-0.000867966579	0.000043356616	0.983639513646	N\A	0.046307090702	0.005451694856	0.025559766900	0.003904841226	38	8	-0.002094787161	Global Trend	
5900000	631.768576	1	-0.444743533949	0.796734296581	-0.038690434275	0.242806899032	-0.000601801413	0.000068812044	0.999792053619	N\A	0.017509026518	0.002291292023	0.018993298829	0.003035793194	39	9	0.251997092397	Global Trend	
5950000	625.512393	1	-0.507734064427	0.851624349952	-0.039923749942	0.182651121312	0.005878737033	0.000096261878	0.999497431981	N\A	0.020865608412	0.002659065624	0.022625322521	0.003599875117	32	8	-0.313867363384	Global Trend	
6000000	639.248800	1	-0.418510385600	0.812015828906	-0.035055895367	0.225099666534	-0.002262643839	0.000098883028	0.999989364097	N\A	0.016842132710	0.002255593005	0.018494697743	0.003096652823	42	7	-1.490354461136	Global Trend	
6050000	627.150314	1	-0.460991102014	0.826425148422	-0.037739688201	0.214779828618	0.001126529476	0.000073387486	0.991173864393	N\A	0.023734939781	0.002941272178	0.020242753937	0.003279134295	42	7	-0.016615977439	Global Trend	
6100000	648.809650	1	-0.405248732853	0.804240056766	-0.031138301504	0.209809001271	-0.002228001872	0.000083595436	0.992155697562	N\A	0.022747730843	0.003518649268	0.018792596459	0.003524080171	53	9	-0.016161725671	Global Trend	
6150000	632.401859	1	-0.517179773518	0.833846477662	-0.041278900112	0.212064164709	0.003054922559	0.000088709728	0.991980047877	N\A	0.022840346738	0.002524480529	0.019437659331	0.003030617916	38	6	-0.024516307292	Global Trend	
6200000	625.336195	1	-0.429715935518	0.808960981433	-0.038482997424	0.228359036709	0.000750951167	0.000056264002	0.999924148657	N\A	0.020497796160	0.002559096829	0.022181124970	0.003642014425	42	5	-0.261511094553	Global Trend	
6250000	614.052669	1	-0.495469069120	0.820795378198	-0.039306211908	0.208607283899	0.001558528513	0.000074721660	0.994785235930	N\A	0.021473717111	0.002855175377	0.022077846712	0.003902914226	46	6	0.035446223706	Global Trend	
6300000	618.830381	1	-0.385698328754	0.826065059330	-0.035290885935	0.184902597247	0.001463244875	0.000072960489	0.986954141657	N\A	0.028024037893	0.003472265396	0.023452791436	0.003766331692	40	5	-0.018629567556	Global Trend	
6350000	631.013978	1	-0.496848583685	0.825497584335	-0.041079445961	0.228200940432	0.000392449992	0.000033418868	0.984161440746	N\A	0.043095023915	0.004875446836	0.024565784127	0.003792316307	40	6	-0.002225785846	Global Trend	
