Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m8-fab-003.txt
Log File Name:                   CEREB_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1763327356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	570.821059	1	-0.804773761126	0.945549759597	0.002359683134	0.048270037802	0.000072196684	0.986440707352	N\A	0.042581691179	0.004891617198	0.016831531827	29	5	
1050000	583.428335	1	-1.017906875897	1.054944895210	-0.013152526840	0.046742423589	0.000049345134	0.986567193322	N\A	0.038639731594	0.004179168589	0.014801866676	43	7	
1100000	566.762418	1	-0.670052306300	0.874062376551	0.003728353325	0.090741787595	0.000081386942	0.981060540554	N\A	0.046042051797	0.004863685591	0.018107778962	31	3	
1150000	555.664015	1	-0.820709507771	0.959827816334	0.006663511514	0.014825903791	0.000076089389	0.983948301834	N\A	0.041016051663	0.004970550062	0.015972249997	35	3	
1200000	566.897728	1	-1.006792204319	1.074684556149	-0.010731818875	0.015698984122	0.000085111712	0.985115331606	N\A	0.041154492211	0.004447898000	0.015717931539	46	3	
1250000	581.650459	1	-0.954397415587	1.026717352618	-0.007062785494	0.034145800933	0.000022598120	0.987027715530	N\A	0.036550515062	0.004034300266	0.014260780597	41	4	
1300000	572.080509	1	-1.045652901354	1.093183270979	-0.016063199013	0.026094249658	0.000030466528	0.985062763496	N\A	0.038383778553	0.004614457863	0.016503603482	32	4	
1350000	570.551069	1	-1.025801547957	1.078297558652	-0.012782280533	0.030423970452	0.000090221107	0.985910265588	N\A	0.039074997623	0.004435312794	0.016039080951	40	3	
1400000	574.059123	1	-1.095548556133	1.122615834481	-0.018745523907	0.025660343211	0.000070701233	0.983988493091	N\A	0.037498719061	0.005224477925	0.016581089277	39	4	
1450000	566.252784	1	-0.973514710604	1.055604234233	-0.015879162813	0.051607038278	0.000106000879	0.981812228310	N\A	0.038716416317	0.004790870483	0.017137632768	35	3	
