Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  HIP_d1_m3-glob-006.txt
Log File Name:                   HIP_d1_m3-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            892693782
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   HIP_d1_m3-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.233350
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.70 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	346.443902	1	0.782312125372	0.664682387819	-0.028991913399	0.000445265786	0.915362720701	N\A	0.023505102463	0.005686526589	45	14	0.000476425042	Global Trend	
1550000	348.073755	1	0.866370738444	0.729204233431	-0.040162175340	0.000447913288	0.906050413592	N\A	0.024291456768	0.005658413046	51	11	-0.001913099325	Global Trend	
1600000	354.616703	1	0.575974745946	0.724873858503	-0.037385114731	0.000321314503	0.900511373620	N\A	0.026206973838	0.005639160774	31	19	0.002678237962	Global Trend	
1650000	381.011894	1	0.670774072383	0.698082620985	-0.030582622106	0.000269039634	0.916197303284	N\A	0.025331720416	0.005726286782	30	22	0.001302917913	Global Trend	
1700000	364.782604	1	0.813187498328	0.630883679637	-0.018156726832	0.000209877373	0.913817550050	N\A	0.024334814402	0.005555211268	41	15	0.000681591837	Global Trend	
1750000	370.073452	1	0.822319733125	0.696579288288	-0.029809479784	0.000275355934	0.915085766229	N\A	0.024914655219	0.005528642058	37	12	-0.001011456007	Global Trend	
1800000	366.753396	1	0.710213772386	0.704900232334	-0.039112895267	0.000174272484	0.906843860635	N\A	0.024226062706	0.005650080461	31	16	0.000303207450	Global Trend	
1850000	385.705828	1	0.867107966537	0.687389966987	-0.034466781993	0.000133080309	0.919362904874	N\A	0.023575436012	0.005446027526	39	13	-0.000286271174	Global Trend	
1900000	363.881920	1	0.716733486890	0.719739586239	-0.035963954012	0.000148272545	0.914232846289	N\A	0.024621305099	0.005220452758	37	19	0.000415674723	Global Trend	
1950000	367.753711	1	0.912818619606	0.708608898883	-0.036676347510	0.000181662296	0.914500922899	N\A	0.024580518814	0.005181576232	39	18	-0.000793440439	Global Trend	
2000000	368.701600	1	0.934429868604	0.710093057615	-0.029251452587	0.000308020993	0.908916103091	N\A	0.025033844851	0.005437161220	31	18	-0.002274785212	Global Trend	
2050000	355.823154	1	0.463432672582	0.689373825506	-0.030138472371	0.000344639526	0.903910306222	N\A	0.025259157861	0.005689048384	25	12	0.005843516174	Global Trend	
2100000	370.065286	1	0.811222572603	0.700660881583	-0.034427644067	0.000417844172	0.905139643060	N\A	0.024388527824	0.005341514137	40	16	-0.002025925337	Global Trend	
2150000	361.075525	1	0.574891823350	0.660632965085	-0.024469325992	0.000338765757	0.906056193276	N\A	0.025027383060	0.005872102775	38	13	0.003663801119	Global Trend	
2200000	364.634315	1	0.846241353753	0.689838866766	-0.035029353051	0.000261559926	0.912348123188	N\A	0.025568898428	0.005497947847	38	11	0.000099973300	Global Trend	
2250000	353.240480	1	0.696866839984	0.679350439200	-0.022131512741	0.000433246500	0.912214938516	N\A	0.024366607324	0.005495791954	30	11	0.000697599104	Global Trend	
2300000	363.541933	1	0.865934341024	0.658615112487	-0.024122523962	0.000167882305	0.924173395589	N\A	0.023968447114	0.005225593194	46	13	-0.000134896300	Global Trend	
2350000	338.358779	1	0.839347559257	0.724538163491	-0.037426666570	0.000179046086	0.904688822081	N\A	0.026593438684	0.005763318698	47	9	-0.000980518678	Global Trend	
2400000	339.119670	1	0.625015469067	0.704358137214	-0.033293777384	0.000174345657	0.902236020399	N\A	0.026546974030	0.005857426093	40	10	0.001372485264	Global Trend	
2450000	362.274597	1	0.938129191385	0.633668647344	-0.023812097446	0.000152478650	0.902597590814	N\A	0.024074261820	0.005025358781	31	16	-0.000058564334	Global Trend	
2500000	359.281153	1	1.038349779822	0.675462465716	-0.025894876613	0.000232548865	0.920649876226	N\A	0.021906704576	0.004998924769	41	15	-0.002819187970	Global Trend	
2550000	359.156086	1	0.726757193393	0.698834022911	-0.028620724448	0.000322139491	0.906664639920	N\A	0.026274008178	0.005616055078	28	12	0.000835897155	Global Trend	
2600000	356.031825	1	0.716566674310	0.681428823564	-0.027606724618	0.000137389620	0.898528911627	N\A	0.026428500243	0.006475701609	37	15	0.000355659559	Global Trend	
2650000	363.434689	1	0.919108814265	0.673075569106	-0.021168955725	0.000233177968	0.909168502691	N\A	0.025086860839	0.005644720687	34	16	-0.001432808204	Global Trend	
2700000	359.378249	1	1.159931057610	0.642670620115	-0.024161289029	0.000619239022	0.922340961589	N\A	0.023569403489	0.005747330645	39	12	-0.003839821225	Global Trend	
2750000	356.724356	1	0.872331199388	0.663010832943	-0.024326488306	0.000317935436	0.914054977550	N\A	0.023956606254	0.005761845898	40	10	-0.000031487737	Global Trend	
2800000	346.487845	1	0.537738551084	0.753100837534	-0.045448049989	0.000377344204	0.914656831441	N\A	0.023341426849	0.005748028057	34	19	0.004599828546	Global Trend	
2850000	377.874178	1	0.606921393873	0.705588683135	-0.032597807898	0.000366512558	0.920394085154	N\A	0.022734001453	0.005074395630	32	13	0.002597833636	Global Trend	
2900000	364.419076	1	0.562272580639	0.676875311204	-0.028226000823	0.000362600025	0.914687494038	N\A	0.023390108827	0.005443805737	36	12	0.003839124868	Global Trend	
2950000	358.883895	1	0.719921841087	0.684750593860	-0.026135312740	0.000438461338	0.911625327034	N\A	0.023812370063	0.005300500577	39	10	0.000602225144	Global Trend	
3000000	359.555824	1	0.809503180154	0.642329162374	-0.017982737538	0.000293369773	0.905786761950	N\A	0.026184308231	0.006045798930	33	13	-0.000664200891	Global Trend	
3050000	358.855653	1	0.782991786440	0.703220113062	-0.029101793613	0.000270607832	0.904578788741	N\A	0.023963635170	0.005234639843	45	15	0.000051387524	Global Trend	
3100000	361.462173	1	0.658719020677	0.736844772007	-0.039347095193	0.000178049140	0.911301410028	N\A	0.024865727437	0.005319870455	45	12	0.000573056494	Global Trend	
3150000	365.451539	1	0.821421088936	0.696277294391	-0.032706491025	0.000147828534	0.919361818577	N\A	0.023826782010	0.005571593141	34	13	-0.000598222490	Global Trend	
3200000	356.615982	1	0.781121232410	0.605375485880	-0.015119681856	0.000466494378	0.947046067398	N\A	0.025581812410	0.005239250803	42	15	0.002083057422	Global Trend	
3250000	353.474173	1	0.680057046564	0.673636687462	-0.024418766134	0.000503823031	0.903638401726	N\A	0.025475459237	0.005781797690	39	14	0.002905944912	Global Trend	
3300000	357.709724	1	0.857418995174	0.686789361451	-0.028070168833	0.000443096135	0.908794104596	N\A	0.026297725415	0.005907125571	44	13	-0.002095010720	Global Trend	
3350000	351.682268	1	0.801526637788	0.752086462984	-0.046171058806	0.000326691773	0.916384246115	N\A	0.022803747173	0.005452268682	42	15	-0.000358426640	Global Trend	
3400000	371.006616	1	0.685726196456	0.714241911719	-0.034067684407	0.000099260150	0.917972227793	N\A	0.023397000834	0.005541720335	40	16	0.000078732839	Global Trend	
3450000	341.005582	1	0.771955349693	0.637357359197	-0.019017771466	0.000382794156	0.889095621185	N\A	0.026941429666	0.006105133361	37	9	0.000734688751	Global Trend	
3500000	352.538102	1	0.512998751532	0.710277029916	-0.036772325984	0.000466954634	0.906965385373	N\A	0.025411800632	0.005638658277	41	11	0.004406342309	Global Trend	
3550000	358.938879	1	0.479497432325	0.727279308882	-0.036100442793	0.000108430673	0.908739786903	N\A	0.023899936186	0.005673056433	35	11	0.002533124310	Global Trend	
3600000	363.791511	1	0.817219003398	0.688663320017	-0.029966726729	0.000192210168	0.913486883316	N\A	0.023846658314	0.005356353034	36	9	-0.000093905349	Global Trend	
3650000	366.827148	1	0.679209550628	0.719763988159	-0.036944054988	0.000190659930	0.911101063348	N\A	0.024304290719	0.005110342529	30	15	0.000142329533	Global Trend	
3700000	360.351334	1	0.789631445112	0.672318352751	-0.027715119590	0.000406339793	0.914071676329	N\A	0.024461055963	0.005888807962	38	12	0.001033195878	Global Trend	
3750000	353.646411	1	0.743006160688	0.655937666783	-0.018954865860	0.000386710421	0.916660608485	N\A	0.024107731808	0.005548318443	48	10	0.000774156924	Global Trend	
3800000	356.508773	1	0.829061942734	0.735783523459	-0.040984921920	0.000377852776	0.912432011837	N\A	0.024249451602	0.005693871563	43	11	-0.000864792832	Global Trend	
3850000	366.710769	1	0.887313883268	0.658881534000	-0.021525110491	0.000347299263	0.915519407745	N\A	0.024003515927	0.005393643678	35	13	-0.001948425181	Global Trend	
3900000	358.896597	1	0.781093369283	0.682947930388	-0.027625381629	0.000260499272	0.913407623104	N\A	0.024359946374	0.005640558505	45	12	0.000552297313	Global Trend	
3950000	373.264561	1	0.603341760103	0.675717477652	-0.030868172947	0.000357957236	0.934655507625	N\A	0.020498238722	0.004904930601	32	15	0.002702688238	Global Trend	
4000000	367.369216	1	0.966505748215	0.644744446268	-0.019935506082	0.000184605672	0.914994047653	N\A	0.022563055216	0.004583094408	33	18	-0.000745811037	Global Trend	
4050000	368.235677	1	0.594497883661	0.684857923458	-0.029267047410	0.000548819462	0.918709856777	N\A	0.024190305980	0.005575287452	35	12	0.003321076398	Global Trend	
4100000	364.813599	1	0.856086594218	0.722311576926	-0.034364629415	0.000214861311	0.903247618358	N\A	0.025665696176	0.005542995231	42	13	-0.001657553321	Global Trend	
4150000	370.925146	1	0.881682482417	0.705784870107	-0.031954005786	0.000315304851	0.929739526866	N\A	0.024133752427	0.005189934027	32	16	-0.001414171966	Global Trend	
4200000	381.818314	1	0.828478075542	0.660545105873	-0.024866381176	0.000195338638	0.917867716178	N\A	0.026371500082	0.006042399934	46	20	0.000841504623	Global Trend	
4250000	370.212705	1	0.682612898043	0.659907675876	-0.027145553309	0.000488124054	0.915262555656	N\A	0.024316655672	0.005673132172	40	14	0.001999738904	Global Trend	
4300000	365.653530	1	0.662026479135	0.712365136390	-0.036683456019	0.000145596318	0.913543199382	N\A	0.025555403934	0.006001615167	41	21	0.000324458257	Global Trend	
4350000	351.090482	1	0.520494182212	0.741210861636	-0.042656679355	0.000214847839	0.901112159250	N\A	0.024828625112	0.005743494390	33	14	0.003077837530	Global Trend	
4400000	356.117261	1	0.800842212106	0.720421609726	-0.036040220770	0.000120948396	0.924961844781	N\A	0.024439479848	0.005821705575	40	17	-0.000874125388	Global Trend	
4450000	361.060075	1	0.827809805723	0.738125135305	-0.043964201825	0.000187109355	0.913141180412	N\A	0.024690383014	0.005969434248	45	21	-0.000352343754	Global Trend	
4500000	344.750882	1	0.842489080082	0.682729937993	-0.027271776085	0.000425083318	0.918793621491	N\A	0.025368654330	0.006105494894	39	14	-0.001187362777	Global Trend	
4550000	366.403000	1	0.886817751101	0.691718550389	-0.034195703133	0.000189421116	0.899140486034	N\A	0.025829599225	0.005663473350	37	15	-0.000531569576	Global Trend	
4600000	359.146924	1	0.778462850373	0.680353685450	-0.033191839987	0.000163735717	0.911930837402	N\A	0.026986248476	0.006298516270	42	12	0.000124756267	Global Trend	
4650000	365.230979	1	0.789440968176	0.695473162325	-0.034450226752	0.000137273074	0.908138444206	N\A	0.025692164944	0.005539329808	38	16	0.000523660958	Global Trend	
4700000	359.964660	1	0.685703550700	0.721339760014	-0.036497343387	0.000179912477	0.902688783587	N\A	0.026544414330	0.006221052428	29	12	0.000820491196	Global Trend	
4750000	350.878120	1	0.645571991415	0.718726475802	-0.036572902984	0.000146781047	0.902838425495	N\A	0.024986436929	0.005710109558	36	9	0.001006595932	Global Trend	
4800000	359.074831	1	0.568304367547	0.706210924823	-0.034609601089	0.000401918598	0.918943264090	N\A	0.024914878371	0.005632687335	42	12	0.004094498626	Global Trend	
4850000	365.589672	1	0.618933176848	0.694523401460	-0.031600574925	0.000355233811	0.910006506501	N\A	0.024267643643	0.005189439625	36	12	0.002595089261	Global Trend	
4900000	356.741403	1	0.778574625413	0.680484468522	-0.024152966750	0.000386126762	0.919907639641	N\A	0.024332078657	0.005312136811	30	12	-0.000353508091	Global Trend	
4950000	362.594843	1	0.641940517098	0.732465842140	-0.034784299115	0.000425005424	0.931509135308	N\A	0.020280323902	0.005063016083	45	11	0.002464380578	Global Trend	
5000000	352.742686	1	0.777961570539	0.660453537854	-0.023213810501	0.000092756467	0.926328175743	N\A	0.024521225357	0.005854382575	47	12	0.000098165851	Global Trend	
5050000	376.051879	1	1.018950246713	0.685119099677	-0.027766619837	0.000195431308	0.923757626852	N\A	0.023268437832	0.005373725320	35	21	-0.001081584520	Global Trend	
5100000	371.792477	1	0.807520964987	0.707731321300	-0.037694197102	0.000165429496	0.916426049318	N\A	0.023562394778	0.005672964912	36	14	0.000330104244	Global Trend	
5150000	364.412733	1	0.688813432449	0.691110626147	-0.028500397180	0.000494528030	0.921966266773	N\A	0.023485664299	0.005595316705	37	13	0.000904766592	Global Trend	
5200000	366.216700	1	0.851724659701	0.686848368448	-0.028015253397	0.000218670686	0.917722623934	N\A	0.025989564181	0.005733428263	40	15	-0.000943057833	Global Trend	
5250000	365.943919	1	0.726287536773	0.686159481628	-0.029655174279	0.000388611273	0.904491699552	N\A	0.025342306517	0.005751856470	42	14	0.000834798978	Global Trend	
5300000	342.834386	1	0.715581915910	0.716600537565	-0.028355438844	0.000412103208	0.905144489101	N\A	0.027189628376	0.006184648930	35	15	-0.001295399953	Global Trend	
5350000	357.397385	1	0.785878809702	0.645584469031	-0.018855608461	0.000300257622	0.909451933391	N\A	0.026184158596	0.006266603926	47	9	0.000176671370	Global Trend	
5400000	352.858760	1	0.537094306717	0.760647167144	-0.049388546475	0.000571704727	0.912800483583	N\A	0.024312291042	0.005032820426	28	14	0.004350241814	Global Trend	
5450000	353.767330	1	0.583686215710	0.688756634776	-0.026402750182	0.000342826159	0.920300211961	N\A	0.024824068448	0.005516283760	29	15	0.003127043408	Global Trend	
5500000	365.147475	1	0.659282088742	0.762008334724	-0.045963685884	0.000514985775	0.936668261442	N\A	0.022908080586	0.005191415400	39	13	0.000632742126	Global Trend	
5550000	358.947747	1	0.655095715450	0.694821918707	-0.033383734806	0.000199535178	0.904669823097	N\A	0.024980644834	0.005648957102	23	11	0.001201347906	Global Trend	
5600000	378.143953	1	0.656867818872	0.734659953333	-0.039316829421	0.000125197859	0.931833443572	N\A	0.019691165892	0.004472932918	43	13	0.000203892000	Global Trend	
5650000	361.731736	1	0.808680861161	0.631568817075	-0.018000386330	0.000110928523	0.908093504058	N\A	0.024833024459	0.005367413691	43	12	0.000348838119	Global Trend	
5700000	353.738055	1	0.861380594439	0.696098032477	-0.026244786894	0.000528514263	0.906914824776	N\A	0.026721808921	0.006020553708	35	15	-0.003683344680	Global Trend	
5750000	351.055817	1	0.832609423003	0.641090984632	-0.021672794573	0.000446334115	0.906336447149	N\A	0.026243749443	0.006018118915	32	9	-0.001260804181	Global Trend	
5800000	386.080493	1	0.751554470206	0.712963357387	-0.034223152136	0.000114412133	0.926147966476	N\A	0.024958510595	0.005560385622	41	18	-0.000155719281	Global Trend	
5850000	357.190280	1	0.677581815142	0.783452916609	-0.050270873909	0.000059329255	0.916871634423	N\A	0.024778494398	0.006163150225	38	16	-0.000031880141	Global Trend	
5900000	369.408747	1	0.731725386436	0.739341704029	-0.038228557732	0.000511818108	0.920806430168	N\A	0.023022595272	0.005113645505	36	16	-0.001651849065	Global Trend	
5950000	363.548567	1	0.796021043066	0.692395977501	-0.031168221069	0.000253184312	0.914199718450	N\A	0.022969940094	0.004875853521	48	13	-0.000341722931	Global Trend	
6000000	361.062131	1	0.635323100428	0.722178680126	-0.038862488337	0.000130340982	0.912829520930	N\A	0.025034423737	0.006142490928	30	11	0.001271289622	Global Trend	
6050000	349.470224	1	0.797585482227	0.661216015426	-0.029454203195	0.000284538070	0.936251137357	N\A	0.026075051669	0.005522020783	46	13	0.001147943093	Global Trend	
6100000	377.399400	1	0.659165451291	0.670064932813	-0.024034444616	0.000257738762	0.915579286174	N\A	0.023653373211	0.005440467979	35	15	0.001864233168	Global Trend	
6150000	374.487960	1	0.715213193338	0.679149282653	-0.025340008577	0.000160274850	0.912455153935	N\A	0.025469466235	0.006085628594	43	16	0.001387673741	Global Trend	
6200000	363.045881	1	0.787435978076	0.646652130547	-0.017242556236	0.000178064387	0.919243349948	N\A	0.024905649214	0.005816360789	36	13	0.000513110219	Global Trend	
6250000	360.421520	1	0.903793410701	0.697597623786	-0.034590035341	0.000303477483	0.914378851403	N\A	0.023930017564	0.006163191337	42	13	-0.001035038536	Global Trend	
6300000	387.151919	1	0.824349629132	0.703102384707	-0.028828309756	0.000110913547	0.928567376105	N\A	0.023753634502	0.005186823658	36	16	-0.000698269373	Global Trend	
6350000	376.776753	1	1.051187662003	0.639978161136	-0.025493698724	0.000407596861	0.916073700134	N\A	0.024036995209	0.005445796758	35	18	-0.000254145040	Global Trend	
6400000	385.135155	1	0.736360560953	0.753136533212	-0.041187891322	0.000210392940	0.916323757557	N\A	0.023939821963	0.005551937087	38	15	-0.000275673708	Global Trend	
6450000	355.814932	1	0.629304524438	0.671430680583	-0.023614954164	0.000319222971	0.918629173197	N\A	0.024505398702	0.005396202226	41	12	0.002886307575	Global Trend	
6500000	364.530678	1	0.618505277408	0.701136713967	-0.032032531444	0.000348799732	0.907971991669	N\A	0.024409205735	0.005611880594	32	15	0.002935894561	Global Trend	
6550000	352.586082	1	0.671081994893	0.613056047479	-0.013308380110	0.000409996463	0.907443058203	N\A	0.025229829334	0.005622153550	36	9	0.002540235105	Global Trend	
6600000	376.801527	1	0.934649380536	0.716926359720	-0.037441153747	0.000400911894	0.928845470721	N\A	0.022548237283	0.005248984705	40	13	0.000200457473	Global Trend	
6650000	372.476416	1	0.739773830173	0.697917832425	-0.027685543698	0.000085289763	0.920131818590	N\A	0.023802809546	0.005393487213	37	12	-0.000336746481	Global Trend	
6700000	357.341586	1	0.712898207337	0.677489876223	-0.026898988186	0.000120893942	0.917126822479	N\A	0.024098321936	0.005979472504	45	15	0.000213982948	Global Trend	
6750000	345.153712	1	0.710021208482	0.701162469077	-0.028980839843	0.000155054518	0.925442384837	N\A	0.020244087479	0.004786309903	47	14	-0.002233252215	Global Trend	
6800000	376.701990	1	0.935393721380	0.719717900631	-0.036130792391	0.000347092645	0.927259976449	N\A	0.022558811588	0.005004616993	41	17	0.001217589984	Global Trend	
6850000	365.827474	1	0.676465434387	0.670975859724	-0.026096050435	0.000139206558	0.924361056440	N\A	0.023291446594	0.005291119650	50	14	0.001079777941	Global Trend	
6900000	346.006528	1	0.679255659765	0.661536673721	-0.024406518285	0.000333113453	0.895817403033	N\A	0.026487503768	0.005741002201	31	13	0.000126374658	Global Trend	
6950000	349.352810	1	0.947494700805	0.659035374526	-0.025243054773	0.000583304763	0.907986730202	N\A	0.026118861647	0.006186899572	28	12	0.002731742978	Global Trend	
7000000	368.731432	1	0.739311055079	0.699640873124	-0.028191585187	0.000336510315	0.929888109101	N\A	0.023632753220	0.005820987517	37	12	0.000100084439	Global Trend	
7050000	375.110508	1	0.708983751633	0.671691162264	-0.028038539210	0.000389611190	0.914984051656	N\A	0.026598838186	0.005963180682	42	18	0.000640368777	Global Trend	
7100000	366.850406	1	0.565652276917	0.643818294350	-0.020896062521	0.000304350522	0.911469244239	N\A	0.025427816115	0.005480588624	40	19	0.001478032658	Global Trend	
7150000	354.973791	1	0.791706047906	0.661792179631	-0.025725070474	0.000654128834	0.904064274103	N\A	0.022841353486	0.004835334068	33	14	0.000564678141	Global Trend	
7200000	373.066297	1	0.784849505516	0.702055568067	-0.030945086609	0.000052160662	0.920763987302	N\A	0.023281039415	0.005659949107	31	15	-0.000053027088	Global Trend	
7250000	351.371785	1	0.712240803179	0.689175594228	-0.027230689625	0.000076480500	0.910018603642	N\A	0.024815355724	0.005727943394	37	12	0.000438893251	Global Trend	
7300000	359.082664	1	0.699626871077	0.735667855181	-0.041751982460	0.000474452496	0.907688126579	N\A	0.026475958659	0.005956986698	39	18	0.001246906185	Global Trend	
7350000	347.614536	1	0.676156730266	0.724383461722	-0.033673238861	0.000369636528	0.915858931117	N\A	0.024774000835	0.005296516272	37	8	0.001180879039	Global Trend	
7400000	367.061328	1	0.720333841469	0.696484501113	-0.026463478410	0.000428107203	0.913763367169	N\A	0.026607763541	0.005831996578	32	14	0.002996401277	Global Trend	
7450000	361.705703	1	0.806847008090	0.681021586225	-0.028512277419	0.000426128106	0.916112749541	N\A	0.023012999664	0.005310095063	42	21	-0.000877860639	Global Trend	
7500000	347.745063	1	0.721019658468	0.735194640386	-0.038829550794	0.000219912365	0.916365821873	N\A	0.023784137599	0.005705581627	37	15	0.000821854166	Global Trend	
7550000	359.725383	1	0.852182766870	0.691071962541	-0.028574812164	0.000161059630	0.926787871503	N\A	0.019637643786	0.004513528837	47	14	-0.000640206373	Global Trend	
7600000	354.460436	1	0.466203048782	0.731470685864	-0.040002949980	0.000593373621	0.925812646833	N\A	0.025403626451	0.005840611329	40	12	0.006118629793	Global Trend	
7650000	367.644613	1	0.951687904584	0.692372592044	-0.029935670680	0.000370307482	0.987964978752	N\A	0.022379875042	0.004432560215	39	13	-0.002964561602	Global Trend	
7700000	354.430851	1	0.827520974831	0.741725184876	-0.044751016999	0.000209614157	0.914785021655	N\A	0.025427406436	0.005517865618	37	14	-0.001372206516	Global Trend	
7750000	374.128982	1	0.910117708154	0.597695657765	-0.013636457220	0.000351960433	0.914695263652	N\A	0.024894783410	0.005563607099	41	16	0.000214363259	Global Trend	
7800000	352.267552	1	0.892880619180	0.722318061353	-0.036608643729	0.000282898262	0.899777382810	N\A	0.026777801794	0.005697632452	32	14	-0.002430230884	Global Trend	
7850000	351.875258	1	0.694803064886	0.659241810436	-0.021703134771	0.000128813379	0.892117211336	N\A	0.026108380188	0.005803156179	27	15	0.000743473098	Global Trend	
7900000	360.612607	1	0.498725762160	0.698555935371	-0.031567190129	0.000415706049	0.925882329275	N\A	0.022662801008	0.005277768158	40	13	0.005291512673	Global Trend	
7950000	360.175679	1	0.628312821241	0.708219611324	-0.030391236262	0.000316982353	0.934493054008	N\A	0.024862033708	0.005512572721	37	13	0.002231981959	Global Trend	
8000000	365.954626	1	0.732375776044	0.656220886992	-0.028977200212	0.000521973933	0.902931064135	N\A	0.026042994174	0.006073844441	35	14	0.002799949823	Global Trend	
8050000	367.325923	1	0.857755904236	0.684554737970	-0.029939868411	0.000296539533	0.921285865415	N\A	0.023260912281	0.005530781181	49	11	-0.001187981967	Global Trend	
8100000	351.315636	1	0.787739724123	0.652916344789	-0.025855819585	0.000476307312	0.891689922296	N\A	0.026659767803	0.005732850492	37	15	-0.001585766681	Global Trend	
8150000	339.317730	1	0.698338009736	0.697118797978	-0.026790521171	0.000391894430	0.904413831621	N\A	0.025753281701	0.005398814351	40	7	0.000721128597	Global Trend	
8200000	363.276774	1	1.156399486388	0.681111050810	-0.032142484225	0.000155117947	0.909691898878	N\A	0.026277260145	0.005802644934	33	16	-0.001002656869	Global Trend	
8250000	367.194288	1	0.682969037621	0.691284521847	-0.030182409819	0.000253666789	0.916709646204	N\A	0.023890704839	0.005285884926	32	14	0.001491822512	Global Trend	
8300000	369.953252	1	0.786450809874	0.676172899436	-0.027855187816	0.000264293902	0.919588149675	N\A	0.023620982306	0.005130372445	39	18	0.000284467662	Global Trend	
8350000	358.177332	1	0.699374143198	0.737987802725	-0.037902349023	0.000166717669	0.908993257403	N\A	0.025386720414	0.005294673195	42	10	0.000182633351	Global Trend	
