Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m9-VR-003.txt
Log File Name:                   MOB_d1_m9-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3479984548
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m9-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Branch	No RJ Local Node	
1500000	226.394796	1	-2.524837824585	1.893251707975	-0.180623772352	0.063613259915	0.020789349072	0.000693564728	0.886067336171	N\A	0.192157790159	0.030390186128	0.065719322815	0.015616122925	43	30	
1550000	233.060364	1	-1.708051435864	1.402839232251	-0.130469054066	0.190868900221	0.017427418844	0.000405983353	0.930234778282	N\A	0.173874765029	0.027940376477	0.063708677257	0.013221054014	45	28	
1600000	247.946140	1	-1.687616773144	1.345938812816	-0.094048962863	0.157254759591	-0.006192737113	0.000188335263	0.919992239935	N\A	0.178987128147	0.029108810654	0.061997612306	0.014330845913	44	31	
1650000	257.464643	1	-1.928483021659	1.530544158654	-0.122313145786	0.113237472803	0.010899818960	0.000208279934	0.935466841667	N\A	0.161381651691	0.026885964635	0.047079054323	0.012144066346	49	29	
1700000	234.278311	1	-1.706036959796	1.371113752270	-0.118961431433	0.118193990062	0.026332239179	0.000064427552	0.904824634808	N\A	0.183382921022	0.029941238990	0.074221034871	0.016796180558	42	30	
1750000	241.165624	1	-2.020735102477	1.651543692313	-0.161051724263	0.049417154204	0.037621369089	0.000015028598	0.905451630468	N\A	0.198006898307	0.032168333912	0.072076016738	0.016201006871	48	33	
1800000	234.697775	1	-2.471561016936	1.882980921346	-0.174174191798	0.025572260620	0.023460851582	0.000039078152	0.904049450791	N\A	0.208509578210	0.035264532838	0.066713428004	0.017068419792	40	27	
1850000	243.362437	1	-1.901452206774	1.535253988867	-0.129501601482	0.127178008790	0.007255470635	0.000120469756	0.939907693240	N\A	0.145214288589	0.026204007389	0.040738190928	0.013195814209	41	37	
1900000	237.592044	1	-2.346254206472	1.965263939485	-0.199272684457	-0.081403089028	0.061575860303	0.000041281226	0.892104397969	N\A	0.179274425366	0.027115631629	0.078428950270	0.015408943468	45	31	
1950000	221.323543	1	-2.505769114838	2.018768775637	-0.199986019899	-0.089506572079	0.050603420633	0.000055506085	0.881545141686	N\A	0.181446203615	0.027660512131	0.069348949873	0.014881594139	45	32	
2000000	225.235348	1	-1.975322470031	1.671564780729	-0.143272625253	-0.033338071809	0.036468659053	0.000175490067	0.914734692987	N\A	0.203240584655	0.030611169056	0.085096779399	0.016800121779	49	36	
2050000	243.457514	1	-1.925408799279	1.624870207332	-0.152725020329	0.029819819295	0.040523023682	0.000605644339	0.906070013684	N\A	0.179988445830	0.029506859990	0.062791670041	0.014673135751	55	35	
2100000	232.186721	1	-2.292091260084	1.731089927997	-0.153441192823	0.041441153069	0.029390223984	0.001377594199	0.927044442733	N\A	0.165177600960	0.026397368090	0.048796261109	0.012191611957	58	39	
2150000	253.737155	1	-2.002416381051	1.688916428755	-0.164036102229	0.082975111593	0.030106560407	0.000303371335	0.949456048210	N\A	0.146772145583	0.021197115091	0.068642617975	0.011387684305	48	35	
2200000	238.052107	1	-1.978660962754	1.650439516060	-0.146613014535	0.032545570609	0.021968549390	0.000398210975	0.899826807449	N\A	0.195880084750	0.031042462468	0.075226796644	0.016054346258	77	22	
2250000	237.971331	1	-1.911999396420	1.527973689947	-0.101544484456	-0.025327070220	0.011535490605	0.001202052029	0.922477297848	N\A	0.140820226999	0.027096972485	0.053166921106	0.014867795836	57	42	
2300000	239.104038	1	-2.010850995276	1.480992076000	-0.123851113697	0.109665988083	0.017505207770	0.001328453861	0.909262520854	N\A	0.194435079796	0.030958002325	0.069197937109	0.014994804631	34	24	
2350000	242.614535	1	-1.812795688709	1.598038937964	-0.150712283988	0.042215680315	0.040569120883	0.000361590985	0.901675330020	N\A	0.193331758481	0.032440453357	0.066896395642	0.016895671146	55	28	
2400000	228.013381	1	-1.822905497446	1.494062415438	-0.143652306501	0.199776798001	0.008137532605	0.000424955125	0.892052819401	N\A	0.214326904093	0.034594771755	0.088538014014	0.018860126145	54	33	
2450000	244.993558	1	-1.964038140304	1.677139355568	-0.155215257213	0.060067046916	0.024393102873	0.000554703195	0.888377671538	N\A	0.175318054117	0.027161719294	0.077666320468	0.016204709089	46	31	
2500000	232.748466	1	-2.325547238786	1.919042023853	-0.188931856574	-0.080861574123	0.058283230709	0.000482903929	0.914046361270	N\A	0.124755827902	0.020705645104	0.052844303846	0.012337680981	49	26	
2550000	240.233695	1	-1.762738626379	1.472512403967	-0.116058910175	0.072685955102	0.015675429696	0.000591177784	0.905860239443	N\A	0.186598631194	0.029672021224	0.068595868907	0.015932866712	49	28	
2600000	221.775716	1	-2.217350195294	1.698888421109	-0.171665091292	0.188121621452	0.016160600325	0.000623710672	0.897205933981	N\A	0.218818210659	0.033075649213	0.081899220900	0.016873860363	49	33	
2650000	232.775483	1	-1.832731690499	1.489007678404	-0.141023265171	0.210737197806	-0.004549441312	0.000538424816	0.878952292328	N\A	0.158392075357	0.024805744368	0.068861198639	0.014231933061	45	32	
2700000	224.209843	1	-2.141174855224	1.681490171054	-0.150212111219	0.031377650002	0.026771023404	0.000429345847	0.873968016887	N\A	0.200162613496	0.028842276545	0.087867993056	0.016321759660	50	29	
2750000	250.938019	1	-2.198439559425	1.643057681970	-0.145852924548	0.102782911178	0.009441704766	0.000421217743	0.937591557736	N\A	0.159805590345	0.028466472673	0.043324529948	0.013406664411	42	26	
2800000	216.442027	1	-2.343390830511	1.873344007121	-0.194917521128	0.017594591609	0.037255319460	0.000502206931	0.868564406892	N\A	0.220204513933	0.034548624458	0.090522896165	0.018297931342	43	30	
2850000	248.302731	1	-1.748945050521	1.438655614295	-0.132752726120	0.171547161650	0.017568295512	0.000452975482	0.928540567885	N\A	0.158358721261	0.028835227047	0.047951681182	0.014587285921	49	33	
2900000	211.473409	1	-2.181952783623	1.682349375794	-0.150649536699	0.078331218739	0.017918623928	0.000960118715	0.872605072171	N\A	0.228968799359	0.036447532869	0.074883791506	0.017054422068	52	25	
2950000	243.393797	1	-2.118835304033	1.582389260596	-0.125855806271	0.134947024218	-0.004043328487	0.000569374308	0.909169182121	N\A	0.172325053354	0.028968865548	0.056912482066	0.014156719840	60	27	
3000000	243.479315	1	-1.929313787500	1.573525504962	-0.141562457399	0.139065732258	0.011616721346	0.000330758752	0.889431185705	N\A	0.192342424940	0.030271464542	0.078470063263	0.016449378350	47	26	
3050000	233.517479	1	-2.478644528176	1.983188853208	-0.220655292642	-0.040772222585	0.070737487921	0.000496085677	0.883864124388	N\A	0.185760289513	0.029101414266	0.075292475514	0.015931636178	48	31	
3100000	230.670047	1	-2.582615331451	2.022627311826	-0.198257226329	-0.143207110034	0.070845860346	0.000502491909	0.872472698001	N\A	0.212290146839	0.033321571324	0.086765880291	0.018137783413	41	34	
3150000	238.228548	1	-1.487822484238	1.197899183484	-0.081290556885	0.205572287404	-0.008883881217	0.000408776006	0.888318653619	N\A	0.202147661228	0.033032231543	0.079530648978	0.017258061276	45	32	
3200000	234.724829	1	-2.102533180026	1.696085336252	-0.137829085760	0.025170917642	0.021050209107	0.000178308202	0.891956061153	N\A	0.196660010959	0.030541399160	0.076504322653	0.015760174974	44	27	
3250000	237.178745	1	-2.206992274016	1.733919516065	-0.155181649397	-0.058344660756	0.046009159623	0.001305663166	0.932466040926	N\A	0.113728650499	0.020769355438	0.053872474550	0.012614202711	49	32	
3300000	248.437584	1	-2.681491584449	2.046156027841	-0.203998661610	-0.087140878484	0.061526939869	0.000321283679	0.896754595900	N\A	0.191433350388	0.030546576318	0.074140454733	0.016374832166	60	26	
3350000	232.787194	1	-2.218353158357	1.761169139375	-0.152368917450	-0.089865731166	0.049562542920	0.000423664732	0.885155139667	N\A	0.185280048656	0.029905798671	0.079057877312	0.017579630526	56	31	
3400000	246.931114	1	-2.369674345635	1.995112527895	-0.215967129263	-0.072657639214	0.063195074445	0.000676068315	0.910207460390	N\A	0.161724198513	0.028576726692	0.061575096178	0.015429375286	46	31	
3450000	247.152060	1	-1.737560246617	1.507667583950	-0.129268726576	0.020993382382	0.032962378179	0.000508901755	0.944033974064	N\A	0.150983660299	0.027479665736	0.055829498916	0.014870808891	47	26	
3500000	227.635937	1	-1.533813433997	1.221960472065	-0.097401097406	0.254948168796	-0.002912058929	0.000484347410	0.890538804303	N\A	0.205784498551	0.032523780139	0.086822391104	0.017713278826	57	32	
3550000	226.295680	1	-2.226628401553	1.714847397995	-0.150761480093	0.021626725293	0.029131599616	0.000584638549	0.882311626830	N\A	0.188411511747	0.027919274804	0.076427214539	0.015745054448	38	25	
3600000	222.794673	1	-2.207233723932	1.713432628166	-0.153411091387	0.048642341671	0.020512800804	0.000685487242	0.860344447104	N\A	0.222483275895	0.033754170696	0.090203631981	0.017757820436	38	29	
3650000	240.907359	1	-1.771260029822	1.425723912000	-0.109612469061	0.103468766849	0.003710662057	0.000389725809	0.895573147990	N\A	0.200229478624	0.034101798470	0.064525861300	0.017030924052	39	27	
3700000	228.541135	1	-2.293095479623	1.864082779267	-0.177398044080	-0.106126633627	0.058452232539	0.000612806275	0.960243107170	N\A	0.091096223532	0.020232811538	0.037024423547	0.011905643588	46	33	
3750000	246.214225	1	-2.170461978523	1.756978574728	-0.170561716760	-0.044869079214	0.051295464440	0.000972890556	0.905033121975	N\A	0.179229474745	0.030047704158	0.063185807367	0.015590342824	54	29	
3800000	231.002491	1	-1.975868465699	1.674332268722	-0.170309944970	0.049186131833	0.046772573400	0.000960985837	0.883011662808	N\A	0.173586940779	0.026864604973	0.078117353409	0.016332702643	43	31	
3850000	241.458824	1	-1.996413783091	1.613494184252	-0.124531883710	-0.074648563798	0.037607104942	0.000792285001	0.916038167170	N\A	0.163974813175	0.023154119522	0.065108431899	0.012482302214	36	27	
3900000	246.324086	1	-2.104402355940	1.790541356942	-0.174183747564	-0.023149501392	0.040862204392	0.000432383234	0.909913941232	N\A	0.150358689422	0.028358882213	0.054228129362	0.015549562711	46	26	
3950000	237.375995	1	-2.326828300644	1.793751355101	-0.175782226593	-0.029303349170	0.050724205660	0.000367167852	0.888740098606	N\A	0.165460428515	0.026593307519	0.070833756184	0.015193834212	59	22	
4000000	245.580449	1	-1.496154088987	1.271852305838	-0.088969114583	0.178807335159	-0.010789603633	0.000504918177	0.888693120115	N\A	0.178771599099	0.029311020031	0.073602836037	0.016961532417	50	32	
4050000	205.832122	1	-2.045598625655	1.570328266958	-0.110462046567	-0.028995471706	0.020191080484	0.000878986180	0.894129844042	N\A	0.203327986986	0.034793218451	0.075868155013	0.017150018064	37	29	
4100000	240.441587	1	-1.968581153463	1.568560952925	-0.131215154587	0.050913779116	0.027051680621	0.000443043646	0.916062707127	N\A	0.142817478290	0.027060348627	0.044539967181	0.013666799455	51	24	
4150000	221.370819	1	-2.067193475635	1.534754399829	-0.123799043662	0.114607180982	0.009083440485	0.000361257384	0.945766024214	N\A	0.124725554072	0.024485603059	0.069955815444	0.016665004142	34	34	
4200000	223.051060	1	-1.699289717145	1.336006023687	-0.096600751007	0.103188895566	0.013186084968	0.000675574743	0.906307221745	N\A	0.175576014016	0.028274125764	0.057024830419	0.013283172366	46	34	
4250000	236.322339	1	-1.597404124367	1.324813163136	-0.112794547960	0.184679959038	0.012715711258	0.000885723020	0.881902132662	N\A	0.186381581274	0.030993659287	0.070749371546	0.015651055689	48	23	
4300000	220.141789	1	-2.202628937019	1.626737934775	-0.126275975459	0.080748215164	0.004306844367	0.000803393136	0.892637153586	N\A	0.223348095085	0.033940662145	0.090368275848	0.017506892996	41	24	
4350000	227.499022	1	-2.117270443267	1.615620661147	-0.111250390987	-0.027643018178	0.014089228398	0.000469536738	0.896852437760	N\A	0.208566249456	0.034525526108	0.082022940705	0.017985857331	46	24	
4400000	228.703585	1	-2.085983885963	1.721724389021	-0.175516719025	0.040001033515	0.041538392992	0.000589017221	0.903527346229	N\A	0.205050134995	0.032751816188	0.078091103416	0.016953838606	36	36	
4450000	229.915830	1	-2.104981537204	1.623190848542	-0.132807963479	0.071555901341	0.019200040963	0.000605489801	0.890843148478	N\A	0.198027047907	0.031770787372	0.070323539212	0.015251437171	41	37	
4500000	225.453574	1	-1.610906948206	1.323638216617	-0.106518306657	0.135057908745	0.016320833037	0.000690028624	0.876595299536	N\A	0.178836041149	0.029053024046	0.073557153216	0.015378000828	32	29	
4550000	235.857397	1	-2.083395751989	1.711870172478	-0.164052041037	0.046310026359	0.033605731685	0.000646417094	0.885349071009	N\A	0.218284748090	0.034569710923	0.084314574849	0.017890065353	42	30	
4600000	240.450534	1	-2.128152891343	1.610214015151	-0.138962897900	0.014557079295	0.035671263335	0.000447351770	0.915507997692	N\A	0.139749930807	0.024881572026	0.057175752204	0.014603326447	46	41	
4650000	225.430782	1	-1.659532914462	1.186102878092	-0.073470588738	0.262137726211	-0.019356532694	0.000418420325	0.883377999568	N\A	0.215136477190	0.032837942937	0.080435729547	0.016179313369	56	25	
4700000	252.689215	1	-1.877942638559	1.475019581731	-0.110733633962	0.038619392905	0.019861491847	0.000364256682	0.913903605355	N\A	0.167093463490	0.027542017925	0.061488729435	0.014465285623	46	33	
4750000	221.237706	1	-1.902567029659	1.390789564743	-0.080844287520	0.091165849364	-0.007260405332	0.000495531715	0.873295051545	N\A	0.205024253120	0.031061201588	0.087552887479	0.017255207175	43	24	
4800000	242.053649	1	-2.302741067443	1.729182260474	-0.154192298548	0.106401076301	0.004579682162	0.000467771883	0.919576010987	N\A	0.212618873438	0.033915463648	0.080827577210	0.017351703502	47	35	
4850000	246.448241	1	-2.051964568351	1.450423132337	-0.119977096524	0.058897071853	0.027379397216	0.000417629277	0.916128394224	N\A	0.158622025361	0.027354628508	0.060940837272	0.014363485418	55	24	
4900000	253.679760	1	-2.554043932567	1.994585397841	-0.213341869355	-0.102991354926	0.075337579496	0.000484488299	0.925073503160	N\A	0.100041276279	0.015992402524	0.048949504096	0.010597644606	40	35	
4950000	230.540919	1	-2.137497118498	1.646253149262	-0.135645304131	-0.025218745426	0.025986158147	0.000547832863	0.901276597788	N\A	0.152486201659	0.027562501740	0.059537980219	0.015407508931	45	26	
5000000	229.591645	1	-1.734119487321	1.563721269124	-0.153805114359	0.102639410320	0.028787323214	0.000684524644	0.886896055977	N\A	0.167489272433	0.029016792739	0.065535196668	0.015116407441	46	20	
5050000	246.604056	1	-2.084686785351	1.645203936830	-0.144774112945	0.071619755086	0.019972799458	0.000379722872	0.914891550236	N\A	0.184917391293	0.031680498580	0.053489263686	0.014603695900	54	24	
5100000	225.274572	1	-2.083484335299	1.735037743444	-0.165974646597	-0.031645115911	0.045214528618	0.000600256814	0.876200472968	N\A	0.179903385869	0.029179866071	0.074531336846	0.015398567255	48	25	
5150000	240.555380	1	-2.030828405846	1.675012403309	-0.136912712233	-0.066189578890	0.041887096864	0.000259605425	0.920353821562	N\A	0.171055678108	0.028103786023	0.068849816078	0.015152257266	45	33	
5200000	245.546340	1	-2.414995632104	1.898532249222	-0.185414543393	-0.032614549222	0.046622024553	0.000442048647	0.893699980214	N\A	0.193107231648	0.029550720653	0.076518905494	0.015682085124	44	29	
5250000	238.818623	1	-1.878402392084	1.556723215724	-0.133922957248	0.046277384470	0.026640081005	0.000829499860	0.883716787610	N\A	0.203331329871	0.033709403263	0.078882239484	0.017331279323	35	24	
5300000	223.685724	1	-2.345092592345	1.896225282161	-0.188684916938	-0.007757751038	0.035421754244	0.000638153717	0.886649080043	N\A	0.210100051538	0.032234193423	0.086480693915	0.016960445284	48	29	
5350000	251.589769	1	-2.173917564177	1.713818894030	-0.153948382573	-0.010893832184	0.037413884245	0.000710104544	0.887560431641	N\A	0.161213298302	0.028195672577	0.063533516225	0.015007065016	51	34	
5400000	236.894296	1	-2.261833505209	1.819797225614	-0.168797767314	-0.021670429866	0.035011423078	0.000449967189	0.932058050144	N\A	0.212409613608	0.036044694328	0.082331837442	0.018766556836	44	28	
5450000	238.244720	1	-1.359494021832	1.018603238193	-0.038992817361	0.214446629045	-0.020723135663	0.000485119520	0.896399707340	N\A	0.209111952555	0.033855648003	0.079817371520	0.017730509804	42	28	
5500000	241.723611	1	-1.488104628774	1.291574310452	-0.099661197244	0.167843575234	0.002813134081	0.000495490726	0.913997202649	N\A	0.183106559889	0.030034375571	0.061227511957	0.015587426147	65	29	
5550000	245.933868	1	-2.020076681694	1.741856142095	-0.144294881536	-0.106109925691	0.040463046812	0.000289230752	0.907128722649	N\A	0.174279999225	0.027917193024	0.071354985266	0.014780439470	43	34	
5600000	222.874760	1	-1.620549146637	1.239202846813	-0.082204296874	0.241655999481	-0.019808432638	0.000480508930	0.872924006424	N\A	0.216430312631	0.034100909619	0.086423577496	0.017626121802	34	28	
5650000	246.175593	1	-1.945316668548	1.589010777010	-0.143398083210	0.068680953199	0.025283994081	0.000510724097	0.903578885469	N\A	0.159501787691	0.027018571667	0.066179673650	0.015041011897	50	41	
5700000	257.812927	1	-1.839757852464	1.388349793618	-0.104027707742	0.154017931041	0.000229049083	0.000458720726	0.913830441820	N\A	0.196133910987	0.032193709501	0.075959107178	0.016944335852	41	24	
5750000	224.531334	1	-1.777599900619	1.420903635309	-0.097776159283	0.096593184169	-0.000019881774	0.000570935005	0.949814434469	N\A	0.161527876805	0.029246156792	0.056417994177	0.015391176352	52	36	
5800000	228.123001	1	-1.885028796399	1.429457468507	-0.087028371210	0.028935843436	0.004633155999	0.001315670213	0.878598073715	N\A	0.224359140875	0.036319736222	0.087697410124	0.019435512541	46	26	
5850000	231.250997	1	-1.822553621874	1.458572809095	-0.115382081155	0.094819224594	0.009850022989	0.000633548985	0.897482737161	N\A	0.164177821584	0.027095994592	0.060986848885	0.014314808644	52	30	
5900000	235.036848	1	-1.642659228992	1.226209522869	-0.064273656701	0.154334928554	-0.010065926352	0.000591475719	0.897332212331	N\A	0.167564490299	0.028742692166	0.062852140452	0.015543006719	42	37	
5950000	225.740683	1	-1.887647024481	1.448061651287	-0.113951110038	0.095691595284	0.013141945788	0.000812947160	0.895280520435	N\A	0.203395848555	0.031976768432	0.077901147902	0.016700516381	42	37	
6000000	235.578073	1	-2.269694936368	1.864441060911	-0.173581866340	-0.107373910862	0.050523411948	0.000743894293	0.903410116551	N\A	0.175799153131	0.026049712849	0.075260248872	0.014442646750	48	32	
6050000	247.531437	1	-1.588546059757	1.167438232261	-0.057961413296	0.244542921509	-0.039036048651	0.000607102666	0.880046899554	N\A	0.207747862089	0.032447172074	0.079086837928	0.016858960234	36	25	
6100000	225.900850	1	-1.987742661234	1.552036628102	-0.118207565754	0.019307438387	0.016124008350	0.000653547277	0.855857941436	N\A	0.218779499102	0.032633281181	0.091787111394	0.017636000331	48	25	
6150000	236.863432	1	-2.311766588211	1.794945989229	-0.184476131913	0.061151916246	0.038876598687	0.000274764823	0.892090360534	N\A	0.214181692179	0.033324729787	0.086151512889	0.017623916508	45	23	
6200000	251.298080	1	-2.170693532251	1.678239093338	-0.139307501306	0.028700834346	0.016322817483	0.000470492283	0.894842723925	N\A	0.220229760227	0.036034451775	0.085275137255	0.019254802007	43	28	
6250000	236.854173	1	-2.354687724968	1.803129608249	-0.167309133234	0.045626939392	0.029997141645	0.000444702906	0.901653942238	N\A	0.184856656073	0.028820277473	0.071823676484	0.015357520873	40	28	
6300000	229.585443	1	-2.022492238882	1.500834946017	-0.101416951864	0.043582666258	0.000293128665	0.000720303974	0.882267296221	N\A	0.190247028937	0.031344541044	0.078264721013	0.016290716042	53	33	
6350000	226.567674	1	-1.856630100385	1.465411647578	-0.139434834700	0.156501602719	0.029287153945	0.000441983351	0.928909411680	N\A	0.198007957989	0.029012758611	0.082716834445	0.014454029735	40	29	
6400000	234.957921	1	-1.882266451786	1.562210747278	-0.153839724220	0.079098115549	0.038739929208	0.000915087846	0.913707207125	N\A	0.181706659590	0.031588464780	0.067762100074	0.015609791396	36	38	
6450000	230.910880	1	-1.919496713571	1.661682716218	-0.168016016908	0.038361406161	0.042832920250	0.000423458910	0.892916546187	N\A	0.183983733752	0.030221361321	0.070918438323	0.016360653994	39	26	
6500000	233.646993	1	-2.224340348148	1.724720817876	-0.145436452843	0.011724359418	0.022873492174	0.000460077023	0.888080940521	N\A	0.199928152877	0.031090609790	0.075766699729	0.016283828353	42	30	
6550000	244.975029	1	-1.739367619949	1.400951131488	-0.098555336467	0.160496543483	-0.007931755659	0.000651380876	0.918442688594	N\A	0.197365166506	0.036278596358	0.050633322979	0.016680387410	41	27	
6600000	235.722190	1	-1.586451198242	1.315773277609	-0.099434641077	0.163621664393	0.000695360460	0.000458266679	0.882121650864	N\A	0.204055622525	0.033524970201	0.073242108895	0.016851733408	46	30	
6650000	245.628526	1	-1.464947457642	1.170108633783	-0.046926559967	0.079951940125	-0.003285682852	0.000893982212	0.905122220016	N\A	0.198262782787	0.033908403800	0.076930520724	0.017604950587	44	30	
6700000	227.407960	1	-1.982245836366	1.575507344409	-0.141585153229	0.124488709151	0.014435124214	0.000479242575	0.919609110803	N\A	0.174862532990	0.028685364086	0.050120897569	0.013573100439	42	30	
6750000	251.520349	1	-2.071976160986	1.746578705026	-0.160334535416	-0.077066189400	0.051989533420	0.000670627463	0.922271088884	N\A	0.161725316131	0.026982410556	0.064374483425	0.014411171507	36	38	
6800000	239.933179	1	-1.484940080182	1.208455465147	-0.083492427769	0.195027823009	-0.005085302196	0.000480751783	0.933692360022	N\A	0.165678791655	0.027914164292	0.047993388894	0.013564643435	59	22	
6850000	253.251774	1	-1.798931342446	1.484600175382	-0.126126461340	0.052395921675	0.023849479461	0.000629697856	0.903963522670	N\A	0.166395599764	0.028342611497	0.068637993476	0.015608873122	46	29	
6900000	223.980205	1	-2.220727276527	1.719821780610	-0.152173491830	0.062353700900	0.018675011564	0.000562254654	0.904767893904	N\A	0.168662048681	0.028465652310	0.063030272736	0.015467626732	52	33	
6950000	212.671018	1	-2.515632155032	1.982536200628	-0.192536017698	-0.173984500055	0.067190500427	0.000898609315	0.867496978216	N\A	0.203124121818	0.031983045754	0.086804673564	0.018034998090	49	24	
7000000	214.921222	1	-1.655578193661	1.343540713733	-0.095754701761	0.064828037519	0.021402665040	0.000402919240	0.884905743641	N\A	0.201518135888	0.033211669002	0.063531878001	0.015855908819	41	26	
7050000	251.415923	1	-1.960670541024	1.513607838370	-0.119023410373	0.109605564415	0.002810004352	0.000611571186	0.894939929208	N\A	0.179123186472	0.028867884772	0.072953243709	0.016335142973	59	29	
7100000	243.210323	1	-2.326065230941	1.920625627139	-0.190904083602	-0.137971106854	0.072813891471	0.000463548035	0.903524065469	N\A	0.169017081078	0.028780159597	0.064470742639	0.015188391507	51	30	
