Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m1-bm-003.txt
Log File Name:                   MOB_d1_m1-bm-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2490580053
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m1-bm-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     1
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Restrictions:
    Beta-1                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      2
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	s.e. Alpha	s.e. Beta-1	
1000000	105.754791	1	0.516538336968	0.605246832456	0.001356129803	0.696851292954	N\A	0.021323608979	
1050000	105.418504	1	0.578272038663	0.577743070933	0.001358783840	0.696258010704	N\A	0.021344464643	
1100000	105.258456	1	0.585988609810	0.574305163813	0.001360048799	0.695975242392	N\A	0.021354397636	
1150000	100.786345	1	0.382851917832	0.664807158338	0.001395874671	0.687966741289	N\A	0.021633824052	
1200000	103.756773	1	0.437887912549	0.640287376884	0.001371974985	0.693309267569	N\A	0.021447820992	
1250000	104.820361	1	0.602777371306	0.566825390531	0.001363517347	0.695199884536	N\A	0.021381610481	
1300000	105.606387	1	0.503196617192	0.611190870623	0.001357300398	0.696589618778	N\A	0.021332810131	
1350000	104.932437	1	0.471221151393	0.625436664440	0.001362629159	0.695398429650	N\A	0.021374645415	
1400000	105.795643	1	0.522485798967	0.602597103508	0.001355807745	0.696923285752	N\A	0.021321076827	
1450000	105.301943	1	0.584011758312	0.575185895903	0.001359704980	0.696052099446	N\A	0.021351698284	
1500000	105.819984	1	0.541985148792	0.593909701768	0.001355615886	0.696966173871	N\A	0.021319568210	
1550000	105.757439	1	0.516864926430	0.605101329458	0.001356108922	0.696855960817	N\A	0.021323444809	
1600000	105.723318	1	0.513024438646	0.606812353700	0.001356377976	0.696795816629	N\A	0.021325560004	
1650000	105.627581	1	0.565380264847	0.583486647989	0.001357133157	0.696627003816	N\A	0.021331495818	
1700000	105.454473	1	0.493780417416	0.615386000770	0.001358499724	0.696321521793	N\A	0.021342233011	
1750000	105.623535	1	0.565681126246	0.583352607425	0.001357165083	0.696619866999	N\A	0.021331746727	
1800000	105.782434	1	0.549823007706	0.590417758203	0.001355911874	0.696900008908	N\A	0.021321895560	
1850000	105.681074	1	0.509042847223	0.608586242807	0.001356711147	0.696721339560	N\A	0.021328178978	
1900000	105.670001	1	0.508096073887	0.609008051760	0.001356798497	0.696701813544	N\A	0.021328865554	
1950000	105.807458	1	0.545290334147	0.592437166876	0.001355714615	0.696944104016	N\A	0.021320344545	
2000000	104.597866	1	0.460233450726	0.630331933807	0.001365282300	0.694805347620	N\A	0.021395444312	
2050000	105.830133	1	0.536480625035	0.596362091704	0.001355535903	0.696984053162	N\A	0.021318939263	
2100000	104.723473	1	0.605960294117	0.565407326370	0.001364285630	0.695028142775	N\A	0.021387633442	
2150000	105.618090	1	0.566081370682	0.583174289469	0.001357208044	0.696610263459	N\A	0.021332084354	
2200000	105.644462	1	0.564091560261	0.584060795053	0.001356999971	0.696656776153	N\A	0.021330449080	
2250000	105.830476	1	0.535741616422	0.596691336769	0.001355533200	0.696984657505	N\A	0.021318918004	
2300000	105.186069	1	0.481001228861	0.621079418544	0.001360621299	0.695847265909	N\A	0.021358891634	
2350000	105.153923	1	0.479666903999	0.621673890474	0.001360875613	0.695790416527	N\A	0.021360887643	
2400000	105.777432	1	0.519550377522	0.603904900208	0.001355951304	0.696891194733	N\A	0.021322205579	
2450000	105.629848	1	0.565210399754	0.583562326733	0.001357115270	0.696631002109	N\A	0.021331355248	
2500000	104.540991	1	0.458520385117	0.631095143314	0.001365733831	0.694704412504	N\A	0.021398982010	
2550000	105.665128	1	0.507689825179	0.609189044755	0.001356836934	0.696693221213	N\A	0.021329167672	
2600000	105.783448	1	0.520454680566	0.603502012732	0.001355903880	0.696901795844	N\A	0.021321832708	
2650000	105.657591	1	0.507073035375	0.609463838575	0.001356896391	0.696679930228	N\A	0.021329634991	
2700000	105.759803	1	0.517161411785	0.604969238521	0.001356090287	0.696860126500	N\A	0.021323298299	
2750000	104.284618	1	0.618895805212	0.559644263366	0.001367771029	0.694249018184	N\A	0.021414935964	
2800000	105.702699	1	0.559122667794	0.586274549124	0.001356540586	0.696759466872	N\A	0.021326838278	
2850000	105.729163	1	0.513633458224	0.606541021692	0.001356331883	0.696806120284	N\A	0.021325197653	
2900000	105.697380	1	0.510503210179	0.607935618053	0.001356582536	0.696750089369	N\A	0.021327168034	
2950000	105.269746	1	0.585482765683	0.574530528821	0.001359959525	0.695995198507	N\A	0.021353696776	
3000000	105.828176	1	0.538357757777	0.595525786576	0.001355551322	0.696980606513	N\A	0.021319060509	
3050000	105.795224	1	0.522410561299	0.602630623592	0.001355811050	0.696922546994	N\A	0.021321102812	
3100000	104.783471	1	0.466114989188	0.627711575287	0.001363809821	0.695134505015	N\A	0.021383903532	
3150000	104.016220	1	0.444203767697	0.637473520448	0.001369907036	0.693771535896	N\A	0.021431650978	
3200000	105.427866	1	0.492343588317	0.616026140658	0.001358709885	0.696274542515	N\A	0.021343883776	
3250000	105.741923	1	0.515027122543	0.605920112691	0.001356231264	0.696828612453	N\A	0.021324406643	
3300000	105.275087	1	0.585241693354	0.574637932001	0.001359917293	0.696004638990	N\A	0.021353365218	
3350000	105.638903	1	0.505599206882	0.610120462530	0.001357043830	0.696646971840	N\A	0.021330793786	
3400000	105.625684	1	0.565521711963	0.583423630097	0.001357148127	0.696623657287	N\A	0.021331613472	
3450000	105.813778	1	0.543780703764	0.593109741384	0.001355664801	0.696955239462	N\A	0.021319952845	
3500000	105.672360	1	0.508295025922	0.608919414125	0.001356779882	0.696705974595	N\A	0.021328719245	
3550000	105.140221	1	0.479107724012	0.621923017816	0.001360984034	0.695766180318	N\A	0.021361738531	
3600000	105.732109	1	0.513947020516	0.606401322593	0.001356308655	0.696811312658	N\A	0.021325015049	
3650000	105.796709	1	0.547442254163	0.591478437798	0.001355799344	0.696925163774	N\A	0.021321010769	
3700000	104.505289	1	0.612657266695	0.562423673492	0.001366017339	0.694641037265	N\A	0.021401202965	
3750000	105.205972	1	0.481844022639	0.620703934838	0.001360463862	0.695882459204	N\A	0.021357655887	
3800000	103.529571	1	0.637452040996	0.551377040281	0.001373788477	0.692903880219	N\A	0.021461991300	
3850000	105.715260	1	0.557909921558	0.586814855024	0.001356441519	0.696781612201	N\A	0.021326059526	
3900000	105.710860	1	0.558341939478	0.586622381262	0.001356476222	0.696773854638	N\A	0.021326332328	
3950000	105.759139	1	0.553043791021	0.588982826330	0.001356095525	0.696858955648	N\A	0.021323339479	
4000000	105.465602	1	0.575724946879	0.578877857979	0.001358411824	0.696341170961	N\A	0.021341542537	
4050000	105.701398	1	0.559244752697	0.586220157536	0.001356550842	0.696757174108	N\A	0.021326918902	
4100000	104.868702	1	0.601132643017	0.567558154215	0.001363134174	0.695285538789	N\A	0.021378605963	
4150000	105.830575	1	0.535179224503	0.596941895100	0.001355532417	0.696984832520	N\A	0.021318911847	
4200000	105.829645	1	0.533005743122	0.597910230255	0.001355539746	0.696983194239	N\A	0.021318969478	
4250000	104.032066	1	0.625517901588	0.556693969531	0.001369780838	0.693799746227	N\A	0.021430663793	
4300000	104.340248	1	0.452754412802	0.633664014500	0.001367328724	0.694347890819	N\A	0.021411473142	
4350000	104.573537	1	0.459495993325	0.630660487773	0.001365475427	0.694762176132	N\A	0.021396957511	
4400000	105.790285	1	0.548565606979	0.590977958690	0.001355849981	0.696913844338	N\A	0.021321408920	
4450000	103.717354	1	0.436963110726	0.640699397030	0.001372289445	0.693238973202	N\A	0.021450278801	
4500000	105.085462	1	0.476926341197	0.622894873238	0.001361417395	0.695669306869	N\A	0.021365139239	
4550000	105.450206	1	0.493546680992	0.615490135638	0.001358533423	0.696313988892	N\A	0.021342497712	
4600000	105.386642	1	0.579913615396	0.577011711339	0.001359035574	0.696201738166	N\A	0.021346441735	
4650000	103.957265	1	0.627389871605	0.555859964514	0.001370376670	0.693666554179	N\A	0.021435324279	
4700000	105.559695	1	0.570088424605	0.581389056242	0.001357668904	0.696507243077	N\A	0.021335705855	
4750000	105.827193	1	0.531146184713	0.598738705619	0.001355559075	0.696978873286	N\A	0.021319121480	
4800000	104.667432	1	0.462382858244	0.629374324104	0.001364730214	0.694928760713	N\A	0.021391117983	
4850000	105.429480	1	0.577692029462	0.578001478161	0.001358697140	0.696277391596	N\A	0.021343783668	
4900000	105.362464	1	0.581120432801	0.576474046867	0.001359226624	0.696159030924	N\A	0.021347942099	
4950000	105.721279	1	0.557305404397	0.587084181103	0.001356394050	0.696792223351	N\A	0.021325686369	
5000000	103.501390	1	0.432040004483	0.642892752302	0.001374013582	0.692853560301	N\A	0.021463749579	
5050000	105.441223	1	0.577062572718	0.578281915389	0.001358604374	0.696298128424	N\A	0.021343055027	
5100000	105.829916	1	0.533329473123	0.597766001211	0.001355537611	0.696983671348	N\A	0.021318952695	
5150000	105.431471	1	0.492535418403	0.615940676013	0.001358681411	0.696280907652	N\A	0.021343660124	
