Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-glob-004.txt
Log File Name:                   PAL_d1_m8-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2333051919
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.207006
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.72 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1900000	450.975740	1	-1.092989463150	1.164530301271	-0.039317021326	0.015140887437	0.000206413954	0.954756874024	N\A	0.049806851330	0.006175991447	0.022058077829	38	11	0.004027059751	Global Trend	
1950000	456.741203	1	-0.894975400673	1.124954180296	-0.036254479016	0.014141565844	0.000273999213	0.951781253318	N\A	0.049478687002	0.005667422563	0.024080191304	39	9	0.008024584448	Global Trend	
2000000	458.174016	1	-1.089074096386	1.272841358200	-0.057816570935	-0.002076136140	0.000174537972	0.958626942088	N\A	0.047387145920	0.005558406648	0.022609562480	50	12	0.003958092230	Global Trend	
2050000	450.601919	1	-1.354953727133	1.307326298891	-0.055193735569	-0.020688590054	0.000232563354	0.960901130810	N\A	0.055684183383	0.007675031786	0.024166224977	32	13	0.001031269969	Global Trend	
2100000	444.116345	1	-1.238671631286	1.162155564490	-0.048513086220	0.045413666296	0.000319710927	0.956206899985	N\A	0.060404148221	0.008411773195	0.026211572991	35	11	-0.003942594435	Global Trend	
2150000	471.255643	1	-1.081696167505	1.129889197601	-0.026549076820	-0.024418615337	0.000095968681	0.964243430168	N\A	0.045863827764	0.005765677706	0.023805147543	36	15	0.002568456702	Global Trend	
2200000	463.786268	1	-1.146805235513	1.286526264211	-0.058397770925	0.009015024397	0.000168263670	0.956729084584	N\A	0.051148449873	0.006861619676	0.025303462264	33	13	0.003784718451	Global Trend	
2250000	456.813520	1	-1.244243022497	1.261941566391	-0.043577342616	-0.030827844915	0.000216878487	0.983640955474	N\A	0.037437926356	0.007198295118	0.016891142838	39	11	0.000375550674	Global Trend	
2300000	463.673115	1	-1.061401481194	1.193503774689	-0.043567760989	0.011740256069	0.000192593537	0.961183669198	N\A	0.035598558503	0.005605556352	0.018208679004	49	10	0.005934414465	Global Trend	
2350000	452.201861	1	-1.049782397783	1.148408049159	-0.027970627914	-0.023996393029	0.000183110173	0.955989636819	N\A	0.046944648095	0.006156556053	0.024698992992	45	11	0.004724616623	Global Trend	
2400000	464.673084	1	-1.336706458922	1.212765351955	-0.035684035360	-0.036439789871	0.000223205266	0.959782356600	N\A	0.048741358646	0.006280808099	0.022943296324	37	13	-0.003650247481	Global Trend	
2450000	448.861824	1	-1.169206321548	1.190481369311	-0.048754905025	0.050827694476	0.000204250288	0.954007858705	N\A	0.055272670483	0.007113131697	0.025596231919	35	14	0.002454309287	Global Trend	
2500000	482.527990	1	-1.131449220815	1.247683853525	-0.040454424248	-0.036014331973	0.000190520459	0.967626921807	N\A	0.040140891598	0.005397609267	0.018825599365	36	14	0.004298938087	Global Trend	
2550000	461.259317	1	-1.001267294024	1.204913360787	-0.038034409083	-0.016221325445	0.000244184238	0.956949571130	N\A	0.044414332771	0.005192954070	0.024622601429	33	14	0.012237745250	Global Trend	
2600000	464.754591	1	-1.117830666794	1.265308118785	-0.040949872140	-0.052713616653	0.000255752761	0.959386220985	N\A	0.044574638159	0.005243180075	0.021849908106	36	19	0.008918747056	Global Trend	
2650000	475.832991	1	-0.694225039843	1.133036745806	-0.045849148457	0.044064237668	0.000094913209	0.964356524819	N\A	0.041330863670	0.005384943592	0.023844908415	33	17	0.002437805481	Global Trend	
2700000	462.597997	1	-1.318365676901	1.349063179733	-0.055034211569	-0.042588758017	0.000115889035	0.957471259745	N\A	0.056632274119	0.007683792039	0.025621997490	36	15	0.001285513836	Global Trend	
2750000	455.651958	1	-1.269574245519	1.250797750367	-0.051988880511	-0.006046955411	0.000226178011	0.956408890351	N\A	0.054575584222	0.007559998337	0.025830902658	35	12	0.000027024306	Global Trend	
2800000	440.097473	1	-1.205420661673	1.278154532938	-0.046259212066	-0.034760829414	0.000294742364	0.948946027296	N\A	0.052095270588	0.006974643277	0.026237936338	35	13	0.005314695267	Global Trend	
2850000	445.917710	1	-1.091980575578	1.177608376407	-0.045339187617	0.016114049266	0.000199042671	0.953014645766	N\A	0.048190838658	0.006322802818	0.026037623358	36	11	0.004305069961	Global Trend	
2900000	451.601283	1	-1.235610212751	1.243236379596	-0.041109461129	-0.038904176267	0.000258262708	0.960757249340	N\A	0.049878159092	0.007312393946	0.023266866734	27	10	0.002118138556	Global Trend	
2950000	473.962131	1	-1.361097819751	1.365804481892	-0.063115020047	-0.031100756238	0.000123018665	0.965620489400	N\A	0.045176925558	0.006602908624	0.023088960545	35	16	0.001560859191	Global Trend	
3000000	469.820385	1	-1.065996728965	1.155913202801	-0.045140895486	0.048315535168	0.000237415465	0.962979743876	N\A	0.051342741125	0.006866516827	0.024615911348	32	18	0.003115965674	Global Trend	
3050000	468.616230	1	-1.079728705365	1.178157472985	-0.050745566536	0.038987659007	0.000151920500	0.957757938508	N\A	0.051987822487	0.006183290560	0.023470241687	40	14	0.002316992304	Global Trend	
3100000	454.746613	1	-1.275811367574	1.237375662942	-0.041934352430	-0.028298249190	0.000177120778	0.957200566178	N\A	0.055640450395	0.007473355479	0.026287836164	45	11	-0.001214868092	Global Trend	
3150000	462.029109	1	-1.079273648150	1.230910530774	-0.049444443578	0.016726191995	0.000176280849	0.959270209383	N\A	0.046650876295	0.006254486659	0.024165071780	39	13	0.004476515441	Global Trend	
3200000	464.701962	1	-1.206822056833	1.253024780340	-0.042842927636	-0.036235722200	0.000142174073	0.962477480047	N\A	0.044934796013	0.005365746743	0.021030168557	40	15	0.003174153348	Global Trend	
3250000	446.340343	1	-1.232619663714	1.234067744946	-0.032314609053	-0.071300683030	0.000320695918	0.956662484198	N\A	0.059432749538	0.006682894467	0.023615644622	31	11	0.000420464566	Global Trend	
3300000	455.802428	1	-1.275945298520	1.263561237553	-0.048632400436	-0.030944480827	0.000213247523	0.953755224062	N\A	0.053610101838	0.007520358415	0.026350960015	39	9	0.000516880323	Global Trend	
3350000	455.851600	1	-1.215486096133	1.250154411945	-0.067382390391	0.066481721187	0.000190522677	0.960512918319	N\A	0.052518568554	0.006391544490	0.022816501487	42	16	0.001071784686	Global Trend	
3400000	449.951503	1	-1.154660306131	1.197222507629	-0.057015619132	0.072619672679	0.000151547736	0.955608527741	N\A	0.054441501937	0.006154279406	0.023347828152	35	15	0.001578567621	Global Trend	
3450000	447.960681	1	-1.193222882564	1.245320300758	-0.053704178946	0.021574935259	0.000233517529	0.954432189724	N\A	0.050907189151	0.007139071703	0.024508354055	39	12	0.003023612581	Global Trend	
3500000	464.808877	1	-1.125289278353	1.214865502715	-0.051093177181	0.011083265988	0.000276709201	0.959763712807	N\A	0.052142148580	0.007257674480	0.022695536907	36	12	0.002681149430	Global Trend	
3550000	464.775690	1	-0.729651418942	0.995757931612	-0.030218489715	0.075940645411	0.000141651159	0.975707511342	N\A	0.027593086878	0.003052703134	0.024144463934	34	16	0.017213970512	Global Trend	
3600000	476.096846	1	-1.261540043435	1.265180575389	-0.054132032187	0.003328710741	0.000159262515	0.962703684818	N\A	0.049112262525	0.006463200985	0.022666771950	48	14	0.001663044788	Global Trend	
3650000	478.774057	1	-1.145577301508	1.238541833077	-0.043892409999	-0.015268968424	0.000227590716	0.970273324633	N\A	0.035679398701	0.005392162584	0.019180517341	31	15	0.005494942520	Global Trend	
3700000	462.575800	1	-1.197223389955	1.299958192937	-0.060767089269	-0.003204162174	0.000121298510	0.957705028373	N\A	0.050890659252	0.006670210941	0.023793424385	36	16	0.001851273851	Global Trend	
3750000	467.611559	1	-0.881756252777	1.220599307046	-0.044012055027	0.000502447222	0.000199072239	0.965384047963	N\A	0.036368776714	0.004953366485	0.022266066841	32	16	0.011182597742	Global Trend	
3800000	452.418635	1	-1.011357561068	1.136921672181	-0.031487833402	-0.018135570088	0.000180590147	0.958296069972	N\A	0.045674443156	0.006014309413	0.026182146149	32	11	0.006034128118	Global Trend	
3850000	462.836098	1	-1.150914955844	1.192083039569	-0.030885581480	-0.040304618169	0.000172103101	0.963593240969	N\A	0.046367884575	0.006676842957	0.021942886165	30	12	0.000334106523	Global Trend	
3900000	453.582047	1	-0.952369259499	1.281435714766	-0.053563503159	-0.023436590041	0.000259611774	0.963111664939	N\A	0.042970398161	0.005397211227	0.023114318152	36	13	0.011177460954	Global Trend	
3950000	465.993624	1	-1.258550059883	1.334226735863	-0.063263588221	0.009949244085	0.000180934602	0.961612758778	N\A	0.047328208640	0.006386479427	0.023899465337	41	13	0.003480234658	Global Trend	
4000000	456.527745	1	-1.061224331151	1.190396619319	-0.048638793826	0.018683497492	0.000256443463	0.954286445620	N\A	0.052234640497	0.006309868379	0.024521892889	37	11	0.005137895350	Global Trend	
4050000	468.384418	1	-0.960209264272	1.227441285488	-0.045228816846	-0.006669004734	0.000218500966	0.959615693239	N\A	0.050061905347	0.006866713923	0.024339521578	30	14	0.003807155991	Global Trend	
4100000	462.078934	1	-1.084710360507	1.212991789468	-0.048722061222	0.020563373281	0.000339966291	0.960535911306	N\A	0.052288305420	0.006905683763	0.025942446113	48	10	0.006374093815	Global Trend	
4150000	478.653325	1	-0.892080221015	1.136338452600	-0.041743721780	0.021541154798	0.000229886049	0.960657732082	N\A	0.051530694133	0.007281468159	0.023900065264	29	20	0.003183131108	Global Trend	
4200000	469.194262	1	-1.085290616674	1.115809216763	-0.036531752503	0.044143850514	0.000269266257	0.973223525169	N\A	0.053315568992	0.007617582248	0.024200508850	41	14	0.002169813537	Global Trend	
4250000	464.935407	1	-1.175493928563	1.235945200149	-0.038672158281	-0.045388752331	0.000269375902	0.963996752171	N\A	0.052216056486	0.006046338974	0.023271684440	51	14	0.003409914422	Global Trend	
4300000	473.084525	1	-1.035813909887	1.202857244829	-0.044546726205	0.002990855672	0.000158486408	0.960978594558	N\A	0.044482720278	0.005950737937	0.025730870260	45	13	0.004865887030	Global Trend	
4350000	455.484842	1	-1.440772373343	1.344176481019	-0.051756534306	-0.058933054178	0.000185125959	0.957030719214	N\A	0.053114442005	0.007302348642	0.025583340670	34	11	0.000332551383	Global Trend	
4400000	437.201703	1	-1.045464135042	1.136537565913	-0.041827570755	0.027693857304	0.000178521649	0.958332850070	N\A	0.045203822695	0.006148975728	0.023044786433	44	14	0.004872222780	Global Trend	
4450000	444.141074	1	-1.137167922560	1.197891465525	-0.034034445962	-0.040760780623	0.000209441395	0.967781626395	N\A	0.042632244688	0.006100463387	0.021833433148	41	12	0.004214706999	Global Trend	
4500000	444.894176	1	-1.278020940034	1.252114277986	-0.053528135943	0.017015890230	0.000167954432	0.955407005442	N\A	0.052016300930	0.007246210263	0.025477619247	35	9	0.000490488781	Global Trend	
4550000	464.574860	1	-1.279049602675	1.273847057764	-0.058501059358	0.014286149505	0.000146006288	0.961601022795	N\A	0.050406345677	0.006595692082	0.023278171572	41	13	0.001829370025	Global Trend	
4600000	472.799648	1	-1.183241454999	1.304396183146	-0.056224946930	-0.023743904912	0.000279886133	0.962885064420	N\A	0.045394836859	0.006103703121	0.022079241149	45	11	0.004645426876	Global Trend	
4650000	465.793563	1	-1.092335603676	1.245999003661	-0.045736035463	-0.022408350450	0.000148717758	0.960653420756	N\A	0.043799714331	0.005110579089	0.022245960245	28	11	0.005209072876	Global Trend	
4700000	448.041439	1	-1.166967186944	1.151474117443	-0.035439733334	0.012513819535	0.000117604317	0.957691897044	N\A	0.054854073220	0.007860376068	0.025012593319	42	12	-0.000693863692	Global Trend	
4750000	450.573798	1	-1.037823952702	1.144153409448	-0.040242929353	0.023828912978	0.000099396785	0.959763694969	N\A	0.042726059439	0.005131992739	0.023278854751	38	14	0.002838009687	Global Trend	
4800000	456.302105	1	-1.132206983995	1.235338922174	-0.038773084859	-0.029200719068	0.000047936575	0.968292812868	N\A	0.036661383802	0.005225370569	0.022230736196	44	10	0.001669955614	Global Trend	
4850000	467.423330	1	-1.262095869742	1.286083635357	-0.059978451582	0.022115811098	0.000169151970	0.962314022657	N\A	0.051113561526	0.006429499298	0.022569548586	49	14	0.001637897462	Global Trend	
4900000	458.616657	1	-0.807326570259	1.036450279789	-0.031445846196	0.053632154931	0.000147255899	0.963165855928	N\A	0.033720805809	0.004062156472	0.024264590152	50	12	0.008208810307	Global Trend	
4950000	446.790686	1	-1.235111759982	1.324787483843	-0.060720603135	-0.018118813412	0.000245771881	0.954637244441	N\A	0.052440801782	0.006177130310	0.023418110807	24	10	0.003327787770	Global Trend	
5000000	466.357090	1	-1.083747752787	1.228217520411	-0.060185584880	0.060513435425	0.000200765192	0.955023579363	N\A	0.048414489370	0.006122429831	0.026372649035	39	10	0.005786801473	Global Trend	
5050000	489.942045	1	-1.734423167652	1.279858089839	-0.053106565655	-0.022853461735	0.000193586646	0.980338378785	N\A	0.030932261974	0.005159258495	0.017541469626	40	17	0.007723855992	Global Trend	
5100000	483.440965	1	-1.038789571768	1.184733724058	-0.049341270398	0.028549680533	0.000164257816	0.965928088448	N\A	0.044157945642	0.006678682332	0.023383120775	44	13	0.003757395108	Global Trend	
5150000	478.658198	1	-1.095210526402	1.216639591260	-0.051457856712	0.025547436590	0.000117657226	0.971882061205	N\A	0.036917258635	0.005281934265	0.020128062707	46	13	0.003730019832	Global Trend	
5200000	478.685703	1	-1.096634661746	1.204908328418	-0.042818669670	-0.005067676851	0.000246029500	0.960607336772	N\A	0.047180289148	0.006006374190	0.023504394657	42	12	0.006559391141	Global Trend	
5250000	475.536397	1	-1.354583994923	1.357087066546	-0.068409530248	-0.006230849693	0.000221825568	0.963860076958	N\A	0.048835049974	0.007024886401	0.021418929919	49	16	0.001305522360	Global Trend	
5300000	489.753761	1	-1.163399739989	1.215648701699	-0.050119775706	0.018235901330	0.000063408461	0.965870578915	N\A	0.052704316985	0.006258836214	0.022611974837	43	20	-0.000219787010	Global Trend	
5350000	472.601040	1	-1.424246708372	1.265431212187	-0.060114743872	0.031485821043	0.000220972546	0.959609262116	N\A	0.047777822450	0.005652327269	0.020973955794	36	17	0.003642766912	Global Trend	
5400000	462.892453	1	-1.507010972842	1.408236466001	-0.073790123667	-0.007792822149	0.000095901787	0.955103369923	N\A	0.056903934589	0.006034253759	0.023717836128	36	13	-0.000454628635	Global Trend	
5450000	436.405197	1	-0.791155681742	1.040468724792	-0.023679991640	0.024425430093	0.000164409258	0.965296358848	N\A	0.031545071434	0.003683234111	0.024827141719	39	12	0.013228339586	Global Trend	
5500000	455.425330	1	-0.995501418515	1.142175222703	-0.041153829415	0.031157649337	0.000142119004	0.963678304194	N\A	0.045501222895	0.005782596112	0.023789779575	50	11	0.003660116250	Global Trend	
5550000	466.325395	1	-1.281429827337	1.268838097325	-0.047398595356	-0.014440217967	0.000154885093	0.956777659930	N\A	0.054867275038	0.007143901149	0.024865550060	43	15	0.000152315760	Global Trend	
5600000	451.458165	1	-1.079847420348	1.185011726918	-0.032029654574	-0.026218611233	0.000096061739	0.957374881897	N\A	0.046473160734	0.006091566634	0.024256009528	41	10	0.002520181553	Global Trend	
5650000	463.051090	1	-1.062920724485	1.185573859649	-0.037184010341	-0.009739853155	0.000264036706	0.961656337268	N\A	0.043608107144	0.005203187815	0.024543587686	40	13	0.007339319386	Global Trend	
5700000	466.404528	1	-1.170212192262	1.224153286948	-0.041070052393	-0.014586392049	0.000158905984	0.958685428060	N\A	0.049365656685	0.006252740738	0.023125702442	32	13	0.004042112671	Global Trend	
5750000	441.323903	1	-1.432470059147	1.351864002940	-0.057109495308	-0.052455393158	0.000147337361	0.958816142711	N\A	0.049420720203	0.006026504339	0.021538905001	32	11	-0.001215893989	Global Trend	
5800000	459.977788	1	-1.257651287651	1.224445952636	-0.041141166946	-0.009734878733	0.000105282818	0.956999974326	N\A	0.052735916692	0.006944930658	0.023450152888	44	15	0.000727832933	Global Trend	
5850000	425.572295	1	-1.335893142239	1.100766995078	-0.039071614389	0.041051994779	0.000159603517	0.953071349534	N\A	0.053193611714	0.006768139942	0.027273930989	41	14	0.002606336368	Global Trend	
5900000	483.899325	1	-1.326562001726	1.359925893883	-0.057323083986	-0.038744544276	0.000094052218	0.964968473842	N\A	0.046116463310	0.005512884499	0.023299358243	30	18	0.002869273610	Global Trend	
5950000	466.039569	1	-1.179405378649	1.224669149123	-0.043839624102	-0.008093713723	0.000214962728	0.964941970218	N\A	0.053114026358	0.006738547212	0.024317025638	34	13	0.003826654390	Global Trend	
6000000	473.964298	1	-1.208425235352	1.278426441647	-0.059444728146	0.010248893555	0.000233611250	0.966054349638	N\A	0.044098743722	0.006158262181	0.020266865650	43	13	0.002695484812	Global Trend	
6050000	437.717891	1	-0.869573799528	1.056843456001	-0.030402622515	0.040672214983	0.000239766446	0.957730925044	N\A	0.033149295473	0.003914606415	0.023803046336	37	13	0.014897403343	Global Trend	
6100000	450.401637	1	-1.061447972098	1.222870836969	-0.041303740957	-0.021110486005	0.000189455054	0.957796033826	N\A	0.042411001142	0.005559409273	0.024813387122	43	11	0.005531952381	Global Trend	
6150000	455.889022	1	-1.082102101864	1.234655251445	-0.045169908290	-0.016468122552	0.000205295990	0.958641437076	N\A	0.046623724991	0.005846908057	0.026369886230	24	9	0.006631472609	Global Trend	
6200000	433.710960	1	-0.789984235872	1.015947096657	-0.025812198977	0.066788308085	0.000401119533	0.960547164676	N\A	0.048943259442	0.007581758062	0.019094905512	43	11	0.003967224812	Global Trend	
6250000	467.054609	1	-1.191595857891	1.220299263061	-0.045346837651	-0.003865179428	0.000257473604	0.967948343714	N\A	0.045473722051	0.007175325356	0.021781852405	43	9	0.001836751105	Global Trend	
6300000	454.041897	1	-1.034059562600	1.147167594251	-0.028406735676	-0.035088885556	0.000400088829	0.959083199093	N\A	0.049608928398	0.006722114967	0.023913068478	34	11	0.007513268419	Global Trend	
6350000	464.338722	1	-1.073350296328	1.256575675356	-0.061716559595	0.028569559461	0.000187078101	0.958272436919	N\A	0.049994169396	0.006026701240	0.026429117215	39	8	0.005588013122	Global Trend	
6400000	458.073364	1	-0.910200840765	1.145436417540	-0.039727413091	0.007041063604	0.000279316858	0.954125764665	N\A	0.047533190050	0.005816243144	0.026994215028	35	10	0.010822257631	Global Trend	
6450000	455.487208	1	-1.361445747317	1.251577341057	-0.048407560996	-0.012115776021	0.000259242319	0.961115496985	N\A	0.048346776226	0.007115524988	0.024845089549	42	12	-0.004862932735	Global Trend	
6500000	444.002720	1	-0.928714750399	1.132811123265	-0.038356749467	0.032138334600	0.000181387203	0.964767463509	N\A	0.035483424412	0.004964245480	0.023300206496	43	13	0.009479092413	Global Trend	
6550000	458.051461	1	-1.106474786844	1.263962740352	-0.052726206426	-0.003973499110	0.000215090850	0.962551142688	N\A	0.045940206380	0.005528396992	0.023512961572	37	10	0.007379589777	Global Trend	
6600000	451.275823	1	-1.104066333888	1.235904857225	-0.065393631278	0.081644128719	0.000097017384	0.959165249187	N\A	0.048736490238	0.005794367536	0.023868578428	42	12	0.002301587506	Global Trend	
6650000	462.636797	1	-0.964893671129	1.132765938282	-0.054905113667	0.109225887158	0.000083027522	0.959826648017	N\A	0.049173282976	0.005832295646	0.023967911936	51	15	0.001647225825	Global Trend	
6700000	464.146469	1	-0.929760015261	1.143162940089	-0.053105738528	0.089438866645	0.000064877941	0.965875629547	N\A	0.035780067281	0.004297745655	0.024363225233	47	10	0.003254984623	Global Trend	
6750000	459.042002	1	-0.896983860821	1.045326345028	-0.026292423016	0.035618289215	0.000235465089	0.954396733483	N\A	0.042795740753	0.004847874733	0.024675596978	45	12	0.010040097732	Global Trend	
6800000	443.972014	1	-1.145318141600	1.191870688057	-0.059687458159	0.084246514568	0.000177340939	0.956050100997	N\A	0.053627057796	0.006013216072	0.023692074698	42	13	0.002322763004	Global Trend	
6850000	451.673264	1	-0.960142012327	1.093978533637	-0.039206830169	0.046113316428	0.000220322901	0.958071708393	N\A	0.047193786090	0.005427896669	0.022805692952	38	14	0.006514617294	Global Trend	
6900000	459.287192	1	-0.986158717150	1.146606805886	-0.042908536197	0.035254526545	0.000099567877	0.968799367618	N\A	0.039232842748	0.004957911095	0.023539396160	38	16	0.003902914599	Global Trend	
6950000	464.654847	1	-1.120294316091	1.220696009022	-0.037530565165	-0.046090715898	0.000120640249	0.959541775909	N\A	0.046813289007	0.006088977164	0.024694900752	38	13	0.003275879462	Global Trend	
7000000	455.226565	1	-1.314878406086	1.338687699108	-0.067391141781	-0.001384257414	0.000183485609	0.952508436394	N\A	0.053775903275	0.007125621767	0.026704865650	34	11	0.001471882377	Global Trend	
7050000	468.834176	1	-1.149331999738	1.275170666813	-0.055393829699	0.004593963843	0.000268112627	0.963730443935	N\A	0.044226271167	0.006134733492	0.021240374269	33	12	0.005346568957	Global Trend	
7100000	447.217938	1	-0.936745106269	1.173066227903	-0.049714430019	0.048569959250	0.000173395183	0.956410775605	N\A	0.057593297518	0.006507849064	0.024327569412	40	13	-0.001005120920	Global Trend	
7150000	472.205067	1	-1.258619126820	1.321567915306	-0.060720942881	-0.005336332155	0.000140161176	0.959981087191	N\A	0.051428967224	0.006706992136	0.026027912825	42	16	0.002152269234	Global Trend	
