Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m9-fab-001.txt
Log File Name:                   MED_d1_m9-fab-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2431490891
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m9-fab-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
3750000	620.074742	1	-0.590179304922	0.918772430316	-0.047629423432	0.140920825607	0.012133239310	0.000061012272	0.983676921875	N\A	0.055988647338	0.007665625121	0.027930493923	0.004875220636	33	3	
3800000	616.642958	1	-0.381327551165	0.761073347209	-0.028614796101	0.228120193531	-0.003518039761	0.000071989771	0.980173861672	N\A	0.061026417385	0.007821172102	0.028528720237	0.004626127544	38	1	
3850000	613.496548	1	-0.700184332097	0.978791021056	-0.050240950469	0.098935795929	0.017000797065	0.000084222975	0.980166633791	N\A	0.059853115542	0.007903416911	0.029038965973	0.004975853746	37	3	
3900000	635.725083	1	-0.374710117185	0.786015545320	-0.037133689519	0.211874334406	0.004135884385	0.000023362525	0.982155581718	N\A	0.067806841637	0.008444301988	0.032255715377	0.005210975027	41	6	
3950000	618.865322	1	-0.422207569536	0.771874519140	-0.032301450561	0.248096411958	-0.004104138535	0.000069931099	0.985250118324	N\A	0.054748477341	0.006060336151	0.028468605963	0.004391488183	35	2	
4000000	620.402010	1	-0.568569197947	0.922797142641	-0.045933444548	0.135609475347	0.011241344337	0.000050431895	0.978841421083	N\A	0.064492793198	0.008455755172	0.031505332578	0.005334371958	42	7	
4050000	632.516869	1	-0.225757351862	0.628561008964	-0.012923239337	0.278746736002	-0.007838128142	0.000069912738	0.984079698769	N\A	0.075382258408	0.011053447690	0.031060563021	0.005829771870	41	4	
4100000	631.025423	1	-0.568688731034	0.868610017142	-0.045178570435	0.216353041717	0.003428923951	0.000047860508	0.981343723015	N\A	0.074441664466	0.010063746228	0.032862368836	0.005953287048	41	4	
4150000	630.327772	1	-0.478687873006	0.818048996543	-0.029758274225	0.166059301369	0.005958889108	0.000066722366	0.983841383418	N\A	0.061149720598	0.007839845809	0.028568451364	0.004880915023	45	3	
4200000	620.469725	1	-0.584752152468	0.884372096817	-0.045246583523	0.186153593524	0.006297061455	0.000128202545	0.982956537426	N\A	0.064436541237	0.007293501172	0.031261748758	0.004562598300	41	5	
4250000	617.318713	1	-0.238091902485	0.677902043598	-0.023655567426	0.255321608948	-0.002844310158	0.000050855529	0.980889466643	N\A	0.068183318320	0.007817940688	0.032663911955	0.004711750961	41	3	
4300000	610.696603	1	-0.588490977718	0.935860636860	-0.047135324190	0.136024991674	0.007947285106	0.000067775712	0.978124855369	N\A	0.070215275669	0.009573672859	0.032304386922	0.005564594951	34	3	
4350000	615.127422	1	-0.614111514484	0.934890928241	-0.048165291293	0.128752665937	0.011664627028	0.000041202108	0.983530487059	N\A	0.060740861100	0.007065944347	0.030533537016	0.004653549450	36	2	
4400000	609.305100	1	-0.512195785254	0.854324926292	-0.032370788289	0.147933396011	0.004417324870	0.000089011243	0.979903813271	N\A	0.064285114810	0.008056516605	0.030995320059	0.004644691885	36	3	
4450000	612.814240	1	-0.542304589755	0.897831958877	-0.044893385252	0.159823572783	0.006861924786	0.000142190536	0.980153975605	N\A	0.064655338699	0.009100946340	0.030614918997	0.005540298520	28	4	
4500000	616.555337	1	-0.424065247553	0.809435953454	-0.035922854714	0.193769546809	0.003663653466	0.000056483587	0.981936448881	N\A	0.054353175880	0.006234911226	0.028729630421	0.004200289344	37	4	
4550000	612.870167	1	-0.663604929284	0.999898340057	-0.061781916316	0.113918163396	0.018883482231	0.000154938671	0.989701917937	N\A	0.033938921399	0.005053460512	0.022830359683	0.004232097546	37	4	
4600000	617.490301	1	-0.393762748384	0.761741942662	-0.030524295081	0.225812325092	-0.000149222605	0.000035676599	0.979390976007	N\A	0.061103872386	0.007465944500	0.030338256084	0.004750415005	43	4	
4650000	607.047347	1	-0.627498869577	0.908088411014	-0.040308473497	0.152894558486	0.003787938440	0.000055202174	0.981731965102	N\A	0.064818509243	0.007495146093	0.032621526468	0.004904929884	35	4	
4700000	610.475546	1	-0.480165797332	0.836253362450	-0.033678672103	0.149290357859	0.009704526271	0.000064453184	0.979448059987	N\A	0.074883666756	0.010874168424	0.032956684667	0.006416029043	33	3	
4750000	621.105099	1	-0.574199442208	0.902032960588	-0.045002257833	0.168134203216	0.006266078932	0.000060207709	0.980919685803	N\A	0.069127782062	0.008080107376	0.033637665440	0.004895598971	43	5	
4800000	601.009778	1	-0.340714159864	0.735347668094	-0.027067438637	0.210995305375	0.003905108496	0.000096365356	0.980472401868	N\A	0.066521126873	0.008575250630	0.031852894949	0.005463493727	39	2	
4850000	617.604990	1	-0.201523897321	0.651117035226	-0.022626855543	0.284362410855	-0.005292192065	0.000080986016	0.979858508118	N\A	0.071541141663	0.008700603984	0.033861382495	0.005167991283	32	3	
4900000	616.300200	1	-0.624149763130	0.936126862211	-0.047146187663	0.140819636921	0.007396545599	0.000072289845	0.978510883751	N\A	0.070050161696	0.009774391839	0.030233806171	0.005403858151	31	2	
4950000	634.815772	1	-0.545742463898	0.860337913195	-0.040595534314	0.193931990085	0.003212754832	0.000062981585	0.982528253553	N\A	0.059995008251	0.007477696266	0.029487669081	0.004952078365	33	6	
5000000	626.705410	1	-0.466998171203	0.802819103856	-0.033485961657	0.197896549275	0.001829085010	0.000081763241	0.979745244061	N\A	0.062908934559	0.007987563941	0.030933322030	0.005248140889	37	7	
5050000	621.095733	1	-0.478560860369	0.824193612090	-0.032967815966	0.186146575044	0.001957066207	0.000073896676	0.980389013710	N\A	0.069931879486	0.009791058618	0.031144851093	0.005701878936	27	6	
5100000	610.943746	1	-0.371117124733	0.777053960743	-0.036426166694	0.222550221690	0.003439583576	0.000081048848	0.980568274335	N\A	0.066110238965	0.008545354271	0.030378025530	0.004438477785	42	3	
5150000	630.420977	1	-0.487772714989	0.839862777766	-0.042097615260	0.208984943213	0.003682471035	0.000058063420	0.985257450721	N\A	0.047442640390	0.006323083034	0.024562550147	0.004189754982	49	6	
5200000	618.678984	1	-0.295273362607	0.712957733118	-0.025317587423	0.238834148280	-0.000702776111	0.000058949205	0.984769454756	N\A	0.060920733875	0.007323370345	0.029562437623	0.004628733784	38	4	
5250000	619.471471	1	-0.363242182095	0.768868192557	-0.032180187674	0.191061484675	0.008999594965	0.000057147091	0.979398909868	N\A	0.065904411702	0.007823259396	0.032769017451	0.005162360060	34	5	
5300000	632.359126	1	-0.641555661018	0.950922157433	-0.053135604858	0.147861587020	0.013204659960	0.000035737823	0.982612699472	N\A	0.066345178056	0.009018895950	0.030593835921	0.005449534333	45	5	
5350000	636.682921	1	-0.603353905767	0.933808772389	-0.047294963183	0.148410619950	0.005686709294	0.000023358771	0.983304536950	N\A	0.060953427084	0.007369140804	0.030512773992	0.004850008372	33	4	
5400000	614.382501	1	-0.594998083631	0.919622475388	-0.047787468642	0.146652629012	0.010412504145	0.000100644626	0.982120001957	N\A	0.058452155884	0.005571510663	0.030958392311	0.003909820972	43	4	
5450000	609.223806	1	-0.356812841399	0.758068636329	-0.032490178169	0.221666334102	0.003526309972	0.000100219967	0.980020731644	N\A	0.062298516047	0.008275783986	0.029097613306	0.004984367137	39	2	
5500000	614.202909	1	-0.482347531840	0.833178778108	-0.042021926047	0.209419869343	0.004772334669	0.000059188129	0.981344608430	N\A	0.061509103134	0.007417817670	0.031033070953	0.004742221957	46	3	
5550000	611.174429	1	-0.361889969791	0.772192535442	-0.026153898588	0.189535760563	0.000679595795	0.000111663304	0.979997451975	N\A	0.064969463845	0.008358995587	0.030853479020	0.004985849168	41	3	
5600000	628.324334	1	-0.487038114870	0.843910386903	-0.045357258116	0.201959896526	0.007662455969	0.000042730889	0.983395439550	N\A	0.057453903601	0.006738102596	0.029878973362	0.004521890288	45	4	
5650000	615.329010	1	-0.477111251940	0.837130653995	-0.039577480140	0.177815447484	0.008795582223	0.000048853427	0.985180905035	N\A	0.062913928059	0.008101092635	0.030342093416	0.005366979549	50	3	
5700000	615.042682	1	-0.515905458400	0.842404680878	-0.031339237083	0.148904443619	0.007191233356	0.000059985218	0.981781440116	N\A	0.071970475761	0.009995484528	0.032096735669	0.005780927508	41	4	
5750000	630.495515	1	-0.610505823163	0.955029103762	-0.048946671679	0.135623420285	0.009502529796	0.000052487957	0.985353715500	N\A	0.057990024775	0.007073420697	0.028112682843	0.004493370201	35	5	
5800000	621.342818	1	-0.565875286779	0.931553328233	-0.043310170474	0.125368768470	0.009328506268	0.000054315089	0.983648887458	N\A	0.062239358774	0.008072165144	0.030198492640	0.005042294817	46	3	
5850000	637.023760	1	-0.369623868484	0.748206827980	-0.021062823895	0.203445591243	-0.002886294278	0.000076238479	0.982391494577	N\A	0.068057897841	0.009575017796	0.030279344109	0.005325123541	48	3	
5900000	606.619003	1	-0.639037381339	0.942948202014	-0.051990372718	0.174171156679	0.005739940463	0.000161159299	0.980803852688	N\A	0.066290295821	0.009874100950	0.028703802813	0.005941768118	39	2	
5950000	605.137482	1	-0.499336586523	0.846909956367	-0.040441303240	0.186249011178	0.006972346811	0.000066214734	0.980323857744	N\A	0.076039939887	0.011284594162	0.032645132165	0.006645518893	36	2	
6000000	615.730880	1	-0.392385788992	0.789344215746	-0.036373290047	0.224899036518	-0.001429188042	0.000061978731	0.982998199338	N\A	0.050959069240	0.004562121905	0.028187871875	0.003347687749	48	3	
6050000	607.486098	1	-0.556594353705	0.897811765728	-0.048358745785	0.188925036399	0.007676353331	0.000031793201	0.982842803777	N\A	0.062584580003	0.006933895066	0.031478869296	0.004703657199	40	5	
6100000	629.283820	1	-0.521786304416	0.868366800215	-0.034685001683	0.150371463187	0.006565973831	0.000052054009	0.982400777942	N\A	0.060151566318	0.007937289328	0.028471710732	0.004814893341	40	5	
6150000	620.782831	1	-0.735698869349	1.007490181474	-0.055282068870	0.114878907354	0.013122460935	0.000088669372	0.983310152635	N\A	0.059109199261	0.006654103630	0.029682224666	0.004382030738	46	5	
6200000	629.853818	1	-0.248697793590	0.670300946372	-0.018523264793	0.261328791678	-0.007242515244	0.000082185050	0.983221159515	N\A	0.063422743056	0.008031959841	0.030145421708	0.004789248043	40	2	
6250000	619.817974	1	-0.395521643203	0.785418241307	-0.040834127147	0.236821702552	0.004653295658	0.000058935553	0.983522615295	N\A	0.066791387688	0.008246735528	0.031304779484	0.004940595543	44	1	
6300000	617.265242	1	-0.428410102615	0.831173523414	-0.042001174098	0.173263844270	0.011137199814	0.000054643297	0.980699089011	N\A	0.060974333741	0.008079713910	0.029471934092	0.005074567415	38	2	
6350000	607.550731	1	-0.509220476746	0.911147592107	-0.055450207145	0.153917959887	0.015546746212	0.000036909905	0.982905532585	N\A	0.056687494113	0.006252215110	0.029739021278	0.004323434691	38	3	
6400000	597.883479	1	-0.534879863788	0.862973931975	-0.037609388685	0.182829759525	0.002547782540	0.000123470226	0.977851503198	N\A	0.083464897881	0.012261903507	0.035608934579	0.006868917567	36	3	
6450000	622.453504	1	-0.332603296001	0.724820659493	-0.025321060769	0.225582319636	-0.000836775866	0.000088481970	0.981058607487	N\A	0.064637880680	0.007929363795	0.031461138582	0.005069937342	35	7	
6500000	623.501959	1	-0.689282364432	0.981224968533	-0.052780359955	0.118204809568	0.013178922768	0.000058288848	0.983348397440	N\A	0.057324151956	0.006075529571	0.029848381719	0.004038304835	46	4	
6550000	621.179703	1	-0.422810261152	0.796305126545	-0.039866083516	0.241725720124	-0.000355590952	0.000048334038	0.983677888789	N\A	0.057578841064	0.006972715264	0.028278046206	0.004729318086	46	2	
6600000	621.135552	1	-0.436107166182	0.796499323456	-0.034715103101	0.226105118762	-0.002914087480	0.000085816593	0.979822690955	N\A	0.067725770859	0.008393601734	0.032286274722	0.005026036080	39	3	
6650000	619.690323	1	-0.397631620416	0.819546648475	-0.032585427733	0.163845287908	0.007420860742	0.000082843644	0.981386354555	N\A	0.063197516978	0.008043785808	0.031021251938	0.005190941611	35	4	
6700000	613.999353	1	-0.505326989133	0.869786584027	-0.038201189288	0.167067566801	0.002301020746	0.000023121436	0.983277071806	N\A	0.058780674719	0.006580726282	0.029586749646	0.004468379592	48	3	
6750000	618.408658	1	-0.563646478848	0.886449257695	-0.049342732399	0.192464013589	0.009679009920	0.000038935021	0.984830899090	N\A	0.060545272177	0.006911111524	0.030682595894	0.004680123296	32	3	
6800000	621.707970	1	-0.548664746900	0.877028468534	-0.043663944129	0.189473321144	0.003540683811	0.000082596437	0.982474889683	N\A	0.062413837472	0.007734722816	0.030493440541	0.004814413332	42	1	
6850000	623.375227	1	-0.563516305843	0.904614145613	-0.049627676327	0.160615255250	0.011499595674	0.000077661734	0.980074000727	N\A	0.066192308362	0.008295236225	0.031266108334	0.004852825862	35	4	
6900000	610.741316	1	-0.618020615682	0.897280747155	-0.045112272566	0.202611085182	0.000198962891	0.000061603873	0.982900292312	N\A	0.060621380653	0.005465581187	0.032631897348	0.003782046067	42	4	
6950000	604.730205	1	-0.435869006571	0.804507054802	-0.029593693656	0.170165019698	0.004381638726	0.000047650566	0.980827331379	N\A	0.064068872836	0.009211404243	0.028667390827	0.005124634527	46	2	
7000000	618.188058	1	-0.213926796269	0.646039254511	-0.023622068831	0.292077334545	-0.004790970766	0.000045036611	0.985184779291	N\A	0.058284945760	0.006814899085	0.028610467577	0.004524968220	41	2	
7050000	622.904938	1	-0.575511863529	0.878269783962	-0.041426086897	0.187566210080	0.002472284072	0.000028858971	0.989351677174	N\A	0.063279761937	0.007343507168	0.029877481503	0.004238661566	40	2	
7100000	633.599410	1	-0.430687524858	0.801883867418	-0.038679352732	0.224834997855	0.001647505692	0.000004570382	0.985714109174	N\A	0.059331755277	0.007272704784	0.028804388926	0.004551418061	47	5	
