Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m7-glob-005.txt
Log File Name:                   AMY_d1_m7-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3229422809
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m7-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
3150000	503.617035	1	-0.971867941871	0.705224428196	0.227621238239	-0.031432698224	0.000102916616	0.958245204102	N\A	0.029778623381	0.027372927167	0.003490916959	35	4	0.002321421354	Global Trend	
3200000	519.610622	1	-0.867856756016	0.706498629372	0.191806763311	-0.024016081920	0.000091042509	0.968632512412	N\A	0.023843994112	0.022245360937	0.002961559585	30	7	-0.001115410249	Global Trend	
3250000	519.575156	1	-0.950029548357	0.688138692997	0.236332938125	-0.033735439392	0.000098745503	0.966368093615	N\A	0.024659772750	0.024909100755	0.003306792079	34	7	0.003955648770	Global Trend	
3300000	501.936091	1	-0.934837840913	0.750101285716	0.157746430807	-0.019434148488	0.000086267592	0.960064286901	N\A	0.033068627105	0.029904044906	0.003791058719	38	5	-0.002462690715	Global Trend	
3350000	497.508794	1	-0.872111939129	0.717668118352	0.212839932567	-0.029966748324	0.000096753863	0.962783642230	N\A	0.033706420564	0.030437739823	0.003522673156	50	2	-0.003953326162	Global Trend	
3400000	503.825297	1	-1.146302439930	0.816978673335	0.156228485912	-0.030834713034	0.000098583710	0.967916370601	N\A	0.031469412581	0.027927411015	0.003711543513	36	5	0.001075337024	Global Trend	
3450000	507.764302	1	-1.002309971763	0.740529784978	0.200804238719	-0.030982384990	0.000099858267	0.954664713228	N\A	0.033542725294	0.029418818300	0.003537616634	33	7	0.000356174083	Global Trend	
3500000	506.103906	1	-0.724946401248	0.594481312578	0.304649532747	-0.029757595299	0.000123504757	0.955818976421	N\A	0.032898464248	0.029195613504	0.003498065117	34	6	-0.000752089356	Global Trend	
3550000	510.012814	1	-1.128621644131	0.781693806194	0.218619070855	-0.041214604669	0.000122723970	0.958693865828	N\A	0.029359387611	0.027372574971	0.003488449923	33	6	0.005123114299	Global Trend	
3600000	498.834373	1	-1.039350459191	0.755980183614	0.205264225745	-0.032005527541	0.000179313819	0.958015020157	N\A	0.032083199603	0.029842248955	0.004036821677	42	4	-0.000411056527	Global Trend	
3650000	504.496775	1	-0.944456288151	0.743319142947	0.172494089082	-0.028512548711	0.000113560651	0.962798727390	N\A	0.026585633354	0.027508138101	0.003385609735	35	6	-0.000496838901	Global Trend	
3700000	512.452577	1	-0.969992098731	0.727686870776	0.226112217198	-0.035071309983	0.000077467112	0.961122661008	N\A	0.028539154470	0.025470068743	0.003489718560	41	6	-0.000254435499	Global Trend	
3750000	492.501397	1	-0.710540535550	0.689833651210	0.174158389731	-0.019042371588	0.000107032824	0.957915453364	N\A	0.034644842043	0.030946859263	0.003803215382	26	5	-0.004648690726	Global Trend	
3800000	527.616705	1	-1.022733951321	0.773549782732	0.152413803175	-0.024634435995	0.000091876666	0.970380349731	N\A	0.025917686212	0.023891325320	0.003360062404	42	7	-0.000228558649	Global Trend	
3850000	503.381405	1	-0.729597074858	0.645234325712	0.241586694263	-0.026312363554	0.000115089355	0.961697865058	N\A	0.033319179769	0.028984776934	0.003559832239	33	3	-0.002409888409	Global Trend	
3900000	498.424352	1	-0.923135698833	0.702148530237	0.197220858344	-0.023226389802	0.000095745288	0.956427454563	N\A	0.028724703282	0.026055962637	0.003199320412	31	5	0.001098985567	Global Trend	
3950000	514.182649	1	-1.021837854538	0.735332545801	0.208724446902	-0.034139331742	0.000135028088	0.964333905809	N\A	0.028127530370	0.026381905770	0.003432214368	38	7	0.000234971188	Global Trend	
4000000	522.837310	1	-0.890877293328	0.683718657932	0.206776279010	-0.024981921721	0.000094793397	0.969239052442	N\A	0.024427093971	0.022563390985	0.003348955220	34	8	0.001762334740	Global Trend	
4050000	518.058877	1	-0.817925084436	0.703557016036	0.181782720423	-0.020994867640	0.000100821874	0.973366801500	N\A	0.024589440882	0.023710800935	0.003027764574	32	5	-0.002654057736	Global Trend	
4100000	504.786376	1	-0.862841828293	0.706445423501	0.215674112541	-0.029672916497	0.000082198722	0.959339370294	N\A	0.034363358004	0.029948602322	0.003668955578	33	3	-0.002538413111	Global Trend	
4150000	502.930257	1	-1.109422131265	0.785688413891	0.194287819781	-0.038506822587	0.000074726938	0.962041687255	N\A	0.027036519161	0.027191203634	0.003481510265	31	5	0.002619410032	Global Trend	
4200000	518.360897	1	-0.996747842100	0.726310703803	0.205187497970	-0.030790712026	0.000115760269	0.969936094896	N\A	0.026938461411	0.024797050132	0.003437183581	41	8	0.002730907000	Global Trend	
4250000	510.390383	1	-1.145698846311	0.774618381272	0.186472018577	-0.033233815461	0.000099791578	0.964798158106	N\A	0.027183631631	0.024608738162	0.003343708426	28	6	-0.004750563083	Global Trend	
4300000	497.474832	1	-1.074968132792	0.733146325947	0.267590488273	-0.045856565340	0.000094182261	0.961762991841	N\A	0.031263402806	0.028961711356	0.004053475065	34	7	0.002819746224	Global Trend	
4350000	514.231280	1	-1.002835589934	0.754140913516	0.175456747527	-0.026740397552	0.000090902028	0.962902119000	N\A	0.027733740843	0.026237961904	0.003640848255	38	6	0.000232992440	Global Trend	
4400000	517.637083	1	-1.002952513852	0.770857884856	0.165464599637	-0.028483987647	0.000101748397	0.970191646459	N\A	0.022340206454	0.020035698741	0.002888229216	29	7	-0.000705644538	Global Trend	
4450000	511.162639	1	-0.957354086976	0.735962428863	0.185909126841	-0.027816766579	0.000090267503	0.970428749477	N\A	0.026055428721	0.019611619106	0.003361251001	38	7	-0.000394149277	Global Trend	
4500000	507.221904	1	-1.080734429524	0.765428915127	0.180242318505	-0.028872657788	0.000152472923	0.967207406822	N\A	0.024627236782	0.021252260978	0.003074110366	47	9	0.003391730626	Global Trend	
4550000	512.344305	1	-0.867117440064	0.664630202510	0.248292468806	-0.029866456234	0.000072212555	0.962662432552	N\A	0.031209046815	0.027967612975	0.003380939665	36	6	0.001248525349	Global Trend	
4600000	494.547885	1	-1.108497609052	0.777485734036	0.204896274807	-0.034405811043	0.000121637232	0.960239949132	N\A	0.031144950693	0.028573117503	0.003745913106	33	4	0.000622962995	Global Trend	
4650000	510.324457	1	-1.012004353087	0.747252970598	0.198852081361	-0.030432966641	0.000111618732	0.962641017118	N\A	0.029270316488	0.026729160470	0.003756095235	39	5	-0.000595178228	Global Trend	
4700000	506.663360	1	-0.987984546942	0.735966166900	0.193253198903	-0.025747031531	0.000100417946	0.957950942503	N\A	0.031882535198	0.029459211258	0.003915129732	44	6	0.000564294807	Global Trend	
4750000	503.494980	1	-0.836968055061	0.679651852057	0.211362212215	-0.023721134914	0.000086284242	0.963023365599	N\A	0.028486913478	0.026832293244	0.003611554694	34	4	-0.000684695591	Global Trend	
4800000	515.237389	1	-0.759772996079	0.624903876102	0.279069269739	-0.032575580264	0.000086379432	0.964525239045	N\A	0.026584833486	0.024881686983	0.003251405430	35	6	-0.000272664067	Global Trend	
4850000	507.824224	1	-0.996706485441	0.739594275037	0.194256593722	-0.031012459526	0.000110353981	0.963396596279	N\A	0.032862836335	0.029387988106	0.003617138314	33	6	0.002414956775	Global Trend	
4900000	519.276674	1	-0.909741945939	0.724509412836	0.185970099337	-0.026078311641	0.000101191719	0.973740832729	N\A	0.020079768293	0.020344211761	0.002990277412	30	8	-0.001010342064	Global Trend	
4950000	527.291746	1	-0.959220541793	0.727995756433	0.215111150656	-0.035239710870	0.000076687649	0.968138756269	N\A	0.023874758748	0.023949157368	0.003235306570	30	9	0.000763112542	Global Trend	
5000000	515.162803	1	-0.937771223900	0.735775131072	0.201521260025	-0.030846974013	0.000094342350	0.969258606687	N\A	0.024299874380	0.024103169479	0.003459899509	44	7	-0.002159951494	Global Trend	
5050000	521.394425	1	-1.020101265930	0.756444789308	0.180319235304	-0.026592812375	0.000078525947	0.976111574504	N\A	0.023920313037	0.023431600015	0.003153153106	37	5	-0.000272552082	Global Trend	
5100000	529.679435	1	-0.969927753549	0.749654752762	0.175920552919	-0.023515239380	0.000054442033	0.984012638565	N\A	0.021916219318	0.018352729593	0.002517402835	37	7	-0.001560776490	Global Trend	
5150000	511.334634	1	-0.916731604334	0.715127757777	0.210964707213	-0.027106391530	0.000125085104	0.969702291612	N\A	0.024482420255	0.025626086085	0.003365345280	37	8	-0.001736151968	Global Trend	
5200000	500.934575	1	-1.014138580766	0.782759234409	0.141643277818	-0.023763959439	0.000096181288	0.966159535348	N\A	0.027229802536	0.026814907280	0.003731576537	37	7	-0.001961463383	Global Trend	
5250000	507.952633	1	-1.081513256520	0.778743041704	0.138756981607	-0.019014349480	0.000102611967	0.959573422570	N\A	0.034767974582	0.030570512646	0.003522518237	32	4	0.002001414935	Global Trend	
5300000	516.012355	1	-0.964699515692	0.710051531607	0.210075259408	-0.028425652193	0.000104836047	0.964882962171	N\A	0.027358556143	0.024872332167	0.003522671491	34	5	0.002111014360	Global Trend	
5350000	505.455865	1	-0.924965280180	0.698018580505	0.196531462415	-0.023344255152	0.000091501445	0.970317902218	N\A	0.026323970086	0.024243962072	0.003075451073	24	6	-0.000510073619	Global Trend	
5400000	511.804872	1	-0.978070767827	0.723307061563	0.188113724460	-0.025867841330	0.000016165303	0.972884287338	N\A	0.021042517084	0.024827773672	0.003461714020	45	6	0.000361078874	Global Trend	
5450000	503.362597	1	-0.916306830100	0.718432931009	0.182302371277	-0.019506732416	0.000130309354	0.962395746542	N\A	0.031938309445	0.028770652159	0.003537717147	33	6	-0.001359301531	Global Trend	
5500000	502.774851	1	-0.993446130309	0.746298254038	0.139957444896	-0.015960397704	0.000097173734	0.961884375958	N\A	0.031011368158	0.028213934595	0.003645446367	32	4	0.001595856856	Global Trend	
5550000	496.605635	1	-1.096751092637	0.724365091838	0.222021021048	-0.030322250451	0.000282731543	0.960938400984	N\A	0.027647083254	0.026833877560	0.003665237488	41	6	0.012244870739	Global Trend	
5600000	522.792726	1	-0.920542608690	0.740786475665	0.162503396805	-0.022273512674	0.000105766354	0.964388491902	N\A	0.029224648876	0.026728310896	0.003298470665	35	7	-0.002195029874	Global Trend	
5650000	509.460028	1	-0.963745184016	0.749998608307	0.185758904142	-0.030070953148	0.000099711214	0.964062289073	N\A	0.030782402396	0.028745749605	0.003544527843	33	7	-0.001400474351	Global Trend	
5700000	514.522585	1	-0.856398179073	0.669931995147	0.242413575318	-0.032129965857	0.000089525241	0.964049677924	N\A	0.026242781821	0.023599200821	0.003242146790	40	9	0.000847667013	Global Trend	
5750000	512.601359	1	-0.859873178294	0.687716946522	0.219385556541	-0.026919253217	0.000095565302	0.957612284000	N\A	0.031951392371	0.029234805354	0.003720811363	36	5	-0.000772852995	Global Trend	
5800000	508.317587	1	-1.084811283700	0.737133737018	0.174129445532	-0.021855947840	0.000100458010	0.966987937160	N\A	0.022370092307	0.023227783205	0.003565900808	37	5	0.006305935469	Global Trend	
5850000	507.454949	1	-0.800653455056	0.620280514175	0.317181539583	-0.042255351081	0.000105989582	0.961030050643	N\A	0.030205300576	0.027425851111	0.003724841570	37	5	0.000817280574	Global Trend	
5900000	521.743067	1	-0.941452770732	0.689436102476	0.231277681657	-0.031686062951	0.000096694829	0.964730186734	N\A	0.024092554178	0.022190398062	0.003021641853	43	6	0.002575287173	Global Trend	
5950000	499.535831	1	-0.846387792702	0.692872079032	0.235929980316	-0.035147989335	0.000082389820	0.983474182621	N\A	0.032272734107	0.025687102770	0.002969157413	45	4	-0.002081004726	Global Trend	
6000000	504.540746	1	-0.963072913762	0.712609272294	0.178438219249	-0.021330000591	0.000107058892	0.958696942318	N\A	0.034722940310	0.030343209973	0.003484055269	35	4	0.002810273266	Global Trend	
6050000	490.736118	1	-1.051135869745	0.765215879002	0.197718548564	-0.035618853724	0.000099337298	0.956183877214	N\A	0.032101409099	0.028084382109	0.003744794507	30	3	0.001052835218	Global Trend	
6100000	506.040698	1	-1.042529290878	0.760534223632	0.187154028523	-0.032610519955	0.000088119417	0.958369791342	N\A	0.029396690295	0.028296198055	0.003866883012	41	4	0.001509825911	Global Trend	
6150000	514.269746	1	-0.864194058376	0.685115892593	0.212308294321	-0.027835263487	0.000079453352	0.961929976250	N\A	0.026918709469	0.025465019991	0.003518608119	31	9	0.000350242711	Global Trend	
6200000	512.798082	1	-0.839929220905	0.715315216227	0.226980016064	-0.032208474334	0.000081944892	0.973203792815	N\A	0.028118504275	0.024338201342	0.003005042716	45	6	-0.006099206707	Global Trend	
6250000	497.716233	1	-1.077455475443	0.747347386100	0.186595836249	-0.028680548693	0.000133274177	0.959331823456	N\A	0.034073000536	0.031627476378	0.003964293668	33	5	0.005247133025	Global Trend	
6300000	506.096323	1	-0.850183173766	0.621430814040	0.319629920371	-0.038608247368	0.000091964460	0.957099780303	N\A	0.028372137668	0.026339758542	0.003404594320	38	4	0.001948634479	Global Trend	
6350000	506.504193	1	-0.812493734147	0.700694521316	0.193946399428	-0.024528972930	0.000113472417	0.962560699329	N\A	0.031134729702	0.027019551635	0.003334373694	36	5	-0.003114898005	Global Trend	
6400000	508.937928	1	-0.935424097035	0.729439371585	0.176359749694	-0.025078546480	0.000106686347	0.961728762430	N\A	0.026735369415	0.023888402793	0.003258911761	33	5	-0.000049378602	Global Trend	
6450000	511.600548	1	-0.989683446163	0.743953200374	0.167751724736	-0.022619633306	0.000097152391	0.965090718289	N\A	0.029359358219	0.025429326157	0.003100862912	29	6	0.000163767680	Global Trend	
6500000	514.135527	1	-0.923731268696	0.718373544684	0.178343835068	-0.021308874128	0.000098431048	0.963908120213	N\A	0.030278264334	0.026854227088	0.003241028215	36	6	0.000069049527	Global Trend	
6550000	488.068747	1	-0.926694739855	0.722406052651	0.205732667394	-0.027823271041	0.000132700630	0.953010483526	N\A	0.035339773860	0.032233403959	0.004128378040	36	6	-0.001448235118	Global Trend	
6600000	481.939912	1	-0.868652582754	0.673766676376	0.279848861918	-0.038610981166	0.000154536494	0.952461019518	N\A	0.038161674577	0.033260515309	0.004201836603	28	4	-0.003058337520	Global Trend	
6650000	504.660192	1	-0.973317146614	0.740069257583	0.208943649824	-0.034713823649	0.000102178510	0.958723309477	N\A	0.029007415165	0.026932628417	0.003588818313	40	5	-0.000774928562	Global Trend	
6700000	516.233643	1	-0.977443625016	0.743022275703	0.186850271162	-0.028581361504	0.000088749974	0.971092663012	N\A	0.025432784696	0.023159610156	0.003224869520	40	6	-0.000880598613	Global Trend	
6750000	506.072157	1	-1.035507037576	0.761758487900	0.182586395384	-0.030874347521	0.000107064662	0.960020284406	N\A	0.030107125160	0.028015153779	0.003430825481	41	7	0.000692443284	Global Trend	
6800000	508.482205	1	-0.947704218721	0.739061607233	0.166198130294	-0.021815522036	0.000108678259	0.969928779186	N\A	0.029196944512	0.020957107969	0.003018216238	33	5	-0.000825245674	Global Trend	
6850000	501.301887	1	-1.024981590257	0.762256874266	0.205023516186	-0.031926544456	0.000090759581	0.964719805169	N\A	0.033055150298	0.030626664542	0.003890051472	37	3	-0.003305082657	Global Trend	
6900000	509.192413	1	-0.968932156831	0.750873588900	0.194527451379	-0.032749909608	0.000073658931	0.964565123689	N\A	0.029052596113	0.026154652617	0.003516045260	43	6	0.001267173902	Global Trend	
6950000	506.770511	1	-0.921805159373	0.732250204158	0.210589976576	-0.030116131749	0.000073911909	0.971594194109	N\A	0.027773320462	0.027364065946	0.003511000612	34	6	-0.004073482447	Global Trend	
7000000	490.983440	1	-0.972691814194	0.742332663328	0.158679578501	-0.020362848881	0.000118920139	0.956103801325	N\A	0.034430849035	0.029795651120	0.004008932240	32	4	0.000795222626	Global Trend	
7050000	503.318273	1	-1.031199519595	0.776714202730	0.169825210515	-0.029549624888	0.000107000125	0.978803919656	N\A	0.031555563204	0.027479101061	0.003771616190	36	4	-0.001919206460	Global Trend	
7100000	503.429887	1	-0.918316054036	0.723239973097	0.182077263475	-0.025149748360	0.000157427157	0.961747334064	N\A	0.030050714528	0.027472861970	0.003336619505	31	6	0.000806059049	Global Trend	
7150000	517.287627	1	-1.038274418593	0.738274536651	0.243606996546	-0.039288873568	0.000091601160	0.962013823950	N\A	0.028096066551	0.025120526941	0.003537249967	32	7	0.001185566933	Global Trend	
