Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m8-fab-003.txt
Log File Name:                   MOB_d1_m8-fab-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1852593249
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m8-fab-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.114840
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	268.104549	1	-1.826916464743	1.445695201882	-0.128378265104	0.237796918766	0.000500226868	0.889514686507	N\A	0.105757607839	0.014283064564	0.046725643672	26	16	
1550000	308.385820	1	-1.682834684233	1.413264687532	-0.118791356866	0.201160168285	0.000403319365	0.921823935265	N\A	0.097443556044	0.013498990188	0.034191439505	39	21	
1600000	317.986655	1	-1.307810793422	1.237049339597	-0.090823959379	0.187878305132	0.000190520568	0.934870105783	N\A	0.077984925043	0.011861318815	0.028928406669	44	18	
1650000	286.320871	1	-1.687008981222	1.392610612409	-0.085141293574	0.077764124702	0.000810170569	0.911758822829	N\A	0.085682896455	0.013321237730	0.034211625289	32	16	
1700000	301.166058	1	-1.701027309285	1.485653448438	-0.112883410731	0.115760738058	0.000160872492	0.934324708530	N\A	0.083304391555	0.013716192383	0.025063456987	32	16	
1750000	299.544909	1	-1.498099497674	1.292144391295	-0.092719373914	0.180006884562	0.000291163602	0.919807739485	N\A	0.095437022835	0.013827878548	0.036566609139	45	19	
1800000	287.677897	1	-1.583196927440	1.291612653915	-0.107574979863	0.257188047354	0.000287121379	0.911471048601	N\A	0.096059808537	0.013994870212	0.039722760056	30	18	
1850000	302.002261	1	-1.259940489066	1.150716627927	-0.068022639692	0.171654161225	0.000249738134	0.929438698992	N\A	0.087021251342	0.012208041587	0.029154803743	46	23	
1900000	314.095550	1	-1.837304983843	1.463846719788	-0.100458171647	0.097602212390	0.000250010829	0.934767485647	N\A	0.078635106301	0.010666103979	0.028109768176	44	23	
1950000	306.523591	1	-1.721786045906	1.432789791253	-0.104875983738	0.132463417039	0.000302935205	0.927010725250	N\A	0.085704768849	0.012877883879	0.034144286591	45	22	
2000000	347.053906	1	-1.698614028992	1.410618103040	-0.075533504729	0.021409665097	0.000223621664	0.938149304438	N\A	0.071088094711	0.010564618885	0.028978247036	30	24	
2050000	297.810264	1	-1.504187911795	1.374050110873	-0.087856076891	0.083176136679	0.001430199736	0.923872188503	N\A	0.075292033954	0.011456461982	0.030798278579	45	19	
2100000	316.525656	1	-1.626285319826	1.451942574771	-0.110098928501	0.128983883196	0.000264646275	0.935340011965	N\A	0.069853077022	0.010327366903	0.030992299067	38	20	
2150000	314.316035	1	-1.613297829041	1.442489797359	-0.111359336629	0.130389200823	0.000187915256	0.922835996856	N\A	0.091732171353	0.013084599810	0.036142438611	32	19	
2200000	317.271802	1	-1.434934676727	1.331360618135	-0.093237274255	0.141716445482	0.000240735445	0.916581363755	N\A	0.084467904707	0.013342518647	0.036423233295	37	19	
2250000	304.947231	1	-1.766266831430	1.340366536876	-0.101421463949	0.160619462429	0.000219149804	0.913436204398	N\A	0.087779056984	0.013286305693	0.038161796388	31	23	
2300000	315.763716	1	-2.071604436248	1.456358510735	-0.086868236983	0.054907653386	0.000405559497	0.919502720598	N\A	0.079239996897	0.009964232410	0.033005191223	38	20	
2350000	286.574980	1	-1.615338329136	1.342065708080	-0.081587049457	0.095186608144	0.000410782210	0.909002249179	N\A	0.088051410716	0.010446456186	0.037108956461	36	20	
2400000	322.551366	1	-1.335130338204	1.194797097222	-0.074320474778	0.137395146430	0.000322950889	0.936840260134	N\A	0.070270159425	0.011342511447	0.030804069439	35	24	
2450000	308.282927	1	-1.462124719902	1.392638079090	-0.095319511700	0.082883250198	0.000341544387	0.937908963256	N\A	0.087742456196	0.012312154064	0.039537792914	36	18	
2500000	322.433351	1	-1.645507170245	1.455903711482	-0.091788379815	0.055367736923	0.000256142952	0.941475670837	N\A	0.072792359615	0.010737490497	0.029461859537	42	21	
2550000	298.679204	1	-1.370399109748	1.190560879703	-0.074232583221	0.195624088177	0.000316290985	0.910976775828	N\A	0.095337468365	0.013418866325	0.039354998755	35	20	
2600000	307.069821	1	-1.564486972907	1.438395566526	-0.103158884602	0.096294262969	0.000322541455	0.927589849914	N\A	0.084975516620	0.012093917319	0.034912190531	40	23	
2650000	319.558753	1	-1.308740728436	1.254517632797	-0.083407960817	0.156902309776	0.000251242123	0.931004211696	N\A	0.083514396496	0.012730613719	0.033689648458	36	19	
2700000	307.085728	1	-1.761085498496	1.445592554309	-0.098855260860	0.088067782032	0.000239608196	0.910443152212	N\A	0.090203249521	0.012881003076	0.037381301846	33	19	
2750000	313.325567	1	-1.534672562802	1.310028776830	-0.090880181978	0.149945232840	0.000278058682	0.950403110202	N\A	0.082029264209	0.012173033205	0.027829820422	36	20	
2800000	307.189801	1	-1.496231833945	1.329188505250	-0.095126260838	0.146054561129	0.000393046330	0.918157949001	N\A	0.074079678615	0.010682986720	0.034852281909	35	22	
2850000	263.643134	1	-1.393439077116	1.216433305157	-0.077805581419	0.131102778370	0.000396647671	0.896111252385	N\A	0.096822633739	0.014948800119	0.042788833637	31	14	
2900000	256.554436	1	-2.292902790952	1.565080282819	-0.116818415496	0.088339928548	0.000293044953	0.907037944065	N\A	0.081905989951	0.012911742177	0.035398615677	36	11	
2950000	307.304904	1	-1.433370557405	1.265928901028	-0.092860368031	0.195339620414	0.000382103142	0.937984862336	N\A	0.086493132520	0.012370655623	0.027064500215	41	23	
3000000	295.656752	1	-1.645332507948	1.355982771105	-0.097786066768	0.132296163569	0.000300119532	0.908890474622	N\A	0.094585355414	0.013351936131	0.039810712774	38	23	
3050000	318.341394	1	-1.567725543391	1.153724171944	-0.075866373625	0.198666920547	0.000230327545	0.919364602478	N\A	0.083647833066	0.010678028269	0.033091902337	48	22	
3100000	295.682417	1	-2.061211582320	1.336432477502	-0.084851152358	0.100040242101	0.000224372529	0.932359196233	N\A	0.082518344524	0.011984343907	0.033047570239	45	15	
3150000	275.197345	1	-1.732847000123	1.457315722777	-0.125291053210	0.181135463293	0.000241682844	0.918418561138	N\A	0.089674009529	0.014082003131	0.040160990694	35	17	
3200000	301.450956	1	-1.705120530384	1.476159384702	-0.111842723001	0.120617861156	0.000308319646	0.913144313250	N\A	0.090977840061	0.014424809335	0.036169114666	32	22	
3250000	312.922176	1	-1.533125266328	1.372544262358	-0.110546364207	0.172997946304	0.000344910499	0.932263944965	N\A	0.087957550685	0.013088888457	0.029682751260	41	18	
3300000	314.494867	1	-1.649228033881	1.400751300858	-0.122279842256	0.214341020331	0.000283394719	0.927804054331	N\A	0.082833450072	0.011506132055	0.028885970829	43	23	
3350000	332.696362	1	-1.159006802678	1.152025147537	-0.069127611833	0.166178788981	0.000323363837	0.941042243614	N\A	0.070900133514	0.011386865703	0.027942989649	38	24	
3400000	313.606192	1	-1.681159453857	1.339669690671	-0.094702536937	0.196996859117	0.000263428839	0.929332472009	N\A	0.085744707165	0.013047735778	0.030873150215	43	20	
3450000	300.998758	1	-1.569142244200	1.372136686913	-0.100837110090	0.142928542807	0.000135773901	0.912293671629	N\A	0.094918561869	0.014153406581	0.038601259822	28	21	
3500000	294.755183	1	-1.640537672200	1.427958895866	-0.101758435571	0.108780105260	0.000368631033	0.910373658268	N\A	0.081726499244	0.012780562565	0.037961691555	39	18	
3550000	320.016605	1	-1.711808707405	1.406476458252	-0.088276393783	0.083704568953	0.000211881024	0.920957463836	N\A	0.084590967979	0.012723125005	0.035109819010	41	23	
3600000	313.232392	1	-1.406408815545	1.310022061866	-0.094538344645	0.145407171895	0.000369831726	0.949910274176	N\A	0.073823735528	0.010648676837	0.034960156540	40	18	
3650000	312.478598	1	-1.537185279092	1.339272157614	-0.084209580933	0.081610582051	0.000274213768	0.949598066373	N\A	0.068055282705	0.009856918529	0.033621238614	47	16	
3700000	297.567894	1	-1.406310629607	1.156556777446	-0.053476897114	0.142999030984	0.000312596428	0.914895464878	N\A	0.092412425074	0.014312303472	0.029661601784	41	19	
3750000	281.576256	1	-1.767054077042	1.418282443065	-0.095359287677	0.088366864778	0.000619028000	0.909082432454	N\A	0.082086620555	0.012589871779	0.034630959206	42	16	
3800000	298.217632	1	-1.511893725143	1.339445723155	-0.091432317644	0.119546728172	0.000250163220	0.927504849133	N\A	0.082264549497	0.011576973474	0.032471047045	43	19	
3850000	290.293657	1	-1.896846586821	1.559379274593	-0.093225415965	0.012823038262	0.000385473164	0.942686597411	N\A	0.066181410378	0.011427514511	0.031745351108	44	24	
3900000	293.525727	1	-1.430301017146	1.332660403574	-0.100565221489	0.170164609233	0.000238428779	0.925468001157	N\A	0.088440488224	0.012505280678	0.034269701235	41	21	
3950000	317.545711	1	-1.342025752055	1.299076363497	-0.088274083856	0.120786640826	0.000173385612	0.920686739151	N\A	0.082208009365	0.012422424650	0.037575016659	44	22	
4000000	307.593084	1	-1.662885091170	1.445985842470	-0.120701107899	0.178856880106	0.000211662955	0.940618931753	N\A	0.079207728122	0.012380738330	0.027112062829	38	18	
4050000	317.434635	1	-1.649383764958	1.388831340272	-0.083897975440	0.072267439388	0.000211997919	0.966632973084	N\A	0.082161442278	0.012753452849	0.034991268484	40	25	
4100000	309.967859	1	-1.837728852942	1.522462275356	-0.119776557988	0.134967418040	0.000324810233	0.996917954675	N\A	0.032672939864	0.009032095646	0.023372616609	34	21	
4150000	341.972824	1	-1.505268382970	1.309905503856	-0.090157090923	0.159687598994	0.000353705681	0.933610926566	N\A	0.079862636755	0.011807675348	0.028178728034	32	26	
4200000	331.004193	1	-1.397707941604	1.250133318971	-0.077959828728	0.131538625481	0.000239754805	0.949010928732	N\A	0.072715118066	0.010525829400	0.029827278899	41	21	
4250000	300.238982	1	-1.662888879859	1.465478833320	-0.095203894837	0.056633164497	0.000223183497	0.909266356063	N\A	0.100254338703	0.013792882122	0.042308857387	41	18	
4300000	303.477354	1	-1.462621501050	1.118415503180	-0.050314682558	0.088794242939	0.000330786371	0.918531779020	N\A	0.083173098196	0.013438967588	0.035893687902	40	19	
4350000	308.785813	1	-1.482841073519	1.344918012390	-0.073838314717	0.025632452033	0.000288709738	0.924198510246	N\A	0.078642704814	0.011606274533	0.034765544012	37	20	
4400000	285.438986	1	-1.804311766888	1.526432383005	-0.122037916170	0.123059435997	0.000504173836	0.911692821380	N\A	0.093920687888	0.013767962159	0.035020109688	32	14	
4450000	316.834463	1	-1.420821033400	1.305204736275	-0.091870939893	0.149115401994	0.000288385570	0.918714575547	N\A	0.082086318353	0.012559175720	0.033757592177	43	18	
4500000	326.700255	1	-1.846188603219	1.480153118117	-0.094024958450	0.049200125121	0.000207934316	0.932648676586	N\A	0.073817794621	0.011266256473	0.027260891168	40	20	
4550000	330.785470	1	-1.293366777236	1.185773148228	-0.061993545999	0.128094778145	0.000191212703	0.932493211401	N\A	0.075937008611	0.010220222724	0.032609706239	41	25	
4600000	312.905917	1	-2.050561751870	1.385019370298	-0.097950980855	0.129449841332	0.000505486936	0.920566761495	N\A	0.085416373111	0.013282338761	0.031228844088	37	24	
4650000	309.574162	1	-2.097478906204	1.365446220249	-0.085054394706	0.106512151594	0.000311290471	0.917026994471	N\A	0.083781194962	0.012203987322	0.036486165045	33	20	
4700000	324.803937	1	-2.060385386348	1.401393265223	-0.094321380299	0.103876793004	0.000276132604	0.930530448977	N\A	0.075986400804	0.011425761784	0.030156489193	45	27	
4750000	331.468858	1	-1.543538852513	1.072692936335	-0.043264359882	0.117582970194	0.000420213527	0.937839123006	N\A	0.073059700626	0.011723824463	0.029284912424	33	24	
4800000	317.125530	1	-2.084234673792	1.314982561025	-0.062395323730	0.037431907285	0.001352965982	0.928885050677	N\A	0.076049360656	0.012484022406	0.032556999917	46	19	
4850000	326.548617	1	-1.961504910773	1.325243889472	-0.068187749768	0.044736215545	0.000250886084	0.928612797905	N\A	0.079947874818	0.010937979012	0.033869788977	39	27	
4900000	327.263293	1	-1.861919915447	1.245590928167	-0.071074193887	0.144393795248	0.000239113209	0.929169684559	N\A	0.081004633443	0.011092209847	0.029985885134	32	24	
4950000	305.502882	1	-2.091485420027	1.428642350564	-0.088400133385	0.073224277718	0.000268488921	0.916869698998	N\A	0.087261113759	0.013501844127	0.035893201086	45	18	
5000000	316.297444	1	-2.120159334032	1.406651765363	-0.092344865945	0.105215318931	0.000407196705	0.932627602428	N\A	0.077716840697	0.011633459305	0.032084565517	51	20	
5050000	315.992690	1	-1.670004096756	1.371658951787	-0.110730766340	0.207737438373	0.000229506952	0.920868769815	N\A	0.087434720867	0.013145337563	0.035123844806	45	23	
5100000	337.325844	1	-1.509050978747	1.281901434334	-0.072169053950	0.106732269383	0.000256089919	0.933216241372	N\A	0.081525725346	0.012016271350	0.020613717832	40	25	
5150000	321.555544	1	-1.336045459174	1.222823912769	-0.078139906571	0.159996730636	0.000284399453	0.937957793255	N\A	0.072421180252	0.010443355461	0.029378576817	47	25	
5200000	309.164417	1	-1.524301327729	1.268630935597	-0.082011422652	0.161585042194	0.000303229455	0.919745381186	N\A	0.087343931231	0.012214022426	0.024635770028	39	24	
5250000	321.784973	1	-1.481030585307	1.269959644780	-0.069487022291	0.104542583225	0.000231424530	0.923634587983	N\A	0.077846860895	0.010186368802	0.033451638515	39	21	
5300000	340.678015	1	-1.332715528011	1.193776331257	-0.066482783417	0.149641421474	0.000142865641	0.956059455143	N\A	0.067222525057	0.010173865078	0.019037953057	44	23	
5350000	296.578204	1	-1.584416568678	1.275235513591	-0.079211923802	0.134784210403	0.000307979885	0.921913608483	N\A	0.075660368433	0.011946082140	0.033785578729	36	16	
5400000	311.163151	1	-1.457756843427	1.228546420643	-0.077939106363	0.167907248250	0.000881271205	0.932212871103	N\A	0.085791622265	0.013384534129	0.028653106518	36	17	
5450000	312.248865	1	-1.958031874496	1.264544744418	-0.085928707153	0.157139252385	0.000253204104	0.923576266640	N\A	0.086651737105	0.012282651345	0.033535370896	42	18	
5500000	305.634381	1	-1.971813061420	1.338890221176	-0.085218932519	0.108096865322	0.000374992892	0.921833531994	N\A	0.085278578643	0.010556338250	0.031422700993	39	20	
5550000	308.297445	1	-2.133255745092	1.302057475865	-0.070229582662	0.047910645858	0.000464793926	0.910363331714	N\A	0.080685463427	0.011938262987	0.035550220113	37	21	
5600000	326.842748	1	-1.760562117618	1.488532868513	-0.096598714057	0.061752401362	0.000197340474	0.922222415361	N\A	0.069087976780	0.006733881367	0.027595162121	28	21	
5650000	315.694511	1	-1.561967081795	1.281822107952	-0.072502135533	0.111767850942	0.000259476982	0.926982796842	N\A	0.079275962634	0.011349249505	0.033409149358	43	22	
5700000	299.367429	1	-1.442184011952	1.259294177341	-0.066535578978	0.097588043165	0.000298774845	0.919685481484	N\A	0.082266512776	0.009426525442	0.033242912905	46	17	
5750000	320.274601	1	-1.710969677545	1.487515933252	-0.116830496784	0.137334064157	0.000203409058	0.928825580503	N\A	0.084788578496	0.012542069720	0.037152735241	35	17	
5800000	317.731494	1	-1.710061158969	1.413150439843	-0.100668894183	0.150315128388	0.000235731119	0.924848010378	N\A	0.085382263265	0.011793909276	0.032045174001	45	21	
5850000	326.573818	1	-1.227587707162	1.088650717989	-0.042354166077	0.113524736182	0.000197871510	0.937540431716	N\A	0.077015993539	0.011272753375	0.033020129636	38	21	
5900000	293.848052	1	-1.517006223921	1.350928142818	-0.096122827009	0.144223609780	0.000268247705	0.940533167611	N\A	0.073789065771	0.013139699146	0.035412627057	43	18	
5950000	319.316789	1	-1.509308817512	1.247318113000	-0.078701877847	0.149814533586	0.000330339437	0.919158641160	N\A	0.087998658492	0.011708172342	0.037065572821	36	26	
6000000	332.105219	1	-1.401570580939	1.270706825416	-0.065919524669	0.070952423361	0.000219748604	0.931635217319	N\A	0.081999597005	0.010701697228	0.034947246525	29	24	
6050000	327.762725	1	-1.598181298410	1.404197072490	-0.091575962695	0.106559880893	0.000222169411	0.926779315564	N\A	0.081524059133	0.010556539056	0.035420622623	39	22	
6100000	318.521346	1	-1.416808864116	1.322302403130	-0.097422622937	0.155471346652	0.000289485030	0.945750632775	N\A	0.073513085543	0.010394189157	0.024734410970	34	24	
6150000	328.481811	1	-1.496115631166	1.289398371633	-0.055577093187	0.018410362043	0.000209940149	0.936003990878	N\A	0.076284336171	0.010559014549	0.026431795492	45	24	
6200000	308.676459	1	-1.450715796650	1.282828763182	-0.075208838065	0.107989530525	0.000274285353	0.934911836835	N\A	0.084905858530	0.012700093485	0.027720923079	38	18	
6250000	310.650232	1	-1.712079387250	1.476802439540	-0.096544751180	0.072471878497	0.000263962866	0.929405678221	N\A	0.088214884997	0.012931940408	0.032948909945	46	18	
6300000	308.789632	1	-1.425128317281	1.311142836257	-0.082567410881	0.149450151951	0.000248341525	0.925945194329	N\A	0.087896370430	0.012929903258	0.034593701294	40	18	
6350000	310.261559	1	-1.659666578722	1.378907293131	-0.097699741116	0.146566136293	0.000754728800	0.918891072495	N\A	0.082076675326	0.012648254306	0.032384674043	32	17	
6400000	314.341669	1	-2.047896810932	1.360847191297	-0.079848485901	0.093214795224	0.000714334157	0.921638471870	N\A	0.089017043415	0.013408293908	0.034198548786	28	19	
6450000	338.665451	1	-1.490233768465	1.371538543005	-0.101779801102	0.157649209124	0.000152615971	0.928667285739	N\A	0.076535794263	0.010328364087	0.034041195675	40	28	
6500000	331.401722	1	-1.288785313657	1.229801135054	-0.068465061622	0.114692557587	0.000244020266	0.931128040486	N\A	0.074172781146	0.010358972626	0.032307797194	37	28	
6550000	349.934590	1	-1.432775160952	1.283574397752	-0.075198599225	0.113198256519	0.000170648561	0.936545928805	N\A	0.070266206862	0.008994307993	0.027168937570	43	22	
6600000	308.656400	1	-1.365112356658	1.245306187505	-0.068658270743	0.113324545372	0.000209883227	0.937302275229	N\A	0.076260235526	0.010354430966	0.030107963204	55	22	
6650000	318.940143	1	-1.416106595299	1.327134431225	-0.096291487637	0.156434681918	0.000199207577	0.919682098467	N\A	0.086648198393	0.011716025132	0.034779319395	48	21	
6700000	284.312055	1	-1.585573842770	1.330009224764	-0.084446274573	0.090248850458	0.000386912183	0.905395355145	N\A	0.086240426892	0.012782596208	0.036554476064	38	17	
6750000	299.261072	1	-1.447594403999	1.308147119176	-0.093067024775	0.157878200509	0.000209072525	0.926181477792	N\A	0.094724768045	0.012937128191	0.035229325942	39	21	
6800000	286.141186	1	-1.690304095057	1.499283743958	-0.112256211385	0.110854246265	0.000281327782	0.907796316946	N\A	0.091317570584	0.012921154811	0.039239628618	40	14	
6850000	320.685203	1	-1.405877370170	1.188121474026	-0.064060397111	0.139622943548	0.000358911378	0.919603882652	N\A	0.079168184607	0.009531378081	0.030823955136	43	25	
6900000	315.908965	1	-1.291019299457	1.195890659574	-0.071683545985	0.157840870093	0.000202468908	0.914760636140	N\A	0.092896601928	0.012612616792	0.037514190693	39	23	
6950000	291.141467	1	-1.811139711078	1.453786377842	-0.111298346020	0.148395802515	0.000292725685	0.938017217752	N\A	0.074911502292	0.012066634530	0.025853232071	42	13	
7000000	329.649934	1	-1.618475414977	1.405787041569	-0.111205828357	0.172718526820	0.000227118340	0.934177443926	N\A	0.084576981848	0.012670604002	0.027478872294	35	21	
7050000	306.566781	1	-1.393074425039	1.238093380430	-0.075642888410	0.149056934907	0.000326790359	0.927410728578	N\A	0.085766947566	0.013498590649	0.034699380172	35	20	
7100000	321.216632	1	-1.505500011115	1.336246592365	-0.104053583720	0.184912941344	0.000211019594	0.956234653506	N\A	0.061223533553	0.010665858884	0.023476808752	36	22	
7150000	287.804128	1	-1.178366433333	1.161254360286	-0.069667453945	0.150537997663	0.000288524387	0.902817262884	N\A	0.093324342522	0.013906888339	0.038961561786	31	22	
7200000	313.853611	1	-1.462847892683	1.296445079408	-0.095885153563	0.180942692128	0.000136658141	0.940240702065	N\A	0.088143159447	0.013177165855	0.029368774561	42	23	
7250000	292.291945	1	-1.798662336655	1.314740605592	-0.103607227843	0.196640832237	0.000477711545	0.928885357256	N\A	0.095002953337	0.013622763448	0.031699285355	37	20	
7300000	271.308268	1	-1.819822469542	1.449458149618	-0.115342558019	0.182177543203	0.000236501656	0.905006700365	N\A	0.092317065041	0.013193798047	0.038227061137	42	17	
7350000	287.873248	1	-1.736803185877	1.433309038917	-0.096788362722	0.104347403616	0.000245709313	0.933987451642	N\A	0.071369916201	0.012583913400	0.033403954099	39	15	
7400000	307.616779	1	-1.861977184775	1.393628347859	-0.071626783686	0.035258262507	0.000246448569	0.921454861009	N\A	0.085639008324	0.011477346117	0.034345497210	34	20	
7450000	318.071375	1	-1.849416371723	1.379542069987	-0.070116715832	0.025193784236	0.000348425460	0.926873452233	N\A	0.082569163487	0.012424021215	0.034677322155	33	21	
7500000	300.910856	1	-1.844145309251	1.433788038264	-0.101807112348	0.103643800531	0.000362554634	0.916324743530	N\A	0.093650214957	0.012818593500	0.036489483173	47	21	
7550000	314.119097	1	-1.460258066219	1.299214456841	-0.101210641429	0.211382145012	0.000365665733	0.937227154512	N\A	0.082879492955	0.013050801716	0.028447295954	50	20	
7600000	283.808839	1	-1.251322417141	1.178819898346	-0.097563831520	0.260169549047	0.000882877374	0.902500561666	N\A	0.093693888981	0.013318560739	0.040920855061	45	20	
7650000	327.700974	1	-1.516637026737	1.295273768653	-0.068701968303	0.082837560974	0.000251057846	0.933889156899	N\A	0.072852805772	0.011588023937	0.032453984283	49	21	
7700000	299.511082	1	-1.078544909781	1.070972771606	-0.070150715822	0.213383102157	0.000232695296	0.919182366932	N\A	0.075433970028	0.009739130320	0.030043417919	42	19	
7750000	302.476926	1	-1.695132397814	1.433057379566	-0.119452177164	0.190029450722	0.000296138541	0.919611672129	N\A	0.093231997215	0.013630708960	0.037370332630	38	15	
7800000	302.610036	1	-1.637593480635	1.347675827978	-0.114510037680	0.221733915173	0.000329183308	0.930877599500	N\A	0.087788065538	0.010170733283	0.029420159928	39	20	
7850000	303.697293	1	-1.591403527182	1.319439079881	-0.097404223507	0.177876081000	0.001099089105	0.944142106121	N\A	0.082849203255	0.011505592260	0.024901931870	35	19	
7900000	299.872878	1	-1.353093274488	1.161276558354	-0.066873453670	0.157202124011	0.000726287691	0.918298974415	N\A	0.089950915186	0.013340143553	0.038458512790	23	19	
7950000	284.610631	1	-1.684179732696	1.349565198946	-0.077546437992	0.083238930219	0.000368355389	0.899839704452	N\A	0.094617731957	0.012577372070	0.044882946731	34	19	
8000000	300.179306	1	-1.505288109597	1.273988796010	-0.076183814690	0.140188450163	0.000314417438	0.917179804529	N\A	0.087716909360	0.012155749791	0.034923905804	44	23	
8050000	329.099016	1	-1.146642546935	1.071088371533	-0.042652289520	0.121579353714	0.000044280549	0.949841058742	N\A	0.066381646326	0.009902570374	0.024183992844	44	20	
8100000	284.518127	1	-1.407655802170	1.217722385996	-0.063829406845	0.106817667502	0.000162787738	0.927062112264	N\A	0.085309171424	0.013814342501	0.029283943853	39	15	
8150000	295.677232	1	-1.268700488887	1.110500845474	-0.065080701494	0.184916677678	0.000300289714	0.912197652739	N\A	0.091651689296	0.012260101924	0.035876826974	34	16	
8200000	273.584139	1	-1.208937336951	1.158858103358	-0.087244910515	0.228140200975	0.000387593410	0.897642748849	N\A	0.097101446952	0.013999074295	0.041915820024	40	20	
