Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m9-glob-002.txt
Log File Name:                   SCH_d1_m9-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1816733703
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m9-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
1500000	464.605569	1	-1.779519429763	1.257731016858	-0.037805365563	-0.081090552043	0.007076473134	0.000164169489	0.961885652653	N\A	0.094949493670	0.012333084028	0.045850340885	0.007773836895	34	7	0.000765741321	Global Trend	
1550000	485.008149	1	-1.924078042656	1.415456969727	-0.070352886839	-0.062186757191	0.012397600472	0.000152579672	0.968903091062	N\A	0.088101565675	0.012095906456	0.042112984222	0.007288080681	44	7	0.001882036343	Global Trend	
1600000	487.555975	1	-1.785023158063	1.321831234077	-0.055244325120	-0.040614409078	0.007067259317	0.000113466295	0.964532213134	N\A	0.087560929401	0.011578896989	0.043618929815	0.006878117563	28	6	0.002442878782	Global Trend	
1650000	469.331028	1	-1.950226254063	1.345315697015	-0.060558201116	-0.006641751347	-0.000279632412	0.000057747863	0.962793517138	N\A	0.112956402428	0.016762163480	0.046524343054	0.008479848643	47	6	-0.000345616936	Global Trend	
1700000	478.114793	1	-2.191754182847	1.639882780822	-0.087121091699	-0.223987866180	0.031353508303	0.000131896259	0.962491064187	N\A	0.109686057085	0.015383490526	0.047980720552	0.007987814379	35	6	0.001729599163	Global Trend	
1750000	463.317689	1	-1.819280227799	1.330619945862	-0.048807779672	-0.138276251255	0.018842175397	0.000022508664	0.968009387105	N\A	0.098928397495	0.014188217312	0.044938553529	0.008018332710	41	6	0.000318384678	Global Trend	
1800000	492.804320	1	-1.807650368001	1.300836696204	-0.041984245033	-0.115859659318	0.012364939297	0.000108230756	0.980927701079	N\A	0.093735849671	0.013386052171	0.036773171094	0.006660018755	33	5	0.000732274371	Global Trend	
1850000	462.033318	1	-2.227124644981	1.631436965089	-0.092144883222	-0.181024416492	0.025516424210	0.000092863887	0.963498949496	N\A	0.107282938065	0.014678631117	0.046748578375	0.007584077799	34	3	0.000754205564	Global Trend	
1900000	463.260313	1	-2.564340658415	1.750386768373	-0.108097321066	-0.163039781323	0.026383156696	0.000114966051	0.960986797494	N\A	0.112929861357	0.015697398270	0.048769311353	0.008385161746	33	7	-0.000056611135	Global Trend	
1950000	474.978684	1	-2.570271830825	1.830374705857	-0.135790969018	-0.193321128628	0.044275409979	0.000102779968	0.961025717266	N\A	0.112045073144	0.015218569642	0.049825559922	0.008326910783	43	7	-0.000298889523	Global Trend	
2000000	485.452520	1	-1.951241941983	1.441254752408	-0.082114515447	-0.065927006013	0.017719696653	0.000108043906	0.964863057629	N\A	0.103569344125	0.014617023062	0.046197196159	0.008156791869	34	5	0.000791534337	Global Trend	
2050000	484.877385	1	-2.047203890526	1.420652302564	-0.061491374205	-0.092047235715	0.012428467770	0.000089240823	0.967087726261	N\A	0.108451327630	0.015910830447	0.045376361764	0.007938939243	43	5	-0.000179127607	Global Trend	
2100000	471.352068	1	-1.961887972609	1.407236893780	-0.070847079664	-0.048624062031	0.012904443049	0.000114969784	0.966729530880	N\A	0.102307087090	0.015005077042	0.044118875743	0.007978372720	35	7	0.000844335080	Global Trend	
2150000	473.959838	1	-2.276117445667	1.686338664674	-0.106282996639	-0.178048728707	0.032920772608	0.000161812112	0.962074169527	N\A	0.120421138112	0.017944117881	0.049949719535	0.009497126281	40	6	0.001135352728	Global Trend	
2200000	486.777415	1	-2.157896980319	1.538993174398	-0.077398052099	-0.152427705296	0.024879578704	0.000089799444	0.965675546474	N\A	0.109541777979	0.015218906714	0.047690507884	0.007840242848	31	8	0.000738558379	Global Trend	
2250000	477.439957	1	-2.124573163459	1.576283527548	-0.104336276291	-0.103756139549	0.032721106741	0.000096828100	0.963111593345	N\A	0.106855347970	0.015692858412	0.045070929308	0.007852031277	27	7	0.000901622706	Global Trend	
2300000	471.721880	1	-1.617119648991	1.179856174505	-0.040373294720	0.009125353802	-0.000914747547	0.000119351515	0.961500952226	N\A	0.099640656616	0.014160703789	0.045835315953	0.007755327599	50	4	0.001887477094	Global Trend	
2350000	497.021979	1	-2.010803281691	1.444612982254	-0.082162714456	-0.079399144948	0.022056286855	0.000140589829	0.968281313236	N\A	0.109342201552	0.015347459375	0.046439536970	0.007937343053	50	8	0.000495019189	Global Trend	
2400000	481.598848	1	-2.183173094611	1.534192041026	-0.101218199045	-0.049858865022	0.021768050382	0.000173411120	0.968583927482	N\A	0.111917685944	0.016962309305	0.046973117733	0.009263957864	46	6	-0.000463267741	Global Trend	
2450000	473.753686	1	-2.201661359759	1.516444929875	-0.075459468061	-0.122792705549	0.017123171310	0.000120545767	0.960067556547	N\A	0.102358394177	0.014330523067	0.046438824754	0.008046703530	27	5	-0.000361950180	Global Trend	
2500000	480.644581	1	-2.086890954196	1.446367231594	-0.061264146904	-0.088875146849	0.007664714077	0.000100647351	0.962202922009	N\A	0.116936519079	0.017187430080	0.047760530200	0.008898557317	38	6	0.000456145898	Global Trend	
2550000	478.771769	1	-2.020975777056	1.513087403987	-0.079140975760	-0.157267781726	0.029731984332	0.000145094639	0.964852882600	N\A	0.099664131870	0.013833447684	0.045673377016	0.007746656465	28	7	0.002115212389	Global Trend	
2600000	480.876112	1	-2.024396756230	1.462012457434	-0.076868086837	-0.096858749654	0.019413591967	0.000073103512	0.965781837808	N\A	0.114748651042	0.017319881768	0.045897291897	0.008675484439	47	4	0.000291621480	Global Trend	
2650000	480.041419	1	-2.052679677978	1.469859989300	-0.076852222439	-0.105764662777	0.022692199705	0.000114034903	0.967587190577	N\A	0.102112609803	0.014929090370	0.044902038335	0.007814239197	39	7	0.000674745067	Global Trend	
2700000	477.655320	1	-1.697629836419	1.245818378815	-0.044457071237	-0.045039612216	0.008194503560	0.000106281372	0.966176655689	N\A	0.084336387295	0.012497339632	0.040369690246	0.006878740980	31	7	0.002244008838	Global Trend	
2750000	491.516605	1	-1.559369755796	1.180815091926	-0.041446494480	0.005684035792	0.004617373558	0.000154444142	0.972672669642	N\A	0.071810028934	0.010539710006	0.032292062825	0.006101853769	27	7	0.004695530237	Global Trend	
2800000	481.707506	1	-1.964611080716	1.403192852371	-0.062562680089	-0.082589170176	0.011690987958	0.000113074729	0.966511705513	N\A	0.091580059275	0.012614582376	0.043086493623	0.007350302072	40	7	0.000903100625	Global Trend	
2850000	467.948816	1	-2.315091366155	1.650950192756	-0.091327037162	-0.218380742484	0.032553245500	0.000100483395	0.963624375285	N\A	0.113759667860	0.015881824619	0.049731906805	0.008879688883	27	6	-0.000110956572	Global Trend	
2900000	502.243861	1	-1.762964344117	1.278916504966	-0.048892168950	-0.045775442875	0.007267862872	0.000136215632	0.968318404342	N\A	0.095364295251	0.013633598703	0.042674485714	0.007359597419	34	10	0.001766470466	Global Trend	
2950000	486.686717	1	-1.700636191468	1.180934563789	-0.029859354671	-0.007050922752	-0.004143903675	0.000094478813	0.965954325487	N\A	0.100782682583	0.014842832083	0.044046988665	0.007998653180	34	10	-0.000705308233	Global Trend	
3000000	485.994324	1	-2.228068466345	1.630061847165	-0.088092359300	-0.175892580593	0.023573905549	0.000110198900	0.966976954928	N\A	0.101470216811	0.014315287237	0.042835506114	0.007261134677	25	5	0.001188757678	Global Trend	
3050000	468.608289	1	-2.316559301735	1.297706245396	-0.056052262033	0.013016485380	0.000431153590	0.000113257930	0.963070209707	N\A	0.119206820704	0.017812587377	0.047903631540	0.009017711247	37	12	-0.000138917229	Global Trend	
3100000	463.018556	1	-2.003798010055	1.466157472513	-0.068273448060	-0.117243190765	0.014829811203	0.000142035598	0.966062156957	N\A	0.077697805205	0.012407591534	0.037028211683	0.006972592424	35	4	0.001671320896	Global Trend	
3150000	480.890277	1	-2.302773320659	1.604840497457	-0.079860672409	-0.191442775201	0.021991246247	0.000167160916	0.963542627547	N\A	0.112888828826	0.015486012472	0.049411752305	0.007980729580	41	7	0.000380856050	Global Trend	
3200000	463.872433	1	-1.723897890825	1.280723016228	-0.031374829054	-0.115782482729	0.004722385108	0.000210323127	0.959291704834	N\A	0.089970205651	0.012242590060	0.046037372258	0.007451895493	28	3	0.005752976004	Global Trend	
3250000	468.286708	1	-2.111435471330	1.562180298540	-0.096037587540	-0.098192214836	0.024624350373	0.000091712123	0.964083938383	N\A	0.095426455258	0.014695409054	0.041147134798	0.008033301619	37	5	0.000985680960	Global Trend	
3300000	474.893250	1	-1.684280123354	1.173670032113	-0.034021046304	0.017132740759	-0.004151421270	0.000111512095	0.965994815094	N\A	0.101924888263	0.013475408732	0.047944824807	0.007871990452	41	4	0.001062571496	Global Trend	
3350000	478.163556	1	-1.867604261482	1.341816094850	-0.052499558999	-0.098611783345	0.016135661022	0.000132569854	0.969045507529	N\A	0.099330110215	0.014750261840	0.043840172521	0.007961928646	45	5	0.001191330710	Global Trend	
3400000	475.965640	1	-1.739444299480	1.255254579441	-0.031746996664	-0.105229453822	0.009582349064	0.000099690034	0.962978318518	N\A	0.078010174976	0.010959162960	0.040251734867	0.006450714111	37	6	0.002632615366	Global Trend	
3450000	478.166049	1	-1.939075761784	1.474155804441	-0.072621833845	-0.154119584390	0.026429634312	0.000138296689	0.987200877387	N\A	0.084501796308	0.011684614300	0.037634979817	0.006109581439	36	9	0.003487483946	Global Trend	
3500000	483.417840	1	-1.758285260741	1.334355592887	-0.041559031884	-0.104173373287	0.004338915889	0.000113302947	0.989167165847	N\A	0.046327276348	0.008659018638	0.030643301762	0.006243725396	31	7	0.004273384424	Global Trend	
3550000	473.876818	1	-2.049792962764	1.482593339145	-0.077572038811	-0.129022452541	0.027098860840	0.000103405874	0.962597985207	N\A	0.111469275062	0.015790572595	0.047415262141	0.007893895925	26	7	0.000442318069	Global Trend	
3600000	474.466390	1	-1.852993933200	1.362626333956	-0.056157514013	-0.068295536150	0.006293361549	0.000172454479	0.966297043949	N\A	0.087252344058	0.012844493979	0.041410572126	0.007345758629	30	7	0.002278828359	Global Trend	
3650000	476.073852	1	-2.234556957199	1.638068006645	-0.086367898826	-0.210885617940	0.027373353874	0.000168592679	0.965517112951	N\A	0.113367411339	0.016206249858	0.047765423689	0.008472724539	38	5	0.001455440690	Global Trend	
3700000	474.996545	1	-2.565150051737	1.259530646522	-0.038630974988	-0.017426080161	-0.001747724281	0.000174162365	0.963379541128	N\A	0.098706859139	0.014816415442	0.044770954433	0.008108129328	27	6	-0.002461626602	Global Trend	
3750000	478.810512	1	-1.747349887593	1.345717343850	-0.049596924343	-0.093478002096	0.012184265968	0.000136731982	0.965894476997	N\A	0.098024300946	0.014156898293	0.042799382480	0.006971045972	40	6	0.001043205081	Global Trend	
3800000	484.610880	1	-2.038767881110	1.469876999167	-0.072536207693	-0.105032943168	0.014989674981	0.000094124082	0.965580589325	N\A	0.104939528743	0.014771071962	0.046036449533	0.007666960003	39	6	0.001039810690	Global Trend	
3850000	465.205114	1	-1.807884894853	1.336212999867	-0.052535230482	-0.067062966322	0.010373621411	0.000095965456	0.963454202332	N\A	0.091712282707	0.012559341014	0.044736347088	0.007003783671	36	5	0.002202288142	Global Trend	
3900000	479.492064	1	-1.769946274787	1.257212724848	-0.049337583059	0.007699919520	0.000391219826	0.000099206312	0.961744572183	N\A	0.106231882003	0.014291388556	0.047906581334	0.007603961066	35	6	0.001141674924	Global Trend	
3950000	466.844045	1	-2.133090159559	1.596812764175	-0.082553251076	-0.173974680475	0.020874541167	0.000137028938	0.962273992557	N\A	0.116482271015	0.016724107042	0.050434126169	0.008939216656	38	6	0.001477200136	Global Trend	
4000000	490.175020	1	-1.801772864519	1.311206569087	-0.051992276564	-0.053797025815	0.009356840553	0.000100985269	0.970444403199	N\A	0.087646478625	0.013225179167	0.035006220534	0.006653415989	42	8	0.001851192554	Global Trend	
4050000	471.238703	1	-1.997158918022	1.440686894113	-0.060119313720	-0.133579386109	0.015741140184	0.000130347160	0.968211097355	N\A	0.104471881066	0.014674176538	0.046294917500	0.008306086602	48	6	0.001751095991	Global Trend	
4100000	470.336571	1	-2.132417869175	1.546267350835	-0.082664680011	-0.145006754560	0.027587499678	0.000143393178	0.964467168338	N\A	0.109778101399	0.016276202639	0.043514133606	0.008445508341	45	8	0.001059761198	Global Trend	
4150000	468.417330	1	-1.806609394297	1.335169995435	-0.052925248488	-0.066907345098	0.007710091136	0.000173320240	0.960361738963	N\A	0.092819200429	0.012787595652	0.044472772573	0.007486413381	28	6	0.002810112564	Global Trend	
4200000	458.808679	1	-1.410113914904	0.975353129484	-0.011419217770	0.046456443871	-0.005899818584	0.000122340820	0.996306213394	N\A	0.033116691414	0.004447507977	0.035711280039	0.005453151451	36	6	-0.046501041564	Global Trend	
4250000	466.419379	1	-2.016867286905	1.443294113517	-0.066358580852	-0.146877529218	0.021613229799	0.000164994034	0.960700238166	N\A	0.122530807139	0.018311531129	0.050463378035	0.009529463329	37	4	-0.000198251173	Global Trend	
4300000	483.188578	1	-2.250249494686	1.650732243350	-0.098076293165	-0.175039026890	0.029311581626	0.000116720602	0.964826887219	N\A	0.106872575301	0.014693906416	0.046611907912	0.007623789333	32	4	0.001014179654	Global Trend	
4350000	472.456809	1	-1.627390538139	1.162058239816	-0.032788651572	-0.023753640198	0.004945790676	0.000092528376	0.966424332760	N\A	0.095511463978	0.013011229674	0.044667593616	0.007699051808	47	6	0.001085258280	Global Trend	
4400000	457.769268	1	-1.616945541676	1.127057609955	-0.026610903013	0.062993143353	-0.016042763784	0.000194237042	0.960106077095	N\A	0.100477108797	0.013147497290	0.048364360441	0.007920357064	38	5	0.002700879321	Global Trend	
4450000	466.995809	1	-2.514920941107	1.823826350089	-0.112558314163	-0.242489934808	0.031761478937	0.000224954822	0.965232146725	N\A	0.111278207861	0.016585694255	0.046700310637	0.008533967864	24	7	0.001793654632	Global Trend	
4500000	476.930469	1	-2.501505223379	1.839735088791	-0.146275729455	-0.196002469176	0.048972566916	0.000109710374	0.960931013543	N\A	0.100052435891	0.012908405907	0.047251219151	0.007489524617	37	7	-0.000193325773	Global Trend	
4550000	476.940306	1	-1.535329830450	1.091888389104	-0.020563147581	0.015053801047	-0.002398627551	0.000119683984	0.967806222728	N\A	0.071212334590	0.009622565949	0.039095567101	0.006300812733	37	5	0.004216031153	Global Trend	
4600000	478.303998	1	-2.132554992522	1.567094243102	-0.083416325074	-0.201211511950	0.034531680589	0.000064449497	0.966474197278	N\A	0.106835334835	0.014414551146	0.049469522505	0.008449546460	37	7	0.000450283632	Global Trend	
4650000	478.007782	1	-1.785528464025	1.241018634195	-0.035695892928	-0.062139320907	0.004386636739	0.000122418113	0.963126727049	N\A	0.112446694111	0.015226169786	0.049179033016	0.008037763132	33	6	-0.000098717032	Global Trend	
4700000	468.165088	1	-1.755027576241	1.283284321937	-0.044377760438	-0.035268837427	0.000289089707	0.000114937001	0.963998602984	N\A	0.092808865557	0.013652917562	0.043544797968	0.007424027205	29	7	0.002532420688	Global Trend	
4750000	470.805783	1	-1.797372361227	1.303300816309	-0.045724208219	-0.088432401541	0.010566187486	0.000108163907	0.961782672231	N\A	0.093440978055	0.013184672546	0.045246927570	0.007411430694	42	6	0.001826278862	Global Trend	
4800000	478.595941	1	-1.661946037465	1.213480253878	-0.025091902877	-0.084620530107	0.002873962111	0.000112954028	0.965038834503	N\A	0.099067077493	0.014909076432	0.042817621592	0.007917688195	40	7	0.000708112746	Global Trend	
4850000	462.741825	1	-2.037672843283	1.480239304694	-0.084116971801	-0.082732021732	0.020239568856	0.000078555971	0.967974258379	N\A	0.107608233044	0.016342781633	0.045100722786	0.008371984842	40	6	0.000350710558	Global Trend	
4900000	463.560943	1	-2.397279825348	1.682527354963	-0.085572220035	-0.252830198946	0.028863280790	0.000125366719	0.962067954164	N\A	0.119771945982	0.016530325964	0.050981648831	0.008748789457	26	5	-0.000059440142	Global Trend	
4950000	466.772741	1	-1.832703076685	1.353911799557	-0.068484086158	-0.019206375849	0.009280700775	0.000090764136	0.962790935461	N\A	0.094150074831	0.013577518090	0.044027035409	0.007477359627	38	4	0.001369627118	Global Trend	
5000000	491.160339	1	-1.731384631837	1.299386963569	-0.061361034515	-0.036488355649	0.014543573244	0.000102913772	0.965016809500	N\A	0.095803946278	0.013920329723	0.043605355204	0.007816865817	29	8	0.001741035203	Global Trend	
5050000	487.487388	1	-1.907086106126	1.329176359649	-0.042777149078	-0.109834328277	0.009959651971	0.000035712422	0.962856046183	N\A	0.105920228795	0.014557156893	0.046654591632	0.007848419459	30	7	0.000193847164	Global Trend	
5100000	479.908599	1	-1.584300640892	1.137938457755	-0.041074846519	0.041581966998	0.005002361220	0.000113061832	0.963630012827	N\A	0.091936065672	0.013603451120	0.042170800865	0.007530199572	37	6	0.001532386660	Global Trend	
5150000	475.066331	1	-2.163254380708	1.549152112132	-0.072346695148	-0.159225398515	0.017746838005	0.000113205572	0.963494212794	N\A	0.094857469682	0.014352659903	0.042591899561	0.007221604478	40	5	0.001346403024	Global Trend	
5200000	477.731175	1	-1.924913455524	1.377593240149	-0.065415316635	-0.052531565625	0.012915994918	0.000111301609	0.961211891300	N\A	0.100198826179	0.014543899889	0.045429044039	0.007785167376	28	5	0.000883623145	Global Trend	
5250000	462.957006	1	-2.135241657526	1.448315035869	-0.058497507852	-0.138670301427	0.014094796008	0.000152891218	0.966112499856	N\A	0.112247114536	0.016173169308	0.046722369539	0.008010342944	39	4	-0.000739504407	Global Trend	
5300000	487.938918	1	-1.705368369509	1.230904335838	-0.037473004797	-0.049461741506	0.005031410931	0.000115109466	0.969475483573	N\A	0.095911729027	0.013186446913	0.044672035811	0.007331864560	36	8	0.001795681408	Global Trend	
5350000	482.040513	1	-1.837010645371	1.352146480709	-0.059334981053	-0.069966699585	0.012246176511	0.000133881857	0.966172912352	N\A	0.099601167765	0.014891103934	0.042467576402	0.007785052621	51	6	0.001682084642	Global Trend	
5400000	470.410822	1	-1.992140831337	1.409783274783	-0.058025033548	-0.136991221199	0.017515190094	0.000146544570	0.963346270957	N\A	0.110276671850	0.016111355486	0.045732691273	0.008128878457	37	8	-0.000087377544	Global Trend	
5450000	472.017484	1	-2.048432452021	1.484253237531	-0.072858676426	-0.111753762585	0.014965384992	0.000111032077	0.963546243184	N\A	0.106258678797	0.015746659982	0.046008569968	0.008177068813	37	5	0.001224127877	Global Trend	
5500000	464.170654	1	-1.993298091757	1.428843644439	-0.067271579395	-0.089502699145	0.014326953814	0.000110514472	0.959347168047	N\A	0.113440897205	0.015994850955	0.050020877566	0.008703439133	32	4	0.000680865552	Global Trend	
5550000	467.184135	1	-2.183901075870	1.543309327367	-0.088059008439	-0.118692434910	0.029223701379	0.000145673063	0.961480774907	N\A	0.124499720914	0.018236392395	0.050921873185	0.009193561262	32	5	0.000339896932	Global Trend	
5600000	469.300042	1	-2.202587759000	1.562707937556	-0.092258632844	-0.147279585093	0.030140550767	0.000124845356	0.960102633300	N\A	0.109159836812	0.015420318832	0.047390424518	0.008067243507	42	7	-0.000025158884	Global Trend	
5650000	456.265790	1	-1.992647673916	1.501979379127	-0.075833432134	-0.133501358336	0.022193206391	0.000143676985	0.962048346691	N\A	0.095154897724	0.013785185726	0.046219147913	0.008124271011	38	4	0.002715398486	Global Trend	
5700000	476.006127	1	-1.492990365188	1.115732185194	-0.026663332096	-0.006534296761	0.003583735938	0.000127790271	0.964147921293	N\A	0.069248532097	0.009643805521	0.039346597063	0.006337986354	25	10	0.005732632619	Global Trend	
5750000	470.525433	1	-1.946162812672	1.355901181291	-0.051540820368	-0.066694239731	0.005755406261	0.000043619643	0.960163524190	N\A	0.102169804337	0.013948604033	0.046881087576	0.007893601791	26	4	0.000320646439	Global Trend	
5800000	462.977205	1	-1.572927467369	1.100041506438	-0.036255559563	0.061958172854	-0.002587787740	0.000081707632	0.959402176086	N\A	0.108072008967	0.014224734333	0.050164209860	0.008562597865	32	4	-0.000468132125	Global Trend	
5850000	482.777975	1	-2.050222612119	1.488261228149	-0.080518552134	-0.101850338754	0.022965674816	0.000107841351	0.963426240457	N\A	0.109539278776	0.015782076414	0.046751716224	0.008396459886	31	5	0.001022619561	Global Trend	
5900000	480.463268	1	-1.624198048377	1.180286051501	-0.039660884330	0.044218334004	-0.007068182069	0.000060383678	0.968687717311	N\A	0.071037312124	0.010480529925	0.038124038634	0.006907194509	32	6	0.001778610025	Global Trend	
5950000	479.128327	1	-1.609078979193	1.228593183564	-0.043230226409	-0.067488178221	0.012733425914	0.000131628059	0.966797082211	N\A	0.074109447556	0.009960551310	0.040608500244	0.006130323365	38	6	0.004140744869	Global Trend	
6000000	473.499290	1	-2.231654937842	1.529972221210	-0.062471652481	-0.202202386808	0.022860908487	0.000137432345	0.964132895480	N\A	0.122095382676	0.016381837798	0.052024093973	0.008566808285	24	8	-0.000318183698	Global Trend	
6050000	477.940556	1	-1.895069142828	1.331743889284	-0.039722516286	-0.130588262164	0.014286800320	0.000121189749	0.965628868846	N\A	0.104262926638	0.014513805462	0.045245306847	0.007792079037	22	6	0.001650520532	Global Trend	
6100000	475.050590	1	-2.134585766651	1.518547881220	-0.064716238961	-0.196287722480	0.022250871168	0.000493815483	0.967322448886	N\A	0.117344798450	0.017435870589	0.046247993697	0.008214494254	41	7	0.002798054397	Global Trend	
6150000	475.250243	1	-2.135320386491	1.533538914534	-0.066916274683	-0.208517393923	0.026289763395	0.000386010967	0.968273788880	N\A	0.105603162408	0.014832020364	0.046265881082	0.007710113008	36	6	0.003091627242	Global Trend	
6200000	490.052062	1	-2.490160732364	1.778461513899	-0.125107416230	-0.160150990664	0.035119827838	0.000224508114	0.966612859426	N\A	0.097737045895	0.013227103564	0.043375313464	0.007495526691	34	6	0.000130896892	Global Trend	
6250000	477.338849	1	-2.361780489441	1.679885688156	-0.108262187297	-0.151168018883	0.033203223943	0.000109300279	0.961644278731	N\A	0.093986653216	0.010369356463	0.048120514026	0.006903334570	36	10	0.000189549841	Global Trend	
6300000	492.164929	1	-2.363087937828	1.701240410124	-0.118860576406	-0.116192050300	0.029939219473	0.000098226436	0.968398270599	N\A	0.094740434104	0.011776294442	0.045071197727	0.006675305266	36	7	0.000285227790	Global Trend	
