Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-glob-001.txt
Log File Name:                   MES_d1_m7-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2929046972
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
3100000	567.635690	1	-0.598358756963	0.682580327535	0.245425929627	-0.028709247343	0.000171630946	0.974624122182	N\A	0.025615943840	0.023038497809	0.002492809882	44	3	0.004441435638	Global Trend	
3150000	565.214762	1	-0.503981361606	0.697793918214	0.194868779998	-0.021523653676	0.000082296700	0.974020524111	N\A	0.026906383567	0.025225847818	0.002999437572	36	6	-0.000456206784	Global Trend	
3200000	557.024023	1	-0.552598927835	0.693015540148	0.247211267293	-0.030980783092	0.000073300890	0.972217724824	N\A	0.026903679502	0.023901254331	0.002994149518	42	4	-0.000464543362	Global Trend	
3250000	559.966045	1	-0.472614693943	0.691123526262	0.201158740789	-0.021569250755	0.000105366343	0.970184038381	N\A	0.026953656897	0.024487197126	0.003156561738	34	5	-0.001470084074	Global Trend	
3300000	555.468695	1	-0.613766660455	0.648646300265	0.248856078558	-0.025919800463	0.000130681560	0.978505380229	N\A	0.027454806172	0.024920673355	0.003264659924	38	3	0.008615575411	Global Trend	
3350000	566.672035	1	-0.509381327598	0.683460211109	0.205074369240	-0.021602453967	0.000083208264	0.972379476385	N\A	0.025887370001	0.023067352518	0.002933053721	37	3	0.000546960659	Global Trend	
3400000	557.896023	1	-0.559207644284	0.637840971676	0.249947009313	-0.025860107068	0.000327378104	0.970859503823	N\A	0.024463592207	0.022864975186	0.002902908840	30	5	0.017558175986	Global Trend	
3450000	570.576582	1	-0.521306069357	0.674087558440	0.237339770108	-0.025960822673	0.000111734263	0.972467393517	N\A	0.025203485548	0.022707367806	0.002909734268	43	4	0.000494194060	Global Trend	
3500000	564.868047	1	-0.480268163797	0.687571197775	0.204468476948	-0.022603834913	0.000102926111	0.973697340243	N\A	0.025623555508	0.023442064706	0.002723798898	39	5	-0.000524277464	Global Trend	
3550000	563.558436	1	-0.685654425268	0.680156211588	0.201944101539	-0.020350344830	0.000187900581	0.969440280697	N\A	0.025817055178	0.023546783519	0.002953695262	33	5	0.007908117819	Global Trend	
3600000	576.480471	1	-0.679421066919	0.723302563852	0.204284030027	-0.025096886908	0.000080885788	0.974807216689	N\A	0.025257880392	0.023002525225	0.002689896538	35	5	0.003786609979	Global Trend	
3650000	549.892229	1	-0.555477401186	0.712112775448	0.211453909144	-0.028542024406	0.000095869071	0.970425405766	N\A	0.026561724835	0.024145147530	0.003232490547	40	5	0.000229674158	Global Trend	
3700000	564.436376	1	-0.504197472553	0.652904220615	0.244506913479	-0.025937927669	0.000067319862	0.973010300280	N\A	0.025104061110	0.023463045771	0.002842620858	34	4	0.002465676436	Global Trend	
3750000	584.684094	1	-0.576971725931	0.708204435594	0.223666922920	-0.027680362297	0.000129120449	0.993958547635	N\A	0.021130591843	0.014272177858	0.002148810010	37	5	-0.002476852656	Global Trend	
3800000	568.506208	1	-0.739467679868	0.767545535080	0.154070135798	-0.022949814672	0.000102024742	0.973732441388	N\A	0.025670549859	0.023104935256	0.003160370315	34	6	0.003946300593	Global Trend	
3850000	567.973495	1	-0.633742889666	0.718059486366	0.198902601695	-0.023424657785	0.000093398023	0.971614309251	N\A	0.027928907617	0.024516635774	0.003162268563	32	6	0.000888680652	Global Trend	
3900000	567.715463	1	-0.623039800026	0.699921610125	0.222048538814	-0.028040844153	0.000073596265	0.974175643632	N\A	0.024431043013	0.022159024376	0.002812285481	35	6	0.002113063107	Global Trend	
3950000	585.905316	1	-0.653137114417	0.692517960724	0.219866325999	-0.024199076874	0.000093501788	0.977435944529	N\A	0.024520253252	0.021655770296	0.002677780414	34	7	0.004465371127	Global Trend	
4000000	579.477764	1	-0.605046922432	0.740322294539	0.172154129172	-0.021708602261	0.000050845914	0.977215448941	N\A	0.024774678130	0.022311309780	0.002452384749	38	6	-0.001742247089	Global Trend	
4050000	571.026724	1	-0.525800545518	0.656496153319	0.242209032513	-0.027035347802	0.000038316024	0.972649405052	N\A	0.024039532166	0.022027226003	0.002762552625	33	5	0.000524868957	Global Trend	
4100000	582.145341	1	-0.646951336795	0.710285010034	0.214697396685	-0.027000445568	0.000113384062	0.973835242247	N\A	0.025269769559	0.022872944219	0.002893442330	26	6	0.003183610037	Global Trend	
4150000	577.892456	1	-0.748657195506	0.670456247436	0.237856007275	-0.027595312255	0.000193057335	0.978913582266	N\A	0.020382487960	0.019791962906	0.002462920821	34	6	0.016490377259	Global Trend	
4200000	562.897123	1	-0.635488313099	0.712590464394	0.242435010418	-0.033172292747	0.000044884742	0.974895469242	N\A	0.022836774867	0.022069464683	0.002921718053	51	5	0.000297057590	Global Trend	
4250000	571.205438	1	-0.608642134343	0.704017050568	0.202840887516	-0.022622573939	0.000046742452	0.977206222086	N\A	0.026957077950	0.022906230675	0.002777373458	40	6	0.000146578185	Global Trend	
4300000	575.992311	1	-0.677748926288	0.778720669611	0.133599884698	-0.018421280232	0.000085065739	0.974969366153	N\A	0.025076530372	0.023024618093	0.003111676077	44	7	-0.000204294308	Global Trend	
4350000	569.484027	1	-0.485150620566	0.714399996652	0.163806199679	-0.021846232322	0.000058193758	0.969762375188	N\A	0.028515263077	0.024787777199	0.002823865811	32	7	-0.001245701489	Global Trend	
4400000	568.862642	1	-0.550874634382	0.651605338506	0.216245677792	-0.020270916685	0.000357820864	0.972064804628	N\A	0.024360154742	0.022544891983	0.002858521505	38	6	0.014808774097	Global Trend	
4450000	560.961409	1	-0.494529743879	0.638974834413	0.274779525497	-0.030967293592	0.000057254676	0.972620151857	N\A	0.024806382407	0.022884912429	0.002630036538	41	4	0.001507945810	Global Trend	
4500000	571.165286	1	-0.614100371511	0.732141598628	0.177802299286	-0.022806735642	0.000060722297	0.978098432389	N\A	0.020878492034	0.020130156131	0.002619365980	42	4	0.001217964374	Global Trend	
4550000	561.848219	1	-0.554855116609	0.709452060780	0.184624333623	-0.021406722437	0.000049292311	0.968133141522	N\A	0.029305995796	0.026533879171	0.003241270973	30	3	0.000927347676	Global Trend	
4600000	581.884943	1	-0.596085074607	0.726146365990	0.188250563113	-0.024350265899	0.000107718644	0.974471776539	N\A	0.024946409029	0.022724715005	0.003012435733	36	9	0.001117500626	Global Trend	
4650000	570.803338	1	-0.524330032907	0.712300815801	0.185908131038	-0.022663197763	0.000103120277	0.973598210814	N\A	0.027077705934	0.023889330208	0.002962420729	46	4	-0.000993244737	Global Trend	
4700000	573.444356	1	-0.574853582596	0.705775881705	0.185959187546	-0.022176921363	0.000072263967	0.972388720007	N\A	0.024634863185	0.022758458416	0.002930755768	35	5	0.002558450229	Global Trend	
4750000	593.172647	1	-0.678006383512	0.718922870832	0.201989092310	-0.024414668635	0.000108539631	0.976900511864	N\A	0.023194413431	0.022090358442	0.002789242107	33	7	0.004287202727	Global Trend	
4800000	578.689708	1	-0.500194735948	0.664024411656	0.220646262249	-0.020193838083	0.000065218240	0.977239563368	N\A	0.023964297680	0.021786892026	0.002721760431	34	7	-0.000024959032	Global Trend	
4850000	559.824261	1	-0.371177897851	0.621828749414	0.262457549227	-0.023603983462	0.000067772304	0.972954609039	N\A	0.026774711313	0.024220741784	0.003193974429	33	5	-0.002124762778	Global Trend	
4900000	574.978827	1	-0.519278926109	0.666337189211	0.239936330800	-0.025820932974	0.000089736693	0.974838353783	N\A	0.027393376444	0.023543982751	0.002878555814	39	8	0.000389228142	Global Trend	
4950000	568.931745	1	-0.800360769168	0.796396589759	0.148381557703	-0.024273947875	0.000079971875	0.975868054204	N\A	0.023900229204	0.022112214694	0.002940419334	30	5	0.003276466639	Global Trend	
5000000	580.383401	1	-0.641457541751	0.736882569309	0.170425139371	-0.020104631574	0.000101744868	0.976851378598	N\A	0.023193263105	0.022209115553	0.003066533278	35	6	-0.000824587250	Global Trend	
5050000	583.942749	1	-0.714390933755	0.757357674344	0.168481534293	-0.022122281483	0.000126206784	0.976740282333	N\A	0.027603003006	0.024347967663	0.002953297037	39	7	0.001632005533	Global Trend	
5100000	571.471104	1	-0.608690119796	0.749661344697	0.161703826281	-0.018255218221	0.000130328064	0.974052589631	N\A	0.027677915617	0.024537101128	0.003311689298	36	7	0.003362431468	Global Trend	
5150000	579.205654	1	-0.673708977814	0.725418126821	0.178803400222	-0.020464830523	0.000094178913	0.974409688669	N\A	0.025364768053	0.023092859117	0.002950259778	33	6	0.003207353420	Global Trend	
5200000	575.786783	1	-0.574736144470	0.700944467245	0.200662264858	-0.022456527544	0.000065457329	0.972204940821	N\A	0.025523357639	0.022961628167	0.002658313734	35	5	0.000497486361	Global Trend	
5250000	577.465673	1	-0.602426697424	0.687500143831	0.236489252860	-0.028355544857	0.000066475245	0.976520740471	N\A	0.024732706784	0.021971443215	0.002759201949	41	5	0.001917695944	Global Trend	
5300000	588.217142	1	-0.505264958153	0.648771560238	0.252621828170	-0.027193698535	0.000069988220	0.975743625497	N\A	0.024456932185	0.022109935179	0.002780636079	32	7	0.003891494570	Global Trend	
5350000	583.519762	1	-0.534131184333	0.657599274562	0.240102606488	-0.026284980905	0.000133017382	0.972782084892	N\A	0.025062840168	0.022709629440	0.002829356161	29	6	0.001827662972	Global Trend	
5400000	577.290927	1	-0.541575708217	0.647563822718	0.237399007835	-0.022894977901	0.000095929048	0.973916281354	N\A	0.026494217007	0.024660014083	0.003099380358	33	6	0.003934989059	Global Trend	
5450000	569.041872	1	-0.551402932689	0.701315504814	0.205665436945	-0.023509581168	0.000072584235	0.974793037508	N\A	0.025538375424	0.023278917410	0.003003406352	41	6	-0.000709155533	Global Trend	
5500000	551.959733	1	-0.664345978259	0.695110501235	0.238582760470	-0.030815349619	0.000077190515	0.971876172111	N\A	0.021578300087	0.021135709991	0.002742303251	33	5	0.005494310236	Global Trend	
5550000	558.985410	1	-0.547356180094	0.730593363991	0.173857770662	-0.021911119669	0.000103289293	0.974827409482	N\A	0.027725307287	0.025311332879	0.003505349951	32	5	-0.001275867972	Global Trend	
5600000	589.595987	1	-0.640862055430	0.760914599495	0.144597752540	-0.021733514572	0.000079669079	0.979587146610	N\A	0.022597553645	0.020132445399	0.002545939426	27	7	-0.000653991487	Global Trend	
5650000	568.133460	1	-0.609386510066	0.744321025706	0.151385508142	-0.018418354556	0.000075719150	0.973993431490	N\A	0.024097935733	0.021843474651	0.002664890661	37	4	0.000970935895	Global Trend	
5700000	573.921392	1	-0.654457998733	0.754387838083	0.166885674397	-0.022018641673	0.000055744990	0.975764723527	N\A	0.022693303177	0.020670826140	0.002355768237	43	5	0.000630243452	Global Trend	
5750000	571.651939	1	-0.574920959905	0.688875573016	0.223394150857	-0.024170156573	0.000079233609	0.971307123820	N\A	0.025252999169	0.023651552276	0.002859406878	34	5	0.001885096534	Global Trend	
5800000	569.851592	1	-0.608674084404	0.687300490198	0.222259458216	-0.023947595493	0.000092081550	0.975567792268	N\A	0.025339216253	0.022993060975	0.002934881679	31	6	0.001066081186	Global Trend	
5850000	573.983690	1	-0.733055136543	0.734870899473	0.184295591782	-0.022258865093	0.000097519659	0.976602967386	N\A	0.027686192630	0.023937179225	0.002760344661	39	6	0.002993103456	Global Trend	
5900000	580.046796	1	-0.573664604712	0.740578527630	0.174287557405	-0.022201072260	0.000316419836	0.978531585552	N\A	0.025785342491	0.023930356439	0.003155068333	36	6	-0.013704242830	Global Trend	
5950000	562.249337	1	-0.528137059432	0.642853045337	0.222821276977	-0.019457761007	0.000097846691	0.972159636936	N\A	0.023823110039	0.022395825563	0.002978334517	46	6	0.003245539785	Global Trend	
6000000	575.951890	1	-0.549527646260	0.674685464898	0.237552098291	-0.026335139827	0.000096510366	0.973973621607	N\A	0.026083830676	0.023437454644	0.002764922201	43	6	0.000903472494	Global Trend	
6050000	580.677187	1	-0.541555173125	0.702460416228	0.201046651765	-0.023972515056	0.000079748784	0.975184328529	N\A	0.024905793695	0.022639400859	0.002701269900	37	5	0.000838845834	Global Trend	
6100000	559.533474	1	-0.522577303238	0.655280292467	0.270049891783	-0.030548680641	0.000062985022	0.973446569721	N\A	0.023620657779	0.021929064926	0.002891193221	40	4	0.001885892309	Global Trend	
6150000	574.827312	1	-0.569560793844	0.675136392719	0.236514452644	-0.026239034913	0.000041533156	0.975391287285	N\A	0.024327333133	0.022478006504	0.002838685437	48	5	-0.000154887928	Global Trend	
6200000	567.215864	1	-0.664663053041	0.733436946416	0.173342898785	-0.020641888782	0.000110520600	0.972729869753	N\A	0.026539840258	0.023829646738	0.003194521968	34	7	0.001949288248	Global Trend	
6250000	572.482243	1	-0.531056720377	0.643273742055	0.275313406778	-0.028538996562	0.000055418712	0.973914685657	N\A	0.023934213002	0.022396816747	0.002813314708	40	4	0.001632971147	Global Trend	
6300000	567.370713	1	-0.566003378090	0.693713700882	0.244219197726	-0.027048952958	0.000104844996	0.973948720733	N\A	0.026550772915	0.024136919101	0.002926205666	35	6	-0.002470557176	Global Trend	
6350000	564.223923	1	-0.479491470385	0.693180326400	0.198334333130	-0.019443922776	0.000039585261	0.975718507107	N\A	0.028313473939	0.025268700185	0.003267992129	37	5	0.000171993083	Global Trend	
6400000	566.187191	1	-0.589559935980	0.736464777572	0.172558123584	-0.019992157521	0.000114865814	0.979268227996	N\A	0.029650046479	0.025088403600	0.002868258964	38	4	-0.000326813846	Global Trend	
6450000	570.334505	1	-0.510380965427	0.718785216901	0.182172846087	-0.019703540534	0.000158426856	0.973555265704	N\A	0.028729452269	0.025501214714	0.003181289755	32	6	-0.001999298387	Global Trend	
6500000	580.196847	1	-0.653798878041	0.710655404942	0.216373259441	-0.025716128560	0.000106418997	0.976727953281	N\A	0.022519717692	0.021426203031	0.002831823129	36	6	0.000915111949	Global Trend	
6550000	571.491288	1	-0.480597977232	0.690518718686	0.215121866693	-0.025123123997	0.000057677949	0.973581108428	N\A	0.024164864301	0.022451761482	0.002648696558	42	4	-0.000987674603	Global Trend	
6600000	570.522027	1	-0.463300462636	0.672320964696	0.230111951509	-0.026543921740	0.000051961265	0.973150432572	N\A	0.024169128777	0.021476706997	0.002760639415	44	5	-0.001063017231	Global Trend	
6650000	567.199527	1	-0.428567372481	0.619761565297	0.254715188405	-0.024353666792	0.000157478658	0.974008355808	N\A	0.023031435279	0.020302307265	0.002734766325	30	5	0.000029117656	Global Trend	
6700000	585.939808	1	-0.626025219506	0.720291237436	0.191143152975	-0.022945440413	0.003450367132	0.974423190907	N\A	0.024356877898	0.022286308887	0.002766717977	41	6	0.022988143357	Global Trend	
6750000	573.734289	1	-0.631853374756	0.699246880285	0.191626600226	-0.022474341639	0.001501756974	0.973786302447	N\A	0.021974202757	0.020022041809	0.002824773668	36	4	0.068711686307	Global Trend	
6800000	573.215889	1	-0.413526086820	0.633222469432	0.247013165853	-0.024310506317	0.000058705627	0.974945718164	N\A	0.025339069368	0.022742983647	0.002759988280	48	6	-0.000669399673	Global Trend	
6850000	554.980518	1	-0.611123307731	0.686272297696	0.216660183322	-0.023041720930	0.000230830173	0.972665030659	N\A	0.025866924364	0.023296332544	0.002935353540	42	4	0.003664218626	Global Trend	
6900000	580.285696	1	-0.527322834557	0.658315774216	0.239546985451	-0.025814569992	0.000173877498	0.974486721158	N\A	0.022889331816	0.020813558643	0.002579423358	42	5	0.004441258373	Global Trend	
6950000	577.237653	1	-0.670032628036	0.720567895551	0.186255824005	-0.023075499537	0.000149000792	0.972888343816	N\A	0.024769777871	0.022913207023	0.002853421899	31	6	0.006179622493	Global Trend	
7000000	566.531011	1	-0.624616711054	0.721495423573	0.192665542690	-0.025326940128	0.000098381875	0.974812741290	N\A	0.023724385928	0.022364700722	0.002861831555	42	4	0.003500225693	Global Trend	
7050000	572.165028	1	-0.499919554272	0.673038739496	0.238323286613	-0.025921534699	0.000099864994	0.977668378178	N\A	0.016587594124	0.016204955920	0.002136537577	41	7	0.000003781080	Global Trend	
7100000	553.063549	1	-0.539748148031	0.694736032870	0.208207747847	-0.022593036196	0.000135550847	0.971796666008	N\A	0.028288832530	0.025434499025	0.003079218586	40	6	-0.000532347994	Global Trend	
7150000	577.493772	1	-0.602566378205	0.701986318849	0.210578596947	-0.023209771751	0.000095312212	0.979629412812	N\A	0.022600840005	0.021113760963	0.002612875028	40	7	0.002439820242	Global Trend	
7200000	560.842526	1	-0.606868080657	0.726976933495	0.183668328790	-0.023826555912	0.000080080385	0.973713676039	N\A	0.024573846073	0.022923547955	0.002725065522	37	7	0.001114779465	Global Trend	
