Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m3-glob-006.txt
Log File Name:                   MED_d1_m3-glob-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            904628636
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m3-glob-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	509.674031	1	0.844558999986	0.731246658307	-0.030406279338	0.000327323933	0.965154444532	N\A	0.015656133296	0.004054951836	41	9	0.001069759121	Global Trend	
1050000	518.716406	1	0.738113498736	0.711445233338	-0.028494521570	0.000199892028	0.969624120600	N\A	0.015459245411	0.003838290330	35	8	0.002595072278	Global Trend	
1100000	525.964382	1	0.864351634850	0.720162132140	-0.030524255856	0.000132321939	0.970195991274	N\A	0.013935569980	0.003250323468	35	8	-0.000124107194	Global Trend	
1150000	511.544540	1	0.828342920613	0.718657738943	-0.027219686245	0.000275182448	0.975808237651	N\A	0.014847827349	0.003908025719	44	7	0.000241700263	Global Trend	
1200000	517.399205	1	0.850140933245	0.732168968302	-0.033434651316	0.000224645639	0.967576372926	N\A	0.014934386853	0.003544873220	33	8	-0.000213552304	Global Trend	
1250000	499.422543	1	0.835791234613	0.707161586679	-0.025157347724	0.000167919874	0.965926141600	N\A	0.015518632883	0.003676120068	34	7	0.000472349217	Global Trend	
1300000	510.889387	1	0.675975186781	0.690131801650	-0.024423044642	0.000287715593	0.972040482700	N\A	0.015617862038	0.004082631581	39	8	0.004615547572	Global Trend	
1350000	510.901972	1	0.886725747144	0.708649852933	-0.027559265109	0.000214939972	0.968272369057	N\A	0.014520086202	0.003447431062	32	7	-0.000122315506	Global Trend	
1400000	512.098140	1	0.870947745965	0.743262625409	-0.033988402978	0.000255821266	0.983910355617	N\A	0.012681170883	0.003359141573	53	6	-0.001183381828	Global Trend	
1450000	515.861161	1	0.881982774074	0.713406417786	-0.030791095411	0.000216471565	0.965158473398	N\A	0.015707508461	0.003835604877	31	10	0.000158409092	Global Trend	
