Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m8-glob-003.txt
Log File Name:                   SEP_d1_m8-glob-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2051620480
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m8-glob-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
2050000	563.861061	1	-1.612906663048	0.959390257835	-0.020906720277	0.060587911276	0.000081253333	0.998432211488	N\A	0.016168401359	0.001912787503	0.017330520831	34	5	-0.080242276041	Global Trend	
2100000	560.502150	1	-1.745828971412	0.991808686890	-0.016965331694	0.025813330502	0.000069447088	0.999968778249	N\A	0.015430721408	0.001818093534	0.016570225268	38	5	-0.479837659707	Global Trend	
2150000	554.231712	1	-1.653997901467	0.999589709769	-0.019177322775	0.018249253713	0.000075452709	0.999907886758	N\A	0.015913780877	0.001893160643	0.017102949297	31	4	-0.254254023467	Global Trend	
2200000	548.441997	1	-1.796210377613	1.131840658302	-0.049436830585	0.051176962821	0.000058498141	0.972686001068	N\A	0.036924561033	0.004976251115	0.019259558103	32	2	0.003313604608	Global Trend	
2250000	553.917432	1	-1.762815731437	1.016913051502	-0.013721944378	-0.002271944116	0.000024082648	0.999236510833	N\A	0.015888133942	0.001935660085	0.017130353292	55	2	-0.022292193801	Global Trend	
2300000	556.543421	1	-1.793617570539	1.074028106754	-0.028416088673	0.007924314425	0.000061788794	0.976762830140	N\A	0.034236598013	0.004529182138	0.018305852198	36	2	0.004021508175	Global Trend	
2350000	565.296405	1	-1.672836287450	1.067783209228	-0.027045548979	0.011246543361	0.000077781845	0.984103128248	N\A	0.020834114904	0.002545745046	0.014386423075	40	4	0.015609871887	Global Trend	
2400000	552.410946	1	-1.752756320680	1.065047000620	-0.027949508406	0.011954957455	0.000063072684	0.976628515704	N\A	0.034790577598	0.004386080265	0.018399726999	31	1	0.003842601577	Global Trend	
2450000	547.352683	1	-1.719801641808	1.003000967573	-0.020832602289	0.016135751477	0.000087051469	0.999343055374	N\A	0.017495348760	0.002017587597	0.018630620486	37	3	0.149649874133	Global Trend	
2500000	563.146400	1	-1.983763968423	1.162373092076	-0.035417691191	-0.013298637142	0.000048073207	0.975851171148	N\A	0.042322883864	0.005900145309	0.017384812376	35	4	-0.000605037517	Global Trend	
2550000	563.648975	1	-1.714606285954	1.038871301950	-0.026968842082	0.020393127569	0.000057798531	0.978229779883	N\A	0.034222905787	0.004347412503	0.017479691928	27	2	0.003402475991	Global Trend	
2600000	551.780495	1	-1.726508957418	1.009474293854	-0.019828521443	0.007870127220	0.000082504330	0.986464433215	N\A	0.019689072147	0.002207546800	0.016927666674	37	2	0.021189127841	Global Trend	
2650000	570.226814	1	-1.742284839500	1.054984700712	-0.016030831372	-0.033464214279	0.000069358634	0.995465592795	N\A	0.016997561093	0.001656786033	0.016837555404	33	3	0.040919587480	Global Trend	
2700000	562.157479	1	-1.743916519480	1.035652069682	-0.014157718071	-0.021671944560	0.000066162690	0.999959228669	N\A	0.014606936252	0.001741618149	0.015664918406	36	4	-0.286025449975	Global Trend	
2750000	566.887829	1	-1.726209974985	0.979137217879	-0.018519239788	0.037249466962	0.000070471269	0.999285342728	N\A	0.015300934957	0.001645551124	0.016085022051	25	3	0.160855138690	Global Trend	
2800000	571.803981	1	-1.672182506540	1.019925895604	-0.017151427763	0.000114453300	0.000077562355	0.999130222572	N\A	0.015792335200	0.001774428537	0.016743643375	41	3	0.116652395489	Global Trend	
2850000	567.693907	1	-1.742619678932	1.039953364922	-0.019035597631	-0.017037283087	0.000053211402	0.980113635745	N\A	0.035480573151	0.004155105390	0.016024668707	39	4	0.001694257743	Global Trend	
2900000	569.081959	1	-1.749290337144	1.035927361867	-0.023554754489	0.020360567183	0.000102897745	0.982385024211	N\A	0.036587999870	0.005023334232	0.017194882167	37	3	0.002419696162	Global Trend	
2950000	561.089900	1	-1.769492306659	1.079312732621	-0.030707381903	0.008709247275	0.000065550808	0.975732817319	N\A	0.033273733525	0.003857840875	0.017075795879	43	2	0.003738010910	Global Trend	
3000000	550.675879	1	-1.726977785017	1.019842366809	-0.018737212476	-0.001517377066	0.000076766140	0.999950751947	N\A	0.015636035062	0.001689724862	0.016541664280	32	3	-0.421787043540	Global Trend	
3050000	561.393358	1	-1.718009785744	1.008744486423	-0.015466904245	0.007653213530	0.000070311451	0.997987549823	N\A	0.014357241713	0.001659960305	0.014904530492	44	4	0.052268914618	Global Trend	
3100000	556.905564	1	-1.681060593701	1.006661097610	-0.021616328898	0.024588784681	0.000076289113	0.980783213391	N\A	0.018721414517	0.002569164555	0.010980023043	42	2	0.012127495806	Global Trend	
3150000	560.309043	1	-1.756757072146	1.052662888786	-0.038678802213	0.070766875223	0.000066764635	0.979855172798	N\A	0.037725600293	0.004734956007	0.017621999928	44	3	0.002081840081	Global Trend	
3200000	558.801406	1	-1.828313232311	1.105189901854	-0.032411799561	0.007719471412	0.000067296752	0.975589763154	N\A	0.036491771735	0.004710158799	0.018382721305	28	2	0.003600844136	Global Trend	
3250000	550.402585	1	-1.686662721352	1.011821024216	-0.021125540070	0.022201719059	0.000076862832	0.991182940550	N\A	0.018956212328	0.002286890646	0.018715364272	29	1	0.027250704163	Global Trend	
3300000	556.880783	1	-1.803535635135	1.096321335966	-0.030758267766	0.010012160809	0.000074150132	0.975295186079	N\A	0.032418376557	0.003986141632	0.017239439001	29	2	0.006423569467	Global Trend	
3350000	561.142860	1	-1.825434898135	1.082691782337	-0.023536736613	-0.009857911367	0.000057220127	0.978692993488	N\A	0.029660642849	0.003702807563	0.016762292715	37	1	0.004205606638	Global Trend	
3400000	556.548887	1	-1.878751735891	1.065352247213	-0.022104789123	0.000724065882	0.000099003327	0.977323414170	N\A	0.039912343787	0.005110795902	0.017136025098	33	3	-0.003330858007	Global Trend	
3450000	556.678815	1	-1.614057723629	0.987178057969	-0.022029235126	0.034679038343	0.000050423278	0.999993462549	N\A	0.016194510497	0.001877407151	0.017428227417	41	2	-0.834881160480	Global Trend	
3500000	558.662154	1	-1.649506517429	0.978664355304	-0.021718879943	0.043006619965	0.000077410770	0.999977434050	N\A	0.016797402476	0.001839913857	0.017941699594	40	2	-0.609786021559	Global Trend	
3550000	557.662154	1	-1.740082171633	1.019514569346	-0.016680842753	-0.002726304568	0.000072081126	0.999974747531	N\A	0.015259853827	0.001698589668	0.016200471975	35	3	0.373367333005	Global Trend	
3600000	551.849788	1	-1.599619566271	1.004112800857	-0.019791946502	0.019792998702	0.000068208219	0.999707107384	N\A	0.017904871078	0.002145704810	0.019264073385	32	3	0.139530344477	Global Trend	
3650000	558.407920	1	-1.678221111106	1.008529620391	-0.020393818350	0.012322576746	0.000087308686	0.999959085710	N\A	0.015154047580	0.001897816937	0.016382960751	38	2	0.484736631646	Global Trend	
3700000	567.503031	1	-1.682383758933	1.000738300850	-0.021861302090	0.022776048843	0.000105457466	0.996006465635	N\A	0.016055069522	0.001836173381	0.016204205134	31	4	0.081636668157	Global Trend	
3750000	585.404261	1	-1.705327353055	1.036766267180	-0.020235390908	0.004546269423	0.000055492834	0.985592251837	N\A	0.021632759315	0.002476351490	0.018156680279	37	7	0.012588366106	Global Trend	
3800000	574.027696	1	-1.812632081795	1.084510932277	-0.026260819413	-0.001395650614	0.000080205923	0.980671386167	N\A	0.028976439595	0.004362669794	0.015168143464	39	3	0.002883022722	Global Trend	
3850000	572.914052	1	-1.740285442951	1.007452283611	-0.018146619505	0.010597423824	0.000063967588	0.999996238599	N\A	0.014822011412	0.001644269651	0.015732151642	35	5	1.607304276384	Global Trend	
3900000	558.109054	1	-1.702673674063	1.015216306602	-0.016649174645	0.004501213687	0.000068545062	0.997849762672	N\A	0.015158628678	0.001671432684	0.015644470890	28	4	0.041235534807	Global Trend	
3950000	559.400116	1	-1.750060616292	1.011536637282	-0.009618803354	-0.013082565048	0.000066033545	0.977019547837	N\A	0.031637679376	0.004045230670	0.017156246026	31	4	-0.005250293020	Global Trend	
4000000	558.506549	1	-1.702284279778	1.002075470391	-0.016368427789	0.013381754582	0.000060740099	0.999927730456	N\A	0.015471078225	0.001732538145	0.016564817713	40	4	-0.270316467361	Global Trend	
4050000	551.192395	1	-1.758401149172	1.047304223022	-0.023568973893	0.009103821930	0.000074077701	0.975824254973	N\A	0.027929784521	0.003591046289	0.020181000595	37	2	0.008112447859	Global Trend	
4100000	560.133886	1	-1.784803672088	1.095102109491	-0.023504260445	-0.017245685444	0.000088926308	0.985244894627	N\A	0.023349439492	0.002892785009	0.015025867678	32	5	0.009536405026	Global Trend	
4150000	551.361329	1	-1.703203583052	0.992928273883	-0.019245300115	0.026744765783	0.000071196667	0.999514835469	N\A	0.015177590518	0.001755329134	0.016158038825	40	2	-0.119094168200	Global Trend	
4200000	558.085100	1	-1.569696529604	0.962344315991	-0.022463802005	0.057138579317	0.000068772809	0.999345713829	N\A	0.015008124728	0.001791044946	0.016046191677	29	2	-0.129903085584	Global Trend	
4250000	555.674100	1	-1.732567911304	1.027271993986	-0.015115672008	-0.012900800804	0.000059565606	0.999882991376	N\A	0.014442330092	0.001603222551	0.015368142773	39	1	-0.199289905115	Global Trend	
4300000	555.779192	1	-1.608713343184	0.968420571594	-0.026639447683	0.058976792942	0.000070769861	0.999356493873	N\A	0.016618671182	0.001910083726	0.017781223320	31	1	-0.088515044274	Global Trend	
4350000	568.288741	1	-1.798505856016	1.074681420748	-0.032054535115	0.019940058108	0.000062885757	0.976624355760	N\A	0.040004453893	0.005321881799	0.017781227507	33	5	-0.001560735761	Global Trend	
4400000	565.155774	1	-1.737568064173	1.076592758005	-0.032373646139	0.017437669440	0.000069056567	0.978478560947	N\A	0.028788656800	0.003236437599	0.017233556901	40	4	0.007590282110	Global Trend	
4450000	567.951563	1	-1.803174646590	1.047082752399	-0.022511978752	-0.002690811284	0.000074635703	0.986303659103	N\A	0.019584527436	0.002371235180	0.015302260843	34	2	-0.012720696742	Global Trend	
4500000	543.283760	1	-1.817195422719	1.124619191692	-0.038014039370	0.020848326924	0.000079356411	0.975087943293	N\A	0.037378349672	0.005058163642	0.019521767100	33	2	0.003574358888	Global Trend	
4550000	557.284736	1	-1.662880998581	1.008476757303	-0.018341710421	0.008924747816	0.000053029812	0.999956264650	N\A	0.015687102047	0.001858946478	0.016876738674	28	0	-0.324258415633	Global Trend	
4600000	550.222277	1	-1.904027516391	1.136982785034	-0.043145104887	0.032169935682	0.000067517402	0.974630084408	N\A	0.044691958361	0.006071235209	0.018666694774	36	3	0.000734233136	Global Trend	
4650000	551.357562	1	-1.749149719454	1.065489569244	-0.025131445502	0.000447192225	0.000045077034	0.984705159985	N\A	0.023259265536	0.002883482818	0.016067663806	36	1	0.005556839669	Global Trend	
4700000	560.187044	1	-1.689597842897	1.041198901244	-0.025566588110	0.017403296916	0.000060453005	0.980852359132	N\A	0.023273920865	0.002856692248	0.017426688445	31	1	0.010235017719	Global Trend	
4750000	561.595726	1	-1.699835465359	1.019926041785	-0.019488215285	0.004674519865	0.000071543519	0.986830559874	N\A	0.018579856124	0.002097063469	0.016343596868	32	2	0.023228631747	Global Trend	
4800000	559.275315	1	-1.784438492978	1.088560273123	-0.038953106907	0.037220338403	0.000082220193	0.979908070486	N\A	0.032512344282	0.004600124956	0.015950579813	39	2	0.004175083227	Global Trend	
4850000	559.157791	1	-1.736328657871	1.029551905084	-0.020346601540	0.006068528001	0.000065601074	0.976556329122	N\A	0.037235623518	0.004176697265	0.016474667852	39	3	0.002238336812	Global Trend	
4900000	561.844393	1	-1.712835721404	1.024710435265	-0.017234505536	-0.004855689800	0.000052965824	0.998712732757	N\A	0.015687869834	0.001814946841	0.016569251200	44	3	0.045135993619	Global Trend	
4950000	553.114702	1	-1.679946777506	0.967974306429	-0.019383727866	0.049137923069	0.000062026843	0.995847944744	N\A	0.017331787128	0.001934810229	0.017569143197	28	1	0.032190983422	Global Trend	
5000000	555.885698	1	-1.914262657340	1.094026535981	-0.027494479492	-0.000393279115	0.000077642135	0.980092547556	N\A	0.031789282908	0.004770429135	0.015879735817	35	3	-0.005158762357	Global Trend	
5050000	552.116789	1	-1.748032147576	1.023989397648	-0.020312535926	0.013333694151	0.000068563161	0.977619823144	N\A	0.037723417900	0.004481396805	0.015374827604	43	1	0.000146526886	Global Trend	
5100000	557.274640	1	-1.793861636166	1.087079618012	-0.033947595723	0.041716518119	0.000069997515	0.981410528423	N\A	0.028534922704	0.003604682046	0.018666027250	36	0	0.006228811032	Global Trend	
5150000	558.303595	1	-1.831685846860	1.080891284492	-0.023867418070	-0.005596917209	0.000066207974	0.974627560685	N\A	0.038247387514	0.004876800932	0.016405137232	42	1	0.001864592881	Global Trend	
5200000	549.196659	1	-1.636122389193	0.955587789577	-0.024634236489	0.069229048711	0.000085071412	0.998513983593	N\A	0.015612283011	0.001741945736	0.016328746620	38	2	0.070440051844	Global Trend	
5250000	554.977057	1	-1.709773938855	0.994911177325	-0.020242693750	0.024675647199	0.000067170526	0.991367977368	N\A	0.018218889879	0.002208048643	0.017658719616	32	3	-0.026921246702	Global Trend	
5300000	564.999065	1	-1.764822578235	1.043463460546	-0.023654829669	0.018106371092	0.000064058124	0.980803602038	N\A	0.031076882599	0.003758434390	0.017268774962	34	3	0.004295795126	Global Trend	
5350000	559.614763	1	-1.912874462459	1.125203205182	-0.054933669565	0.085092203128	0.000079569564	0.976481942212	N\A	0.036422738273	0.005320335904	0.017455888429	38	3	-0.001148026299	Global Trend	
5400000	553.705066	1	-1.748393057828	1.011831035563	-0.023015750764	0.032117100276	0.000057461788	0.976523507011	N\A	0.033088005174	0.004534957316	0.018704586699	41	2	-0.003247307969	Global Trend	
5450000	565.483588	1	-1.748362298032	1.047871291546	-0.029455673062	0.035323285438	0.000066537311	0.979637728870	N\A	0.030291461652	0.004287910902	0.017662804203	33	3	0.005075808778	Global Trend	
5500000	554.400527	1	-1.749814266549	1.012373404161	-0.016834916637	0.004919391820	0.000074473773	0.998415307398	N\A	0.016592827573	0.001929432837	0.017536042038	40	2	-0.078058046140	Global Trend	
5550000	551.662300	1	-1.728982372496	0.996342130834	-0.018572992000	0.022870919041	0.000070930809	0.999592719591	N\A	0.017629304901	0.002075647027	0.018886319577	40	2	-0.141746937820	Global Trend	
5600000	567.148202	1	-1.860108994311	1.085985638189	-0.034712450173	0.045221145375	0.000074520399	0.979015606980	N\A	0.038744752990	0.005451392514	0.017310344466	31	5	0.000989378978	Global Trend	
5650000	576.795795	1	-1.723877563388	1.053266921666	-0.021892151576	0.006564450597	0.000065290880	0.983638853691	N\A	0.022850830311	0.002606188851	0.017029300701	34	4	0.012245814150	Global Trend	
5700000	559.932226	1	-1.900690888248	1.115398525928	-0.026486184814	-0.007592507842	0.000066336205	0.978488174109	N\A	0.037646162626	0.004826956217	0.016804582182	30	2	0.001928583675	Global Trend	
5750000	549.207406	1	-1.749827800879	1.020455713110	-0.020096016983	0.006827836884	0.000075220669	0.971721183163	N\A	0.039232274969	0.005032685341	0.019701385472	30	1	0.002794978958	Global Trend	
5800000	563.129538	1	-1.616521314974	0.986988627365	-0.016969007919	0.030837654684	0.000078373913	0.999956167254	N\A	0.016408141448	0.001890995449	0.017553595617	42	5	0.613431714728	Global Trend	
5850000	543.578793	1	-1.698259803536	1.007224200792	-0.021791093227	0.014223626605	0.000100178730	0.999853403003	N\A	0.016709248343	0.001923137775	0.017934916633	36	2	-0.264936822683	Global Trend	
5900000	566.021313	1	-1.890277925484	1.157737520375	-0.029610972146	-0.043733665357	0.000071019082	0.983062245127	N\A	0.032856710346	0.004570554742	0.018107088769	26	2	0.004708263262	Global Trend	
5950000	558.903532	1	-1.824551680839	1.062373566908	-0.022199491648	-0.006716713347	0.000072398912	0.977947393940	N\A	0.038527144465	0.005063050480	0.017009973994	34	3	-0.001443685533	Global Trend	
6000000	562.735472	1	-1.583055792044	0.945394958237	-0.020446836082	0.071802428708	0.000074125571	0.993382072832	N\A	0.016333459530	0.001899161798	0.016119645796	40	3	-0.022584449463	Global Trend	
6050000	561.036198	1	-1.706711393993	1.020899045738	-0.017713384376	-0.002879778564	0.000066375771	0.999925681472	N\A	0.015593097540	0.001837718302	0.016708631774	38	5	0.339996073120	Global Trend	
6100000	569.681384	1	-1.790988876798	1.094382701837	-0.040373387382	0.048372933496	0.000103776418	0.977066652012	N\A	0.036966044474	0.004716333720	0.018941174437	30	4	0.004941931852	Global Trend	
6150000	559.618185	1	-1.810475975956	1.097673563069	-0.041810654022	0.062260114946	0.000062726315	0.981691955824	N\A	0.034873290169	0.004671190710	0.017172570658	35	2	0.002721571634	Global Trend	
6200000	562.126528	1	-1.659306263090	1.053435267072	-0.029484927383	0.021466869175	0.000088459761	0.981255124404	N\A	0.023195122747	0.002592125993	0.018226017898	29	3	0.018181099370	Global Trend	
6250000	558.855668	1	-1.654085476708	1.019366306856	-0.030280623291	0.058349344927	0.000056168923	0.982665211670	N\A	0.023103823771	0.002889467141	0.017112328440	30	1	0.007556235366	Global Trend	
6300000	555.101456	1	-1.656992154821	1.001340360919	-0.016569752574	0.014810820541	0.000059656745	0.999983303994	N\A	0.015814887216	0.001775910112	0.016937854563	34	1	-0.685624256003	Global Trend	
6350000	555.102925	1	-1.689156307836	1.010837035215	-0.018641697669	0.010788756464	0.000071523633	0.997014397113	N\A	0.014052002405	0.001674719441	0.014417150049	37	2	0.039573080494	Global Trend	
6400000	545.716913	1	-1.754138126879	1.074223736268	-0.041430510970	0.056794250528	0.000059259278	0.973107243025	N\A	0.039544278278	0.005375301129	0.019525209757	42	0	0.002697482447	Global Trend	
6450000	562.175652	1	-1.520631446513	0.953264988081	-0.025158511326	0.071025503043	0.000057386559	0.999937587411	N\A	0.015539524509	0.001842363195	0.016850162149	41	6	-0.244241557421	Global Trend	
6500000	555.141830	1	-1.652114840635	1.010819779286	-0.016058435696	0.003271664642	0.000061908288	0.999856643461	N\A	0.016240835762	0.001875458998	0.017427467947	41	2	-0.188589768791	Global Trend	
6550000	557.208921	1	-1.787899014598	1.068226973817	-0.034688556256	0.045573813438	0.000056329983	0.977654171338	N\A	0.033785511445	0.004293484428	0.017468756983	31	1	0.002277768034	Global Trend	
6600000	550.452683	1	-1.689425870284	1.021979300425	-0.025710431633	0.030301060091	0.000045853775	0.977262304182	N\A	0.030496021179	0.003892851391	0.018523540988	34	3	0.003751242423	Global Trend	
6650000	557.215545	1	-1.608629211983	0.983960085100	-0.022294896569	0.036857094991	0.000069812272	0.999616312527	N\A	0.017105459995	0.001977591538	0.018306971658	25	4	-0.143215248145	Global Trend	
6700000	551.254799	1	-1.620836612868	1.000557997050	-0.016763763971	0.015425388335	0.000110601310	0.999965340940	N\A	0.015184698443	0.001843546736	0.016394824117	31	4	-0.646339538661	Global Trend	
6750000	558.635063	1	-1.634652224233	0.986171072160	-0.021460631269	0.035956666989	0.000083439827	0.999896858014	N\A	0.015459160472	0.001833949044	0.016588247250	52	2	0.313449264111	Global Trend	
6800000	563.120317	1	-1.613302509237	1.016696605199	-0.017837530901	0.002010162274	0.000064325663	0.999981090167	N\A	0.015601619550	0.001883371608	0.016774974873	38	2	0.746822706743	Global Trend	
6850000	564.115761	1	-1.720999026381	1.020593043560	-0.016815378631	-0.003233209285	0.000144207739	0.999755081286	N\A	0.013961501973	0.001315310420	0.014595404111	40	2	0.360636991896	Global Trend	
6900000	551.636860	1	-1.678144389853	1.008652033411	-0.016385992348	0.008253954062	0.000071587971	0.999987903399	N\A	0.015884096880	0.002016613235	0.017224138923	37	1	0.876818676970	Global Trend	
6950000	544.255648	1	-1.657633159468	0.999139143577	-0.021634025244	0.021529581527	0.000079506319	0.996741142618	N\A	0.016865198057	0.002034634843	0.017670624913	37	3	-0.037435999062	Global Trend	
7000000	557.201121	1	-1.913652782919	1.114490348481	-0.036529333271	0.013451961503	0.000062588019	0.977295296464	N\A	0.043667005333	0.005835035843	0.018401846145	45	3	0.000081620405	Global Trend	
7050000	570.694787	1	-1.598336480045	0.985661374396	-0.018350291438	0.030569205158	0.000069927423	0.999869376565	N\A	0.016240922411	0.001896880618	0.017474873403	47	3	-0.300604706559	Global Trend	
7100000	564.058690	1	-1.750903959745	1.003520869128	-0.024604596742	0.034266089651	0.000073518382	0.991566264071	N\A	0.017791439944	0.002182059704	0.017479932881	27	3	-0.025177685815	Global Trend	
7150000	559.699297	1	-1.681952052503	0.998072946245	-0.018524374292	0.020416961842	0.000065838167	0.999983209887	N\A	0.015782136560	0.001775931803	0.016860061339	37	2	-0.703323534114	Global Trend	
