Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m8-VR-002.txt
Log File Name:                   MED_d1_m8-VR-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3055917641
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m8-VR-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2000000	605.924096	1	-0.504075515020	0.825053804705	-0.035349602490	0.208993317275	0.000060563895	0.981676084689	N\A	0.037649834109	0.004212783905	0.016165446461	40	26	
2050000	589.008845	1	-0.415849341032	0.777523866767	-0.029443889585	0.195507928981	0.000083722188	0.980025139211	N\A	0.037506844809	0.004483084974	0.016415715541	60	27	
2100000	600.013966	1	-0.436308695550	0.785220619717	-0.034639889914	0.223715431567	0.000030932158	0.979365750538	N\A	0.036812115834	0.003723469827	0.014904516658	46	24	
2150000	608.472996	1	-0.389191493670	0.772943983945	-0.028480440336	0.207504497201	0.000051130372	0.980801920030	N\A	0.036991619831	0.004437462839	0.015987662201	38	31	
2200000	583.332770	1	-0.418313286222	0.778576209375	-0.031658034800	0.219312318879	0.000180822551	0.976924459187	N\A	0.038443580563	0.004274479723	0.016318961193	50	20	
2250000	600.969822	1	-0.333410302163	0.728991974334	-0.028102522873	0.235473902071	0.000053659800	0.983614890997	N\A	0.035195586842	0.003922444877	0.015343373423	42	24	
2300000	607.569585	1	-0.481842847725	0.820324714919	-0.038627948268	0.230159870845	0.000064234295	0.981877525082	N\A	0.034472096148	0.003802619584	0.015305753473	43	31	
2350000	596.612818	1	-0.550399817552	0.848064881081	-0.033138735083	0.175495995100	0.000077798479	0.978534171822	N\A	0.038571570874	0.005506087696	0.017400286466	50	24	
2400000	600.800707	1	-0.381235867336	0.753348369751	-0.031410113728	0.238829803552	0.000065918034	0.979203213302	N\A	0.040790000272	0.005476289139	0.018361694061	46	18	
2450000	600.533416	1	-0.402839015345	0.778298956126	-0.034282855312	0.222948461198	0.000021966107	0.977443336935	N\A	0.037985589557	0.004119021854	0.015942547628	52	24	
2500000	607.972495	1	-0.364893383266	0.762702238154	-0.032819421882	0.230975073337	0.000004429745	0.981871643297	N\A	0.035811334719	0.003796562709	0.014989604027	60	32	
2550000	602.623121	1	-0.379193278512	0.758824563212	-0.023537369511	0.200959080122	0.000005155838	0.983283915881	N\A	0.037083179870	0.004976397302	0.016662844625	55	27	
2600000	598.478099	1	-0.528912525754	0.875984874097	-0.035816788330	0.157700929619	0.000001823443	0.979436377788	N\A	0.034428597185	0.004466885557	0.015395909185	39	32	
2650000	601.257198	1	-0.500591527269	0.833726270777	-0.039858477925	0.220171433173	0.000005177766	0.978105179534	N\A	0.038117471287	0.004218517775	0.016550332766	47	22	
2700000	616.799588	1	-0.489781628330	0.835565634017	-0.035120165950	0.189993454018	0.000002070719	0.981308140083	N\A	0.034205168341	0.003760509040	0.015171370430	43	36	
2750000	618.548218	1	-0.442547591748	0.799000998364	-0.037238153440	0.231653914719	0.000005868401	0.982549474655	N\A	0.032481061863	0.003765132650	0.014256175396	46	32	
2800000	600.000840	1	-0.501736978164	0.849324537671	-0.042244660330	0.211915019112	0.000003756025	0.980570954673	N\A	0.037203020389	0.004394889040	0.016531536872	41	29	
2850000	610.437997	1	-0.394077232862	0.755400483917	-0.030331471078	0.230193180707	0.000052641994	0.981607930016	N\A	0.032950724277	0.004225885241	0.016108612695	37	26	
2900000	595.081048	1	-0.355998640449	0.735306743458	-0.030979551850	0.249965267169	0.000128203090	0.981231990843	N\A	0.032733648316	0.003467536462	0.014171592207	52	30	
2950000	611.305743	1	-0.465894918674	0.819409365155	-0.035840779740	0.213407821782	0.000035765801	0.982171162643	N\A	0.037415073736	0.004470352696	0.017090587925	47	33	
3000000	601.750714	1	-0.417030962799	0.785456041101	-0.028515986335	0.194723927670	0.000071503705	0.982774414692	N\A	0.032164908328	0.004312407877	0.015485938849	55	31	
3050000	588.208953	1	-0.389762879184	0.754855144936	-0.028538071635	0.227593356311	0.000060404907	0.980810700653	N\A	0.037867580125	0.004122262324	0.017258875084	52	37	
3100000	596.061773	1	-0.398372455094	0.777229133311	-0.036306513833	0.241369823549	0.000077526478	0.980302287950	N\A	0.035110689140	0.003315110306	0.013448209889	29	32	
3150000	593.418985	1	-0.392880606120	0.788574336096	-0.030330158820	0.200102942331	0.000090404423	0.980149109802	N\A	0.037650003059	0.004666250112	0.017430485402	47	23	
3200000	585.434423	1	-0.553741348663	0.878696370093	-0.038115515362	0.167282138618	0.000088645831	0.977621336841	N\A	0.039872111231	0.004660108449	0.016436236689	47	25	
3250000	613.129114	1	-0.432672382191	0.791684669525	-0.027732786725	0.195129797335	0.000074351258	0.981692360693	N\A	0.035920846392	0.004897278467	0.018837569955	51	31	
3300000	600.425334	1	-0.464325839736	0.800392896239	-0.032427039906	0.214044468352	0.000050290051	0.985254825663	N\A	0.032926905127	0.003520717316	0.014455312579	45	31	
3350000	584.521579	1	-0.411951747868	0.766903425556	-0.023972735303	0.190600671481	0.000060006814	0.981650141903	N\A	0.037609290151	0.004759181290	0.017273329141	46	29	
3400000	605.417101	1	-0.322505489759	0.728503745913	-0.029705207060	0.243673476036	0.000106852179	0.985856625059	N\A	0.032423850091	0.003800533138	0.016169289837	41	27	
3450000	605.028315	1	-0.435145972484	0.812754305705	-0.038938362576	0.227111971889	0.000144866329	0.984908167268	N\A	0.033191131447	0.003897861700	0.015669783185	46	28	
3500000	613.563763	1	-0.398516894349	0.765722861465	-0.025769245540	0.205968235300	0.000068350490	0.985712178959	N\A	0.035778456949	0.004078620403	0.016018295462	54	31	
3550000	589.316741	1	-0.387620291404	0.792218192277	-0.033114586488	0.205825172400	0.000075408842	0.978201881027	N\A	0.036943785175	0.004237730724	0.015724707479	49	26	
3600000	597.320696	1	-0.509040023786	0.846101202351	-0.032819583456	0.171162106278	0.000057798616	0.979665976643	N\A	0.033835555817	0.004502065000	0.015884448155	45	25	
3650000	591.938612	1	-0.544905438991	0.853989763152	-0.037792292194	0.201277062538	0.000108748448	0.979716547786	N\A	0.038532426797	0.004755882890	0.017531697913	44	21	
3700000	601.565613	1	-0.433478584695	0.795600211740	-0.033612722776	0.213168863787	0.000073460794	0.978464416146	N\A	0.038898734558	0.004371615390	0.017213540272	44	31	
3750000	601.804124	1	-0.263876497184	0.687948121246	-0.025601010109	0.258312147566	0.000047675880	0.979528553393	N\A	0.037183500139	0.004248302968	0.015707268639	41	23	
3800000	616.245001	1	-0.416304570644	0.783698206142	-0.037727819524	0.243596495785	0.000053099938	0.986229083507	N\A	0.031158678767	0.003483845209	0.014017347111	48	34	
3850000	598.482326	1	-0.428123117338	0.791335296096	-0.031610356005	0.206660061046	0.000060178372	0.983620596942	N\A	0.033967774960	0.004317422791	0.016451431228	41	25	
3900000	604.067944	1	-0.400818546720	0.782852606817	-0.034353721914	0.224897704822	0.000056091890	0.998764537724	N\A	0.031466116901	0.003977296641	0.007996410144	56	36	
3950000	606.266437	1	-0.483802208470	0.832237672843	-0.042167507733	0.235456147256	0.000061632444	0.985009455316	N\A	0.036789194902	0.004710128703	0.017401559743	48	28	
4000000	597.567644	1	-0.311005579600	0.726616869962	-0.024270019141	0.213992829394	0.000071972744	0.979174300232	N\A	0.035125862070	0.004204773580	0.016049290350	52	29	
4050000	605.808474	1	-0.409159317922	0.798425875590	-0.037947158929	0.229490671713	0.000079887080	0.980603833586	N\A	0.037770212335	0.003313917936	0.014433049473	46	22	
4100000	594.581044	1	-0.349931376374	0.770820440900	-0.029327946567	0.202545187016	0.000084919291	0.980618108485	N\A	0.037422141001	0.004431674203	0.016515895934	57	29	
4150000	599.121601	1	-0.486533225689	0.840466359502	-0.039776118096	0.206904870836	0.000100894351	0.979202578493	N\A	0.036754291666	0.004074501986	0.015587900520	48	23	
4200000	604.254472	1	-0.465460576353	0.805820427967	-0.033086651262	0.201870625647	0.000062403344	0.980139799057	N\A	0.035515341536	0.004058474880	0.016379783108	40	27	
4250000	607.334951	1	-0.461119055721	0.816303049889	-0.035077526272	0.203679571090	0.000090937722	0.980055603506	N\A	0.037082738961	0.004159922720	0.015324672018	43	23	
4300000	595.880329	1	-0.457659889511	0.812514775078	-0.030897199724	0.186740387513	0.000072951182	0.978768318202	N\A	0.039101571693	0.005050365821	0.018058461797	46	24	
4350000	585.650910	1	-0.391951367330	0.763952704461	-0.029467666981	0.217989439330	0.000210980317	0.980127872098	N\A	0.033574114382	0.004239270604	0.016494422434	49	26	
4400000	602.389605	1	-0.412755161895	0.779483281881	-0.033843296475	0.231827509863	0.000108690386	0.982956506289	N\A	0.035453260550	0.004042805420	0.016145037517	41	28	
4450000	599.823230	1	-0.375528533268	0.767448353220	-0.029109813782	0.208019804049	0.000058330817	0.981030440429	N\A	0.031724139901	0.003864259406	0.014750261147	47	28	
4500000	603.879808	1	-0.455621983489	0.814430894823	-0.038247332839	0.221149897054	0.000059669533	0.982986619706	N\A	0.034534515536	0.003853173345	0.015756763129	60	29	
4550000	586.533012	1	-0.283975484439	0.703006958560	-0.016918641876	0.211457467976	0.000008689227	0.979052642462	N\A	0.041831512282	0.005016896475	0.018622855760	34	30	
4600000	619.970166	1	-0.411778406250	0.795494150874	-0.035682426269	0.223269610946	0.000016643407	0.984556417448	N\A	0.034005663335	0.004204446102	0.016708884977	42	33	
4650000	614.201803	1	-0.291933924093	0.734250069273	-0.030422090979	0.231518826944	0.000014020992	0.982147895621	N\A	0.034726757473	0.003626809341	0.015498126900	45	36	
4700000	609.891634	1	-0.393704572105	0.776593275717	-0.031261086906	0.215939502857	0.000005534954	0.981806828440	N\A	0.036359609786	0.004235074727	0.015670124939	51	34	
4750000	603.247867	1	-0.317602501902	0.726831564723	-0.025466496688	0.222943657502	0.000005113255	0.979002264288	N\A	0.040472894844	0.004842251791	0.017392554829	61	35	
4800000	615.682336	1	-0.410425825723	0.791604841734	-0.034393737772	0.217899589004	0.000005169421	0.982702748938	N\A	0.034782685361	0.003803271871	0.015434605583	45	31	
4850000	598.464576	1	-0.569221853621	0.885522750313	-0.042008978690	0.181449333061	0.000013708553	0.977984909292	N\A	0.036513622998	0.003960342614	0.015853474723	51	28	
4900000	588.914355	1	-0.378057714472	0.759665004598	-0.035441946278	0.247142924890	0.000025028124	0.981458059728	N\A	0.033315847221	0.003371153441	0.014215823873	44	36	
4950000	601.183865	1	-0.570534069143	0.877556347146	-0.041190873980	0.188179513081	0.000064328882	0.980884421908	N\A	0.029993320028	0.003873878482	0.014545780268	48	28	
5000000	602.913902	1	-0.421541327346	0.780983730297	-0.030686257079	0.209009468010	0.000068971271	0.978634407833	N\A	0.037191234752	0.004258266055	0.016146207432	42	26	
5050000	597.004408	1	-0.374008219663	0.767118679347	-0.035463556120	0.244319291265	0.000103708025	0.979425134347	N\A	0.039445220317	0.004163310585	0.016988935133	47	20	
5100000	612.876612	1	-0.388466000799	0.766228086326	-0.034454668528	0.241527169067	0.000064675769	0.985822636193	N\A	0.035697502542	0.004059124212	0.015599943044	43	28	
5150000	598.655114	1	-0.437067350904	0.796738385498	-0.031464972899	0.201560196562	0.000068171351	0.978176452309	N\A	0.036000738536	0.004156459255	0.016488016937	41	30	
5200000	605.772636	1	-0.235006623090	0.671499681206	-0.012965969975	0.204384298672	0.000129400773	0.980721792315	N\A	0.038794162721	0.004678499030	0.017488681368	51	24	
5250000	591.908678	1	-0.304638906484	0.738370399151	-0.030436831989	0.230641357511	0.000048059172	0.979930331043	N\A	0.035101405366	0.003917028190	0.014927205594	38	24	
5300000	607.816530	1	-0.443648075313	0.814212041553	-0.034905037940	0.197493022937	0.000100193825	0.980337017610	N\A	0.038154649085	0.004724852937	0.017351812416	44	21	
5350000	599.853179	1	-0.548448984819	0.879072843371	-0.041811208502	0.179456896959	0.000064609584	0.980527772892	N\A	0.037410723080	0.004215564844	0.015500653758	49	26	
5400000	599.051826	1	-0.389061961355	0.766229368999	-0.030091330256	0.216256704618	0.000054634304	0.981071075666	N\A	0.036393938866	0.004042735028	0.015437679559	46	32	
5450000	601.235777	1	-0.393254586282	0.776576918016	-0.027982795180	0.191104778458	0.000045055946	0.980435048379	N\A	0.037138124243	0.004890888269	0.016656828963	48	31	
5500000	606.827445	1	-0.343881276193	0.757887322539	-0.028038945364	0.214306902263	0.000083974860	0.982584671972	N\A	0.035164242813	0.004203367494	0.014792562489	48	24	
5550000	607.072872	1	-0.446240860667	0.799022323595	-0.026775501253	0.182127718376	0.000105599116	0.984042244693	N\A	0.036983732378	0.004558708801	0.017839431445	46	30	
5600000	611.043692	1	-0.476898533536	0.833656445003	-0.037028547382	0.197173896922	0.000077874055	0.980792544302	N\A	0.036326212628	0.004229761249	0.016414476644	37	19	
5650000	602.188542	1	-0.427342059262	0.793102121861	-0.033646639502	0.212071294839	0.000035292971	0.979388674034	N\A	0.036664411719	0.003743540862	0.015561787184	33	26	
5700000	593.617114	1	-0.493944758679	0.829886399539	-0.034368356071	0.195396062368	0.000010508195	0.980091158067	N\A	0.038074185604	0.004532977747	0.016361223308	53	24	
5750000	616.935540	1	-0.479358955875	0.835678316337	-0.041673202989	0.215758237823	0.000011700074	0.987088532070	N\A	0.025031699940	0.002127656082	0.009304676245	53	36	
5800000	606.046300	1	-0.423611669601	0.782931582606	-0.020988534143	0.170852645875	0.000013714947	0.981591515947	N\A	0.038560724621	0.004500301352	0.016595919322	45	22	
5850000	602.848241	1	-0.328742870811	0.733675220865	-0.029994082559	0.245254958352	0.000010795507	0.983389222853	N\A	0.035801673341	0.003771756444	0.015296328066	57	35	
5900000	604.569000	1	-0.304142395948	0.703828206224	-0.024438627694	0.238507621965	0.000017909918	0.980864001140	N\A	0.036562487552	0.004495919229	0.015541501596	55	26	
5950000	588.336295	1	-0.418569346027	0.781821022074	-0.035146493829	0.231516842405	0.000053125686	0.977240113182	N\A	0.038108174254	0.004111395056	0.016063644537	42	19	
6000000	607.116529	1	-0.294015669329	0.723146378926	-0.026478590489	0.232983130775	0.000044475735	0.986606426082	N\A	0.029632863472	0.003116412720	0.015497717625	49	30	
6050000	556.069638	1	-0.611869407780	0.915278351177	-0.052142045005	0.216099233669	0.000106123811	0.973406074048	N\A	0.041625643904	0.004810857608	0.017526337089	37	31	
6100000	600.109362	1	-0.391886041629	0.766686149505	-0.028295818784	0.210309839434	0.000077185599	0.980391885217	N\A	0.035911602498	0.004279767122	0.016569308949	40	21	
6150000	602.511301	1	-0.558451222495	0.850830897983	-0.038429103165	0.195720157339	0.000051769960	0.980898360046	N\A	0.036967962276	0.004185784953	0.015314442210	47	27	
6200000	606.966457	1	-0.436957015845	0.812231596083	-0.037842690300	0.225511606799	0.000070521666	0.984197631980	N\A	0.035942229757	0.004221556523	0.015196317619	42	33	
6250000	606.641754	1	-0.342303839917	0.752197618960	-0.029362464694	0.224481712791	0.000072273285	0.984199549568	N\A	0.033794671763	0.004053151134	0.016070464701	48	19	
6300000	588.360910	1	-0.257537930391	0.705025692442	-0.027803271023	0.253416328908	0.000160819671	0.979845006733	N\A	0.041446566407	0.005392542099	0.018764909928	52	22	
6350000	592.370119	1	-0.496123596530	0.845225537548	-0.033051961537	0.176124577378	0.000067226703	0.981215574836	N\A	0.036398097222	0.004943889956	0.017127575424	44	31	
6400000	598.626081	1	-0.411604332230	0.783579835458	-0.034309087659	0.229121392170	0.000074268692	0.979692075393	N\A	0.036335500222	0.004096953713	0.016483830284	52	32	
6450000	604.775505	1	-0.605915872290	0.887883835940	-0.037466718171	0.176743867034	0.000087912071	0.984183046941	N\A	0.035359376810	0.004228229697	0.015776602332	44	35	
6500000	608.747036	1	-0.348583821001	0.737182147566	-0.030736729943	0.244213163104	0.000045441989	0.985608022659	N\A	0.034153460457	0.003795346266	0.013474772893	56	33	
6550000	602.812349	1	-0.461773550497	0.804403585414	-0.025633444599	0.174054611957	0.000061725493	0.981293959262	N\A	0.036940779914	0.004970538791	0.017440129714	54	28	
6600000	602.637641	1	-0.434478146336	0.800219451618	-0.030957216807	0.197359585114	0.000093465262	0.981641973429	N\A	0.038392735445	0.004276690150	0.017590295664	41	23	
6650000	599.232914	1	-0.399374642337	0.780452502648	-0.031062113922	0.215095689830	0.000077772535	0.980653781272	N\A	0.038963421162	0.004395497329	0.017013465330	40	29	
6700000	592.910851	1	-0.477442909987	0.806623473826	-0.031057626783	0.198549121940	0.000059689399	0.981222024601	N\A	0.034753031790	0.004305504419	0.016641219598	51	32	
6750000	579.476189	1	-0.476293140820	0.836727429822	-0.042082262577	0.210495099375	0.000057309199	0.976563405113	N\A	0.038226645454	0.004812491732	0.017498808718	56	21	
6800000	604.855109	1	-0.585592269772	0.877115837410	-0.041725358765	0.195334652292	0.000054892822	0.978879113331	N\A	0.035810088673	0.004094724722	0.015506204279	46	19	
6850000	596.710160	1	-0.413800294382	0.790846780514	-0.037602754155	0.241779890104	0.000118844397	0.979683296042	N\A	0.039195584007	0.004847409360	0.017993885267	36	30	
6900000	584.091815	1	-0.257411215124	0.707656669221	-0.031985964959	0.263361448721	0.000099552411	0.977987962941	N\A	0.037014439821	0.004722323278	0.017321468137	54	39	
6950000	607.045633	1	-0.510220373870	0.835510705713	-0.036383224446	0.195331756428	0.000072956762	0.986110145064	N\A	0.031172917690	0.003772028284	0.016965071423	49	34	
7000000	602.211574	1	-0.490088783272	0.814017488118	-0.034803398837	0.202219438642	0.000049294455	0.982336143579	N\A	0.037701020509	0.004323396050	0.016438691031	45	26	
7050000	604.964921	1	-0.423642617199	0.793821305429	-0.031596351324	0.198600262147	0.000055425063	0.979565041235	N\A	0.036462604935	0.003975684839	0.015881226628	42	30	
7100000	616.638765	1	-0.446596054305	0.796749234643	-0.035272280332	0.222726093473	0.000044703649	0.982291702720	N\A	0.035674371189	0.003860473649	0.014921305535	42	22	
7150000	591.462784	1	-0.549379204190	0.862808676322	-0.035031527853	0.175258298040	0.000068552796	0.977536453448	N\A	0.035306991215	0.004191305889	0.014101082907	45	22	
7200000	616.475494	1	-0.366727917982	0.750337276447	-0.025094612678	0.202434456887	0.000045482809	0.982647156487	N\A	0.035985146250	0.004392173749	0.016803041141	54	21	
7250000	603.278991	1	-0.350953878558	0.766866167299	-0.031082827871	0.215964198135	0.000027210996	0.979989935223	N\A	0.034783127252	0.004277539910	0.015763508939	60	30	
7300000	585.292932	1	-0.448032408764	0.797479191506	-0.037876122005	0.235206576331	0.000038509429	0.980777273597	N\A	0.038799658837	0.004555795558	0.017287319588	52	35	
7350000	606.312116	1	-0.362433857167	0.757739925277	-0.034224061501	0.236365025998	0.000051679134	0.982563500709	N\A	0.038361250937	0.004064405844	0.016542401207	42	26	
7400000	615.421722	1	-0.412527367557	0.794735871945	-0.035116361291	0.213908538360	0.000048251645	0.982732559717	N\A	0.033795782361	0.003768309437	0.014836772103	54	32	
7450000	603.450372	1	-0.234223509588	0.694993279210	-0.027686828940	0.243772996607	0.000024467133	0.978545636598	N\A	0.036330629049	0.003724582176	0.015525259315	47	27	
7500000	590.121078	1	-0.509442638954	0.846434843876	-0.041723919687	0.222801399386	0.000008793931	0.983193690109	N\A	0.038214413216	0.004005345734	0.016593071331	45	31	
7550000	602.028392	1	-0.261191389631	0.707918309876	-0.029208252651	0.242865015421	0.000008796615	0.981251227565	N\A	0.039179606922	0.004311735587	0.014343514882	42	34	
7600000	612.695579	1	-0.401125888326	0.780897986542	-0.030053586695	0.210091286685	0.000009203552	0.981546493061	N\A	0.038257070754	0.004238109536	0.016349874990	55	24	
7650000	621.036462	1	-0.428445470511	0.795979081012	-0.029341400192	0.196781481847	0.000005329921	0.982096302738	N\A	0.036101852788	0.004198263061	0.015555056104	49	31	
7700000	603.994503	1	-0.528841629816	0.867532951271	-0.040767666293	0.198477800942	0.000009091876	0.984297266612	N\A	0.034385533742	0.003855350728	0.015419451005	41	18	
7750000	594.992935	1	-0.468240980421	0.819823472787	-0.035531604982	0.205949792782	0.000009078783	0.979959256016	N\A	0.034920237087	0.003814309752	0.015322636639	38	28	
7800000	603.115532	1	-0.463888649212	0.818397338563	-0.036973023689	0.208278778116	0.000007222381	0.979842830582	N\A	0.034112717046	0.003466266430	0.013767511986	59	28	
7850000	596.529408	1	-0.521133909565	0.864712909307	-0.037149905315	0.173406018853	0.000002737365	0.979295218848	N\A	0.035657398636	0.003964681402	0.014803537706	44	25	
7900000	600.987785	1	-0.415166277975	0.784817355484	-0.024342458721	0.179950034789	0.000009476839	0.984540352721	N\A	0.035062038132	0.004581854738	0.015790599535	33	31	
7950000	592.939492	1	-0.333509838303	0.743737374354	-0.033864749495	0.250747812043	0.000012766600	0.976515074200	N\A	0.036382074256	0.003733757665	0.015117731346	40	25	
8000000	596.896276	1	-0.366768280276	0.766909365049	-0.025098764115	0.189611126172	0.000082146991	0.974687015128	N\A	0.038602954859	0.005095408640	0.018397590666	44	25	
8050000	607.775530	1	-0.453499946124	0.810590955528	-0.037598878128	0.221832944991	0.000063496779	0.980620581357	N\A	0.034338111786	0.004002106024	0.015444977811	40	25	
8100000	600.621994	1	-0.453865623987	0.812661589374	-0.030835012449	0.187365436777	0.000067078682	0.978985923071	N\A	0.033513373575	0.004555867756	0.016773879526	57	23	
8150000	598.874075	1	-0.478048818945	0.815515770745	-0.036629156586	0.208222442684	0.000055961499	0.978957459565	N\A	0.033473029662	0.004614244726	0.015134867639	43	31	
8200000	594.308124	1	-0.552707030773	0.871528678411	-0.030282200820	0.143606169110	0.000068479621	0.984302115085	N\A	0.028640443452	0.004320432873	0.016411595649	57	27	
