Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m6-glob-004.txt
Log File Name:                   AMY_d1_m6-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1945965784
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m6-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	484.704188	1	-0.889972354869	0.755344488749	0.063932543102	0.000129277181	0.959056872816	N\A	0.033931915157	0.022697291787	37	6	-0.001127524571	Global Trend	
1050000	482.551355	1	-1.091497235659	0.849644568164	0.009994435568	0.000125506522	0.959280114051	N\A	0.035082519160	0.023705507981	39	4	-0.001212941521	Global Trend	
1100000	475.935716	1	-1.079606845842	0.850154251235	-0.002030309011	0.000029749276	0.960594046550	N\A	0.031853442294	0.021505492113	41	3	-0.000478238352	Global Trend	
1150000	471.839977	1	-1.134309307603	0.905263579750	-0.027895714324	0.000120017386	0.954943042742	N\A	0.035141617577	0.023379300886	32	3	-0.002594303754	Global Trend	
1200000	488.243751	1	-0.839974530373	0.781615585872	0.046617866160	0.000128971248	0.955087413863	N\A	0.033910626260	0.022896258118	32	5	-0.003538889879	Global Trend	
1250000	462.031924	1	-0.975397010270	0.827048188556	0.019845001849	0.000150273704	0.951038284168	N\A	0.036683415745	0.024646297796	53	3	-0.002932332281	Global Trend	
1300000	487.922801	1	-1.081967893250	0.800332291153	0.030745638392	0.000109122587	0.956055194369	N\A	0.035082221047	0.023846646589	30	5	0.000426187693	Global Trend	
1350000	486.391673	1	-0.887229307098	0.732654880751	0.089520824252	0.000115971420	0.959892505308	N\A	0.029493830075	0.020167430109	28	4	-0.000271518324	Global Trend	
1400000	488.948583	1	-0.934771681207	0.774861832504	0.074016915290	0.000270637028	0.960285837902	N\A	0.029211947958	0.019985829657	36	3	-0.003146042652	Global Trend	
1450000	489.175801	1	-0.853015341089	0.747310450214	0.070136507644	0.000120309493	0.958425475414	N\A	0.028785016542	0.019817454141	41	9	-0.001551878769	Global Trend	
1500000	485.227439	1	-1.128679870975	0.848289831253	0.018328908270	0.000112314958	0.957945478725	N\A	0.030527660399	0.020610586051	33	7	-0.000334987644	Global Trend	
1550000	484.571021	1	-1.104527624668	0.820281592555	0.026274029374	0.000103862556	0.959591875478	N\A	0.029413264103	0.019955442475	40	5	0.001415980062	Global Trend	
1600000	497.208777	1	-0.867279675055	0.764431833733	0.060873334620	0.000119022980	0.960005313212	N\A	0.030193376083	0.020946004499	38	7	-0.002040395974	Global Trend	
1650000	502.936103	1	-0.887575858106	0.784492205723	0.043736341748	0.000117825741	0.963720102330	N\A	0.032067432634	0.021455387163	37	5	-0.000808943616	Global Trend	
1700000	488.088294	1	-0.929054438457	0.797306675062	0.041439906323	0.000125280490	0.961063888460	N\A	0.034750218905	0.023405872370	40	4	-0.002736324686	Global Trend	
1750000	480.250009	1	-0.941321913135	0.789533034437	0.063084834402	0.000113730214	0.952854676825	N\A	0.036407929478	0.025219723758	33	5	-0.003013945570	Global Trend	
1800000	467.318440	1	-1.084998944658	0.891113705311	-0.032319691527	0.000150967036	0.957280840169	N\A	0.033739429107	0.022951244764	33	7	-0.001431827947	Global Trend	
1850000	484.795798	1	-0.882141191859	0.789446175785	0.038396209064	0.000100416744	0.963608936797	N\A	0.032628426885	0.022104657976	46	5	-0.002238934316	Global Trend	
1900000	485.469603	1	-1.009180725520	0.817149153539	0.025304060117	0.000140564790	0.962493556902	N\A	0.031180719001	0.021479411146	34	6	-0.001024131943	Global Trend	
1950000	494.366102	1	-0.977038862037	0.782630598760	0.047560690923	0.000116812622	0.961119681246	N\A	0.026491920404	0.018107822548	30	4	0.000002629401	Global Trend	
2000000	486.481836	1	-1.029639849882	0.780251509745	0.066643284051	0.000093726539	0.958612818211	N\A	0.034072885323	0.022950556956	38	9	0.000178025132	Global Trend	
2050000	511.497920	1	-0.852469816004	0.753100435125	0.073583974521	0.000117467992	0.968952467918	N\A	0.023788478286	0.016409562499	36	10	-0.001927849010	Global Trend	
2100000	488.225651	1	-0.969883660788	0.770281735580	0.056576684385	0.000125117746	0.956396521581	N\A	0.031905481881	0.021823867870	33	7	0.000397656767	Global Trend	
2150000	501.304926	1	-0.919886983353	0.747618797606	0.058058565094	0.000151543979	0.969461502690	N\A	0.022261264944	0.014704601682	41	8	-0.001237308818	Global Trend	
2200000	482.982635	1	-0.909239647465	0.768353875258	0.054840679078	0.000104726210	0.960319761873	N\A	0.030947192161	0.020265310337	35	4	-0.001036934735	Global Trend	
2250000	493.127976	1	-1.054896430599	0.797949623206	0.049482820480	0.000144495309	0.958109094055	N\A	0.030483194450	0.021160291703	33	8	0.001426596907	Global Trend	
2300000	492.675293	1	-0.876289309884	0.703520386973	0.096943068022	0.000110556864	0.964267132503	N\A	0.026353955604	0.018308665930	34	8	0.001779553790	Global Trend	
2350000	477.057511	1	-1.004319835243	0.801212796182	0.035601873560	0.000086301367	0.959098210707	N\A	0.033763660207	0.022754965888	37	5	0.000251164949	Global Trend	
2400000	491.419498	1	-0.885827360466	0.746808438546	0.061609162989	0.000471200923	0.970882638262	N\A	0.026261413471	0.018730178544	25	5	-0.001106749183	Global Trend	
2450000	495.101635	1	-0.847610710235	0.723614258835	0.090495175169	0.000106432941	0.960936893473	N\A	0.030492252811	0.021160199415	41	7	0.000230918942	Global Trend	
2500000	492.926895	1	-0.870400257663	0.674355057609	0.129699003311	0.000128526790	0.972170972315	N\A	0.022114982508	0.014242679612	44	6	0.002480160500	Global Trend	
2550000	492.438940	1	-0.681694200785	0.735646544514	0.075698452516	0.000094374993	0.955374766604	N\A	0.031552701053	0.021128466337	41	6	-0.001296480280	Global Trend	
2600000	491.682228	1	-0.867181011225	0.765865038989	0.052834456014	0.000114208042	0.960906699226	N\A	0.031256732382	0.021249000770	34	7	-0.001969043860	Global Trend	
2650000	497.712423	1	-0.814312035207	0.705861948444	0.099476653579	0.000094319037	0.964551808278	N\A	0.027863292082	0.019706301880	37	8	-0.000241536868	Global Trend	
2700000	500.091575	1	-0.956006038902	0.767699735496	0.049459780999	0.000100636027	0.959177258309	N\A	0.028656054763	0.019924505162	40	6	0.001167097140	Global Trend	
2750000	486.657221	1	-0.870164508468	0.736791066843	0.075091628736	0.000101726047	0.963324411805	N\A	0.028106102654	0.018713034104	51	5	-0.000599481130	Global Trend	
2800000	490.306596	1	-0.870946733911	0.729915948328	0.091360014869	0.000126850711	0.962347919774	N\A	0.030171965177	0.019602583313	34	8	-0.000228295945	Global Trend	
2850000	474.605857	1	-0.999267333675	0.794320102515	0.047048354630	0.000096876929	0.957750588626	N\A	0.033681513470	0.021699095102	38	3	-0.000299164134	Global Trend	
2900000	470.248333	1	-0.938799647203	0.757608884320	0.070859711893	0.000174476973	0.952989711680	N\A	0.035451169513	0.023943541798	31	4	0.000298985817	Global Trend	
2950000	491.673510	1	-0.792729732585	0.676507662086	0.116482764256	0.000130449529	0.967560453560	N\A	0.026769482088	0.018629415687	46	6	0.000734672428	Global Trend	
3000000	493.641753	1	-0.841476847964	0.723186514099	0.085721820412	0.000086994288	0.965299862246	N\A	0.027552860124	0.018551318487	36	12	-0.000148032406	Global Trend	
3050000	471.427748	1	-0.829204637270	0.757779608276	0.066818627443	0.000130601585	0.960287636832	N\A	0.034307581497	0.023209269377	40	5	-0.004372278861	Global Trend	
3100000	481.267407	1	-0.877057296546	0.733734897422	0.065402338929	0.000126621862	0.952236978050	N\A	0.032311046462	0.021993276329	25	7	0.000849496246	Global Trend	
3150000	492.972763	1	-1.015645427516	0.801288473729	0.042776390226	0.000130296236	0.970477948037	N\A	0.028580526399	0.019253831035	39	6	0.000344227370	Global Trend	
3200000	501.630834	1	-1.056847178226	0.837142632271	0.022726952689	0.000117888587	0.961703981486	N\A	0.028204223295	0.018758685532	39	8	0.000154360669	Global Trend	
3250000	495.080189	1	-0.904096661843	0.729366433002	0.098021121898	0.000110806300	0.959168965099	N\A	0.031273085145	0.021694830060	35	7	0.000167121965	Global Trend	
3300000	488.944592	1	-0.946530610156	0.774840464300	0.042352983667	0.000137189562	0.957371982636	N\A	0.032842862876	0.021886715522	31	5	-0.000314060342	Global Trend	
3350000	489.066995	1	-0.926745366854	0.763670968077	0.081096150361	0.000131134902	0.962726097854	N\A	0.029161837929	0.020154754055	39	7	-0.001918442979	Global Trend	
3400000	496.813122	1	-0.790879365470	0.732361552517	0.081453625140	0.000114390074	0.962171441414	N\A	0.029470012232	0.020202962048	29	7	-0.001383891202	Global Trend	
3450000	483.755088	1	-1.138231506347	0.833638283397	0.025602075344	0.000124737648	0.959553134742	N\A	0.031009138574	0.021055998080	34	5	0.002194601617	Global Trend	
3500000	481.273710	1	-0.907467297752	0.769227310061	0.052900609837	0.000182948991	0.959361145625	N\A	0.030014706875	0.020042756915	44	4	-0.000513246703	Global Trend	
3550000	490.328545	1	-1.047309079826	0.790382298571	0.046320077592	0.000106837323	0.963095558120	N\A	0.027777169246	0.019316882929	32	5	0.002367007188	Global Trend	
3600000	473.956160	1	-1.083706714670	0.813773074135	0.021330337614	0.000126628611	0.955934800281	N\A	0.031899427614	0.021829814624	31	5	0.003046113085	Global Trend	
3650000	482.525010	1	-0.994586177226	0.793567167096	0.031334133952	0.000140621782	0.960220292585	N\A	0.027985869062	0.019380271346	36	4	0.000693890274	Global Trend	
3700000	492.645126	1	-0.859243257194	0.729787857606	0.077710891430	0.000116507384	0.971261040310	N\A	0.022363267144	0.016692842044	42	5	0.000045545802	Global Trend	
