Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m7-fab-006.txt
Log File Name:                   CEREB_d1_m7-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3760535897
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m7-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1000000	583.922387	1	-0.875391442499	0.988167656721	0.013498011747	0.003594833827	0.000056850914	0.987333955930	N\A	0.023529817562	0.020911833436	0.002834959809	31	2	
1050000	570.690839	1	-0.793967409859	0.965896562538	0.017198946752	0.003968917170	0.000075272470	0.984136209429	N\A	0.022460880286	0.022470921676	0.003140188059	38	0	
1100000	572.437900	1	-0.793434501499	0.958995031135	0.035152273045	0.002136469674	0.000098197812	0.983071757761	N\A	0.023490598404	0.022061757726	0.003104577964	47	1	
1150000	574.733010	1	-0.834777825878	0.949561360478	0.079125521161	-0.004288744556	0.000091435707	0.985320480002	N\A	0.023033821568	0.022703069426	0.002922326819	34	0	
1200000	564.124592	1	-0.918979582534	1.015708004859	0.011149636610	-0.000477122538	0.000076220291	0.982997525056	N\A	0.025767537883	0.023828608621	0.003220420134	38	0	
1250000	585.194101	1	-0.862886248633	0.977708774810	0.044225832563	-0.001331238611	0.000072952748	0.983808162876	N\A	0.026334422546	0.023240574955	0.003065731197	29	1	
1300000	561.570097	1	-0.901496823480	1.013577090352	0.009068534434	-0.002014135547	0.000082463867	0.982788701596	N\A	0.026995084391	0.023202369825	0.003152351394	35	1	
1350000	571.101605	1	-0.827198864771	0.974257200469	0.029878541859	0.001224694930	0.000058539687	0.983573907023	N\A	0.024357192554	0.023027728974	0.002987820281	50	1	
1400000	574.366376	1	-0.787515838378	0.947386128453	0.040743491729	0.000784676060	0.000075697253	0.983895402722	N\A	0.025893932703	0.024455377272	0.003264484652	33	1	
1450000	570.425919	1	-0.787872947682	0.940035617683	0.073482570012	-0.003989929571	0.000086740440	0.985117296897	N\A	0.022153238012	0.021391919127	0.003005541479	33	0	
1500000	580.237493	1	-0.908674403535	1.020792238307	-0.013552208941	0.005502263042	0.000068713377	0.985763203414	N\A	0.023965862902	0.022470266833	0.002958074339	49	2	
1550000	559.702117	1	-0.920356124861	1.013624867747	0.019815833579	-0.002744867984	0.000081214001	0.980684402723	N\A	0.024698052813	0.022440228492	0.003183403808	34	1	
1600000	569.498480	1	-0.800731708326	0.935156975852	0.076925956093	-0.003092766226	0.000009033781	0.984310344688	N\A	0.023886526367	0.020499239527	0.002817429115	41	1	
1650000	568.248030	1	-0.766940188044	0.935263010482	0.059276344345	0.000076363303	0.000072797369	0.980725859737	N\A	0.025225100636	0.022974032976	0.003001354661	30	0	
1700000	573.657577	1	-0.740448677677	0.927545060259	0.049416894944	0.004083442225	0.000090056555	0.986765724874	N\A	0.026201628788	0.022140261135	0.002927779962	35	0	
1750000	560.580407	1	-0.885924106600	0.985778168403	0.050272311315	-0.004972076082	0.000085484392	0.982625214794	N\A	0.024276189604	0.023090108551	0.003034448308	37	0	
1800000	564.702132	1	-0.869661096556	0.983630896542	0.033068367127	0.001049960716	0.000098528721	0.983102527046	N\A	0.022441012019	0.022215535392	0.003063379615	36	0	
1850000	575.431331	1	-0.910022838436	1.003415761634	0.029397430909	-0.001570088110	0.000084957430	0.985452004408	N\A	0.022890665279	0.021356620333	0.002977815827	39	0	
1900000	569.713994	1	-0.966728422043	1.025748710046	0.012233026802	-0.000986610752	0.000021711389	0.986445293122	N\A	0.022402565362	0.020857331257	0.002862855196	38	2	
1950000	574.727991	1	-1.010631983466	1.036021097108	0.024283847623	-0.003918915488	0.000077335813	0.988033957127	N\A	0.021810869878	0.020299655935	0.002715396684	35	2	
2000000	568.142785	1	-0.786381505745	0.925701130687	0.096209118858	-0.005458657481	0.000096091494	0.982039604176	N\A	0.026897712393	0.024278581585	0.003273788925	38	0	
2050000	580.772642	1	-0.854863184351	0.967593585930	0.063300035845	-0.004469483995	0.000060000437	0.983723639043	N\A	0.025976524523	0.023834257809	0.003150749714	40	0	
2100000	571.349886	1	-0.823505006272	0.956407308012	0.052361359476	0.000072397323	0.000089493254	0.984588230636	N\A	0.024291943900	0.021894725537	0.002879806684	34	0	
2150000	565.187679	1	-0.783441094157	0.940710681476	0.053818773004	0.001083935117	0.000043271398	0.981811393156	N\A	0.027773505505	0.025087735242	0.003367945725	41	0	
2200000	572.374662	1	-0.913154651402	1.005633542205	0.028633328372	-0.002821825803	0.000084380939	0.985799119557	N\A	0.023461284149	0.021287096304	0.002842084455	41	0	
2250000	568.688814	1	-0.863982637571	0.975489431677	0.048216049190	-0.000494863999	0.000076567607	0.982509950413	N\A	0.025103679420	0.021875039360	0.002806511195	29	2	
2300000	568.579549	1	-0.815843840168	0.988544115276	-0.015582438132	0.007040939118	0.000081980679	0.980446462587	N\A	0.025421690826	0.023696574847	0.003260537112	29	0	
2350000	563.287962	1	-0.856523392271	0.982176016312	0.024308955894	0.002424654334	0.000078735205	0.979724684550	N\A	0.023675714164	0.023302233385	0.003063513313	22	0	
2400000	582.631101	1	-0.941589589418	1.017889447030	0.023545626445	-0.004342639662	0.000092767170	0.986399603682	N\A	0.023411334483	0.020618189874	0.002834883254	39	1	
2450000	569.100634	1	-0.864061503743	0.982632148676	0.032295965489	0.000614527010	0.000110569743	0.986768375991	N\A	0.020543165131	0.019468999587	0.002650514695	36	1	
2500000	568.297122	1	-0.919264134128	1.005554666429	0.038175052962	-0.003864728786	0.000043893317	0.986704672438	N\A	0.023003997559	0.021119581518	0.002890146738	48	3	
2550000	572.083388	1	-0.859038315618	0.976719349966	0.042248740737	-0.001501525883	0.000079391076	0.979709366484	N\A	0.026504626289	0.023387530095	0.002969852271	40	0	
2600000	565.738258	1	-0.915892702043	1.013814934026	0.019173960343	-0.001972772828	0.000077793568	0.982164861331	N\A	0.025450962976	0.022976538195	0.003103135125	35	0	
2650000	572.156267	1	-0.863577472382	0.972129665061	0.056473573747	-0.003036524563	0.000087896499	0.984643678961	N\A	0.024114244268	0.021514972812	0.002936577356	38	0	
2700000	576.862503	1	-0.837088561302	0.965092653599	0.053684507273	-0.001905305100	0.000095182536	0.982984326372	N\A	0.024098291015	0.022616089825	0.002968910845	41	1	
2750000	564.420548	1	-0.934313418041	1.023925323174	0.017824149757	-0.003046726368	0.000060246561	0.981894965018	N\A	0.025475365547	0.024191376001	0.003224258854	42	1	
2800000	583.269606	1	-0.879453422682	0.986263397503	0.045942108420	-0.004172738946	0.000088033289	0.986414233682	N\A	0.021679668498	0.021496437279	0.002863600753	32	0	
2850000	578.670385	1	-0.784442696384	0.952850080571	0.036749982561	0.002304906960	0.000080560138	0.983292944174	N\A	0.026177368811	0.022559159546	0.002752473868	40	2	
2900000	568.028663	1	-0.840619635701	0.988689412851	0.007037826296	0.002971165297	0.000090752735	0.982485166896	N\A	0.023272635567	0.022292038961	0.002835300120	35	1	
2950000	576.317218	1	-0.736367317624	0.908662854296	0.094500632069	-0.003606896145	0.000098536330	0.985431979717	N\A	0.023657214645	0.021603300242	0.002857578576	36	0	
3000000	566.452089	1	-0.760093618514	0.913665742993	0.101444046800	-0.005262278364	0.000095311781	0.985656947935	N\A	0.023986125076	0.021878797333	0.002911724048	42	0	
3050000	573.574529	1	-0.857527491053	0.988398507119	0.014140747840	0.003142677300	0.000075207252	0.983495254396	N\A	0.023711888265	0.022661382253	0.003125366566	47	1	
3100000	573.046556	1	-0.809128246715	0.949611244794	0.066633565783	-0.002377530503	0.000073169799	0.984901755804	N\A	0.024691278501	0.022430241637	0.003002411604	23	0	
3150000	573.290907	1	-0.807557821550	0.959923647559	0.061162732737	-0.003486532147	0.000083766029	0.983576237153	N\A	0.023900255276	0.022586536359	0.002902446083	30	1	
3200000	583.564359	1	-0.785991585620	0.929187609414	0.066525334296	0.001350026506	0.000045378175	0.985083531706	N\A	0.023035267472	0.020541762484	0.002935757666	48	1	
3250000	556.065363	1	-0.784006467998	0.940644354881	0.044187800310	0.004061773576	0.000068720620	0.980142566868	N\A	0.025694468928	0.023799828902	0.003113354160	35	1	
3300000	567.271673	1	-0.838242261545	0.976252909703	0.032626265364	-0.000706462592	0.000101510734	0.985052268702	N\A	0.022012382652	0.021680944333	0.003040967565	35	0	
3350000	575.576660	1	-0.875922453033	0.993599976159	0.027453625171	-0.001175456195	0.000076713517	0.984363685032	N\A	0.025331639754	0.023123592377	0.003059928253	44	0	
3400000	571.476893	1	-0.717847016099	0.897573328479	0.104205027883	-0.002735026890	0.000065733477	0.985317169195	N\A	0.025415972256	0.022505592823	0.002943983961	37	0	
3450000	567.739682	1	-0.889521147646	0.979772936878	0.069782144235	-0.007699141317	0.000060441773	0.986615818229	N\A	0.023599251044	0.021801787128	0.002967656591	43	0	
3500000	574.743165	1	-0.875042070514	0.976862574791	0.061291779492	-0.005311092611	0.000092434708	0.987832500924	N\A	0.021005361423	0.020012201983	0.002818103836	31	0	
3550000	562.284392	1	-0.818373033688	0.958971332640	0.049604755667	-0.000254123385	0.000102777830	0.983864982630	N\A	0.023361676444	0.021345783961	0.002924846726	36	0	
3600000	566.100468	1	-0.738887934572	0.927010544482	0.052886698777	0.002488665398	0.000079111478	0.986383503956	N\A	0.023809809957	0.021719494605	0.002769859424	35	0	
3650000	565.406869	1	-0.898203899985	0.998089065883	0.033798013544	-0.003282412710	0.000089427459	0.991287988327	N\A	0.014809839619	0.021534454207	0.003114685791	32	0	
3700000	564.706451	1	-0.891710707778	0.993466281972	0.033913214840	-0.002188431051	0.000068093880	0.981794244104	N\A	0.025064516398	0.022596081362	0.003182847318	42	0	
3750000	566.589339	1	-0.834484405201	0.964050258952	0.053246480434	-0.002516738043	0.000075222306	0.982293450707	N\A	0.024274256694	0.022460955622	0.003035726187	23	0	
3800000	547.516085	1	-0.904728835062	0.981318394110	0.067139197784	-0.005548300317	0.000103544967	0.990149788177	N\A	0.022335419627	0.021130110540	0.003202819091	33	1	
3850000	566.216054	1	-0.950819743283	1.013668232738	0.039993949609	-0.005542562255	0.000075185100	0.986030599581	N\A	0.021589489233	0.020558444221	0.002883615986	41	1	
3900000	573.741208	1	-0.948095207360	1.028334631933	0.021450568340	-0.006565072613	0.000119912321	0.984465658155	N\A	0.022844344877	0.022269793929	0.003092326648	42	1	
3950000	568.554852	1	-0.802645424207	0.949754608180	0.056138642103	-0.001042642125	0.000066179100	0.985843222582	N\A	0.022710690588	0.021362419099	0.002986172717	33	1	
4000000	575.196329	1	-0.922724747353	1.007480559121	0.028121218811	-0.001634923636	0.000075729530	0.982734583466	N\A	0.026146866257	0.024020231900	0.003162536300	35	2	
4050000	560.199851	1	-0.892896583533	1.001261706279	0.031581984381	-0.005019531653	0.000050129118	0.983356816472	N\A	0.024528543107	0.022660633992	0.003176817601	41	0	
4100000	580.433344	1	-0.872581027292	0.968719951443	0.046589166309	0.001015436800	0.000060909927	0.985484750697	N\A	0.022958277979	0.021273092361	0.002779849144	42	2	
4150000	578.504484	1	-0.870690868964	0.967764142835	0.073633019865	-0.005671523318	0.000089624227	0.988546322171	N\A	0.019494457874	0.019417494640	0.002663085986	43	0	
4200000	561.959458	1	-0.749814364739	0.905352754151	0.109336213507	-0.004654641012	0.000096586501	0.982465674556	N\A	0.024775769637	0.022842506205	0.003037970606	45	0	
4250000	570.690347	1	-0.904494068939	0.998171416181	0.049679511675	-0.008451441298	0.000072588469	0.984194196242	N\A	0.025223714081	0.022707639731	0.002957963468	39	1	
4300000	568.718867	1	-0.842116251069	0.984239488867	0.033963849675	-0.003253998773	0.000063958071	0.983504430954	N\A	0.026831271799	0.023174832519	0.002947593660	37	0	
4350000	573.530318	1	-0.758777246280	0.929900846967	0.060278044602	0.001550541294	0.000082859634	0.984395042018	N\A	0.023810043466	0.021189296723	0.002731654018	37	0	
4400000	564.847861	1	-0.941796961906	1.030466616191	0.005698705902	-0.001913852972	0.000052782699	0.982000107820	N\A	0.027075094152	0.024124115151	0.003189293256	38	1	
4450000	570.172062	1	-0.876539850541	0.978464900665	0.042842695940	-0.000537473109	0.000078585586	0.983617704528	N\A	0.024207107121	0.022354275069	0.003108447252	29	0	
4500000	556.045108	1	-0.977634178909	1.018276149518	0.035395510485	-0.004715261363	0.000008296926	0.984393311396	N\A	0.023145637420	0.022210957248	0.003039630879	31	0	
4550000	580.046373	1	-0.782660347052	0.923994988048	0.082850208025	-0.002111677326	0.000019403933	0.990944670195	N\A	0.021474851713	0.018222933817	0.002516733015	51	2	
4600000	562.175228	1	-0.857363527048	0.979248322390	0.043321641991	-0.004173455356	0.000016826455	0.982705397064	N\A	0.024095018479	0.022618742912	0.002905022816	35	1	
4650000	570.154979	1	-0.959292627230	1.015930002911	0.032248559831	-0.004885025412	0.000092960147	0.986930801608	N\A	0.025307714233	0.021913487514	0.002859335864	40	1	
4700000	568.074936	1	-0.936347920400	1.015691188349	-0.005617680869	0.002257631592	0.000017791302	0.984499266129	N\A	0.024185915465	0.022925973651	0.003135837373	37	2	
4750000	567.199159	1	-0.788559628802	0.928575973425	0.079189257350	-0.000072711265	0.000094446623	0.983870052242	N\A	0.023946087450	0.022285178668	0.003157487579	39	0	
4800000	574.667953	1	-0.955336680743	1.026881846584	0.014135167449	-0.002552906342	0.000093815298	0.985498503428	N\A	0.022689549000	0.020304847042	0.002835235396	41	1	
4850000	578.239215	1	-0.842877815212	0.971765184333	0.040286784368	-0.000237569117	0.000061003499	0.986273638798	N\A	0.024282051094	0.022253062900	0.003007634390	40	0	
4900000	566.496332	1	-0.867576977914	0.978029277220	0.062365777331	-0.005938957959	0.000072182035	0.982185696598	N\A	0.025027949109	0.023323729547	0.002978630721	35	2	
4950000	568.511756	1	-0.799664042733	0.950029929440	0.050633716775	0.000038199416	0.000080469450	0.981162463071	N\A	0.025311621926	0.023811197276	0.003302381834	32	0	
5000000	570.438365	1	-0.820441441568	0.962964320665	0.056750032028	-0.004121074220	0.000095006695	0.982893154102	N\A	0.022520848846	0.020811967090	0.002944103703	40	0	
5050000	551.604542	1	-0.884224519755	0.995553014625	0.039142069022	-0.004612102336	0.000090605945	0.982122912565	N\A	0.025129831052	0.022964961632	0.002996712963	35	0	
5100000	568.105470	1	-0.889310654067	0.998883576403	0.023286747343	-0.000662755258	0.000089544838	0.985235825362	N\A	0.021004784791	0.023552561232	0.003269330864	33	1	
5150000	567.023218	1	-0.796793530789	0.939703607164	0.079881783445	-0.005111325238	0.000054747295	0.984033365458	N\A	0.023515009325	0.021564190816	0.003035688319	36	1	
5200000	585.960319	1	-0.838418473421	0.974366103337	0.029082888311	0.001837608267	0.000085774109	0.985127746099	N\A	0.023843162887	0.021870498756	0.002901969811	41	0	
5250000	562.943293	1	-0.879316534411	0.982361170413	0.044565559000	-0.001178452807	0.000084190182	0.981916052826	N\A	0.025958321301	0.023560182017	0.003134766898	45	0	
5300000	573.454353	1	-0.771520606144	0.954097669908	0.024235154736	0.004666242665	0.000088565113	0.981572131842	N\A	0.025509341752	0.023611940071	0.003178403337	31	0	
5350000	563.767770	1	-0.835223065567	0.976526115107	0.027885947992	0.001391274150	0.000082851710	0.980625672167	N\A	0.023856939343	0.022677942763	0.003018280121	42	1	
5400000	573.603110	1	-0.905522730505	1.000759432547	0.023715421670	-0.001045330873	0.000058645686	0.986825738544	N\A	0.019014936466	0.020114097521	0.002850077177	34	1	
5450000	577.800656	1	-0.849609199318	0.959333656254	0.060572443738	-0.002813221274	0.000076623321	0.981916251947	N\A	0.024865346212	0.023509473605	0.003209939548	45	1	
5500000	580.714070	1	-0.845436488496	0.979518161760	0.020349747331	0.001099033160	0.000065614714	0.980575586943	N\A	0.027326914401	0.025773156957	0.003497624783	30	3	
5550000	567.901167	1	-0.751928879508	0.923039250519	0.089813221272	-0.004860447613	0.000089913360	0.991785602730	N\A	0.017263313508	0.017230854685	0.002548246920	33	0	
5600000	569.731333	1	-0.878073716752	0.993245278047	0.023728811089	0.000578378961	0.000082187499	0.981971390547	N\A	0.023727554767	0.022611146418	0.003105164673	36	1	
