Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MES_d1_m7-glob-004.txt
Log File Name:                   MES_d1_m7-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            858109409
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MES_d1_m7-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.297316
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.66 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
3750000	561.965948	1	-0.675117572570	0.779712650106	0.125657672977	-0.019266687472	0.000055834006	0.969415360025	N\A	0.030045812645	0.026414750056	0.003258335757	38	1	0.001308949447	Global Trend	
3800000	553.641972	1	-0.396709449130	0.702055006799	0.199115373626	-0.024912268188	0.000133845018	0.974703923160	N\A	0.027548541178	0.024316003797	0.002981890173	37	3	-0.005729969473	Global Trend	
3850000	568.913696	1	-0.446320145135	0.647078373382	0.229059366105	-0.022046100680	0.000089888216	0.973971960851	N\A	0.024404980442	0.021623981254	0.002576108884	41	2	0.001005224403	Global Trend	
3900000	579.923392	1	-0.516342332706	0.703416191281	0.189475153772	-0.019989747393	0.000085182946	0.976848792262	N\A	0.025136991944	0.022848765654	0.002691235327	34	5	-0.000250404538	Global Trend	
3950000	573.302227	1	-0.551215581445	0.694007478261	0.215378371937	-0.025296230573	0.000060740850	0.973065590875	N\A	0.027510196028	0.024243906676	0.002788902794	37	2	0.001249508239	Global Trend	
4000000	574.213851	1	-0.733616766625	0.753745417249	0.156581539917	-0.021360941127	0.000086864764	0.981172068413	N\A	0.021910420644	0.020938195330	0.002519068727	36	0	0.005765112101	Global Trend	
4050000	585.469697	1	-0.617243551661	0.701019984041	0.194994736720	-0.023989561864	0.000181903185	0.974764896976	N\A	0.022565497111	0.021493628165	0.002842143353	36	3	0.006058429164	Global Trend	
4100000	565.001982	1	-0.503613893839	0.661764817639	0.231019794727	-0.025577456303	0.000074840471	0.970776890462	N\A	0.025417257566	0.023404973428	0.002865900464	27	2	0.001967899339	Global Trend	
4150000	556.816600	1	-0.783683775654	0.793313487422	0.130100932567	-0.021879319017	0.000074623573	0.974595108629	N\A	0.026932714931	0.023980059009	0.002943135063	46	1	0.003433981748	Global Trend	
4200000	561.240457	1	-0.578990926332	0.659682674918	0.255814926816	-0.030558663120	0.000177854832	0.972516352686	N\A	0.027321663818	0.024014280673	0.002854639786	46	2	0.004490106683	Global Trend	
4250000	574.613076	1	-0.706824460690	0.753235880611	0.172121429966	-0.019632294250	0.000083989507	0.977003550600	N\A	0.027127621129	0.024823841868	0.002855235044	38	4	0.000882041128	Global Trend	
4300000	588.610507	1	-0.651888420070	0.707959014406	0.199313441240	-0.021755241361	0.000068712615	0.978084206691	N\A	0.023424348670	0.021618450439	0.002771570358	38	6	0.003434802715	Global Trend	
4350000	575.890311	1	-0.614078007714	0.659012752007	0.236683276557	-0.024529124988	0.000083506639	0.973891360976	N\A	0.025890714432	0.023433104251	0.002803888246	30	6	0.006061942287	Global Trend	
4400000	578.387746	1	-0.646658936780	0.715635844978	0.207594533988	-0.025596228855	0.000056031042	0.975762570602	N\A	0.023325975220	0.021541820972	0.002692519211	34	6	0.000854757353	Global Trend	
4450000	568.942291	1	-0.601571967123	0.679575800233	0.231866282708	-0.022670175389	0.000048982777	0.974455378865	N\A	0.025445579595	0.023501696387	0.002913397686	46	3	0.001838408287	Global Trend	
4500000	577.440923	1	-0.680386792957	0.734826059765	0.161328319960	-0.017515237193	0.000095471622	0.976441030558	N\A	0.028137035357	0.025288814797	0.002903437741	34	6	0.003972397793	Global Trend	
4550000	586.505260	1	-0.672278258057	0.733008897720	0.198626708280	-0.023487103619	0.000051067306	0.978509335353	N\A	0.025408217764	0.023028867151	0.002573333449	40	4	0.000725961676	Global Trend	
4600000	574.377379	1	-0.536407654379	0.669949949429	0.244535162026	-0.026745876781	0.000174557382	0.975406742918	N\A	0.019580053785	0.018982813020	0.002428267492	38	3	0.004346761506	Global Trend	
4650000	574.292651	1	-0.604760158384	0.692022992704	0.206783723924	-0.026275404912	0.000145126310	0.973373942836	N\A	0.024532098115	0.022390347058	0.002914631334	32	3	0.005972941276	Global Trend	
4700000	561.913027	1	-0.716702112715	0.732703471949	0.203275260371	-0.026838086488	0.000121558886	0.970224632942	N\A	0.026650422605	0.024113720033	0.002824939673	31	2	0.007156799835	Global Trend	
4750000	577.047384	1	-0.654177086184	0.750942868611	0.148382208869	-0.018241621001	0.000074383715	0.977153719111	N\A	0.024382393232	0.022987611251	0.002874891233	44	2	0.002868620555	Global Trend	
4800000	563.164135	1	-0.725166750156	0.785632618725	0.129331748616	-0.018612467258	0.000062061979	0.973101395137	N\A	0.026492332499	0.023444491818	0.003180870384	33	1	0.002350783618	Global Trend	
4850000	551.619564	1	-0.398777796345	0.625724898935	0.258444631971	-0.026346454958	0.000125833730	0.968455006496	N\A	0.025554496470	0.023245980500	0.002932305899	38	0	-0.000466723110	Global Trend	
4900000	566.477728	1	-0.318404051201	0.623677179627	0.263422653130	-0.027040848025	0.000062157715	0.975267980769	N\A	0.021347885110	0.019329122394	0.002532640017	42	1	-0.000851664830	Global Trend	
4950000	575.225032	1	-0.591335459924	0.670319158385	0.252885028883	-0.029816273360	0.000057547141	0.972971758340	N\A	0.023966999193	0.021716431191	0.002863478125	36	1	0.000997390267	Global Trend	
5000000	560.323655	1	-0.728090338188	0.733037105264	0.206346429115	-0.027697868198	0.000085904426	0.975842256008	N\A	0.024788049968	0.023557458270	0.003102238406	37	2	0.005462669434	Global Trend	
5050000	568.693140	1	-0.572206989963	0.723255055682	0.184458512884	-0.022361201700	0.000065222525	0.971273261639	N\A	0.024249281347	0.023193625553	0.002863647040	39	2	0.000011897709	Global Trend	
5100000	556.021737	1	-0.527711652256	0.731426101737	0.173143197439	-0.018876201817	0.000075929371	0.972821677690	N\A	0.027905540776	0.024730617476	0.003502060456	30	2	-0.001451663828	Global Trend	
5150000	563.006408	1	-0.443522046642	0.641439961338	0.255016167051	-0.029176163264	0.000059531939	0.972853922878	N\A	0.025976084325	0.023544167532	0.003070579060	38	1	0.000911938816	Global Trend	
5200000	579.305816	1	-0.601345073014	0.730841015585	0.159845925499	-0.016644964258	0.000125102073	0.974560842519	N\A	0.024985526967	0.023433500933	0.003081446044	35	5	-0.001140504557	Global Trend	
5250000	560.766111	1	-0.729696513961	0.800216685798	0.153483704119	-0.023663279939	0.000103794453	0.972979048487	N\A	0.026646431061	0.024265434679	0.003070924735	38	4	-0.002710526018	Global Trend	
5300000	575.441631	1	-0.562687896345	0.687956485786	0.220158977753	-0.025643198654	0.000059822471	0.972820828733	N\A	0.023610744893	0.022046331110	0.002840937209	27	3	0.001309594702	Global Trend	
5350000	558.341857	1	-0.442586682836	0.677110244614	0.208446155701	-0.021878406331	0.000071569121	0.973942753747	N\A	0.027718543683	0.024560299471	0.002772980467	37	2	-0.002787931039	Global Trend	
5400000	576.468869	1	-0.681246328429	0.759043660084	0.170334061437	-0.022683246845	0.000070060975	0.976239889126	N\A	0.024859903027	0.023327655962	0.002993940055	36	2	-0.001197819307	Global Trend	
5450000	568.947675	1	-0.894544985264	0.721687912493	0.197470693198	-0.024805273068	0.000097701009	0.975583562348	N\A	0.024712756928	0.023355686465	0.003033414251	33	3	0.007655873700	Global Trend	
5500000	586.527935	1	-0.694339841296	0.720861654159	0.189218603419	-0.022620380596	0.000092913543	0.974859292115	N\A	0.024147111857	0.021781611843	0.002790143926	26	6	0.005214060980	Global Trend	
5550000	579.887179	1	-0.580323816270	0.727766203692	0.183223512980	-0.021840060729	0.000049116667	0.976979049951	N\A	0.027281807400	0.023922132233	0.002647570709	40	6	-0.001660941070	Global Trend	
5600000	572.948530	1	-0.712707174272	0.752066915557	0.175954745510	-0.024522390240	0.000076059700	0.975375980194	N\A	0.026266035481	0.023788388657	0.002606911867	40	5	0.003101448175	Global Trend	
5650000	576.086623	1	-0.598663915575	0.661067521462	0.259081247536	-0.028608692986	0.000093022729	0.975724756530	N\A	0.023487725993	0.022437777162	0.002848528536	47	5	0.004532721742	Global Trend	
5700000	584.955733	1	-0.761804909335	0.716191256873	0.204876416882	-0.025934400069	0.000142788528	0.978795401951	N\A	0.024682548588	0.022273955663	0.002174501525	36	4	0.011338870461	Global Trend	
5750000	572.317388	1	-0.725199921077	0.757441518925	0.166530357343	-0.026289574088	0.000097305352	0.973638320165	N\A	0.025095873083	0.023784895313	0.003083194648	27	5	0.005094075339	Global Trend	
5800000	571.856405	1	-0.557347883227	0.645502128045	0.261765496715	-0.027913588405	0.000158618649	0.972505452856	N\A	0.024697863004	0.023117348037	0.002841726074	33	1	0.007383517101	Global Trend	
5850000	560.482494	1	-0.470936337078	0.660581632209	0.252576801011	-0.028415301054	0.000055880768	0.973778904316	N\A	0.022607147134	0.020764223138	0.002598378784	47	2	-0.001470413324	Global Trend	
5900000	571.552230	1	-0.679511677845	0.695776790002	0.230470928831	-0.026965542522	0.000058752504	0.975152188780	N\A	0.023890872236	0.022518675568	0.002835538019	32	2	0.004744149841	Global Trend	
5950000	586.292959	1	-0.694814344623	0.734193383191	0.180578408578	-0.021565846340	0.000064248612	0.975872668715	N\A	0.022446726072	0.020289376233	0.002631800186	40	5	0.003126941451	Global Trend	
6000000	568.421298	1	-0.571490771024	0.679925957961	0.224955154810	-0.026109584501	0.000103845766	0.972381173541	N\A	0.026426517659	0.023420753740	0.002910677529	35	0	0.004098395947	Global Trend	
6050000	569.085734	1	-0.416936981193	0.732184937016	0.175946715317	-0.018313941190	0.000105944343	0.978918263452	N\A	0.026050757643	0.023813863878	0.002955480529	31	1	-0.010259600076	Global Trend	
6100000	570.319153	1	-0.639617558660	0.682226916334	0.236512541967	-0.025937642492	0.000159482812	0.972059700051	N\A	0.025718725024	0.023329053868	0.003020526538	39	2	0.006397955529	Global Trend	
6150000	584.291639	1	-0.705162429191	0.767117487311	0.165542442867	-0.024339251456	0.000093011168	0.977898258743	N\A	0.025622079688	0.022057224267	0.002879281195	36	3	0.000770741907	Global Trend	
6200000	597.794893	1	-0.599551741167	0.695297802273	0.206502449464	-0.021842144983	0.000067428527	0.978070807349	N\A	0.023877474995	0.021413453873	0.002609046189	39	5	0.001836310769	Global Trend	
6250000	585.301245	1	-0.713860454876	0.738894242444	0.192488947784	-0.026179809192	0.000089594040	0.978145650180	N\A	0.020770787617	0.021302020829	0.002893170645	33	6	0.003705538990	Global Trend	
6300000	553.892067	1	-0.677689955964	0.741656894396	0.150918411651	-0.015716300031	0.000079327713	0.971177100287	N\A	0.023780216375	0.022916279478	0.003033593952	37	2	0.002542234358	Global Trend	
6350000	571.456180	1	-0.514103606638	0.684216182382	0.205765984226	-0.021882625064	0.000092214752	0.974693308043	N\A	0.024504349736	0.022382636297	0.002898898597	42	2	0.000698469564	Global Trend	
6400000	578.586684	1	-0.595901753717	0.752663405344	0.142891561051	-0.016768950102	0.000090665352	0.974918151558	N\A	0.026340747437	0.023860620822	0.002761061800	43	3	-0.001617467053	Global Trend	
6450000	580.495747	1	-0.690396530457	0.825703713598	0.079165739768	-0.014895023361	0.000085911937	0.981057751287	N\A	0.021320384532	0.020051407885	0.002429670107	53	4	-0.002429093348	Global Trend	
6500000	584.744292	1	-0.649808560660	0.747201414269	0.159145425413	-0.021256627257	0.000037835139	0.976644678795	N\A	0.025121450218	0.022609370302	0.003099425168	30	5	0.001022285459	Global Trend	
6550000	577.051107	1	-0.597859465964	0.743784691287	0.180424573298	-0.022555195650	0.000115972459	0.975029492924	N\A	0.026640799315	0.025445750446	0.003355385609	39	3	-0.003612393737	Global Trend	
6600000	576.258522	1	-0.671927695499	0.748754946755	0.168250173148	-0.023132114809	0.000087006962	0.976647152142	N\A	0.025704371180	0.023048796368	0.003009218426	44	4	0.002641725122	Global Trend	
6650000	574.437464	1	-0.700618113970	0.744945655908	0.160499579548	-0.019406926111	0.000093389680	0.987663460431	N\A	0.022276622634	0.022140175237	0.002808589253	44	4	0.003709739223	Global Trend	
6700000	579.184438	1	-0.591767239835	0.714991850536	0.210496679576	-0.028566955119	0.000059169326	0.973629243398	N\A	0.024738772472	0.021828975545	0.002652236959	40	4	0.000294726047	Global Trend	
6750000	559.326367	1	-0.612276920872	0.729727309119	0.172332945912	-0.017751835353	0.000077945972	0.971735864103	N\A	0.028605206057	0.025427218894	0.003325778648	43	5	0.000195889715	Global Trend	
6800000	575.378816	1	-0.517636568975	0.693792314823	0.207367814614	-0.023284359286	0.000064275848	0.973031478521	N\A	0.027885714281	0.024362436338	0.002985833701	41	2	-0.000595803129	Global Trend	
6850000	573.159621	1	-0.711274998947	0.746789607145	0.174742933553	-0.023485522840	0.000086410451	0.975725398362	N\A	0.024865614219	0.022572567400	0.003008199868	31	4	0.004005028141	Global Trend	
6900000	556.782396	1	-0.471152662519	0.648655184833	0.274661298493	-0.033999928528	0.000027892402	0.975757855004	N\A	0.022849547548	0.018585119879	0.002625082063	40	1	0.000437502877	Global Trend	
6950000	568.746589	1	-0.535932669976	0.698909384910	0.190056125455	-0.023997257327	0.000077613917	0.971213475467	N\A	0.025455476245	0.022634222385	0.003014884834	38	1	0.001311119523	Global Trend	
7000000	575.887089	1	-0.793603480179	0.755236387597	0.165388882866	-0.019646942786	0.000184363333	0.975674943885	N\A	0.025104539742	0.022430428359	0.002985117315	40	2	0.008798659200	Global Trend	
7050000	581.177776	1	-0.749383084039	0.804832955692	0.111692958217	-0.017292234168	0.000109643827	0.978387504480	N\A	0.026198997141	0.022438483214	0.002550985846	49	3	0.000568373732	Global Trend	
7100000	571.799837	1	-0.675227263240	0.757285623030	0.160957348382	-0.022329336742	0.000131131592	0.973112470413	N\A	0.026352123176	0.023393643519	0.002862232591	54	3	0.002077857696	Global Trend	
7150000	572.985783	1	-0.653902898585	0.703722556704	0.221673740497	-0.025037352268	0.000069857952	0.973334849839	N\A	0.026567838016	0.024693624432	0.003120882463	33	4	0.002739663567	Global Trend	
7200000	587.297552	1	-0.544727260629	0.725978902543	0.188694494873	-0.022582011147	0.000079048103	0.977990177356	N\A	0.024282023290	0.021533859690	0.002743870001	33	3	0.000853662846	Global Trend	
