Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MOB_d1_m7-VR-006.txt
Log File Name:                   MOB_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1803277120
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MOB_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	235.349755	1	-1.073475679909	0.821006161734	0.233666224149	-0.032135212414	0.000604596478	0.928880338482	N\A	0.051204648444	0.045960683929	0.006453247877	49	36	
1050000	238.378867	1	-1.043268678267	0.804872616418	0.306017858564	-0.049088566838	0.000329517255	0.905724453460	N\A	0.057668277093	0.042414089636	0.007126444321	56	40	
1100000	225.897628	1	-0.907148818297	0.664149287395	0.418445199628	-0.049800098890	0.000416542745	0.880878761883	N\A	0.070008425416	0.066125582759	0.008828572197	57	36	
1150000	238.509069	1	-0.835554470201	0.747383091663	0.326060466662	-0.049598547209	0.000590993903	0.915419869269	N\A	0.053599852438	0.038448711250	0.006993953519	50	37	
1200000	226.302193	1	-0.926641765282	0.761778263865	0.287079453095	-0.035485413743	0.000545173859	0.881366265849	N\A	0.068473134782	0.054492380461	0.007440452611	47	32	
1250000	219.864521	1	-1.335218014717	0.924395179148	0.213615197403	-0.041962643533	0.000397942221	0.890479395020	N\A	0.071892810667	0.064552664921	0.008309473197	39	22	
1300000	226.221947	1	-1.323510841197	0.885930103331	0.273527824952	-0.042729801178	0.000693276497	0.903332319853	N\A	0.063387232932	0.053997492481	0.007652171457	51	40	
1350000	221.832646	1	-1.169907761463	0.850064736831	0.216506392174	-0.033897691843	0.000467620355	0.886338303431	N\A	0.062149832135	0.049246786139	0.008347385519	38	27	
1400000	202.274374	1	-1.240596882932	0.906820476175	0.156927490595	-0.027493716815	0.000718186479	0.883352308381	N\A	0.071965548460	0.062666696929	0.008873388607	43	30	
1450000	246.759929	1	-1.330759246279	0.844274738702	0.251832186549	-0.041932283208	0.000268325793	0.907476833773	N\A	0.063087927999	0.050167751671	0.007841475240	42	33	
1500000	230.776017	1	-1.049268654760	0.814710458129	0.230305561925	-0.034193955130	0.000373584770	0.898328501582	N\A	0.061685470194	0.053997280475	0.007720940600	51	46	
1550000	233.654220	1	-1.256471651941	0.861631091113	0.250047416327	-0.042198025092	0.000488802256	0.913978779537	N\A	0.059392418340	0.047626536677	0.007071793525	38	38	
1600000	230.682116	1	-1.203017886503	0.763145681702	0.359574525761	-0.055552777127	0.000832722718	0.883492137327	N\A	0.076798084417	0.065961027191	0.008332848108	45	33	
1650000	242.326266	1	-1.095188637592	0.696911691572	0.347369299994	-0.035263674385	0.001131793287	0.910752288688	N\A	0.053581587975	0.045103990195	0.006941288414	47	33	
1700000	214.773722	1	-0.923112185518	0.712025314523	0.351355227491	-0.048896990932	0.000680878743	0.868967104292	N\A	0.080809959519	0.071732615298	0.008749075271	47	26	
1750000	233.443803	1	-1.271032694188	0.909570345977	0.245546441766	-0.055532422879	0.000412743188	0.898701456770	N\A	0.065090727506	0.049563200402	0.007567131627	52	30	
1800000	232.726716	1	-1.063044711970	0.840814899340	0.225134632089	-0.035625638077	0.000579709437	0.894986488017	N\A	0.059595553969	0.045139283591	0.007330836062	51	28	
1850000	233.802975	1	-1.253639671292	0.856940369480	0.328915040619	-0.062820742596	0.000551818376	0.899848413885	N\A	0.057596306280	0.047307023944	0.007400584904	43	34	
1900000	223.212685	1	-0.894425121118	0.738253504946	0.278177842227	-0.032026264175	0.000475663621	0.883490062934	N\A	0.069560306269	0.060567939256	0.008834075654	45	37	
1950000	221.845259	1	-1.296517792354	0.885119488706	0.234103676398	-0.048037251837	0.000538604380	0.880266942820	N\A	0.067053063301	0.060354070919	0.007893311622	43	32	
2000000	235.228771	1	-1.138872113492	0.878134566696	0.272543285689	-0.056901983113	0.000554456497	0.918545887282	N\A	0.049869188341	0.037062595133	0.006985528492	43	27	
2050000	225.464307	1	-1.086431631286	0.809669331566	0.309796758317	-0.056262501736	0.000499112806	0.884542952261	N\A	0.068812422447	0.062459048544	0.008714776661	51	25	
2100000	233.413980	1	-0.941787260393	0.661949740594	0.419623793472	-0.050316516061	0.000591588060	0.870140164629	N\A	0.075064528368	0.066961694600	0.008189012481	39	26	
2150000	223.333587	1	-0.954620202634	0.747707200844	0.337635071674	-0.049249375707	0.000602578698	0.882689245668	N\A	0.070740804738	0.063861682852	0.009060732107	48	30	
2200000	228.064394	1	-1.304181847976	0.874873648849	0.246442897600	-0.041403956008	0.000424928295	0.934370891576	N\A	0.051229404470	0.031257040377	0.007104238505	52	29	
2250000	219.772043	1	-1.420932853336	0.970074207565	0.171800720061	-0.039320858142	0.000799483153	0.894113677148	N\A	0.066957578355	0.059733074448	0.007573167715	52	39	
2300000	221.005870	1	-1.009446702607	0.758964910479	0.302795218435	-0.040832741165	0.000672857750	0.890622943902	N\A	0.066575190563	0.050543282510	0.007530431854	55	27	
2350000	223.650207	1	-1.296597785220	0.922143759677	0.236932632997	-0.052079436934	0.000492032486	0.873544315809	N\A	0.065241620130	0.056223215886	0.008449902717	45	40	
2400000	211.611238	1	-0.835407044870	0.664042892837	0.440819531658	-0.063260655990	0.000505862525	0.872545402232	N\A	0.072222122576	0.064680075816	0.008455401278	44	38	
2450000	223.204462	1	-1.165203843827	0.815150908625	0.296721889416	-0.050484735681	0.000477838450	0.869806552050	N\A	0.066293663844	0.057483817598	0.008060898146	56	35	
2500000	218.000279	1	-1.122863709364	0.873478195178	0.285550045836	-0.064718759351	0.000533979643	0.920135716332	N\A	0.053775698917	0.034740990377	0.006963321666	38	27	
2550000	207.283586	1	-1.239969285994	0.795387960046	0.376506209586	-0.061613961534	0.000662199910	0.880355154220	N\A	0.066010951442	0.053284690695	0.007677734098	45	28	
2600000	217.902606	1	-1.338317327263	0.940708552137	0.260837267665	-0.059197842145	0.000517690075	0.891913064865	N\A	0.066148544556	0.049065101228	0.007163788834	49	26	
2650000	233.286090	1	-0.934234022296	0.750442593267	0.334718394481	-0.046917819210	0.000695256955	0.891849262670	N\A	0.056812085392	0.044063024331	0.007641259259	29	34	
2700000	221.535262	1	-1.005119115237	0.820610466325	0.223766318945	-0.030831665024	0.000493532515	0.922847074724	N\A	0.066959537037	0.056486536258	0.006894262072	48	25	
2750000	218.446483	1	-1.074920282970	0.810296584852	0.260111673771	-0.038544325699	0.000603152541	0.898578653925	N\A	0.063029653358	0.046558288159	0.006978221670	48	21	
2800000	219.200662	1	-0.909928809305	0.819062777987	0.205224363836	-0.024708720997	0.000465113137	0.886865215934	N\A	0.069132587180	0.063619172293	0.008555802474	52	45	
2850000	226.169309	1	-1.097313591008	0.836463273077	0.236691086915	-0.035726591283	0.000664829467	0.881007304279	N\A	0.069348296305	0.062597334897	0.008504876950	43	23	
2900000	203.485809	1	-1.306438406382	0.906509646990	0.204564375715	-0.042880011636	0.001819679877	0.868068341047	N\A	0.067427129636	0.063843657136	0.009023144893	57	18	
2950000	228.561002	1	-1.374810301745	0.938880650962	0.236099313984	-0.051850504550	0.000371409937	0.893079747490	N\A	0.069121691001	0.055316655852	0.007031335164	61	37	
3000000	236.535480	1	-1.125679007612	0.823542766250	0.257579344520	-0.040210759097	0.000408678566	0.884578552346	N\A	0.058499654214	0.050156319890	0.007972665798	54	29	
3050000	238.842483	1	-1.104808279665	0.809463571741	0.245579576296	-0.034012984621	0.000469396204	0.948501340439	N\A	0.043094786626	0.027513911401	0.006718228743	39	29	
3100000	244.886853	1	-1.090120232088	0.847227312842	0.213177834711	-0.029802129194	0.000689513527	0.918507357353	N\A	0.050571348826	0.036761494816	0.006861770687	44	34	
3150000	204.078668	1	-0.938763863398	0.668576390497	0.370792494779	-0.038931737842	0.000865829556	0.862745517903	N\A	0.078338727703	0.066823759126	0.008518615605	52	24	
3200000	220.257754	1	-1.162096764490	0.823003098388	0.286694406338	-0.044576430451	0.000773118168	0.879517953581	N\A	0.073151528776	0.061675138398	0.008381933223	44	29	
3250000	217.413288	1	-1.297759012884	0.931652961486	0.182558050991	-0.032678463994	0.000555488181	0.920074937598	N\A	0.054710220044	0.036664967730	0.007809419476	52	32	
3300000	224.276046	1	-1.231252382931	0.813771214521	0.308224862938	-0.048264849664	0.000436924284	0.887978035329	N\A	0.057655954822	0.048262498919	0.008287754083	45	31	
3350000	212.625451	1	-1.083385704723	0.853829485165	0.162984306783	-0.019512217445	0.000758927958	0.887569418622	N\A	0.065277051622	0.056109843994	0.006977503892	53	30	
3400000	236.578393	1	-1.259754232243	0.834119012661	0.290142521815	-0.044648605006	0.000370901830	0.908911613672	N\A	0.057896891149	0.048018219558	0.007258706717	51	33	
3450000	209.699216	1	-1.345735458839	0.940741594863	0.237226087550	-0.060598461084	0.000995218218	0.923400085655	N\A	0.054093631161	0.035550128261	0.008486732685	41	39	
3500000	238.875122	1	-1.351307355863	0.941230406242	0.215178786480	-0.046657928212	0.000730191126	0.906952470416	N\A	0.054616496525	0.045887367673	0.008074205521	37	31	
3550000	237.136992	1	-1.163496475579	0.797359582790	0.297823090116	-0.047372521105	0.000517943653	0.921824020601	N\A	0.051556910181	0.034258552586	0.006898240535	59	30	
3600000	217.489074	1	-1.007774643369	0.788385357306	0.351051944356	-0.073084176589	0.000570765661	0.942059108111	N\A	0.048367466153	0.029569463963	0.007247772600	50	22	
3650000	212.225453	1	-0.933699349509	0.743227114375	0.270733604531	-0.039142359013	0.000727270638	0.872028737279	N\A	0.072885759739	0.066438355348	0.008497909452	49	35	
3700000	225.890507	1	-0.891522799071	0.721440970957	0.274818421980	-0.032142620927	0.000527004359	0.890642670317	N\A	0.063189966044	0.044307696734	0.007685569824	43	31	
3750000	225.648708	1	-0.918492212422	0.772665511717	0.297272906807	-0.047914536183	0.000561450065	0.900792632224	N\A	0.065148210612	0.050874127894	0.007860343290	44	30	
3800000	209.386016	1	-0.831407750809	0.705613854235	0.323360204796	-0.033554068544	0.000499698385	0.871500294145	N\A	0.066462007044	0.058642255216	0.008751471754	44	26	
3850000	228.058855	1	-1.169555742463	0.869010577074	0.256548591483	-0.043493890714	0.000499506615	0.898427057159	N\A	0.059978196098	0.051431724324	0.007467606353	47	30	
3900000	225.674247	1	-1.161461227443	0.804571196843	0.302879840319	-0.044140410191	0.000636220936	0.896007712697	N\A	0.058798342553	0.045812202302	0.007715830957	53	21	
3950000	220.075994	1	-1.137716504477	0.829616649341	0.259066521667	-0.044153115815	0.000574155980	0.938102412745	N\A	0.048725686737	0.029831654826	0.006292353696	46	23	
4000000	230.709727	1	-1.248994634689	0.928715957257	0.135668371681	-0.024335300089	0.000583816700	0.911141665409	N\A	0.055617163865	0.044219108669	0.006959025516	41	35	
4050000	214.736516	1	-1.197122322000	0.889706691922	0.191667571010	-0.035299259867	0.000673592229	0.864094680309	N\A	0.078779491744	0.070513297406	0.008675337885	50	31	
4100000	243.224285	1	-0.867794032315	0.753284320178	0.322751349784	-0.048981995338	0.000335438193	0.936477494327	N\A	0.038783143875	0.023250575476	0.006320661355	53	32	
4150000	219.512902	1	-1.023168785368	0.771996610618	0.328300833247	-0.053976269789	0.000576388245	0.869473091751	N\A	0.077286821745	0.069678692654	0.008837837762	46	35	
4200000	216.052623	1	-0.983684945281	0.822718788086	0.277514646575	-0.054113669660	0.000598084084	0.901976342781	N\A	0.058724013534	0.040675617870	0.007513965604	45	24	
4250000	219.252766	1	-0.868248812312	0.690142960417	0.322326580672	-0.028490822048	0.000928256689	0.888042444108	N\A	0.066238531175	0.055868216278	0.007764471349	44	32	
4300000	227.449770	1	-1.288989338351	0.927576967985	0.205813684177	-0.040633964236	0.000902736335	0.890233449360	N\A	0.070059711945	0.056752761633	0.008213050796	41	25	
4350000	222.718023	1	-1.029489809465	0.854802890382	0.200132601513	-0.026837240363	0.000564615782	0.935119729789	N\A	0.050473412059	0.031811180162	0.007220093013	48	31	
4400000	215.609535	1	-1.241839159209	0.909253560000	0.199305281063	-0.044999370171	0.000545438360	0.873904532742	N\A	0.079402918279	0.067108245659	0.008763458458	42	27	
4450000	226.860456	1	-1.372518533496	0.990688750996	0.074734466841	-0.017681952102	0.000960345856	0.879002884029	N\A	0.071091132773	0.060726130380	0.008318799971	43	29	
4500000	224.709299	1	-1.310979344671	0.873943347307	0.283253298714	-0.047114626649	0.000461991237	0.908340388588	N\A	0.043787787121	0.032734068727	0.006794513723	58	29	
4550000	229.529511	1	-1.017295673227	0.811833824401	0.279510183702	-0.043018914745	0.000547501244	0.895977199345	N\A	0.073862360641	0.063073225547	0.007808424814	50	30	
4600000	230.048592	1	-0.891462730413	0.731137006306	0.310615655743	-0.035076678468	0.000507380735	0.891510874151	N\A	0.068672397093	0.059655433349	0.007905770986	51	23	
4650000	241.774941	1	-1.006415933766	0.793408861842	0.249232453263	-0.036233898031	0.000584079562	0.923387874868	N\A	0.040902183670	0.035231003067	0.006005668302	38	31	
4700000	210.563194	1	-1.290409002536	0.902945566217	0.254466229578	-0.045419568806	0.000850774882	0.880295628807	N\A	0.083710529308	0.073432386911	0.008872991197	51	35	
4750000	226.616681	1	-0.817581558399	0.720670406147	0.334746042870	-0.042502013077	0.000493118776	0.905235175571	N\A	0.065664031981	0.054286924239	0.007717437352	59	30	
4800000	219.170244	1	-1.052189596336	0.773514882480	0.389277544770	-0.066390125886	0.000398715363	0.895636686529	N\A	0.056573792648	0.043673051626	0.007851064745	50	35	
4850000	242.639002	1	-1.061916155289	0.811341147165	0.206076512147	-0.026706907109	0.000566401426	0.899024627773	N\A	0.061932449572	0.048306799962	0.007836401160	60	20	
4900000	239.685936	1	-1.165049689601	0.746197815946	0.379759842802	-0.050988390169	0.000450719350	0.907610176716	N\A	0.059599116106	0.057224142573	0.008023631614	52	29	
4950000	244.132357	1	-1.198821980588	0.855443575700	0.235329629858	-0.043080569390	0.000572097230	0.904738521553	N\A	0.064480325905	0.057665454435	0.008010625750	49	35	
5000000	235.714453	1	-0.949214666330	0.770665388492	0.243144846476	-0.034678148358	0.000709529374	0.899470062363	N\A	0.055553037231	0.051503185611	0.007513555228	57	32	
5050000	231.424893	1	-0.978554471463	0.760276226047	0.264518073537	-0.033349528279	0.000904092029	0.885834473945	N\A	0.066649605004	0.059938295791	0.008058445328	48	28	
5100000	222.331402	1	-0.974167159633	0.718032573547	0.434918223026	-0.072931218067	0.000516361355	0.893063914146	N\A	0.057327660683	0.059169399639	0.009254953622	41	33	
5150000	220.283430	1	-1.096395280058	0.794817222382	0.276513447004	-0.043314270271	0.000507398361	0.896419353731	N\A	0.065545943249	0.060036620204	0.008789630544	34	32	
5200000	223.566712	1	-1.010105404483	0.686165712188	0.381991434869	-0.045341291117	0.000890046087	0.862516673757	N\A	0.072601366198	0.063471962456	0.008771384556	47	29	
5250000	247.717269	1	-1.149010436819	0.824361825994	0.293688014586	-0.052245105628	0.000508461543	0.955273778359	N\A	0.038539135694	0.025656167682	0.006098078258	45	29	
5300000	225.097702	1	-1.024478053154	0.752157024937	0.297810458602	-0.036417914695	0.000738292098	0.914552391995	N\A	0.055417285678	0.049408977695	0.006577007611	54	32	
5350000	230.764402	1	-0.902885673970	0.722632696504	0.299936279901	-0.033054394084	0.000489722036	0.905494203957	N\A	0.056780944769	0.045586364879	0.007886455622	62	27	
