Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-VR-003.txt
Log File Name:                   SCH_d1_m8-VR-003.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3149670131
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-VR-003.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
2550000	466.654066	1	-1.862557765292	1.308742705871	-0.059073958258	-0.002889930997	0.000247680865	0.959767493856	N\A	0.058661866963	0.006986899102	0.025451870539	32	21	
2600000	475.143845	1	-1.684218264296	1.156138692517	-0.031824001610	0.012426642514	0.000141218196	0.963995745270	N\A	0.057222950906	0.007544158029	0.025864511975	40	20	
2650000	455.667843	1	-2.040841677600	1.397922940583	-0.063749716225	-0.024515414876	0.000105961561	0.965819523015	N\A	0.058030208254	0.007628369184	0.025523649099	46	22	
2700000	457.749351	1	-1.820400201304	1.263861709059	-0.047739397171	-0.013248543641	0.000107371251	0.960678286374	N\A	0.058552240355	0.008200510541	0.025387197057	51	30	
2750000	458.051570	1	-1.937693441259	1.330014913035	-0.046807300082	-0.064358092547	0.000146063454	0.961487525789	N\A	0.056089552087	0.007803604905	0.026799852468	44	21	
2800000	473.234414	1	-1.786087983615	1.238620343825	-0.046189482032	0.007714328830	0.000184938067	0.961226583330	N\A	0.056543037200	0.007402922328	0.026268596126	47	15	
2850000	450.697012	1	-1.818103793364	1.216308221199	-0.034730650640	-0.015574720769	0.000170895781	0.958700407693	N\A	0.058185716317	0.007546437511	0.025513867143	53	23	
2900000	443.348038	1	-1.959873899033	1.344480285581	-0.033956229146	-0.127815546672	0.000112138836	0.964874021242	N\A	0.053855297600	0.007563314405	0.022029479870	57	24	
2950000	455.416128	1	-1.609997895117	1.145248078196	-0.037202386067	0.020812108218	0.000194777478	0.955919372643	N\A	0.059837708510	0.008574731231	0.027195546219	41	26	
3000000	475.506388	1	-1.815127737923	1.290772421785	-0.052038834632	-0.024752748995	0.000128751794	0.965332677696	N\A	0.055924567796	0.007905454286	0.024757026048	50	18	
3050000	466.560734	1	-1.904507194389	1.296413768140	-0.040874508765	-0.055378025230	0.000111049308	0.961299900316	N\A	0.054901848435	0.006582181179	0.024096223023	41	23	
3100000	435.893963	1	-1.885284312345	1.292193778220	-0.044228037649	-0.037794856201	0.000115406550	0.961410042846	N\A	0.060230370039	0.008582690442	0.026847309712	51	12	
3150000	464.063272	1	-1.798062797617	1.242116569032	-0.035525623964	-0.043988005208	0.000119714771	0.962630007494	N\A	0.060243119157	0.008497568549	0.027580726541	42	26	
3200000	464.641511	1	-1.697768216434	1.170720114200	-0.025997586260	-0.036729184338	0.000106666988	0.963767072715	N\A	0.056219543825	0.008156006445	0.027396882241	48	30	
3250000	473.827474	1	-1.945366292860	1.325706550765	-0.045314905061	-0.048761110011	0.000099217132	0.964349162354	N\A	0.051043376724	0.007238951009	0.025312683536	36	29	
3300000	471.854915	1	-1.633289831250	1.153071206618	-0.029440018461	-0.015648560560	0.000113489975	0.964378053402	N\A	0.055410888985	0.007636139228	0.026277099348	41	22	
3350000	465.498962	1	-1.975315709708	1.320694324868	-0.051734211221	-0.016168533159	0.000237910823	0.961480022270	N\A	0.058860716711	0.007909066795	0.026613208826	44	21	
3400000	467.095708	1	-1.912500902005	1.288933678204	-0.046462683183	-0.014129667791	0.000087582284	0.962998409153	N\A	0.057425983857	0.007677340263	0.025471618324	49	21	
3450000	461.606228	1	-1.575914144962	1.111179362502	-0.025016050734	-0.008408055089	0.000110263919	0.968902812108	N\A	0.048458598477	0.007000356982	0.023049588282	40	27	
3500000	454.570840	1	-1.953534274688	1.318221053279	-0.054280310308	0.005655879665	0.000150025958	0.959555740801	N\A	0.061038824127	0.008645333873	0.027196504024	54	27	
3550000	452.689470	1	-1.767646110660	1.212214257521	-0.047697681862	0.045620620680	0.000117608518	0.957334063470	N\A	0.054315454228	0.007027508014	0.025145560861	51	32	
3600000	459.023618	1	-1.766431256652	1.207341946539	-0.036053182122	-0.014882666448	0.000175460311	0.963696601835	N\A	0.059847401214	0.008525819630	0.027342469081	38	23	
3650000	466.126837	1	-1.880463348320	1.290931839139	-0.047518713742	-0.020787193984	0.000135642646	0.958818318234	N\A	0.058243827277	0.007922235127	0.026510457839	51	20	
3700000	447.050671	1	-1.821348694862	1.242502315825	-0.029719206554	-0.074493169830	0.000087657504	0.959470262718	N\A	0.054560181118	0.007578421611	0.024977912816	53	25	
3750000	459.560784	1	-1.724132769901	1.213465462362	-0.050530008955	0.034244806181	0.000149458258	0.967561352699	N\A	0.051982012748	0.008394225491	0.026068640540	41	24	
3800000	445.084306	1	-1.717346550938	1.202900094093	-0.045872753132	0.025880583065	0.000156238363	0.956846481854	N\A	0.063273728368	0.007923014748	0.027159369183	43	25	
3850000	462.767845	1	-1.783523052786	1.207049567026	-0.026006955309	-0.047923549231	0.000099655275	0.960817660800	N\A	0.055634888721	0.008079217275	0.025243832599	58	24	
3900000	459.327905	1	-1.848043893590	1.291186556255	-0.042547592824	-0.051457441010	0.000145544116	0.959187378458	N\A	0.058437588212	0.008331234508	0.027350693318	44	26	
3950000	452.881716	1	-1.766740851445	1.219553160128	-0.042063538305	-0.001924403446	0.000126857613	0.960326328237	N\A	0.055389483787	0.007710270062	0.025239385974	46	24	
4000000	457.337760	1	-1.717385747522	1.211713500198	-0.043903281302	0.004308916922	0.000107870917	0.959704558236	N\A	0.058041769505	0.007550929466	0.026248269343	53	31	
4050000	455.343404	1	-2.048842715936	1.393297078714	-0.048648427246	-0.083487910718	0.000256329320	0.955959358598	N\A	0.056273987555	0.007215532856	0.023236623138	44	17	
4100000	468.231600	1	-1.867603605293	1.291636688200	-0.049583129669	-0.022378711484	0.000124126442	0.962780645188	N\A	0.059072646961	0.007631791480	0.025903962700	48	24	
4150000	466.168478	1	-2.031836639321	1.395630799418	-0.060118077658	-0.046008612199	0.000117934979	0.962634660783	N\A	0.057116175466	0.008297544648	0.023965487364	51	18	
4200000	463.024506	1	-1.822396541180	1.271232694181	-0.045650444062	-0.025228356825	0.000121735755	0.961599560613	N\A	0.053811559941	0.007625597596	0.024462452165	33	19	
4250000	460.500166	1	-1.922484628755	1.304298039686	-0.038510056985	-0.070016528935	0.000084925277	0.960671935158	N\A	0.056231549106	0.007721074785	0.026083171114	61	28	
4300000	471.878328	1	-1.590959825049	1.151137810604	-0.028196509874	-0.030822184080	0.000110004057	0.961565988148	N\A	0.057059546467	0.007586109694	0.027075299700	41	21	
4350000	437.238123	1	-2.024766541535	1.381721633620	-0.063167674391	-0.016621068081	0.000140899857	0.959556974029	N\A	0.056044391859	0.007711859648	0.025992003179	48	28	
4400000	459.325073	1	-1.692335617870	1.138977268407	-0.027602877517	-0.001755577563	0.000108502643	0.963545956630	N\A	0.056953418738	0.008092730344	0.025260043659	43	27	
4450000	444.154849	1	-1.872610433854	1.286699938161	-0.054314580040	0.005861602347	0.000157530324	0.959767614838	N\A	0.058274428828	0.008253113864	0.026592127954	51	26	
4500000	461.860924	1	-1.783104686109	1.240659016781	-0.042312631115	-0.016494038189	0.000117317700	0.960433453035	N\A	0.055383149946	0.007934840884	0.020727445742	46	22	
4550000	465.452626	1	-2.050713618562	1.395136844883	-0.056225300845	-0.054326250271	0.000067717105	0.962923400418	N\A	0.056788772916	0.007808191520	0.026851629268	39	25	
4600000	448.267143	1	-1.862548776008	1.241359542667	-0.035890896734	-0.018630293742	0.000136252979	0.958608520660	N\A	0.060345158228	0.008186536401	0.026206991953	39	18	
4650000	473.384104	1	-1.848726613346	1.262080952341	-0.040850429242	-0.023822175045	0.000125702147	0.966563237488	N\A	0.059437362954	0.007789495636	0.025405494060	51	19	
4700000	457.086836	1	-1.652488560594	1.151857195176	-0.022842481179	-0.037098391646	0.000128110091	0.964387333127	N\A	0.057578511024	0.008361273101	0.027312181365	54	17	
4750000	466.253174	1	-1.885615949412	1.306765708500	-0.042941298178	-0.054804114238	0.000106244510	0.963012697301	N\A	0.055923910541	0.007728224778	0.024617735341	39	22	
4800000	469.005327	1	-1.756560609847	1.228818084084	-0.030442548945	-0.067799856319	0.000106536504	0.968365463070	N\A	0.053189324988	0.007629854619	0.021703237986	36	27	
4850000	462.693369	1	-1.707007893389	1.178671976348	-0.031076515278	-0.018319453448	0.000117415222	0.972677945685	N\A	0.039904928560	0.007069117353	0.023590670871	46	24	
4900000	468.535923	1	-1.816242071984	1.240913522748	-0.044376746739	0.008484236510	0.000119016301	0.963813161444	N\A	0.054590211212	0.007817769211	0.024950682530	39	20	
4950000	469.460594	1	-1.751837852605	1.223547703641	-0.044357811758	0.000640383904	0.000107327454	0.967490424488	N\A	0.056977432808	0.007563876107	0.026208072918	38	24	
5000000	461.535049	1	-1.953190854786	1.320979175651	-0.049785433382	-0.022189087743	0.000127253002	0.962265537013	N\A	0.054325817453	0.007817810896	0.024937144879	41	16	
5050000	468.276870	1	-1.770856142349	1.238488980159	-0.035439074658	-0.043119301290	0.000131452479	0.967603706427	N\A	0.048138738266	0.007668152680	0.024129447969	41	24	
5100000	459.963886	1	-1.676146524205	1.174329605774	-0.039326633505	0.018458845099	0.000091448461	0.966754490623	N\A	0.052995292435	0.007675494771	0.026069346015	59	26	
5150000	456.089842	1	-1.776577315348	1.227605374695	-0.028162960234	-0.061530435822	0.000223107277	0.956680761949	N\A	0.063014612278	0.008524869441	0.027123014791	44	23	
5200000	462.221269	1	-1.711251341838	1.193264665423	-0.034563672549	-0.003719531509	0.000108645633	0.962247555082	N\A	0.059411069877	0.007983777433	0.028083891089	38	21	
5250000	456.816789	1	-1.664394816076	1.140716988596	-0.034580547754	0.041893923299	0.000105852889	0.960066379069	N\A	0.055899746431	0.008111641053	0.027082001664	53	33	
5300000	453.078200	1	-1.848487644550	1.303167113904	-0.053125533123	-0.023788466329	0.000201454717	0.958626955169	N\A	0.064151792018	0.008467437012	0.029251903216	39	21	
5350000	461.232706	1	-1.855556669287	1.242321372098	-0.041360586680	0.001159659310	0.000136591953	0.963085532760	N\A	0.055321677166	0.008016344581	0.022389705608	37	25	
5400000	449.312693	1	-1.778335540537	1.226213263832	-0.035367171170	-0.044563162297	0.000062129155	0.958232569592	N\A	0.060270830172	0.008171895452	0.027717239194	40	22	
5450000	464.137285	1	-1.747933364888	1.221032733578	-0.036446340478	-0.021035864784	0.000090044410	0.965084772708	N\A	0.057716703295	0.008556685445	0.025367826567	41	28	
5500000	454.767951	1	-1.889222449550	1.315467149672	-0.052448267343	-0.015948164594	0.000125950241	0.960237457650	N\A	0.057767159170	0.008060271355	0.025616658073	57	23	
5550000	471.843914	1	-1.633000839931	1.178863823601	-0.035113307976	-0.018834770598	0.000186154463	0.962443994948	N\A	0.059624641668	0.007936867928	0.025606671065	39	23	
5600000	453.352552	1	-1.999298276852	1.386652660443	-0.053015028947	-0.080218968660	0.000016794386	0.957716091700	N\A	0.060011592738	0.006998996869	0.024753797250	44	25	
5650000	455.190801	1	-1.740437441566	1.211196425036	-0.046170552088	0.040626689851	0.000040330174	0.966985320788	N\A	0.044650613110	0.007921921257	0.022930348805	43	26	
5700000	468.995663	1	-1.831885756156	1.285540074203	-0.045242198875	-0.041675393211	0.000022776787	0.955455321518	N\A	0.061113208788	0.008002328612	0.025311084968	43	28	
5750000	464.626684	1	-1.887222648953	1.313930195785	-0.062009151803	0.019090634001	0.000052664403	0.960612418482	N\A	0.056797915469	0.007493605332	0.026856590450	44	21	
5800000	469.596139	1	-1.765527742689	1.248776272356	-0.049544716347	-0.003322232393	0.000105223440	0.960849184009	N\A	0.053924844093	0.007355764944	0.024050581529	45	28	
5850000	455.370729	1	-1.968656524625	1.323723307479	-0.043188104764	-0.058847010285	0.000114883312	0.962762947305	N\A	0.055134504678	0.007648450843	0.025929599797	45	20	
5900000	475.034577	1	-1.736646562082	1.209661336507	-0.039874653790	0.008608852515	0.000156264098	0.962016144755	N\A	0.054612249491	0.008148643773	0.026065382655	48	18	
5950000	454.284470	1	-1.920317380687	1.290492327864	-0.041271953583	-0.035331312715	0.000153333135	0.959697310733	N\A	0.058825012039	0.008624126384	0.028507042867	43	21	
6000000	460.028535	1	-1.801086389879	1.233478466274	-0.041777354782	-0.008344225567	0.000132047962	0.954853777695	N\A	0.060286345042	0.008209466599	0.025037013491	51	22	
6050000	458.008438	1	-1.797827854310	1.243012848635	-0.049510977098	0.018585887476	0.000056817907	0.962426488690	N\A	0.060813578277	0.007739628791	0.027108301422	40	25	
6100000	465.330689	1	-1.661807075587	1.170683868550	-0.045718048372	0.047451120261	0.000138813756	0.962135727654	N\A	0.055839028808	0.008639091450	0.028064163899	52	28	
6150000	461.831488	1	-1.895424072834	1.290840502918	-0.052066257860	0.012628520823	0.000126328780	0.966224608782	N\A	0.052219419215	0.007437982936	0.023978482785	51	22	
6200000	464.844938	1	-1.911200250142	1.330728746567	-0.049186871645	-0.045572958453	0.000091656091	0.962857267655	N\A	0.056272472677	0.007740288051	0.027018266325	47	25	
6250000	465.861262	1	-1.741023358158	1.190095615900	-0.036150793207	0.004474056351	0.000116725336	0.961882496539	N\A	0.060494452733	0.008017780472	0.028495321548	37	27	
6300000	468.705227	1	-1.780443422909	1.240790237379	-0.033976424115	-0.051863432280	0.000034944881	0.959806582894	N\A	0.060061031012	0.008494574725	0.026739497466	42	24	
6350000	460.681427	1	-1.872810707033	1.256328631039	-0.033560718605	-0.047471816992	0.000023707718	0.960822979675	N\A	0.057260657864	0.008342038406	0.026910777941	43	23	
6400000	455.654050	1	-1.617521157932	1.149224639917	-0.027985031682	-0.013682061755	0.000014127672	0.957364007001	N\A	0.060880814074	0.007933803395	0.027075090951	41	23	
6450000	453.509000	1	-1.848270528087	1.267283197451	-0.036247239014	-0.050171533141	0.000025301293	0.960502607154	N\A	0.059452680691	0.008291453677	0.027573772143	48	36	
6500000	467.161014	1	-1.846531588537	1.273808340613	-0.046174684512	-0.009868793943	0.000117989676	0.961590452024	N\A	0.055491735622	0.007494284616	0.025219704745	43	19	
6550000	483.116754	1	-1.830288203999	1.274853543408	-0.058258005077	0.034495230046	0.000128393436	0.967885259922	N\A	0.052766553012	0.006954225325	0.022230724119	43	27	
6600000	460.132944	1	-1.718524060521	1.198327638287	-0.042854340781	0.017288784283	0.000093328447	0.965504672035	N\A	0.055606788952	0.007978821473	0.025799684432	50	30	
6650000	451.145257	1	-1.684909619637	1.161427009179	-0.034977532544	0.016607505705	0.000147160815	0.966376347828	N\A	0.052044294748	0.007667013182	0.024817172265	46	18	
6700000	462.770300	1	-1.621386818021	1.115069631485	-0.029223435135	0.008123207026	0.000127774794	0.961800464897	N\A	0.058469866924	0.008024171133	0.024973717681	48	26	
6750000	466.480886	1	-1.817279617884	1.260559864572	-0.043353236044	-0.029161921431	0.000083781229	0.965837810449	N\A	0.059067693240	0.007651911776	0.025753036718	54	23	
6800000	473.814979	1	-1.955474973847	1.351191636097	-0.055260465808	-0.037261863300	0.000085937968	0.966747981564	N\A	0.056759055503	0.008069411712	0.023789243271	45	16	
6850000	463.482270	1	-1.904120690517	1.303148230068	-0.045328288915	-0.038107182194	0.000102201370	0.965362510510	N\A	0.056870959329	0.008028570527	0.024892479067	41	20	
6900000	458.634302	1	-1.730925834745	1.217174900737	-0.041027150278	-0.002968935519	0.000113685259	0.963042604305	N\A	0.058304642115	0.007969097124	0.026199455182	51	26	
6950000	472.730204	1	-1.837823160647	1.275269298120	-0.045186593313	-0.025029186634	0.000089886639	0.969458140166	N\A	0.050931882157	0.007359783674	0.025663442264	45	22	
7000000	483.999896	1	-1.851760654330	1.300999574419	-0.052809296395	-0.022466740330	0.000094357780	0.972632607630	N\A	0.055869599630	0.007725472445	0.026336969738	47	26	
7050000	454.811986	1	-1.972400380008	1.356908921868	-0.061717825602	-0.008667231794	0.000138846506	0.967393461843	N\A	0.051621465232	0.007580553809	0.024860808599	48	30	
7100000	475.008208	1	-1.823595373485	1.272909612969	-0.046717216128	-0.025037608767	0.000142193722	0.963505133523	N\A	0.056593402487	0.007877680003	0.025610444338	47	25	
7150000	468.612736	1	-1.819608674442	1.269410617048	-0.040375980569	-0.044116672217	0.000136264180	0.961809490230	N\A	0.057602644155	0.007855054362	0.024285046851	42	21	
7200000	452.970218	1	-1.772029520747	1.208016098222	-0.032395795900	-0.022471471982	0.000103795653	0.959383970559	N\A	0.060248352314	0.008146008140	0.026797821041	41	19	
7250000	470.111353	1	-1.821803241366	1.257702709895	-0.033864785421	-0.071030040522	0.000127734107	0.964867821313	N\A	0.051463267933	0.007351788646	0.022944148750	47	27	
7300000	464.265561	1	-1.688427697280	1.196109009815	-0.041176133152	0.005664966142	0.000121669515	0.963879109340	N\A	0.054800702092	0.007821420972	0.024565540331	54	21	
7350000	461.574821	1	-1.770251395962	1.231373490609	-0.038736859344	-0.023965679891	0.000127090761	0.972005481823	N\A	0.040722405558	0.007558920829	0.022788742851	50	17	
7400000	456.786212	1	-1.774450532261	1.211101677618	-0.019166202609	-0.092640219951	0.000093700978	0.975444759520	N\A	0.047640907787	0.007445662761	0.024063917602	38	20	
7450000	455.976974	1	-1.850407518213	1.267295203983	-0.047569338906	0.000102328218	0.000164662299	0.963446262988	N\A	0.051920793770	0.008359806666	0.025898282122	42	30	
7500000	448.408294	1	-1.931627900169	1.302974325039	-0.035917888365	-0.079971223146	0.000101410599	0.958668972838	N\A	0.062571840212	0.008377448768	0.025276417727	48	23	
7550000	455.673418	1	-1.735649687970	1.200997490658	-0.035380534080	-0.015598639855	0.000118296932	0.963104138350	N\A	0.054084055201	0.007179246111	0.023282543291	56	27	
7600000	459.663234	1	-1.746884181959	1.192105308804	-0.029628137031	-0.038138509180	0.000104217471	0.961783499179	N\A	0.056649411285	0.007288425610	0.025398765050	50	25	
7650000	455.995204	1	-1.653211582824	1.160956977504	-0.032024633252	-0.005733881947	0.000096920638	0.960159263676	N\A	0.053850668093	0.006600371106	0.024780076190	49	31	
7700000	444.249646	1	-1.766376022183	1.242499163862	-0.032430196112	-0.076230115975	0.000100396766	0.960687708056	N\A	0.059402337632	0.007844593100	0.028013992112	35	31	
7750000	472.099921	1	-1.828835316931	1.288405976454	-0.050021563479	-0.025324976806	0.000077712812	0.966389966527	N\A	0.056222463360	0.007485299045	0.025874619273	54	20	
7800000	456.610073	1	-1.864620023448	1.290169264941	-0.045698914484	-0.031312131987	0.000117256403	0.962095050624	N\A	0.057956419793	0.008278673646	0.025546858507	49	18	
7850000	459.576265	1	-1.867806492039	1.302119059291	-0.047977038014	-0.036939774445	0.000131399261	0.961563018364	N\A	0.056656148860	0.007578672135	0.026225653377	41	29	
7900000	469.751951	1	-1.647759416345	1.170047378366	-0.043303159100	0.027979948741	0.000109136064	0.968921144237	N\A	0.052198731827	0.006725902088	0.023899014223	56	18	
7950000	456.843718	1	-1.921044645739	1.323893623497	-0.050715566712	-0.033695437369	0.000149838338	0.960453728296	N\A	0.064242691063	0.008920940461	0.026597104543	32	22	
8000000	458.926954	1	-1.924122735418	1.314792388175	-0.057404458465	0.012381183011	0.000159099821	0.960242259485	N\A	0.057747763763	0.008191380642	0.026727178615	50	22	
8050000	479.137411	1	-1.916389245709	1.309738411667	-0.045841990183	-0.043296453082	0.000182768978	0.969911605305	N\A	0.053997066512	0.008022210128	0.024842144738	49	29	
8100000	458.467661	1	-1.935962046195	1.319780046966	-0.047008184924	-0.044585153757	0.000167015900	0.959595165116	N\A	0.058359234193	0.008145070015	0.025754516310	51	27	
8150000	467.377765	1	-1.847816142972	1.278762168963	-0.046467439322	-0.022832220053	0.000088106658	0.960101310470	N\A	0.060986313962	0.008109445400	0.026754523283	51	32	
