Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SCH_d1_m8-fab-006.txt
Log File Name:                   SCH_d1_m8-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2109482511
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SCH_d1_m8-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.179389
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1500000	481.963662	1	-1.659925031801	1.180746046842	-0.040302997511	0.007654181345	0.000128406306	0.963234248452	N\A	0.057169085015	0.007970767025	0.025485476720	33	4	
1550000	481.624253	1	-1.629380028060	1.153244537061	-0.044864179110	0.057448202282	0.000128082082	0.963182764422	N\A	0.053907439394	0.007696049519	0.024702157237	34	3	
1600000	482.940808	1	-2.004673599590	1.373307750110	-0.061802423253	-0.012483944013	0.000079430026	0.960130757722	N\A	0.056843979870	0.007887193821	0.026155237313	39	4	
1650000	474.393479	1	-1.552567411912	1.119182742152	-0.039330808523	0.050839727707	0.000076982001	0.965149228077	N\A	0.056885279901	0.007873351390	0.025257127390	44	2	
1700000	484.129493	1	-1.825762391794	1.255503505145	-0.041265508727	-0.028786517342	0.000109875039	0.965353562373	N\A	0.055323336649	0.007511891917	0.025456129707	37	3	
1750000	473.089269	1	-1.695307590347	1.186123321001	-0.030784699374	-0.035293800580	0.000180528348	0.963387845842	N\A	0.054948457982	0.007534767675	0.024105815659	36	2	
1800000	471.295393	1	-1.909062710082	1.311503805075	-0.039344788290	-0.068595331231	0.000160601268	0.961738804125	N\A	0.057030131447	0.007597086658	0.025644782640	33	5	
1850000	474.793641	1	-1.550432944758	1.087166567856	-0.024321977433	0.011120870777	0.000134511545	0.961856928503	N\A	0.057788583658	0.007937404198	0.026793851240	26	1	
1900000	475.937785	1	-1.775093530406	1.230818368644	-0.040398934967	-0.011712679285	0.000107474418	0.965753064817	N\A	0.056195812037	0.006518601950	0.023626868288	37	2	
1950000	484.576440	1	-1.714199564404	1.207835332492	-0.039992808237	-0.012119497609	0.000113775320	0.967005845724	N\A	0.049803897007	0.006993318964	0.025965831800	35	2	
2000000	464.277329	1	-2.007575272513	1.391862498122	-0.064028180405	-0.035486602140	0.000144034588	0.964738117857	N\A	0.057292622381	0.007980712470	0.027465266936	43	5	
2050000	493.148327	1	-1.697696428996	1.175692341279	-0.024227689056	-0.046606571802	0.000240430944	0.972195987854	N\A	0.053027904532	0.007242054414	0.022113533559	32	8	
2100000	475.023750	1	-1.739035052409	1.241754445631	-0.028152916786	-0.087223900775	0.000115553618	0.967939685927	N\A	0.055616232949	0.007327776487	0.022426986058	35	5	
2150000	484.347231	1	-1.804711674516	1.234921486112	-0.029745358758	-0.067156630943	0.000137736812	0.965811271338	N\A	0.055975088877	0.006311764944	0.022694204157	36	5	
2200000	475.771337	1	-1.676131597702	1.144886045858	-0.030697373704	0.022613598389	0.000122570850	0.960561960918	N\A	0.055811726893	0.007533982951	0.026085311299	39	4	
2250000	477.501841	1	-1.817616143453	1.282746561649	-0.042583984972	-0.050772517956	0.000122320374	0.962928802395	N\A	0.058080778783	0.007942155384	0.026304970671	33	3	
2300000	472.883056	1	-1.763624073341	1.232079158766	-0.042380119862	-0.005194943629	0.000121674543	0.963463407452	N\A	0.058328774987	0.007795935531	0.024380576422	30	3	
2350000	475.351134	1	-1.905444790404	1.294232635660	-0.048033874843	-0.011474576294	0.000124094437	0.965857963871	N\A	0.052112759300	0.008029574092	0.025486471901	31	3	
2400000	478.320253	1	-1.840121959613	1.273854043408	-0.046640846484	-0.014272591281	0.000157475686	0.965111838399	N\A	0.056760778878	0.007673196121	0.025901911097	44	5	
2450000	460.457021	1	-1.852639359686	1.275200636941	-0.043721056836	-0.033427841666	0.000086038618	0.959887264691	N\A	0.059814345689	0.007375737287	0.026502555846	46	1	
2500000	474.422115	1	-1.657767955059	1.164133753459	-0.038451899277	0.021715765592	0.000137632772	0.962251836638	N\A	0.058852464172	0.008248700493	0.025947091086	38	2	
2550000	488.846954	1	-1.826405013358	1.256781434783	-0.050075312186	0.016209357912	0.000142226796	0.964588991896	N\A	0.055112287737	0.007628755782	0.024258671129	33	5	
2600000	481.963800	1	-1.718610600316	1.160364048813	-0.031351362398	0.016717672478	0.000132184469	0.964135637177	N\A	0.051258243450	0.006035214246	0.022174365906	21	4	
2650000	483.142309	1	-1.746191387401	1.217115123200	-0.040440878762	-0.005221467490	0.000093872760	0.975642641214	N\A	0.040726407057	0.008276670441	0.022845774364	31	5	
2700000	486.865366	1	-1.878339672294	1.306417550542	-0.046819735491	-0.045641452680	0.000101184373	0.970116070203	N\A	0.050872994738	0.007027853181	0.021677715411	37	3	
2750000	487.955294	1	-1.701433293766	1.182015380182	-0.040726008278	0.026212909746	0.000066180746	0.967839980544	N\A	0.053207957870	0.007504698746	0.025350421675	36	4	
2800000	496.626118	1	-1.910833573044	1.321598838312	-0.042750396338	-0.064812848343	0.000041665934	0.968081076085	N\A	0.053092903543	0.007144215861	0.024613638071	36	6	
2850000	494.170959	1	-1.884488206577	1.306894778456	-0.052906184499	-0.013521824883	0.000147004865	0.965990895480	N\A	0.055864712142	0.007599474729	0.023878381280	37	7	
2900000	485.174609	1	-1.806173797067	1.238253366697	-0.025170377481	-0.079120087142	0.000049668471	0.969124607331	N\A	0.049589359386	0.007369805909	0.022399739956	27	5	
2950000	473.279792	1	-1.725987262175	1.202289910437	-0.040108548743	0.001272071019	0.000075165580	0.961097988568	N\A	0.055489877511	0.007086181950	0.024830588061	41	2	
3000000	494.251477	1	-1.724136526907	1.224109038265	-0.042170860512	-0.014350996116	0.000108052826	0.967176766917	N\A	0.050870343037	0.006785336477	0.023307849430	30	4	
3050000	465.471682	1	-1.801205201874	1.253790310947	-0.044605091222	-0.012327020431	0.000121044831	0.962476677105	N\A	0.054977267752	0.007178877274	0.026843974803	43	2	
3100000	486.897028	1	-1.822287662541	1.261428313950	-0.044029115613	-0.020450372689	0.000112435515	0.973642874649	N\A	0.039451381192	0.005196825482	0.019885450683	41	5	
3150000	473.792462	1	-1.900843438204	1.305009004291	-0.053743430385	-0.002052925735	0.000126241816	0.979686324156	N\A	0.054928770818	0.006376023574	0.025097861425	27	1	
3200000	470.933719	1	-1.773489514647	1.243080668863	-0.047445495868	-0.002338058184	0.000238361512	0.961959426043	N\A	0.058369079732	0.007627082552	0.025357247861	33	2	
3250000	473.101965	1	-1.815755773926	1.246793800883	-0.034036104033	-0.049574865912	0.000167513105	0.963257210671	N\A	0.056930924874	0.007372486325	0.025850664462	36	2	
3300000	459.929696	1	-1.685122158978	1.153437144274	-0.022384393942	-0.032800700512	0.000123214842	0.962512182780	N\A	0.051259230390	0.007442113235	0.026474064626	37	4	
3350000	480.516385	1	-1.762549662470	1.198384966220	-0.042360361918	0.036796085047	0.000098739767	0.968799064281	N\A	0.053634132842	0.007585855732	0.025793056172	31	3	
3400000	466.162320	1	-1.641782706210	1.151881593427	-0.030813787310	-0.010599708417	0.000215973378	0.963404257864	N\A	0.059366661742	0.008196000868	0.025492485274	35	7	
3450000	483.717043	1	-1.694056491851	1.162194417985	-0.036781790765	0.004222218944	0.000047129212	0.966191915685	N\A	0.057807029966	0.007359871336	0.024934777781	36	7	
3500000	490.452514	1	-1.781681372476	1.224277882384	-0.038446979700	-0.010008953818	0.000116527687	0.964454595057	N\A	0.054402156907	0.007097358562	0.023330179063	35	5	
3550000	492.669390	1	-1.666792109517	1.200204402093	-0.041655669399	0.003446199272	0.000020709995	0.969306292530	N\A	0.054917651041	0.007539476021	0.023466702443	43	5	
3600000	478.604677	1	-1.751229482754	1.206732193721	-0.036649927898	-0.000815170775	0.000126865910	0.961572587200	N\A	0.055665525968	0.007545931520	0.026243742487	31	3	
3650000	477.481123	1	-1.796111450884	1.241992466747	-0.040187928764	-0.021664524592	0.000098456792	0.966162728546	N\A	0.055815414908	0.007302945110	0.025957035725	37	6	
3700000	482.353192	1	-1.719402196131	1.189445862215	-0.043352337420	0.033718830763	0.000173374425	0.962835261853	N\A	0.054991977544	0.007284746440	0.024867949823	38	2	
3750000	472.188387	1	-1.788788902556	1.238963199331	-0.040260857212	-0.022500235471	0.000110600425	0.962356214566	N\A	0.054953379296	0.007405822923	0.025202756287	30	3	
3800000	470.640315	1	-1.666814079993	1.192653701607	-0.046796698201	0.023730388644	0.000187466707	0.962482687061	N\A	0.052292302489	0.007390303997	0.025244732991	31	3	
3850000	483.993962	1	-1.747943466757	1.194067032068	-0.028331157394	-0.034601266374	0.000105600145	0.970415670393	N\A	0.047003540352	0.006893932742	0.021568795828	41	5	
3900000	481.195089	1	-1.612303520623	1.113998280548	-0.032438054076	0.043846258117	0.000187239355	0.962930286754	N\A	0.054986674003	0.006890234007	0.024707239190	31	5	
3950000	477.180335	1	-1.823041580596	1.242982110161	-0.043133768949	-0.005304573621	0.000191197954	0.967066925436	N\A	0.056236997346	0.006278043112	0.024392195507	41	3	
4000000	454.845660	1	-1.784878186488	1.212966997281	-0.028408946839	-0.033512528264	0.000124871536	0.960816526339	N\A	0.054790248115	0.006432726619	0.022683819616	37	3	
4050000	482.897507	1	-1.734796517381	1.203293799538	-0.042851291270	0.013821113643	0.000074847757	0.968489846800	N\A	0.056414127530	0.007173310886	0.020179712186	32	4	
4100000	479.169373	1	-1.663931067141	1.166121474102	-0.030253328247	-0.019305824578	0.000082304138	0.965948089090	N\A	0.054455852666	0.007294520858	0.025980428089	37	3	
4150000	473.989765	1	-1.799376275221	1.245120903213	-0.050973709667	0.028775769566	0.000109673854	0.961912891920	N\A	0.056273251635	0.007740173967	0.026964162095	32	3	
4200000	470.408377	1	-1.638988758771	1.165412827897	-0.034615640835	0.001271627496	0.000032767246	0.966156937385	N\A	0.053533861534	0.007355284619	0.024538824931	40	2	
4250000	475.299500	1	-1.713054188351	1.194038336201	-0.036532049507	-0.001892027453	0.000031498289	0.964141924507	N\A	0.058803899301	0.008031036248	0.026220510918	34	5	
4300000	468.616618	1	-1.658264163076	1.184394748354	-0.035113445573	-0.013357591330	0.000065577221	0.961202593897	N\A	0.059148412194	0.007820823708	0.027121157035	37	1	
4350000	482.813173	1	-1.686710523285	1.177525219657	-0.037411029831	0.011510064659	0.000096908266	0.963318282153	N\A	0.057329288172	0.008020207580	0.026206071216	28	2	
4400000	477.071199	1	-1.762769699858	1.213093945766	-0.037951324797	-0.006400805220	0.000088055449	0.965684889480	N\A	0.056691720866	0.008052535302	0.025632700533	38	3	
4450000	466.080613	1	-1.831990987162	1.254634456563	-0.038051578749	-0.040536049523	0.000086209362	0.959090266430	N\A	0.059365927567	0.007813809332	0.024485029724	41	2	
4500000	470.480136	1	-1.810587301538	1.278322664937	-0.044294710228	-0.024492932088	0.000105366180	0.962411312835	N\A	0.060755272543	0.008080225621	0.024883012688	39	5	
4550000	458.981225	1	-2.012025307463	1.310201818117	-0.041079417417	-0.024431262765	0.000181774592	0.958932194210	N\A	0.055344588280	0.006651990841	0.024555733236	34	6	
4600000	474.733735	1	-1.630233245358	1.169143335018	-0.057667768107	0.098662551067	0.000082555250	0.960458292096	N\A	0.060061204339	0.008850164441	0.027028316198	38	6	
4650000	497.437334	1	-1.828094077725	1.269505175057	-0.047161203414	-0.003408054571	0.000094344411	0.966175188828	N\A	0.053597417022	0.007510679369	0.024363224661	36	6	
4700000	486.998451	1	-1.630371599637	1.147799136258	-0.037674858404	0.035237435578	0.000090840371	0.966289472560	N\A	0.054947099572	0.007459017953	0.025575613026	34	4	
4750000	486.865329	1	-1.722064840941	1.177955276380	-0.035120342357	0.015850471787	0.000101188162	0.972918038396	N\A	0.042820768819	0.006852580772	0.020881013874	34	8	
4800000	472.987094	1	-1.810759648956	1.234423734597	-0.026487638199	-0.063498437462	0.000120362436	0.963189616680	N\A	0.056058045477	0.007326610052	0.025120038643	34	8	
4850000	492.024173	1	-1.572537511476	1.111160864357	-0.037283981084	0.051947518238	0.000093560758	0.967061844471	N\A	0.051556133079	0.007427968596	0.023272760546	46	4	
4900000	496.262153	1	-1.814074198629	1.223814912083	-0.035162194444	-0.016292214953	0.000121859195	0.964801030659	N\A	0.051396226263	0.006904497911	0.023304385047	28	5	
4950000	482.466567	1	-1.771928565363	1.234548680569	-0.036194923116	-0.041731272347	0.000175278726	0.963424260890	N\A	0.056480168733	0.007765200754	0.025614944944	35	3	
5000000	470.704429	1	-1.815598411031	1.261835672324	-0.041206519571	-0.031164513073	0.000114723998	0.966523981966	N\A	0.052024577364	0.006978497801	0.024785326205	40	4	
5050000	475.372313	1	-1.902290505833	1.319211442848	-0.056721679587	-0.009687043573	0.000113780397	0.959617073957	N\A	0.057711540977	0.008060994556	0.026387001064	35	2	
5100000	483.584811	1	-1.808539151966	1.238899759736	-0.042361370118	-0.003977415530	0.000082381969	0.966594933974	N\A	0.055975221498	0.007297115150	0.022582310757	41	2	
5150000	472.522408	1	-1.843218909560	1.258522094321	-0.035039442963	-0.054897036315	0.000109046938	0.963271488605	N\A	0.054693307943	0.008376199031	0.027057107926	30	3	
5200000	491.285002	1	-1.806881549701	1.254492235828	-0.043891020264	-0.019923960984	0.000118849995	0.968357077044	N\A	0.050370765507	0.007322625119	0.021391334731	38	5	
5250000	487.082435	1	-1.822866398806	1.255452027068	-0.032854899016	-0.069578563753	0.000091084702	0.968463182670	N\A	0.053540158049	0.007452077555	0.024177614672	31	4	
5300000	473.707704	1	-1.695160571531	1.185147428441	-0.034336399429	-0.013744423473	0.000110433249	0.963122137435	N\A	0.052262666219	0.006762179345	0.023865534837	46	2	
5350000	484.712261	1	-1.931508463413	1.301554908990	-0.037508634118	-0.060638890474	0.000065793158	0.967544307226	N\A	0.055602539970	0.007661740152	0.026421324077	42	2	
5400000	466.046742	1	-2.001671506656	1.359063558105	-0.054697119867	-0.027321555668	0.000135751265	0.964232144389	N\A	0.051980601702	0.007820543690	0.027307903727	32	4	
5450000	476.884842	1	-1.897264479367	1.308524868829	-0.044332364792	-0.046210473597	0.000098647057	0.964796225701	N\A	0.056550444924	0.007656053271	0.025627566145	41	5	
5500000	489.434903	1	-1.769553638018	1.214306247090	-0.044003660993	0.018978554682	0.000076148288	0.966353798153	N\A	0.051704280413	0.007219159076	0.024220535659	28	8	
5550000	481.423214	1	-1.975045085667	1.349757038252	-0.050917723244	-0.043349305357	0.000095476556	0.965329799589	N\A	0.050451226479	0.007664611853	0.024766373305	36	5	
5600000	476.456320	1	-1.878666215079	1.300002844267	-0.042681594327	-0.057222193855	0.000106924177	0.962756208349	N\A	0.054808846579	0.007108110857	0.024492109823	26	3	
5650000	490.562703	1	-1.882688985500	1.292539708998	-0.042052128965	-0.042318591579	0.000081924834	0.969695295675	N\A	0.051240603599	0.007080770545	0.022588422101	24	6	
5700000	474.964636	1	-1.699169646092	1.206732532928	-0.046786052275	0.021338141397	0.000119815472	0.964318118911	N\A	0.051366306120	0.005866459205	0.022262789152	40	3	
5750000	484.242868	1	-1.881362165373	1.277681275579	-0.042242680267	-0.030900731249	0.000177516456	0.971723759967	N\A	0.057364405929	0.007784557712	0.024978376143	33	3	
5800000	465.057735	1	-1.711757527118	1.174796393124	-0.037343253805	0.017134684273	0.000068328429	0.959571700399	N\A	0.058786581921	0.007839721984	0.025368953879	33	3	
5850000	474.502763	1	-1.672449157602	1.170563637434	-0.037801933792	0.013765888681	0.000127945115	0.965377028108	N\A	0.056197924010	0.007600683179	0.025607923165	30	5	
5900000	466.221160	1	-1.790969333949	1.234771315115	-0.041499294328	-0.010461575596	0.000102396371	0.959790334995	N\A	0.056643250795	0.008015842567	0.027047034872	31	2	
5950000	469.393087	1	-1.784037350448	1.241776617403	-0.034405475898	-0.057488367500	0.000103155105	0.963463067446	N\A	0.057051633035	0.007177731308	0.024110065328	28	3	
6000000	463.293525	1	-1.772166097187	1.238969204010	-0.039697889421	-0.034361406708	0.000072502724	0.960545962777	N\A	0.054935160476	0.007807598842	0.026966491051	36	0	
6050000	473.572059	1	-1.703407486549	1.175901060534	-0.041270449101	0.038507645855	0.000168595121	0.966509886325	N\A	0.046006002059	0.006886784477	0.024611832735	33	1	
6100000	466.971237	1	-1.743493587577	1.237383484025	-0.042733187626	-0.024902879256	0.000117223841	0.959547475178	N\A	0.060858096647	0.008403735203	0.027067237879	37	6	
6150000	484.579383	1	-1.880186039220	1.298070600385	-0.044123759130	-0.040270305534	0.000045012798	0.963475824816	N\A	0.057306482438	0.007204745752	0.024134163417	43	4	
6200000	479.133848	1	-1.740684944534	1.199619673365	-0.027532788837	-0.050703541741	0.000091721419	0.969322162161	N\A	0.054126704924	0.007726476010	0.024870709866	41	5	
6250000	479.246790	1	-1.763972569900	1.220275959030	-0.048764512029	0.036106503068	0.000104796856	0.961824977266	N\A	0.060767864225	0.007808029171	0.026697235093	25	4	
6300000	471.690601	1	-1.850902257877	1.259016630287	-0.031298242722	-0.064169500522	0.000088009669	0.962644356770	N\A	0.055286983965	0.008183968070	0.027490749414	26	1	
6350000	474.301161	1	-1.903782469687	1.311434854961	-0.049310664719	-0.019591863302	0.000123943846	0.964537305198	N\A	0.052652190110	0.006873217503	0.024402454143	34	6	
6400000	483.340875	1	-1.601540590190	1.136085251553	-0.039188415251	0.035342884520	0.000013121952	0.965505565954	N\A	0.056573714819	0.007506022544	0.025594135496	36	3	
6450000	498.114053	1	-1.548499373828	1.122476296888	-0.040385355849	0.050999498008	0.000038207525	0.967290766943	N\A	0.053602374065	0.008160360763	0.024597134210	34	5	
6500000	489.752313	1	-1.714594777258	1.198177604474	-0.035088845192	-0.017658370273	0.000054072347	0.969471966118	N\A	0.053865036459	0.007100101898	0.023989480836	38	7	
6550000	483.002383	1	-1.721128913116	1.197120303080	-0.043514062801	0.024122389935	0.000119324327	0.970395932243	N\A	0.043521489830	0.006817659312	0.021946781580	35	3	
6600000	470.610995	1	-1.730698300680	1.191720083015	-0.040571162386	0.022618218319	0.000167167813	0.959918991491	N\A	0.059676692829	0.007831125593	0.027992282024	38	3	
6650000	454.515327	1	-1.832991359819	1.252329797411	-0.036212544766	-0.043223124721	0.000120138384	0.959798696454	N\A	0.061368613078	0.008403299285	0.026077937167	32	2	
6700000	475.570371	1	-1.795560740158	1.248822287466	-0.044350639507	-0.010167912136	0.000148544828	0.958039664178	N\A	0.059191235198	0.007783066378	0.026525095405	30	4	
6750000	461.326302	1	-1.793527601117	1.250456363608	-0.051467592885	0.019971927036	0.000103179030	0.961170627988	N\A	0.057220134745	0.008239886187	0.027903970746	35	3	
6800000	491.173016	1	-1.847305304814	1.271883014672	-0.040071938037	-0.043274507476	0.000143625690	0.964863651294	N\A	0.053041723632	0.007929226098	0.024611095150	20	7	
6850000	481.974209	1	-1.598650073234	1.120642270269	-0.022714323972	-0.020980389893	0.000096392926	0.964496130853	N\A	0.054372485277	0.007156592697	0.025927825088	35	6	
6900000	474.354637	1	-1.695430532912	1.161045316416	-0.035960473015	0.025512436442	0.000125287972	0.965947821730	N\A	0.050288151137	0.007145728947	0.024972173466	33	1	
6950000	468.784904	1	-1.899498675908	1.320312479942	-0.047454152148	-0.053492117095	0.000218516137	0.961290956353	N\A	0.056947589651	0.007958469688	0.026039736636	34	3	
7000000	460.433661	1	-1.747389932558	1.214118380454	-0.039860026520	0.008102066195	0.000071634563	0.959181137264	N\A	0.056688927454	0.007037713404	0.025509774473	35	2	
7050000	461.090347	1	-1.693856445725	1.158049100288	-0.019475860543	-0.047024227171	0.000135172744	0.961877095479	N\A	0.058147370615	0.008569678519	0.025376208587	28	3	
7100000	480.846910	1	-1.900702495050	1.309445697388	-0.055682400402	-0.002891283513	0.000124040872	0.960676402695	N\A	0.055475471373	0.006939727637	0.024957773926	35	3	
7150000	488.095229	1	-1.704229346434	1.217198767320	-0.045481416957	-0.003563978478	0.000066505455	0.966410849251	N\A	0.054071149717	0.007212177861	0.024780436008	46	1	
7200000	485.950992	1	-1.741930217419	1.207145326401	-0.028382797284	-0.052952104707	0.000116441860	0.965664280598	N\A	0.054975840364	0.007980562276	0.025773934472	36	4	
7250000	500.174274	1	-1.945780088310	1.341055401042	-0.040725092101	-0.087724354660	0.000053846606	0.971109944619	N\A	0.051596980201	0.007041973627	0.021901529851	29	7	
7300000	485.178886	1	-1.694320415952	1.177424291891	-0.029808814826	-0.029329419513	0.000101348772	0.970647766589	N\A	0.050438982469	0.006152463716	0.020998151739	38	3	
7350000	483.054491	1	-2.022833975350	1.392139495904	-0.051099639150	-0.082326709677	0.000038268712	0.971774580555	N\A	0.050944997800	0.007418831564	0.020684106327	37	2	
7400000	470.109123	1	-1.639024731637	1.167565002334	-0.036474708978	0.000843918799	0.000028014587	0.965115145615	N\A	0.056888235916	0.007442240549	0.025383209678	29	5	
7450000	476.023074	1	-1.744185098819	1.204311945319	-0.034954297039	-0.022046821378	0.000038092715	0.975177167325	N\A	0.050255930288	0.007521129889	0.024266622825	40	4	
7500000	480.878374	1	-1.704919007448	1.175700575260	-0.036284520762	0.007273094784	0.000147231753	0.965582180199	N\A	0.055261644021	0.007968351370	0.027246549284	36	6	
7550000	465.811549	1	-1.744083062427	1.196973960945	-0.022743824243	-0.066629160544	0.000114778577	0.962281066986	N\A	0.059220727357	0.008386633086	0.025887008867	30	3	
7600000	455.397143	1	-1.885049350312	1.306195902866	-0.034712613447	-0.103335968600	0.000122836641	0.957848257593	N\A	0.056495576682	0.007879640099	0.028888760533	34	2	
7650000	473.380339	1	-1.648772433516	1.163146694828	-0.051632794460	0.086237157597	0.000112035627	0.960499221543	N\A	0.057967663651	0.007507576439	0.026152141164	33	1	
7700000	465.694886	1	-2.064091980874	1.401998644132	-0.061119124531	-0.037537644582	0.000132325477	0.964953109160	N\A	0.054402513415	0.006904539838	0.024257050910	38	4	
7750000	483.279367	1	-1.678463932628	1.173251234870	-0.033572436546	-0.004608072871	0.000067632277	0.969000987115	N\A	0.054370325390	0.007476898738	0.024670133298	39	3	
7800000	471.835567	1	-1.772111159030	1.217934663812	-0.037894109961	-0.018949889690	0.000111716189	0.968382667888	N\A	0.052858275316	0.007012916796	0.023638137886	47	2	
7850000	503.721765	1	-1.852721808099	1.296925440118	-0.044305222575	-0.053911471228	0.000087559143	0.972539788036	N\A	0.053646787233	0.007422665327	0.023803047141	41	6	
7900000	493.798951	1	-1.820103913745	1.283761449711	-0.042445210597	-0.056287561586	0.000111143949	0.971803229315	N\A	0.052919621113	0.007448579234	0.025237786264	37	5	
7950000	464.489473	1	-1.820125788186	1.218804718354	-0.028890179559	-0.044919560092	0.000113414898	0.962645190051	N\A	0.058392439380	0.008002325867	0.025398616606	26	1	
8000000	458.436889	1	-1.873732101445	1.266019869375	-0.040463808814	-0.016791620813	0.000155506342	0.962398971493	N\A	0.057240566235	0.008705615858	0.025436535935	41	4	
8050000	480.378237	1	-1.818051478169	1.279451520465	-0.052591287409	-0.002043508885	0.000128501458	0.961301298456	N\A	0.055195310619	0.006712134221	0.024772257962	36	4	
8100000	485.489727	1	-1.695240282476	1.188747243627	-0.032980489472	-0.007761894742	0.000032439683	0.962004016305	N\A	0.056450879330	0.007554428507	0.025459026324	38	7	
8150000	486.720135	1	-1.800980283596	1.237364070936	-0.039129654265	-0.017010550170	0.000111034278	0.962786321865	N\A	0.051776280581	0.007750743528	0.025746182177	41	4	
