Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  PAL_d1_m8-VR-005.txt
Log File Name:                   PAL_d1_m8-VR-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1057983737
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   PAL_d1_m8-VR-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1000000	431.474122	1	-1.179794857993	1.213272248429	-0.047487797494	-0.011761937606	0.000237185782	0.953272942392	N\A	0.058332896787	0.007613545375	0.027062033561	42	25	
1050000	412.060959	1	-1.441683796179	1.263337691014	-0.051418754408	-0.012718499476	0.000120256660	0.955373768315	N\A	0.052853074784	0.008317748949	0.025095704211	52	33	
1100000	412.650197	1	-1.226887398616	1.204330064427	-0.047583471698	0.012317042356	0.000158344753	0.948513962945	N\A	0.061830364911	0.008260475798	0.030727949696	49	25	
1150000	395.317949	1	-1.397913164119	1.267103235466	-0.042413775324	-0.037976444990	0.000212162375	0.941376656884	N\A	0.065690291401	0.009194560762	0.032537392028	52	23	
1200000	404.685168	1	-1.344327678516	1.258175851334	-0.041033683772	-0.048502396224	0.000202229616	0.949342554730	N\A	0.059814158863	0.008459313602	0.027493262732	63	27	
1250000	387.786884	1	-1.358129958957	1.240189527296	-0.046044561472	-0.014109518187	0.000215236012	0.943007666848	N\A	0.071674280516	0.009203254886	0.029994266593	41	33	
1300000	424.516428	1	-1.216015877258	1.229671891084	-0.046540812780	-0.016991347372	0.000051520685	0.947435171436	N\A	0.058781151405	0.007910478034	0.027834267619	45	35	
1350000	399.656737	1	-1.244877958448	1.253803221621	-0.055671351191	-0.001247764611	0.000319153654	0.941875135571	N\A	0.060733838481	0.008837114562	0.029376389076	47	25	
1400000	409.104880	1	-1.122409241506	1.128131903020	-0.039714229390	0.027180886144	0.000319964403	0.950176572989	N\A	0.056081760121	0.007656946190	0.028104795675	45	27	
1450000	397.060796	1	-1.379949666182	1.144764034550	-0.036149869319	0.008329506713	0.000205187184	0.943966653224	N\A	0.061061108999	0.008565834691	0.027207183757	43	24	
