Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m8-glob-002.txt
Log File Name:                   MED_d1_m8-glob-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            1255348622
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m8-glob-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.275310
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	627.684560	1	-0.544779544753	0.842318743935	-0.035288301672	0.192488264776	0.000052270554	0.999945802967	N\A	0.011432309757	0.001308223284	0.012273340010	44	5	0.309540147620	Global Trend	
1050000	631.440226	1	-0.533354100955	0.818615374027	-0.035017772905	0.214890488444	0.000057887414	0.999735463407	N\A	0.012658321163	0.001438951184	0.013665862561	39	3	0.163035819339	Global Trend	
1100000	617.294988	1	-0.468651520788	0.818686737213	-0.034105333993	0.202561044496	0.000068554728	0.981305732030	N\A	0.030168905560	0.003576711357	0.015141630925	37	3	-0.004156786553	Global Trend	
1150000	628.486125	1	-0.450557072889	0.808315589545	-0.040544394761	0.233336344789	0.000108983798	0.998805595387	N\A	0.013274326114	0.001339412167	0.013640485710	50	3	0.115152523349	Global Trend	
1200000	615.420655	1	-0.595342355900	0.885733594541	-0.031645849903	0.144363572364	0.000038448457	0.997274499895	N\A	0.014997788745	0.001796092292	0.015782447764	40	4	-0.025357299138	Global Trend	
1250000	626.066309	1	-0.466138591369	0.808472094273	-0.041524173526	0.243787119647	0.000043118468	0.983649051208	N\A	0.027245605558	0.002992798695	0.014002654480	35	4	-0.003190737760	Global Trend	
1300000	634.609185	1	-0.501661904500	0.827521608727	-0.036306098814	0.209405273888	0.000025735025	0.999657672185	N\A	0.014258931445	0.001588338620	0.015382426253	46	2	-0.048807122279	Global Trend	
1350000	619.215016	1	-0.519571623311	0.847806161697	-0.035498951561	0.182907643403	0.000046521974	0.984917710020	N\A	0.034815671079	0.003674938405	0.015763348060	34	6	0.000956396333	Global Trend	
1400000	619.437076	1	-0.485006038934	0.811410317733	-0.039051324174	0.226342144930	0.000069767284	0.999579535777	N\A	0.013348781917	0.001408846633	0.014218507606	37	3	0.093790274166	Global Trend	
1450000	611.950329	1	-0.549839809761	0.851211219098	-0.035201154527	0.186232371284	0.000071283208	0.994335581980	N\A	0.016605740407	0.001874957128	0.015993304097	32	2	-0.034594610674	Global Trend	
1500000	626.413297	1	-0.446881081096	0.794603166483	-0.039203413157	0.242969047246	0.000098767630	0.990409586058	N\A	0.016794325852	0.002175153642	0.011528835030	47	5	-0.018732446094	Global Trend	
1550000	621.660235	1	-0.555309640116	0.808590276631	-0.036982601545	0.227809136245	0.000056830127	0.999988543498	N\A	0.011734258770	0.001061801889	0.012072444484	43	3	0.711769350924	Global Trend	
1600000	621.130360	1	-0.483739210143	0.809743560224	-0.039313438861	0.234553923730	0.000066805362	0.989984995308	N\A	0.017367513809	0.001916785952	0.014621568690	37	4	-0.020512596223	Global Trend	
1650000	627.763193	1	-0.560020694461	0.832329862732	-0.036776529989	0.204273406724	0.000060692754	0.999997693744	N\A	0.013357090206	0.001394168580	0.014160158705	30	1	1.755006603658	Global Trend	
1700000	616.033284	1	-0.485915250206	0.829934682345	-0.036567748759	0.206382922340	0.000076644669	0.999878654242	N\A	0.013836693212	0.001421926749	0.014620650483	39	5	-0.277600857511	Global Trend	
1750000	624.212877	1	-0.372748273244	0.729373894063	-0.028766756866	0.236186117486	0.000050331808	0.984873226553	N\A	0.025379453161	0.002959087329	0.012890340441	35	3	0.004105236387	Global Trend	
1800000	625.369981	1	-0.421290010779	0.821990579744	-0.036134453053	0.212475618664	0.000106034625	0.997150185090	N\A	0.015372963242	0.001678468638	0.015759955566	44	3	-0.076370347592	Global Trend	
1850000	620.997597	1	-0.447793883680	0.836663622347	-0.035829468422	0.199559972078	0.000061267764	0.999993418174	N\A	0.015028308318	0.001566445635	0.016047916018	41	4	1.008102039447	Global Trend	
1900000	625.934975	1	-0.272390268047	0.761161313996	-0.036161171175	0.250487242393	0.000088851040	0.991199288193	N\A	0.017356672679	0.002150475547	0.015241423806	43	3	-0.023792128178	Global Trend	
1950000	620.482325	1	-0.544379385558	0.805810360349	-0.033558611408	0.205579008208	0.000113905591	0.986369656945	N\A	0.025360407586	0.002878660327	0.015867550931	31	4	0.011511636553	Global Trend	
2000000	639.552029	1	-0.501545256146	0.848561890360	-0.035558189706	0.187435501471	0.000063223591	0.999513814966	N\A	0.013728678614	0.001442751468	0.014569350079	40	4	0.101726212664	Global Trend	
2050000	616.643495	1	-0.395089562080	0.786494010450	-0.030170453159	0.210102788294	0.000057063339	0.987263441715	N\A	0.022196622591	0.002861838035	0.015354982380	39	1	-0.006410006000	Global Trend	
2100000	611.745823	1	-0.524535089078	0.852557862823	-0.038878709085	0.194844927789	0.000099210983	0.986406713525	N\A	0.032041029098	0.003434773474	0.015295281294	44	2	-0.004200466080	Global Trend	
2150000	618.348465	1	-0.502176225345	0.811224531543	-0.037969749683	0.226930496648	0.000091959234	0.999986861760	N\A	0.013880008106	0.001453090774	0.014789683506	35	1	-1.176734868043	Global Trend	
2200000	603.441071	1	-0.484750740194	0.833937597033	-0.035026975407	0.202094804226	0.000089183273	0.999385072695	N\A	0.014950791754	0.001563549452	0.015804084245	33	4	0.122882616409	Global Trend	
2250000	610.214785	1	-0.596410231640	0.827970769223	-0.035783156094	0.210979654309	0.000055438567	0.999593484491	N\A	0.015540843818	0.001610655400	0.016398508636	33	3	-0.125448256485	Global Trend	
2300000	612.323217	1	-0.487108323488	0.834430532146	-0.036479996777	0.202739924530	0.000047984689	0.999601997991	N\A	0.013962667021	0.001363892250	0.014687810525	33	4	0.122599334680	Global Trend	
2350000	623.138754	1	-0.544086900052	0.840777953046	-0.041584006117	0.211227578637	0.000059421255	0.994363450713	N\A	0.010411619558	0.000849335257	0.007659376788	38	6	-0.022671392011	Global Trend	
2400000	598.702790	1	-0.555499449783	0.846093606541	-0.035737828902	0.190785763203	0.000058974308	0.999502774552	N\A	0.016113206570	0.001764600229	0.017210536403	45	2	-0.115899252995	Global Trend	
2450000	615.055705	1	-0.490823606687	0.825923831415	-0.037969420019	0.210967628289	0.000051148282	0.993622932603	N\A	0.016616877582	0.001875139248	0.016573014672	37	2	0.025013192478	Global Trend	
2500000	627.672214	1	-0.510323873467	0.840109641612	-0.037840506771	0.204189691320	0.000045549445	0.982521742645	N\A	0.034694142314	0.004332267117	0.017096702274	46	5	0.001556129173	Global Trend	
2550000	615.219987	1	-0.529889067811	0.826472395258	-0.039356846303	0.213707399437	0.000105583410	0.999354803380	N\A	0.013273991194	0.001360496499	0.013838282040	41	3	-0.190806950944	Global Trend	
2600000	612.896214	1	-0.396346053664	0.796186738821	-0.039682480137	0.241898165268	0.000058197196	0.999497299692	N\A	0.013837637357	0.001410701570	0.014563050439	45	1	-0.102994216448	Global Trend	
2650000	616.309433	1	-0.533642149073	0.855309177585	-0.036801531219	0.181187052866	0.000082216243	0.999973473179	N\A	0.014644262188	0.001487654791	0.015596142503	48	2	0.681434919050	Global Trend	
2700000	621.537545	1	-0.481519606000	0.812021377242	-0.039980725248	0.227852049396	0.000066762077	0.999994718379	N\A	0.013897161709	0.001507370581	0.014814245242	33	4	1.462926940114	Global Trend	
2750000	625.549975	1	-0.485664559844	0.823874975246	-0.035012107847	0.206480536113	0.000047378067	0.990095699799	N\A	0.027277707718	0.003133535552	0.010371553201	37	5	-0.003750407413	Global Trend	
