Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m5-glob-004.txt
Log File Name:                   CEREB_d1_m5-glob-004.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2058565068
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m5-glob-004.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      3
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	No RJ Local Node	No RJ LS Betas	Global Trend	
1000000	559.614384	1	-1.002584242405	1.111553230520	-0.013320672554	0.000094881464	0.985901700132	N\A	0.027386241972	0.004260023075	38	0	0.004104358142	Global Trend	
1050000	575.851321	1	-0.948833494866	1.056909546337	-0.006007887179	0.000082753076	0.982760546044	N\A	0.033315544795	0.004855888617	34	1	0.002306095768	Global Trend	
1100000	572.610175	1	-0.960872399151	1.066837564470	-0.006899091533	0.000062366416	0.982095337845	N\A	0.030746287767	0.004763462707	43	2	0.002666066346	Global Trend	
1150000	566.702047	1	-0.976832166513	1.065993966211	-0.005877152011	0.000083399762	0.985213357301	N\A	0.031241968616	0.004431366544	30	1	0.000442665585	Global Trend	
1200000	584.494645	1	-1.016602535762	1.110199857012	-0.012657104406	0.000095532384	0.987290078002	N\A	0.027226297133	0.004013548880	45	1	0.002942650572	Global Trend	
1250000	584.932709	1	-0.898495058441	0.993766873272	0.005652080036	0.000073585709	0.999726814895	N\A	0.001537154234	0.001114618229	35	3	-0.194667278963	Global Trend	
1300000	570.856392	1	-0.961109565972	1.018383583289	0.003703901991	0.000074658378	0.981803457544	N\A	0.031959606724	0.004997247585	41	0	-0.002619764355	Global Trend	
1350000	563.981331	1	-0.855248097295	0.997583179754	0.003214855540	0.000082188947	0.999841339134	N\A	0.001580254950	0.001366019838	51	0	0.246928589136	Global Trend	
1400000	565.078235	1	-0.921443920287	1.020290358502	0.001883987256	0.000107753900	0.985739481204	N\A	0.027736135356	0.004454463758	45	0	0.005195982063	Global Trend	
1450000	563.337622	1	-1.071980452665	1.103601476291	-0.011149854928	0.000085317279	0.983889918662	N\A	0.030907407851	0.004471966343	36	1	-0.000745383680	Global Trend	
1500000	571.933607	1	-0.959681571896	1.054152210046	-0.004042781290	0.000092814514	0.990437132990	N\A	0.022224381672	0.003659909658	30	1	0.003386014727	Global Trend	
1550000	575.828999	1	-0.934398026896	1.082274242229	-0.008277059096	0.000089173707	0.987089478075	N\A	0.026222719836	0.003686596566	34	0	0.007632243920	Global Trend	
1600000	584.354294	1	-1.070936113768	1.112667165487	-0.012031572698	0.000083204094	0.983171852086	N\A	0.030507594680	0.004437225136	37	3	0.002000518351	Global Trend	
1650000	573.185556	1	-1.196274723080	1.147177755382	-0.018345886468	0.000070473594	0.985270914193	N\A	0.030310770148	0.004514240899	34	3	-0.002189046558	Global Trend	
1700000	571.842275	1	-0.990875813619	1.056724120291	-0.007598518029	0.000058965640	0.983526739099	N\A	0.033146251394	0.004851706931	26	2	-0.001649597188	Global Trend	
1750000	573.619210	1	-1.102207535729	1.118104461645	-0.011551097812	0.000068795880	0.982174133383	N\A	0.029845067938	0.004256202092	29	2	0.002102758126	Global Trend	
1800000	581.661754	1	-1.047097532088	1.066634243991	-0.004046272296	0.000071653822	0.985019060704	N\A	0.033869704525	0.005043040693	37	2	-0.000197937210	Global Trend	
1850000	578.905904	1	-1.075683346970	1.141135183377	-0.016331112915	0.000082496587	0.984880033578	N\A	0.028908789789	0.004276603362	31	2	0.003705354448	Global Trend	
1900000	569.450402	1	-1.142749517766	1.157708917677	-0.021565664156	0.000087580556	0.982146758852	N\A	0.035333760657	0.005350950434	36	2	0.000202331201	Global Trend	
1950000	580.657651	1	-1.024265041696	1.076630907241	-0.006377023630	0.000058644773	0.985777378061	N\A	0.029989664196	0.004507361295	35	4	0.001547901089	Global Trend	
2000000	592.803430	1	-0.891550557858	1.043026743865	-0.000026191625	0.000076328808	0.988824970343	N\A	0.014094749520	0.002300831732	39	3	0.016922861319	Global Trend	
2050000	574.163767	1	-1.063907234435	1.067852470903	-0.006009541762	0.000072737957	0.986810040517	N\A	0.021245825097	0.003428453397	32	1	-0.005347088172	Global Trend	
2100000	577.652322	1	-1.001975830888	1.069225141896	-0.006320205973	0.000093192183	0.986889924984	N\A	0.029279923946	0.004305000599	42	1	-0.000481194684	Global Trend	
2150000	562.867840	1	-1.032840634939	1.101198620026	-0.008832698023	0.000152663616	0.983677504232	N\A	0.029989184058	0.004435867108	33	1	0.003276248488	Global Trend	
2200000	568.895963	1	-0.899533126181	0.993427024350	0.006610821471	0.000074770972	0.999980133903	N\A	0.001211420146	0.001177936995	32	0	-0.703317237207	Global Trend	
2250000	574.846237	1	-1.037098534418	1.115632630793	-0.012853033863	0.000092599211	0.984862721232	N\A	0.031323699293	0.004629320957	38	0	0.002992908517	Global Trend	
2300000	575.140406	1	-0.962762398675	1.068162480099	-0.007796430311	0.000064419428	0.988388802797	N\A	0.022370249329	0.003768151986	40	0	0.001714042167	Global Trend	
2350000	576.922887	1	-0.952276172349	1.042180967388	-0.002406494995	0.000073349653	0.982630950442	N\A	0.035105411402	0.005255307447	43	0	0.001856571364	Global Trend	
2400000	568.475903	1	-1.045493458687	1.064036279773	-0.004046303688	0.000091118027	0.985154176114	N\A	0.027682895647	0.004136707900	30	1	-0.003556099810	Global Trend	
2450000	574.607465	1	-1.031497786397	1.106641285269	-0.013602070558	0.000038420449	0.988365768853	N\A	0.026613381554	0.003917453227	34	1	0.001295540121	Global Trend	
2500000	566.490771	1	-0.877157770217	1.023783930265	0.001221491436	0.000084063189	0.984668068428	N\A	0.016522692889	0.002681812976	37	0	0.013103106382	Global Trend	
2550000	571.657817	1	-1.077873415156	1.106973708188	-0.011202725224	0.000039758657	0.986414966685	N\A	0.032146011033	0.004669341341	42	1	0.000542436804	Global Trend	
2600000	562.554803	1	-0.905882782109	1.006931019198	0.002985477430	0.000080470347	0.982739905921	N\A	0.030300322148	0.004586812019	34	2	0.002606204693	Global Trend	
2650000	577.967007	1	-1.048339848398	1.068461795050	-0.005023320046	0.000054618158	0.985234036629	N\A	0.033253626830	0.004954196550	34	0	-0.002139795315	Global Trend	
2700000	580.804795	1	-0.959779813881	1.077206783012	-0.008544480548	0.000084248227	0.986609574689	N\A	0.025544367142	0.003875116434	38	3	0.004203867496	Global Trend	
2750000	559.086414	1	-0.824841053919	0.999490169153	0.001994832372	0.000113336629	0.999159752449	N\A	0.002255466817	0.001394214345	39	0	0.179801104186	Global Trend	
2800000	575.803579	1	-0.948707061526	1.055529412174	-0.006939666209	0.000095392866	0.983997188056	N\A	0.033254959057	0.004754054657	41	1	0.000527021574	Global Trend	
2850000	578.088798	1	-1.099449601380	1.095216542222	-0.009817568182	0.000072629808	0.985428179332	N\A	0.026446867120	0.003789524130	25	2	-0.004030796792	Global Trend	
2900000	576.024868	1	-0.891318426724	1.000698708290	0.002574337809	0.000083019295	0.991451771001	N\A	0.009388979866	0.001787338660	43	1	-0.026302750626	Global Trend	
2950000	566.365114	1	-1.058195115326	1.103475291340	-0.013337921094	0.000079297880	0.984127788748	N\A	0.030475638302	0.004700167156	34	0	-0.001226312286	Global Trend	
3000000	564.953936	1	-0.866361583341	0.995836409677	0.003464946540	0.000108686012	0.997253390530	N\A	0.003836120744	0.001351925586	36	0	-0.095761031474	Global Trend	
3050000	559.776314	1	-0.834778841254	1.002096969574	0.001871081260	0.000102128777	0.995528574862	N\A	0.004807948041	0.001298557391	34	1	0.051475855744	Global Trend	
3100000	569.990707	1	-1.277863855982	1.212777609894	-0.026151035038	0.000094070882	0.983670661304	N\A	0.034386263254	0.004943629401	40	0	-0.000793693963	Global Trend	
3150000	585.140508	1	-1.059259416325	1.114640510158	-0.013397215810	0.000070642957	0.987581011170	N\A	0.031213669298	0.004629905451	40	4	0.002216520825	Global Trend	
3200000	568.226217	1	-1.040319898586	1.108218880196	-0.012832563608	0.000076807079	0.985006389880	N\A	0.031060331126	0.004599823707	34	1	0.000725083151	Global Trend	
3250000	576.297499	1	-0.900064869069	1.004972125445	0.002702702720	0.000059139657	0.990455965210	N\A	0.010471596526	0.001851678488	40	3	-0.012998312871	Global Trend	
3300000	578.337993	1	-1.068268942090	1.099858842681	-0.010728680622	0.000089222070	0.983398483130	N\A	0.030150242615	0.004385532986	36	1	-0.000841992361	Global Trend	
3350000	573.929972	1	-1.053796268050	1.103642645669	-0.012182398473	0.000068592539	0.982604041784	N\A	0.032100733358	0.004778680442	30	3	-0.000368322235	Global Trend	
3400000	560.171411	1	-0.901772549897	0.996185032150	0.003887308641	0.000068424818	0.999997536708	N\A	0.001382255653	0.001375889183	26	2	-2.237685446246	Global Trend	
3450000	563.621605	1	-1.091475423455	1.087968945064	-0.007409542483	0.000084641054	0.983961586877	N\A	0.029677880867	0.004254788434	39	0	-0.003042855734	Global Trend	
3500000	578.901708	1	-0.806053217610	0.978252287110	0.006761040366	0.000071513604	0.985690662890	N\A	0.015985497608	0.002764378798	38	5	-0.012038358356	Global Trend	
3550000	566.289322	1	-1.004446931441	1.124632264483	-0.016443576805	0.000079666722	0.981911149711	N\A	0.031217601967	0.004657769277	31	1	0.003540554344	Global Trend	
3600000	575.414666	1	-1.171073417356	1.133446551012	-0.015022893573	0.000075871204	0.983571306589	N\A	0.029324195610	0.004241420016	28	3	-0.001356325739	Global Trend	
3650000	557.713130	1	-0.910880101693	0.994560357087	0.005617043585	0.000078293706	0.999981196049	N\A	0.001358573563	0.001324420423	45	0	-0.669512833467	Global Trend	
3700000	561.228712	1	-1.163836940424	1.120104474969	-0.012712242738	0.000090039359	0.981486449812	N\A	0.032271047231	0.004659681654	35	0	-0.003694003686	Global Trend	
3750000	563.675979	1	-0.877797734659	1.057521085957	-0.005853133075	0.000112691843	0.985229417146	N\A	0.019981526088	0.002922410711	36	0	0.011010972805	Global Trend	
3800000	562.954021	1	-1.110486270524	1.154894532176	-0.017689948977	0.000063206384	0.983162578404	N\A	0.033619590819	0.005002370323	39	0	0.001793915804	Global Trend	
3850000	570.621856	1	-1.198254079108	1.169309982701	-0.020240138163	0.000080772097	0.986064792563	N\A	0.031612887115	0.004508579764	38	1	-0.001308244064	Global Trend	
3900000	574.050245	1	-0.904655405582	1.044128612572	-0.004204688994	0.000088998050	0.982908995225	N\A	0.028607241083	0.004201050294	33	1	0.008240129804	Global Trend	
3950000	573.843680	1	-0.910734705601	1.020343368186	-0.001073418712	0.000098394552	0.989628058312	N\A	0.022932999222	0.003361743450	37	4	0.002302071763	Global Trend	
4000000	575.159277	1	-1.169802914018	1.150642785179	-0.017620227357	0.000014759318	0.984762608235	N\A	0.033161923022	0.005054416162	39	1	-0.000000418579	Global Trend	
4050000	559.697856	1	-0.857705492842	0.992226741606	0.007571627715	0.000070643810	0.999994292476	N\A	0.001523750933	0.001504920038	32	2	-1.355363711826	Global Trend	
4100000	572.612411	1	-0.890808389826	1.048803539209	-0.001143893013	0.000092048824	0.985186690705	N\A	0.016807895371	0.002641522556	30	1	0.013466264856	Global Trend	
4150000	574.606177	1	-1.055984114574	1.133732309499	-0.015913954703	0.000083628774	0.984962829006	N\A	0.029010053749	0.004253431885	32	0	0.002520619678	Global Trend	
4200000	568.928940	1	-1.143709882501	1.120015850714	-0.013082313571	0.000054315125	0.986447001085	N\A	0.026633774784	0.003697570999	34	2	-0.002179434989	Global Trend	
4250000	558.139026	1	-1.084290078477	1.057243739801	-0.001874285349	0.000103512404	0.981826442079	N\A	0.027377079880	0.004367011108	33	1	-0.007861447871	Global Trend	
4300000	575.475004	1	-0.951832378633	1.054365968713	-0.001210586307	0.000100261923	0.984497463938	N\A	0.024027429443	0.003698682762	42	1	0.007445360628	Global Trend	
4350000	581.238848	1	-0.851939006088	1.039824838432	-0.001230949097	0.000094103237	0.984327593536	N\A	0.016467833619	0.002664832332	32	1	0.020014248476	Global Trend	
4400000	560.808239	1	-1.032640808516	1.078406185444	-0.006748499174	0.000093306905	0.981156131604	N\A	0.034971431124	0.005506506256	39	0	0.001038203933	Global Trend	
4450000	569.414451	1	-0.946394827903	0.996939210241	0.005254471457	0.000078545912	0.999335666318	N\A	0.002220344472	0.001417199941	35	2	-0.140060796284	Global Trend	
4500000	566.703097	1	-1.012582153749	1.105649160757	-0.011553291023	0.000069497797	0.988589628643	N\A	0.026205404138	0.003843251603	41	0	0.003122417248	Global Trend	
4550000	567.062536	1	-0.871638898224	0.998201924635	0.002996672815	0.000113816346	0.983924223110	N\A	0.033742115232	0.004942821464	36	0	-0.003528289850	Global Trend	
4600000	567.848862	1	-0.824511767141	0.981113963027	0.006429876181	0.000082351015	0.986487337729	N\A	0.014208283622	0.002474557690	38	1	-0.016829544185	Global Trend	
4650000	579.473005	1	-1.061769139990	1.083501792821	-0.008243368351	0.000096193672	0.987041277960	N\A	0.025645217189	0.003791914619	35	0	-0.003150913074	Global Trend	
4700000	576.572916	1	-0.936934766758	1.009413744313	0.001588632736	0.000080380495	0.989422084153	N\A	0.011988491483	0.002149980338	24	1	-0.020031813458	Global Trend	
4750000	571.320084	1	-1.115075392035	1.108844874778	-0.012073544181	0.000081489205	0.983436610454	N\A	0.031050495163	0.004551554379	26	0	-0.002638872994	Global Trend	
4800000	564.811512	1	-1.048900578393	1.098062601108	-0.011474124399	0.000085504407	0.979057305678	N\A	0.037519066631	0.005750713778	33	0	0.000285832077	Global Trend	
4850000	577.943165	1	-0.828750095991	0.993488903190	0.003331624437	0.000074061815	0.996937407093	N\A	0.003942317204	0.001433736352	32	1	-0.068592980628	Global Trend	
4900000	579.431753	1	-0.890453389206	0.997125236947	0.003075605335	0.000057827015	0.999965250229	N\A	0.001291947914	0.001212847135	32	2	-0.465561469654	Global Trend	
4950000	570.033935	1	-0.955353522211	0.997565510691	0.002929085032	0.000077824558	0.999987589380	N\A	0.001216396694	0.001188985184	33	1	-1.049721397713	Global Trend	
5000000	578.440130	1	-0.836025866275	0.983711906038	0.007007640663	0.000059634058	0.988790188812	N\A	0.010959300970	0.002026563009	32	2	-0.021117812884	Global Trend	
5050000	570.416092	1	-1.101735463323	1.096823539056	-0.008020312780	0.000073975013	0.985789453094	N\A	0.028379356008	0.004174961502	37	1	-0.001881311121	Global Trend	
5100000	559.667507	1	-1.002877720597	1.079450430395	-0.007580216436	0.000085476409	0.981932361979	N\A	0.032302382568	0.004719298707	36	1	0.002320689190	Global Trend	
5150000	563.600347	1	-0.874534608960	0.995242245014	0.004703302353	0.000068748357	0.999981929589	N\A	0.001336813488	0.001301582491	35	2	-0.672760711171	Global Trend	
5200000	568.748102	1	-1.096259741130	1.121156023615	-0.013164750660	0.000083977274	0.984255442262	N\A	0.030044810365	0.004350549573	32	1	-0.000048510270	Global Trend	
5250000	575.355509	1	-0.846440776813	1.074095784199	-0.006461569647	0.000075919096	0.984569988015	N\A	0.016818123739	0.002773474595	22	1	0.014319129592	Global Trend	
5300000	563.229583	1	-1.022816550789	1.085158960622	-0.009887828439	0.000099195886	0.979651862854	N\A	0.033405767396	0.004907360069	30	0	-0.000031536385	Global Trend	
5350000	561.641874	1	-1.204111336249	1.128150807114	-0.015657886853	0.000101797875	0.985540077277	N\A	0.025900623166	0.003922270077	26	2	-0.006718497811	Global Trend	
5400000	574.829688	1	-0.983531449636	1.093978128457	-0.010111001897	0.000082123950	0.985742848938	N\A	0.027951598678	0.003932054770	32	0	0.004217082825	Global Trend	
5450000	581.498442	1	-1.016361248139	1.075473383140	-0.007060721389	0.000088127437	0.984891469949	N\A	0.030866610910	0.004704464374	41	0	-0.000453421740	Global Trend	
5500000	582.286715	1	-0.870922877740	0.995573676428	0.004716697906	0.000059496581	0.999974793405	N\A	0.001191013584	0.001163071813	33	1	0.572158541688	Global Trend	
5550000	573.033350	1	-1.003190455513	1.089131274771	-0.008743672105	0.000075895297	0.983284969539	N\A	0.030076202024	0.004442367245	39	1	0.002800824735	Global Trend	
5600000	573.032270	1	-0.994779125344	1.063771521982	-0.006743480156	0.000117146608	0.983658973593	N\A	0.031342569973	0.004736259584	35	1	-0.001554094638	Global Trend	
5650000	566.765446	1	-1.186729695949	1.195186080629	-0.023290309075	0.000093528854	0.985558356444	N\A	0.029927182470	0.004473322750	31	0	0.001449627465	Global Trend	
5700000	573.723711	1	-0.988988149250	1.038000454488	-0.001199439590	0.000066661168	0.984205801916	N\A	0.026725498206	0.004134843204	28	2	-0.003933215675	Global Trend	
5750000	578.735244	1	-1.105449406834	1.055782701487	-0.002734769271	0.000067636288	0.985507840629	N\A	0.023005990306	0.003655101239	34	2	-0.009262464036	Global Trend	
5800000	578.773587	1	-1.007322954399	1.097858705332	-0.011969625436	0.000101347320	0.983364837108	N\A	0.034656225702	0.005295757168	31	1	0.001973903888	Global Trend	
5850000	571.272586	1	-0.923273161456	1.072645785362	-0.008728495337	0.000071335264	0.984717659123	N\A	0.023605501118	0.003600114890	45	0	0.005054610651	Global Trend	
5900000	554.993123	1	-0.870556169243	0.996298784420	0.004870138174	0.000094390409	0.999307746110	N\A	0.002062394045	0.001191691470	35	1	0.154150535278	Global Trend	
5950000	560.972017	1	-0.847508073140	1.044324299897	-0.004521332615	0.000077816553	0.984535776590	N\A	0.016184840908	0.002772287885	25	0	0.012516370001	Global Trend	
6000000	556.242692	1	-0.793429808234	0.992894252709	0.003576023878	0.000076087557	0.999389068221	N\A	0.002040129550	0.001190408822	37	0	-0.122287404427	Global Trend	
6050000	562.667761	1	-0.872055221468	0.995499113142	0.004662173686	0.000074912670	0.994648373419	N\A	0.005503567580	0.001478925133	43	2	0.047552257578	Global Trend	
