Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m7-fab-002.txt
Log File Name:                   DIE_d1_m7-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2920569242
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m7-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
1600000	730.439399	1	-0.981282777986	0.923280779871	0.096007547476	-0.011982747199	0.000024999647	0.996024188353	N\A	0.013240453933	0.014273676298	0.001574723205	38	1	
1650000	729.377318	1	-0.983719371672	0.938283922464	0.049894605789	-0.003843687870	0.000025689510	0.993008545131	N\A	0.016100341240	0.014782198084	0.001929037053	29	2	
1700000	728.242454	1	-1.021864150073	0.939640744693	0.083047862347	-0.009706716602	0.000031135501	0.993274618248	N\A	0.016566355156	0.014926819273	0.002019307878	28	1	
1750000	727.417650	1	-0.968777329658	0.907063118989	0.108004707428	-0.010919225094	0.000025270335	0.992067689864	N\A	0.016782013723	0.015646030066	0.002110260414	33	0	
1800000	726.074075	1	-0.950636164163	0.914208282782	0.076809402824	-0.006147596642	0.000024769457	0.993214166966	N\A	0.016968327411	0.015080008005	0.002156067637	29	0	
1850000	727.636707	1	-0.999832836842	0.936988207314	0.065764379690	-0.006640198127	0.000025898713	0.992144092351	N\A	0.017424509587	0.015746816615	0.002298853619	38	1	
1900000	732.177933	1	-1.002708152650	0.938729912763	0.067306706813	-0.007177926349	0.000028006759	0.991895392201	N\A	0.018086086127	0.016278104243	0.002235245567	35	0	
1950000	735.552213	1	-1.013839364500	0.951500863878	0.056487906372	-0.008318214978	0.000024695164	0.992314673968	N\A	0.017083942189	0.015282779965	0.001956796901	37	1	
2000000	727.963619	1	-0.997991242185	0.943155706038	0.056451147527	-0.005012643546	0.000024734242	0.991788790320	N\A	0.017849419455	0.016083942124	0.002128779429	30	1	
2050000	735.820145	1	-1.057998409514	0.973592745507	0.039362314763	-0.007014975327	0.000031859103	0.992187300748	N\A	0.017485168167	0.015561414080	0.002063320212	31	1	
2100000	733.536013	1	-1.010933647700	0.947146836243	0.055616446373	-0.006349970174	0.000027907003	0.993048473009	N\A	0.016830057754	0.015031654846	0.002100210851	33	0	
2150000	722.478624	1	-1.031547400242	0.947785988352	0.076676891480	-0.011093598795	0.000023014864	0.992587603295	N\A	0.015978267403	0.014916886879	0.002214638534	37	1	
2200000	735.534034	1	-1.044459282263	0.964568811826	0.045394180076	-0.006203623362	0.000025688926	0.991898072329	N\A	0.017262927832	0.015925331022	0.002204661484	34	1	
2250000	727.259717	1	-1.021660160654	0.946894907746	0.058114784016	-0.004492167506	0.000022419922	0.991508334040	N\A	0.018168067053	0.016866713483	0.002333655789	30	0	
2300000	724.309157	1	-0.980542611610	0.920093501951	0.075091108005	-0.002682432930	0.000030857670	0.994346647735	N\A	0.014577632197	0.014955266412	0.002239711864	43	1	
2350000	736.506584	1	-0.993844267992	0.939827982545	0.055389982531	-0.004575223181	0.000028003226	0.991437459986	N\A	0.017752578434	0.015870272981	0.002179511076	30	0	
2400000	730.726696	1	-1.031980458654	0.945919435883	0.067613505192	-0.006405145630	0.000025244208	0.992107974485	N\A	0.018206922838	0.016336239194	0.002132112114	30	0	
2450000	726.038863	1	-0.938500752226	0.904805337090	0.088279965654	-0.006436932751	0.000026229476	0.991739167082	N\A	0.017045924692	0.016014206059	0.002184291017	39	0	
2500000	720.401721	1	-0.941474416240	0.910121606061	0.086087529167	-0.008533679679	0.000028332053	0.991393702533	N\A	0.017096515056	0.016084654543	0.002229612862	31	0	
2550000	734.978574	1	-0.949856438393	0.924507623860	0.059668253256	-0.005100233789	0.000020964602	0.994348625829	N\A	0.013019631752	0.013608704799	0.002132111004	33	0	
2600000	721.381546	1	-1.051164292471	0.961678775998	0.063339376027	-0.010314310383	0.000026171515	0.992216127749	N\A	0.016987473046	0.015623251399	0.002256715669	26	0	
2650000	734.681143	1	-0.990648492953	0.934968714182	0.071687824781	-0.008715669317	0.000027183261	0.992936736448	N\A	0.016728803720	0.014991901034	0.001635463181	27	0	
2700000	741.777174	1	-0.995024228092	0.941137187854	0.054671232991	-0.005335416133	0.000019799151	0.992766328895	N\A	0.016951236749	0.015325261358	0.002089268745	42	0	
2750000	730.106266	1	-0.936171081763	0.904559445603	0.090486172191	-0.007703049712	0.000032570788	0.991958244906	N\A	0.016671965301	0.015465009616	0.002207615683	31	0	
2800000	729.541521	1	-0.980372874041	0.931338288002	0.072653103361	-0.009013772213	0.000024888172	0.992948191798	N\A	0.015650690111	0.014329094835	0.002091442581	32	0	
2850000	740.542378	1	-0.964078397345	0.929754450354	0.052360390361	-0.002136906871	0.000021133183	0.992655548033	N\A	0.016112951055	0.015100264915	0.002137804232	29	1	
2900000	733.671374	1	-0.961424069085	0.921675479674	0.073437167805	-0.007248854816	0.000026469697	0.992467995491	N\A	0.016506842128	0.014873372890	0.002121547339	36	1	
2950000	726.630656	1	-0.995797567645	0.931216189144	0.075222438936	-0.007952877228	0.000023872329	0.992847075111	N\A	0.016653352272	0.015349221896	0.002225755759	42	0	
3000000	736.224469	1	-1.036344668000	0.958402176536	0.057539194417	-0.008552235036	0.000023131303	0.992691790519	N\A	0.016375107004	0.015450592962	0.002113809460	38	1	
3050000	720.048102	1	-1.027413451622	0.939056015495	0.084851270035	-0.010149142760	0.000029445781	0.991873986531	N\A	0.018108779370	0.016370217260	0.002356953221	34	1	
3100000	727.912182	1	-0.985638915795	0.934456503522	0.057003478953	-0.003799799900	0.000026091807	0.991501270807	N\A	0.017930239722	0.016823464589	0.002317687079	33	0	
3150000	724.884596	1	-1.076608605403	0.975449179638	0.039078952146	-0.004659908173	0.000022709449	0.992407771402	N\A	0.017359415099	0.015386291376	0.002074818343	28	0	
3200000	722.867352	1	-0.955379187056	0.905885343850	0.096613596152	-0.008086851603	0.000021725680	0.992694486621	N\A	0.017119988424	0.015797067748	0.002173384892	49	0	
3250000	729.737656	1	-0.998067760577	0.930658804856	0.076152751556	-0.007373180903	0.000022471451	0.993108637614	N\A	0.015606065357	0.015080676944	0.002079525492	30	0	
3300000	743.365935	1	-1.017798972841	0.943996689587	0.063329040942	-0.006391001800	0.000021851277	0.993155535686	N\A	0.017688080377	0.015329820495	0.002010417296	38	2	
3350000	737.624348	1	-1.003582005164	0.929927325095	0.086833920083	-0.010950493342	0.000032595539	0.992015327489	N\A	0.017822185747	0.015909035033	0.002114602691	34	1	
3400000	724.168069	1	-1.003533481964	0.951041071031	0.035726305169	-0.001725532216	0.000025016109	0.992393147418	N\A	0.015082924207	0.013906102452	0.002114980206	32	2	
3450000	730.931012	1	-0.958056796978	0.917512481028	0.067477724293	-0.003204572071	0.000026371891	0.992230431310	N\A	0.017674288490	0.016068085044	0.002271579300	39	1	
3500000	733.468767	1	-1.054254947686	0.955106968384	0.074513899241	-0.009647343025	0.000020032716	0.993081009413	N\A	0.018451488303	0.016276443855	0.002143195164	39	1	
3550000	728.649462	1	-1.035097756369	0.965116023484	0.030421726923	-0.002400529671	0.000026120584	0.992041408643	N\A	0.018681652279	0.017072900629	0.002266845671	36	0	
3600000	723.767094	1	-0.964807701975	0.922044077812	0.083556925306	-0.009871427466	0.000034810906	0.990914495887	N\A	0.019165882206	0.017417570591	0.002456463286	33	0	
3650000	731.695461	1	-1.012209610479	0.941075758189	0.075379490050	-0.009871710387	0.000023359425	0.992545729227	N\A	0.017209394788	0.015595188561	0.002152483986	38	0	
3700000	719.790154	1	-1.037857539829	0.957777933762	0.056267143924	-0.007480054727	0.000022642806	0.992008198847	N\A	0.017563030280	0.015840595417	0.002195594909	39	0	
3750000	718.034101	1	-1.015297356945	0.945720152522	0.059383510825	-0.006235959834	0.000026525523	0.992823428326	N\A	0.016379196267	0.013660224827	0.001996896279	33	0	
3800000	732.058330	1	-0.985918474343	0.931099711792	0.070423493528	-0.005945970908	0.000023692354	0.992720698703	N\A	0.018065690047	0.016342255611	0.002170522513	38	0	
3850000	733.319131	1	-0.969831731829	0.926798795975	0.071948522127	-0.008503384220	0.000024278707	0.991930134540	N\A	0.017010487296	0.015184634402	0.002174819541	39	1	
3900000	723.218391	1	-0.991023781215	0.927355013020	0.081306774119	-0.007733326064	0.000028526608	0.992183710579	N\A	0.016991812209	0.015486804139	0.002173438066	29	0	
3950000	731.563604	1	-0.972863556229	0.935194480553	0.046223941471	-0.002012070434	0.000022980833	0.992304090304	N\A	0.017935837502	0.015992181387	0.002027921166	30	1	
4000000	736.271738	1	-0.930287664000	0.906834083980	0.075315019380	-0.004254407138	0.000024222765	0.992637561520	N\A	0.017562502152	0.016145383572	0.002160401239	35	1	
4050000	724.586552	1	-0.965555543089	0.920556566236	0.078841858683	-0.010162947977	0.000008230389	0.992210917967	N\A	0.016566782793	0.015248174921	0.002137218599	42	0	
4100000	717.537196	1	-1.020637798642	0.940785865270	0.074981862881	-0.009631096924	0.000022045598	0.991355312284	N\A	0.019373383183	0.017896521671	0.002461005640	49	1	
4150000	725.484281	1	-1.026570030191	0.945375024012	0.069517838964	-0.008194059392	0.000048724335	0.992132825685	N\A	0.017299542551	0.015465082238	0.002255710522	29	1	
4200000	733.620697	1	-1.000854360755	0.948727731170	0.046336004579	-0.003221370614	0.000068037520	0.992024246757	N\A	0.017557061624	0.015973893417	0.002188018456	46	0	
4250000	723.310033	1	-0.945261067272	0.913472885942	0.086886098883	-0.009358074765	0.000040299781	0.991319610761	N\A	0.017739275536	0.016422178017	0.002212857416	51	0	
4300000	719.444632	1	-0.969687370215	0.916264577103	0.092833172994	-0.010017962641	0.000028413387	0.992556593835	N\A	0.017387104701	0.015997235898	0.002244115813	40	0	
4350000	733.779019	1	-0.928925873360	0.904035002198	0.082824296081	-0.006100178909	0.000022163709	0.992564362847	N\A	0.016835426081	0.015637234756	0.002213899525	37	3	
4400000	727.689950	1	-1.009755536262	0.933360593383	0.085735300492	-0.010377012801	0.000029512814	0.992143165483	N\A	0.016946326863	0.015517960527	0.002243681440	33	0	
4450000	714.886226	1	-1.051416386790	0.973026334134	0.025482394954	-0.003459280363	0.000028073491	0.992172759055	N\A	0.016555323014	0.015453729118	0.002247835975	37	0	
4500000	732.073552	1	-0.946129757277	0.911598273651	0.072304006577	-0.003491309329	0.000024593009	0.991917012231	N\A	0.016418011934	0.015067316366	0.002067859279	38	1	
4550000	731.281419	1	-0.978086786562	0.927183033530	0.072570650533	-0.006432058698	0.000024280315	0.991942412324	N\A	0.017300447335	0.016161826977	0.002211984923	42	0	
4600000	731.563943	1	-0.981627411247	0.931918782903	0.061375040429	-0.004605395242	0.000020867532	0.992489694699	N\A	0.015990661838	0.014886536063	0.002146034825	34	2	
4650000	741.740440	1	-0.965284711793	0.931078673771	0.052830081946	-0.003411677316	0.000020530579	0.992903763597	N\A	0.015457054076	0.014328765124	0.002014542712	31	1	
4700000	730.333522	1	-1.007125947933	0.950580883371	0.052738329908	-0.008010576279	0.000022111729	0.992788665043	N\A	0.016902898868	0.014944092279	0.001926083165	33	0	
4750000	732.134306	1	-0.971959397147	0.921017556412	0.073258688794	-0.004630373723	0.000026572860	0.993771270867	N\A	0.014996074612	0.014516979888	0.002204350518	36	0	
4800000	729.532787	1	-0.992736533932	0.929424692379	0.075714440282	-0.006408517593	0.000025049826	0.991647354463	N\A	0.017461164811	0.016038215888	0.002170251677	32	1	
4850000	721.209193	1	-0.967662770590	0.907942357662	0.117261402297	-0.014889914171	0.000029062583	0.991510270385	N\A	0.018362012303	0.016667845160	0.002326173265	38	0	
4900000	737.618381	1	-0.976093680030	0.933363025986	0.056512081873	-0.004117042410	0.000024741387	0.992099387608	N\A	0.017754634167	0.015442247091	0.002100471746	32	1	
4950000	731.944208	1	-0.990059481444	0.931468878812	0.074001530748	-0.007829136829	0.000027412475	0.992024767444	N\A	0.017206208991	0.015672574128	0.002216050244	32	1	
5000000	727.364746	1	-0.966587478877	0.917154623642	0.091912820185	-0.010698009282	0.000022590734	0.993208310939	N\A	0.015023094192	0.014989923478	0.002071551015	30	0	
5050000	734.557775	1	-0.997737823502	0.935750197156	0.075241913025	-0.008459026949	0.000019091757	0.992199317986	N\A	0.017626942464	0.015580345558	0.002152491428	33	0	
5100000	732.555313	1	-1.001481992643	0.941085803246	0.061475316918	-0.006781320128	0.000025048762	0.992079107165	N\A	0.017237326274	0.015723806244	0.002033037060	34	0	
5150000	731.587715	1	-0.979431112455	0.927541432974	0.074680817260	-0.007505780413	0.000056678964	0.992712728013	N\A	0.018127499263	0.015780880682	0.002261667377	47	0	
5200000	728.088024	1	-1.041646685465	0.959939122897	0.051309322060	-0.006152974838	0.000018284808	0.991919703362	N\A	0.016797110111	0.016185125565	0.002178856391	41	0	
5250000	731.232353	1	-1.002751655579	0.931357746725	0.082101446391	-0.008537549384	0.000019941418	0.992101735622	N\A	0.017970608465	0.016067840526	0.002269340253	37	0	
5300000	723.164036	1	-0.905082892674	0.890293183360	0.099742131169	-0.008910889226	0.000026955790	0.991289252786	N\A	0.018799035642	0.017246901644	0.002189926963	40	1	
5350000	730.904393	1	-0.997837854159	0.939436528035	0.065956969342	-0.007856088518	0.000019984564	0.993131708993	N\A	0.017155651388	0.014952414249	0.001956658530	44	0	
5400000	729.855292	1	-0.997993560462	0.930739443481	0.081744162413	-0.010189834892	0.000035087023	0.992159697926	N\A	0.017538370874	0.015791264561	0.002089983673	33	1	
5450000	731.826817	1	-1.016031383173	0.942883289820	0.070195951444	-0.008799514176	0.000021332520	0.992761262748	N\A	0.016357104086	0.015378985634	0.002178624426	37	1	
5500000	723.831436	1	-0.973759357074	0.933398039317	0.051649982289	-0.003299156643	0.000027862571	0.991720734212	N\A	0.017203891153	0.016059340544	0.002222431767	38	1	
5550000	739.514285	1	-1.000088405591	0.941729632788	0.056231347745	-0.005308026071	0.000027276052	0.994781742523	N\A	0.012580755831	0.013170746286	0.001894888994	44	1	
5600000	734.908996	1	-1.022717141735	0.959834794443	0.033727443093	-0.002506541744	0.000020906796	0.992620116129	N\A	0.016998003134	0.015774627494	0.002142154779	31	1	
5650000	727.672503	1	-0.960820720428	0.917533649946	0.082174499669	-0.007428740486	0.000025879658	0.993119606459	N\A	0.015230831942	0.014533175828	0.002068747802	44	1	
5700000	738.947613	1	-0.958983515361	0.919185093234	0.077149072677	-0.007334174808	0.000028527290	0.993091266388	N\A	0.015695925079	0.014954647045	0.002100968671	40	0	
5750000	727.152853	1	-0.951125874023	0.900899011406	0.112167694982	-0.011248836170	0.000023876164	0.994087379954	N\A	0.016101318197	0.014709819052	0.002063025565	33	0	
5800000	734.519840	1	-1.008397468035	0.948823895478	0.051107668738	-0.005138941283	0.000009422848	0.992971031130	N\A	0.016979172588	0.015020013471	0.001993508832	42	0	
5850000	736.607266	1	-0.971015233306	0.914962261345	0.090792167105	-0.008258414739	0.000027071363	0.992335520029	N\A	0.017303217944	0.015901084342	0.002122819815	27	0	
5900000	727.607928	1	-0.944328386947	0.916934670304	0.059888917943	-0.002005782393	0.000023496894	0.991716021404	N\A	0.016748763456	0.016051987158	0.002182805212	45	0	
5950000	728.368823	1	-1.009841151173	0.951230146996	0.041344091886	-0.002681253925	0.000019917732	0.993350207066	N\A	0.015882127103	0.014485049782	0.002104371511	33	0	
6000000	735.061816	1	-1.006009563442	0.941234885746	0.064064705684	-0.006281839262	0.000020508090	0.993232316217	N\A	0.015401019169	0.014819989220	0.002129314803	39	0	
6050000	723.867008	1	-1.034727784485	0.955098411737	0.062109554178	-0.007809428707	0.000025413875	0.992222854314	N\A	0.017721788721	0.016196864444	0.002213938589	30	0	
6100000	740.659822	1	-0.989793377994	0.932839570690	0.072069921535	-0.008560372511	0.000026510609	0.992493871696	N\A	0.017497232482	0.015608212612	0.002137053518	32	0	
6150000	738.196278	1	-1.055908482421	0.964068610150	0.057676434404	-0.009402487675	0.000025625696	0.992399552844	N\A	0.016509725893	0.014723632583	0.001990821235	29	1	
6200000	718.126841	1	-0.979527822244	0.924013067199	0.082486862656	-0.007004892350	0.000019579522	0.992376771718	N\A	0.016871443570	0.016007597869	0.002238429636	32	0	
6250000	731.445841	1	-1.004189623554	0.943502577729	0.057928527821	-0.005991057295	0.000020492617	0.992215310221	N\A	0.017249150743	0.015292757711	0.002062733933	31	0	
6300000	729.944889	1	-1.003107542262	0.938868705916	0.064550190790	-0.005756513220	0.000025488150	0.992669875280	N\A	0.016367138628	0.014722525091	0.002075908920	34	0	
6350000	732.402343	1	-0.980020934223	0.923674520958	0.076800276955	-0.006953855280	0.000027374299	0.991996881303	N\A	0.017134911909	0.015599457672	0.002167589801	36	1	
6400000	720.013593	1	-1.014748527134	0.937584733466	0.085394893394	-0.011138001477	0.000021651614	0.992039800215	N\A	0.017981178595	0.016779681275	0.002245247033	43	0	
6450000	735.416958	1	-0.970986089365	0.922771035391	0.078520662545	-0.007029864314	0.000024494008	0.991998062461	N\A	0.016869266778	0.015507365325	0.002082848987	27	1	
6500000	730.908207	1	-0.999768763753	0.935046983694	0.064047706211	-0.003679067272	0.000030958157	0.991629250538	N\A	0.018161312360	0.016236481960	0.002259821362	33	1	
6550000	720.474122	1	-0.947042172570	0.926846563930	0.038994487808	0.001594809695	0.000023904741	0.992202052029	N\A	0.017359488242	0.015833415616	0.002216482222	32	0	
6600000	720.445194	1	-1.012779095443	0.934147553536	0.087431688568	-0.010118102386	0.000024803931	0.991313319995	N\A	0.018181455108	0.015855008143	0.002202681337	33	0	
6650000	733.708914	1	-0.965800095789	0.926590280937	0.063771294183	-0.004995356843	0.000023711044	0.992783560305	N\A	0.016574599660	0.015027451443	0.002193045506	29	0	
6700000	736.813951	1	-0.956773063759	0.927910848268	0.057788938718	-0.005146311778	0.000019095780	0.992219075520	N\A	0.017697450667	0.016610478639	0.002264620417	34	1	
6750000	733.309199	1	-0.989743295888	0.935635677158	0.065899429393	-0.006821757105	0.000025083220	0.993158978146	N\A	0.016785729410	0.015438948862	0.002206462071	31	0	
6800000	712.900603	1	-0.980585221118	0.927081323867	0.081769662686	-0.008794451802	0.000025734899	0.993214408259	N\A	0.005923109171	0.011073316519	0.002183565311	36	2	
6850000	726.009092	1	-0.983601707858	0.934771490485	0.069123951746	-0.007184278765	0.000021207557	0.995246075159	N\A	0.012661715010	0.009181262707	0.001534429815	45	1	
6900000	744.885399	1	-1.013898582172	0.952465775833	0.046634870374	-0.004458340280	0.000028351470	0.992715389558	N\A	0.016848399604	0.015111158372	0.002210011516	37	0	
6950000	724.448437	1	-1.008465724154	0.942914928214	0.055458952638	-0.004571805690	0.000029004877	0.992036730090	N\A	0.017263779760	0.015548262452	0.002100786587	44	0	
7000000	729.538211	1	-0.983795129255	0.944032133964	0.041674202139	-0.002131278508	0.000030570202	0.992015135775	N\A	0.017467689540	0.015816320373	0.002214665530	34	0	
7050000	730.497432	1	-0.943761735855	0.909204861661	0.088705167422	-0.009112699409	0.000024664820	0.992194104242	N\A	0.016650491887	0.015552536481	0.002159969352	32	0	
7100000	727.940064	1	-0.994001124869	0.934798754086	0.076050500389	-0.010066549378	0.000025025949	0.991775352859	N\A	0.017450240604	0.015810629845	0.002079077838	34	0	
7150000	728.854542	1	-0.961043334487	0.917755109390	0.078006820312	-0.006211041196	0.000024859625	0.992004313603	N\A	0.017173209840	0.015284467334	0.002129377841	46	0	
7200000	735.508954	1	-0.950626256990	0.920322565164	0.070380390721	-0.006546800104	0.000019819659	0.991661350171	N\A	0.017771794459	0.016627824738	0.002339863456	41	1	
7250000	729.091577	1	-0.968927441705	0.919024089141	0.084350775887	-0.009183082091	0.000021787598	0.992236838541	N\A	0.015898583724	0.015171886893	0.002020169339	39	1	
7300000	728.562257	1	-1.000024990125	0.935681635688	0.075905059933	-0.009513055333	0.000025827788	0.991682896655	N\A	0.017539587965	0.016425825086	0.002171293852	31	0	
7350000	725.900596	1	-1.011824801894	0.936785260299	0.076092657031	-0.008684380488	0.000025150194	0.992239206907	N\A	0.017967390098	0.016316743856	0.002141119944	30	0	
7400000	726.414548	1	-1.068749694925	0.973483519640	0.041502514820	-0.005839694110	0.000025937011	0.992322973704	N\A	0.016856296037	0.014796659068	0.002110055512	37	1	
7450000	732.118576	1	-0.949841675151	0.910532096576	0.087832712488	-0.007745795081	0.000026890664	0.992394634517	N\A	0.017782352681	0.015876772103	0.002024146780	28	0	
7500000	730.249826	1	-0.987268843441	0.928501974228	0.080067273931	-0.008403670880	0.000019970660	0.992751733895	N\A	0.017664080570	0.016103280476	0.002180909649	41	0	
7550000	719.831600	1	-0.969755431639	0.919138339483	0.091258339179	-0.011260781624	0.000025556435	0.991384185000	N\A	0.017085467316	0.016053991011	0.002272434298	25	1	
7600000	730.725946	1	-1.001580436567	0.938894009109	0.073058097991	-0.009764438787	0.000040501049	0.991889970068	N\A	0.017311171435	0.015349133515	0.002265200684	34	0	
7650000	733.542714	1	-0.957498562984	0.921779855594	0.064208915828	-0.005282815630	0.000024887386	0.992576582217	N\A	0.016533445001	0.015037171547	0.002079729979	31	1	
7700000	733.328611	1	-1.007000649168	0.939375573881	0.065303465290	-0.005991818926	0.000022871965	0.992720451758	N\A	0.017692602234	0.016270569842	0.002176829500	38	0	
7750000	727.612253	1	-0.937050196236	0.913361406677	0.069281553830	-0.005136753096	0.000025318003	0.991005029254	N\A	0.018403709553	0.016502389560	0.002345826111	36	0	
7800000	725.468788	1	-1.080926626386	0.976345617929	0.041963257224	-0.004951143989	0.000024162769	0.992196405190	N\A	0.018141229429	0.016450429504	0.002158287303	40	0	
7850000	719.870828	1	-0.966264954292	0.920770845341	0.080268612754	-0.008542155783	0.000024667568	0.992937097619	N\A	0.017584070102	0.015295712833	0.002182628891	36	0	
7900000	727.426585	1	-0.982045365784	0.928971398531	0.062909765979	-0.003737479125	0.000023752388	0.991823401078	N\A	0.017496999090	0.015700525757	0.002250147785	43	0	
7950000	728.322922	1	-0.974591152020	0.917213229508	0.086217905793	-0.008505059507	0.000006556105	0.992781421800	N\A	0.016105490183	0.013946452875	0.001906607780	43	0	
8000000	730.064687	1	-1.001959164741	0.940733591382	0.059225337645	-0.004729048202	0.000023652909	0.992640895686	N\A	0.016767786266	0.015780472011	0.002222916222	36	1	
8050000	741.723023	1	-1.005649109037	0.930618251346	0.088662754281	-0.012787033693	0.000009939053	0.992798009330	N\A	0.014787466946	0.013665907888	0.001799969421	44	4	
8100000	721.022930	1	-1.039876621569	0.961217054757	0.056862925460	-0.009697448415	0.000028665423	0.991739016989	N\A	0.017545104163	0.015832588060	0.001832268638	33	0	
8150000	724.987278	1	-1.019358910193	0.957324393414	0.039307420499	-0.003800756625	0.000021584969	0.992904251832	N\A	0.016430113168	0.015291297727	0.002171179201	39	1	
8200000	736.086796	1	-0.969920863088	0.914969310197	0.097437243759	-0.010736993235	0.000025307751	0.993938066436	N\A	0.014137898952	0.014176722996	0.001925497688	28	0	
