Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m9-fab-005.txt
Log File Name:                   AMY_d1_m9-fab-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2568164567
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m9-fab-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
2650000	507.309465	1	-1.281037245617	1.009314595870	-0.038697994965	0.079343645559	-0.004294389900	0.000112183677	0.959992307722	N\A	0.096700590285	0.013623002756	0.042194423993	0.007460634035	37	7	
2700000	509.197619	1	-1.712238717734	1.278957284382	-0.066102374763	-0.029696013256	0.005583522870	0.000130494218	0.967222273920	N\A	0.080029453331	0.011587474398	0.032518118488	0.006210193333	38	5	
2750000	512.796766	1	-1.633730464897	1.223449068824	-0.065630316962	0.008544622771	0.007242697562	0.000111458223	0.964707997313	N\A	0.084861004222	0.012747017130	0.037308443682	0.006929727613	29	4	
2800000	502.308482	1	-1.436702705946	1.089153845176	-0.049971114039	0.056008645030	0.000662718227	0.000098567181	0.966968802943	N\A	0.102535202684	0.015343802081	0.039207504426	0.007801111584	37	2	
2850000	502.324965	1	-1.693815905276	1.259197211632	-0.067861972661	0.006564811676	0.004280719518	0.000077306968	0.964757501822	N\A	0.086365697442	0.011799203905	0.038443264717	0.006965203286	35	3	
2900000	508.197705	1	-1.803776186544	1.352965490297	-0.084586395883	-0.033328386985	0.016474285373	0.000104078016	0.960058223767	N\A	0.094849490293	0.013110021003	0.041493609901	0.007194157876	30	3	
2950000	493.721611	1	-1.561621755542	1.198044358788	-0.069227695791	0.029414447249	0.008815079757	0.000083493114	0.961543006087	N\A	0.092217165752	0.013144198180	0.041395715061	0.007707590476	34	5	
3000000	503.119537	1	-1.725647571098	1.320140122339	-0.072895189847	-0.045104990445	0.013416186292	0.000081908116	0.967504682336	N\A	0.081631394297	0.011837373601	0.035434201226	0.006794439812	37	4	
3050000	503.928539	1	-1.737068515859	1.347395451581	-0.091032769284	-0.032291986859	0.022238345632	0.000147103622	0.960416929571	N\A	0.098883420352	0.013377974952	0.043735051398	0.007860308894	34	4	
3100000	510.465695	1	-1.847703410717	1.357840002579	-0.082514812404	-0.009022072887	0.008132210308	0.000108139036	0.966402519821	N\A	0.085613587288	0.012947024238	0.038082848965	0.007262476912	33	5	
3150000	512.807770	1	-1.742922585297	1.327793597738	-0.087046975750	-0.018000238714	0.020431050960	0.000104811473	0.963846535949	N\A	0.079039099856	0.011468778546	0.035113580308	0.006570954740	45	3	
3200000	521.758091	1	-1.592813822948	1.209078545443	-0.070108578113	0.037929654713	0.006236782359	0.000092608696	0.985794046884	N\A	0.080024788531	0.011690372657	0.032612318029	0.006159848154	45	6	
3250000	506.022878	1	-1.635966737659	1.228115119205	-0.080168689566	0.114871635737	-0.002711259806	0.000105270922	0.958606612039	N\A	0.097340285160	0.014390532201	0.040647385381	0.007901821133	29	6	
3300000	516.461428	1	-1.690233428787	1.209850000921	-0.060011576384	0.060146586410	-0.007144168653	0.000092805280	0.969914235945	N\A	0.080786223539	0.011956347142	0.031495827227	0.006459378449	46	8	
3350000	497.212001	1	-1.570806647089	1.178175067983	-0.054960855273	0.021875981354	-0.002243751625	0.000105788534	0.959078218232	N\A	0.094035113808	0.013160964272	0.041504023775	0.007184631244	28	5	
3400000	496.621472	1	-1.706708835300	1.302326109537	-0.082459598819	0.004423231209	0.010398898824	0.000113206778	0.959087453292	N\A	0.100475691548	0.013271175929	0.045215352562	0.007455440661	32	3	
3450000	505.288928	1	-1.863016130316	1.383861578867	-0.090268620657	-0.044358816464	0.022516720232	0.000113223080	0.959463607439	N\A	0.093468681849	0.012520336787	0.042030368726	0.007080499465	38	4	
3500000	506.395475	1	-1.632655289071	1.245601007033	-0.055560318938	-0.045196203055	0.007496026511	0.000117376134	0.994856503616	N\A	0.088887532941	0.012027156355	0.034450519137	0.006290081451	46	7	
3550000	500.868509	1	-1.530819594436	1.167327655996	-0.066030118626	0.040440679120	0.011361842796	0.000106374796	0.960269000376	N\A	0.095573342755	0.013367728046	0.042263773603	0.007376610592	33	3	
3600000	501.571325	1	-1.788675436258	1.342818111845	-0.085712671655	-0.012394404541	0.013935934998	0.000097843939	0.961039625613	N\A	0.094919529891	0.013091070091	0.041732754316	0.007103488054	40	3	
3650000	520.740064	1	-1.953718104171	1.424994513762	-0.093460545105	-0.046490662465	0.017877202644	0.000077512378	0.967793336423	N\A	0.081381723190	0.011796775256	0.036361364631	0.006995136833	46	6	
3700000	516.801246	1	-1.857053140720	1.357937316899	-0.072619379786	-0.072855639104	0.013786395469	0.000082160409	0.967543991654	N\A	0.078305200148	0.011402771004	0.033980141706	0.006187962892	31	4	
3750000	506.635219	1	-1.835683602037	1.392995747889	-0.086301874157	-0.072641029378	0.018586903671	0.000090393490	0.965217817547	N\A	0.101063163140	0.014176813123	0.042430982646	0.007626257531	38	5	
3800000	510.115465	1	-1.942569032533	1.430610522777	-0.088041353172	-0.070540637409	0.018774093088	0.000108217719	0.965227450798	N\A	0.093307213361	0.013305042195	0.039390859930	0.007102840277	30	3	
3850000	499.245279	1	-1.921887639385	1.418608398204	-0.083109686442	-0.076365331080	0.013855938121	0.000109192391	0.966897010120	N\A	0.081442977370	0.010892778728	0.037025011934	0.006334399300	31	2	
3900000	490.013454	1	-1.875338958012	1.417858041782	-0.103225074537	-0.005413414538	0.018644759199	0.000111265771	0.957712198989	N\A	0.102344690987	0.015590647489	0.041848678918	0.008066612870	42	4	
3950000	504.118375	1	-1.824719739884	1.360555197780	-0.079862802793	-0.068353627294	0.019680337309	0.000103207565	0.960434138278	N\A	0.100884510590	0.014804501796	0.041603240883	0.007650647666	28	3	
4000000	502.979307	1	-1.859482365256	1.391066631469	-0.090506011094	-0.013175146487	0.010219098218	0.000053280644	0.963898435081	N\A	0.085330356200	0.012801478753	0.036924643244	0.007271060515	37	3	
4050000	501.722883	1	-1.766090168772	1.334110793169	-0.083395220175	-0.021010956801	0.016263782889	0.000122706616	0.969944250581	N\A	0.065463933943	0.011057609944	0.027539045625	0.006056078207	28	3	
4100000	506.825370	1	-1.530267865874	1.149468922307	-0.051005687344	0.013881752607	0.001775083109	0.000129527936	0.960431841615	N\A	0.097362431645	0.013999476280	0.041253171771	0.007485444188	31	4	
4150000	505.374637	1	-1.855603748285	1.387040005135	-0.081132791627	-0.084202223620	0.017883708644	0.000140142970	0.966633143611	N\A	0.077521808183	0.011892446421	0.033560721587	0.006715246053	38	3	
4200000	515.369164	1	-1.420144868396	1.068588550584	-0.044535537462	0.075041594883	-0.007986034969	0.000129098149	0.967021913146	N\A	0.084960842518	0.012477551938	0.037685868618	0.006933479094	30	7	
4250000	507.873601	1	-1.399818772619	1.043868945795	-0.046395159305	0.104411597149	-0.004920544615	0.000082333830	0.963217053359	N\A	0.097586049245	0.012242859257	0.045190612462	0.007490754866	39	3	
4300000	503.347346	1	-1.634760421308	1.204364736925	-0.060733765314	0.038609724867	-0.002023767384	0.000126759042	0.959112361720	N\A	0.095234834173	0.012776652745	0.039785759031	0.006801575908	40	3	
4350000	508.707980	1	-1.828744902484	1.355466616572	-0.085365543044	-0.002958369683	0.008060035168	0.000101523231	0.960073590536	N\A	0.097786272925	0.013524537833	0.043195863740	0.007790262589	40	4	
4400000	497.029358	1	-1.568819344695	1.131589116504	-0.052825573373	0.077680943965	-0.004386670441	0.000103261014	0.956160189824	N\A	0.097982671509	0.014111917048	0.043468492388	0.008163485441	35	3	
4450000	497.105812	1	-1.625786027239	1.201327006488	-0.063046824260	0.044647656768	0.000935055700	0.000115771375	0.958138509575	N\A	0.093868140408	0.013161769619	0.041371503252	0.007214757877	33	2	
4500000	500.255302	1	-1.821536800897	1.362735714235	-0.086872337923	-0.032651785049	0.018508131791	0.000098467097	0.966580606478	N\A	0.084720085061	0.011840128281	0.035968639028	0.006628690932	36	4	
4550000	499.998347	1	-1.402253237190	1.096044689430	-0.058285823462	0.068120004939	0.001565610620	0.000088398247	0.961485015495	N\A	0.092967459835	0.013344479193	0.039953477503	0.007042952033	38	4	
4600000	514.003937	1	-1.733465024225	1.274693299665	-0.068195092882	-0.028491080681	0.013910619261	0.000110137190	0.965694101360	N\A	0.090592190602	0.012119033052	0.039897965090	0.006722220659	36	4	
4650000	505.939799	1	-1.997186849026	1.485394192347	-0.100891246685	-0.062701378522	0.021486707787	0.000124146977	0.967334097892	N\A	0.083439647974	0.011705759727	0.036203585005	0.006670250006	29	4	
4700000	505.237760	1	-1.947247851700	1.433744168374	-0.084719505680	-0.067603070519	0.008926680036	0.000113977806	0.964062956764	N\A	0.104801472421	0.014943383661	0.042587554536	0.008355657105	34	4	
4750000	505.820685	1	-1.718643194804	1.275738393205	-0.074754053964	0.014844234418	0.008299172325	0.000098080096	0.959984779947	N\A	0.091515388883	0.012468141312	0.041923967831	0.007104139872	27	2	
4800000	502.173701	1	-1.856084191462	1.368781513072	-0.080033037183	-0.048744706634	0.014430002886	0.000089582247	0.970433874130	N\A	0.073831845356	0.011146717578	0.033708815401	0.006556780255	37	3	
4850000	523.754931	1	-1.751036964215	1.299354983010	-0.072429299469	-0.028117600924	0.012423005386	0.000104919446	0.968818232788	N\A	0.072694137682	0.010056999502	0.032114582267	0.005964669695	35	5	
4900000	505.005857	1	-1.580184514678	1.164890113530	-0.061945228086	0.082066441469	-0.002712187479	0.000105157497	0.961434659453	N\A	0.080790825636	0.010190583720	0.039159408502	0.006352579972	39	5	
4950000	503.095297	1	-1.655158424744	1.300594325624	-0.088130291839	-0.005178357717	0.019383614273	0.000109651523	0.960966031788	N\A	0.103508822996	0.014360793442	0.043255644298	0.007549704324	36	4	
5000000	501.231018	1	-1.584922335360	1.174262039649	-0.061628441706	0.063795217899	-0.001001240855	0.000104698703	0.964567804703	N\A	0.082535445599	0.012310750120	0.036494184415	0.006745277988	40	3	
5050000	513.209942	1	-1.760759542017	1.295195292978	-0.068770352981	-0.030282533382	0.009545807480	0.000105207066	0.964385119390	N\A	0.075836500179	0.009333813627	0.036765969983	0.005728362822	36	4	
5100000	514.745525	1	-1.897232199163	1.461117325839	-0.100553295591	-0.096300445670	0.027083874375	0.000097675309	0.963811702368	N\A	0.098593821093	0.014090023485	0.041565367911	0.007579774461	38	4	
5150000	505.758477	1	-1.646632697937	1.228509384264	-0.061191942422	-0.015781962023	0.005332711207	0.000109772401	0.962593475275	N\A	0.087783857490	0.012968101928	0.035958829818	0.007083059261	34	4	
5200000	500.933608	1	-1.808435627363	1.349088941028	-0.081867353320	-0.027875414986	0.012669675223	0.000120557518	0.960073807539	N\A	0.092502067200	0.013337822574	0.039054453848	0.007508100327	35	3	
5250000	502.648547	1	-1.508517470570	1.171174446814	-0.072007466765	0.063352586008	0.006319110953	0.000116991117	0.958528511626	N\A	0.097669792490	0.013762576720	0.043002826715	0.007624227228	33	3	
5300000	518.499950	1	-1.593971714923	1.196156364403	-0.063073786155	0.027289951904	0.005392940460	0.000104378961	0.965858754288	N\A	0.089709729561	0.012688701800	0.038078335392	0.006843486784	30	7	
5350000	514.893005	1	-1.572045879849	1.166038679920	-0.060179105907	0.069662140422	-0.003949862572	0.000097640881	0.964358160261	N\A	0.089681061769	0.012622720786	0.039203367352	0.006856143777	30	6	
5400000	504.520777	1	-1.743731495158	1.291056053958	-0.072115144512	-0.029703672615	0.016337795618	0.000102294199	0.965367381575	N\A	0.086420857731	0.011495724778	0.039855253691	0.006577638982	39	2	
5450000	508.712715	1	-1.413555320094	1.058852671345	-0.042081181515	0.088492187877	-0.009966235328	0.000126080098	0.961978756260	N\A	0.101536679413	0.014195805554	0.043637597405	0.007715143766	44	6	
5500000	501.229607	1	-1.688105401201	1.271521734630	-0.083795561326	0.053764907756	0.006927970131	0.000106414315	0.960171369720	N\A	0.095662517744	0.013161867731	0.043346139940	0.007664682715	35	4	
5550000	506.869425	1	-1.574393275866	1.185568769176	-0.069311378057	0.061800790136	0.003992705610	0.000103969372	0.959770566935	N\A	0.094047651482	0.013404618326	0.041184459519	0.007537689441	34	5	
5600000	506.591277	1	-1.810271453056	1.359173028374	-0.088306226573	-0.024282625716	0.018777492721	0.000101371040	0.963203206397	N\A	0.093880099088	0.012930009229	0.042508240760	0.007207623245	32	5	
5650000	500.396815	1	-1.773187615146	1.328734942068	-0.077907160014	-0.033689289686	0.013099726228	0.000106687104	0.967287715753	N\A	0.093830579835	0.012977657741	0.040885845577	0.007063790944	32	2	
5700000	506.096513	1	-1.677984353857	1.253407779539	-0.066173375131	0.002118879422	0.002821633062	0.000094111560	0.985611507560	N\A	0.069796491128	0.010844911558	0.024647762710	0.006274050709	40	3	
5750000	502.836698	1	-1.733918740992	1.280626862297	-0.072300513917	0.008724379864	0.003864573838	0.000110677588	0.961942622969	N\A	0.105502654299	0.013767663845	0.046544274554	0.007831287166	39	4	
5800000	512.509091	1	-1.328848179733	0.993419228669	-0.033082192406	0.123848162335	-0.015215481035	0.000080476864	0.964549175757	N\A	0.081043234194	0.009327106457	0.039314353168	0.005652429987	33	7	
5850000	506.013229	1	-1.796846879644	1.327484964566	-0.074737814801	-0.024834568176	0.005508347474	0.000109490381	0.960985750651	N\A	0.092389886740	0.013374046606	0.037271791136	0.006998925540	29	4	
5900000	504.210218	1	-1.568361488142	1.170532254729	-0.059930237913	0.054908597850	-0.001170767485	0.000145357621	0.970294402223	N\A	0.081762759198	0.011664457295	0.036285449240	0.006773128225	32	3	
5950000	505.956198	1	-1.645424888581	1.189077282160	-0.057549401217	0.043025234070	-0.002551924739	0.000115347907	0.967166861119	N\A	0.087798250459	0.012945765566	0.038205579718	0.007100498187	38	4	
6000000	518.264541	1	-1.766138275973	1.291052507961	-0.071309239228	0.004729623067	0.005343104159	0.000086248183	0.965944103838	N\A	0.085588015851	0.011346105485	0.039109262318	0.006671034776	37	5	
6050000	520.261948	1	-1.821889608787	1.375217977723	-0.087725316615	-0.042348275061	0.018319370903	0.000090839141	0.971915303835	N\A	0.084152715942	0.012207680487	0.030787108781	0.006084518264	27	5	
6100000	515.310757	1	-1.660961133783	1.231222512290	-0.063085076958	0.010257224829	0.002658513715	0.000112911448	0.962744811071	N\A	0.084832172341	0.011665746155	0.038852708563	0.006720363687	34	5	
6150000	511.284622	1	-1.675825469381	1.281039053377	-0.073437612752	-0.029636957352	0.012555871195	0.000116060352	0.970173243092	N\A	0.101090462542	0.015096187898	0.037562669774	0.007659341433	35	2	
6200000	505.649262	1	-1.576265357464	1.179891129807	-0.059553961082	0.029937966133	0.002741923311	0.000118231289	0.962215629363	N\A	0.100911947221	0.013889090540	0.043166764269	0.007764319289	34	4	
6250000	500.987948	1	-2.009129249754	1.507845587491	-0.104681566512	-0.083084117042	0.023003646409	0.000099285536	0.965075225479	N\A	0.084753464607	0.012359856913	0.036893588026	0.007332057951	44	4	
6300000	500.668405	1	-1.821940796349	1.353450593216	-0.081933228728	-0.002253827767	0.003447337972	0.000120592883	0.964108696571	N\A	0.083498277338	0.011888919223	0.039921558397	0.007717688808	40	3	
6350000	504.073396	1	-1.687084637201	1.202296422085	-0.060412047887	0.048610411030	-0.003862464390	0.000104607185	0.965827639181	N\A	0.090185389104	0.012249447253	0.042212605191	0.007092914120	30	4	
6400000	504.321246	1	-1.704811948307	1.280248045516	-0.080172942703	0.032140724747	0.008558153607	0.000102494071	0.959930852480	N\A	0.093698087234	0.013103453063	0.042212804386	0.007673588945	41	4	
6450000	506.095749	1	-1.618631344674	1.229669697191	-0.063500491248	-0.014884889673	0.007404687689	0.000085363522	0.965897823452	N\A	0.089028499521	0.012193669264	0.039125846644	0.006824181041	33	6	
6500000	509.102712	1	-1.646858208453	1.221444746419	-0.070674709798	0.058130789400	0.002691743282	0.000089262000	0.966600645775	N\A	0.084166064763	0.012587761861	0.032785166015	0.006477380999	30	5	
6550000	504.224630	1	-1.632985554451	1.227456554705	-0.067850832483	0.030035014191	-0.000007872511	0.000112170949	0.959399825899	N\A	0.096683511831	0.013790091277	0.042963541178	0.007918270853	30	10	
6600000	513.452148	1	-1.641423423641	1.226098408090	-0.066839876898	0.008679660638	0.009764125129	0.000083306918	0.965054767513	N\A	0.085791585397	0.011899827428	0.039384642702	0.007029719325	33	6	
6650000	502.473312	1	-1.503808657774	1.154996952540	-0.064551746259	0.041482609347	0.006591071855	0.000125741789	0.958545515244	N\A	0.090807348921	0.012139872825	0.041640482778	0.007146934902	28	2	
6700000	515.198546	1	-1.764986461823	1.319650590216	-0.071357911037	-0.047827637867	0.009929557888	0.000147509703	0.964676810894	N\A	0.103908329198	0.014655394514	0.042690190746	0.007979923513	40	3	
6750000	504.138569	1	-1.579310697360	1.194301054954	-0.068087409012	0.048015231866	0.004105219891	0.000109102107	0.958215605397	N\A	0.098365163270	0.013140658604	0.045824190258	0.008157643297	37	2	
6800000	514.794951	1	-1.829936753541	1.360198113647	-0.083743135152	-0.022033276025	0.010974699331	0.000102143997	0.968141261983	N\A	0.086845699203	0.013551198465	0.034908000088	0.007098998402	33	3	
6850000	505.352943	1	-1.792037924492	1.354634037436	-0.089576358265	-0.019293879780	0.017999983085	0.000106232051	0.963969129085	N\A	0.082529892965	0.012029237686	0.036808322990	0.006703361252	28	3	
6900000	506.233430	1	-1.682703131527	1.246075495205	-0.068261985689	0.010474699295	0.007477296811	0.000123736951	0.964894256003	N\A	0.061926091328	0.007812155550	0.031301595544	0.005132538011	26	3	
6950000	493.864417	1	-1.770070064458	1.332402744194	-0.083787900465	-0.020864674476	0.017750614104	0.000103495628	0.960958433730	N\A	0.089864960981	0.012429312201	0.040447246860	0.007101476609	28	5	
7000000	506.261340	1	-1.105979296719	0.819732753237	-0.013003709022	0.167361560138	-0.019916243063	0.000093273681	0.962269854113	N\A	0.097185155644	0.012749008534	0.042134960051	0.007033635006	38	4	
7050000	506.137077	1	-1.765177383980	1.297729689618	-0.074062926302	-0.012590254201	0.008028128450	0.000087329080	0.963235938888	N\A	0.089706305691	0.012167604808	0.041214612970	0.007068280701	38	5	
7100000	503.494749	1	-1.782242948488	1.346994918735	-0.081542769541	-0.062386050760	0.021858097095	0.000123640083	0.963023067173	N\A	0.087925516728	0.011985988089	0.039802158232	0.006901056877	36	3	
