Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  SEP_d1_m9-glob-005.txt
Log File Name:                   SEP_d1_m9-glob-005.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3666100468
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   SEP_d1_m9-glob-005.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.248843
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.69 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	Global Trend	
13250000	563.844334	1	-1.703956413000	1.011611238507	-0.021307200494	0.047945045682	-0.005565649609	0.000053400971	0.978547432379	N\A	0.045250578941	0.006222765180	0.030196094653	0.005221290301	41	2	0.005465466768	Global Trend	
13300000	558.527672	1	-1.680655090410	0.995199387462	-0.012330221324	0.020211621577	-0.005835087988	0.000089816182	0.998770857517	N\A	0.023519359983	0.003202976004	0.025207331360	0.004170346230	40	2	-0.091383998967	Global Trend	
13350000	562.955992	1	-1.718134333062	0.988058420395	-0.016484661661	0.035891908209	-0.005485417330	0.000055809171	0.999584459088	N\A	0.022223164507	0.003051701911	0.023946467263	0.004159105642	34	2	-0.095730165988	Global Trend	
13400000	563.907550	1	-1.601950962101	0.938738253195	-0.017519262254	0.085676250532	-0.007456637832	0.000080449828	0.999947037590	N\A	0.021084903717	0.003189373110	0.022888320214	0.003764635294	35	2	-0.374042763780	Global Trend	
13450000	555.730553	1	-1.690431885182	0.980627898131	-0.008722640761	0.033572908266	-0.010642957382	0.000069422639	0.993492879632	N\A	0.024538449266	0.003218249191	0.024939943317	0.004014124674	34	3	-0.029041158418	Global Trend	
13500000	561.943866	1	-1.665667725586	0.990768896794	-0.012293383466	0.029681250459	-0.005546971602	0.000051195307	0.999359982572	N\A	0.021536067764	0.002885552323	0.023220842359	0.004020280426	40	2	0.075451492410	Global Trend	
13550000	545.871894	1	-1.595123218728	0.953258714898	-0.008226815020	0.022417170771	-0.005539592510	0.000091289898	0.980245676591	N\A	0.043062040676	0.006319267467	0.025033974087	0.004660300248	43	3	-0.007019163481	Global Trend	
13600000	556.868717	1	-1.672456167307	0.961934876367	-0.010823792848	0.064645170029	-0.013730022014	0.000085097997	0.976564771570	N\A	0.078623826253	0.011290213521	0.034780813407	0.006403494570	35	4	0.001550760517	Global Trend	
13650000	563.465874	1	-1.686022399738	0.960884661951	-0.009741478098	0.060373285581	-0.011763882702	0.000075629380	0.999837902880	N\A	0.023314974713	0.003130501307	0.025155395482	0.004220739388	25	4	0.185999733277	Global Trend	
13700000	570.407851	1	-1.656363145420	0.910192617589	-0.010557262490	0.118307658713	-0.018728758480	0.000077972924	0.999863853122	N\A	0.024554965117	0.003403191372	0.026547983497	0.004378910083	27	3	0.384507790860	Global Trend	
13750000	550.715478	1	-1.604314727539	0.923264636944	-0.003364237774	0.033019524430	-0.007703404153	0.000021852210	0.977356283088	N\A	0.068755166889	0.008383934774	0.034341825780	0.005504972148	35	2	-0.000194976896	Global Trend	
13800000	561.638919	1	-1.781592768365	1.025267737750	-0.019544448880	0.036782454198	-0.005472489813	0.000081216276	0.976095645094	N\A	0.072195539016	0.009183168519	0.034892819026	0.005792385817	33	3	-0.000323541643	Global Trend	
13850000	561.965035	1	-1.682448307600	0.936715955154	-0.010856316200	0.082827332714	-0.014197813648	0.000077445450	0.974620351443	N\A	0.066232166839	0.009285198630	0.033262358029	0.006014861949	37	4	0.002452723857	Global Trend	
13900000	562.675740	1	-1.700333561068	0.973541556985	-0.012376728022	0.047775501715	-0.008943970041	0.000072930853	0.999995070949	N\A	0.022844951947	0.002988816813	0.024882630357	0.004282222816	38	3	-0.997560070389	Global Trend	
13950000	554.095917	1	-1.679906931088	0.951195141164	-0.013146173602	0.071572632632	-0.009503621289	0.000081295064	0.999985051494	N\A	0.022702529000	0.003029198466	0.024560120206	0.004176240203	37	2	-0.593079441525	Global Trend	
14000000	547.451419	1	-1.625448771886	0.970671182010	-0.017819060735	0.051070332768	-0.004530124049	0.000062500005	0.999977119657	N\A	0.022312273788	0.003357250387	0.024236342174	0.004121740295	35	2	-0.488663216395	Global Trend	
14050000	568.217385	1	-1.691150048520	0.947482301908	-0.004176061280	0.073446164039	-0.018382687374	0.000074248423	0.980738742408	N\A	0.038830008730	0.004889757502	0.027377597787	0.004417453453	38	5	-0.010191434791	Global Trend	
14100000	565.820759	1	-1.606474788188	0.981236537274	-0.017070191758	0.038132829099	-0.003499025446	0.000079418655	0.999868265553	N\A	0.024889916319	0.003353761367	0.027036075274	0.004714568512	35	3	-0.416890179848	Global Trend	
14150000	558.991085	1	-1.749416263703	1.034036100855	-0.015146505174	-0.002834169057	-0.003642260793	0.000085698574	0.982612869358	N\A	0.031447994362	0.004161838876	0.025659134916	0.004508220215	34	2	0.015180392925	Global Trend	
14200000	555.517069	1	-1.662462432228	1.014624137107	-0.019515486291	-0.011529354846	0.006558550697	0.000070633698	0.990284754068	N\A	0.025227941157	0.003465175979	0.024309220797	0.004422410207	35	2	-0.017963838520	Global Trend	
14250000	544.117485	1	-1.676419558812	1.000330247344	-0.017533360033	0.033656748458	-0.005982407812	0.000063355197	0.994414733521	N\A	0.024802233644	0.003337583342	0.025539742369	0.004248719218	36	2	0.031159027592	Global Trend	
14300000	566.977528	1	-1.659664899368	0.993275078981	-0.019863486583	0.020380169251	-0.000116604076	0.000054525839	0.984198257545	N\A	0.031604661608	0.004401647217	0.026379527850	0.004540724812	25	4	0.007127933340	Global Trend	
14350000	549.639729	1	-1.698483257144	0.998605706426	-0.017569043701	0.037719957297	-0.004128510265	0.000082546545	0.973916330765	N\A	0.061491472070	0.007571104345	0.033612341657	0.005468408948	26	2	0.004251722625	Global Trend	
14400000	566.622630	1	-1.642625409521	1.034254110277	-0.028002174799	0.024614571033	0.001488479987	0.000064704094	0.985292650370	N\A	0.029657446407	0.004112223944	0.025693295465	0.004573189318	28	3	0.014537297884	Global Trend	
14450000	559.023735	1	-1.560220884451	0.951212463741	-0.013356952734	0.054899784149	-0.004684456133	0.000055199388	0.996462140847	N\A	0.024903205558	0.003657913760	0.026902360091	0.004730851632	38	1	-0.036181457784	Global Trend	
14500000	560.167143	1	-1.634941679757	0.982575856468	-0.013367105806	0.034245463162	-0.004277462665	0.000085083895	0.999911060862	N\A	0.021327008060	0.003026308203	0.023203621472	0.004284166366	39	4	-0.438495639404	Global Trend	
14550000	553.752799	1	-1.585033737427	0.916418606897	-0.007676947953	0.108112141209	-0.017908249231	0.000068699329	0.999923271121	N\A	0.024879653273	0.003501234294	0.027052950302	0.004713417169	35	3	-0.321052823683	Global Trend	
14600000	550.354694	1	-1.773755395979	1.049649822887	-0.025998428134	0.031884254968	-0.003065507229	0.000059784349	0.979536628279	N\A	0.052517180107	0.007475056728	0.029406478134	0.005352626124	41	0	0.002803475130	Global Trend	
14650000	551.287136	1	-1.752244482560	1.047962174962	-0.031102947648	0.020250617486	0.003855185468	0.000078646823	0.975202116754	N\A	0.072694149142	0.010518697544	0.033790973628	0.006308025911	33	1	0.002427162463	Global Trend	
14700000	557.039873	1	-1.695383214827	1.001665567411	-0.011561465163	0.017442804414	-0.008093638035	0.000065714869	0.999971004246	N\A	0.021726144604	0.002938578941	0.023572250827	0.003985055321	38	4	-0.405832106773	Global Trend	
14750000	568.187194	1	-1.632484420236	0.925711965090	-0.005004099347	0.077544408829	-0.014895713587	0.000074252429	0.980760559943	N\A	0.039629328825	0.005125700213	0.026155508976	0.004294187012	33	4	-0.004142135674	Global Trend	
14800000	559.998825	1	-1.589533911955	0.935393267667	-0.016378460585	0.090336853640	-0.009927327356	0.000062804858	0.999947251489	N\A	0.023041688376	0.003333397954	0.024976612304	0.004273195731	38	2	-0.401513924987	Global Trend	
14850000	566.245629	1	-1.690924446573	0.990481539141	-0.019996371351	0.041636438818	-0.002907252663	0.000076685307	0.976006733151	N\A	0.077285350224	0.010743663623	0.034606736636	0.006154742252	35	4	-0.000252446433	Global Trend	
14900000	561.806412	1	-1.914611685306	1.123051839129	-0.034317647740	0.019127894249	-0.001622774993	0.000056491562	0.975266586539	N\A	0.076638297253	0.011251771543	0.034195226761	0.006638978099	29	2	-0.000152041278	Global Trend	
14950000	561.051122	1	-1.670799640112	0.964521436268	-0.008130428204	0.059358645172	-0.015103537927	0.000059355281	0.999921020427	N\A	0.022734367144	0.003198490553	0.024540875258	0.004165532994	43	3	0.241805763390	Global Trend	
15000000	568.203465	1	-1.715841280739	0.982032219021	-0.017404395022	0.060286919648	-0.008577331692	0.000065959113	0.976904076346	N\A	0.063781806026	0.009227764987	0.031486626670	0.005664200441	32	3	-0.003035291304	Global Trend	
15050000	563.450887	1	-1.742016616062	1.022473762414	-0.019336063138	-0.002783445380	0.001658621316	0.000091304593	0.978903669486	N\A	0.073543693867	0.010482048743	0.033099458134	0.005946616956	24	7	-0.000686399606	Global Trend	
15100000	556.279532	1	-1.719091730972	1.017860824296	-0.019563458825	0.026567244730	-0.003223178828	0.000084082097	0.976009993291	N\A	0.043092748247	0.005403599833	0.029997350086	0.004905002542	27	2	-0.007278699348	Global Trend	
15150000	573.476107	1	-1.635893213331	0.931475140994	-0.011851431230	0.090631656988	-0.011793193843	0.000070256843	0.981233567271	N\A	0.033082510827	0.004404932180	0.025615884275	0.004290349125	28	4	-0.010710380146	Global Trend	
15200000	558.865543	1	-1.741107017067	0.999486125004	-0.014875098109	0.055441303000	-0.010048098263	0.000044367642	0.979358330451	N\A	0.047114428194	0.006521058110	0.027375503299	0.004871799308	35	4	0.002811302474	Global Trend	
15250000	561.873927	1	-1.703744261513	1.022057061939	-0.017876034781	-0.008138429502	0.000321324922	0.000072246724	0.992435599995	N\A	0.023756428409	0.003121756879	0.023779588123	0.004006306255	44	2	-0.024427549731	Global Trend	
15300000	559.315064	1	-1.673333105007	0.985313443255	-0.010225533102	0.047465549243	-0.012046059370	0.000057803617	0.995780779280	N\A	0.024989755323	0.003453224614	0.025973568525	0.004436131809	37	4	0.028718349164	Global Trend	
15350000	567.475634	1	-1.666781224452	0.956192005230	-0.012902414678	0.046021946127	-0.007189454423	0.000096218073	0.978963420409	N\A	0.039984063432	0.005168782354	0.027483014494	0.004632141567	32	3	0.007728669253	Global Trend	
15400000	562.077611	1	-1.660627490372	0.939215958932	-0.013242742745	0.084080319409	-0.010172248576	0.000061310080	0.999847970724	N\A	0.020425335739	0.002841691419	0.022347607423	0.004020168515	40	3	0.140689880962	Global Trend	
15450000	544.341328	1	-1.701944095586	1.018458683885	-0.031069150889	0.057995670450	-0.001529999066	0.000071822699	0.978151500819	N\A	0.073175802718	0.010353326747	0.034791771121	0.006327537968	40	0	0.002406254323	Global Trend	
15500000	544.467194	1	-1.713323251628	1.016694800099	-0.019182474424	0.012200339574	-0.000108829999	0.000082821810	0.992039946857	N\A	0.025117567974	0.003452814685	0.025433512573	0.004555919023	42	1	0.029238024374	Global Trend	
15550000	565.189402	1	-1.725830345057	0.988902528425	-0.013238141948	0.029953933786	-0.005481992916	0.000064218688	0.999238039939	N\A	0.022448052655	0.002969498034	0.024136521855	0.004102155203	34	4	-0.092059059137	Global Trend	
15600000	555.605458	1	-1.649354436777	0.930912361885	-0.015005833958	0.096702154288	-0.009765571999	0.000069763512	0.987974375527	N\A	0.030254119712	0.004039769762	0.029021616837	0.005038827533	26	2	0.018953364037	Global Trend	
15650000	563.037873	1	-1.699324856711	0.962734706596	-0.007390255194	0.056428852592	-0.011920409333	0.000073379441	0.999808363710	N\A	0.023415804386	0.003011731349	0.025345536393	0.004275559941	41	3	-0.182814558157	Global Trend	
15700000	560.068035	1	-1.701967980477	0.982384540617	-0.012547831136	0.037330506586	-0.007017317356	0.000070106018	0.999937532255	N\A	0.023883816195	0.003108663977	0.025701629060	0.004310238509	28	5	0.372411932884	Global Trend	
15750000	567.533077	1	-1.799577636328	1.128771058521	-0.046970274574	0.034025396742	0.005767150923	0.000110737361	0.980695106239	N\A	0.048421264043	0.007440867659	0.029211983499	0.005400104281	39	3	0.008180479599	Global Trend	
15800000	555.189260	1	-1.818228676247	1.096359367529	-0.048077178900	0.049048900153	0.005988575472	0.000074277883	0.971723910034	N\A	0.083030338270	0.011619867261	0.037789390498	0.006864458080	26	1	0.000292431446	Global Trend	
15850000	567.541340	1	-1.613003738538	0.905633810833	-0.006024537549	0.118624478092	-0.020436308137	0.000075706881	0.997994059889	N\A	0.023889430226	0.003023245636	0.025281036002	0.004120631848	32	7	-0.070964183441	Global Trend	
15900000	559.827108	1	-1.865149931419	1.133327176462	-0.044774216062	0.031363532758	0.002131178221	0.000052123744	0.978041554228	N\A	0.065349029317	0.009205615035	0.032454386826	0.005789844625	31	3	0.001912344076	Global Trend	
15950000	566.343355	1	-1.633033559387	0.978412530262	-0.016878015883	0.046705845140	-0.007549944636	0.000074134850	0.999869751483	N\A	0.024575729129	0.003325001455	0.026574281482	0.004421010218	38	3	0.310378311229	Global Trend	
16000000	552.068735	1	-1.728836683552	0.965557329156	-0.005765106451	0.055022770249	-0.015156505991	0.000071915741	0.999783457343	N\A	0.022388058047	0.003211256507	0.024412557832	0.004306542171	28	4	-0.190612093656	Global Trend	
16050000	546.917582	1	-1.718246840716	0.976272029240	-0.014801637150	0.059759442871	-0.010597534502	0.000063983495	0.976421878316	N\A	0.066588588487	0.008793421195	0.032469835303	0.005424562513	31	3	-0.000847225346	Global Trend	
16100000	559.935081	1	-1.702128264384	0.990260047839	-0.013462177854	0.033146933482	-0.009549077413	0.000087819615	0.999636765662	N\A	0.023237060502	0.003422609069	0.025403546103	0.004637485354	31	4	0.168656248212	Global Trend	
16150000	570.428246	1	-1.698337914369	0.985353423368	-0.012945665352	0.024096397830	-0.004872214768	0.000057690003	0.976610961824	N\A	0.074791359218	0.010290475097	0.035208108276	0.006336466818	31	3	0.000679251253	Global Trend	
16200000	565.157304	1	-1.637956506604	0.919279250630	-0.013480572021	0.106334699754	-0.012434620662	0.000076993042	0.994084088370	N\A	0.024199894841	0.003513210575	0.025392597330	0.004335953345	38	2	-0.034875423012	Global Trend	
16250000	567.858141	1	-1.697492711322	0.987136170335	-0.014130357863	0.026458691943	-0.002182274768	0.000101112602	0.997721314571	N\A	0.021819111007	0.003284045806	0.023741448230	0.004421096750	40	3	-0.092540385345	Global Trend	
16300000	562.361219	1	-1.799427106466	1.070204165602	-0.024904135858	0.006046013048	-0.001410752416	0.000051696931	0.975187952997	N\A	0.062649593353	0.007409521464	0.034388692525	0.005522983908	32	2	0.002244192410	Global Trend	
16350000	560.366086	1	-1.678590148053	0.923322863265	-0.004186100073	0.102126046945	-0.021187756704	0.000069657380	0.999992736173	N\A	0.023684772472	0.003185253089	0.025816622296	0.004371779181	31	2	-1.261575306778	Global Trend	
16400000	561.954770	1	-1.608163195312	0.936412883137	-0.010732331487	0.063929943474	-0.008782483240	0.000055433541	0.980257539118	N\A	0.042425485388	0.006488370226	0.026599560983	0.004979739716	31	3	-0.003656732081	Global Trend	
16450000	555.938519	1	-1.741230252615	0.970146224256	-0.016059701731	0.041557336562	-0.003082213702	0.000091203762	0.996564887506	N\A	0.022561505520	0.003188484903	0.023718571032	0.004250822585	38	3	0.059150888511	Global Trend	
16500000	561.421671	1	-1.684633848199	1.007196479789	-0.018917864050	0.018643328087	-0.002832417199	0.000070541579	0.988387787932	N\A	0.026414530361	0.003326177499	0.024453972579	0.004000327350	32	3	0.017230399015	Global Trend	
16550000	557.000224	1	-1.761227897026	0.999476795641	-0.020315630996	0.036070050735	-0.003256646966	0.000090057198	0.985985230687	N\A	0.028029450148	0.003811085882	0.024774913683	0.004438555912	30	3	-0.017737572997	Global Trend	
16600000	572.198971	1	-1.647541857196	0.952083074645	-0.012156918743	0.039288344449	-0.004588848821	0.000075664548	0.976066616217	N\A	0.063226152806	0.007912766048	0.032611787465	0.005393837853	35	5	-0.001610942631	Global Trend	
16650000	563.109295	1	-1.679702051753	0.972865625264	-0.009493460562	0.046989368915	-0.010361872758	0.000078891000	0.999994471404	N\A	0.022056532093	0.003086078654	0.024180926263	0.004229245243	43	3	-1.640346579846	Global Trend	
16700000	567.772755	1	-1.646491394194	0.939273521219	-0.009923156190	0.080440717913	-0.013304196569	0.000074479026	0.977571953859	N\A	0.066529625578	0.008749881218	0.033346062897	0.005701186150	27	2	-0.002119607289	Global Trend	
16750000	568.280459	1	-1.706775433525	0.942083442703	-0.007166165016	0.078807549849	-0.014789555923	0.000074006437	0.999574119748	N\A	0.022376432907	0.002915570708	0.024112968750	0.003839950024	34	5	0.157588488769	Global Trend	
16800000	552.900298	1	-1.690622032587	0.961850203963	-0.011973132742	0.060139974030	-0.009896520029	0.000079496394	0.999987528922	N\A	0.023066853488	0.003128129683	0.024919378157	0.004268754640	29	2	-0.834493477491	Global Trend	
16850000	552.484828	1	-1.731337709249	1.036608605375	-0.019790333516	0.011516424098	-0.006117747763	0.000071841729	0.978741771248	N\A	0.038203961683	0.005530772161	0.026457032415	0.004569540145	31	2	0.008906548896	Global Trend	
16900000	564.139840	1	-1.775952356711	1.048400393600	-0.023434634222	0.016051392343	-0.004947631473	0.000082314386	0.977339402219	N\A	0.071553366461	0.009629232083	0.034278365273	0.005798959688	34	3	-0.002234385337	Global Trend	
16950000	555.040584	1	-1.867214399896	1.059496105441	-0.028674226574	0.042020656917	-0.005822647007	0.000092421205	0.978238035746	N\A	0.059802689593	0.008755949195	0.030027704211	0.005549245837	35	2	-0.002981295628	Global Trend	
17000000	559.056072	1	-1.669801398684	1.019406378932	-0.019127741286	0.006850093994	0.001681863997	0.000117284890	0.992422691671	N\A	0.025491208913	0.003544247510	0.025636183019	0.004370487207	42	2	0.039635461670	Global Trend	
17050000	556.284331	1	-1.765484898613	0.982796767964	-0.016949460045	0.043962728642	-0.003198652225	0.000069534380	0.996533827898	N\A	0.025193468618	0.003432600947	0.026726709458	0.004392083877	35	3	-0.040778234051	Global Trend	
17100000	564.963980	1	-1.719332772302	0.953165329873	-0.016595683023	0.076016664653	-0.008492906786	0.000059224604	0.992552534017	N\A	0.025042156137	0.003939934670	0.024714814075	0.004624221659	35	2	0.015950399336	Global Trend	
17150000	573.101339	1	-1.625320677571	0.953777506977	-0.015170375541	0.067728224181	-0.006587074629	0.000051121388	0.996195496896	N\A	0.023235901557	0.003329113666	0.024442828519	0.004316176572	43	6	-0.023604529997	Global Trend	
17200000	557.960413	1	-1.672879741688	0.949143018369	-0.007745877722	0.074245010726	-0.016093392575	0.000089169133	0.992178637057	N\A	0.025849144724	0.003354225242	0.026226059762	0.004245861712	30	3	0.031234099412	Global Trend	
17250000	562.352367	1	-1.629429840567	0.955713428801	-0.012929829522	0.061870087963	-0.008369149232	0.000066620167	0.997283202216	N\A	0.025078774240	0.003522201010	0.026604385349	0.004237555588	31	3	-0.053138625159	Global Trend	
17300000	566.605170	1	-1.631422832326	0.931317006485	-0.006588203930	0.091216020258	-0.018654944094	0.000065713911	0.995138141591	N\A	0.024187360922	0.003454286538	0.025592847302	0.004394968860	38	4	-0.037883203821	Global Trend	
17350000	568.534408	1	-1.740934541574	0.981137464493	-0.010426309108	0.044917436079	-0.008799617769	0.000063320346	0.976083844621	N\A	0.078804557026	0.011554025088	0.034352200479	0.006481174709	27	3	0.000667369167	Global Trend	
17400000	553.663465	1	-1.697498010090	0.998207503589	-0.016539676457	0.022107435518	-0.003530770206	0.000067724220	0.983353503809	N\A	0.031223433389	0.004236833128	0.026668655779	0.004601865660	32	2	0.008058186985	Global Trend	
17450000	566.395376	1	-1.633099521545	1.000771253928	-0.013384413961	0.023418576166	-0.002867790625	0.000097485973	0.998030583820	N\A	0.024566964153	0.002507922560	0.026340426532	0.004328996257	31	3	0.089749882337	Global Trend	
17500000	554.036539	1	-1.705998249191	0.983992504355	-0.011540462386	0.034994157052	-0.007492555325	0.000077541965	0.999903624005	N\A	0.024210395883	0.003143458056	0.025924142187	0.004204227053	27	3	-0.462759906566	Global Trend	
17550000	564.404111	1	-1.692438558472	0.960264821179	-0.009379763837	0.062050224021	-0.012943426647	0.000064997617	0.999980507802	N\A	0.024723984572	0.003465179156	0.027199971954	0.004710503250	34	2	0.574657819080	Global Trend	
17600000	566.413671	1	-1.668345802725	0.935492612769	-0.011840483425	0.088712474714	-0.012399438782	0.000069006898	0.999981231457	N\A	0.022618408681	0.003173369907	0.024424488612	0.004355966363	36	3	0.535520699881	Global Trend	
17650000	541.118765	1	-1.696395253364	0.963171899282	-0.009535120079	0.048336862531	-0.009472134666	0.000093019673	0.981459984204	N\A	0.039371666118	0.005019983460	0.027749851078	0.004685655095	37	3	0.006262102895	Global Trend	
17700000	562.749661	1	-1.801626174090	1.036281315512	-0.021682860764	0.017691837351	-0.001270350576	0.000074024026	0.975458264421	N\A	0.050155291444	0.006147387552	0.030761622689	0.005008401133	24	2	-0.005264221303	Global Trend	
17750000	564.250357	1	-1.701169824933	0.986706993563	-0.012998200842	0.028292145583	-0.003597822691	0.000092450165	0.999627926760	N\A	0.022938416899	0.003075432467	0.024875964939	0.004250192398	38	3	-0.177896098011	Global Trend	
17800000	560.727926	1	-1.695880027403	0.984420344191	-0.013795997302	0.035151677473	-0.005776373187	0.000079567893	0.999991172868	N\A	0.022962895542	0.002942573624	0.024839440855	0.004262687439	40	2	-1.059075197857	Global Trend	
17850000	550.770834	1	-1.696129621626	1.000801668000	-0.023375490514	0.063684897379	-0.004055057321	0.000062531084	0.980027623294	N\A	0.034868898772	0.004745376836	0.026869300105	0.004453649614	36	2	0.008634467070	Global Trend	
17900000	556.178097	1	-1.721733996678	0.968430486089	-0.010996914143	0.038542515954	-0.006771612310	0.000085933232	0.993227224180	N\A	0.023168052914	0.003064766939	0.023473615127	0.003953846053	37	6	0.028634460628	Global Trend	
17950000	555.233206	1	-1.711421313272	0.962824124021	-0.005052051261	0.059720215757	-0.017068237755	0.000066626029	0.998889938217	N\A	0.024941590187	0.003409716544	0.026775307031	0.004630400995	33	2	0.083405378805	Global Trend	
18000000	555.827983	1	-1.576208067788	0.934393191848	-0.020644919344	0.091599178495	-0.005659947957	0.000066065574	0.999989016489	N\A	0.023721052809	0.003317012689	0.025730107644	0.004352919168	35	1	-0.686642739222	Global Trend	
18050000	570.396978	1	-1.711892511706	1.007011477673	-0.016733853956	0.043132563210	-0.007203281785	0.000061507965	0.984170824562	N\A	0.030897310358	0.004471434190	0.025034004352	0.004423511670	40	3	0.007878689293	Global Trend	
18100000	554.360874	1	-1.602460722583	0.948811381097	-0.018248729861	0.065197644805	-0.002764606217	0.000061464887	0.995533178569	N\A	0.024849270137	0.003696148675	0.026342228799	0.004580047766	27	1	-0.024464648811	Global Trend	
18150000	566.964113	1	-1.708361978450	0.948110824340	-0.006126117767	0.070378568311	-0.015816630836	0.000064721435	0.994578966228	N\A	0.023427799148	0.003395726819	0.023935197199	0.004274126116	44	6	0.029027537535	Global Trend	
18200000	561.005202	1	-1.635248691022	0.943808421932	-0.017908963287	0.108529327234	-0.010689758814	0.000082892591	0.981734072217	N\A	0.033321891554	0.004783178076	0.026411109837	0.004704106002	28	3	0.013678760277	Global Trend	
18250000	565.508590	1	-1.598154829809	0.930160638240	-0.017469603224	0.100657815618	-0.010407574329	0.000064368487	0.993851515386	N\A	0.026142537950	0.003303580746	0.026793583664	0.004463295448	25	3	0.030522477232	Global Trend	
18300000	549.279767	1	-1.574366765551	0.900580395519	-0.005158823611	0.125209769928	-0.020868906965	0.000069736835	0.999948161529	N\A	0.022478456038	0.002989882331	0.024384836131	0.004039150967	39	3	-0.361487588557	Global Trend	
18350000	563.001396	1	-1.639370016245	0.941553073635	-0.014615004639	0.079856738619	-0.008756158202	0.000098181340	0.994166261102	N\A	0.023875434858	0.003241323833	0.024908071868	0.004383086540	35	4	0.038195190996	Global Trend	
18400000	563.446455	1	-1.713979894306	1.005652467315	-0.017694636243	0.010230709180	-0.000299652285	0.000072499632	0.980643223420	N\A	0.034730823246	0.004370403542	0.025726634008	0.004208702660	31	5	0.014446087339	Global Trend	
18450000	547.151955	1	-1.733199003214	0.984523943929	-0.014997626916	0.039888737964	-0.007115488446	0.000069199274	0.999295286311	N\A	0.023916102937	0.003440419721	0.025811883571	0.004363488501	39	2	-0.130213469543	Global Trend	
18500000	552.640034	1	-1.678372071112	0.988310989371	-0.013058043787	0.051243746033	-0.012781425938	0.000076427263	0.986247536743	N\A	0.027985206490	0.004086610628	0.026582669591	0.004578628474	34	3	0.017950297591	Global Trend	
18550000	538.776776	1	-1.793766073722	0.999777005319	-0.006078989767	0.016893095913	-0.010857857741	0.000071234816	0.999963765325	N\A	0.024117570068	0.003131810069	0.025942438911	0.004288746519	24	2	0.433315813990	Global Trend	
18600000	555.859854	1	-1.684465391824	0.976979014550	-0.012343032742	0.044784864624	-0.009288187052	0.000073133933	0.999980299203	N\A	0.023752492882	0.003343021174	0.025804444011	0.004375479987	37	2	0.652673763911	Global Trend	
18650000	546.102539	1	-1.751827302269	1.000085384804	-0.012164051977	0.018826551199	-0.006939983080	0.000076673824	0.999883101894	N\A	0.023253361504	0.003212970180	0.025237954465	0.004417681689	51	0	-0.213945672584	Global Trend	
18700000	564.030286	1	-1.636483976015	0.993403843944	-0.021498942643	0.056390597131	-0.005459063528	0.000093811797	0.981467010481	N\A	0.039336896454	0.005842924270	0.026260406813	0.005050385983	38	4	0.007946712788	Global Trend	
18750000	569.799534	1	-1.732688881310	1.049269490466	-0.031368997614	0.046811138559	0.001345779977	0.000061424175	0.979490520585	N\A	0.046220055038	0.006932457947	0.027793225650	0.005191386850	29	3	0.004715809324	Global Trend	
18800000	556.784373	1	-1.677426652207	0.979518220930	-0.016698519392	0.041354243262	-0.003965309622	0.000064832152	0.998307705018	N\A	0.024834117393	0.003632686563	0.026882766601	0.004743354587	27	3	-0.061631861667	Global Trend	
18850000	559.172397	1	-1.615374196231	0.922180173578	-0.011433391884	0.104716264093	-0.015482210178	0.000076119680	0.999973481308	N\A	0.023257036377	0.003170721515	0.025239157789	0.004178385100	37	3	-0.556394372561	Global Trend	
18900000	561.419234	1	-1.590760478743	0.958290343429	-0.016785546785	0.068093434654	-0.007564249404	0.000062437613	0.999748048784	N\A	0.024635020551	0.003502924307	0.026587771202	0.004465284052	42	5	0.129331188770	Global Trend	
18950000	559.614939	1	-1.706768996413	0.929604062939	-0.015144942565	0.094851968026	-0.010476733061	0.000092550544	0.999902815011	N\A	0.025548363922	0.003632042331	0.027879803901	0.004990575273	42	2	0.430254914049	Global Trend	
