Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  MED_d1_m7-VR-006.txt
Log File Name:                   MED_d1_m7-VR-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            215160801
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   MED_d1_m7-VR-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 True Threshold 0.000000
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            False
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Branch	No RJ Local Node	
1800000	606.663646	1	-0.082704942994	0.554979039451	0.288523707188	-0.013332536932	0.000098735795	0.979510259983	N\A	0.026883896101	0.023771172643	0.002742683116	53	31	
1850000	595.579420	1	-0.065297995656	0.548224177303	0.269681544880	-0.010883403377	0.000046109901	0.978374192264	N\A	0.025869551905	0.023538708547	0.002878648047	48	32	
1900000	563.693974	1	-0.088403987961	0.570021651966	0.268065737679	-0.012112107286	0.000094328642	0.977629249512	N\A	0.025441226677	0.021931256154	0.002762679793	53	30	
1950000	585.232756	1	-0.145720272765	0.588371883011	0.269922055643	-0.014665382682	0.000097329661	0.979135658689	N\A	0.028040609273	0.024462506022	0.002997103605	35	34	
2000000	582.363164	1	-0.174938954087	0.607911789137	0.255282730608	-0.013220025375	0.000379127992	0.979716915073	N\A	0.028836372926	0.025214461551	0.002446720647	52	29	
2050000	599.452281	1	0.043862561324	0.470460455199	0.362086455277	-0.019607862889	0.000132620628	0.978558850569	N\A	0.027937608872	0.024416263281	0.002988732675	55	30	
2100000	592.911670	1	0.019216541070	0.481141633485	0.344909525717	-0.016037589185	0.000045463850	0.981385978494	N\A	0.023131199225	0.021247854173	0.002692294177	44	29	
2150000	593.912036	1	-0.200837207767	0.604889242609	0.269216986046	-0.017663175202	0.000044032954	0.979614510054	N\A	0.029003932136	0.025446255250	0.002978056321	60	29	
2200000	616.718001	1	-0.174335074292	0.584682046308	0.278133519113	-0.016466767864	0.000061025779	0.982854842563	N\A	0.026496743774	0.023503122016	0.002923409834	34	33	
2250000	603.045960	1	-0.125466211278	0.562649498101	0.273980532787	-0.009289451533	0.000059459970	0.987229588197	N\A	0.026300328548	0.023066288543	0.003050660197	48	32	
2300000	598.007444	1	-0.100709035475	0.548828861211	0.307150200622	-0.020032038450	0.000066673480	0.979929110469	N\A	0.026653587081	0.023561299188	0.002729080183	44	23	
2350000	596.888049	1	0.002024687382	0.491444375243	0.313280265303	-0.009402809252	0.000088326144	0.980726117074	N\A	0.028992135030	0.024625896830	0.002920122279	55	25	
2400000	591.214981	1	-0.149560651444	0.573886855350	0.272299590277	-0.011068101985	0.000064843566	0.976221484573	N\A	0.026041096026	0.023434410884	0.002843730787	39	29	
2450000	582.564868	1	-0.123897740941	0.571542486838	0.283452101998	-0.014358317332	0.000054264213	0.980134528516	N\A	0.030785994248	0.025658944301	0.002888993272	50	26	
2500000	582.610024	1	-0.167629292809	0.575202938958	0.278126639867	-0.013477230502	0.000054634585	0.976741460604	N\A	0.026982686423	0.024203392411	0.003084411218	58	25	
2550000	592.296793	1	-0.241702141536	0.629453425798	0.246187365649	-0.016553661274	0.000069493941	0.981117298469	N\A	0.026561363474	0.022406911909	0.002606453197	56	22	
2600000	617.622205	1	-0.181688417212	0.602017369817	0.234951605086	-0.009711491550	0.000064070951	0.980724057944	N\A	0.027244344184	0.023431312286	0.002406768345	39	23	
2650000	588.517091	1	-0.168376269401	0.618372799778	0.210308983991	-0.007175126102	0.000153999917	0.977232210500	N\A	0.029357141552	0.025171053766	0.002959646855	41	28	
2700000	589.563999	1	-0.145205929504	0.587498460195	0.260950406780	-0.012345634594	0.000080453750	0.981377283527	N\A	0.025236318208	0.022786760767	0.002913679903	59	29	
2750000	605.545416	1	-0.030280960966	0.513615729752	0.311835815368	-0.013854363034	0.000065713496	0.981075800200	N\A	0.026814191434	0.023448995583	0.002736786374	54	29	
2800000	608.755998	1	-0.142667597684	0.568559858782	0.289546949237	-0.014600487288	0.000064591602	0.984918827527	N\A	0.025529345262	0.022082113882	0.002419562995	42	28	
2850000	595.813209	1	-0.069896841618	0.560730966003	0.258666590087	-0.006397781509	0.000072475155	0.984029395379	N\A	0.027148473396	0.023164516937	0.002774308682	36	35	
2900000	616.681108	1	-0.193122484860	0.610081884012	0.245004070228	-0.012768998934	0.000062446764	0.981540282184	N\A	0.023718875777	0.021140055982	0.002789490240	48	34	
2950000	594.002521	1	-0.127790767157	0.566835608250	0.276126977455	-0.011479510500	0.000082710847	0.982288249911	N\A	0.026074057736	0.022769290964	0.002901610641	41	37	
3000000	604.054449	1	-0.257018317248	0.657920249562	0.224954962000	-0.015163398863	0.000112960667	0.982888424860	N\A	0.027484229774	0.024060615435	0.002788291831	52	28	
3050000	597.595739	1	-0.090763522241	0.567369746340	0.283844666412	-0.015497650408	0.000131385033	0.984931639055	N\A	0.027335296042	0.023698180594	0.003010804888	37	18	
3100000	610.367070	1	-0.201215619687	0.624659172272	0.205733431122	-0.004679549768	0.000063933951	0.979898684802	N\A	0.027067721142	0.024102241431	0.002943086787	42	28	
3150000	575.751148	1	-0.020474196321	0.509313212610	0.310920480466	-0.011898945504	0.000037064512	0.979267097082	N\A	0.025525338949	0.022879016590	0.003099806110	44	31	
3200000	589.445788	1	-0.215287609245	0.619395217844	0.227812168118	-0.010280795281	0.000061493820	0.981003175405	N\A	0.026375590256	0.023427909762	0.002994897310	54	29	
3250000	600.225591	1	-0.117637339132	0.579952423078	0.274337948604	-0.014398850337	0.000047191954	0.978679725574	N\A	0.028064318954	0.023954269793	0.002788802201	44	37	
3300000	598.701615	1	-0.227866350213	0.625378497503	0.236013610705	-0.011394849806	0.000075203043	0.977354614727	N\A	0.026970549176	0.023288896454	0.003060730053	53	33	
3350000	613.989594	1	-0.043871762295	0.514846351065	0.319428729990	-0.014104127381	0.000106443741	0.983299081194	N\A	0.026502325750	0.022424762224	0.002581790642	49	28	
3400000	614.548422	1	-0.224753056121	0.624472448181	0.238989340570	-0.013543201655	0.000073708175	0.983192647877	N\A	0.027114701219	0.024179061704	0.003115339568	44	31	
3450000	598.780164	1	-0.151034748079	0.587541851693	0.260115618873	-0.013873078077	0.000059941658	0.980862979849	N\A	0.026890636090	0.023885158003	0.002889113862	47	34	
3500000	600.404203	1	-0.164604509610	0.570048317083	0.284814547284	-0.014132742901	0.000071898628	0.978243768191	N\A	0.025120470751	0.022895162288	0.002800902612	44	22	
3550000	601.983219	1	-0.146086533490	0.579234970842	0.260397518759	-0.010091171602	0.000073526315	0.980066355032	N\A	0.025719367626	0.023035344504	0.002983392195	52	34	
3600000	599.096574	1	-0.204961380472	0.578291054915	0.312823839079	-0.023634489933	0.000093262570	0.981035895866	N\A	0.027113680465	0.024275572839	0.002778266616	42	26	
3650000	596.970753	1	-0.182982133848	0.592842216819	0.258654784425	-0.012140462118	0.000070378301	0.981844078902	N\A	0.028832437828	0.024443748561	0.003170868807	69	25	
3700000	596.047959	1	0.053574690539	0.476092886133	0.345388407866	-0.013607952225	0.000107766312	0.978414291808	N\A	0.026216341952	0.022212834050	0.002858028674	45	30	
3750000	605.068086	1	-0.173034874963	0.585976637555	0.274014901675	-0.014366822107	0.000081210818	0.996150539171	N\A	0.027192559416	0.022651573551	0.002680194183	42	22	
3800000	592.873651	1	-0.168207129568	0.586001371652	0.274088370528	-0.016355935274	0.000074004611	0.979816136050	N\A	0.028192871563	0.024579680980	0.003030894288	30	30	
3850000	583.891815	1	-0.063309864686	0.525888030178	0.297579267428	-0.012800300649	0.000137499627	0.977184258677	N\A	0.026999981506	0.023174726293	0.003092374259	48	39	
3900000	588.069258	1	-0.001738010618	0.500457745043	0.308199853793	-0.009658948139	0.000052339366	0.980190210604	N\A	0.026661960319	0.023247050670	0.003007360167	45	26	
3950000	593.113475	1	-0.279891085849	0.686500992668	0.166418866000	-0.006518614198	0.000066878778	0.979877317368	N\A	0.027640537700	0.024297777958	0.002979942324	45	23	
4000000	592.679410	1	-0.247100198003	0.606880454828	0.274113736543	-0.018213169003	0.000056918810	0.981599077757	N\A	0.027142331018	0.024429350608	0.002670845006	47	27	
4050000	596.143776	1	-0.132681468360	0.577694527422	0.291139152743	-0.017124180678	0.000089086834	0.981768492187	N\A	0.027565823940	0.024112758570	0.002927497148	40	29	
4100000	596.308546	1	-0.259846219009	0.662647325314	0.200670069342	-0.009361958103	0.000065830193	0.982456537950	N\A	0.027784433270	0.023879742749	0.002852715451	48	36	
4150000	603.881604	1	-0.032342476353	0.515799932042	0.316044003574	-0.014064069532	0.000054967695	0.982092365243	N\A	0.026605431934	0.022857678038	0.002535337968	60	27	
4200000	592.933945	1	-0.271198548573	0.634335551757	0.243269841154	-0.016314861356	0.000067778512	0.980463238112	N\A	0.025861986287	0.022615228781	0.002690967645	45	24	
4250000	609.796399	1	-0.243855882326	0.649453308679	0.210996904942	-0.011212875901	0.000024702619	0.983629632942	N\A	0.024949810586	0.021692803624	0.002812994500	54	34	
4300000	590.394520	1	-0.086359926916	0.551362764544	0.303602262779	-0.015239909081	0.000106484941	0.980471407002	N\A	0.026088320905	0.022583572484	0.002766056763	48	34	
4350000	606.930217	1	-0.297719273675	0.673439941981	0.202797217001	-0.012018662160	0.000124524497	0.981128146687	N\A	0.024802477122	0.022068976032	0.002777799891	45	33	
4400000	601.639008	1	-0.213797547286	0.626887752093	0.227557792798	-0.012492420976	0.000106130170	0.980239085991	N\A	0.026924575509	0.023618834138	0.003208504075	52	28	
4450000	601.087579	1	-0.294059157049	0.689480756529	0.201485410589	-0.014715948147	0.000099724374	0.982349981987	N\A	0.025760394969	0.022526972534	0.002924971244	41	34	
4500000	597.009488	1	-0.252682120902	0.625486179496	0.243464667030	-0.013214727508	0.000061530817	0.977943078654	N\A	0.027595997940	0.023955512800	0.002878304810	41	24	
4550000	596.257302	1	-0.204847431149	0.597566734556	0.265017278665	-0.013486099211	0.000063728409	0.979745461597	N\A	0.027181472970	0.023883289187	0.002657925733	41	27	
4600000	603.519538	1	-0.115194219133	0.572072976504	0.259915138781	-0.010902496181	0.000088403854	0.983784486103	N\A	0.023388180107	0.020408242761	0.002756999020	56	30	
4650000	595.667908	1	-0.180636782860	0.578699874447	0.277977213058	-0.013508399703	0.000080025567	0.982524566937	N\A	0.024046082555	0.021307062383	0.002490699969	45	34	
4700000	596.346095	1	-0.273880919897	0.666386056304	0.183574043056	-0.004065902481	0.000088098808	0.984323537425	N\A	0.026164705284	0.023643476228	0.003028764193	52	21	
4750000	618.278993	1	-0.247710939335	0.614124352381	0.268918011693	-0.016064999413	0.000064793159	0.997310784255	N\A	0.024516303863	0.018921828142	0.002063674545	38	31	
4800000	590.448913	1	-0.151782882197	0.568277239163	0.301330756319	-0.018508496895	0.000126065585	0.981442127587	N\A	0.026420109460	0.023602078715	0.002869805090	60	25	
4850000	592.207336	1	-0.205063059077	0.622866582426	0.226081534328	-0.010414663805	0.000066198331	0.981106474412	N\A	0.026966043736	0.023519280068	0.003028738064	42	23	
4900000	605.613534	1	-0.146213184529	0.586162166225	0.279843314127	-0.016105830476	0.000060130743	0.980730466922	N\A	0.025796736561	0.022384992836	0.002608121586	44	26	
4950000	590.016538	1	-0.183661541492	0.585628496672	0.265809791788	-0.009998151073	0.000087355889	0.979883004002	N\A	0.024825790464	0.022108525329	0.002866658015	61	21	
5000000	601.075509	1	-0.184548167199	0.597805095949	0.284892306513	-0.020754056144	0.000155812317	0.984806780460	N\A	0.026363107448	0.023163412764	0.003230780562	50	28	
5050000	594.936724	1	-0.104403375298	0.552106451739	0.281659606623	-0.010554197817	0.000085279377	0.981523610385	N\A	0.026942251812	0.023514346967	0.003104423796	51	33	
5100000	591.024812	1	-0.148340466081	0.577204324696	0.283397430860	-0.015016487782	0.000103320918	0.982267293325	N\A	0.024912963685	0.021750512571	0.002761176154	43	24	
5150000	593.977302	1	-0.163903272671	0.587458092970	0.278272048847	-0.017511733500	0.000091600453	0.983859532658	N\A	0.026155150070	0.023524754742	0.002659813717	57	25	
5200000	590.252661	1	-0.147509430126	0.584207867270	0.266842326980	-0.015893213167	0.000073848257	0.980601311752	N\A	0.025073847947	0.022104352188	0.002688758613	50	23	
5250000	617.502251	1	-0.160493075947	0.591773525628	0.260571748101	-0.012966492261	0.000096642752	0.981814862353	N\A	0.025880108576	0.022561688392	0.002786514912	45	31	
5300000	602.811167	1	-0.133987339623	0.571598752139	0.289628032152	-0.014518462919	0.000046706265	0.984998260373	N\A	0.025943042267	0.022932668605	0.002800511985	44	29	
5350000	587.351302	1	-0.182069920928	0.597017447049	0.245828612338	-0.010403211081	0.000048748079	0.976995552524	N\A	0.028214535186	0.025367061460	0.003216218148	53	25	
5400000	591.644625	1	-0.046914447061	0.509446670297	0.342197791203	-0.017967747820	0.000008727727	0.983255226909	N\A	0.021447936249	0.019626595885	0.002644913221	54	23	
5450000	599.644615	1	-0.227752251438	0.640943791509	0.225698503412	-0.013823965079	0.000011197002	0.981067815523	N\A	0.027675672184	0.023554550831	0.003049333185	53	26	
5500000	597.615288	1	-0.062318444701	0.548670124206	0.290335383203	-0.015576128352	0.000006139640	0.978379762954	N\A	0.025280945454	0.022203498671	0.002987094340	58	25	
5550000	612.177261	1	-0.126238125924	0.571430641874	0.278424588481	-0.014392445003	0.000010485840	0.982495847486	N\A	0.027100943542	0.023410326642	0.002477245884	45	25	
5600000	578.794784	1	-0.142961226074	0.583108714420	0.278165762903	-0.018802899734	0.000004662064	0.981265737411	N\A	0.027164957511	0.024248971152	0.003371167804	49	44	
5650000	612.880143	1	-0.162849561958	0.578958361677	0.292932614012	-0.017324290229	0.000007779467	0.982529140024	N\A	0.024840666126	0.021101222402	0.002602415795	32	34	
5700000	620.259607	1	0.005878202155	0.503404042439	0.317168942324	-0.013695266771	0.000007521145	0.982206951539	N\A	0.023616083987	0.020605023219	0.002510778054	44	28	
5750000	599.085014	1	-0.157547850307	0.577100144700	0.278124270110	-0.015062668412	0.000014737591	0.981377184427	N\A	0.025845721808	0.022728932179	0.002877645924	52	34	
5800000	600.466034	1	-0.244428009809	0.624517623849	0.242712855348	-0.012881414442	0.000055834235	0.982754202782	N\A	0.025141660784	0.022112317619	0.002637525541	52	35	
5850000	597.538750	1	-0.213356484865	0.611987586290	0.265061652306	-0.014874091494	0.000060512034	0.981819774738	N\A	0.025209704287	0.021962081204	0.002698061724	49	31	
5900000	603.075799	1	-0.101136846362	0.551687711126	0.293087740352	-0.014756963906	0.000057917179	0.981733160963	N\A	0.024632029166	0.021676339384	0.002617751185	35	28	
5950000	592.782661	1	-0.154824733471	0.600253744599	0.238344135600	-0.009999303994	0.000052989109	0.979072941562	N\A	0.027905797407	0.024683890267	0.002812318746	40	23	
6000000	610.504961	1	-0.038603427144	0.537247835647	0.297430250881	-0.012919896302	0.000102637460	0.984374426862	N\A	0.025781402715	0.022228056449	0.002733129447	47	27	
6050000	607.691943	1	-0.168608249587	0.586107254115	0.273865569928	-0.014755282948	0.000071255614	0.981612092308	N\A	0.026706211380	0.023272701248	0.002750090078	36	28	
6100000	608.412625	1	-0.131240319374	0.565546451878	0.283342869419	-0.011878073644	0.000080631813	0.983791240120	N\A	0.027558650852	0.023660483077	0.002948865483	51	29	
6150000	587.176806	1	-0.044965924668	0.537472541490	0.273952250938	-0.009803979372	0.000064384978	0.978445283271	N\A	0.028979296024	0.025037795753	0.002829939328	45	30	
6200000	583.975774	1	-0.188203474696	0.607078682979	0.254363980547	-0.013276288937	0.000095999223	0.979912045600	N\A	0.027152014237	0.023984610690	0.003231666020	42	27	
6250000	584.063466	1	-0.241604939510	0.636364765164	0.241592660799	-0.014683174497	0.000087711410	0.980779905884	N\A	0.027875164115	0.024295432564	0.003005197180	33	24	
6300000	596.168412	1	-0.268871067829	0.655877037823	0.208911112298	-0.009437138405	0.000136510948	0.981921977735	N\A	0.025557935817	0.023377147275	0.002953910710	54	25	
6350000	598.157917	1	-0.110335245256	0.551532933088	0.307150990310	-0.018470077625	0.000124229768	0.982729100557	N\A	0.024072615373	0.020794004950	0.002633985646	48	32	
6400000	599.698109	1	-0.142208240192	0.576686567489	0.282360604009	-0.016953028114	0.000100795550	0.983923903555	N\A	0.026596138450	0.022360982231	0.002912411582	47	34	
6450000	590.312342	1	-0.206195913297	0.618407377777	0.250840748138	-0.018420663579	0.000136313666	0.981813651434	N\A	0.026311304941	0.022439674649	0.003046057800	43	30	
6500000	595.645063	1	-0.138521915690	0.583210145231	0.263283292088	-0.014451244383	0.000087494731	0.979975148227	N\A	0.026774575037	0.023473681182	0.002920843538	53	27	
6550000	598.007104	1	-0.159708866124	0.580984330845	0.269528520787	-0.014261337187	0.000088293710	0.980965069472	N\A	0.026576761324	0.023160492424	0.002719376174	42	29	
6600000	594.592876	1	-0.306722742756	0.673934861220	0.192863603199	-0.008272252045	0.000130691785	0.981505455703	N\A	0.028009932261	0.024506260534	0.003266595741	47	28	
6650000	591.492813	1	-0.329562946952	0.693359929482	0.198865965693	-0.016331069848	0.000107131714	0.981500082492	N\A	0.026190027939	0.022263138196	0.002786011992	51	29	
6700000	587.836422	1	-0.113042828549	0.557039736180	0.295299330722	-0.015553589240	0.000049019522	0.979867405116	N\A	0.028070559946	0.023500578071	0.002646798992	59	34	
6750000	579.957932	1	-0.130919032987	0.566855746453	0.291867910978	-0.018734388518	0.000046982302	0.973694810257	N\A	0.027044258608	0.024388253056	0.002966108749	53	29	
6800000	594.060317	1	-0.158914124326	0.570472008897	0.303322472409	-0.022184554103	0.000056178170	0.978736233890	N\A	0.026235006661	0.023250215775	0.002892683401	34	35	
6850000	597.954586	1	-0.211080382360	0.616666526494	0.235221218409	-0.011495611085	0.000061913320	0.979826336132	N\A	0.026125192764	0.023190340904	0.002907494519	51	27	
6900000	601.648624	1	-0.110658843357	0.578587244245	0.249163288917	-0.009112226679	0.000044938117	0.982732351067	N\A	0.024864943145	0.021970729871	0.002907507018	48	26	
6950000	581.084436	1	-0.143787521907	0.578613668248	0.282027216151	-0.017329736600	0.000058201400	0.980671307056	N\A	0.025224486771	0.023103834438	0.002713434879	44	29	
7000000	597.181319	1	-0.130701000041	0.580658332698	0.253213711078	-0.010746059666	0.000080114239	0.980418187313	N\A	0.025033404763	0.021058649332	0.002658257334	52	35	
7050000	611.387240	1	-0.126591934076	0.573808041923	0.278512848989	-0.015003545315	0.000125379990	0.986330726185	N\A	0.026154267196	0.021990918513	0.002799910265	44	36	
7100000	593.243713	1	-0.283100278892	0.646145456664	0.231617126358	-0.015174640393	0.000063496138	0.979892093808	N\A	0.027020912929	0.023513277443	0.002827520878	47	21	
7150000	596.018909	1	-0.099210402409	0.537133034675	0.309541875465	-0.015617231648	0.000078871921	0.987938945863	N\A	0.025785138834	0.021444475472	0.002428040170	44	19	
7200000	585.583514	1	-0.193030507972	0.639340981198	0.206936477753	-0.009355750406	0.000052913476	0.975927012584	N\A	0.028075785465	0.024985711656	0.002966287073	47	23	
7250000	595.555380	1	-0.033952018944	0.512874844528	0.297822240446	-0.011071513386	0.000050959203	0.978084702355	N\A	0.027030496392	0.024125425754	0.002803685238	49	30	
7300000	593.164149	1	-0.145782527966	0.583417136362	0.254400627168	-0.010150146432	0.000049966884	0.979432570719	N\A	0.026526028772	0.023560292709	0.003208662672	48	30	
7350000	590.768568	1	-0.158196031372	0.565805000992	0.309833355562	-0.017854449615	0.000128245917	0.976153170751	N\A	0.027340625327	0.024210377513	0.002976495270	45	32	
7400000	594.013030	1	-0.241900577302	0.644320931573	0.210933729726	-0.011848935109	0.000081597325	0.983401189025	N\A	0.026321991100	0.023227509874	0.002864682252	59	33	
7450000	596.536763	1	-0.080418747958	0.563627686276	0.273419088579	-0.011650530276	0.000041128255	0.981981825063	N\A	0.025566338291	0.023125962760	0.002939070164	42	35	
7500000	597.184644	1	-0.162391798455	0.585229617170	0.281115876888	-0.016393626297	0.000024653993	0.986558925374	N\A	0.026774813535	0.022621774745	0.002674471042	55	32	
7550000	599.662865	1	-0.111045310159	0.553604110061	0.296483180454	-0.012818492286	0.000053509162	0.984285346799	N\A	0.024100792847	0.021900505337	0.002419448998	50	30	
7600000	598.789746	1	-0.179038861389	0.611127003978	0.236239541911	-0.009001661389	0.000034565238	0.982226804691	N\A	0.024946192850	0.021929951380	0.002125483086	42	36	
7650000	597.419311	1	-0.254681142943	0.638047164976	0.241087324854	-0.016283039232	0.000019058477	0.981103935844	N\A	0.026352040200	0.022748156730	0.002804168633	51	26	
7700000	602.344195	1	-0.158681547074	0.601068843208	0.244442175215	-0.009044709319	0.000011607716	0.985545159409	N\A	0.026516477972	0.021904693225	0.002806205675	48	30	
7750000	610.949140	1	-0.278122095718	0.652777330588	0.233977478906	-0.015333591948	0.000024608127	0.984306628358	N\A	0.025662686226	0.022472463791	0.002831462944	52	29	
7800000	598.897299	1	-0.161770484376	0.578980158206	0.271492397365	-0.013835862218	0.000011163421	0.980783787915	N\A	0.026134307290	0.023551435988	0.003107206135	52	29	
7850000	604.023986	1	-0.168521618148	0.607548468036	0.242016431596	-0.011889095143	0.000031726464	0.978986084987	N\A	0.027715463764	0.024303253664	0.002878709720	46	28	
7900000	596.797151	1	-0.019156004524	0.518472756645	0.307344454283	-0.013126001853	0.000023952044	0.979444303347	N\A	0.024624972001	0.022391931055	0.003044238944	38	34	
7950000	599.617021	1	-0.246668375974	0.646478099474	0.224984727999	-0.015587148216	0.000048158144	0.981366705538	N\A	0.029389662123	0.024848412758	0.002951987792	44	22	
8000000	605.684104	1	-0.183250728304	0.609160189939	0.243611833438	-0.011489271397	0.000096927570	0.982321308076	N\A	0.026120203169	0.023132920500	0.002660849408	42	37	
8050000	602.563118	1	0.011759560339	0.497730439757	0.312023360026	-0.012404883726	0.000039886206	0.980079710867	N\A	0.025220108093	0.022523636939	0.002832902695	37	29	
8100000	593.287643	1	-0.168834381864	0.594676908961	0.254960073751	-0.014049107981	0.000036154927	0.978361052608	N\A	0.026088685995	0.022745210258	0.003017819973	51	24	
8150000	578.426676	1	0.086926804857	0.453518522432	0.358420614818	-0.014452124520	0.000130340209	0.974610884125	N\A	0.027220544685	0.024786167095	0.003209117858	56	27	
8200000	596.260246	1	-0.152978461703	0.587542565910	0.259716301633	-0.011339569841	0.000116760261	0.978308166621	N\A	0.029040395397	0.025350356150	0.003263612476	40	19	
