Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  AMY_d1_m8-glob-001.txt
Log File Name:                   AMY_d1_m8-glob-001.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            4080964823
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   AMY_d1_m8-glob-001.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.287140
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.67 2.11 
        VRNode - gamma 1.20 5.00 
        GlobalTrend - normal 0.00 1.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	Global Trend	
2150000	508.181037	1	-1.729128223499	1.296115188526	-0.081017857012	0.044305533003	0.000098110562	0.963203548469	N\A	0.047782648479	0.006540377119	0.021890151966	28	4	-0.000028312968	Global Trend	
2200000	509.044608	1	-1.454999784254	1.133306404429	-0.059265487576	0.079572462876	0.000113400741	0.963062234774	N\A	0.048608198003	0.006025148444	0.020636293824	39	3	0.002611899594	Global Trend	
2250000	509.908155	1	-1.566629119920	1.174447109184	-0.052009755901	0.016357511744	0.000100889863	0.959710375385	N\A	0.049730808620	0.006652372714	0.022501309206	42	4	0.001046497325	Global Trend	
2300000	504.078265	1	-1.621037044706	1.139795946709	-0.056796175140	0.063125988351	0.000112939360	0.961518355593	N\A	0.046882512803	0.005794875891	0.020889709881	32	5	-0.001761839216	Global Trend	
2350000	493.464383	1	-1.485664506391	1.058892446559	-0.044736979753	0.057059431981	0.000132376177	0.966361460332	N\A	0.039688419007	0.004920856851	0.020828890267	37	3	-0.006517991877	Global Trend	
2400000	500.168544	1	-1.547571135800	1.140949212963	-0.054103673132	0.052395126679	0.000091501663	0.956328397797	N\A	0.051393843437	0.006829838169	0.022747116612	31	4	-0.000237533183	Global Trend	
2450000	505.871137	1	-1.580143634795	1.179268144531	-0.053423033130	0.024792160055	0.000089635367	0.957858703714	N\A	0.049270803026	0.006300142035	0.022057308590	30	4	0.001155984399	Global Trend	
2500000	505.702591	1	-1.336336420012	1.070428689589	-0.054543411774	0.084011056039	0.000104135207	0.978894441895	N\A	0.043489802518	0.005125725664	0.016567890275	39	2	0.002652501710	Global Trend	
2550000	503.561651	1	-1.598713142532	1.185847255787	-0.056560281287	0.028824631501	0.000105309835	0.961152580603	N\A	0.046569289715	0.006219692632	0.021268787203	33	5	0.001485756903	Global Trend	
2600000	505.077541	1	-1.421231905650	1.116918596255	-0.061125384155	0.086092273085	0.000096196785	0.962895517916	N\A	0.046959612683	0.006120582174	0.020171494439	39	5	0.001424075715	Global Trend	
2650000	510.085558	1	-1.667268835310	1.201221912181	-0.053783789711	0.015989313853	0.000095571262	0.966802126467	N\A	0.049488901322	0.006070337811	0.019215608935	51	6	0.000014671177	Global Trend	
2700000	508.866813	1	-1.530357078157	1.167876895716	-0.049263799684	0.009571867447	0.000099230558	0.962904497137	N\A	0.039533138313	0.005484225542	0.019226431111	39	5	0.002432269518	Global Trend	
2750000	505.646712	1	-1.648185986069	1.180490141389	-0.061137764644	0.056042600371	0.000097297031	0.962187457467	N\A	0.046671708176	0.005352890004	0.019774055841	27	5	-0.001401493813	Global Trend	
2800000	505.498510	1	-1.839827025405	1.293777732050	-0.067804346450	0.003572834857	0.000096652133	0.963320067969	N\A	0.044817005330	0.005021955079	0.019791705134	39	6	-0.002306796759	Global Trend	
2850000	504.670311	1	-1.483460966094	1.134148526406	-0.050988097946	0.020054832661	0.000074367025	0.958841569741	N\A	0.051539445783	0.006626627766	0.020573409484	44	5	0.000036011274	Global Trend	
2900000	504.727296	1	-1.105561380085	0.912391845482	-0.041805004106	0.134713286163	0.000077746362	0.973667729512	N\A	0.026171735033	0.003217761999	0.020954213642	38	3	0.007399561559	Global Trend	
2950000	507.292078	1	-1.406155731828	1.102854072270	-0.049241361744	0.053244301480	0.000140198307	0.964290403496	N\A	0.043109027437	0.005713743856	0.020772736193	39	4	0.004252989774	Global Trend	
3000000	493.519792	1	-1.668308366375	1.204375101912	-0.066097762836	0.054220640037	0.000129093010	0.960583994069	N\A	0.046368123553	0.006534495590	0.021644680919	32	4	-0.001620300604	Global Trend	
3050000	504.541705	1	-1.493340691514	1.135877882327	-0.048482072228	0.035045808254	0.000113005600	0.960044110862	N\A	0.044921242887	0.005900768766	0.021646411793	26	5	0.003089435503	Global Trend	
3100000	502.975650	1	-1.573000402961	1.152550493752	-0.058811892578	0.049984479389	0.000103911568	0.971414646674	N\A	0.044543487669	0.005746870634	0.017431874282	31	4	-0.002036059974	Global Trend	
3150000	512.791539	1	-1.473795546073	1.128655845324	-0.050240199566	0.038144102186	0.000116977975	0.965128197495	N\A	0.041480903802	0.005899369232	0.020719548561	31	4	0.002690504343	Global Trend	
3200000	509.582480	1	-1.561021053407	1.109641840346	-0.049669525801	0.043537639380	0.000121140650	0.964608677434	N\A	0.041223569228	0.005357441125	0.020401197886	45	3	-0.005958094252	Global Trend	
3250000	516.604911	1	-1.522192517948	1.170441566788	-0.061425563685	0.059084711957	0.000111979796	0.967261500203	N\A	0.040542024264	0.005780907649	0.019596402819	34	5	0.001786552289	Global Trend	
3300000	513.139288	1	-1.550777085620	1.149180426316	-0.053844574781	0.044925524152	0.000114427662	0.961846302941	N\A	0.046919352117	0.006520216069	0.021834890846	25	4	0.000437044941	Global Trend	
3350000	491.438627	1	-1.465459756031	1.062715351154	-0.054071790992	0.106278239046	0.000123075882	0.975602627323	N\A	0.040808230823	0.005677713136	0.020083688948	35	4	-0.003395535349	Global Trend	
3400000	513.234746	1	-1.326539443795	1.018802251730	-0.047441488620	0.091994877000	0.000113020413	0.964225151345	N\A	0.049997093123	0.005879298861	0.021315848943	32	3	-0.002491576110	Global Trend	
3450000	496.299115	1	-1.650292153944	1.256712305091	-0.064478278756	0.011196631639	0.000097616339	0.957422891983	N\A	0.046398057405	0.006349250996	0.023417751604	33	3	0.002012476002	Global Trend	
3500000	495.434609	1	-1.478680957110	1.100389809698	-0.048357559741	0.039782563553	0.000114098519	0.959344729507	N\A	0.048212515990	0.006013760704	0.022044852396	30	3	-0.002305379870	Global Trend	
3550000	494.606147	1	-1.670546512089	1.205123416247	-0.060572819382	0.032561495263	0.000057702098	0.966464330896	N\A	0.044208428266	0.005534894772	0.018208794272	28	3	-0.000170230603	Global Trend	
3600000	497.445814	1	-1.701383262314	1.187304659421	-0.054367703471	0.018579960808	0.000121200393	0.963567772354	N\A	0.044343278579	0.005041962198	0.018918691156	35	3	-0.003450749934	Global Trend	
3650000	518.090582	1	-1.692094597887	1.227040973910	-0.067482881840	0.030517734846	0.000119918320	0.974607003377	N\A	0.036501334637	0.005862494133	0.015945078040	36	4	-0.002067191881	Global Trend	
3700000	504.989346	1	-1.702313038788	1.236574833221	-0.071468979723	0.058395042690	0.000115681776	0.963604995101	N\A	0.049091786968	0.006157992002	0.021273353315	38	3	-0.000305762578	Global Trend	
3750000	511.659331	1	-1.556107039150	1.178303504542	-0.057107543644	0.021871980122	0.000114653356	0.966630304222	N\A	0.048211785042	0.005841324677	0.022599409045	28	6	0.000219872558	Global Trend	
3800000	497.145091	1	-1.577687981158	1.190951952629	-0.056040611175	0.015949306789	0.000109199334	0.958217810695	N\A	0.048879859887	0.005889169790	0.021580876640	38	5	-0.000332687723	Global Trend	
3850000	509.875149	1	-1.424869562245	1.109867940020	-0.050239876155	0.047784449498	0.000089428141	0.979460940508	N\A	0.041567393402	0.004898758301	0.015435479261	43	3	0.001894060689	Global Trend	
3900000	505.286936	1	-1.338485567189	0.999657892675	-0.030817189879	0.031915722977	0.000118426630	0.999903655899	N\A	0.018046422405	0.002075032520	0.019355977905	38	5	-0.406094608767	Global Trend	
3950000	509.497527	1	-1.492430951806	1.137988269753	-0.055978305735	0.055686473759	0.000125001653	0.961375730827	N\A	0.049696004247	0.006033687726	0.020611230043	24	4	0.001118921280	Global Trend	
4000000	505.388236	1	-1.401996265661	1.146470861324	-0.062400954828	0.070084275877	0.000103530434	0.962441537060	N\A	0.045383323853	0.005916467680	0.020948995998	29	7	0.002105448102	Global Trend	
4050000	502.758208	1	-1.597043695593	1.157558439684	-0.063063515381	0.079696408600	0.000086538965	0.959603890795	N\A	0.050427429588	0.006845055308	0.023641897280	38	3	-0.000973985852	Global Trend	
4100000	491.642443	1	-1.176255898641	0.924660069678	-0.033520734037	0.102808878386	0.000115840394	0.959102636339	N\A	0.047853391813	0.006634840278	0.021630926480	27	4	0.000243868192	Global Trend	
4150000	499.807667	1	-1.544563317589	1.143184613653	-0.059804563559	0.074671109316	0.000120182099	0.958537945436	N\A	0.050147702553	0.006405442945	0.022217689414	29	4	-0.000270055764	Global Trend	
4200000	484.918169	1	-1.618291227747	1.163692135130	-0.052305972983	0.034195521255	0.000153395578	0.966169572163	N\A	0.049287582088	0.006197153580	0.018747837797	35	3	-0.000472088909	Global Trend	
4250000	511.449201	1	-1.780784398113	1.304285242862	-0.079032339949	0.045101600669	0.000101386121	0.965071079585	N\A	0.043156080008	0.005051799353	0.017975010858	33	6	-0.000165171840	Global Trend	
4300000	502.250081	1	-1.447131489385	1.085123615049	-0.052011692238	0.063889314865	0.000096558154	0.962728651824	N\A	0.042830459625	0.004991982996	0.018603318747	33	5	-0.001631414976	Global Trend	
4350000	499.140135	1	-1.276003487831	0.972810212537	-0.036386764544	0.069373559653	0.000114224344	0.996265860513	N\A	0.018915891248	0.002354833968	0.019885995238	39	5	-0.051106465320	Global Trend	
4400000	513.013130	1	-1.169530563508	0.998204501997	-0.043816824626	0.087468395001	0.000103229653	0.974955140410	N\A	0.024973216538	0.003122395065	0.019706104343	41	4	0.013974151361	Global Trend	
4450000	496.212462	1	-1.570144498339	1.138883061536	-0.059978786550	0.058785867442	0.000079038177	0.964247242442	N\A	0.040593340175	0.005121428679	0.021019086600	41	4	-0.003745695828	Global Trend	
4500000	501.744879	1	-1.616316579341	1.177740295057	-0.068327780284	0.075813319859	0.000111418962	0.960789927717	N\A	0.047579502435	0.006373068166	0.021793395441	31	6	-0.001834336983	Global Trend	
4550000	512.806214	1	-1.561439134691	1.153355727905	-0.058558862051	0.052215088568	0.000092622990	0.965449408579	N\A	0.047489362498	0.006328472236	0.020551340812	44	4	-0.001547037972	Global Trend	
4600000	499.341237	1	-1.679416626239	1.163113628756	-0.068943577009	0.092090835525	0.000118799297	0.956668024963	N\A	0.046564756900	0.005956863604	0.022912930742	28	4	-0.004809701641	Global Trend	
4650000	506.959441	1	-1.327719309170	1.030885869716	-0.044444008642	0.064740058636	0.000126306908	0.956494917510	N\A	0.050916274745	0.006475808609	0.022669357112	35	3	-0.001077134466	Global Trend	
4700000	510.525057	1	-1.547780709482	1.215036757288	-0.063802641913	0.041685948579	0.000103088568	0.960634324545	N\A	0.044824798504	0.005711732143	0.022092909825	32	5	0.002316266340	Global Trend	
4750000	498.056596	1	-1.494949874646	1.096826881910	-0.046089444636	0.052173831299	0.000120107269	0.961356324278	N\A	0.048458110916	0.006492084625	0.022727989085	31	5	-0.000803897198	Global Trend	
4800000	501.737434	1	-1.764690069194	1.271131735436	-0.062604845487	-0.003740444477	0.000137036164	0.972543100802	N\A	0.035282570937	0.004911499608	0.015493525947	29	4	-0.000333594342	Global Trend	
4850000	513.386583	1	-1.622960539278	1.186526721817	-0.060948201754	0.029656230758	0.000073891025	0.961814993492	N\A	0.046889683008	0.005377029415	0.020334081553	32	5	-0.001414801402	Global Trend	
4900000	502.790492	1	-1.417709596378	1.093461256838	-0.054998838450	0.077366301919	0.000095999418	0.958441198650	N\A	0.047325091255	0.006276977562	0.023042173363	40	3	0.000915265294	Global Trend	
4950000	509.392744	1	-1.411517946522	1.001992420420	-0.035102038281	0.055785237569	0.000122493523	0.974502312222	N\A	0.024711539078	0.002723754330	0.018814229278	36	5	-0.027098481452	Global Trend	
5000000	508.925021	1	-1.561379311987	1.138594685093	-0.044170478591	-0.000477654845	0.000101659492	0.962540789032	N\A	0.044573746558	0.004972282667	0.019286087045	32	5	-0.004263849619	Global Trend	
5050000	505.160241	1	-1.578548277405	1.174588555836	-0.061470631759	0.051273464730	0.000110038816	0.961322912965	N\A	0.048992058967	0.006682256906	0.022228052149	28	2	-0.000396518132	Global Trend	
5100000	510.842409	1	-1.630420992777	1.225235387060	-0.059199722328	0.000889577689	0.000139893982	0.980458740264	N\A	0.042960711474	0.005202355084	0.020767942052	38	3	0.000664687476	Global Trend	
5150000	498.568920	1	-1.355976120324	1.055834822963	-0.052029266638	0.086601988715	0.000090455865	0.960534128139	N\A	0.048498047477	0.006245003792	0.021966695767	44	4	0.000515788289	Global Trend	
5200000	505.637300	1	-1.398061548674	1.081616608309	-0.053311572770	0.073445100500	0.000104391415	0.960915082294	N\A	0.049645332062	0.006596503969	0.021577385969	39	3	0.000709377611	Global Trend	
5250000	501.263690	1	-1.267479827686	0.978322915011	-0.035213124677	0.076355856242	0.000111135039	0.962332626101	N\A	0.039560694297	0.005165912005	0.021519518289	30	2	0.004681183745	Global Trend	
5300000	503.326795	1	-1.268625784164	1.012102640930	-0.034990889151	0.038645598871	0.000108913095	0.980229668209	N\A	0.022124462387	0.002518618312	0.018554706152	42	3	0.013448065213	Global Trend	
5350000	501.593755	1	-1.363571249190	1.049991401845	-0.049048593268	0.079427562383	0.000063991433	0.962063068770	N\A	0.047952688343	0.006513025597	0.020303931612	41	5	0.000205054204	Global Trend	
5400000	505.561041	1	-1.541897174041	1.153252347904	-0.056848472211	0.057886819410	0.000106063308	0.963143344701	N\A	0.048246370744	0.006298392070	0.021759524038	31	4	0.000905859038	Global Trend	
5450000	502.634927	1	-1.728521181178	1.273079050597	-0.072178787719	0.039609693525	0.000087796287	0.963177904555	N\A	0.047746657608	0.006174725849	0.022196246762	32	3	0.000356959958	Global Trend	
5500000	497.226110	1	-1.624302094151	1.178527193265	-0.060143766810	0.031323361078	0.000123970762	0.966705256307	N\A	0.045975345849	0.006501802154	0.021439008548	37	4	-0.002154958743	Global Trend	
5550000	500.443951	1	-1.257608569245	0.975459343406	-0.031444570062	0.055828013742	0.000103980600	0.999739476098	N\A	0.018728335235	0.002122263325	0.019978973365	46	3	-0.158220652406	Global Trend	
5600000	518.969083	1	-1.556295171269	1.145512062805	-0.052462836332	0.034055412400	0.000108895090	0.966795693139	N\A	0.041296398433	0.004962596018	0.017958473290	43	3	-0.001084044477	Global Trend	
5650000	512.093001	1	-1.263315186185	1.005933352798	-0.041292212188	0.078918369001	0.000147711192	0.970594193419	N\A	0.038050654838	0.004458862212	0.018463037685	35	4	0.005652151114	Global Trend	
5700000	494.373236	1	-1.307187169423	0.981043992921	-0.039773847840	0.083088194720	0.000142925103	0.973879891968	N\A	0.028137625645	0.003407123447	0.020633217240	36	4	-0.015176977493	Global Trend	
5750000	496.249627	1	-1.388734827086	1.087617696579	-0.055048744542	0.073702587147	0.000099853721	0.956086582757	N\A	0.049392666457	0.006551927817	0.020974451365	37	4	0.000921932177	Global Trend	
5800000	502.676325	1	-1.734496006689	1.295610325807	-0.068248267685	-0.006651324788	0.000133168238	0.976652542270	N\A	0.046837226684	0.005617193983	0.016124475020	45	5	0.000858700540	Global Trend	
5850000	498.186452	1	-1.563861003552	1.166227380134	-0.059126342046	0.044749920432	0.000088128660	0.960079920201	N\A	0.049653181741	0.006150248968	0.021845484295	32	2	-0.000823039685	Global Trend	
5900000	503.768609	1	-1.632807401432	1.247610483874	-0.065210861435	0.009719510622	0.000104122792	0.962155264979	N\A	0.050534157063	0.006542476214	0.020106099023	25	2	0.000973286620	Global Trend	
5950000	500.683177	1	-1.311969465928	0.990200840715	-0.043417668785	0.099414258896	0.000103741532	0.967082929772	N\A	0.048741702102	0.005858673110	0.021080220865	34	4	-0.002583505172	Global Trend	
6000000	507.608568	1	-1.435007152603	1.120249192887	-0.052509680255	0.042964023810	0.000109805102	0.966503756006	N\A	0.044659529057	0.004887738467	0.017992655820	29	4	0.002389617425	Global Trend	
6050000	504.749874	1	-1.721969339612	1.277576771653	-0.071104437801	0.026135915017	0.000113470467	0.972874229605	N\A	0.046303904522	0.005479346014	0.017439298740	29	4	0.000830020820	Global Trend	
6100000	514.005094	1	-1.513362370938	1.145543576126	-0.059467438067	0.063100426429	0.000110828263	0.967134134829	N\A	0.043673060502	0.005046616625	0.018090163106	42	6	0.000783218418	Global Trend	
6150000	502.726398	1	-1.670229555022	1.242496623807	-0.063545025999	0.017386739038	0.000099992184	0.960635044644	N\A	0.049406283614	0.006519405325	0.021512760373	31	5	0.000570742120	Global Trend	
6200000	496.944847	1	-1.333870505240	1.021863810925	-0.049540174333	0.108630149850	0.000093274069	0.958983535496	N\A	0.051948281820	0.006227531505	0.022614835850	39	2	-0.000993809599	Global Trend	
6250000	507.801031	1	-1.492192517011	1.131677846302	-0.059290360449	0.074713046609	0.000118746123	0.963574881675	N\A	0.049087498664	0.006128417381	0.020869493164	36	6	0.000486125247	Global Trend	
6300000	506.319284	1	-1.534093519772	1.196590731273	-0.054250209490	0.007308674883	0.000112503558	0.963107800440	N\A	0.042309737660	0.004874915141	0.019954675016	24	5	0.003582853308	Global Trend	
6350000	517.422118	1	-1.476296388274	1.159506331631	-0.056852819109	0.031093048781	0.000100796905	0.959893350832	N\A	0.047650076326	0.005683229434	0.020106237602	35	4	0.002199101206	Global Trend	
6400000	508.951724	1	-1.402904315468	1.080927297214	-0.054635832404	0.082924981336	0.000114469481	0.959896679080	N\A	0.050061417144	0.006554805213	0.022107865055	37	4	0.000451636276	Global Trend	
6450000	507.882828	1	-1.617708098801	1.196561962917	-0.055764728421	0.023883397768	0.000087618868	0.966487967659	N\A	0.046864678042	0.005663999880	0.018553740443	52	3	0.000892216084	Global Trend	
6500000	494.928000	1	-1.428842080182	1.055615748941	-0.038934155344	0.045488091832	0.000130087095	0.962034098474	N\A	0.049659947156	0.006456115140	0.021469985102	42	4	0.000350066384	Global Trend	
6550000	513.652298	1	-1.589471353550	1.164130965962	-0.062308879620	0.069775072575	0.000116106405	0.965969954025	N\A	0.045867759348	0.005860643019	0.019741375354	46	8	-0.000413613178	Global Trend	
6600000	500.338103	1	-1.525269932117	1.160884688629	-0.055164409988	0.032275682110	0.000118984684	0.955835102163	N\A	0.050159245047	0.005641245751	0.020577882977	24	4	0.001240106235	Global Trend	
6650000	503.306522	1	-1.481876020153	1.139439118787	-0.053816892750	0.044240520292	0.000110772692	0.965609149409	N\A	0.044541377835	0.005076323133	0.018235165117	35	4	0.001870543052	Global Trend	
6700000	505.348353	1	-1.499463006844	1.175735709072	-0.068479226987	0.075813585365	0.000115974735	0.955433013060	N\A	0.046883170437	0.005860945368	0.021463489636	26	4	0.001686633106	Global Trend	
6750000	505.626442	1	-1.538169487052	1.120039697712	-0.050436860664	0.036982115341	0.000092124135	0.968701684735	N\A	0.042965343426	0.005152618069	0.018293520984	39	5	-0.002830600935	Global Trend	
6800000	500.221606	1	-1.751994184926	1.307269003163	-0.061629185026	-0.031980964668	0.000111454109	0.965078565393	N\A	0.044773306246	0.006448977596	0.021322822984	31	4	0.002115037981	Global Trend	
6850000	491.479203	1	-1.689855441254	1.193799138471	-0.059570577656	0.030643639987	0.000117249291	0.957241478511	N\A	0.051159632108	0.006531925586	0.024938591215	22	2	-0.002230378198	Global Trend	
6900000	515.199508	1	-1.455063463055	1.123958935530	-0.050959930058	0.039141842762	0.000110134050	0.960239053636	N\A	0.048582952017	0.006177371873	0.021219758952	34	4	0.001696093625	Global Trend	
6950000	502.865133	1	-1.571687375939	1.136376434182	-0.057155690935	0.059666280480	0.000089243452	0.964425963426	N\A	0.045781418843	0.005859783810	0.020917795568	41	6	-0.002708472627	Global Trend	
7000000	513.556698	1	-1.662740816827	1.184851320735	-0.052679691311	0.012258287457	0.000104417750	0.966021901413	N\A	0.045631837104	0.005156066781	0.019091122643	34	5	-0.001516974894	Global Trend	
7050000	501.574571	1	-1.723869317489	1.243722868853	-0.069032967247	0.041478313523	0.000094788916	0.959695187216	N\A	0.047188589719	0.007167459244	0.019762926365	39	4	-0.001066995706	Global Trend	
7100000	506.169430	1	-1.425114769447	1.132709112243	-0.049168308245	0.027433907697	0.000113858705	0.964775608536	N\A	0.048614575301	0.006477258571	0.020307747947	34	5	0.000130199213	Global Trend	
7150000	504.025052	1	-1.333266123617	1.021783429459	-0.053568710864	0.112651333379	0.000098517120	0.959763326712	N\A	0.050608985882	0.006500600136	0.021606041062	34	4	-0.001564837445	Global Trend	
