Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  CEREB_d1_m9-fab-002.txt
Log File Name:                   CEREB_d1_m9-fab-002.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2222014520
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   CEREB_d1_m9-fab-002.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.111269
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
    Beta-4                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Beta-4 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.79 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      5
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Beta 4	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	s.e. Beta-4	No RJ Local Node	No RJ LS Betas	
13500000	564.645889	1	-1.355646099778	1.370438511001	-0.053169875719	-0.127933331989	0.030510031560	0.000098287329	0.981438589526	N\A	0.074554649769	0.009529800722	0.034920246389	0.005793991917	34	0	
13550000	568.198647	1	-1.063653553598	1.145047072651	-0.027484021805	-0.000359506335	0.010104496649	0.000083617643	0.981219899284	N\A	0.085831464719	0.010414466173	0.039956144269	0.006354392403	33	1	
13600000	570.284193	1	-0.944493434633	1.050746018095	-0.015186376484	0.033277049640	0.003768985876	0.000083043637	0.984814485924	N\A	0.076265308181	0.009164621911	0.036820334174	0.005846051354	35	2	
13650000	570.614151	1	-1.266387460575	1.293637518724	-0.038588843481	-0.111726782506	0.023207604391	0.000074104886	0.982895360091	N\A	0.062020834833	0.007816692232	0.032209027424	0.005365752321	22	0	
13700000	576.722446	1	-1.013720280853	1.090597782024	-0.014226972071	0.005604788743	0.003402599226	0.000090668747	0.991577609766	N\A	0.034858733485	0.005989966672	0.023753836285	0.004695490380	40	0	
13750000	568.162889	1	-1.219306855908	1.249288241354	-0.033610626801	-0.084711000354	0.020702467695	0.000080857817	0.983462864774	N\A	0.068765361474	0.008648925748	0.034283128358	0.005740296083	35	0	
13800000	577.756489	1	-1.258545209670	1.279701992903	-0.038065261216	-0.084000645723	0.018855394440	0.000103513701	0.983487792795	N\A	0.075522267037	0.009368780882	0.036507729709	0.006082962649	40	1	
13850000	570.317316	1	-1.169950650666	1.219753396858	-0.030457047325	-0.081713882644	0.021451875117	0.000077174258	0.984539927473	N\A	0.071873226104	0.008762775844	0.036293904801	0.005915514374	29	0	
13900000	584.516008	1	-1.191782297169	1.211692014884	-0.033031403563	-0.043469375564	0.016390047352	0.000015010205	0.986788802590	N\A	0.080341538085	0.010183633077	0.036601968882	0.006311745288	40	1	
13950000	566.788316	1	-0.820730103503	1.095939227204	-0.018268293606	-0.018409872124	0.012368557365	0.000074988869	0.983086985530	N\A	0.067313927777	0.008269475295	0.033973953546	0.005578677065	30	2	
14000000	576.444933	1	-1.146701813304	1.201413636399	-0.031984713361	-0.044352880377	0.017382176444	0.000062170762	0.986659962767	N\A	0.062838194653	0.009265311454	0.030982408211	0.006023370228	33	0	
14050000	579.570137	1	-1.313762659617	1.316677506758	-0.046142803370	-0.077235785770	0.020257685854	0.000089047055	0.986720249096	N\A	0.081462965254	0.011068785382	0.035486941597	0.006434499573	50	1	
14100000	574.432392	1	-0.927654227800	1.040944735489	-0.010607958903	0.017678583277	0.005493286955	0.000106918026	0.984324211154	N\A	0.074150735963	0.009252086537	0.035555123661	0.005945730778	31	0	
14150000	579.015862	1	-1.017031581938	1.121278630844	-0.022627182551	-0.010890404858	0.009628935095	0.000153017251	0.983017099797	N\A	0.074684093798	0.008981612420	0.036440387651	0.005820042206	31	1	
14200000	577.125220	1	-0.923776671384	1.020888280498	-0.007016331917	0.042552405360	-0.001534622509	0.000087588404	0.983122785839	N\A	0.070738763365	0.008653275998	0.034376910961	0.005567221060	30	2	
14250000	566.273555	1	-1.165884487717	1.195838738736	-0.027380700443	-0.045173460850	0.013242811713	0.000036266440	0.983005377490	N\A	0.069854216186	0.009298750874	0.033509927084	0.005887415556	35	1	
14300000	567.539275	1	-1.123484482476	1.194370675429	-0.030105372623	-0.047795831955	0.015505636758	0.000089210558	0.984699356502	N\A	0.069632304107	0.008576750974	0.033915361626	0.005556225448	40	0	
14350000	562.435794	1	-1.287205087042	1.293276734233	-0.041878179447	-0.073001351337	0.018704490071	0.000059432891	0.984163286383	N\A	0.071960177578	0.008977655579	0.034473276834	0.005649500882	32	2	
14400000	580.394593	1	-1.279410880168	1.309522265264	-0.039681489575	-0.119632257036	0.023476634622	0.000065922514	0.984859583571	N\A	0.053194984810	0.007792732589	0.025958978273	0.005124824256	38	3	
14450000	584.577034	1	-1.271587453212	1.285096647120	-0.035820121209	-0.091796966071	0.017453114592	0.000064170216	0.983214308063	N\A	0.070561302170	0.009433309118	0.033275086515	0.005805308622	41	2	
14500000	569.325914	1	-1.183272010156	1.217482344331	-0.032609795917	-0.039908139006	0.014621984927	0.000072270508	0.984909113538	N\A	0.079033083032	0.010625924351	0.036160813497	0.006604727553	42	0	
14550000	575.903107	1	-1.277976912236	1.249025353338	-0.035554672621	-0.031104245741	0.011338837631	0.000030091379	0.985309533031	N\A	0.073501526071	0.010066085972	0.032672299187	0.006048858119	40	1	
14600000	570.433723	1	-1.274271919799	1.297982141444	-0.041250928362	-0.101358039183	0.023673070672	0.000099368930	0.978064036500	N\A	0.077783878375	0.009930531688	0.036413602156	0.006208203107	44	0	
14650000	563.106632	1	-1.055545046837	1.134106250897	-0.018637345972	-0.022019404006	0.007422103934	0.000078387827	0.982961890702	N\A	0.083115237578	0.010896478497	0.037148790051	0.006517073415	43	0	
14700000	575.039006	1	-1.351746159031	1.325106027328	-0.039808164297	-0.100776712009	0.017361582550	0.000060981475	0.984274887787	N\A	0.073909535218	0.010149547939	0.033420757314	0.006121826527	43	0	
14750000	570.395664	1	-0.967603290157	1.055175588422	-0.010496987016	0.007462859318	0.005682506119	0.000089642482	0.985392555099	N\A	0.071408837832	0.008704789917	0.034630924632	0.005755406993	34	0	
14800000	577.610366	1	-1.020144372049	1.095131175679	-0.021260809991	0.034939981172	0.004588133947	0.000094118778	0.983799883806	N\A	0.076656355585	0.009752657498	0.036054578555	0.006116193483	27	2	
14850000	579.160606	1	-1.108615441201	1.178793201448	-0.023310223900	-0.058009141224	0.013123506894	0.000070772680	0.987229546804	N\A	0.058601947948	0.007404400259	0.030505077206	0.005213294544	37	1	
14900000	579.808671	1	-1.171965426807	1.195559847242	-0.025490578186	-0.032854265569	0.007578477828	0.000083068904	0.984585966834	N\A	0.066849973624	0.010752264789	0.030936280222	0.006603335127	34	1	
14950000	571.321817	1	-1.279678760885	1.273511412996	-0.031216923401	-0.090575920638	0.014807080344	0.000093533121	0.984833121050	N\A	0.070982835443	0.008904702652	0.034609882207	0.005697188462	33	2	
15000000	562.609420	1	-1.236656692817	1.238008168865	-0.034251146569	-0.044406603158	0.015954837105	0.000086549832	0.984353912060	N\A	0.070939061385	0.008742118522	0.035254136911	0.005786179931	34	1	
15050000	579.121115	1	-1.140479716350	1.177390946050	-0.027675342982	-0.041963383417	0.016534263074	0.000077103046	0.985413419953	N\A	0.067398897275	0.008255678710	0.033328462429	0.005500623232	35	1	
15100000	583.946751	1	-0.920800813113	1.042682534888	-0.013388833266	0.006915887755	0.009785746969	0.000078059344	0.982907000086	N\A	0.073295382435	0.008709558672	0.036372444500	0.005712851950	30	2	
15150000	579.871112	1	-1.183435553721	1.213140522236	-0.027549470172	-0.058362205681	0.013343687377	0.000080783776	0.988169005771	N\A	0.066013141666	0.008563910340	0.031725194037	0.005457210011	39	1	
15200000	563.252653	1	-1.087100188788	1.157524350836	-0.024928768323	-0.034933903184	0.014029686503	0.000087645956	0.981499077727	N\A	0.071399303738	0.008770213797	0.035845963236	0.005816239016	33	1	
15250000	563.469396	1	-1.386796310474	1.356457034930	-0.042545946099	-0.128887903376	0.023296763901	0.000089726389	0.982460161830	N\A	0.079158487838	0.010970851459	0.035658900458	0.006651798967	35	3	
15300000	562.978841	1	-0.933653084609	1.037365894902	-0.012011687779	0.024738438814	0.006799680649	0.000081213459	0.980011695471	N\A	0.063272958179	0.008012505796	0.033411853875	0.005464595190	29	1	
15350000	571.070831	1	-1.014594164871	1.100019562800	-0.013941445845	-0.017031474090	0.005416563074	0.000133941734	0.983018739688	N\A	0.066045139574	0.008469869433	0.032558066332	0.005516042327	34	0	
15400000	569.791228	1	-1.229864375073	1.253055999721	-0.035940363254	-0.064468806536	0.017569438463	0.000089016525	0.983581219100	N\A	0.070181901783	0.008771431888	0.034719950961	0.005767403780	36	0	
15450000	569.336564	1	-1.027759988283	1.118908707498	-0.020712672524	-0.002018844793	0.004813377539	0.000081011880	0.984343643592	N\A	0.077167910543	0.010778343063	0.034619752597	0.006577739894	33	1	
15500000	558.655855	1	-1.207184814192	1.208130950134	-0.028569877601	-0.010877785413	0.004151373561	0.000089216037	0.979689705816	N\A	0.076262646997	0.009442263417	0.037339494831	0.006200271667	40	0	
15550000	573.757621	1	-1.186515201663	1.222311808599	-0.032475416780	-0.069658738773	0.018915760533	0.000084068309	0.986670255376	N\A	0.069574843591	0.009332810934	0.033141237422	0.005907431929	47	3	
15600000	581.218593	1	-1.397899847386	1.357383786215	-0.045371380376	-0.122506072559	0.024713305830	0.000039699146	0.986699942319	N\A	0.076354877209	0.010224384156	0.033822576507	0.005819375043	36	2	
15650000	572.596706	1	-1.181085286510	1.244204365067	-0.038448214878	-0.077548989919	0.023641109812	0.000075850394	0.984596592670	N\A	0.073499643599	0.008835958312	0.036162386372	0.005788050322	32	0	
15700000	575.889213	1	-0.980948809596	1.098490054406	-0.016114554877	-0.005965288173	0.008871981504	0.000086876533	0.985994846395	N\A	0.076728762767	0.009199304839	0.036393842199	0.005819900537	41	2	
15750000	562.208066	1	-1.217201682161	1.272546336561	-0.047127662799	-0.056223666902	0.025584578100	0.000073171366	0.983134508018	N\A	0.085090373827	0.010904860181	0.039520515683	0.006766632444	39	1	
15800000	576.394752	1	-1.204765455851	1.232131521847	-0.035865945948	-0.032908726677	0.012683012721	0.000061119024	0.981438209796	N\A	0.095211922766	0.013643564887	0.040936376228	0.007757375814	33	1	
15850000	570.293051	1	-1.149514546496	1.186283912764	-0.026288285732	-0.035712614220	0.011973730025	0.000081523867	0.984394623150	N\A	0.068513934960	0.008494860144	0.036729508638	0.005969561513	32	2	
15900000	564.941521	1	-1.039376243423	1.126905755600	-0.021388310680	-0.038342291737	0.017241420022	0.000077181905	0.982908716603	N\A	0.072911793278	0.008584910295	0.035954385467	0.005641675074	30	1	
15950000	575.717843	1	-1.093184564635	1.166132064119	-0.029214909692	-0.023469470808	0.013272704009	0.000082143082	0.988241976023	N\A	0.071766821231	0.008761874199	0.034584195005	0.005679116079	35	1	
16000000	570.998599	1	-1.103792210233	1.145236367943	-0.019319676074	-0.034886300316	0.013011589038	0.000090146055	0.982698757453	N\A	0.073553484620	0.008863834662	0.037397952506	0.005982118188	34	0	
16050000	571.640604	1	-1.000315173662	1.093536192498	-0.014875353330	-0.006513371806	0.006667388815	0.000067369598	0.986758715161	N\A	0.060200895700	0.008678183225	0.030126090449	0.005736372559	47	1	
16100000	570.945065	1	-1.227060607757	1.240185509337	-0.033081258306	-0.076491635303	0.017695272553	0.000058661755	0.982789818786	N\A	0.073733867088	0.010337318709	0.034003166576	0.006219055961	41	1	
16150000	579.072431	1	-1.156383308303	1.230069693798	-0.035622451467	-0.077885926445	0.022943264252	0.000063844269	0.987126567841	N\A	0.072879070539	0.009742265158	0.033157129404	0.006221761993	38	2	
16200000	580.135026	1	-1.297238475418	1.307776703452	-0.041168047850	-0.102186026281	0.022422970057	0.000093827051	0.985330370292	N\A	0.070300387090	0.008848178494	0.033592775173	0.005624020076	38	0	
16250000	570.999911	1	-1.162016746429	1.201637334308	-0.022641749519	-0.081543905878	0.015081489559	0.000075005919	0.980712492224	N\A	0.074982682183	0.010016959465	0.035360472912	0.006285341842	34	3	
16300000	582.952237	1	-1.279849050557	1.279722782906	-0.042081138881	-0.070608858921	0.022185620739	0.000071133945	0.987245895413	N\A	0.072360856087	0.008799537536	0.035174047730	0.005709160643	23	2	
16350000	581.517823	1	-1.256767739878	1.266710192928	-0.041036093824	-0.068410672209	0.020637804574	0.000020242807	0.984263868676	N\A	0.078815538890	0.010290461773	0.036573996855	0.006331028597	31	3	
16400000	574.883456	1	-1.106675103759	1.145123328354	-0.016116304451	-0.050074528342	0.010438599930	0.000013659045	0.982712588859	N\A	0.084383992737	0.011188370102	0.038516886537	0.006947441348	39	1	
16450000	565.975458	1	-0.984542871392	1.082957682896	-0.012206951939	-0.014440752748	0.009581970180	0.000087620912	0.980994669789	N\A	0.077729270137	0.010161848556	0.036462842697	0.006416156385	34	1	
16500000	569.541859	1	-1.177913661000	1.200267692706	-0.027383535437	-0.055810127414	0.013250597859	0.000089520415	0.982730294986	N\A	0.071344013509	0.008872033156	0.035360277537	0.005874524493	36	3	
16550000	566.146834	1	-1.012668603895	1.083047516162	-0.014586317241	0.016869443736	0.003841382389	0.000118092507	0.986780144835	N\A	0.081903242637	0.010017719771	0.038313546877	0.006374306534	39	1	
16600000	576.108404	1	-1.044959753507	1.106497702823	-0.015487944283	0.004775951920	0.003567805889	0.000122883976	0.983027550063	N\A	0.077744582691	0.010478716059	0.034984831159	0.006334823129	33	0	
16650000	576.976783	1	-1.112086329374	1.162459933075	-0.020507589429	-0.036485651181	0.008206272299	0.000082957007	0.986805434706	N\A	0.073388022046	0.009689243847	0.033479573945	0.005977719174	38	0	
16700000	582.646446	1	-0.823319454295	0.987469024184	-0.007565106823	0.036037319794	0.004797517772	0.000059246522	0.991623888120	N\A	0.072396298780	0.008931006843	0.034112260270	0.005544680379	41	1	
16750000	565.974334	1	-1.314865550738	1.314795747864	-0.043309208644	-0.097946076560	0.023081022561	0.000045265272	0.984660627390	N\A	0.061915781762	0.008748067861	0.030944989518	0.005636760841	38	1	
16800000	562.783392	1	-1.086381959562	1.130467238041	-0.021444277472	0.014132372408	0.004270022069	0.000091573746	0.985086380705	N\A	0.084741107545	0.009878374631	0.040738443742	0.006304559758	36	0	
16850000	578.694309	1	-1.302953243640	1.318626028923	-0.042243417740	-0.121854512405	0.026775855817	0.000095802517	0.982890786641	N\A	0.077191240014	0.010403472255	0.035254132881	0.006191078865	43	1	
16900000	570.261481	1	-1.302713453401	1.275185800041	-0.032706521323	-0.053290508582	0.007526783101	0.000052143010	0.983913859478	N\A	0.074889443912	0.009692172823	0.035245748479	0.005980294532	37	1	
16950000	584.567645	1	-1.139306193699	1.164547109653	-0.022161136881	-0.040724023484	0.012308049964	0.000087423399	0.986258308350	N\A	0.077049170773	0.009971439652	0.035722257158	0.006258775741	39	2	
17000000	573.796291	1	-1.077249309076	1.132629332991	-0.023228617402	0.004814352490	0.006503803495	0.000033115815	0.987690953222	N\A	0.075730109435	0.009787856299	0.034977672684	0.006193226026	29	0	
17050000	570.308484	1	-1.176993057850	1.216261310759	-0.031501960326	-0.050473736685	0.014295001991	0.000082919163	0.983760668684	N\A	0.072002747760	0.009154339542	0.034928584618	0.005948625339	38	0	
17100000	572.576084	1	-1.083714964963	1.169101654310	-0.023459125576	-0.064802367124	0.015382559092	0.000083892143	0.984524027839	N\A	0.070759992670	0.008670798188	0.035507118164	0.005825487932	27	1	
17150000	564.949164	1	-1.186026012654	1.237069765982	-0.036839469116	-0.084750352537	0.025347897776	0.000027208822	0.982504183757	N\A	0.076697881010	0.010694584895	0.034963203448	0.006542856549	27	0	
17200000	575.853234	1	-0.962017476982	1.066607420718	-0.016301681434	0.022822468661	0.005954428111	0.000091795033	0.983655010469	N\A	0.075758228467	0.009319082002	0.036750196313	0.005943459981	32	1	
17250000	565.425643	1	-1.268103999321	1.275465280787	-0.035296881469	-0.086292184979	0.018251227747	0.000093801365	0.985367181122	N\A	0.070403032311	0.008707225431	0.033788314773	0.005656399084	25	2	
17300000	576.351154	1	-0.979846247041	1.066886241177	-0.018232907895	0.026163021351	0.010319535573	0.000092051798	0.987043908886	N\A	0.050794337530	0.007241230027	0.028066550857	0.005152444353	36	1	
17350000	577.364221	1	-1.141313909143	1.193649199029	-0.026564751997	-0.065526509466	0.017029224878	0.000104548474	0.983161570690	N\A	0.072646165203	0.010366055788	0.033623957121	0.006422711198	27	0	
17400000	573.780223	1	-1.019813001905	1.113002399884	-0.020879325396	-0.010624562065	0.010036229429	0.000013480838	0.980713996388	N\A	0.071607105069	0.008865836887	0.035111170096	0.005498331058	32	2	
17450000	570.103781	1	-1.107462725464	1.163525621030	-0.029793227992	-0.016602419725	0.014546223000	0.000024757819	0.985556441191	N\A	0.077235943263	0.009381694736	0.036597808241	0.005824999945	32	1	
17500000	581.925631	1	-1.148125501483	1.200716929624	-0.025859657122	-0.067052661461	0.014153780949	0.000059375502	0.985474278718	N\A	0.072841044055	0.009425874686	0.035148130942	0.006001835825	44	5	
17550000	574.442548	1	-1.207718862914	1.198513261455	-0.020467291116	-0.064746519849	0.010556925859	0.000074381129	0.983766690516	N\A	0.065419523856	0.008459103490	0.032722325074	0.005574630053	29	2	
17600000	580.511360	1	-1.188609330288	1.218211714670	-0.029579069476	-0.064612125119	0.015544449953	0.000089579578	0.981746689010	N\A	0.070816111810	0.008800373033	0.034882514978	0.005753064419	33	1	
17650000	568.818097	1	-1.214031385601	1.256980129131	-0.035318822282	-0.083487705255	0.018843790650	0.000082547269	0.982852653417	N\A	0.073737250148	0.009794587623	0.033877995540	0.005910985592	30	2	
17700000	582.288886	1	-1.356054363761	1.327378360227	-0.041650574438	-0.089524753383	0.017801737637	0.000101343370	0.985227385799	N\A	0.068322782929	0.008594247759	0.032810578841	0.005458254876	31	3	
17750000	571.872769	1	-1.261491183444	1.256555666457	-0.034526124361	-0.058684640472	0.016859350116	0.000086465517	0.985658337706	N\A	0.067088401194	0.008185469081	0.033509205179	0.005433494189	33	1	
17800000	572.729088	1	-1.146291110254	1.193058618085	-0.030350004490	-0.034769534800	0.015015091309	0.000071826593	0.983199781959	N\A	0.068825941964	0.009038014019	0.032936991081	0.005765196512	38	1	
17850000	570.595970	1	-1.347615886827	1.370520976192	-0.056787734708	-0.112652589659	0.030228341802	0.000085055626	0.984260873912	N\A	0.083767077252	0.011926732860	0.036705409968	0.007127574998	40	1	
17900000	571.230309	1	-1.234228824667	1.239694060244	-0.028849286642	-0.066414360437	0.012193461853	0.000051392001	0.981704810734	N\A	0.066645525385	0.008313758069	0.033338172976	0.005396226153	33	2	
17950000	579.603333	1	-1.217036301977	1.222814183845	-0.034297751264	-0.040186241538	0.016289587996	0.000055867631	0.985523723993	N\A	0.070477227007	0.009555492552	0.032628436846	0.005923140730	32	2	
18000000	574.477741	1	-1.263845334929	1.287505013619	-0.043970784844	-0.092645894639	0.026447980249	0.000082185414	0.980443132185	N\A	0.067549821066	0.008211325792	0.033993787705	0.005506596735	35	2	
18050000	574.540938	1	-1.259656829018	1.280467838562	-0.035832638602	-0.105785560483	0.021505169660	0.000091634407	0.984681563789	N\A	0.073269253814	0.009040323732	0.035287211584	0.005727525646	35	0	
18100000	583.672228	1	-1.039269094731	1.126242971314	-0.015128382313	-0.058499955428	0.013207661747	0.000112839127	0.985873419949	N\A	0.071744398624	0.009031173524	0.033713113280	0.005793832682	36	0	
18150000	567.977006	1	-0.910411051129	1.024999331214	-0.007628708083	0.028605812758	0.001042507332	0.000085030533	0.984218721641	N\A	0.066956929527	0.008339043775	0.032000145445	0.005364342441	31	1	
18200000	567.538859	1	-1.124508328848	1.201535957137	-0.033649578883	-0.037647809356	0.014661490179	0.000049249794	0.984104974237	N\A	0.082815617094	0.010915319050	0.038407387974	0.006579627907	36	0	
18250000	571.097561	1	-1.031993880461	1.116019175003	-0.023605881584	0.009304561614	0.008918299052	0.000077512107	0.986832842051	N\A	0.076045044044	0.009064291158	0.036316190720	0.005770276922	36	0	
18300000	568.127290	1	-1.433895301514	1.418431215031	-0.054242418542	-0.164353324899	0.033809049668	0.000072028269	0.983898352684	N\A	0.072767074365	0.009969596751	0.033774465574	0.006102342117	29	2	
18350000	576.479704	1	-1.150185973120	1.217288597353	-0.029411408337	-0.075500849710	0.015800176717	0.000092671208	0.984494615802	N\A	0.072498342651	0.008924524298	0.034743400470	0.005755704160	37	1	
18400000	580.037586	1	-1.186422869374	1.224161136879	-0.031459915761	-0.055869984775	0.015152278209	0.000065934858	0.983986483305	N\A	0.077685474845	0.010263610792	0.035781641413	0.006403108858	36	1	
18450000	562.548874	1	-1.149520202296	1.218079667112	-0.030991741331	-0.094425251073	0.024659516956	0.000051878861	0.983887423185	N\A	0.064104913581	0.007633436246	0.032935276087	0.005245243012	41	0	
18500000	585.706038	1	-1.213911000787	1.240651538028	-0.032214661074	-0.074468719888	0.017968356158	0.000077814765	0.986674437786	N\A	0.055383042175	0.007265330181	0.029099601733	0.005061709236	42	2	
18550000	575.186185	1	-1.405805662032	1.364531425533	-0.045870120870	-0.098484266635	0.017502218224	0.000066678389	0.986838510645	N\A	0.073355176018	0.009676505737	0.033455082877	0.005983266142	37	1	
18600000	563.385989	1	-1.172241484926	1.222091609116	-0.035362379402	-0.034217232517	0.012321393113	0.000089280159	0.982284462468	N\A	0.073176331457	0.009071595763	0.035460093269	0.005846116197	41	0	
18650000	571.920461	1	-1.219126216163	1.242994241616	-0.033421265751	-0.059795548219	0.015716577590	0.000077341097	0.988923516955	N\A	0.072320533670	0.008612722916	0.033708359361	0.005366048468	34	1	
18700000	583.094592	1	-1.212184183596	1.191937373328	-0.024353215084	-0.030399461820	0.008122349511	0.000058414404	0.985799576854	N\A	0.068975686458	0.008996438555	0.032756154853	0.005776064778	32	3	
18750000	576.393662	1	-1.265666410742	1.265980474508	-0.037734619335	-0.084205876107	0.021672656253	0.000056134625	0.983962566358	N\A	0.068636112919	0.008447564725	0.034057719567	0.005487623869	26	2	
18800000	577.398081	1	-1.207109813953	1.220736301282	-0.034334478816	-0.063894998171	0.023919003746	0.000092380744	0.982509339086	N\A	0.086140137612	0.011431959511	0.037616685843	0.006128129119	28	3	
18850000	589.167423	1	-1.074818327014	1.121470396760	-0.022001803433	0.005597388078	0.008117356723	0.000074716404	0.990341767187	N\A	0.049036973025	0.007380840321	0.025982803565	0.005190096400	31	3	
18900000	574.915751	1	-1.282587678031	1.260581735260	-0.034498604127	-0.071724893752	0.017184337700	0.000074767556	0.985125095994	N\A	0.070975015026	0.008633149248	0.034387949580	0.005539238693	41	4	
18950000	572.755125	1	-1.286639184657	1.282365568229	-0.035725594804	-0.086578302063	0.017697747707	0.000070780181	0.983741634133	N\A	0.074696854282	0.009083965571	0.036846200472	0.005934829842	36	0	
19000000	570.747578	1	-1.170084766638	1.217073035246	-0.033111856375	-0.044468851126	0.013872825876	0.000091362151	0.983447416417	N\A	0.052361144309	0.007838757871	0.024922891016	0.005097297501	33	0	
19050000	574.142440	1	-1.055839952238	1.131545305553	-0.018382455340	-0.039774587035	0.012254414738	0.000074153295	0.985727142928	N\A	0.068898574337	0.009015670110	0.033160355298	0.005716951992	40	0	
19100000	570.429155	1	-1.161289255201	1.228684201667	-0.044672217186	-0.022867744962	0.020521438488	0.000060576713	0.985453583798	N\A	0.081423144104	0.010800716228	0.037229063793	0.006574386361	36	0	
19150000	577.783888	1	-1.123357650423	1.199007995789	-0.031175746054	-0.075480519226	0.023528091711	0.000083226378	0.987478460018	N\A	0.043471575206	0.006731319767	0.020290021812	0.004400167731	33	1	
19200000	585.262926	1	-1.197203181383	1.229724055356	-0.031012303369	-0.085637192750	0.022071870100	0.000070506090	0.985830159831	N\A	0.059939906257	0.007309900606	0.031978614778	0.005174404900	25	1	
19250000	586.713965	1	-1.420138556614	1.364934371761	-0.045061317126	-0.131166155051	0.025963818351	0.000010733840	0.986052617488	N\A	0.077766439271	0.010571279276	0.035283472371	0.006624373699	42	3	
19300000	567.736225	1	-1.218947037329	1.250673235319	-0.034686096037	-0.090876419791	0.022445323426	0.000025446595	0.982060433253	N\A	0.072226354811	0.009073951448	0.035468274314	0.005746688171	46	0	
19350000	566.399253	1	-1.229428635498	1.285710372370	-0.042162400721	-0.115058319316	0.028645874043	0.000014919156	0.983934600674	N\A	0.085311999861	0.011642541249	0.037373402692	0.006820745591	44	0	
19400000	570.401678	1	-1.278097087994	1.238702941894	-0.029506592500	-0.035160487533	0.009146197506	0.000027940565	0.983216464634	N\A	0.078922369947	0.010462139512	0.036239376034	0.006467312428	33	1	
19450000	575.331250	1	-0.991732518049	1.086138365084	-0.018035190694	0.009203728416	0.007429822912	0.000070081698	0.985461315774	N\A	0.072557270149	0.008680879311	0.035697083123	0.005646971459	50	0	
19500000	558.803543	1	-1.072593642640	1.138412613167	-0.019447548636	-0.034989932973	0.011185681283	0.000078554469	0.981649964978	N\A	0.073035895690	0.010025332555	0.034414452935	0.006221601424	37	0	
19550000	577.518285	1	-1.175919627300	1.217759632371	-0.033789492483	-0.038546309780	0.014367147578	0.000087967002	0.988834152980	N\A	0.073358295903	0.009275004734	0.033020621745	0.005613360744	32	0	
19600000	577.585118	1	-1.180962382553	1.232715609773	-0.032168462895	-0.082912017420	0.020043349397	0.000070910354	0.984814146375	N\A	0.060983680253	0.007713918228	0.031052877656	0.005196228291	39	1	
19650000	576.785583	1	-1.243273230212	1.245096492239	-0.031641013822	-0.066481045005	0.016345429424	0.000082453858	0.984069430253	N\A	0.072087138111	0.009867664501	0.032989882507	0.006115626146	40	3	
19700000	590.457064	1	-1.126550311669	1.179538890886	-0.025987152022	-0.041220454152	0.013208127520	0.000081774874	0.985844533575	N\A	0.056980632785	0.007585599042	0.026855324693	0.004934588796	32	1	
19750000	568.756683	1	-1.163918784733	1.193412898367	-0.027355831064	-0.049563752832	0.016294475500	0.000068587509	0.983005888129	N\A	0.067855684086	0.008234162253	0.033456877889	0.005398485029	37	2	
19800000	571.348522	1	-1.023797178615	1.118670217467	-0.025625140991	-0.005116076245	0.014877240286	0.000078173769	0.984187649772	N\A	0.069587944573	0.008639938459	0.035259618007	0.005736822705	40	3	
19850000	575.562533	1	-1.411790318774	1.375039302962	-0.044658500131	-0.140567199782	0.024611909664	0.000059340789	0.986172561838	N\A	0.057752064539	0.007155534394	0.030538155690	0.005101106200	41	0	
19900000	585.205014	1	-1.111633364698	1.177693502485	-0.022859565921	-0.066172619435	0.014508093964	0.000095175933	0.984341136404	N\A	0.064828088250	0.008271322189	0.031863374934	0.005218621238	41	0	
19950000	564.408560	1	-1.120665290746	1.159402663338	-0.025568622967	-0.008185768825	0.009464167517	0.000082823921	0.981793637319	N\A	0.069511313034	0.010651403660	0.031855527230	0.006318842847	30	2	
20000000	575.841066	1	-1.323019920754	1.332413577857	-0.047338468704	-0.098257916254	0.023425894733	0.000079174218	0.982375345085	N\A	0.074298678190	0.009146084279	0.036105658006	0.005848436162	41	0	
