Options:
Model:                           Independent Contrasts: Regression
Tree File Name:                  regions_tree.trees
Data File Name:                  DIE_d1_m8-fab-006.txt
Log File Name:                   DIE_d1_m8-fab-006.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3612466258
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      51000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   DIE_d1_m8-fab-006.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     3
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
Homogenous fabric model:         False
RJ Local Branch:                 False
RJ Local Node:                   True Threshold 0.000000
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
RJ Local FabricBeta:            True Threshold -2.175894
Restrictions:
    Beta-1                       None
    Beta-2                       None
    Beta-3                       None
Prior Information:
    Priors
        Beta-1 - normal 0.00 5.00 
        Beta-2 - normal 0.00 5.00 
        Beta-3 - normal 0.00 5.00 
        Var - uniform 0.00 100.00 
        FabricBeta - weibull 0.74 2.11 
        VRNode - gamma 1.20 5.00 
Tree Information
     Trees:                      1
     Taxa:                       344
     Sites:                      4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
RJLockMode:                      True
Iteration	Lh	Tree No	Alpha	Beta 1	Beta 2	Beta 3	Var	R^2	s.e. Alpha	s.e. Beta-1	s.e. Beta-2	s.e. Beta-3	No RJ Local Node	No RJ LS Betas	
4300000	730.952060	1	-1.068465624289	1.003589698265	-0.013842033300	0.051538288972	0.000026121098	0.992410534475	N\A	0.028527947487	0.003828047317	0.011717752224	36	1	
4350000	733.585738	1	-1.134125428427	1.041695309052	-0.017163641700	0.043129273109	0.000026654528	0.991762724541	N\A	0.029772428697	0.004008423423	0.012355540941	35	0	
4400000	717.937689	1	-1.059138543784	0.992199845341	-0.010900041217	0.051249622311	0.000027672751	0.992137499885	N\A	0.026789681282	0.003886975331	0.011230374068	35	0	
4450000	734.631535	1	-1.091542785587	1.012109268156	-0.011329810997	0.039152896610	0.000007254937	0.992428272488	N\A	0.028167046776	0.004020511926	0.011161173724	43	0	
4500000	726.690530	1	-1.026749557087	0.987614698050	-0.011720275354	0.048201563265	0.000025104044	0.991849012612	N\A	0.028140075289	0.003938632396	0.011887545719	35	1	
4550000	727.595083	1	-1.074015048964	1.017352355167	-0.014444064845	0.037699185455	0.000031219225	0.991718062637	N\A	0.027434588737	0.003674352570	0.011374710166	46	0	
4600000	725.941496	1	-1.042058375141	0.986771808357	-0.008293126888	0.036826408332	0.000025613332	0.992000528242	N\A	0.029088846306	0.003832608938	0.011837579326	39	1	
4650000	732.986122	1	-1.043338854578	0.988604736134	-0.006735535638	0.028080209884	0.000027686899	0.991647372670	N\A	0.027730925280	0.003985930372	0.011922766101	31	0	
4700000	732.556600	1	-1.074761435087	1.009093511572	-0.011684000132	0.036474492317	0.000025610570	0.991618780328	N\A	0.027450825617	0.003922948819	0.012568045355	35	0	
4750000	722.388513	1	-1.001640606381	0.964621853203	-0.007493361201	0.049283450529	0.000019933331	0.992001027776	N\A	0.027566286992	0.003812740384	0.011514194954	34	0	
4800000	729.179655	1	-1.156996982767	1.061184587907	-0.017673606985	0.027614817190	0.000020811875	0.992666073853	N\A	0.026468887247	0.003634130927	0.010980702480	38	1	
4850000	719.730521	1	-1.026326631142	0.987641398657	-0.014451678036	0.059463548320	0.000025983288	0.991240135310	N\A	0.026533762236	0.003749457172	0.011636205514	29	0	
4900000	740.271397	1	-1.152846542789	1.061802798543	-0.016058571588	0.018041237411	0.000026095022	0.992338686950	N\A	0.028054489566	0.004004417850	0.011921577418	42	0	
4950000	722.210026	1	-1.014890831033	0.954954457412	-0.001093402049	0.035213379220	0.000028089868	0.990722192551	N\A	0.029260910177	0.004190963104	0.013217747061	32	0	
5000000	723.205906	1	-1.026818940879	0.992132812802	-0.013848031506	0.047351169986	0.000024891081	0.992311065015	N\A	0.025577277543	0.003790325063	0.009857013651	37	0	
5050000	726.805660	1	-0.946904579502	0.931603372756	-0.004806179372	0.060178925919	0.000030962256	0.992587898236	N\A	0.029180909085	0.004231426660	0.012303799899	34	1	
5100000	728.487431	1	-1.073917098691	1.003291533585	-0.010446093716	0.037474661515	0.000025291819	0.992939531181	N\A	0.026503754790	0.003908063400	0.010879583490	49	1	
5150000	729.759990	1	-1.091331395072	1.017041721741	-0.011373936699	0.034464263706	0.000024722762	0.992360597496	N\A	0.028710759630	0.003982875342	0.012114903221	30	1	
5200000	729.991592	1	-1.115524977556	1.034333799550	-0.016171071195	0.042231914009	0.000021543570	0.992749167231	N\A	0.026873458695	0.003822180454	0.011324122766	32	0	
5250000	738.435535	1	-1.135447193215	1.047016591575	-0.016744471604	0.032515287995	0.000027826258	0.992495846693	N\A	0.027114622143	0.003900332284	0.011092420829	36	0	
5300000	720.785656	1	-1.154757437008	1.046040319266	-0.013696134983	0.027960797922	0.000025671701	0.992035666111	N\A	0.028594322933	0.003667719112	0.011761482709	39	0	
5350000	726.081234	1	-1.098353923426	1.035487435578	-0.016656702406	0.032092016503	0.000027558521	0.991434859209	N\A	0.026703882359	0.003516924633	0.011500397978	28	0	
5400000	721.975520	1	-1.000384047015	0.963381020813	-0.005339506830	0.036893379232	0.000025794489	0.990475004277	N\A	0.032011602871	0.004392094610	0.013803162463	28	0	
5450000	735.511730	1	-1.109055223658	1.023202030752	-0.013961519801	0.041433491220	0.000023500832	0.991540571372	N\A	0.027376462379	0.003899377394	0.011904780872	30	0	
5500000	745.722464	1	-0.972130856438	0.934423136711	0.000450220926	0.038011110114	0.000022418434	0.992859734101	N\A	0.024736083986	0.002838479717	0.009952481975	33	2	
5550000	722.314971	1	-1.036311503252	0.989137868241	-0.011126378297	0.043529171240	0.000027277730	0.991255104585	N\A	0.027467762965	0.003678141447	0.012367296659	40	0	
5600000	727.945745	1	-1.091215564623	1.022588666491	-0.017307602809	0.052818135550	0.000026614886	0.991851151578	N\A	0.028846684296	0.003799973087	0.011835944918	31	0	
5650000	738.507758	1	-0.964763954232	0.932304969075	0.001977514251	0.034325887336	0.000012699850	0.993109047783	N\A	0.026287814976	0.003527572902	0.011366807200	50	1	
5700000	719.202872	1	-1.089460011112	1.016209710419	-0.012751896794	0.037187144601	0.000022571858	0.992333401845	N\A	0.027701218854	0.003876365403	0.011976301092	42	1	
5750000	742.365338	1	-1.016588074893	0.962386520305	-0.002753069591	0.032812763151	0.000026636680	0.992830511198	N\A	0.027239934231	0.003915222481	0.011414645043	38	1	
5800000	726.346724	1	-1.033441637125	0.974610439242	-0.003968249468	0.030408568269	0.000021103188	0.992686916562	N\A	0.027005964467	0.003885928636	0.010527515428	41	0	
5850000	737.528223	1	-1.060876667008	0.998394647828	-0.012660469325	0.051006830874	0.000027102529	0.992434398016	N\A	0.026300532153	0.003921550812	0.011105212930	40	1	
5900000	731.730214	1	-1.046254427738	0.987520691630	-0.010620892130	0.050487998785	0.000022653465	0.993068840483	N\A	0.028572090437	0.003959409877	0.011253835093	34	0	
5950000	716.050529	1	-1.168431604421	1.063677974931	-0.023316683481	0.056656025151	0.000028883532	0.991252900864	N\A	0.028985771378	0.003507106901	0.012216393567	38	0	
6000000	736.410321	1	-1.060459776817	0.992160065160	-0.010120214276	0.045196641255	0.000024586402	0.992451751272	N\A	0.027656110063	0.003835240417	0.011627291472	36	0	
6050000	724.526608	1	-1.092462766503	1.044804776732	-0.010930585098	0.012943999674	0.000026202806	0.991413648490	N\A	0.029534284097	0.004091508423	0.012312081674	28	1	
6100000	730.129720	1	-1.062277660983	0.993396386394	-0.012061984174	0.057728587607	0.000022031741	0.992412639423	N\A	0.028171977837	0.003933387363	0.011517542215	35	0	
6150000	737.030674	1	-1.076331508469	0.998856712539	-0.008758479166	0.037153042767	0.000024284190	0.992647621359	N\A	0.027809593223	0.003988455082	0.011888843578	32	0	
6200000	724.781645	1	-1.026666463943	0.988539597607	-0.013132339102	0.051440243432	0.000034765944	0.992236974241	N\A	0.029627587844	0.004089130847	0.012806508694	38	0	
6250000	728.780421	1	-1.137688974857	1.033346757752	-0.010324061047	0.021900909788	0.000018208018	0.992098863150	N\A	0.027984127397	0.004131225218	0.012069104696	38	0	
6300000	723.746658	1	-1.002721216693	0.954265000418	-0.004051600742	0.046756078592	0.000025092080	0.992077167384	N\A	0.029762537014	0.004320732813	0.012364007214	32	0	
6350000	723.588279	1	-1.073235600993	1.001081538840	-0.006576819485	0.022146165220	0.000026526858	0.993206437187	N\A	0.027407534411	0.004213478343	0.011199023967	33	0	
6400000	734.503898	1	-1.067760507721	0.994582640039	-0.003591957461	0.014761567377	0.000023852043	0.992727735629	N\A	0.026795890469	0.004040141480	0.011250349919	38	0	
6450000	726.258003	1	-1.019300091742	0.974418309128	-0.007337500684	0.041807110537	0.000027693300	0.992807766362	N\A	0.029743709548	0.004342047077	0.011961555320	49	0	
6500000	725.007112	1	-1.075824316422	1.007940896335	-0.008896667722	0.025890747115	0.000028397786	0.991946657736	N\A	0.028472621944	0.003902549463	0.011765343680	37	0	
6550000	730.155917	1	-1.100092372607	1.034247444765	-0.019904401905	0.050573688078	0.000027812032	0.990960800688	N\A	0.028491574359	0.003977509783	0.012204566299	36	0	
6600000	730.905232	1	-1.098183645307	1.013348889019	-0.007320658848	0.017619704420	0.000027556469	0.992316983396	N\A	0.028255910845	0.004060103910	0.011809539829	38	0	
6650000	739.884764	1	-1.058902166661	0.997254355683	-0.011610689430	0.048319939702	0.000021135689	0.993166109541	N\A	0.027738241385	0.003728286958	0.011517492639	31	0	
6700000	730.002844	1	-1.166058738106	1.066488012240	-0.018873919067	0.029057315568	0.000026656796	0.991863267470	N\A	0.027999791310	0.003445741001	0.011562274382	33	1	
6750000	730.459270	1	-0.961730769643	0.939668609969	-0.004755199182	0.055464184098	0.000031722415	0.993549996179	N\A	0.025367855667	0.003260950036	0.011647289186	36	0	
6800000	742.379641	1	-1.114728156059	1.039056715173	-0.015203494679	0.028028229362	0.000024366138	0.992365731132	N\A	0.027690404968	0.003605212762	0.011578555919	31	1	
6850000	731.478720	1	-1.066742731480	1.012350478215	-0.011990296121	0.030768658794	0.000025957455	0.992540166025	N\A	0.026902445739	0.003740668008	0.011372591811	34	2	
6900000	731.610789	1	-0.979473130187	0.953575701779	-0.005376109312	0.044849976771	0.000022021488	0.992826253358	N\A	0.028717672017	0.004087910468	0.011395998712	40	0	
6950000	720.494801	1	-1.106589159758	1.044317137940	-0.024909254312	0.065660370561	0.000030042846	0.991845697528	N\A	0.026941033075	0.003395562227	0.011661646912	40	0	
7000000	722.146142	1	-1.035230315262	0.982450232599	-0.009386070204	0.048914037509	0.000021158620	0.991866908938	N\A	0.028252903728	0.003882427819	0.012039907604	30	1	
7050000	727.235828	1	-1.142302451613	1.060403595388	-0.022138192974	0.042002021157	0.000044602206	0.991623780479	N\A	0.026067485583	0.003713034005	0.010947266911	33	1	
7100000	721.494685	1	-1.167413397820	1.065729448644	-0.022928690515	0.050758840996	0.000029635156	0.992345371489	N\A	0.027984449878	0.003616235896	0.011676510551	38	0	
7150000	732.061838	1	-1.068162631377	1.012358735017	-0.016274442912	0.052665803599	0.000022857087	0.992549657665	N\A	0.026791942014	0.003858627188	0.011232492899	34	0	
7200000	730.465364	1	-1.038876027521	0.987809184616	-0.013727513223	0.064030608038	0.000008292393	0.992545905539	N\A	0.027883107599	0.003725587694	0.012285148988	39	0	
7250000	727.597111	1	-1.106331656980	1.017560988822	-0.005875606235	0.008918280558	0.000025690648	0.991685936273	N\A	0.029160946387	0.004185152941	0.011856354307	34	1	
7300000	725.582801	1	-1.185477503391	1.073000188143	-0.019547685010	0.034913316559	0.000021218579	0.991897653976	N\A	0.028087927051	0.003725542672	0.011712067300	34	0	
7350000	733.532998	1	-1.097699791545	1.017751618264	-0.013384307749	0.039781155670	0.000039008322	0.994104715832	N\A	0.027179192227	0.003649784999	0.010956448540	34	0	
7400000	725.848108	1	-1.019333536759	0.972800857091	-0.011203836302	0.063654509764	0.000024675638	0.991960776429	N\A	0.029956231001	0.003925120992	0.012281779677	25	0	
7450000	738.338873	1	-1.098935703270	1.026012797954	-0.012994460262	0.031526316351	0.000028941821	0.992937010559	N\A	0.027462682611	0.003963689157	0.010986116103	44	0	
7500000	727.957448	1	-1.039452661366	0.979557127286	-0.005294570663	0.032192726405	0.000022515614	0.994936140641	N\A	0.024466110411	0.004143861369	0.010532091900	43	0	
7550000	715.713118	1	-0.998083553348	0.950209306812	-0.007055067744	0.066529944996	0.000024969034	0.991816467211	N\A	0.027931256054	0.003728818410	0.012186492978	40	0	
7600000	723.420214	1	-1.058432585896	1.001576097256	-0.013696307409	0.050762917873	0.000027997104	0.991361734175	N\A	0.028378988922	0.003964698819	0.011850791798	24	0	
7650000	725.207098	1	-1.113467022005	1.037053284362	-0.014799980319	0.027853445222	0.000025482886	0.992378290836	N\A	0.028468259444	0.004138159625	0.011847846454	33	1	
7700000	731.209143	1	-1.127330617061	1.036420999186	-0.016263428848	0.044989100713	0.000023970091	0.992820113461	N\A	0.027252923535	0.003968119613	0.007461969458	38	1	
7750000	738.070600	1	-1.084286259666	1.004911466764	-0.013367256729	0.056849145944	0.000023673829	0.994379613262	N\A	0.024390330022	0.003668235282	0.009967719140	41	1	
7800000	725.928414	1	-1.166831554181	1.074690778389	-0.021666956534	0.031255536585	0.000028736355	0.991510878911	N\A	0.027456911626	0.003569794939	0.011795992375	29	0	
7850000	729.721145	1	-1.207151366178	1.093077162834	-0.023692562575	0.031390313903	0.000044030822	0.991754593472	N\A	0.028054029706	0.003872423426	0.012417625179	40	0	
7900000	727.510186	1	-1.099128745929	1.014587751062	-0.009945385452	0.030708400852	0.000030779065	0.992476189242	N\A	0.029256429319	0.004082880100	0.013263932246	36	0	
7950000	736.828683	1	-1.066786164511	0.993589793278	-0.008826092241	0.040361514122	0.000024782352	0.993180978359	N\A	0.026634215484	0.004050888059	0.010353334579	35	0	
8000000	724.796808	1	-1.034048581183	0.977439902839	-0.006529470449	0.038626175399	0.000023639523	0.991978427534	N\A	0.027367124489	0.003958094966	0.011613998015	35	0	
8050000	737.754660	1	-1.141324181769	1.052321895116	-0.019795567578	0.043203285917	0.000022858755	0.992949389265	N\A	0.028501967495	0.003647250599	0.011876998692	45	1	
8100000	730.625498	1	-1.070823143832	1.005024520754	-0.009882422918	0.032023158485	0.000027145584	0.992484552182	N\A	0.029394620739	0.004154968737	0.012548153697	38	1	
8150000	728.470518	1	-1.188978351201	1.082622521831	-0.018874951934	0.015613309030	0.000026491371	0.991968596100	N\A	0.028633115449	0.003790729733	0.012178578060	33	0	
8200000	742.059187	1	-1.111203556204	1.038335915581	-0.014370732712	0.026012440770	0.000026037512	0.992753956945	N\A	0.028828007470	0.003845918265	0.011752110810	35	1	
